event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2013-10-01T13:28:56	POINT(-129.3924 -313.5108)	POLYGON((-172.9986 -357.4212,-82.311 -358.911,-84.1398 -268.563,-176.8422 -267.0456,-172.9986 -357.4212))		POINT(-7.90847 -12.3773)	POLYGON((-10.73351 -15.22401,-5.08343 -15.22401,-5.08343 -9.53059,-10.73351 -9.53059,-10.73351 -15.22401))			Forward-S Sigmoid	null	null	6.91659	null	null
SG	2013-10-01T13:58:56	POINT(-441.5394 -16.54668)	POLYGON((-495.174 -71.3334,-389.1756 -77.766,-385.1064 38.73354,-489.9972 45.06828,-495.174 -71.3334))		POINT(-27.4146 4.95882)	POLYGON((-30.97588 1.485315,-23.85332 1.485315,-23.85332 8.432325,-30.97588 8.432325,-30.97588 1.485315))			Forward-S Sigmoid	null	null	7.52207	null	null
SG	2013-10-01T14:28:56	POINT(-435.9588 -17.42046)	POLYGON((-491.9202 -74.61,-381.1302 -81.2256,-377.001 40.3083,-486.5916 46.81908,-491.9202 -74.61))		POINT(-27.0376 4.9259)	POLYGON((-30.747015 1.30228,-23.328185 1.30228,-23.328185 8.54952,-30.747015 8.54952,-30.747015 1.30228))			Forward-S Sigmoid	null	null	7.10979	null	null
SG	2013-10-01T14:58:56	POINT(-117.6768 -317.7372)	POLYGON((-160.1904 -360.5154,-72.0468 -361.8312,-73.6392 -273.9654,-163.731 -272.6256,-160.1904 -360.5154))		POINT(-7.1955 -12.6349)	POLYGON((-9.939005 -15.40769,-4.451995 -15.40769,-4.451995 -9.86211,-9.939005 -9.86211,-9.939005 -15.40769))			Forward-S Sigmoid	null	null	6.41301	null	null
SG	2013-10-01T16:58:56	POINT(-91.9314 -320.0976)	POLYGON((-134.7438 -363.1158,-46.65678 -364.1394,-47.70252 -276.0744,-137.7636 -275.0316,-134.7438 -363.1158))		POINT(-5.61821 -12.7659)	POLYGON((-8.35317 -15.54722,-2.88325 -15.54722,-2.88325 -9.98458,-8.35317 -9.98458,-8.35317 -15.54722))			Forward-S Sigmoid	null	null	7.91878	null	null
SG	2013-10-01T23:33:56	POINT(-49.03848 -341.91)	POLYGON((-123.159 -416.4246,27.89202 -417.3636,29.12766 -264.1392,-128.6148 -263.1648,-123.159 -416.4246))		POINT(-3.01048 -14.1367)	POLYGON((-7.77705 -19.022475,1.75609 -19.022475,1.75609 -9.250925,-7.77705 -9.250925,-7.77705 -19.022475))			Inverse-S Sigmoid	null	null	137.68	null	null
SG	2013-10-02T00:03:56	POINT(-43.05918 -341.16)	POLYGON((-115.5174 -413.9478,31.78368 -414.7512,33.15072 -265.2804,-120.486 -264.4476,-115.5174 -413.9478))		POINT(-2.64254 -14.0876)	POLYGON((-7.284215 -18.851745,1.999135 -18.851745,1.999135 -9.323455,-7.284215 -9.323455,-7.284215 -18.851745))			Inverse-S Sigmoid	null	null	39.1046	null	null
SG	2013-10-02T02:33:56	POINT(-13.7463 -339.489)	POLYGON((-94.0902 -419.9748,67.452 -420.2556,70.635 -255.2496,-98.5308 -254.9574,-94.0902 -419.9748))		POINT(-0.842911 -13.979)	POLYGON((-5.941261 -19.2352,4.255439 -19.2352,4.255439 -8.7228,-5.941261 -8.7228,-5.941261 -19.2352))			Inverse-S Sigmoid	null	null	21.6118	null	null
SG	2013-10-02T03:03:56	POINT(-10.6491 -339.1872)	POLYGON((-93.8304 -422.4906,73.2228 -422.7156,76.7994 -251.8626,-98.4132 -251.628,-93.8304 -422.4906))		POINT(-0.652927 -13.9604)	POLYGON((-5.930877 -19.4026,4.625023 -19.4026,4.625023 -8.5182,-5.930877 -8.5182,-5.930877 -19.4026))			Inverse-S Sigmoid	null	null	7.81124	null	null
SG	2013-10-02T05:03:56	POINT(8.82138 -338.6094)	POLYGON((-74.4648 -421.8384,91.5396 -421.653,95.982 -251.3922,-78.0786 -251.5848,-74.4648 -421.8384))		POINT(0.540768 -13.9271)	POLYGON((-4.701982 -19.34865,5.783518 -19.34865,5.783518 -8.50555,-4.701982 -8.50555,-4.701982 -19.34865))			Inverse-S Sigmoid	null	null	20.2779	null	null
SG	2013-10-02T15:33:56	POINT(97.0056 -329.7336)	POLYGON((53.82996 -372.6858,137.5482 -371.6628,140.7246 -285.7914,55.07322 -286.8348,53.82996 -372.6858))		POINT(5.94372 -13.4199)	POLYGON((3.33598 -16.14099,8.55146 -16.14099,8.55146 -10.69881,3.33598 -10.69881,3.33598 -16.14099))			Inverse-S Sigmoid	null	null	15.013	null	null
SG	2013-10-02T16:33:56	POINT(102.6306 -314.325)	POLYGON((63.8622 -352.8936,139.1154 -351.9246,141.7572 -274.9986,65.0754 -275.9832,63.8622 -352.8936))		POINT(6.26507 -12.4526)	POLYGON((3.934205 -14.875245,8.595935 -14.875245,8.595935 -10.029955,3.934205 -10.029955,3.934205 -14.875245))			Forward-S Sigmoid	null	null	52.5437	null	null
SG	2013-10-03T02:33:56	POINT(176.5836 -349.5078)	POLYGON((142.287 -383.5668,206.8842 -382.1064,211.053 -314.8014,145.155 -316.287,142.287 -383.5668))		POINT(10.931 -14.787)	POLYGON((8.88441 -16.93753,12.97759 -16.93753,12.97759 -12.63647,8.88441 -12.63647,8.88441 -16.93753))			Inverse-S Sigmoid	null	null	6.50175	null	null
SG	2013-10-03T03:03:20	POINT(-610.164 -419.4528)	POLYGON((-652.026 -465.7704,-530.8134 -479.0034,-557.3286 -371.073,-684.582 -357.24,-652.026 -465.7704))		POINT(-42.8306 -21.0786)	POLYGON((-48.2714 -24.679105,-37.3898 -24.679105,-37.3898 -17.478095,-48.2714 -17.478095,-48.2714 -24.679105))			Forward-S Sigmoid	null	null	14.6935	null	null
SG	2013-10-03T03:03:20	POINT(-700.626 -269.4762)	POLYGON((-748.326 -322.4994,-622.284 -338.9718,-640.458 -214.6374,-770.166 -197.7714,-748.326 -322.4994))		POINT(-48.112 -11.9052)	POLYGON((-53.98765 -15.788655,-42.23635 -15.788655,-42.23635 -8.021745,-53.98765 -8.021745,-53.98765 -15.788655))			Forward-S Sigmoid	null	null	19.971	null	null
SG	2013-10-03T04:03:56	POINT(-604.644 -423.5772)	POLYGON((-649.482 -473.5764,-518.5758 -487.6716,-547.0464 -371.145,-685.116 -356.3478,-649.482 -473.5764))		POINT(-42.4367 -21.3218)	POLYGON((-48.30195 -25.219155,-36.57145 -25.219155,-36.57145 -17.424445,-48.30195 -17.424445,-48.30195 -25.219155))			Forward-S Sigmoid	null	null	97.9191	null	null
SG	2013-10-03T05:03:56	POINT(-568.4118 -354.501)	POLYGON((-609.204 -397.8786,-504.297 -407.4996,-521.0478 -309.7224,-629.43 -299.8218,-609.204 -397.8786))		POINT(-38.0204 -16.4584)	POLYGON((-42.24212 -19.60656,-33.79868 -19.60656,-33.79868 -13.31024,-42.24212 -13.31024,-42.24212 -19.60656))			Forward-S Sigmoid	null	null	162.793	null	null
SG	2013-10-03T06:33:56	POINT(-555.0486 -358.1382)	POLYGON((-593.4648 -398.721,-495.585 -407.37,-511.074 -316.3314,-612.006 -307.4454,-593.4648 -398.721))		POINT(-37.0081 -16.6199)	POLYGON((-40.891375 -19.55478,-33.124825 -19.55478,-33.124825 -13.68502,-40.891375 -13.68502,-40.891375 -19.55478))			Forward-S Sigmoid	null	null	10.4772	null	null
SG	2013-10-03T07:03:56	POINT(-548.8104 -359.7774)	POLYGON((-584.967 -397.7952,-493.392 -405.7476,-507.858 -320.6874,-602.112 -312.5298,-584.967 -397.7952))		POINT(-36.5392 -16.6922)	POLYGON((-40.14685 -19.435765,-32.93155 -19.435765,-32.93155 -13.948635,-40.14685 -13.948635,-40.14685 -19.435765))			Forward-S Sigmoid	null	null	11.295	null	null
SG	2013-10-03T07:03:56	POINT(232.077 -308.445)	POLYGON((192.474 -347.6124,266.5842 -345.411,271.5612 -268.5258,196.068 -270.7608,192.474 -347.6124))		POINT(14.276 -12.2816)	POLYGON((11.92306 -14.69799,16.62894 -14.69799,16.62894 -9.86521,11.92306 -9.86521,11.92306 -14.69799))			Forward-S Sigmoid	null	null	7.79199	null	null
SG	2013-10-03T07:33:56	POINT(239.2818 -309.1182)	POLYGON((195.9108 -351.9534,276.7962 -349.47,282.4824 -265.3818,199.9362 -267.9066,195.9108 -351.9534))		POINT(14.7324 -12.3386)	POLYGON((12.155455 -14.982185,17.309345 -14.982185,17.309345 -9.695015,12.155455 -9.695015,12.155455 -14.982185))			Forward-S Sigmoid	null	null	12.0628	null	null
SG	2013-10-04T06:33:56	POINT(-753.228 -144.9612)	POLYGON((-795.534 -190.9788,-696.06 -205.5792,-702.57 -98.0196,-802.974 -83.349,-795.534 -190.9788))		POINT(-51.7689 -4.63465)	POLYGON((-56.629645 -7.891145,-46.908155 -7.891145,-46.908155 -1.378155,-56.629645 -1.378155,-56.629645 -7.891145))			Inverse-S Sigmoid	null	null	35.7103	null	null
SG	2013-10-04T09:03:56	POINT(-739.68 -144.7746)	POLYGON((-785.04 -194.1162,-678.732 -208.9914,-685.314 -94.3932,-792.648 -79.446,-785.04 -194.1162))		POINT(-50.4589 -4.50804)	POLYGON((-55.5079 -7.976815,-45.4099 -7.976815,-45.4099 -1.039265,-55.5079 -1.039265,-55.5079 -7.976815))			Inverse-S Sigmoid	null	null	9.28137	null	null
SG	2013-10-04T12:33:56	POINT(-722.106 -155.8326)	POLYGON((-773.16 -211.7124,-652.038 -227.7276,-660.036 -98.5914,-782.64 -82.4676,-773.16 -211.7124))		POINT(-48.8798 -5.04213)	POLYGON((-54.4618 -8.95804,-43.2978 -8.95804,-43.2978 -1.12622,-54.4618 -1.12622,-54.4618 -8.95804))			Inverse-S Sigmoid	null	null	13.9082	null	null
SG	2013-10-04T14:33:56	POINT(23.0865 -383.2212)	POLYGON((-27.65754 -433.9764,72.8592 -433.6848,75.5046 -330.8154,-28.6617 -331.1166,-27.65754 -433.9764))		POINT(1.43493 -16.9014)	POLYGON((-1.75332 -20.23918,4.62318 -20.23918,4.62318 -13.56362,-1.75332 -13.56362,-1.75332 -20.23918))			Forward-S Sigmoid	null	null	44.1003	null	null
SG	2013-10-04T15:32:44	POINT(-724.056 -181.05)	POLYGON((-798.558 -268.5102,-604.218 -294.5784,-619.872 -89.832,-819.228 -63.318,-798.558 -268.5102))		POINT(-49.2428 -6.60919)	POLYGON((-58.4093 -12.85949,-40.0763 -12.85949,-40.0763 -0.35889,-58.4093 -0.35889,-58.4093 -12.85949))			Inverse-S Sigmoid	null	null	10.8986	null	null
SG	2013-10-04T16:03:56	POINT(-725.22 -177.6474)	POLYGON((-795.09 -258.516,-615.948 -282.6,-630.186 -93.6168,-813.456 -69.1716,-795.09 -258.516))		POINT(-49.3231 -6.40994)	POLYGON((-57.7588 -12.17264,-40.8874 -12.17264,-40.8874 -0.64724,-57.7588 -0.64724,-57.7588 -12.17264))			Forward-S Sigmoid	null	null	7.1531	null	null
SG	2013-10-04T17:33:56	POINT(590.2056 -301.2834)	POLYGON((547.6122 -342.5814,618.594 -335.9292,631.008 -259.1862,558.606 -265.95,547.6122 -342.5814))		POINT(39.029 -13.2046)	POLYGON((36.198025 -15.615895,41.859975 -15.615895,41.859975 -10.793305,36.198025 -10.793305,36.198025 -15.615895))			Inverse-S Sigmoid	null	null	12.8383	null	null
SG	2013-10-04T21:33:56	POINT(-688.26 -174.792)	POLYGON((-759.834 -255.5118,-583.17 -276.5676,-595.4316 -91.11,-775.794 -69.7794,-759.834 -255.5118))		POINT(-45.9664 -5.95563)	POLYGON((-53.7397 -11.60218,-38.1931 -11.60218,-38.1931 -0.30908,-53.7397 -0.30908,-53.7397 -11.60218))			Inverse-S Sigmoid	null	null	16.5904	null	null
SG	2013-10-05T01:33:56	POINT(-677.136 -186.5574)	POLYGON((-724.872 -237.8508,-612.114 -250.8498,-621.066 -134.0496,-735.468 -120.9252,-724.872 -237.8508))		POINT(-45.0827 -6.60374)	POLYGON((-49.93276 -10.163625,-40.23264 -10.163625,-40.23264 -3.043855,-49.93276 -3.043855,-49.93276 -10.163625))			Inverse-S Sigmoid	null	null	7.24301	null	null
SG	2013-10-05T03:33:56	POINT(139.5822 -376.722)	POLYGON((93.7872 -422.2116,180.4062 -420.6834,186.0312 -329.9676,96.7116 -331.5372,93.7872 -422.2116))		POINT(8.69254 -16.5831)	POLYGON((5.92716 -19.51639,11.45792 -19.51639,11.45792 -13.64981,5.92716 -13.64981,5.92716 -19.51639))			Forward-S Sigmoid	null	null	15.7182	null	null
SG	2013-10-05T15:33:56	POINT(234.8412 -376.8912)	POLYGON((192.3384 -418.9314,269.7252 -416.5914,277.4808 -333.7896,197.8692 -336.1878,192.3384 -418.9314))		POINT(14.7442 -16.7647)	POLYGON((12.219755 -19.442475,17.268645 -19.442475,17.268645 -14.086925,12.219755 -14.086925,12.219755 -19.442475))			Forward-S Sigmoid	null	null	8.26994	null	null
SG	2013-10-05T17:03:56	POINT(251.7216 -380.2266)	POLYGON((209.1258 -422.325,286.0272 -419.817,294.3948 -337.056,215.244 -339.6288,209.1258 -422.325))		POINT(15.8529 -17.0185)	POLYGON((13.3268 -19.69943,18.379 -19.69943,18.379 -14.33757,13.3268 -14.33757,13.3268 -19.69943))			Forward-S Sigmoid	null	null	33.3971	null	null
SG	2013-10-05T17:33:56	POINT(255.6924 -380.8554)	POLYGON((214.4316 -421.6422,288.8094 -419.1744,297.012 -339.0618,220.5222 -341.5902,214.4316 -421.6422))		POINT(16.1142 -17.0688)	POLYGON((13.668355 -19.66478,18.560045 -19.66478,18.560045 -14.47282,13.668355 -14.47282,13.668355 -19.66478))			Forward-S Sigmoid	null	null	22.3118	null	null
SG	2013-10-05T19:03:56	POINT(278.9598 -381.6558)	POLYGON((225.867 -433.8894,320.2008 -430.4454,331.9956 -327.7602,234.1878 -331.3158,225.867 -433.8894))		POINT(17.6373 -17.1764)	POLYGON((14.49227 -20.505685,20.78233 -20.505685,20.78233 -13.847115,14.49227 -13.847115,14.49227 -20.505685))			Forward-S Sigmoid	null	null	10.446	null	null
SG	2013-10-05T19:33:56	POINT(-150.8088 -487.2684)	POLYGON((-190.0926 -527.1978,-104.0022 -528.9234,-108.7764 -445.8822,-198.8184 -444.084,-190.0926 -527.1978))		POINT(-9.86536 -24.0086)	POLYGON((-12.77995 -26.87731,-6.95077 -26.87731,-6.95077 -21.13989,-12.77995 -21.13989,-12.77995 -26.87731))			Inverse-S Sigmoid	null	null	11.6077	null	null
SG	2013-10-05T19:33:56	POINT(288.5364 -382.5342)	POLYGON((237.8358 -432.4236,327.5742 -429.0216,339.1302 -331.1292,246.2274 -334.6362,237.8358 -432.4236))		POINT(18.2723 -17.2577)	POLYGON((15.27117 -20.433045,21.27343 -20.433045,21.27343 -14.082355,15.27117 -14.082355,15.27117 -20.433045))			Forward-S Sigmoid	null	null	6.83408	null	null
SG	2013-10-05T19:33:56	POINT(-551.9256 68.643)	POLYGON((-583.6476 36.372,-525.2706 31.67886,-519.0384 100.9806,-576.7242 105.6042,-583.6476 36.372))		POINT(-35.4945 9.36955)	POLYGON((-37.648615 7.299665,-33.340385 7.299665,-33.340385 11.439435,-37.648615 11.439435,-37.648615 7.299665))			Forward-S Sigmoid	null	null	6.46171	null	null
SG	2013-10-05T20:03:56	POINT(292.584 -378.9984)	POLYGON((243.282 -427.521,330.594 -424.1652,341.7432 -329.0592,251.4876 -332.514,243.282 -427.521))		POINT(18.5151 -17.0386)	POLYGON((15.597 -20.11819,21.4332 -20.11819,21.4332 -13.95901,15.597 -13.95901,15.597 -20.11819))			Forward-S Sigmoid	null	null	8.73191	null	null
SG	2013-10-05T20:33:56	POINT(-142.8174 -487.521)	POLYGON((-183.1824 -528.5394,-95.1204 -530.2074,-99.6078 -444.966,-191.8236 -443.2254,-183.1824 -528.5394))		POINT(-9.33824 -24.0172)	POLYGON((-12.317155 -26.96234,-6.359325 -26.96234,-6.359325 -21.07206,-12.317155 -21.07206,-12.317155 -26.96234))			Inverse-S Sigmoid	null	null	10.1164	null	null
SG	2013-10-06T10:03:56	POINT(-465.8352 -222.78)	POLYGON((-506.7042 -264.813,-416.271 -270.5502,-421.8528 -179.9622,-513.4968 -174.171,-506.7042 -264.813))		POINT(-29.1989 -7.76289)	POLYGON((-32.33696 -10.53767,-26.06084 -10.53767,-26.06084 -4.98811,-32.33696 -4.98811,-32.33696 -10.53767))			Forward-S Sigmoid	null	null	6.72393	null	null
SG	2013-10-06T20:33:56	POINT(71.9574 -481.1478)	POLYGON((21.73446 -531.3684,117.8448 -530.4714,124.3254 -428.778,22.92978 -429.72,21.73446 -531.3684))		POINT(4.67114 -23.5565)	POLYGON((1.45093 -27.05043,7.89135 -27.05043,7.89135 -20.06257,1.45093 -20.06257,1.45093 -27.05043))			Forward-S Sigmoid	null	null	15.4173	null	null
SG	2013-10-06T21:03:56	POINT(73.5576 -481.8558)	POLYGON((22.82934 -532.5762,119.7924 -531.651,126.468 -428.9376,24.10164 -429.9108,22.82934 -532.5762))		POINT(4.77708 -23.6072)	POLYGON((1.525225 -27.137905,8.028935 -27.137905,8.028935 -20.076495,1.525225 -20.076495,1.525225 -27.137905))			Forward-S Sigmoid	null	null	7.33698	null	null
SG	2013-10-07T05:03:56	POINT(-271.7178 40.1928)	POLYGON((-313.6314 -1.925406,-232.3866 -4.6137,-229.2564 82.449,-309.4074 85.0914,-313.6314 -1.925406))		POINT(-16.5512 8.51611)	POLYGON((-19.084135 5.926205,-14.018265 5.926205,-14.018265 11.106015,-19.084135 11.106015,-19.084135 5.926205))			Inverse-S Sigmoid	null	null	7.10295	null	null
SG	2013-10-07T05:33:56	POINT(143.148 -481.9992)	POLYGON((89.5398 -535.3008,187.572 -533.4666,198.5418 -426.2994,94.7772 -428.2326,89.5398 -535.3008))		POINT(9.33315 -23.7017)	POLYGON((6.005345 -27.38551,12.660955 -27.38551,12.660955 -20.01789,6.005345 -20.01789,6.005345 -27.38551))			Forward-S Sigmoid	null	null	9.14214	null	null
SG	2013-10-07T06:03:44	POINT(-292.1058 11.14788)	POLYGON((-350.6478 -47.94228,-235.6002 -52.05138,-232.0722 70.6326,-345.3978 74.6586,-350.6478 -47.94228))		POINT(-17.7574 6.74742)	POLYGON((-21.35504 3.09949,-14.15976 3.09949,-14.15976 10.39535,-21.35504 10.39535,-21.35504 3.09949))			Inverse-S Sigmoid	null	null	147.808	null	null
SG	2013-10-07T16:03:56	POINT(-181.6428 -21.93192)	POLYGON((-234.5856 -74.9886,-129.318 -77.241,-128.0616 31.53492,-232.3068 33.75528,-234.5856 -74.9886))		POINT(-10.8941 4.94513)	POLYGON((-14.0812 1.711995,-7.707 1.711995,-7.707 8.178265,-14.0812 8.178265,-14.0812 1.711995))			Inverse-S Sigmoid	null	null	8.11053	null	null
SG	2013-10-07T20:38:56	POINT(274.9416 -480.5442)	POLYGON((211.7262 -542.619,317.4132 -538.6896,339.0636 -415.2828,226.1706 -419.4582,211.7262 -542.619))		POINT(18.1747 -23.8835)	POLYGON((14.42161 -28.12204,21.92779 -28.12204,21.92779 -19.64496,14.42161 -19.64496,14.42161 -28.12204))			Forward-S Sigmoid	null	null	6.45815	null	null
SG	2013-10-07T22:08:56	POINT(-107.3904 -212.9142)	POLYGON((-145.0992 -250.716,-68.3196 -251.6832,-68.9616 -174.5784,-146.4624 -173.6052,-145.0992 -250.716))		POINT(-6.4322 -6.4444)	POLYGON((-8.754875 -8.79348,-4.109525 -8.79348,-4.109525 -4.09532,-8.754875 -4.09532,-8.754875 -8.79348))			Forward-S Sigmoid	null	null	40.0863	null	null
SG	2013-10-08T04:38:56	POINT(342.0528 -477.5046)	POLYGON((279.5898 -538.5252,379.4892 -533.7756,404.6472 -413.4684,298.1298 -418.5066,279.5898 -538.5252))		POINT(22.8341 -23.8847)	POLYGON((19.179945 -28.008875,26.488255 -28.008875,26.488255 -19.760525,19.179945 -19.760525,19.179945 -28.008875))			Forward-S Sigmoid	null	null	13.3001	null	null
SG	2013-10-08T05:08:56	POINT(-7.37322 29.01714)	POLYGON((-45.90636 -9.25074,31.1007 -9.31626,30.75204 67.4076,-45.39174 67.4724,-45.90636 -9.25074))		POINT(-0.442172 8.05193)	POLYGON((-2.740792 5.77238,1.856448 5.77238,1.856448 10.33148,-2.740792 10.33148,-2.740792 5.77238))			Forward-S Sigmoid	null	null	14.8405	null	null
SG	2013-10-08T05:08:56	POINT(344.4744 -476.4354)	POLYGON((283.9656 -535.5804,380.7606 -530.9442,405.0744 -414.4722,302.1024 -419.3802,283.9656 -535.5804))		POINT(22.9927 -23.8197)	POLYGON((19.45462 -27.80945,26.53078 -27.80945,26.53078 -19.82995,19.45462 -19.82995,19.45462 -27.80945))			Forward-S Sigmoid	null	null	8.29008	null	null
SG	2013-10-08T06:39:20	POINT(355.9404 -476.88)	POLYGON((292.8978 -538.3848,392.7498 -533.4114,418.9608 -412.3224,312.45 -417.6,292.8978 -538.3848))		POINT(23.8187 -23.892)	POLYGON((20.137715 -28.04141,27.499685 -28.04141,27.499685 -19.74259,20.137715 -19.74259,20.137715 -28.04141))			Forward-S Sigmoid	null	null	6.09771	null	null
SG	2013-10-08T07:08:56	POINT(353.4078 -477.3108)	POLYGON((306.003 -523.8534,381.7998 -520.1124,400.8174 -429.0396,321.2484 -432.9516,306.003 -523.8534))		POINT(23.6429 -23.9141)	POLYGON((20.87889 -27.035685,26.40691 -27.035685,26.40691 -20.792515,20.87889 -20.792515,20.87889 -27.035685))			Forward-S Sigmoid	null	null	12.8138	null	null
SG	2013-10-08T10:38:56	POINT(375.0846 -472.2714)	POLYGON((322.2828 -523.9302,405.591 -519.5292,427.701 -418.5126,339.855 -423.1332,322.2828 -523.9302))		POINT(25.1356 -23.6487)	POLYGON((22.05921 -27.09952,28.21199 -27.09952,28.21199 -20.19788,22.05921 -20.19788,22.05921 -27.09952))			Forward-S Sigmoid	null	null	18.1675	null	null
