event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2014-03-01T19:47:56	POINT(115.6458 272.5962)	POLYGON((64.5828 221.7468,168.063 220.155,165.1134 322.2774,63.4494 323.8476,64.5828 221.7468))		POINT(6.91549 9.10408)	POLYGON((3.8273 5.96813,10.00368 5.96813,10.00368 12.24003,3.8273 12.24003,3.8273 5.96813))			Inverse-S Sigmoid	null	null	8.46937	null	null
SG	2014-03-01T20:17:56	POINT(120.414 271.7994)	POLYGON((72.0654 223.6554,170.124 222.084,167.3076 318.8976,70.8726 320.4486,72.0654 223.6554))		POINT(7.20125 9.05965)	POLYGON((4.27251 6.087565,10.12999 6.087565,10.12999 12.031735,4.27251 12.031735,4.27251 6.087565))			Inverse-S Sigmoid	null	null	9.72325	null	null
SG	2014-03-01T21:47:56	POINT(135.1032 272.8224)	POLYGON((83.9154 221.9124,187.881 220.038,184.5588 322.5558,82.4316 324.4032,83.9154 221.9124))		POINT(8.08725 9.13746)	POLYGON((4.975885 5.98896,11.198615 5.98896,11.198615 12.28596,4.975885 12.28596,4.975885 5.98896))			Inverse-S Sigmoid	null	null	6.97775	null	null
SG	2014-03-01T22:17:56	POINT(137.298 278.5836)	POLYGON((88.3734 229.9278,187.8972 228.102,184.5882 326.1432,86.817 327.9438,88.3734 229.9278))		POINT(8.22812 9.49401)	POLYGON((5.245915 6.477495,11.210325 6.477495,11.210325 12.510525,5.245915 12.510525,5.245915 6.477495))			Inverse-S Sigmoid	null	null	18.3922	null	null
SG	2014-03-01T22:47:56	POINT(142.5336 278.5368)	POLYGON((94.3224 230.6022,192.4698 228.7308,189.126 325.4058,92.6838 327.2508,94.3224 230.6022))		POINT(8.54433 9.49703)	POLYGON((5.6007 6.522575,11.48796 6.522575,11.48796 12.471485,5.6007 12.471485,5.6007 6.522575))			Inverse-S Sigmoid	null	null	14.8723	null	null
SG	2014-03-01T23:17:56	POINT(147.2262 277.722)	POLYGON((99.006 229.7916,197.2146 227.856,193.8036 324.5892,97.2936 326.4978,99.006 229.7916))		POINT(8.82675 9.45239)	POLYGON((5.879285 6.47688,11.774215 6.47688,11.774215 12.4279,5.879285 12.4279,5.879285 6.47688))			Inverse-S Sigmoid	null	null	13.2645	null	null
SG	2014-03-01T23:47:56	POINT(154.3338 272.3202)	POLYGON((104.6418 222.948,205.8114 220.8576,202.2744 320.58,102.8436 322.6416,104.6418 222.948))		POINT(9.24795 9.12896)	POLYGON((6.210335 6.066635,12.285565 6.066635,12.285565 12.191285,6.210335 12.191285,6.210335 6.066635))			Inverse-S Sigmoid	null	null	6.07202	null	null
SG	2014-03-01T23:47:56	POINT(444.7386 85.311)	POLYGON((393.8862 35.46948,491.6604 29.12688,492.939 134.523,394.9104 140.9076,393.8862 35.46948))		POINT(27.2264 -1.39094)	POLYGON((23.9715 -4.51568,30.4813 -4.51568,30.4813 1.7338,23.9715 1.7338,23.9715 -4.51568))			Inverse-S Sigmoid	null	null	10.3768	null	null
SG	2014-03-02T00:17:56	POINT(526.0488 119.0046)	POLYGON((475.581 69.9708,574.0002 61.9698,572.904 167.2938,474.672 175.3116,475.581 69.9708))		POINT(32.7659 0.962065)	POLYGON((29.30662 -2.174755,36.22518 -2.174755,36.22518 4.098885,29.30662 4.098885,29.30662 -2.174755))			Inverse-S Sigmoid	null	null	40.624	null	null
SG	2014-03-02T00:47:56	POINT(-405.5358 -314.6988)	POLYGON((-442.5318 -353.466,-351.4242 -347.5776,-364.7352 -275.6694,-459.2892 -281.7978,-442.5318 -353.466))		POINT(-27.4859 -25.3378)	POLYGON((-30.90574 -27.579525,-24.06606 -27.579525,-24.06606 -23.096075,-30.90574 -23.096075,-30.90574 -27.579525))			Forward-S Sigmoid	null	null	6.8962	null	null
SG	2014-03-02T00:47:56	POINT(164.6982 272.4678)	POLYGON((114.243 222.3756,217.0788 220.104,213.2796 321.4116,112.2438 323.652,114.243 222.3756))		POINT(9.87583 9.15142)	POLYGON((6.78247 6.04009,12.96919 6.04009,12.96919 12.26275,6.78247 12.26275,6.78247 6.04009))			Inverse-S Sigmoid	null	null	6.25211	null	null
SG	2014-03-02T01:47:56	POINT(-194.2644 359.0118)	POLYGON((-237.1878 315.6666,-155.2482 317.868,-151.5252 401.3292,-231.4998 399.1734,-237.1878 315.6666))		POINT(-11.9133 14.5998)	POLYGON((-14.436085 11.949755,-9.390515 11.949755,-9.390515 17.249845,-14.436085 17.249845,-14.436085 11.949755))			Forward-S Sigmoid	null	null	10.9056	null	null
SG	2014-03-02T02:17:56	POINT(-188.4354 361.206)	POLYGON((-232.7256 316.4808,-148.0788 318.6858,-144.3774 404.829,-226.9092 402.6726,-232.7256 316.4808))		POINT(-11.5578 14.7294)	POLYGON((-14.161015 11.991485,-8.954585 11.991485,-8.954585 17.467315,-14.161015 17.467315,-14.161015 11.991485))			Forward-S Sigmoid	null	null	16.2201	null	null
SG	2014-03-02T02:47:56	POINT(-395.3322 -320.484)	POLYGON((-432.3894 -359.3028,-341.2314 -353.5752,-354.4746 -281.388,-449.1672 -287.355,-432.3894 -359.3028))		POINT(-26.8346 -25.7359)	POLYGON((-30.2492 -27.99115,-23.42 -27.99115,-23.42 -23.48065,-30.2492 -23.48065,-30.2492 -27.99115))			Inverse-S Sigmoid	null	null	19.6103	null	null
SG	2014-03-02T03:17:56	POINT(571.5138 113.3574)	POLYGON((522.3546 65.781,617.838 57.00846,616.8 160.2264,521.4774 169.0182,522.3546 65.781))		POINT(36.0203 0.859588)	POLYGON((32.529075 -2.214172,39.511525 -2.214172,39.511525 3.933348,32.529075 3.933348,32.529075 -2.214172))			Inverse-S Sigmoid	null	null	9.44328	null	null
SG	2014-03-02T04:47:56	POINT(-104.3718 -76.818)	POLYGON((-146.049 -119.1342,-60.4182 -117.9516,-61.5078 -34.59288,-148.683 -35.80038,-146.049 -119.1342))		POINT(-6.29057 -11.7146)	POLYGON((-8.90836 -14.17786,-3.67278 -14.17786,-3.67278 -9.25134,-8.90836 -9.25134,-8.90836 -14.17786))			Inverse-S Sigmoid	null	null	7.047	null	null
SG	2014-03-02T05:17:56	POINT(-99.8706 -77.5992)	POLYGON((-139.5684 -117.8682,-58.10994 -116.7924,-59.11182 -37.41156,-141.975 -38.50944,-139.5684 -117.8682))		POINT(-6.01938 -11.7646)	POLYGON((-8.50753 -14.110405,-3.53123 -14.110405,-3.53123 -9.418795,-8.50753 -9.418795,-8.50753 -14.110405))			Inverse-S Sigmoid	null	null	8.63082	null	null
SG	2014-03-02T09:17:56	POINT(-337.3026 -309.84)	POLYGON((-380.229 -354.8046,-277.512 -349.5024,-289.9278 -264.5034,-397.236 -270.0612,-380.229 -354.8046))		POINT(-22.5624 -25.2873)	POLYGON((-26.27723 -27.93143,-18.84757 -27.93143,-18.84757 -22.64317,-26.27723 -22.64317,-26.27723 -27.93143))			Forward-S Sigmoid	null	null	7.49342	null	null
SG	2014-03-02T10:17:56	POINT(-341.8836 -312.5058)	POLYGON((-386.8428 -359.7534,-278.7216 -354.075,-291.9324 -264.8424,-405.174 -270.8106,-386.8428 -359.7534))		POINT(-22.9168 -25.4377)	POLYGON((-26.84818 -28.21626,-18.98542 -28.21626,-18.98542 -22.65914,-26.84818 -22.65914,-26.84818 -28.21626))			Inverse-S Sigmoid	null	null	108.368	null	null
SG	2014-03-02T11:17:56	POINT(-321.9822 -313.554)	POLYGON((-364.7082 -358.2444,-263.04 -353.2596,-274.9446 -268.4814,-381.2106 -273.7086,-364.7082 -358.2444))		POINT(-21.5374 -25.5656)	POLYGON((-25.19681 -28.206425,-17.87799 -28.206425,-17.87799 -22.924775,-25.19681 -22.924775,-25.19681 -28.206425))			Inverse-S Sigmoid	null	null	14.156	null	null
SG	2014-03-02T12:47:56	POINT(-320.1276 -316.2978)	POLYGON((-361.5444 -359.559,-263.0334 -354.753,-274.656 -272.6706,-377.517 -277.7052,-361.5444 -359.559))		POINT(-21.4408 -25.7418)	POLYGON((-24.987275 -28.301335,-17.894325 -28.301335,-17.894325 -23.182265,-24.987275 -23.182265,-24.987275 -28.301335))			Forward-S Sigmoid	null	null	6.58448	null	null
SG	2014-03-02T12:47:56	POINT(-184.6386 385.1994)	POLYGON((-252.7596 316.1148,-122.5962 319.4616,-117.366 451.5084,-241.977 448.2882,-252.7596 316.1148))		POINT(-11.4087 16.2567)	POLYGON((-15.41217 12.00882,-7.40523 12.00882,-7.40523 20.50458,-15.41217 20.50458,-15.41217 12.00882))			Forward-S Sigmoid	null	null	20.4479	null	null
SG	2014-03-02T13:17:56	POINT(-320.1756 -315.1662)	POLYGON((-366.48 -363.7998,-256.0362 -358.4148,-268.7544 -266.0742,-384.6798 -271.7466,-366.48 -363.7998))		POINT(-21.431 -25.6719)	POLYGON((-25.41684 -28.54994,-17.44516 -28.54994,-17.44516 -22.79386,-25.41684 -22.79386,-25.41684 -28.54994))			Forward-S Sigmoid	null	null	10.0932	null	null
SG	2014-03-02T13:17:56	POINT(278.991 269.649)	POLYGON((227.5038 218.9406,333.7458 214.8432,327.7116 319.1484,223.3896 323.1882,227.5038 218.9406))		POINT(16.8964 9.18809)	POLYGON((13.604245 5.98543,20.188555 5.98543,20.188555 12.39075,13.604245 12.39075,13.604245 5.98543))			Inverse-S Sigmoid	null	null	10.296	null	null
SG	2014-03-02T13:47:56	POINT(284.8872 270.5004)	POLYGON((232.3614 218.8098,340.8126 214.5288,334.4802 320.9292,228.0432 325.1472,232.3614 218.8098))		POINT(17.2682 9.25456)	POLYGON((13.900665 5.986545,20.635735 5.986545,20.635735 12.522575,13.900665 12.522575,13.900665 5.986545))			Inverse-S Sigmoid	null	null	10.4902	null	null
SG	2014-03-02T16:17:56	POINT(617.97 53.6895)	POLYGON((559.5546 -2.367198,667.356 -13.59276,670.896 108.9756,562.527 120.3138,559.5546 -2.367198))		POINT(39.5347 -2.41246)	POLYGON((35.37697 -6.047655,43.69243 -6.047655,43.69243 1.222735,35.37697 1.222735,35.37697 -6.047655))			Forward-S Sigmoid	null	null	10.1311	null	null
SG	2014-03-02T20:47:56	POINT(14.17848 -280.8426)	POLYGON((-27.43428 -323.1156,55.15062 -323.2794,57.45306 -238.2282,-28.57962 -238.0566,-27.43428 -323.1156))		POINT(0.914565 -24.0186)	POLYGON((-1.808675 -26.63783,3.637805 -26.63783,3.637805 -21.39937,-1.808675 -21.39937,-1.808675 -26.63783))			Inverse-S Sigmoid	null	null	9.30892	null	null
SG	2014-03-02T21:47:56	POINT(-120.5652 453.8868)	POLYGON((-161.616 412.6596,-83.2824 413.9994,-80.3892 493.8864,-156.0024 492.5886,-161.616 412.6596))		POINT(-7.61716 20.6665)	POLYGON((-10.066745 17.99912,-5.167575 17.99912,-5.167575 23.33388,-10.066745 23.33388,-10.066745 17.99912))			Inverse-S Sigmoid	null	null	7.26644	null	null
SG	2014-03-02T21:47:56	POINT(431.076 245.5338)	POLYGON((370.7352 187.0548,495.4686 179.1192,486.1098 302.4294,363.7302 310.2516,370.7352 187.0548))		POINT(26.6176 8.18025)	POLYGON((22.48577 4.415815,30.74943 4.415815,30.74943 11.944685,22.48577 11.944685,22.48577 4.415815))			Forward-S Sigmoid	null	null	9.08662	null	null
SG	2014-03-03T03:47:56	POINT(177.7434 -146.3622)	POLYGON((118.0668 -206.304,229.5894 -208.9998,238.0578 -86.3124,122.4222 -83.5032,118.0668 -206.304))		POINT(10.9478 -15.7648)	POLYGON((7.39658 -19.426515,14.49902 -19.426515,14.49902 -12.103085,7.39658 -12.103085,7.39658 -19.426515))			Inverse-S Sigmoid	null	null	6.94054	null	null
SG	2014-03-03T04:47:56	POINT(697.614 45.40602)	POLYGON((629.418 -18.62376,751.872 -34.61616,756.426 108.3792,633.234 124.5564,629.418 -18.62376))		POINT(45.9636 -2.35364)	POLYGON((40.7073 -6.600535,51.2199 -6.600535,51.2199 1.893255,40.7073 1.893255,40.7073 -6.600535))			Forward-S Sigmoid	null	null	12.4534	null	null
SG	2014-03-03T05:17:56	POINT(708.06 43.07796)	POLYGON((633.12 -26.7126,766.248 -44.65224,771.444 111.6108,637.416 129.78,633.12 -26.7126))		POINT(46.8641 -2.40913)	POLYGON((41.0458 -7.05168,52.6824 -7.05168,52.6824 2.23342,41.0458 2.23342,41.0458 -7.05168))			Forward-S Sigmoid	null	null	17.1675	null	null
SG	2014-03-03T07:47:56	POINT(143.6286 270.0516)	POLYGON((102.7446 229.3596,185.9682 227.76,183.3774 309.9924,101.313 311.5746,102.7446 229.3596))		POINT(8.60038 8.9704)	POLYGON((6.103805 6.44645,11.096955 6.44645,11.096955 11.49435,6.103805 11.49435,6.103805 6.44645))			Inverse-S Sigmoid	null	null	9.08272	null	null
SG	2014-03-03T07:47:56	POINT(116.5572 -153.5982)	POLYGON((57.71586 -212.9712,170.2032 -214.74,176.5938 -94.0932,59.88306 -92.2488,57.71586 -212.9712))		POINT(7.17235 -16.2705)	POLYGON((3.618275 -19.8744,10.726425 -19.8744,10.726425 -12.6666,3.618275 -12.6666,3.618275 -19.8744))			Inverse-S Sigmoid	null	null	6.1408	null	null
SG	2014-03-03T09:17:56	POINT(299.9934 -128.7654)	POLYGON((214.9332 -213.222,366.1434 -219.5772,383.9082 -44.24784,225.3642 -37.53924,214.9332 -213.222))		POINT(18.5821 -14.4811)	POLYGON((13.58015 -19.71085,23.58405 -19.71085,23.58405 -9.25135,13.58015 -9.25135,13.58015 -19.71085))			Inverse-S Sigmoid	null	null	34.0362	null	null
SG	2014-03-03T10:47:56	POINT(252.564 -137.1396)	POLYGON((183.0624 -206.5374,309.2052 -210.9432,321.9504 -67.6488,190.6092 -63.0366,183.0624 -206.5374))		POINT(15.6059 -15.0873)	POLYGON((11.51071 -19.36209,19.70109 -19.36209,19.70109 -10.81251,11.51071 -10.81251,11.51071 -19.36209))			Forward-S Sigmoid	null	null	19.5341	null	null
SG	2014-03-03T15:17:56	POINT(-177.6846 -315.5118)	POLYGON((-217.4244 -356.4438,-129.5496 -354.174,-135.1962 -274.2156,-226.9002 -276.5916,-217.4244 -356.4438))		POINT(-11.7364 -26.0345)	POLYGON((-14.74876 -28.527045,-8.72404 -28.527045,-8.72404 -23.541955,-14.74876 -23.541955,-14.74876 -28.527045))			Forward-S Sigmoid	null	null	6.87376	null	null
SG	2014-03-03T17:47:56	POINT(52.46448 394.6356)	POLYGON((11.04564 353.364,95.13 352.758,92.5044 434.8236,10.74078 435.4146,11.04564 353.364))		POINT(3.2306 16.7232)	POLYGON((0.671145 14.07383,5.790055 14.07383,5.790055 19.37257,0.671145 19.37257,0.671145 14.07383))			Forward-S Sigmoid	null	null	11.9533	null	null
SG	2014-03-03T17:47:56	POINT(201.5796 -158.7078)	POLYGON((149.8794 -210.5448,245.4468 -213.1908,253.6734 -106.7502,154.9032 -104.0046,149.8794 -210.5448))		POINT(12.4852 -16.469)	POLYGON((9.420605 -19.652655,15.549795 -19.652655,15.549795 -13.285345,9.420605 -13.285345,9.420605 -19.652655))			Forward-S Sigmoid	null	null	8.12652	null	null
SG	2014-03-03T18:17:56	POINT(204.0192 -158.6004)	POLYGON((150.1692 -212.5896,249.5616 -215.3766,258.2784 -104.4804,155.4144 -101.5842,150.1692 -212.5896))		POINT(12.6382 -16.4587)	POLYGON((9.446405 -19.77586,15.829995 -19.77586,15.829995 -13.14154,9.446405 -13.14154,9.446405 -19.77586))			Forward-S Sigmoid	null	null	8.71378	null	null
SG	2014-03-03T18:47:56	POINT(207.3606 -156.6666)	POLYGON((150.6408 -213.525,255.1716 -216.5046,264.495 -99.6708,156.1452 -96.5688,150.6408 -213.525))		POINT(12.8407 -16.3379)	POLYGON((9.479775 -19.83192,16.201625 -19.83192,16.201625 -12.84388,9.479775 -12.84388,9.479775 -19.83192))			Forward-S Sigmoid	null	null	10.9706	null	null
SG	2014-03-03T19:17:56	POINT(-684.204 302.9802)	POLYGON((-720.786 265.0584,-656.826 273.639,-645.606 340.2378,-708.486 331.782,-720.786 265.0584))		POINT(-46.3916 13.2558)	POLYGON((-49.19188 11.17431,-43.59132 11.17431,-43.59132 15.33729,-49.19188 15.33729,-49.19188 11.17431))			Inverse-S Sigmoid	null	null	6.40128	null	null
SG	2014-03-03T21:47:56	POINT(576.5622 215.4372)	POLYGON((535.4676 175.7274,621.234 167.5902,614.16 254.4198,529.3686 262.491,535.4676 175.7274))		POINT(36.7295 7.0356)	POLYGON((33.55616 4.40108,39.90284 4.40108,39.90284 9.67012,33.55616 9.67012,33.55616 4.40108))			Forward-S Sigmoid	null	null	6.19971	null	null
SG	2014-03-03T23:47:56	POINT(-652.962 307.0206)	POLYGON((-689.526 269.2404,-625.392 277.0716,-614.628 344.1378,-677.658 336.4218,-689.526 269.2404))		POINT(-43.7048 13.2585)	POLYGON((-46.381795 11.16057,-41.027805 11.16057,-41.027805 15.35643,-46.381795 15.35643,-46.381795 11.16057))			Forward-S Sigmoid	null	null	14.9828	null	null
SG	2014-03-04T08:47:56	POINT(386.8338 -87.6444)	POLYGON((335.9778 -137.952,426.6006 -143.0148,436.4844 -37.44516,343.764 -32.24406,335.9778 -137.952))		POINT(23.9917 -11.8048)	POLYGON((20.96176 -14.937195,27.02164 -14.937195,27.02164 -8.672405,20.96176 -8.672405,20.96176 -14.937195))			Forward-S Sigmoid	null	null	6.47279	null	null
SG	2014-03-04T10:47:56	POINT(-11.37432 -331.686)	POLYGON((-80.9256 -403.6362,59.25948 -403.407,64.3356 -258.3756,-87.8568 -258.6258,-80.9256 -403.6362))		POINT(-0.753801 -27.1959)	POLYGON((-5.619521 -31.751465,4.111919 -31.751465,4.111919 -22.640335,-5.619521 -22.640335,-5.619521 -31.751465))			Forward-S Sigmoid	null	null	17.2464	null	null
SG	2014-03-04T11:47:56	POINT(452.3346 -161.9982)	POLYGON((408.873 -204.939,481.4982 -209.973,494.8386 -118.9734,420.2034 -113.7816,408.873 -204.939))		POINT(28.9585 -15.9621)	POLYGON((26.371085 -18.692035,31.545915 -18.692035,31.545915 -13.232165,26.371085 -13.232165,26.371085 -18.692035))			Inverse-S Sigmoid	null	null	14.6756	null	null
SG	2014-03-04T12:47:56	POINT(405.438 -182.3802)	POLYGON((358.5054 -228.8658,437.2974 -233.6568,451.6356 -135.735,370.2624 -130.7682,358.5054 -228.8658))		POINT(25.9199 -17.3568)	POLYGON((23.16247 -20.304835,28.67733 -20.304835,28.67733 -14.408765,23.16247 -14.408765,23.16247 -20.304835))			Inverse-S Sigmoid	null	null	17.06	null	null
SG	2014-03-04T13:17:56	POINT(410.1666 -181.4772)	POLYGON((365.3952 -225.8274,440.5248 -230.4606,454.2378 -136.9848,376.7718 -132.1902,365.3952 -225.8274))		POINT(26.2346 -17.2858)	POLYGON((23.60174 -20.099395,28.86746 -20.099395,28.86746 -14.472205,23.60174 -14.472205,23.60174 -20.099395))			Inverse-S Sigmoid	null	null	6.83734	null	null
SG	2014-03-04T14:47:56	POINT(569.4222 304.9476)	POLYGON((514.299 252.705,634.596 241.1736,617.13 355.5366,500.139 366.7992,514.299 252.705))		POINT(36.9216 12.5526)	POLYGON((32.413765 8.988215,41.429435 8.988215,41.429435 16.116985,32.413765 16.116985,32.413765 8.988215))			Forward-S Sigmoid	null	null	7.93292	null	null
SG	2014-03-04T19:17:56	POINT(119.6856 -310.923)	POLYGON((72.5544 -358.6038,160.0062 -360.1068,168.4668 -262.6914,76.3908 -261.1032,72.5544 -358.6038))		POINT(7.86377 -25.8385)	POLYGON((4.890445 -28.87407,10.837095 -28.87407,10.837095 -22.80293,4.890445 -22.80293,4.890445 -28.87407))			Forward-S Sigmoid	null	null	9.31747	null	null
SG	2014-03-04T19:17:56	POINT(464.3904 -181.6206)	POLYGON((421.875 -223.6158,491.5866 -228.6552,505.9902 -139.5,434.2386 -134.295,421.875 -223.6158))		POINT(30.0019 -17.0794)	POLYGON((27.47564 -19.76483,32.52816 -19.76483,32.52816 -14.39397,27.47564 -14.39397,27.47564 -19.76483))			Inverse-S Sigmoid	null	null	9.84488	null	null
SG	2014-03-04T19:47:44	POINT(416.7066 -113.0352)	POLYGON((357.936 -170.9724,459.8256 -177.2418,473.7636 -55.14498,368.7882 -48.6549,357.936 -170.9724))		POINT(26.1336 -13.2026)	POLYGON((22.632175 -16.83853,29.635025 -16.83853,29.635025 -9.56667,22.632175 -9.56667,22.632175 -16.83853))			Inverse-S Sigmoid	null	null	14.5874	null	null
SG	2014-03-04T20:17:56	POINT(470.994 -178.7844)	POLYGON((429.672 -219.5964,497.421 -224.5818,511.4076 -137.8608,441.756 -132.7176,429.672 -219.5964))		POINT(30.4389 -16.8822)	POLYGON((27.976885 -19.492925,32.900915 -19.492925,32.900915 -14.271475,27.976885 -14.271475,27.976885 -19.492925))			Inverse-S Sigmoid	null	null	9.32172	null	null
SG	2014-03-04T20:48:32	POINT(132.2778 -312.3102)	POLYGON((84.9366 -360.1644,172.0248 -361.8228,181.2066 -263.8938,89.4702 -262.14,84.9366 -360.1644))		POINT(8.70282 -25.9111)	POLYGON((5.7328 -28.964615,11.67284 -28.964615,11.67284 -22.857585,5.7328 -22.857585,5.7328 -28.964615))			Forward-S Sigmoid	null	null	7.328	null	null
SG	2014-03-04T22:47:56	POINT(445.0194 -90.6048)	POLYGON((404.0496 -131.0838,476.0292 -135.8712,484.9374 -50.1954,411.612 -45.30246,404.0496 -131.0838))		POINT(27.8942 -11.7722)	POLYGON((25.41243 -14.31628,30.37597 -14.31628,30.37597 -9.22812,25.41243 -9.22812,25.41243 -14.31628))			Inverse-S Sigmoid	null	null	9.48717	null	null
SG	2014-03-05T01:17:56	POINT(647.538 294.6978)	POLYGON((596.2152 246.6276,709.146 233.1402,690.9 341.3136,580.8684 354.5076,596.2152 246.6276))		POINT(43.0874 12.4357)	POLYGON((38.447505 9.07269,47.727295 9.07269,47.727295 15.79871,38.447505 15.79871,38.447505 9.07269))			Inverse-S Sigmoid	null	null	7.20918	null	null
SG	2014-03-05T02:47:56	POINT(115.3332 -310.9566)	POLYGON((75.225 -351.471,149.949 -352.7082,156.6504 -270.0456,78.5868 -268.749,75.225 -351.471))		POINT(7.57725 -25.8478)	POLYGON((5.04945 -28.423285,10.10505 -28.423285,10.10505 -23.272315,5.04945 -23.272315,5.04945 -28.423285))			Forward-S Sigmoid	null	null	9.80495	null	null
SG	2014-03-05T05:47:56	POINT(229.6812 -306.066)	POLYGON((126.153 -410.4834,301.4844 -416.3856,337.6716 -198.9654,141.2994 -192.2988,126.153 -410.4834))		POINT(15.1638 -25.3671)	POLYGON((8.82185 -32.15815,21.50575 -32.15815,21.50575 -18.57605,8.82185 -18.57605,8.82185 -32.15815))			Inverse-S Sigmoid	null	null	9.35106	null	null
SG	2014-03-05T12:17:32	POINT(-393.4992 347.454)	POLYGON((-442.8456 296.97,-352.5828 302.2788,-343.1934 396.6222,-431.0544 391.4364,-442.8456 296.97))		POINT(-24.7245 14.4)	POLYGON((-27.718215 11.41047,-21.730785 11.41047,-21.730785 17.38953,-27.718215 17.38953,-27.718215 11.41047))			Forward-S Sigmoid	null	null	6.88036	null	null
SG	2014-03-05T14:47:56	POINT(622.434 -193.9818)	POLYGON((565.8048 -248.8434,650.136 -258.3864,675.762 -138.8874,588.1146 -128.922,565.8048 -248.8434))		POINT(42.0888 -16.9601)	POLYGON((38.494945 -20.581725,45.682655 -20.581725,45.682655 -13.338475,38.494945 -13.338475,38.494945 -20.581725))			Forward-S Sigmoid	null	null	6.02007	null	null
