event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2013-04-01T06:47:32	POINT(-269.607 -255.9576)	POLYGON((-325.8402 -314.8434,-197.6694 -310.3086,-207.5442 -196.5456,-342.114 -201.33,-325.8402 -314.8434))		POINT(-17.5003 -21.6263)	POLYGON((-21.916195 -25.133295,-13.084405 -25.133295,-13.084405 -18.119305,-21.916195 -18.119305,-21.916195 -25.133295))			Inverse-S Sigmoid	null	null	10.0229	null	null
SG	2013-04-01T07:17:32	POINT(-551.3238 118.968)	POLYGON((-593.9538 74.817,-507.477 81.7098,-506.1384 162.6342,-592.3878 155.736,-593.9538 74.817))		POINT(-34.9045 1.74533)	POLYGON((-38.045865 -0.684285,-31.763135 -0.684285,-31.763135 4.174945,-38.045865 4.174945,-38.045865 -0.684285))			Forward-S Sigmoid	null	null	6.15572	null	null
SG	2013-04-01T08:47:32	POINT(-537.9786 117.9864)	POLYGON((-579.8394 74.7072,-494.9412 81.2292,-493.7436 160.8036,-578.4366 154.275,-579.8394 74.7072))		POINT(-33.939 1.62645)	POLYGON((-36.98714 -0.76197,-30.89086 -0.76197,-30.89086 4.01487,-36.98714 4.01487,-36.98714 -0.76197))			Forward-S Sigmoid	null	null	20.6873	null	null
SG	2013-04-01T09:17:32	POINT(-536.88 120.327)	POLYGON((-585.4488 69.8406,-486.597 77.4102,-485.1108 170.1798,-583.6614 162.6036,-585.4488 69.8406))		POINT(-33.8632 1.76306)	POLYGON((-37.410005 -1.022575,-30.316395 -1.022575,-30.316395 4.548695,-37.410005 4.548695,-37.410005 -1.022575))			Forward-S Sigmoid	null	null	6.08746	null	null
SG	2013-04-01T09:17:32	POINT(-253.0458 -255.4908)	POLYGON((-311.418 -316.6116,-179.2692 -312.2538,-188.6046 -193.797,-327.6318 -198.405,-311.418 -316.6116))		POINT(-16.3941 -21.6275)	POLYGON((-20.92581 -25.278815,-11.86239 -25.278815,-11.86239 -17.976185,-20.92581 -17.976185,-20.92581 -25.278815))			Forward-S Sigmoid	null	null	16.4103	null	null
SG	2013-04-14T01:35:12	POINT(-533.8134 120.765)	POLYGON((-584.031 68.5092,-481.734 76.2762,-480.1992 172.3416,-582.171 164.568,-584.031 68.5092))		POINT(-33.644 1.77631)	POLYGON((-37.305175 -1.10847,-29.982825 -1.10847,-29.982825 4.66109,-37.305175 4.66109,-37.305175 -1.10847))			Forward-S Sigmoid	null	null	7.55941	null	null
SG	2013-04-01T10:17:32	POINT(-528.9936 120.8418)	POLYGON((-579.4194 68.3844,-476.7018 76.0806,-475.1892 172.6158,-577.5816 164.9124,-579.4194 68.3844))		POINT(-33.2997 1.76005)	POLYGON((-36.961235 -1.138735,-29.638165 -1.138735,-29.638165 4.658835,-36.961235 4.658835,-36.961235 -1.138735))			Forward-S Sigmoid	null	null	7.86678	null	null
SG	2013-04-01T13:47:32	POINT(589.3212 355.9986)	POLYGON((528.0654 299.2362,666.882 285.9744,639.336 410.5008,506.2392 423.2808,528.0654 299.2362))		POINT(39.6998 16.7289)	POLYGON((34.17795 12.734055,45.22165 12.734055,45.22165 20.723745,34.17795 20.723745,34.17795 12.734055))			Forward-S Sigmoid	null	null	7.31389	null	null
SG	2013-04-01T13:47:32	POINT(3.796548 -237.813)	POLYGON((-30.49308 -272.4978,37.96764 -272.5302,39.06018 -202.9446,-31.37052 -202.911,-30.49308 -272.4978))		POINT(0.24121 -20.7837)	POLYGON((-1.966975 -22.917425,2.449395 -22.917425,2.449395 -18.649975,-1.966975 -18.649975,-1.966975 -22.917425))			Inverse-S Sigmoid	null	null	8.3602	null	null
SG	2013-04-01T17:17:32	POINT(-470.1882 122.511)	POLYGON((-517.7832 73.356,-421.248 79.4946,-420.0726 171.0678,-516.3384 164.9226,-517.7832 73.356))		POINT(-29.2034 1.63009)	POLYGON((-32.49626 -1.11877,-25.91054 -1.11877,-25.91054 4.37895,-32.49626 4.37895,-32.49626 -1.11877))			Forward-S Sigmoid	null	null	13.9989	null	null
SG	2013-04-01T19:17:32	POINT(376.6644 -74.2962)	POLYGON((303.897 -145.8708,434.202 -152.2164,446.82 -2.948514,312.7314 3.623064,303.897 -145.8708))		POINT(23.3988 -10.391)	POLYGON((19.027105 -14.85165,27.770495 -14.85165,27.770495 -5.93035,19.027105 -5.93035,19.027105 -14.85165))			Forward-S Sigmoid	null	null	28.0836	null	null
SG	2013-04-01T20:17:32	POINT(388.1334 -77.8908)	POLYGON((308.847 -155.6808,449.673 -162.7884,464.1816 -0.346619,318.8148 7.0416,308.847 -155.6808))		POINT(24.1716 -10.5687)	POLYGON((19.404495 -15.426475,28.938705 -15.426475,28.938705 -5.710925,19.404495 -5.710925,19.404495 -15.426475))			Forward-S Sigmoid	null	null	14.7648	null	null
SG	2013-04-01T20:47:44	POINT(395.2818 -78.6138)	POLYGON((321.8022 -150.7548,452.3226 -157.4904,465.8766 -6.68142,331.4484 0.300705,321.8022 -150.7548))		POINT(24.6484 -10.5889)	POLYGON((20.220845 -15.098345,29.075955 -15.098345,29.075955 -6.079455,20.220845 -6.079455,20.220845 -15.098345))			Forward-S Sigmoid	null	null	29.9902	null	null
SG	2013-04-01T21:17:32	POINT(399.7134 -77.6562)	POLYGON((326.2746 -149.7234,456.6162 -156.5382,470.1948 -5.803818,335.9802 1.259454,326.2746 -149.7234))		POINT(24.9377 -10.5172)	POLYGON((20.50726 -15.02425,29.36814 -15.02425,29.36814 -6.01015,20.50726 -6.01015,20.50726 -15.02425))			Forward-S Sigmoid	null	null	26.7979	null	null
SG	2013-04-02T00:17:32	POINT(-135.024 -252.9096)	POLYGON((-190.41 -310.065,-72.0048 -308.0538,-75.5676 -195.222,-199.8312 -197.343,-190.41 -310.065))		POINT(-8.66187 -21.6187)	POLYGON((-12.5944 -25.094525,-4.72934 -25.094525,-4.72934 -18.142875,-12.5944 -18.142875,-12.5944 -25.094525))			Forward-S Sigmoid	null	null	16.5512	null	null
SG	2013-04-02T01:17:32	POINT(436.4586 -80.3652)	POLYGON((364.0428 -151.1886,491.0208 -158.586,505.4892 -9.74292,374.7732 -2.078412,364.0428 -151.1886))		POINT(27.4196 -10.549)	POLYGON((23.00962 -15.00232,31.82958 -15.00232,31.82958 -6.09568,23.00962 -6.09568,23.00962 -15.00232))			Forward-S Sigmoid	null	null	15.6913	null	null
SG	2013-04-02T18:17:32	POINT(-425.196 229.5972)	POLYGON((-469.0872 184.656,-384.8484 189.4032,-379.9338 273.8094,-463.098 269.1054,-469.0872 184.656))		POINT(-26.4579 8.02562)	POLYGON((-29.27135 5.436655,-23.64445 5.436655,-23.64445 10.614585,-29.27135 10.614585,-29.27135 5.436655))			Forward-S Sigmoid	null	null	6.58726	null	null
SG	2013-04-02T20:17:32	POINT(-622.698 -300.8478)	POLYGON((-665.454 -347.9712,-549.72 -335.3376,-570.9438 -253.4604,-691.128 -266.628,-665.454 -347.9712))		POINT(-44.5673 -22.8601)	POLYGON((-49.9419 -25.4266,-39.1927 -25.4266,-39.1927 -20.2936,-49.9419 -20.2936,-49.9419 -25.4266))			Forward-S Sigmoid	null	null	6.19592	null	null
SG	2013-04-02T21:17:32	POINT(-615.858 -299.6742)	POLYGON((-658.212 -346.1808,-544.17 -334.0074,-564.9384 -252.9054,-683.316 -265.5882,-658.212 -346.1808))		POINT(-43.9382 -22.8321)	POLYGON((-49.17465 -25.37322,-38.70175 -25.37322,-38.70175 -20.29098,-49.17465 -20.29098,-49.17465 -25.37322))			Forward-S Sigmoid	null	null	7.4819	null	null
SG	2013-04-02T21:17:32	POINT(-74.6268 296.013)	POLYGON((-113.2338 257.2542,-37.03296 257.9382,-36.40974 334.0776,-111.3282 333.4026,-113.2338 257.2542))		POINT(-4.52993 11.4642)	POLYGON((-6.830685 9.084955,-2.229175 9.084955,-2.229175 13.843445,-6.830685 13.843445,-6.830685 9.084955))			Inverse-S Sigmoid	null	null	11.4957	null	null
SG	2013-04-02T23:47:32	POINT(-601.806 -298.6992)	POLYGON((-646.98 -348.42,-525.5682 -336.0246,-547.227 -248.6652,-673.626 -261.621,-646.98 -348.42))		POINT(-42.6997 -22.8584)	POLYGON((-48.17165 -25.59414,-37.22775 -25.59414,-37.22775 -20.12266,-48.17165 -20.12266,-48.17165 -25.59414))			Forward-S Sigmoid	null	null	6.77635	null	null
SG	2013-04-03T01:17:32	POINT(-363.6012 239.4666)	POLYGON((-405.8688 196.3788,-324.6252 200.166,-320.3874 281.8608,-400.5714 278.1102,-405.8688 196.3788))		POINT(-22.4202 8.45463)	POLYGON((-25.04933 5.94326,-19.79107 5.94326,-19.79107 10.966,-25.04933 10.966,-25.04933 5.94326))			Inverse-S Sigmoid	null	null	18.5996	null	null
SG	2013-04-03T01:17:32	POINT(-535.7166 271.9968)	POLYGON((-578.5074 227.9424,-499.854 234.0708,-491.1978 315.2526,-568.491 309.2094,-578.5074 227.9424))		POINT(-34.5261 11.1325)	POLYGON((-37.40377 8.607295,-31.64843 8.607295,-31.64843 13.657705,-37.40377 13.657705,-37.40377 8.607295))			Forward-S Sigmoid	null	null	15.3366	null	null
SG	2013-04-03T12:17:32	POINT(-464.0454 -211.242)	POLYGON((-506.6604 -255.9948,-405.009 -249.393,-417.0018 -166.335,-521.6592 -173.1564,-506.6604 -255.9948))		POINT(-30.4654 -18.2081)	POLYGON((-34.222735 -20.741645,-26.708065 -20.741645,-26.708065 -15.674555,-34.222735 -15.674555,-34.222735 -20.741645))			Inverse-S Sigmoid	null	null	9.0422	null	null
SG	2013-04-03T14:47:32	POINT(-446.7708 -209.5836)	POLYGON((-487.353 -252.0072,-391.3716 -246.0876,-402.366 -167.0184,-501.0396 -173.1252,-487.353 -252.0072))		POINT(-29.2109 -18.1691)	POLYGON((-32.70985 -20.579895,-25.71195 -20.579895,-25.71195 -15.758305,-32.70985 -15.758305,-32.70985 -20.579895))			Inverse-S Sigmoid	null	null	8.91677	null	null
SG	2013-04-03T15:17:32	POINT(-493.3248 -280.4724)	POLYGON((-540.5928 -331.1496,-421.0086 -322.4118,-438.8694 -229.4238,-563.517 -238.5696,-540.5928 -331.1496))		POINT(-33.6077 -22.2923)	POLYGON((-38.33951 -25.1852,-28.87589 -25.1852,-28.87589 -19.3994,-38.33951 -19.3994,-38.33951 -25.1852))			Inverse-S Sigmoid	null	null	6.14955	null	null
SG	2013-04-03T15:17:32	POINT(-442.005 -209.4432)	POLYGON((-482.4786 -251.7264,-386.922 -245.9166,-397.7718 -167.019,-496.0044 -173.0124,-482.4786 -251.7264))		POINT(-28.871 -18.1773)	POLYGON((-32.34293 -20.582745,-25.39907 -20.582745,-25.39907 -15.771855,-32.34293 -15.771855,-32.34293 -20.582745))			Inverse-S Sigmoid	null	null	8.18982	null	null
SG	2013-04-03T16:17:32	POINT(211.7142 -279.2256)	POLYGON((167.943 -323.1306,245.6658 -325.2276,256.1814 -234.8916,175.1328 -232.6956,167.943 -323.1306))		POINT(13.8115 -23.054)	POLYGON((11.16592 -25.864395,16.45708 -25.864395,16.45708 -20.243605,11.16592 -20.243605,11.16592 -25.864395))			Forward-S Sigmoid	null	null	7.53874	null	null
SG	2013-04-03T16:17:32	POINT(-498.9402 -271.8828)	POLYGON((-574.4676 -357.0432,-376.6674 -342.4542,-403.1754 -185.7474,-614.868 -201.4698,-574.4676 -357.0432))		POINT(-33.8921 -21.739)	POLYGON((-41.85665 -26.59874,-25.92755 -26.59874,-25.92755 -16.87926,-41.85665 -16.87926,-41.85665 -26.59874))			Forward-S Sigmoid	null	null	8.2085	null	null
SG	2013-04-03T16:47:32	POINT(198.6822 -272.9472)	POLYGON((152.5122 -319.2984,235.2582 -321.3804,245.673 -226.1376,159.2646 -223.9548,152.5122 -319.2984))		POINT(12.9101 -22.6851)	POLYGON((10.109305 -25.641975,15.710895 -25.641975,15.710895 -19.728225,10.109305 -19.728225,10.109305 -25.641975))			Forward-S Sigmoid	null	null	116.238	null	null
SG	2013-04-03T17:17:32	POINT(-477.873 -257.6454)	POLYGON((-541.3302 -326.9652,-381.2754 -315.9396,-402.0978 -187.7304,-570.8784 -199.4232,-541.3302 -326.9652))		POINT(-32.0874 -20.9593)	POLYGON((-38.3035 -24.918425,-25.8713 -24.918425,-25.8713 -17.000175,-38.3035 -17.000175,-38.3035 -24.918425))			Forward-S Sigmoid	null	null	50.5015	null	null
SG	2013-04-03T19:17:32	POINT(-466.1514 -282.9606)	POLYGON((-506.0124 -325.035,-407.0046 -318.348,-421.5912 -240.6126,-524.1414 -247.5624,-506.0124 -325.035))		POINT(-31.6004 -22.555)	POLYGON((-35.422265 -24.975635,-27.778535 -24.975635,-27.778535 -20.134365,-35.422265 -20.134365,-35.422265 -24.975635))			Inverse-S Sigmoid	null	null	8.34276	null	null
SG	2013-04-03T20:17:32	POINT(-183.0288 251.3466)	POLYGON((-262.818 170.0046,-105.4716 173.4552,-102.7074 330.1152,-255.9312 326.7318,-262.818 170.0046))		POINT(-11.0805 8.85688)	POLYGON((-15.86394 4.024245,-6.29706 4.024245,-6.29706 13.689515,-15.86394 13.689515,-15.86394 4.024245))			Inverse-S Sigmoid	null	null	6.18504	null	null
SG	2013-04-03T23:47:32	POINT(23.00922 280.392)	POLYGON((-24.15852 233.2338,70.4976 232.9764,69.1668 326.5584,-23.70246 326.8122,-24.15852 233.2338))		POINT(1.39141 10.5423)	POLYGON((-1.44901 7.632685,4.23183 7.632685,4.23183 13.451915,-1.44901 13.451915,-1.44901 7.632685))			Forward-S Sigmoid	null	null	17.8625	null	null
SG	2013-04-04T00:47:32	POINT(31.27602 279.2472)	POLYGON((-14.32416 233.6748,77.2986 233.3358,75.8964 323.8944,-14.06418 324.2286,-14.32416 233.6748))		POINT(1.89109 10.4755)	POLYGON((-0.85916 7.66101,4.64134 7.66101,4.64134 13.28999,-0.85916 13.28999,-0.85916 7.66101))			Forward-S Sigmoid	null	null	13.2291	null	null
SG	2013-04-04T00:47:32	POINT(744.51 -111.9192)	POLYGON((694.194 -159.744,773.238 -170.9088,789.75 -64.1886,709.02 -52.73226,694.194 -159.744))		POINT(51.9244 -10.6426)	POLYGON((47.97304 -13.85995,55.87576 -13.85995,55.87576 -7.42525,47.97304 -7.42525,47.97304 -13.85995))			Forward-S Sigmoid	null	null	8.87779	null	null
SG	2013-04-04T02:17:32	POINT(284.1594 -280.9392)	POLYGON((232.0512 -332.9592,320.2818 -336.2208,336.711 -228.2994,243.9564 -224.8542,232.0512 -332.9592))		POINT(18.684 -22.9949)	POLYGON((15.590545 -26.35776,21.777455 -26.35776,21.777455 -19.63204,15.590545 -19.63204,15.590545 -26.35776))			Forward-S Sigmoid	null	null	6.21598	null	null
SG	2013-04-04T03:47:32	POINT(78.5016 394.869)	POLYGON((35.62056 352.2708,123.4758 351.4218,119.664 436.3134,34.52094 437.1396,35.62056 352.2708))		POINT(4.91 17.8541)	POLYGON((2.19395 15.08407,7.62605 15.08407,7.62605 20.62413,2.19395 20.62413,2.19395 15.08407))			Inverse-S Sigmoid	null	null	8.27718	null	null
SG	2013-04-04T03:47:32	POINT(-721.848 -279.1656)	POLYGON((-759.756 -321.9414,-654.888 -306.4674,-674.13 -236.3082,-782.064 -252.2862,-759.756 -321.9414))		POINT(-53.3451 -20.7439)	POLYGON((-59.06005 -22.92951,-47.63015 -22.92951,-47.63015 -18.55829,-59.06005 -18.55829,-59.06005 -22.92951))			Inverse-S Sigmoid	null	null	74.0951	null	null
SG	2013-04-04T04:47:44	POINT(296.2674 -282.1716)	POLYGON((256.9476 -321.4152,323.3352 -323.9868,335.79 -242.5728,266.8464 -239.8926,256.9476 -321.4152))		POINT(19.5191 -23.0374)	POLYGON((17.195545 -25.574425,21.842655 -25.574425,21.842655 -20.500375,17.195545 -20.500375,17.195545 -25.574425))			Inverse-S Sigmoid	null	null	9.73238	null	null
SG	2013-04-04T04:47:44	POINT(-717.984 -283.2864)	POLYGON((-758.544 -329.5026,-645.12 -312.942,-666.006 -236.9616,-783.084 -254.115,-758.544 -329.5026))		POINT(-53.0762 -21.0234)	POLYGON((-59.24105 -23.392975,-46.91135 -23.392975,-46.91135 -18.653825,-59.24105 -18.653825,-59.24105 -23.392975))			Inverse-S Sigmoid	null	null	48.4016	null	null
SG	2013-04-04T05:17:32	POINT(-392.3826 -262.0962)	POLYGON((-460.6884 -335.955,-294.0672 -327.09,-312.1746 -187.4388,-489.0444 -196.9074,-460.6884 -335.955))		POINT(-25.9657 -21.5268)	POLYGON((-32.1071 -25.8449,-19.8243 -25.8449,-19.8243 -17.2087,-32.1071 -17.2087,-32.1071 -25.8449))			Forward-S Sigmoid	null	null	7.37374	null	null
SG	2013-04-04T05:47:32	POINT(-558.0252 -279.3354)	POLYGON((-598.8744 -323.1636,-493.683 -313.9596,-510.9786 -235.2654,-619.848 -244.8246,-598.8744 -323.1636))		POINT(-38.6464 -21.8787)	POLYGON((-43.05794 -24.327755,-34.23486 -24.327755,-34.23486 -19.429645,-43.05794 -19.429645,-43.05794 -24.327755))			Forward-S Sigmoid	null	null	10.0067	null	null
SG	2013-04-04T05:47:32	POINT(304.7538 -272.814)	POLYGON((250.7934 -326.5872,341.3634 -330.189,358.971 -218.4102,263.7312 -214.6038,250.7934 -326.5872))		POINT(20.0102 -22.436)	POLYGON((16.82051 -25.9107,23.19989 -25.9107,23.19989 -18.9613,16.82051 -18.9613,16.82051 -25.9107))			Inverse-S Sigmoid	null	null	9.26218	null	null
SG	2013-04-04T06:17:32	POINT(103.3836 393.1632)	POLYGON((61.9416 352.0446,147.489 350.9544,143.1024 433.2042,60.099 434.2656,61.9416 352.0446))		POINT(6.46926 17.768)	POLYGON((3.817205 15.08646,9.121315 15.08646,9.121315 20.44954,3.817205 20.44954,3.817205 15.08646))			Inverse-S Sigmoid	null	null	14.4593	null	null
SG	2013-04-04T06:47:44	POINT(-383.2692 -259.8834)	POLYGON((-455.6952 -338.4426,-279.4092 -329.346,-297.6804 -180.4254,-485.4822 -190.1802,-455.6952 -338.4426))		POINT(-25.2989 -21.4173)	POLYGON((-31.771 -26.019085,-18.8268 -26.019085,-18.8268 -16.815515,-31.771 -16.815515,-31.771 -26.019085))			Forward-S Sigmoid	null	null	20.3574	null	null
SG	2013-04-04T07:17:32	POINT(-704.67 -282.663)	POLYGON((-743.922 -326.7792,-635.658 -311.7468,-655.578 -238.4304,-767.226 -253.9836,-743.922 -326.7792))		POINT(-51.7167 -21.0965)	POLYGON((-57.4188 -23.38276,-46.0146 -23.38276,-46.0146 -18.81024,-57.4188 -18.81024,-57.4188 -23.38276))			Inverse-S Sigmoid	null	null	7.68831	null	null
SG	2013-04-04T07:17:32	POINT(-378.5382 -261.456)	POLYGON((-450.6192 -339.5568,-275.4786 -330.6492,-293.517 -182.4516,-480.1128 -192.0036,-450.6192 -339.5568))		POINT(-24.9852 -21.5277)	POLYGON((-31.4033 -26.10933,-18.5671 -26.10933,-18.5671 -16.94607,-31.4033 -16.94607,-31.4033 -26.10933))			Forward-S Sigmoid	null	null	6.54495	null	null
SG	2013-04-04T08:17:32	POINT(322.2882 -280.3416)	POLYGON((275.6202 -326.82,353.0046 -330.1086,369.0732 -233.367,288.1686 -229.9134,275.6202 -326.82))		POINT(21.2844 -22.8511)	POLYGON((18.53721 -25.865605,24.03159 -25.865605,24.03159 -19.836595,18.53721 -19.836595,18.53721 -25.865605))			Inverse-S Sigmoid	null	null	6.25164	null	null
SG	2013-04-04T09:17:32	POINT(328.923 -281.535)	POLYGON((284.9898 -325.2822,357.5754 -328.4412,372.9276 -237.3444,297.2268 -234.036,284.9898 -325.2822))		POINT(21.7543 -22.9051)	POLYGON((19.171725 -25.74477,24.336875 -25.74477,24.336875 -20.06543,19.171725 -20.06543,19.171725 -25.74477))			Inverse-S Sigmoid	null	null	6.55621	null	null
SG	2013-04-04T09:47:32	POINT(328.7682 -282.4812)	POLYGON((288.8142 -322.2828,354.9138 -325.1592,368.7852 -242.3112,300.1038 -239.3112,288.8142 -322.2828))		POINT(21.7535 -22.963)	POLYGON((19.40576 -25.54597,24.10124 -25.54597,24.10124 -20.38003,19.40576 -20.38003,19.40576 -25.54597))			Inverse-S Sigmoid	null	null	21.8285	null	null
SG	2013-04-04T09:47:32	POINT(-274.3476 -243.5604)	POLYGON((-327.8022 -299.3424,-206.5338 -295.1124,-215.8002 -187.3392,-342.5058 -191.7798,-327.8022 -299.3424))		POINT(-17.7198 -20.6981)	POLYGON((-21.869 -24.01176,-13.5706 -24.01176,-13.5706 -17.38444,-21.869 -17.38444,-21.869 -24.01176))			Forward-S Sigmoid	null	null	10.3234	null	null
SG	2013-04-04T12:17:32	POINT(226.3074 282.4068)	POLYGON((175.9944 232.764,280.017 229.9044,274.1208 330.8892,172.2876 333.7002,175.9944 232.764))		POINT(13.8378 10.8907)	POLYGON((10.62091 7.74711,17.05469 7.74711,17.05469 14.03429,10.62091 14.03429,10.62091 7.74711))			Inverse-S Sigmoid	null	null	19.8479	null	null
SG	2013-04-04T12:47:32	POINT(-334.5402 -245.2134)	POLYGON((-419.52 -337.593,-217.3362 -328.7964,-233.5998 -151.6704,-450.9006 -161.199,-419.52 -337.593))		POINT(-21.7816 -20.648)	POLYGON((-29.01555 -26.0994,-14.54765 -26.0994,-14.54765 -15.1966,-29.01555 -15.1966,-29.01555 -26.0994))			Forward-S Sigmoid	null	null	9.46816	null	null
SG	2013-04-04T13:17:32	POINT(362.6628 -282.0288)	POLYGON((311.9178 -332.4012,393.6996 -336.3858,413.256 -231.0636,327.4146 -226.8618,311.9178 -332.4012))		POINT(24.1087 -22.8308)	POLYGON((21.13742 -26.11667,27.07998 -26.11667,27.07998 -19.54493,21.13742 -19.54493,21.13742 -26.11667))			Inverse-S Sigmoid	null	null	7.68674	null	null
SG	2013-04-04T13:17:32	POINT(-337.5042 -261.4206)	POLYGON((-416.5212 -347.055,-227.4678 -338.685,-244.116 -174.6486,-446.9946 -183.6966,-416.5212 -347.055))		POINT(-22.1398 -21.633)	POLYGON((-28.955 -26.705,-15.3246 -26.705,-15.3246 -16.561,-28.955 -16.561,-28.955 -26.705))			Forward-S Sigmoid	null	null	6.54559	null	null
SG	2013-04-04T13:47:32	POINT(365.8314 -281.5686)	POLYGON((314.7492 -332.2614,396.9228 -336.3048,416.7342 -230.277,330.462 -226.0116,314.7492 -332.2614))		POINT(24.3258 -22.7917)	POLYGON((21.33554 -26.099245,27.31606 -26.099245,27.31606 -19.484155,21.33554 -19.484155,21.33554 -26.099245))			Inverse-S Sigmoid	null	null	7.26981	null	null
SG	2013-04-04T14:17:32	POINT(-30.5094 255.9078)	POLYGON((-91.7556 194.4012,30.35382 194.8368,29.72292 315.8784,-89.8482 315.4494,-91.7556 194.4012))		POINT(-1.83717 9.06693)	POLYGON((-5.487005 5.33075,1.812665 5.33075,1.812665 12.80311,-5.487005 12.80311,-5.487005 5.33075))			Inverse-S Sigmoid	null	null	8.11401	null	null
SG	2013-04-04T15:47:32	POINT(-224.3088 -248.0502)	POLYGON((-286.1646 -312.7146,-148.2216 -308.8476,-156.1998 -182.7486,-301.5648 -186.846,-286.1646 -312.7146))		POINT(-14.4448 -21.0568)	POLYGON((-19.122305 -24.93939,-9.767295 -24.93939,-9.767295 -17.17421,-19.122305 -17.17421,-19.122305 -24.93939))			Inverse-S Sigmoid	null	null	41.4756	null	null
