event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2013-07-01T20:27:56	POINT(402.3216 -558.3726)	POLYGON((362.3766 -597.5844,413.0832 -595.9404,442.3926 -517.5678,388.0914 -519.3162,362.3766 -597.5844))		POINT(30.6704 -33.5984)	POLYGON((28.447125 -36.54023,32.893675 -36.54023,32.893675 -30.65657,28.447125 -30.65657,28.447125 -36.54023))			Inverse-S Sigmoid	null	null	79.6688	null	null
SG	2013-07-02T07:12:44	POINT(471.7338 -561.0342)	POLYGON((426.4488 -605.124,477.741 -602.976,516.66 -514.9104,461.196 -517.2102,426.4488 -605.124))		POINT(36.9244 -33.9558)	POLYGON((34.479355 -37.271485,39.369445 -37.271485,39.369445 -30.640115,34.479355 -30.640115,34.479355 -37.271485))			Inverse-S Sigmoid	null	null	13.4614	null	null
SG	2013-07-02T15:12:44	POINT(627.804 -332.7258)	POLYGON((552.0576 -404.289,661.776 -398.3592,697.674 -258.6774,582.0186 -264.852,552.0576 -404.289))		POINT(44.3345 -18.4068)	POLYGON((39.2732 -22.9276,49.3958 -22.9276,49.3958 -13.886,39.2732 -13.886,39.2732 -22.9276))			Inverse-S Sigmoid	null	null	32.5184	null	null
SG	2013-07-02T15:42:44	POINT(630.654 -343.035)	POLYGON((559.3146 -410.6232,661.428 -405.0018,696.786 -273.1548,589.2294 -279.0078,559.3146 -410.6232))		POINT(44.8221 -19.093)	POLYGON((40.056165 -23.37924,49.588035 -23.37924,49.588035 -14.80676,40.056165 -14.80676,40.056165 -23.37924))			Inverse-S Sigmoid	null	null	11.452	null	null
SG	2013-07-02T16:12:44	POINT(633.39 -342.6066)	POLYGON((560.964 -411.1458,664.422 -405.3978,700.398 -271.7118,591.3582 -277.7004,560.964 -411.1458))		POINT(45.064 -19.0731)	POLYGON((40.21312 -23.4184,49.91488 -23.4184,49.91488 -14.7278,40.21312 -14.7278,40.21312 -23.4184))			Inverse-S Sigmoid	null	null	12.0803	null	null
SG	2013-07-02T18:12:44	POINT(647.856 -339.6282)	POLYGON((573.822 -409.437,678.84 -403.3188,715.866 -267.3972,605.136 -273.7728,573.822 -409.437))		POINT(46.3412 -18.9244)	POLYGON((41.30445 -23.33697,51.37795 -23.33697,51.37795 -14.51183,41.30445 -14.51183,41.30445 -23.33697))			Inverse-S Sigmoid	null	null	8.04184	null	null
SG	2013-07-02T18:42:44	POINT(650.22 -341.0004)	POLYGON((578.7138 -408.5304,680.016 -402.5712,716.052 -271.1964,609.396 -277.3998,578.7138 -408.5304))		POINT(46.5974 -19.0224)	POLYGON((41.71792 -23.289865,51.47688 -23.289865,51.47688 -14.754935,41.71792 -14.754935,41.71792 -23.289865))			Inverse-S Sigmoid	null	null	8.24324	null	null
SG	2013-07-02T20:12:44	POINT(659.394 -338.9364)	POLYGON((588.855 -405.4968,688.536 -399.4488,724.17 -270.1824,619.344 -276.4722,588.855 -405.4968))		POINT(47.4225 -18.9176)	POLYGON((42.5517 -23.112925,52.2933 -23.112925,52.2933 -14.722275,42.5517 -14.722275,42.5517 -23.112925))			Inverse-S Sigmoid	null	null	12.1658	null	null
SG	2013-07-02T20:42:20	POINT(661.62 -340.6056)	POLYGON((590.061 -408.048,690.708 -401.8806,727.218 -270.8958,621.27 -277.3152,590.061 -408.048))		POINT(47.6789 -19.0351)	POLYGON((42.73006 -23.289415,52.62774 -23.289415,52.62774 -14.780785,42.73006 -14.780785,42.73006 -23.289415))			Inverse-S Sigmoid	null	null	11.9758	null	null
SG	2013-07-02T22:12:44	POINT(670.572 -342.45)	POLYGON((598.0212 -410.6592,699.066 -404.2476,736.776 -271.9056,630.3 -278.5854,598.0212 -410.6592))		POINT(48.6013 -19.1891)	POLYGON((43.5336 -23.491255,53.669 -23.491255,53.669 -14.886945,43.5336 -14.886945,43.5336 -23.491255))			Inverse-S Sigmoid	null	null	9.95696	null	null
SG	2013-07-02T23:12:44	POINT(666.714 -346.1508)	POLYGON((611.922 -398.4462,689.274 -393.585,717.894 -292.4772,637.344 -297.4962,611.922 -398.4462))		POINT(48.3169 -19.415)	POLYGON((44.48395 -22.706705,52.14985 -22.706705,52.14985 -16.123295,44.48395 -16.123295,44.48395 -22.706705))			Forward-S Sigmoid	null	null	6.11878	null	null
SG	2013-07-03T00:12:44	POINT(673.818 -343.4172)	POLYGON((617.598 -396.9606,696.804 -391.8636,726.12 -288.441,643.59 -293.7048,617.598 -396.9606))		POINT(48.9474 -19.2608)	POLYGON((44.974715 -22.62393,52.920085 -22.62393,52.920085 -15.89767,44.974715 -15.89767,44.974715 -22.62393))			Forward-S Sigmoid	null	null	16.1607	null	null
SG	2013-07-03T14:12:44	POINT(-162.7932 -297.1434)	POLYGON((-221.8722 -357.4002,-96.0336 -358.692,-99.7014 -235.227,-230.3466 -233.8998,-221.8722 -357.4002))		POINT(-10.249 -15.1642)	POLYGON((-14.34327 -19.09906,-6.15473 -19.09906,-6.15473 -11.22934,-14.34327 -11.22934,-14.34327 -19.09906))			Forward-S Sigmoid	null	null	10.3106	null	null
SG	2013-07-03T19:42:44	POINT(-123.4542 -296.3286)	POLYGON((-170.1552 -343.611,-72.453 -344.3706,-74.5854 -248.0394,-175.1634 -247.2636,-170.1552 -343.611))		POINT(-7.75071 -15.0653)	POLYGON((-10.88831 -18.13322,-4.61311 -18.13322,-4.61311 -11.99738,-10.88831 -11.99738,-10.88831 -18.13322))			Inverse-S Sigmoid	null	null	12.148	null	null
SG	2013-07-05T05:22:44	POINT(-444.9288 -276.1086)	POLYGON((-484.737 -317.373,-391.9206 -320.4384,-401.4378 -234.0714,-496.5048 -230.9538,-484.737 -317.373))		POINT(-28.9487 -14.0339)	POLYGON((-32.30421 -16.76773,-25.59319 -16.76773,-25.59319 -11.30007,-32.30421 -11.30007,-32.30421 -16.76773))			Forward-S Sigmoid	null	null	11.5371	null	null
SG	2013-07-05T07:22:44	POINT(-557.0652 -187.08)	POLYGON((-600.15 -232.2054,-501.2208 -236.5626,-509.2266 -141.2766,-609.738 -136.884,-600.15 -232.2054))		POINT(-36.5073 -8.71185)	POLYGON((-40.31849 -11.655535,-32.69611 -11.655535,-32.69611 -5.768165,-40.31849 -5.768165,-40.31849 -11.655535))			Inverse-S Sigmoid	null	null	117.165	null	null
SG	2013-07-05T09:52:44	POINT(-412.572 -281.8608)	POLYGON((-451.497 -322.0452,-361.6698 -324.7596,-370.3884 -240.9342,-462.378 -238.1736,-451.497 -322.0452))		POINT(-26.7022 -14.317)	POLYGON((-29.885605 -16.975145,-23.518795 -16.975145,-23.518795 -11.658855,-29.885605 -11.658855,-29.885605 -16.975145))			Forward-S Sigmoid	null	null	7.03577	null	null
SG	2013-07-05T13:52:44	POINT(219.6738 -320.4978)	POLYGON((180.0654 -359.8164,252.7332 -358.7214,259.4316 -280.4502,184.8384 -281.5674,180.0654 -359.8164))		POINT(13.9875 -16.4965)	POLYGON((11.59196 -19.01234,16.38304 -19.01234,16.38304 -13.98066,11.59196 -13.98066,11.59196 -19.01234))			Forward-S Sigmoid	null	null	9.4279	null	null
SG	2013-07-06T03:52:44	POINT(-425.6874 -451.092)	POLYGON((-488.5452 -520.6854,-316.5912 -526.8492,-345.2208 -377.355,-532.7016 -370.7124,-488.5452 -520.6854))		POINT(-29.8579 -25.4788)	POLYGON((-36.8549 -30.64385,-22.8609 -30.64385,-22.8609 -20.31375,-36.8549 -20.31375,-36.8549 -30.64385))			Inverse-S Sigmoid	null	null	6.9456	null	null
SG	2013-07-06T09:22:44	POINT(-243.564 -306.7998)	POLYGON((-285.7062 -349.7898,-193.407 -351.3732,-198.8322 -262.9146,-293.7198 -261.2982,-285.7062 -349.7898))		POINT(-15.4704 -15.5584)	POLYGON((-18.52337 -18.38759,-12.41743 -18.38759,-12.41743 -12.72921,-18.52337 -12.72921,-18.52337 -18.38759))			Forward-S Sigmoid	null	null	7.92619	null	null
SG	2013-07-06T09:52:44	POINT(-452.277 -241.0764)	POLYGON((-489.5538 -279.5328,-404.5566 -282.4626,-412.05 -202.0272,-498.6192 -199.062,-489.5538 -279.5328))		POINT(-29.1759 -11.7267)	POLYGON((-32.21776 -14.24456,-26.13404 -14.24456,-26.13404 -9.20884,-32.21776 -9.20884,-32.21776 -14.24456))			Inverse-S Sigmoid	null	null	50.1342	null	null
SG	2013-07-06T11:52:44	POINT(-265.935 -445.3746)	POLYGON((-304.9452 -485.6262,-213.0498 -487.5024,-223.1808 -403.8594,-319.4436 -401.907,-304.9452 -485.6262))		POINT(-18.0015 -24.7458)	POLYGON((-21.30214 -27.61719,-14.70086 -27.61719,-14.70086 -21.87441,-21.30214 -21.87441,-21.30214 -27.61719))			Forward-S Sigmoid	null	null	9.02068	null	null
SG	2013-07-06T19:22:44	POINT(-540.4482 -302.4384)	POLYGON((-589.5342 -355.0044,-465.9828 -360.7266,-482.943 -248.4096,-610.98 -242.5308,-589.5342 -355.0044))		POINT(-36.373 -15.8152)	POLYGON((-41.309635 -19.40886,-31.436365 -19.40886,-31.436365 -12.22154,-41.309635 -12.22154,-41.309635 -19.40886))			Forward-S Sigmoid	null	null	216.761	null	null
SG	2013-07-06T20:22:44	POINT(-336.8694 -297.2874)	POLYGON((-396.3516 -359.1984,-260.3592 -362.5836,-270.675 -233.5182,-412.0512 -230.0334,-396.3516 -359.1984))		POINT(-21.595 -15.0286)	POLYGON((-26.283785 -19.145455,-16.906215 -19.145455,-16.906215 -10.911745,-26.283785 -10.911745,-26.283785 -19.145455))			Forward-S Sigmoid	null	null	9.34729	null	null
SG	2013-07-06T20:52:44	POINT(578.9298 -242.7204)	POLYGON((537.12 -283.3236,607.578 -279.7884,618.906 -201.5364,547.1382 -205.1166,537.12 -283.3236))		POINT(38.6955 -12.1225)	POLYGON((35.866585 -14.573745,41.524415 -14.573745,41.524415 -9.671255,35.866585 -9.671255,35.866585 -14.573745))			Inverse-S Sigmoid	null	null	10.7029	null	null
SG	2013-07-06T22:22:44	POINT(-514.779 -305.25)	POLYGON((-560.2524 -353.4114,-447.7704 -358.2714,-462.711 -255.8664,-578.9394 -250.8834,-560.2524 -353.4114))		POINT(-34.4089 -15.9119)	POLYGON((-38.78677 -19.190775,-30.03103 -19.190775,-30.03103 -12.633025,-38.78677 -12.633025,-38.78677 -19.190775))			Forward-S Sigmoid	null	null	51.1572	null	null
SG	2013-07-06T22:52:44	POINT(-176.4714 -444.5112)	POLYGON((-216.3486 -485.2872,-127.5042 -486.4698,-133.5288 -402.4656,-226.5708 -401.235,-216.3486 -485.2872))		POINT(-11.8124 -24.5365)	POLYGON((-14.905965 -27.417475,-8.718835 -27.417475,-8.718835 -21.655525,-14.905965 -21.655525,-14.905965 -27.417475))			Forward-S Sigmoid	null	null	9.5624	null	null
SG	2013-07-07T08:22:44	POINT(-441.597 -459.1932)	POLYGON((-478.7658 -498.6414,-379.1196 -502.542,-398.5236 -418.3962,-503.262 -414.3222,-478.7658 -498.6414))		POINT(-31.2424 -25.9771)	POLYGON((-35.27794 -28.89653,-27.20686 -28.89653,-27.20686 -23.05767,-35.27794 -23.05767,-35.27794 -28.89653))			Forward-S Sigmoid	null	null	21.3768	null	null
SG	2013-07-07T15:22:44	POINT(-290.2662 -309.5244)	POLYGON((-330.648 -350.8386,-240.6036 -352.7808,-247.173 -267.3618,-339.6744 -265.3794,-330.648 -350.8386))		POINT(-18.5464 -15.6645)	POLYGON((-21.574925 -18.3998,-15.517875 -18.3998,-15.517875 -12.9292,-21.574925 -12.9292,-21.574925 -18.3998))			Inverse-S Sigmoid	null	null	21.1259	null	null
SG	2013-07-07T16:52:44	POINT(-380.106 -463.506)	POLYGON((-415.6692 -500.7306,-324.4266 -503.7,-340.0314 -425.0904,-435.6576 -421.9968,-415.6692 -500.7306))		POINT(-26.539 -26.0928)	POLYGON((-30.065495 -28.826475,-23.012505 -28.826475,-23.012505 -23.359125,-30.065495 -23.359125,-30.065495 -28.826475))			Inverse-S Sigmoid	null	null	18.3439	null	null
SG	2013-07-07T18:52:44	POINT(-356.9478 -301.4304)	POLYGON((-422.3646 -370.0764,-270.5448 -374.2392,-282.7218 -230.43,-441.369 -226.1268,-422.3646 -370.0764))		POINT(-22.9779 -15.2356)	POLYGON((-28.2893 -19.83169,-17.6665 -19.83169,-17.6665 -10.63951,-28.2893 -10.63951,-28.2893 -19.83169))			Forward-S Sigmoid	null	null	9.57146	null	null
SG	2013-07-07T19:52:44	POINT(-248.3292 -296.1822)	POLYGON((-294.0174 -342.8472,-194.0886 -344.6634,-199.6626 -248.4912,-302.4606 -246.6366,-294.0174 -342.8472))		POINT(-15.718 -14.7395)	POLYGON((-19.01655 -17.80333,-12.41945 -17.80333,-12.41945 -11.67567,-19.01655 -11.67567,-19.01655 -17.80333))			Forward-S Sigmoid	null	null	6.3936	null	null
SG	2013-07-07T21:22:44	POINT(3.075204 -273.9906)	POLYGON((-39.54894 -316.7124,45.61686 -316.6938,46.65054 -230.5122,-40.44516 -230.5308,-39.54894 -316.7124))		POINT(0.190882 -13.1856)	POLYGON((-2.486273 -15.907965,2.868037 -15.907965,2.868037 -10.463235,-2.486273 -10.463235,-2.486273 -15.907965))			Inverse-S Sigmoid	null	null	8.58544	null	null
SG	2013-07-08T09:52:44	POINT(-240.9246 -465.1926)	POLYGON((-284.2008 -509.958,-182.6184 -511.9464,-192.9936 -418.7484,-300.345 -416.6604,-284.2008 -509.958))		POINT(-16.4176 -25.8909)	POLYGON((-20.0874 -29.133315,-12.7478 -29.133315,-12.7478 -22.648485,-20.0874 -22.648485,-20.0874 -29.133315))			Inverse-S Sigmoid	null	null	24.7136	null	null
SG	2013-07-08T13:22:44	POINT(42.61302 -441.6966)	POLYGON((-5.47272 -490.0506,88.1784 -489.7434,92.9544 -391.6224,-5.769168 -391.944,-5.47272 -490.0506))		POINT(2.82331 -24.1007)	POLYGON((-0.372905 -27.458325,6.019525 -27.458325,6.019525 -20.743075,-0.372905 -20.743075,-0.372905 -27.458325))			Inverse-S Sigmoid	null	null	11.5009	null	null
SG	2013-07-08T15:52:44	POINT(-173.6112 -316.9926)	POLYGON((-228.7608 -373.2318,-110.5026 -374.751,-114.6906 -259.1598,-237.429 -257.5962,-228.7608 -373.2318))		POINT(-10.9788 -15.9125)	POLYGON((-14.847905 -19.624795,-7.109695 -19.624795,-7.109695 -12.200205,-14.847905 -12.200205,-14.847905 -19.624795))			Inverse-S Sigmoid	null	null	11.364	null	null
SG	2013-07-08T17:52:44	POINT(180.804 -275.628)	POLYGON((137.5962 -318.528,219.1866 -317.4504,224.1498 -231.9744,140.712 -233.07,137.5962 -318.528))		POINT(11.3008 -13.2744)	POLYGON((8.683845 -15.97611,13.917755 -15.97611,13.917755 -10.57269,8.683845 -10.57269,8.683845 -15.97611))			Inverse-S Sigmoid	null	null	73.7085	null	null
SG	2013-07-08T22:52:44	POINT(-1.966854 -302.8116)	POLYGON((-44.63946 -345.6234,40.76544 -345.636,41.83116 -259.152,-45.80646 -259.1394,-44.63946 -345.6234))		POINT(-0.123008 -14.9042)	POLYGON((-2.832733 -17.664465,2.586717 -17.664465,2.586717 -12.143935,-2.832733 -12.143935,-2.832733 -17.664465))			Forward-S Sigmoid	null	null	11.3519	null	null
SG	2013-07-09T00:52:56	POINT(245.967 -274.2522)	POLYGON((202.4448 -317.3166,282.9528 -315.8328,289.3248 -230.4366,207.0042 -231.9444,202.4448 -317.3166))		POINT(15.4589 -13.2228)	POLYGON((12.831805 -15.92105,18.085995 -15.92105,18.085995 -10.52455,12.831805 -10.52455,12.831805 -15.92105))			Inverse-S Sigmoid	null	null	113.641	null	null
SG	2013-07-09T00:52:56	POINT(-89.9616 -318.3198)	POLYGON((-142.8138 -371.7792,-33.2823 -372.5058,-34.4709 -263.4354,-147.9138 -262.689,-142.8138 -371.7792))		POINT(-5.66291 -15.9071)	POLYGON((-9.192365 -19.410775,-2.133455 -19.410775,-2.133455 -12.403425,-9.192365 -12.403425,-9.192365 -19.410775))			Inverse-S Sigmoid	null	null	8.17779	null	null
SG	2013-07-09T01:52:44	POINT(-109.6866 -477.0162)	POLYGON((-147.8052 -515.7978,-65.685 -516.5226,-68.9736 -436.9644,-155.2044 -436.2078,-147.8052 -515.7978))		POINT(-7.43252 -26.52)	POLYGON((-10.305385 -29.308905,-4.559655 -29.308905,-4.559655 -23.731095,-10.305385 -23.731095,-10.305385 -29.308905))			Inverse-S Sigmoid	null	null	23.7921	null	null
SG	2013-07-09T05:22:44	POINT(232.9488 -202.9464)	POLYGON((191.8266 -243.636,270.0546 -242.298,273.7128 -161.7492,194.4252 -163.0974,191.8266 -243.636))		POINT(14.3946 -8.72914)	POLYGON((11.904855 -11.222465,16.884345 -11.222465,16.884345 -6.235815,11.904855 -6.235815,11.904855 -11.222465))			Inverse-S Sigmoid	null	null	6.07997	null	null
SG	2013-07-09T05:22:44	POINT(58.22154 -304.3356)	POLYGON((6.59838 -355.9518,107.6484 -355.5198,111.0654 -251.4846,6.80778 -251.9268,6.59838 -355.9518))		POINT(3.64499 -14.9813)	POLYGON((0.420075 -18.304125,6.869905 -18.304125,6.869905 -11.658475,0.420075 -11.658475,0.420075 -18.304125))			Forward-S Sigmoid	null	null	11.0937	null	null
SG	2013-07-09T16:57:44	POINT(270.414 -449.9214)	POLYGON((216.9342 -502.7412,306.0816 -500.7126,324.6372 -395.0376,230.0874 -397.1736,216.9342 -502.7412))		POINT(18.3149 -24.7461)	POLYGON((15.084395 -28.38201,21.545405 -28.38201,21.545405 -21.11019,15.084395 -21.11019,15.084395 -28.38201))			Inverse-S Sigmoid	null	null	29.6854	null	null
SG	2013-07-10T03:27:56	POINT(163.71 -296.379)	POLYGON((76.7376 -382.287,239.6184 -380.253,251.9088 -207.1164,80.6742 -209.229,76.7376 -382.287))		POINT(10.2719 -14.4354)	POLYGON((4.94075 -19.95365,15.60305 -19.95365,15.60305 -8.91715,4.94075 -8.91715,4.94075 -19.95365))			Inverse-S Sigmoid	null	null	6.81565	null	null
SG	2013-07-10T05:57:56	POINT(208.7532 -310.6182)	POLYGON((96.0216 -420.9414,300.8988 -417.6108,322.5438 -194.418,102.9306 -197.9328,96.0216 -420.9414))		POINT(13.2025 -15.3757)	POLYGON((6.29705 -22.5348,20.10795 -22.5348,20.10795 -8.2166,6.29705 -8.2166,6.29705 -22.5348))			Forward-S Sigmoid	null	null	7.67371	null	null
SG	2013-07-10T06:02:56	POINT(212.517 -310.4202)	POLYGON((103.7052 -416.9364,301.3464 -413.6628,322.1958 -198.4446,110.8818 -201.8922,103.7052 -416.9364))		POINT(13.4444 -15.3666)	POLYGON((6.7901 -22.26825,20.0987 -22.26825,20.0987 -8.46495,6.7901 -8.46495,6.7901 -22.26825))			Forward-S Sigmoid	null	null	9.92294	null	null
SG	2013-07-10T08:02:56	POINT(432.9942 -197.9868)	POLYGON((390.5682 -239.517,467.8632 -236.7528,474.147 -155.9388,395.8152 -158.7246,390.5682 -239.517))		POINT(27.5245 -8.63585)	POLYGON((24.83516 -11.13609,30.21384 -11.13609,30.21384 -6.13561,24.83516 -6.13561,24.83516 -11.13609))			Forward-S Sigmoid	null	null	6.59242	null	null
SG	2013-07-10T11:37:56	POINT(295.1658 -295.809)	POLYGON((219.639 -369.6558,354.3312 -366.4764,369.7626 -219.5328,229.2066 -222.8166,219.639 -369.6558))		POINT(18.7641 -14.5147)	POLYGON((14.20391 -19.19619,23.32429 -19.19619,23.32429 -9.83321,14.20391 -9.83321,14.20391 -19.19619))			Forward-S Sigmoid	null	null	9.99226	null	null
SG	2013-07-10T14:07:56	POINT(457.4178 -272.2206)	POLYGON((400.5456 -327.4806,497.9676 -323.6112,512.2938 -215.733,412.0722 -219.684,400.5456 -327.4806))		POINT(29.7421 -13.3259)	POLYGON((26.19277 -16.735035,33.29143 -16.735035,33.29143 -9.916765,26.19277 -9.916765,26.19277 -16.735035))			Inverse-S Sigmoid	null	null	14.0532	null	null
SG	2013-07-10T15:37:56	POINT(198.528 -294.2694)	POLYGON((149.742 -342.6192,240.783 -341.2164,247.4742 -244.887,153.9042 -246.3198,149.742 -342.6192))		POINT(12.48 -14.2809)	POLYGON((9.525745 -17.34596,15.434255 -17.34596,15.434255 -11.21584,9.525745 -11.21584,9.525745 -17.34596))			Forward-S Sigmoid	null	null	97.8133	null	null
SG	2013-07-10T17:07:56	POINT(220.7382 -292.8102)	POLYGON((167.4468 -345.5058,266.0436 -343.8036,274.0578 -238.8948,172.491 -240.6348,167.4468 -345.5058))		POINT(13.8983 -14.2048)	POLYGON((10.67625 -17.541445,17.12035 -17.541445,17.12035 -10.868155,10.67625 -10.868155,10.67625 -17.541445))			Forward-S Sigmoid	null	null	12.3961	null	null
SG	2013-07-10T17:37:56	POINT(224.973 -293.8656)	POLYGON((170.8224 -347.3868,270.7962 -345.624,279.129 -239.0802,176.0796 -240.8838,170.8224 -347.3868))		POINT(14.175 -14.2746)	POLYGON((10.90167 -17.664615,17.44833 -17.664615,17.44833 -10.884585,10.90167 -10.884585,10.90167 -17.664615))			Forward-S Sigmoid	null	null	15.2244	null	null
