event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2012-05-03T09:35:09	POINT(547.719 -375.3858)	POLYGON((491.8548 -429.7296,564.3882 -433.707,601.86 -319.7256,524.5206 -315.4488,491.8548 -429.7296))		POINT(39.716 -26.167)	POLYGON((36.44423 -29.899175,42.98777 -29.899175,42.98777 -22.434825,36.44423 -22.434825,36.44423 -29.899175))			Inverse-S Sigmoid	null	null	124.792	null	null
SG	2012-05-03T10:05:09	POINT(549.7824 -374.8494)	POLYGON((496.3872 -426.8436,565.7904 -430.6704,601.578 -321.6546,527.7936 -317.5536,496.3872 -426.8436))		POINT(39.8783 -26.1237)	POLYGON((36.746885 -29.691985,43.009715 -29.691985,43.009715 -22.555415,36.746885 -22.555415,36.746885 -29.691985))			Inverse-S Sigmoid	null	null	10.7345	null	null
SG	2012-05-03T10:05:09	POINT(-199.131 -275.7996)	POLYGON((-246.2484 -324.3084,-142.8708 -322.743,-148.638 -226.6968,-256.188 -228.3372,-246.2484 -324.3084))		POINT(-12.8544 -20.567)	POLYGON((-16.32437 -23.57487,-9.38443 -23.57487,-9.38443 -17.55913,-16.32437 -17.55913,-16.32437 -23.57487))			Inverse-S Sigmoid	null	null	8.69226	null	null
SG	2012-05-03T11:05:09	POINT(-57.95298 -229.6188)	POLYGON((-132.5778 -306.1872,20.58936 -305.5386,21.7203 -151.8882,-139.8594 -152.5794,-132.5778 -306.1872))		POINT(-3.64936 -17.778)	POLYGON((-8.634675 -22.52707,1.335955 -22.52707,1.335955 -13.02893,-8.634675 -13.02893,-8.634675 -22.52707))			Inverse-S Sigmoid	null	null	8.68815	null	null
SG	2012-05-03T12:05:09	POINT(-190.1274 -230.4234)	POLYGON((-235.398 -276.8094,-137.7576 -275.424,-142.212 -183.6222,-243.0084 -185.0622,-235.398 -276.8094))		POINT(-12.0523 -17.7485)	POLYGON((-15.250515 -20.584365,-8.854085 -20.584365,-8.854085 -14.912635,-15.250515 -14.912635,-15.250515 -20.584365))			Inverse-S Sigmoid	null	null	6.31412	null	null
SG	2012-05-03T15:05:57	POINT(582.8814 -383.3436)	POLYGON((525.006 -439.3656,596.6142 -443.748,638.502 -325.8702,561.879 -321.1392,525.006 -439.3656))		POINT(43.0233 -26.5305)	POLYGON((39.604835 -30.407895,46.441765 -30.407895,46.441765 -22.653105,39.604835 -22.653105,39.604835 -30.407895))			Inverse-S Sigmoid	null	null	25.4109	null	null
SG	2012-05-04T01:35:57	POINT(196.3338 -416.0688)	POLYGON((110.9262 -502.0932,254.7582 -504.3414,286.893 -326.1258,124.9212 -323.559,110.9262 -502.0932))		POINT(13.6588 -29.534)	POLYGON((8.19795 -35.4925,19.11965 -35.4925,19.11965 -23.5755,8.19795 -23.5755,8.19795 -35.4925))			Forward-S Sigmoid	null	null	18.5957	null	null
SG	2012-05-04T04:05:57	POINT(217.5978 -414.5706)	POLYGON((133.4172 -499.0758,272.6472 -501.495,306.192 -326.301,149.8356 -323.5482,133.4172 -499.0758))		POINT(15.1522 -29.4011)	POLYGON((9.84625 -35.254,20.45815 -35.254,20.45815 -23.5482,9.84625 -23.5482,9.84625 -35.254))			Forward-S Sigmoid	null	null	14.4603	null	null
SG	2012-05-04T08:05:57	POINT(116.1288 -230.3472)	POLYGON((50.2977 -296.616,175.3686 -297.6582,183.7368 -163.1766,52.69794 -162.0732,50.2977 -296.616))		POINT(7.32687 -17.7128)	POLYGON((3.250515 -21.87164,11.403225 -21.87164,11.403225 -13.55396,3.250515 -13.55396,3.250515 -21.87164))			Inverse-S Sigmoid	null	null	11.3829	null	null
SG	2012-05-04T11:35:57	POINT(-18.54282 -282.2184)	POLYGON((-92.937 -358.4736,57.32412 -358.2732,61.1778 -204.3582,-99.1848 -204.5748,-92.937 -358.4736))		POINT(-1.19031 -20.9562)	POLYGON((-6.20031 -25.792585,3.81969 -25.792585,3.81969 -16.119815,-6.20031 -16.119815,-6.20031 -25.792585))			Forward-S Sigmoid	null	null	30.1387	null	null
SG	2012-05-04T12:05:57	POINT(-48.31608 -284.0568)	POLYGON((-87.5922 -323.9052,-7.21098 -323.6244,-7.45938 -243.7722,-90.6096 -244.0644,-87.5922 -323.9052))		POINT(-3.10513 -21.065)	POLYGON((-5.738625 -23.57334,-0.471635 -23.57334,-0.471635 -18.55666,-5.738625 -18.55666,-5.738625 -23.57334))			Forward-S Sigmoid	null	null	6.10464	null	null
SG	2012-05-04T17:05:57	POINT(41.66784 -286.851)	POLYGON((-23.91078 -353.4768,104.3862 -353.8608,110.6052 -218.9598,-25.3353 -218.5494,-23.91078 -353.4768))		POINT(2.6805 -21.2211)	POLYGON((-1.587995 -25.46646,6.948995 -25.46646,6.948995 -16.97574,-1.587995 -16.97574,-1.587995 -25.46646))			Forward-S Sigmoid	null	null	6.30058	null	null
SG	2012-05-04T20:35:57	POINT(232.9206 -227.5932)	POLYGON((149.6346 -310.5108,299.079 -313.0308,316.8816 -143.265,158.5434 -140.5614,149.6346 -310.5108))		POINT(14.7976 -17.4001)	POLYGON((9.76835 -22.6526,19.82685 -22.6526,19.82685 -12.1476,9.76835 -12.1476,9.76835 -22.6526))			Forward-S Sigmoid	null	null	11.8777	null	null
SG	2012-05-04T22:35:57	POINT(-39.22404 -315.2592)	POLYGON((-86.0178 -362.9106,9.57546 -362.6406,10.01922 -266.8728,-90.0042 -267.1578,-86.0178 -362.9106))		POINT(-2.55538 -22.9939)	POLYGON((-5.749745 -26.03786,0.638985 -26.03786,0.638985 -19.94994,-5.749745 -19.94994,-5.749745 -26.03786))			Forward-S Sigmoid	null	null	6.47282	null	null
SG	2012-05-04T22:35:57	POINT(-707.424 282.1116)	POLYGON((-808.974 167.553,-622.104 182.355,-584.9214 391.6104,-760.674 377.4786,-808.974 167.553))		POINT(-50.0767 14.8193)	POLYGON((-58.98145 8.2069,-41.17195 8.2069,-41.17195 21.4317,-58.98145 21.4317,-58.98145 8.2069))			Forward-S Sigmoid	null	null	7.83864	null	null
SG	2012-05-04T23:05:57	POINT(-34.5774 -315.1176)	POLYGON((-79.1922 -360.4938,11.7102 -360.2676,12.22602 -269.0748,-82.6806 -269.313,-79.1922 -360.4938))		POINT(-2.25233 -22.9836)	POLYGON((-5.28507 -25.88188,0.78041 -25.88188,0.78041 -20.08532,-5.28507 -20.08532,-5.28507 -25.88188))			Forward-S Sigmoid	null	null	9.9779	null	null
SG	2012-05-05T07:05:57	POINT(173.7138 -235.8708)	POLYGON((121.824 -287.829,218.0748 -289.0116,226.3218 -183.3306,126.4314 -182.0934,121.824 -287.829))		POINT(11.0138 -17.9215)	POLYGON((7.8587 -21.194645,14.1689 -21.194645,14.1689 -14.648355,7.8587 -14.648355,7.8587 -21.194645))			Forward-S Sigmoid	null	null	54.1045	null	null
SG	2012-05-05T07:35:57	POINT(183.0582 -237.4326)	POLYGON((138.9114 -281.607,220.5762 -282.6666,227.6838 -192.834,143.388 -191.7324,138.9114 -281.607))		POINT(11.6203 -18.0087)	POLYGON((8.94521 -20.79175,14.29539 -20.79175,14.29539 -15.22565,8.94521 -15.22565,8.94521 -20.79175))			Forward-S Sigmoid	null	null	9.98037	null	null
SG	2012-05-05T08:05:57	POINT(-627.228 327.5574)	POLYGON((-666.558 286.968,-602.124 291.0102,-586.1286 367.3998,-648.858 363.4428,-666.558 286.968))		POINT(-43.5325 17.4128)	POLYGON((-46.30308 14.96559,-40.76192 14.96559,-40.76192 19.86001,-46.30308 19.86001,-46.30308 14.96559))			Forward-S Sigmoid	null	null	6.27295	null	null
SG	2012-05-05T08:35:57	POINT(442.6584 -410.34)	POLYGON((389.0256 -463.0338,462.3756 -465.8724,495.8574 -356.202,417.2028 -353.1318,389.0256 -463.0338))		POINT(31.8729 -28.604)	POLYGON((28.802675 -32.25996,34.943125 -32.25996,34.943125 -24.94804,28.802675 -24.94804,28.802675 -32.25996))			Forward-S Sigmoid	null	null	16.8076	null	null
SG	2012-05-05T19:35:57	POINT(-532.4226 327.3132)	POLYGON((-579.1152 279.2652,-499.5966 282.9816,-484.0632 374.3184,-561.114 370.6926,-579.1152 279.2652))		POINT(-35.6984 17.1047)	POLYGON((-38.736025 14.180545,-32.660775 14.180545,-32.660775 20.028855,-38.736025 20.028855,-38.736025 14.180545))			Inverse-S Sigmoid	null	null	6.74333	null	null
SG	2012-05-06T06:35:57	POINT(288.5304 -313.9464)	POLYGON((235.0986 -367.092,325.4232 -368.9982,342.3402 -259.8504,247.3224 -257.8272,235.0986 -367.092))		POINT(19.0975 -22.5911)	POLYGON((15.902645 -26.063965,22.292355 -26.063965,22.292355 -19.118235,15.902645 -19.118235,15.902645 -26.063965))			Forward-S Sigmoid	null	null	15.4611	null	null
SG	2012-05-06T07:05:57	POINT(514.1184 -431.8644)	POLYGON((462.858 -481.923,525.8478 -484.9356,564.4086 -380.3724,496.809 -377.1114,462.858 -481.923))		POINT(38.3507 -29.747)	POLYGON((35.459625 -33.279515,41.241775 -33.279515,41.241775 -26.214485,35.459625 -26.214485,35.459625 -33.279515))			Forward-S Sigmoid	null	null	9.09691	null	null
SG	2012-05-06T10:35:57	POINT(334.182 -258.2094)	POLYGON((291.6402 -300.4284,364.431 -302.1966,376.5246 -215.544,301.32 -213.7044,291.6402 -300.4284))		POINT(21.7197 -19.013)	POLYGON((19.18751 -21.71633,24.25189 -21.71633,24.25189 -16.30967,19.18751 -16.30967,19.18751 -21.71633))			Inverse-S Sigmoid	null	null	89.5285	null	null
SG	2012-05-06T14:35:57	POINT(602.538 -225.9666)	POLYGON((564.045 -263.5656,623.688 -266.7438,639.522 -188.0868,578.3694 -184.8078,564.045 -263.5656))		POINT(41.1527 -16.3893)	POLYGON((38.63336 -18.82431,43.67204 -18.82431,43.67204 -13.95429,38.63336 -13.95429,38.63336 -18.82431))			Inverse-S Sigmoid	null	null	7.72495	null	null
SG	2012-05-06T19:35:57	POINT(638.28 -224.5998)	POLYGON((598.878 -262.941,658.968 -266.4756,675.846 -185.9718,614.22 -182.3232,598.878 -262.941))		POINT(44.1432 -16.1671)	POLYGON((41.48068 -18.65933,46.80572 -18.65933,46.80572 -13.67487,41.48068 -13.67487,41.48068 -18.65933))			Inverse-S Sigmoid	null	null	6.10123	null	null
SG	2012-05-06T20:35:57	POINT(638.286 -232.6476)	POLYGON((592.404 -277.1064,661.344 -281.172,681.732 -187.7802,610.674 -183.5574,592.404 -277.1064))		POINT(44.2853 -16.6564)	POLYGON((41.206175 -19.55469,47.364425 -19.55469,47.364425 -13.75811,41.206175 -13.75811,41.206175 -19.55469))			Inverse-S Sigmoid	null	null	14.1724	null	null
SG	2012-05-06T23:05:57	POINT(649.98 -233.1408)	POLYGON((606.096 -275.6688,671.736 -279.6696,691.53 -190.239,623.958 -186.0906,606.096 -275.6688))		POINT(45.317 -16.6359)	POLYGON((42.33441 -19.41179,48.29959 -19.41179,48.29959 -13.86001,42.33441 -13.86001,42.33441 -19.41179))			Inverse-S Sigmoid	null	null	13.4725	null	null
SG	2012-05-07T00:35:57	POINT(659.058 -234.6834)	POLYGON((618.48 -274.0632,678.972 -277.8534,697.56 -194.9814,635.412 -191.061,618.48 -274.0632))		POINT(46.1529 -16.6914)	POLYGON((43.364765 -19.26478,48.941035 -19.26478,48.941035 -14.11802,43.364765 -14.11802,43.364765 -19.26478))			Inverse-S Sigmoid	null	null	73.809	null	null
SG	2012-05-07T04:05:57	POINT(679.08 -237.7236)	POLYGON((634.134 -281.0934,699.924 -285.4758,721.278 -193.9554,653.49 -189.4062,634.134 -281.0934))		POINT(48.0374 -16.7878)	POLYGON((44.88708 -19.633285,51.18772 -19.633285,51.18772 -13.942315,44.88708 -13.942315,44.88708 -19.633285))			Inverse-S Sigmoid	null	null	11.7746	null	null
SG	2012-05-07T08:05:57	POINT(698.106 -260.427)	POLYGON((609.072 -343.2312,728.802 -351.7986,776.376 -175.932,648.858 -166.6734,609.072 -343.2312))		POINT(50.3561 -18.0876)	POLYGON((44.16775 -23.6063,56.54445 -23.6063,56.54445 -12.5689,44.16775 -12.5689,44.16775 -23.6063))			Inverse-S Sigmoid	null	null	16.5188	null	null
SG	2012-05-07T18:35:57	POINT(509.856 -373.7412)	POLYGON((451.812 -430.3356,530.4804 -433.698,566.445 -315.7032,482.4528 -312.0774,451.812 -430.3356))		POINT(36.4201 -25.8404)	POLYGON((33.032635 -29.70322,39.807565 -29.70322,39.807565 -21.97758,33.032635 -21.97758,33.032635 -29.70322))			Inverse-S Sigmoid	null	null	10.985	null	null
SG	2012-05-08T06:05:57	POINT(578.2104 -378.3936)	POLYGON((517.8342 -436.7658,594.1224 -440.7342,636.15 -318.45,554.4786 -314.1564,517.8342 -436.7658))		POINT(42.3661 -25.894)	POLYGON((38.776855 -29.9099,45.955345 -29.9099,45.955345 -21.8781,38.776855 -21.8781,38.776855 -29.9099))			Inverse-S Sigmoid	null	null	7.22769	null	null
SG	2012-05-08T11:05:57	POINT(-225.3084 203.9484)	POLYGON((-265.7976 163.0692,-187.0908 164.22,-184.524 244.3428,-262.152 243.1998,-265.7976 163.0692))		POINT(-13.8237 9.06955)	POLYGON((-16.272985 6.60738,-11.374415 6.60738,-11.374415 11.53172,-16.272985 11.53172,-16.272985 6.60738))			Forward-S Sigmoid	null	null	12.0403	null	null
SG	2012-05-09T13:36:45	POINT(-431.4786 213.8028)	POLYGON((-538.8594 100.3878,-329.3376 106.5726,-315.7962 323.4534,-516.7146 317.4138,-538.8594 100.3878))		POINT(-27.3372 10.0716)	POLYGON((-34.4558 3.36965,-20.2186 3.36965,-20.2186 16.77355,-34.4558 16.77355,-34.4558 3.36965))			Inverse-S Sigmoid	null	null	6.99998	null	null
SG	2012-05-09T15:06:45	POINT(-408.4878 211.5012)	POLYGON((-509.2974 105.7668,-312.8964 111.1668,-301.0788 313.9878,-490.0698 308.7018,-509.2974 105.7668))		POINT(-25.7536 9.8949)	POLYGON((-32.33315 3.63365,-19.17405 3.63365,-19.17405 16.15615,-32.33315 16.15615,-32.33315 3.63365))			Inverse-S Sigmoid	null	null	37.7136	null	null
SG	2012-05-09T15:36:45	POINT(-404.1312 212.9724)	POLYGON((-508.6404 103.2396,-304.7376 108.7692,-292.692 319.1892,-488.544 313.7832,-508.6404 103.2396))		POINT(-25.4662 9.98045)	POLYGON((-32.28045 3.48125,-18.65195 3.48125,-18.65195 16.47965,-32.28045 16.47965,-32.28045 3.48125))			Inverse-S Sigmoid	null	null	21.3525	null	null
SG	2012-05-09T15:36:45	POINT(-478.4304 339.6234)	POLYGON((-529.3746 287.3232,-442.1352 290.4594,-426.0468 390.6522,-510.1164 387.6048,-529.3746 287.3232))		POINT(-31.8505 18.1199)	POLYGON((-35.04816 14.893475,-28.65284 14.893475,-28.65284 21.346325,-35.04816 21.346325,-35.04816 14.893475))			Forward-S Sigmoid	null	null	31.0215	null	null
SG	2012-05-09T16:06:45	POINT(-412.5468 219.1188)	POLYGON((-510.5382 116.4672,-320.7522 121.7568,-308.394 318.6138,-490.8768 313.4424,-510.5382 116.4672))		POINT(-26.0715 10.3769)	POLYGON((-32.45115 4.28845,-19.69185 4.28845,-19.69185 16.46535,-32.45115 16.46535,-32.45115 4.28845))			Inverse-S Sigmoid	null	null	175.276	null	null
SG	2012-05-09T16:11:45	POINT(-395.844 211.0032)	POLYGON((-501.4728 100.1652,-294.9762 105.6162,-283.3554 318.2832,-481.7256 312.9522,-501.4728 100.1652))		POINT(-24.8967 9.84757)	POLYGON((-31.7639 3.28212,-18.0295 3.28212,-18.0295 16.41302,-31.7639 16.41302,-31.7639 3.28212))			Inverse-S Sigmoid	null	null	21.5	null	null
SG	2012-05-09T18:58:21	POINT(-390.2334 219.1308)	POLYGON((-494.7108 109.71,-291.3942 114.9792,-279.453 324.9696,-474.4464 319.8258,-494.7108 109.71))		POINT(-24.5621 10.3524)	POLYGON((-31.309 3.85645,-17.8152 3.85645,-17.8152 16.84835,-31.309 16.84835,-31.309 3.85645))			Inverse-S Sigmoid	null	null	7.52813	null	null
SG	2012-05-10T00:28:45	POINT(-270.6096 303.4794)	POLYGON((-315.3852 258.2106,-231.933 259.674,-225.7044 347.8914,-306.9162 346.4568,-315.3852 258.2106))		POINT(-17.1121 15.4937)	POLYGON((-19.800805 12.697335,-14.423395 12.697335,-14.423395 18.290065,-19.800805 18.290065,-19.800805 12.697335))			Forward-S Sigmoid	null	null	11.5318	null	null
SG	2012-05-10T07:58:21	POINT(-262.7934 252.8562)	POLYGON((-303.2358 211.9956,-226.383 213.2628,-222.0972 293.1342,-297.4956 291.8826,-303.2358 211.9956))		POINT(-16.3714 12.3361)	POLYGON((-18.813305 9.84756,-13.929495 9.84756,-13.929495 14.82464,-18.813305 14.82464,-18.813305 9.84756))			Forward-S Sigmoid	null	null	12.9746	null	null
SG	2012-05-10T12:58:21	POINT(-205.1766 215.9184)	POLYGON((-319.1136 99.3138,-93.9504 102.093,-89.9406 328.4856,-305.4972 325.7724,-319.1136 99.3138))		POINT(-12.609 10.017)	POLYGON((-19.56215 3.0204,-5.65585 3.0204,-5.65585 17.0136,-19.56215 17.0136,-19.56215 3.0204))			Forward-S Sigmoid	null	null	23.8429	null	null
SG	2012-05-10T16:28:21	POINT(-175.2882 217.1262)	POLYGON((-278.421 112.2042,-74.7798 114.3288,-71.8752 318.75,-267.6084 316.671,-278.421 112.2042))		POINT(-10.7508 10.0865)	POLYGON((-16.99885 3.7702,-4.50275 3.7702,-4.50275 16.4028,-16.99885 16.4028,-16.99885 3.7702))			Forward-S Sigmoid	null	null	9.81321	null	null
SG	2012-05-10T16:33:21	POINT(-178.2084 218.8506)	POLYGON((-288.3426 106.6428,-70.6824 108.9528,-67.7184 327.267,-276.2556 325.0116,-288.3426 106.6428))		POINT(-10.9359 10.1952)	POLYGON((-17.6178 3.4446,-4.254 3.4446,-4.254 16.9458,-17.6178 16.9458,-17.6178 3.4446))			Forward-S Sigmoid	null	null	16.1108	null	null
SG	2012-05-11T00:03:21	POINT(547.215 321.4146)	POLYGON((487.6704 265.7982,621.762 260.2362,597.3186 375.4428,468.4908 380.8404,487.6704 265.7982))		POINT(36.9382 17.2462)	POLYGON((31.7355 13.56571,42.1409 13.56571,42.1409 20.92669,31.7355 20.92669,31.7355 13.56571))			Forward-S Sigmoid	null	null	7.37578	null	null
