event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2013-12-02T07:57:32	POINT(735.18 -195.9654)	POLYGON((681.174 -247.1892,767.916 -245.766,784.206 -144.1524,695.628 -145.5534,681.174 -247.1892))		POINT(50.1304 -11.1234)	POLYGON((46.01375 -14.16959,54.24705 -14.16959,54.24705 -8.07721,46.01375 -8.07721,46.01375 -14.16959))			Forward-S Sigmoid	null	null	6.36866	null	null
SG	2013-12-02T08:57:32	POINT(165.42 -324.735)	POLYGON((124.1928 -365.8926,200.9544 -365.6958,207.1968 -282.8898,128.0514 -283.0866,124.1928 -365.8926))		POINT(10.2905 -18.7038)	POLYGON((7.83581 -21.278655,12.74519 -21.278655,12.74519 -16.128945,7.83581 -16.128945,7.83581 -21.278655))			Inverse-S Sigmoid	null	null	8.63947	null	null
SG	2013-12-02T13:57:32	POINT(255.9144 -445.6788)	POLYGON((214.8702 -486.522,283.7874 -486.2214,297.5964 -403.7964,225.3264 -404.1024,214.8702 -486.522))		POINT(17.0106 -26.4798)	POLYGON((14.588595 -29.198515,19.432605 -29.198515,19.432605 -23.761085,14.588595 -23.761085,14.588595 -29.198515))			Inverse-S Sigmoid	null	null	20.4356	null	null
SG	2013-12-02T16:57:32	POINT(682.866 295.8714)	POLYGON((639.168 255.3918,739.98 256.5324,719.58 335.8116,621.534 334.7442,639.168 255.3918))		POINT(47.3712 18.0909)	POLYGON((42.814095 15.64727,51.928305 15.64727,51.928305 20.53453,42.814095 20.53453,42.814095 15.64727))			Forward-S Sigmoid	null	null	9.93506	null	null
SG	2013-12-02T18:27:32	POINT(283.1856 -442.5918)	POLYGON((238.9626 -486.5052,311.7834 -486.1608,327.9786 -397.4892,251.3772 -397.8402,238.9626 -486.5052))		POINT(18.8589 -26.3062)	POLYGON((16.271805 -29.22576,21.445995 -29.22576,21.445995 -23.38664,16.271805 -23.38664,16.271805 -29.22576))			Forward-S Sigmoid	null	null	9.19014	null	null
SG	2013-12-02T18:57:32	POINT(288.1332 -443.4636)	POLYGON((243.5364 -487.7316,316.6446 -487.38,333.2856 -397.9836,256.3368 -398.3418,243.5364 -487.7316))		POINT(19.2119 -26.3676)	POLYGON((16.606775 -29.31261,21.817025 -29.31261,21.817025 -23.42259,16.606775 -23.42259,16.606775 -29.31261))			Inverse-S Sigmoid	null	null	7.34526	null	null
SG	2013-12-02T19:57:32	POINT(155.0298 -197.8488)	POLYGON((101.6184 -251.0208,204.1032 -250.8102,208.6188 -144.0204,103.8672 -144.2268,101.6184 -251.0208))		POINT(9.29523 -11.032)	POLYGON((6.154455 -14.228955,12.436005 -14.228955,12.436005 -7.835045,6.154455 -7.835045,6.154455 -14.228955))			Forward-S Sigmoid	null	null	7.35821	null	null
SG	2013-12-02T20:27:32	POINT(302.7108 -441.8598)	POLYGON((256.1568 -488.0112,331.6656 -487.632,349.7718 -394.3974,270.1434 -394.7844,256.1568 -488.0112))		POINT(20.2084 -26.2738)	POLYGON((17.49988 -29.342465,22.91692 -29.342465,22.91692 -23.205135,17.49988 -23.205135,17.49988 -29.342465))			Forward-S Sigmoid	null	null	10.8078	null	null
SG	2013-12-03T01:57:32	POINT(-592.821 -248.3742)	POLYGON((-630.966 -288.5562,-538.0668 -289.467,-550.0866 -207.6804,-645.054 -206.7798,-630.966 -288.5562))		POINT(-38.7614 -14.2473)	POLYGON((-42.42041 -16.72844,-35.10239 -16.72844,-35.10239 -11.76616,-42.42041 -11.76616,-42.42041 -16.72844))			Inverse-S Sigmoid	null	null	10.5911	null	null
SG	2013-12-03T02:02:32	POINT(-592.0584 -248.2314)	POLYGON((-630.042 -288.2262,-537.5976 -289.1298,-549.5412 -207.7296,-644.034 -206.8362,-630.042 -288.2262))		POINT(-38.7003 -14.2385)	POLYGON((-42.337795 -16.707805,-35.062805 -16.707805,-35.062805 -11.769195,-42.337795 -11.769195,-42.337795 -16.707805))			Inverse-S Sigmoid	null	null	11.2153	null	null
SG	2013-12-03T09:02:32	POINT(280.2522 -192.6186)	POLYGON((236.7774 -235.6734,317.7636 -235.395,323.2998 -149.1504,240.903 -149.4234,236.7774 -235.6734))		POINT(16.9646 -10.8061)	POLYGON((14.41268 -13.38479,19.51652 -13.38479,19.51652 -8.22741,14.41268 -8.22741,14.41268 -13.38479))			Forward-S Sigmoid	null	null	7.48903	null	null
SG	2013-12-03T11:02:32	POINT(-525.8148 -248.4654)	POLYGON((-561.3348 -285.3918,-477.2946 -286.0278,-487.056 -211.1148,-572.811 -210.4866,-561.3348 -285.3918))		POINT(-33.7224 -14.2563)	POLYGON((-36.81904 -16.52818,-30.62576 -16.52818,-30.62576 -11.98442,-36.81904 -11.98442,-36.81904 -16.52818))			Inverse-S Sigmoid	null	null	13.7472	null	null
SG	2013-12-03T14:32:32	POINT(327.9312 -192.531)	POLYGON((279.3102 -240.5028,368.5764 -240.153,375.7626 -144.0492,284.757 -144.3906,279.3102 -240.5028))		POINT(19.9666 -10.8385)	POLYGON((17.099315 -13.712315,22.833885 -13.712315,22.833885 -7.964685,17.099315 -7.964685,17.099315 -13.712315))			Forward-S Sigmoid	null	null	11.5469	null	null
SG	2013-12-03T17:32:32	POINT(350.6742 -194.6184)	POLYGON((302.1252 -242.4612,390.6192 -242.0958,398.322 -146.2638,308.0838 -146.6202,302.1252 -242.4612))		POINT(21.4286 -10.9834)	POLYGON((18.55656 -13.85044,24.30064 -13.85044,24.30064 -8.11636,18.55656 -8.11636,18.55656 -13.85044))			Forward-S Sigmoid	null	null	17.3056	null	null
SG	2013-12-03T20:33:08	POINT(51.7185 -260.1972)	POLYGON((-1.597116 -313.7124,103.116 -313.6512,106.3278 -205.788,-1.646868 -205.8474,-1.597116 -313.7124))		POINT(3.13701 -14.9112)	POLYGON((-0.098495 -18.191835,6.372515 -18.191835,6.372515 -11.630565,-0.098495 -11.630565,-0.098495 -18.191835))			Forward-S Sigmoid	null	null	15.0571	null	null
SG	2013-12-04T00:33:08	POINT(70.3914 -269.8476)	POLYGON((28.2135 -312.1194,110.5074 -312.0564,113.337 -226.9968,28.93596 -227.0586,28.2135 -312.1194))		POINT(4.28379 -15.5203)	POLYGON((1.73939 -18.114355,6.82819 -18.114355,6.82819 -12.926245,1.73939 -12.926245,1.73939 -18.114355))			Inverse-S Sigmoid	null	null	15.9615	null	null
SG	2013-12-04T14:03:08	POINT(-145.5174 -271.323)	POLYGON((-213.9174 -341.3742,-69.1638 -341.58,-72.1854 -199.644,-223.2612 -199.446,-213.9174 -341.3742))		POINT(-8.88989 -15.6852)	POLYGON((-13.463195 -20.01813,-4.316585 -20.01813,-4.316585 -11.35227,-13.463195 -11.35227,-13.463195 -20.01813))			Forward-S Sigmoid	null	null	9.49441	null	null
SG	2013-12-04T16:03:08	POINT(216.222 -392.8038)	POLYGON((178.1484 -430.7742,245.5728 -430.6182,254.8296 -354.0936,184.8642 -354.249,178.1484 -430.7742))		POINT(13.9301 -23.2834)	POLYGON((11.669355 -25.73446,16.190845 -25.73446,16.190845 -20.83234,11.669355 -20.83234,11.669355 -25.73446))			Inverse-S Sigmoid	null	null	14.8319	null	null
SG	2013-12-04T19:03:08	POINT(238.6242 -392.8698)	POLYGON((202.1004 -429.2592,265.9536 -429.1002,275.5584 -355.8018,209.3994 -355.9602,202.1004 -429.2592))		POINT(15.4102 -23.306)	POLYGON((13.25604 -25.65376,17.56436 -25.65376,17.56436 -20.95824,13.25604 -20.95824,13.25604 -25.65376))			Inverse-S Sigmoid	null	null	31.1669	null	null
SG	2013-12-04T19:33:08	POINT(243.1392 -393.1164)	POLYGON((204.7848 -431.3142,271.6074 -431.145,281.9292 -354.1698,212.5674 -354.3384,204.7848 -431.3142))		POINT(15.7116 -23.325)	POLYGON((13.45125 -25.790905,17.97195 -25.790905,17.97195 -20.859095,13.45125 -20.859095,13.45125 -25.790905))			Inverse-S Sigmoid	null	null	27.7427	null	null
SG	2013-12-04T21:03:08	POINT(254.709 -392.832)	POLYGON((217.5744 -429.7986,281.859 -429.63,292.2078 -355.1658,225.5634 -355.3332,217.5744 -429.7986))		POINT(16.479 -23.3161)	POLYGON((14.297695 -25.70122,18.660305 -25.70122,18.660305 -20.93098,14.297695 -20.93098,14.297695 -25.70122))			Inverse-S Sigmoid	null	null	17.0065	null	null
SG	2013-12-05T07:33:08	POINT(-617.808 -387.8874)	POLYGON((-671.76 -449.7894,-513.5724 -450.9888,-545.8932 -323.9244,-714.006 -322.7472,-671.76 -449.7894))		POINT(-43.4608 -23.1547)	POLYGON((-50.688 -27.220455,-36.2336 -27.220455,-36.2336 -19.088945,-50.688 -19.088945,-50.688 -27.220455))			Forward-S Sigmoid	null	null	10.3247	null	null
SG	2013-12-05T18:33:08	POINT(-82.7076 -231.6168)	POLYGON((-125.9826 -275.3142,-37.23318 -275.3616,-38.0697 -187.4022,-128.8128 -187.3572,-125.9826 -275.3142))		POINT(-4.98611 -13.4222)	POLYGON((-7.70223 -16.07491,-2.26999 -16.07491,-2.26999 -10.76949,-7.70223 -10.76949,-7.70223 -16.07491))			Forward-S Sigmoid	null	null	20.3859	null	null
SG	2013-12-05T20:03:08	POINT(746.664 -189.4404)	POLYGON((694.38 -239.0118,778.134 -238.4064,794.028 -139.3608,708.564 -139.9272,694.38 -239.0118))		POINT(51.1542 -11.0175)	POLYGON((47.096255 -13.98119,55.212145 -13.98119,55.212145 -8.05381,47.096255 -8.05381,47.096255 -13.98119))			Inverse-S Sigmoid	null	null	16.8705	null	null
SG	2013-12-06T00:33:08	POINT(-520.632 -407.9682)	POLYGON((-554.7678 -444.1572,-463.746 -444.5766,-481.6572 -371.0496,-576.1872 -370.638,-554.7678 -444.1572))		POINT(-35.8273 -24.478)	POLYGON((-39.52536 -26.85225,-32.12924 -26.85225,-32.12924 -22.10375,-39.52536 -22.10375,-39.52536 -26.85225))			Forward-S Sigmoid	null	null	6.16212	null	null
SG	2013-12-06T03:03:08	POINT(493.554 -302.2734)	POLYGON((428.8122 -365.1828,532.0446 -364.8108,556.0644 -237.93,448.1778 -238.2768,428.8122 -365.1828))		POINT(32.0247 -17.8171)	POLYGON((28.174715 -21.731835,35.874685 -21.731835,35.874685 -13.902365,28.174715 -13.902365,28.174715 -21.731835))			Forward-S Sigmoid	null	null	13.9043	null	null
SG	2013-12-06T06:03:08	POINT(18.79032 -221.691)	POLYGON((-33.5724 -274.3158,70.557 -274.305,72.3858 -168.3576,-34.44282 -168.3672,-33.5724 -274.3158))		POINT(1.12884 -12.8837)	POLYGON((-2.046515 -16.07114,4.304195 -16.07114,4.304195 -9.69626,-2.046515 -9.69626,-2.046515 -16.07114))			Forward-S Sigmoid	null	null	17.3361	null	null
SG	2013-12-06T06:03:08	POINT(519.1962 -293.8344)	POLYGON((441.5838 -368.6178,563.6748 -368.1684,593.1108 -217.0896,464.6538 -217.4994,441.5838 -368.6178))		POINT(33.8016 -17.3158)	POLYGON((29.145635 -21.96537,38.457565 -21.96537,38.457565 -12.66623,29.145635 -12.66623,29.145635 -21.96537))			Forward-S Sigmoid	null	null	11.8226	null	null
SG	2013-12-06T11:03:08	POINT(519.8214 -305.937)	POLYGON((481.7544 -343.311,542.4264 -343.11,557.0082 -268.056,494.7078 -268.2468,481.7544 -343.311))		POINT(34.0124 -18.0835)	POLYGON((31.71931 -20.40101,36.30549 -20.40101,36.30549 -15.76599,31.71931 -15.76599,31.71931 -20.40101))			Inverse-S Sigmoid	null	null	7.68181	null	null
SG	2013-12-06T16:33:08	POINT(571.4892 -489.7086)	POLYGON((512.973 -546.2106,580.5738 -545.877,628.272 -430.9092,555.1332 -431.2326,512.973 -546.2106))		POINT(42.4759 -29.9694)	POLYGON((39.2287 -33.872875,45.7231 -33.872875,45.7231 -26.065925,39.2287 -26.065925,39.2287 -33.872875))			Inverse-S Sigmoid	null	null	141.228	null	null
SG	2013-12-06T19:33:08	POINT(645.324 -284.6076)	POLYGON((594.621 -333.5496,671.466 -333.2508,693.294 -234.8736,613.962 -235.146,594.621 -333.5496))		POINT(43.6257 -16.8314)	POLYGON((40.30521 -19.84893,46.94619 -19.84893,46.94619 -13.81387,40.30521 -13.81387,40.30521 -19.84893))			Forward-S Sigmoid	null	null	6.03831	null	null
SG	2013-12-08T00:03:08	POINT(-674.532 -375.2466)	POLYGON((-726.54 -436.7418,-567.6762 -437.0844,-601.65 -311.8596,-769.98 -311.6124,-726.54 -436.7418))		POINT(-48.4019 -22.5949)	POLYGON((-56.30115 -26.57566,-40.50265 -26.57566,-40.50265 -18.61414,-56.30115 -18.61414,-56.30115 -26.57566))			Forward-S Sigmoid	null	null	13.1925	null	null
SG	2013-12-08T00:33:08	POINT(354.3708 -236.7036)	POLYGON((303.5226 -286.8372,393.8082 -286.7958,404.4606 -185.8992,311.7348 -185.9232,303.5226 -286.8372))		POINT(21.9215 -14.0152)	POLYGON((18.93685 -17.062735,24.90615 -17.062735,24.90615 -10.967665,18.93685 -10.967665,18.93685 -17.062735))			Inverse-S Sigmoid	null	null	8.11083	null	null
SG	2013-12-08T01:03:08	POINT(360.837 -235.3872)	POLYGON((309.1302 -286.3338,400.7598 -286.293,411.7122 -183.7518,317.58 -183.7746,309.1302 -286.3338))		POINT(22.3352 -13.9383)	POLYGON((19.297505 -17.03452,25.372895 -17.03452,25.372895 -10.84208,19.297505 -10.84208,19.297505 -17.03452))			Inverse-S Sigmoid	null	null	8.19422	null	null
SG	2013-12-08T02:03:08	POINT(-658.452 -379.9242)	POLYGON((-707.79 -436.9968,-560.4318 -437.2698,-591.9888 -321.2034,-747.612 -321.009,-707.79 -436.9968))		POINT(-47.0166 -22.8978)	POLYGON((-54.1461 -26.594935,-39.8871 -26.594935,-39.8871 -19.200665,-54.1461 -19.200665,-54.1461 -26.594935))			Forward-S Sigmoid	null	null	9.08694	null	null
SG	2013-12-08T05:03:08	POINT(-619.152 -242.007)	POLYGON((-659.238 -284.583,-560.3574 -284.6436,-573.5604 -198.9108,-674.76 -198.8856,-659.238 -284.583))		POINT(-40.8278 -14.3624)	POLYGON((-44.845025 -16.9565,-36.810575 -16.9565,-36.810575 -11.7683,-44.845025 -11.7683,-44.845025 -16.9565))			Forward-S Sigmoid	null	null	15.5794	null	null
