event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2013-05-02T00:44:08	POINT(-608.658 -345.4188)	POLYGON((-660.234 -404.3256,-512.4888 -394.3632,-541.449 -285.534,-697.512 -296.1396,-660.234 -404.3256))		POINT(-44.2855 -24.1378)	POLYGON((-51.3099 -27.637385,-37.2611 -27.637385,-37.2611 -20.638215,-51.3099 -20.638215,-51.3099 -27.637385))			Forward-S Sigmoid	null	null	6.59093	null	null
SG	2013-05-02T01:44:08	POINT(-324.6072 -273.9336)	POLYGON((-364.0368 -314.7318,-273.0312 -312.2796,-282.0504 -232.7436,-376.0602 -235.2906,-364.0368 -314.7318))		POINT(-21.2409 -20.4383)	POLYGON((-24.42087 -22.926715,-18.06093 -22.926715,-18.06093 -17.949885,-24.42087 -17.949885,-24.42087 -22.926715))			Inverse-S Sigmoid	null	null	7.94351	null	null
SG	2013-05-02T05:44:08	POINT(682.38 -269.4516)	POLYGON((614.658 -333.7314,706.5 -341.0634,744.258 -204.138,647.526 -196.3398,614.658 -333.7314))		POINT(49.1111 -19.0613)	POLYGON((44.504375 -23.36179,53.717825 -23.36179,53.717825 -14.76081,44.504375 -14.76081,44.504375 -23.36179))			Inverse-S Sigmoid	null	null	13.3343	null	null
SG	2013-05-02T08:14:08	POINT(-499.5492 402.015)	POLYGON((-539.6472 361.0194,-475.338 364.176,-458.6262 442.041,-520.6782 438.9798,-539.6472 361.0194))		POINT(-34.2093 21.5676)	POLYGON((-36.67985 18.98705,-31.73875 18.98705,-31.73875 24.14815,-36.67985 24.14815,-36.67985 18.98705))			Inverse-S Sigmoid	null	null	6.34538	null	null
SG	2013-05-02T16:14:08	POINT(370.1028 234.9558)	POLYGON((291.5256 159.4758,454.3314 154.5558,440.3676 308.3142,282.5622 313.1334,291.5256 159.4758))		POINT(23.1913 10.5567)	POLYGON((17.84485 5.796285,28.53775 5.796285,28.53775 15.317115,17.84485 15.317115,17.84485 5.796285))			Forward-S Sigmoid	null	null	8.20766	null	null
SG	2013-05-02T18:44:08	POINT(389.0232 219.2292)	POLYGON((354.6246 185.4774,427.134 183.1614,421.7232 252.5742,350.1318 254.8716,354.6246 185.4774))		POINT(24.3786 9.63015)	POLYGON((21.969705 7.49139,26.787495 7.49139,26.787495 11.76891,21.969705 11.76891,21.969705 7.49139))			Inverse-S Sigmoid	null	null	7.41649	null	null
SG	2013-05-02T18:44:08	POINT(336.2526 214.7454)	POLYGON((283.0134 162.7578,393.3486 159.7968,386.0622 265.8048,277.7694 268.7316,283.0134 162.7578))		POINT(20.876 9.25766)	POLYGON((17.31375 5.99487,24.43825 5.99487,24.43825 12.52045,17.31375 12.52045,17.31375 5.99487))			Inverse-S Sigmoid	null	null	16.2825	null	null
SG	2013-05-02T18:44:08	POINT(-423.3168 405.5748)	POLYGON((-472.3284 355.5,-390.501 358.6644,-373.641 454.1874,-451.9398 451.14,-472.3284 355.5))		POINT(-28.4605 21.6235)	POLYGON((-31.406635 18.452305,-25.514365 18.452305,-25.514365 24.794695,-31.406635 24.794695,-31.406635 18.452305))			Inverse-S Sigmoid	null	null	12.534	null	null
SG	2013-05-02T19:14:08	POINT(-418.6734 405.5316)	POLYGON((-466.0338 357.1938,-386.859 360.2112,-370.722 452.5056,-446.598 449.5962,-466.0338 357.1938))		POINT(-28.1174 21.6107)	POLYGON((-30.96024 18.547005,-25.27456 18.547005,-25.27456 24.674395,-30.96024 24.674395,-30.96024 18.547005))			Inverse-S Sigmoid	null	null	10.3	null	null
SG	2013-05-02T19:44:08	POINT(387.6966 237.249)	POLYGON((328.1112 179.6058,453.0558 175.62,442.1412 293.6322,320.2044 297.5538,328.1112 179.6058))		POINT(24.3817 10.7473)	POLYGON((20.231945 7.09232,28.531455 7.09232,28.531455 14.40228,20.231945 14.40228,20.231945 7.09232))			Inverse-S Sigmoid	null	null	6.89494	null	null
SG	2013-05-02T21:14:08	POINT(419.3382 232.4844)	POLYGON((339.5496 156.399,505.2306 150.6024,489.5568 306.4026,329.0112 312.0798,339.5496 156.399))		POINT(26.5011 10.5236)	POLYGON((20.91055 5.702035,32.09165 5.702035,32.09165 15.345165,20.91055 15.345165,20.91055 5.702035))			Forward-S Sigmoid	null	null	6.34631	null	null
SG	2013-05-02T21:44:08	POINT(405.6588 238.0158)	POLYGON((342.9756 177.6024,474.5118 173.1762,462.4116 297.0348,334.227 301.3854,342.9756 177.6024))		POINT(25.6009 10.8397)	POLYGON((21.188345 7.00229,30.013455 7.00229,30.013455 14.67711,21.188345 14.67711,21.188345 7.00229))			Inverse-S Sigmoid	null	null	8.91696	null	null
SG	2013-05-02T22:14:08	POINT(410.517 239.769)	POLYGON((348.1506 179.6934,479.2182 175.2168,466.9152 298.4544,339.2094 302.853,348.1506 179.6934))		POINT(25.942 10.9609)	POLYGON((21.53099 7.140785,30.35301 7.140785,30.35301 14.781015,21.53099 14.781015,21.53099 7.140785))			Inverse-S Sigmoid	null	null	13.8135	null	null
SG	2013-05-03T00:14:08	POINT(-104.0454 -217.8054)	POLYGON((-141.2832 -255.5898,-63.8466 -254.9874,-65.4612 -179.7666,-144.8556 -180.3876,-141.2832 -255.5898))		POINT(-6.53663 -17.1044)	POLYGON((-9.01354 -19.419735,-4.05972 -19.419735,-4.05972 -14.789065,-9.01354 -14.789065,-9.01354 -19.419735))			Forward-S Sigmoid	null	null	12.3566	null	null
SG	2013-05-03T03:44:08	POINT(-549.1116 -272.9052)	POLYGON((-601.626 -330.1506,-466.1778 -323.1078,-486.4542 -214.9728,-627.78 -222.3792,-601.626 -330.1506))		POINT(-37.6384 -19.7426)	POLYGON((-43.23635 -23.12711,-32.04045 -23.12711,-32.04045 -16.35809,-43.23635 -16.35809,-43.23635 -23.12711))			Forward-S Sigmoid	null	null	14.4507	null	null
SG	2013-05-03T04:14:08	POINT(-546.207 -276.9282)	POLYGON((-596.2584 -331.242,-467.4282 -324.5868,-487.0014 -221.9802,-621.216 -228.9654,-596.2584 -331.242))		POINT(-37.4763 -19.9998)	POLYGON((-42.79165 -23.215555,-32.16095 -23.215555,-32.16095 -16.784045,-42.79165 -16.784045,-42.79165 -23.215555))			Forward-S Sigmoid	null	null	51.4658	null	null
SG	2013-05-03T05:44:08	POINT(469.7856 230.6136)	POLYGON((410.0424 173.355,536.016 168.2892,523.3164 286.626,400.3242 291.6126,410.0424 173.355))		POINT(30.0043 10.5591)	POLYGON((25.601715 6.899125,34.406885 6.899125,34.406885 14.219075,25.601715 14.219075,25.601715 6.899125))			Inverse-S Sigmoid	null	null	8.04224	null	null
SG	2013-05-03T08:14:08	POINT(-504.0444 -228.0066)	POLYGON((-546.1182 -272.3424,-444.4602 -267.8118,-457.1292 -183.3504,-561.6792 -188.0376,-546.1182 -272.3424))		POINT(-33.497 -17.094)	POLYGON((-37.388545 -19.702755,-29.605455 -19.702755,-29.605455 -14.485245,-37.388545 -14.485245,-37.388545 -19.702755))			Inverse-S Sigmoid	null	null	34.5916	null	null
SG	2013-05-03T19:14:08	POINT(580.143 252.4416)	POLYGON((459.126 144.6432,706.74 131.175,669.798 355.3074,435.1062 368.2734,459.126 144.6432))		POINT(38.4385 12.2968)	POLYGON((28.8501 5.30865,48.0269 5.30865,48.0269 19.28495,28.8501 19.28495,28.8501 5.30865))			Inverse-S Sigmoid	null	null	8.32432	null	null
SG	2013-05-03T22:19:08	POINT(111.3156 -228.5448)	POLYGON((69.561 -270.486,149.3574 -271.1358,153.795 -186.2514,71.628 -185.5776,69.561 -270.486))		POINT(7.01919 -17.6716)	POLYGON((4.449375 -20.293315,9.589005 -20.293315,9.589005 -15.049885,4.449375 -15.049885,4.449375 -20.293315))			Inverse-S Sigmoid	null	null	20.1449	null	null
SG	2013-05-03T23:19:08	POINT(119.6472 -228.4116)	POLYGON((76.9476 -271.2858,158.2572 -271.998,163.0638 -185.169,79.2852 -184.431,76.9476 -271.2858))		POINT(7.5469 -17.6549)	POLYGON((4.92443 -20.3367,10.16937 -20.3367,10.16937 -14.9731,4.92443 -14.9731,4.92443 -20.3367))			Inverse-S Sigmoid	null	null	6.91273	null	null
SG	2013-05-04T00:49:08	POINT(-380.511 -257.532)	POLYGON((-419.637 -298.1466,-328.1178 -295.3428,-338.0568 -216.5634,-432.345 -219.4686,-419.637 -298.1466))		POINT(-24.9283 -19.1404)	POLYGON((-28.186805 -21.593885,-21.669795 -21.593885,-21.669795 -16.686915,-28.186805 -16.686915,-28.186805 -21.593885))			Forward-S Sigmoid	null	null	24.2457	null	null
SG	2013-05-04T03:19:08	POINT(-202.6578 -218.3052)	POLYGON((-243.876 -260.4504,-154.9668 -259.119,-159.2724 -175.845,-250.6506 -177.2214,-243.876 -260.4504))		POINT(-12.8052 -16.9549)	POLYGON((-15.70633 -19.519445,-9.90407 -19.519445,-9.90407 -14.390355,-15.70633 -14.390355,-15.70633 -19.519445))			Forward-S Sigmoid	null	null	10.8157	null	null
SG	2013-05-04T03:19:08	POINT(624.372 227.8974)	POLYGON((559.9278 168.048,696.474 159.7482,678.186 286.299,545.2176 294.4536,559.9278 168.048))		POINT(41.7584 10.9497)	POLYGON((36.2016 7.034255,47.3152 7.034255,47.3152 14.865145,36.2016 14.865145,36.2016 7.034255))			Inverse-S Sigmoid	null	null	9.93076	null	null
SG	2013-05-04T05:49:08	POINT(-184.4016 -221.118)	POLYGON((-228.255 -265.974,-134.1522 -264.7008,-138.1794 -175.8966,-235.107 -177.2166,-228.255 -265.974))		POINT(-11.6461 -17.1339)	POLYGON((-14.71007 -19.870855,-8.58213 -19.870855,-8.58213 -14.396945,-14.71007 -14.396945,-14.71007 -19.870855))			Forward-S Sigmoid	null	null	13.6209	null	null
SG	2013-05-04T06:49:08	POINT(654.498 229.3488)	POLYGON((573.5088 156.0918,742.206 144.9228,717.816 300.39,554.6478 311.3124,573.5088 156.0918))		POINT(44.3292 11.1719)	POLYGON((37.16845 6.357775,51.48995 6.357775,51.48995 15.986025,37.16845 15.986025,37.16845 6.357775))			Inverse-S Sigmoid	null	null	62.7704	null	null
SG	2013-05-04T13:19:08	POINT(713.64 228.7914)	POLYGON((623.07 149.8362,807.942 135.1518,778.296 305.0532,600.18 319.3716,623.07 149.8362))		POINT(49.7204 11.4274)	POLYGON((41.0181 6.16435,58.4227 6.16435,58.4227 16.69045,41.0181 16.69045,41.0181 6.16435))			Inverse-S Sigmoid	null	null	15.8999	null	null
SG	2013-05-04T15:19:08	POINT(720.954 239.6046)	POLYGON((602.688 140.6886,837.006 121.5384,796.134 334.1232,573.2184 352.6176,602.688 140.6886))		POINT(50.6073 12.1504)	POLYGON((39.3516 5.5427,61.863 5.5427,61.863 18.7581,39.3516 18.7581,39.3516 5.5427))			Inverse-S Sigmoid	null	null	9.06333	null	null
SG	2013-05-04T19:49:08	POINT(689.748 282.4236)	POLYGON((641.49 238.0266,749.85 229.8318,729.27 325.8,623.868 333.825,641.49 238.0266))		POINT(48.3584 14.7247)	POLYGON((43.3336 11.705045,53.3832 11.705045,53.3832 17.744355,43.3336 17.744355,43.3336 11.705045))			Inverse-S Sigmoid	null	null	7.96738	null	null
SG	2013-05-04T21:49:08	POINT(-166.3386 -254.2584)	POLYGON((-210.0528 -298.9854,-116.1756 -297.8544,-120.1452 -209.076,-217.2288 -210.2532,-210.0528 -298.9854))		POINT(-10.6157 -19.1327)	POLYGON((-13.703395 -21.894925,-7.528005 -21.894925,-7.528005 -16.370475,-13.703395 -16.370475,-13.703395 -21.894925))			Inverse-S Sigmoid	null	null	7.08343	null	null
SG	2013-05-05T07:49:08	POINT(384.834 -331.968)	POLYGON((343.3152 -373.0884,408.7122 -375.1128,426.1722 -290.2314,357.984 -288.1068,343.3152 -373.0884))		POINT(26.102 -23.6907)	POLYGON((23.66019 -26.411115,28.54381 -26.411115,28.54381 -20.970285,23.66019 -20.970285,23.66019 -26.411115))			Forward-S Sigmoid	null	null	30.6889	null	null
SG	2013-05-05T08:49:08	POINT(275.0436 -347.7294)	POLYGON((228.504 -394.1196,306.4272 -395.7624,322.1256 -300.498,240.2118 -298.7586,228.504 -394.1196))		POINT(18.5026 -24.8773)	POLYGON((15.71058 -27.9502,21.29462 -27.9502,21.29462 -21.8044,15.71058 -21.8044,15.71058 -27.9502))			Forward-S Sigmoid	null	null	25.3895	null	null
SG	2013-05-05T10:19:08	POINT(402.4206 -333.7242)	POLYGON((358.4814 -377.1666,426.6714 -379.3938,446.0628 -289.5858,374.7768 -287.241,358.4814 -377.1666))		POINT(27.4094 -23.7575)	POLYGON((24.82822 -26.638585,29.99058 -26.638585,29.99058 -20.876415,24.82822 -20.876415,24.82822 -26.638585))			Forward-S Sigmoid	null	null	23.3449	null	null
SG	2013-05-05T12:49:08	POINT(420.9054 -336.6384)	POLYGON((376.7172 -380.271,444.2268 -382.6026,464.6946 -292.2936,394.0776 -289.8372,376.7172 -380.271))		POINT(28.8185 -23.8943)	POLYGON((26.225205 -26.795505,31.411795 -26.795505,31.411795 -20.993095,26.225205 -20.993095,26.225205 -26.795505))			Forward-S Sigmoid	null	null	17.0146	null	null
SG	2013-05-05T13:19:08	POINT(423.1458 -335.7618)	POLYGON((380.8758 -377.5176,445.4862 -379.7628,465.036 -293.3574,397.593 -290.9982,380.8758 -377.5176))		POINT(28.9714 -23.8317)	POLYGON((26.489955 -26.606315,31.452845 -26.606315,31.452845 -21.057085,26.489955 -21.057085,26.489955 -26.606315))			Forward-S Sigmoid	null	null	29.2855	null	null
SG	2013-05-05T14:19:08	POINT(430.3818 -335.8134)	POLYGON((386.367 -379.2486,453.231 -381.621,473.9418 -291.6744,404.0256 -289.176,386.367 -379.2486))		POINT(29.5121 -23.8151)	POLYGON((26.92804 -26.70385,32.09616 -26.70385,32.09616 -20.92635,26.92804 -20.92635,26.92804 -26.70385))			Forward-S Sigmoid	null	null	18.152	null	null
SG	2013-05-05T14:49:08	POINT(434.6616 -335.8332)	POLYGON((389.8068 -380.0736,457.7064 -382.5126,479.0184 -290.8626,407.961 -288.2916,389.8068 -380.0736))		POINT(29.8331 -23.8048)	POLYGON((27.199455 -26.748465,32.466745 -26.748465,32.466745 -20.861135,27.199455 -20.861135,27.199455 -26.748465))			Forward-S Sigmoid	null	null	24.0732	null	null
SG	2013-05-05T18:19:08	POINT(460.1886 -336.1146)	POLYGON((420.3522 -375.4038,479.76 -377.7,499.5066 -296.2494,437.6568 -293.844,420.3522 -375.4038))		POINT(31.7709 -23.7495)	POLYGON((29.42704 -26.365955,34.11476 -26.365955,34.11476 -21.133045,29.42704 -21.133045,29.42704 -26.365955))			Forward-S Sigmoid	null	null	28.0347	null	null
SG	2013-05-05T18:19:08	POINT(-714.792 270.6354)	POLYGON((-785.034 194.3892,-660.048 204.3396,-634.728 344.7,-754.938 335.0316,-785.034 194.3892))		POINT(-50.6041 14.1656)	POLYGON((-56.6412 9.754155,-44.567 9.754155,-44.567 18.577045,-56.6412 18.577045,-56.6412 9.754155))			Forward-S Sigmoid	null	null	9.9514	null	null
SG	2013-05-05T18:49:08	POINT(-583.2726 312.0594)	POLYGON((-622.914 271.2876,-555.8928 274.9146,-542.0868 352.1148,-607.446 348.5574,-622.914 271.2876))		POINT(-39.5343 16.263)	POLYGON((-42.227215 13.806045,-36.841385 13.806045,-36.841385 18.719955,-42.227215 18.719955,-42.227215 13.806045))			Inverse-S Sigmoid	null	null	16.1355	null	null
SG	2013-05-05T21:19:08	POINT(371.6508 -361.2894)	POLYGON((330.3606 -402.2196,394.38 -404.1174,412.9206 -319.6596,345.8946 -317.6592,330.3606 -402.2196))		POINT(25.5513 -25.5446)	POLYGON((23.131115 -28.287245,27.971485 -28.287245,27.971485 -22.801955,23.131115 -22.801955,23.131115 -28.287245))			Inverse-S Sigmoid	null	null	86.6412	null	null
SG	2013-05-05T21:49:08	POINT(482.4774 -337.0542)	POLYGON((440.544 -378.3192,501.9486 -380.8452,523.7142 -295.1496,459.651 -292.4964,440.544 -378.3192))		POINT(33.5074 -23.7403)	POLYGON((31.03376 -26.494985,35.98104 -26.494985,35.98104 -20.985615,31.03376 -20.985615,31.03376 -26.494985))			Forward-S Sigmoid	null	null	44.2479	null	null
SG	2013-05-05T21:49:08	POINT(-704.148 285.3048)	POLYGON((-765.084 220.179,-659.784 228.3204,-636.504 348.7596,-738.102 340.8342,-765.084 220.179))		POINT(-49.8518 15.0602)	POLYGON((-54.87895 11.25758,-44.82465 11.25758,-44.82465 18.86282,-54.87895 18.86282,-54.87895 11.25758))			Inverse-S Sigmoid	null	null	15.4191	null	null
SG	2013-05-05T22:19:08	POINT(-701.712 287.199)	POLYGON((-764.52 219.9726,-655.938 228.3042,-631.86 352.6356,-736.47 344.5356,-764.52 219.9726))		POINT(-49.6526 15.1711)	POLYGON((-54.8151 11.24273,-44.4901 11.24273,-44.4901 19.09947,-54.8151 19.09947,-54.8151 11.24273))			Inverse-S Sigmoid	null	null	16.9403	null	null
SG	2013-05-05T22:19:08	POINT(487.0194 -337.1034)	POLYGON((445.8522 -377.6142,505.9686 -380.1192,527.4906 -295.9764,464.8218 -293.3478,445.8522 -377.6142))		POINT(33.8629 -23.7297)	POLYGON((31.43232 -26.434555,36.29348 -26.434555,36.29348 -21.024845,31.43232 -21.024845,31.43232 -26.434555))			Forward-S Sigmoid	null	null	100.236	null	null
SG	2013-05-05T22:49:08	POINT(-661.41 244.9086)	POLYGON((-705.948 198.4614,-626.652 203.6478,-613.8 290.6142,-691.47 285.501,-705.948 198.4614))		POINT(-45.1873 12.3071)	POLYGON((-48.62598 9.600015,-41.74862 9.600015,-41.74862 15.014185,-48.62598 15.014185,-48.62598 9.600015))			Inverse-S Sigmoid	null	null	12.3348	null	null
SG	2013-05-05T23:19:08	POINT(496.0488 -338.9724)	POLYGON((450.8214 -383.379,516.102 -386.1714,540.3828 -293.8182,472.0362 -290.8728,450.8214 -383.379))		POINT(34.6081 -23.8208)	POLYGON((31.93641 -26.7927,37.27979 -26.7927,37.27979 -20.8489,31.93641 -20.8489,31.93641 -26.7927))			Forward-S Sigmoid	null	null	17.2209	null	null
SG	2013-05-06T00:19:08	POINT(501.4332 -338.3892)	POLYGON((456.132 -382.8498,521.307 -385.6782,545.8014 -293.181,477.5688 -290.1984,456.132 -382.8498))		POINT(35.0224 -23.7655)	POLYGON((32.342585 -26.741415,37.702215 -26.741415,37.702215 -20.789585,32.342585 -20.789585,32.342585 -26.741415))			Forward-S Sigmoid	null	null	25.7103	null	null
SG	2013-05-06T00:24:08	POINT(502.5858 -338.589)	POLYGON((456.8208 -383.4918,522.5694 -386.3544,547.3908 -292.9224,478.5246 -289.9014,456.8208 -383.4918))		POINT(35.1178 -23.7747)	POLYGON((32.410255 -26.78106,37.825345 -26.78106,37.825345 -20.76834,32.410255 -20.76834,32.410255 -26.78106))			Forward-S Sigmoid	null	null	31.9725	null	null
SG	2013-05-06T01:24:08	POINT(508.533 -338.6664)	POLYGON((463.1802 -383.1528,528.0672 -386.0244,552.903 -293.4306,484.9692 -290.4018,463.1802 -383.1528))		POINT(35.5925 -23.7596)	POLYGON((32.905445 -26.73921,38.279555 -26.73921,38.279555 -20.77999,32.905445 -20.77999,32.905445 -26.73921))			Forward-S Sigmoid	null	null	14.791	null	null
SG	2013-05-06T02:24:08	POINT(513.7278 -339.1002)	POLYGON((469.2594 -382.7172,532.647 -385.5636,557.217 -294.7602,490.9104 -291.7614,469.2594 -382.7172))		POINT(36.0167 -23.769)	POLYGON((33.37864 -26.69159,38.65476 -26.69159,38.65476 -20.84641,33.37864 -20.84641,33.37864 -26.69159))			Forward-S Sigmoid	null	null	49.2565	null	null
SG	2013-05-06T02:54:08	POINT(517.4142 -339.6474)	POLYGON((473.4792 -382.74,535.9182 -385.5744,560.3718 -295.848,495.0882 -292.8636,473.4792 -382.74))		POINT(36.3243 -23.7915)	POLYGON((33.71563 -26.680135,38.93297 -26.680135,38.93297 -20.902865,33.71563 -20.902865,33.71563 -26.680135))			Forward-S Sigmoid	null	null	553.176	null	null
SG	2013-05-06T06:24:08	POINT(543.4944 -340.722)	POLYGON((497.34 -385.8522,561.4686 -388.9848,588.3816 -294.8118,521.1852 -291.5046,497.34 -385.8522))		POINT(38.4763 -23.7699)	POLYGON((35.714835 -26.804155,41.237765 -26.804155,41.237765 -20.735645,35.714835 -20.735645,35.714835 -26.804155))			Forward-S Sigmoid	null	null	28.2899	null	null
SG	2013-05-06T08:54:08	POINT(-620.97 256.128)	POLYGON((-722.916 144.666,-531.4686 155.637,-504.3378 363.2496,-686.04 352.6746,-722.916 144.666))		POINT(-41.8755 12.8904)	POLYGON((-49.687 6.3929,-34.064 6.3929,-34.064 19.3879,-49.687 19.3879,-49.687 6.3929))			Forward-S Sigmoid	null	null	7.07774	null	null
SG	2013-05-06T08:54:08	POINT(560.436 -341.2038)	POLYGON((516.2196 -384.4206,576.9282 -387.5316,603.372 -297.2706,539.8866 -293.9934,516.2196 -384.4206))		POINT(39.903 -23.7384)	POLYGON((37.238245 -26.6475,42.567755 -26.6475,42.567755 -20.8293,37.238245 -20.8293,37.238245 -26.6475))			Forward-S Sigmoid	null	null	76.0588	null	null
SG	2013-05-06T09:24:08	POINT(-617.778 256.0758)	POLYGON((-719.91 144.4884,-528.06 155.3724,-501.0888 363.3156,-683.172 352.824,-719.91 144.4884))		POINT(-41.6086 12.8773)	POLYGON((-49.4033 6.3697,-33.8139 6.3697,-33.8139 19.3849,-49.4033 19.3849,-49.4033 6.3697))			Forward-S Sigmoid	null	null	6.26335	null	null
SG	2013-05-06T09:54:08	POINT(523.4922 -288.939)	POLYGON((469.677 -341.4654,550.0002 -345.0282,575.5488 -235.5942,491.5014 -231.8334,469.677 -341.4654))		POINT(35.8503 -20.557)	POLYGON((32.586875 -24.01177,39.113725 -24.01177,39.113725 -17.10223,32.586875 -17.10223,32.586875 -24.01177))			Inverse-S Sigmoid	null	null	37.7789	null	null
SG	2013-05-06T11:54:08	POINT(-606.87 275.8248)	POLYGON((-683.61 194.2146,-545.6058 201.8736,-522.9006 354.9294,-655.182 347.5038,-683.61 194.2146))		POINT(-40.9694 14.0947)	POLYGON((-46.5518 9.28,-35.387 9.28,-35.387 18.9094,-46.5518 18.9094,-46.5518 9.28))			Forward-S Sigmoid	null	null	120.664	null	null
SG	2013-05-06T11:54:08	POINT(580.2954 -342.2904)	POLYGON((535.6218 -385.8702,595.914 -389.142,623.514 -297.978,560.4372 -294.5304,535.6218 -385.8702))		POINT(41.6256 -23.7312)	POLYGON((38.90808 -26.671455,44.34312 -26.671455,44.34312 -20.790945,38.90808 -20.790945,38.90808 -26.671455))			Forward-S Sigmoid	null	null	47.4625	null	null
SG	2013-05-06T12:24:08	POINT(539.7546 -289.218)	POLYGON((489.2154 -338.5488,564.0594 -342.0192,588.6 -239.1654,510.5064 -235.5144,489.2154 -338.5488))		POINT(37.1401 -20.5197)	POLYGON((34.05354 -23.76714,40.22666 -23.76714,40.22666 -17.27226,34.05354 -17.27226,34.05354 -23.76714))			Inverse-S Sigmoid	null	null	21.8253	null	null
SG	2013-05-06T12:54:08	POINT(586.9488 -343.0836)	POLYGON((547.0398 -382.0962,600.78 -385.0716,625.656 -303.483,569.6934 -300.3642,547.0398 -382.0962))		POINT(42.2237 -23.7552)	POLYGON((39.78457 -26.38723,44.66283 -26.38723,44.66283 -21.12317,39.78457 -21.12317,39.78457 -26.38723))			Forward-S Sigmoid	null	null	8.53666	null	null
