event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2012-01-01T11:52:57	POINT(-325.3146 -409.4364)	POLYGON((-373.407 -460.197,-255.2136 -457.8024,-270.714 -357.5064,-396.0798 -360.0714,-373.407 -460.197))		POINT(-21.9785 -27.4896)	POLYGON((-26.320525 -30.71991,-17.636475 -30.71991,-17.636475 -24.25929,-26.320525 -24.25929,-26.320525 -30.71991))			Inverse-S Sigmoid	null	null	18.9845	null	null
SG	2012-01-01T12:22:57	POINT(-60.8562 -263.7816)	POLYGON((-111.573 -315.3462,-7.50342 -314.9982,-7.78698 -211.5606,-115.7892 -211.9248,-111.573 -315.3462))		POINT(-3.75538 -18.6075)	POLYGON((-7.038605 -21.748345,-0.472155 -21.748345,-0.472155 -15.466655,-7.038605 -15.466655,-7.038605 -21.748345))			Forward-S Sigmoid	null	null	14.8402	null	null
SG	2012-01-01T14:52:57	POINT(-176.325 -317.0892)	POLYGON((-224.184 -366.2682,-119.8452 -365.2194,-125.0616 -267.1464,-233.9412 -268.251,-224.184 -366.2682))		POINT(-11.1735 -21.8353)	POLYGON((-14.6023 -24.86678,-7.7447 -24.86678,-7.7447 -18.80382,-14.6023 -18.80382,-14.6023 -24.86678))			Forward-S Sigmoid	null	null	434.413	null	null
SG	2012-01-01T15:22:57	POINT(-444.9978 -365.7648)	POLYGON((-531.9048 -465.3144,-297.9372 -458.5026,-329.0814 -262.4958,-587.466 -270.1602,-531.9048 -465.3144))		POINT(-29.9576 -24.5477)	POLYGON((-39.19725 -30.7328,-20.71795 -30.7328,-20.71795 -18.3626,-39.19725 -18.3626,-39.19725 -30.7328))			Forward-S Sigmoid	null	null	10.426	null	null
SG	2012-01-01T15:22:57	POINT(511.8804 -297.8976)	POLYGON((468.9618 -340.065,535.0038 -342.3282,553.8288 -255.1974,485.4666 -252.8346,468.9618 -340.065))		POINT(33.8379 -20.2209)	POLYGON((31.308705 -22.900385,36.367095 -22.900385,36.367095 -17.541415,31.308705 -17.541415,31.308705 -22.900385))			Forward-S Sigmoid	null	null	12.7739	null	null
SG	2012-01-01T16:52:57	POINT(-23.38224 -265.0914)	POLYGON((-72.9078 -315.3,27.13104 -315.1704,28.13754 -214.2552,-75.6126 -214.3908,-72.9078 -315.3))		POINT(-1.44291 -18.7142)	POLYGON((-4.59365 -21.779685,1.70783 -21.779685,1.70783 -15.648715,-4.59365 -15.648715,-4.59365 -21.779685))			Forward-S Sigmoid	null	null	6.00682	null	null
SG	2012-01-01T17:22:57	POINT(-18.12432 -264.5316)	POLYGON((-67.6566 -314.7282,32.17212 -314.628,33.36324 -213.7092,-70.1616 -213.8142,-67.6566 -314.7282))		POINT(-1.11819 -18.683)	POLYGON((-4.261205 -21.748095,2.024825 -21.748095,2.024825 -15.617905,-4.261205 -15.617905,-4.261205 -21.748095))			Forward-S Sigmoid	null	null	6.71737	null	null
SG	2012-01-01T17:52:57	POINT(-12.717 -264.5694)	POLYGON((-62.7528 -315.2652,37.86126 -315.1944,39.27822 -213.2346,-65.1012 -213.309,-62.7528 -315.2652))		POINT(-0.78458 -18.688)	POLYGON((-3.95285 -21.784785,2.38369 -21.784785,2.38369 -15.591215,-3.95285 -15.591215,-3.95285 -21.784785))			Forward-S Sigmoid	null	null	7.39891	null	null
SG	2012-01-01T17:52:57	POINT(-150.5076 -311.5446)	POLYGON((-197.1324 -359.304,-96.885 -358.4454,-100.9086 -263.0808,-205.3188 -263.9832,-197.1324 -359.304))		POINT(-9.49973 -21.5224)	POLYGON((-12.765555 -24.464085,-6.233905 -24.464085,-6.233905 -18.580715,-12.765555 -18.580715,-12.765555 -24.464085))			Forward-S Sigmoid	null	null	24.2571	null	null
SG	2012-01-01T18:52:57	POINT(-139.3944 -312.1176)	POLYGON((-183.9114 -357.63,-88.7262 -356.8746,-92.244 -265.9638,-191.2032 -266.7552,-183.9114 -357.63))		POINT(-8.79522 -21.5682)	POLYGON((-11.887495 -24.373015,-5.702945 -24.373015,-5.702945 -18.763385,-11.887495 -18.763385,-11.887495 -24.373015))			Forward-S Sigmoid	null	null	7.8552	null	null
SG	2012-01-01T22:22:57	POINT(21.63948 -267.9156)	POLYGON((-22.87776 -312.8676,65.3412 -312.9744,67.5378 -222.4524,-23.6469 -222.3414,-22.87776 -312.8676))		POINT(1.33692 -18.9126)	POLYGON((-1.43887 -21.664585,4.11271 -21.664585,4.11271 -16.160615,-1.43887 -16.160615,-1.43887 -21.664585))			Forward-S Sigmoid	null	null	7.46341	null	null
SG	2012-01-01T22:52:57	POINT(31.16394 -264.6864)	POLYGON((-17.54424 -313.881,78.5856 -314.0484,81.4494 -214.8882,-18.18366 -214.7136,-17.54424 -313.881))		POINT(1.92331 -18.718)	POLYGON((-1.10388 -21.729945,4.9505 -21.729945,4.9505 -15.706055,-1.10388 -15.706055,-1.10388 -21.729945))			Forward-S Sigmoid	null	null	8.97248	null	null
SG	2012-01-01T23:52:57	POINT(40.46322 -263.9166)	POLYGON((-11.04822 -315.9402,90.198 -316.1694,93.6714 -211.221,-11.47374 -210.981,-11.04822 -315.9402))		POINT(2.49691 -18.675)	POLYGON((-0.69577 -21.862255,5.68959 -21.862255,5.68959 -15.487745,-0.69577 -15.487745,-0.69577 -21.862255))			Forward-S Sigmoid	null	null	6.49301	null	null
SG	2012-01-02T00:22:57	POINT(37.28544 -338.7792)	POLYGON((0.39753 -376.0086,72.7332 -376.1628,75.348 -301.059,0.411821 -300.897,0.39753 -376.0086))		POINT(2.37306 -23.2794)	POLYGON((0.02577 -25.620585,4.72035 -25.620585,4.72035 -20.938215,0.02577 -20.938215,0.02577 -25.620585))			Inverse-S Sigmoid	null	null	11.4508	null	null
SG	2012-01-02T00:22:57	POINT(45.43758 -263.5758)	POLYGON((-6.26976 -315.7812,95.1438 -316.0392,98.8176 -210.6948,-6.51186 -210.4242,-6.26976 -315.7812))		POINT(2.80379 -18.656)	POLYGON((-0.394815 -21.855005,6.002395 -21.855005,6.002395 -15.456995,-0.394815 -15.456995,-0.394815 -21.855005))			Forward-S Sigmoid	null	null	7.39237	null	null
SG	2012-01-02T00:52:57	POINT(51.81828 -263.199)	POLYGON((-4.209018 -319.7862,105.3438 -320.1042,109.7592 -205.8186,-4.385442 -205.4838,-4.209018 -319.7862))		POINT(3.1975 -18.6345)	POLYGON((-0.265515 -22.105025,6.660515 -22.105025,6.660515 -15.163975,-0.265515 -15.163975,-0.265515 -22.105025))			Forward-S Sigmoid	null	null	8.35834	null	null
SG	2012-01-02T02:22:57	POINT(-109.2666 -354.6306)	POLYGON((-162.1098 -408.912,-49.67808 -408.1968,-52.4385 -299.2422,-171.117 -300.0048,-162.1098 -408.912))		POINT(-7.02298 -24.2609)	POLYGON((-10.764895 -27.68036,-3.281065 -27.68036,-3.281065 -20.84144,-10.764895 -20.84144,-10.764895 -27.68036))			Inverse-S Sigmoid	null	null	14.1884	null	null
SG	2012-01-02T06:22:57	POINT(-333.6096 -363.0852)	POLYGON((-410.883 -447.0822,-220.7292 -443.1012,-240.219 -276.4212,-447.1488 -280.821,-410.883 -447.0822))		POINT(-21.9921 -24.6205)	POLYGON((-28.92845 -29.873,-15.05575 -29.873,-15.05575 -19.368,-28.92845 -19.368,-28.92845 -29.873))			Forward-S Sigmoid	null	null	7.00425	null	null
SG	2012-01-02T06:22:57	POINT(90.0264 -339.8718)	POLYGON((41.57964 -388.7358,133.7532 -389.2182,140.166 -290.1498,43.57344 -289.6392,41.57964 -388.7358))		POINT(5.74151 -23.3643)	POLYGON((2.715745 -26.45495,8.767275 -26.45495,8.767275 -20.27365,2.715745 -20.27365,2.715745 -26.45495))			Forward-S Sigmoid	null	null	6.11847	null	null
SG	2012-01-02T06:52:57	POINT(95.0226 -340.2066)	POLYGON((50.92854 -384.6318,134.6304 -385.0956,140.4894 -295.0722,53.14482 -294.5844,50.92854 -384.6318))		POINT(6.06234 -23.3859)	POLYGON((3.31948 -26.19449,8.8052 -26.19449,8.8052 -20.57731,3.31948 -20.57731,3.31948 -26.19449))			Forward-S Sigmoid	null	null	14.2143	null	null
SG	2012-01-02T08:22:57	POINT(-330.1008 -380.6826)	POLYGON((-369.0918 -421.2702,-275.2038 -419.2968,-287.2566 -339.4368,-385.2528 -341.5122,-369.0918 -421.2702))		POINT(-21.9613 -25.7432)	POLYGON((-25.326255 -28.27864,-18.596345 -28.27864,-18.596345 -23.20776,-25.326255 -23.20776,-25.326255 -28.27864))			Forward-S Sigmoid	null	null	9.14419	null	null
SG	2012-01-02T08:52:57	POINT(163.1568 -246.1998)	POLYGON((123.672 -285.7296,197.6898 -286.4226,203.0838 -206.3184,127.047 -205.6014,123.672 -285.7296))		POINT(10.0553 -17.6028)	POLYGON((7.716235 -20.023045,12.394365 -20.023045,12.394365 -15.182555,7.716235 -15.182555,7.716235 -20.023045))			Inverse-S Sigmoid	null	null	7.75869	null	null
SG	2012-01-02T09:52:57	POINT(-697.506 296.6448)	POLYGON((-737.31 255.3348,-670.86 259.4034,-655.338 337.3026,-720.252 333.3012,-737.31 255.3348))		POINT(-47.703 15.561)	POLYGON((-50.68298 13.16403,-44.72302 13.16403,-44.72302 17.95797,-50.68298 17.95797,-50.68298 13.16403))			Inverse-S Sigmoid	null	null	73.225	null	null
SG	2012-01-02T10:22:57	POINT(-694.38 296.3052)	POLYGON((-734.544 254.6184,-667.386 258.6918,-651.834 337.3284,-717.438 333.3228,-734.544 254.6184))		POINT(-47.4099 15.5263)	POLYGON((-50.40427 13.10697,-44.41553 13.10697,-44.41553 17.94563,-50.40427 17.94563,-50.40427 13.10697))			Inverse-S Sigmoid	null	null	55.1766	null	null
SG	2012-01-02T10:52:57	POINT(128.1822 -339.759)	POLYGON((82.6356 -385.5624,167.4714 -386.2026,174.9972 -293.2014,86.3496 -292.5264,82.6356 -385.5624))		POINT(8.18924 -23.3636)	POLYGON((5.39441 -26.26488,10.98407 -26.26488,10.98407 -20.46232,5.39441 -20.46232,5.39441 -26.26488))			Forward-S Sigmoid	null	null	9.17496	null	null
SG	2012-01-02T10:52:57	POINT(-690.234 293.9004)	POLYGON((-728.994 253.7502,-664.044 257.634,-649.302 333.4398,-712.818 329.6172,-728.994 253.7502))		POINT(-46.988 15.3594)	POLYGON((-49.8595 13.029285,-44.1165 13.029285,-44.1165 17.689515,-49.8595 17.689515,-49.8595 13.029285))			Inverse-S Sigmoid	null	null	9.69287	null	null
SG	2012-01-02T10:52:57	POINT(-153.969 -362.928)	POLYGON((-198.9708 -409.1586,-100.8192 -408.2556,-105.687 -315.876,-208.5762 -316.8306,-198.9708 -409.1586))		POINT(-9.96456 -24.8009)	POLYGON((-13.257015 -27.710155,-6.672105 -27.710155,-6.672105 -21.891645,-13.257015 -21.891645,-13.257015 -27.710155))			Forward-S Sigmoid	null	null	9.86665	null	null
SG	2012-01-02T11:22:57	POINT(-149.226 -364.134)	POLYGON((-196.8672 -413.1426,-93.1194 -412.2174,-97.9188 -314.1954,-207.0126 -315.1776,-196.8672 -413.1426))		POINT(-9.66096 -24.8819)	POLYGON((-13.146525 -27.97064,-6.175395 -27.97064,-6.175395 -21.79316,-13.146525 -21.79316,-13.146525 -27.97064))			Forward-S Sigmoid	null	null	12.2115	null	null
SG	2012-01-02T11:52:57	POINT(-264.0276 -364.5096)	POLYGON((-309.7122 -411.9678,-203.8986 -410.2422,-213.939 -316.1964,-324.9606 -318.0222,-309.7122 -411.9678))		POINT(-17.2658 -24.8168)	POLYGON((-20.930955 -27.78059,-13.600645 -27.78059,-13.600645 -21.85301,-20.930955 -21.85301,-20.930955 -27.78059))			Inverse-S Sigmoid	null	null	7.2125	null	null
SG	2012-01-02T13:52:57	POINT(-672 299.1798)	POLYGON((-711.456 258.3684,-645.336 262.1334,-630.474 339.3492,-695.07 335.6466,-711.456 258.3684))		POINT(-45.455 15.6114)	POLYGON((-48.29894 13.233905,-42.61106 13.233905,-42.61106 17.988895,-48.29894 17.988895,-48.29894 13.233905))			Inverse-S Sigmoid	null	null	55.0365	null	null
SG	2012-01-02T14:22:57	POINT(161.6034 -267.6846)	POLYGON((60.6714 -369.0612,246.5604 -370.8,266.076 -163.6566,65.4738 -161.7444,60.6714 -369.0612))		POINT(10.0361 -18.9308)	POLYGON((3.9237 -25.242,16.1485 -25.242,16.1485 -12.6196,3.9237 -12.6196,3.9237 -25.242))			Forward-S Sigmoid	null	null	13.3895	null	null
SG	2012-01-02T19:22:57	POINT(59.39892 -343.6872)	POLYGON((6.6015 -397.1214,108.7026 -397.4808,114.5094 -289.2144,6.95418 -288.8322,6.6015 -397.1214))		POINT(3.79349 -23.6733)	POLYGON((0.433305 -27.05634,7.153675 -27.05634,7.153675 -20.29026,0.433305 -20.29026,0.433305 -27.05634))			Inverse-S Sigmoid	null	null	12.4224	null	null
SG	2012-01-02T19:22:57	POINT(-210.1146 -370.6494)	POLYGON((-250.6092 -412.3452,-159.4626 -411.1644,-166.5348 -328.272,-261.7224 -329.5146,-250.6092 -412.3452))		POINT(-13.7151 -25.2883)	POLYGON((-16.820815 -27.90765,-10.609385 -27.90765,-10.609385 -22.66895,-16.820815 -22.66895,-16.820815 -27.90765))			Inverse-S Sigmoid	null	null	9.31771	null	null
SG	2012-01-02T20:22:57	POINT(66.2766 -345.9984)	POLYGON((6.55554 -406.5096,121.4754 -406.9626,128.928 -284.1378,6.95772 -283.6518,6.55554 -406.5096))		POINT(4.23831 -23.8209)	POLYGON((0.43266 -27.66337,8.04396 -27.66337,8.04396 -19.97843,0.43266 -19.97843,0.43266 -27.66337))			Inverse-S Sigmoid	null	null	11.1918	null	null
SG	2012-01-02T20:52:57	POINT(70.9062 -344.4072)	POLYGON((15.21624 -400.7568,122.157 -401.2086,129.0768 -286.8972,16.07832 -286.4154,15.21624 -400.7568))		POINT(4.53156 -23.7227)	POLYGON((1.00095 -27.29607,8.06217 -27.29607,8.06217 -20.14933,1.00095 -20.14933,1.00095 -27.29607))			Inverse-S Sigmoid	null	null	17.158	null	null
SG	2012-01-02T21:22:57	POINT(464.0454 201.8034)	POLYGON((411.1674 150.69,521.7288 147.3048,512.5962 252.1212,403.9686 255.477,411.1674 150.69))		POINT(28.6593 9.10991)	POLYGON((24.948625 5.97565,32.369975 5.97565,32.369975 12.24417,24.948625 12.24417,24.948625 5.97565))			Inverse-S Sigmoid	null	null	16.0621	null	null
SG	2012-01-02T21:52:57	POINT(79.1454 -344.7858)	POLYGON((19.4583 -405.1908,133.4622 -405.729,141.6084 -283.0416,20.646 -282.4644,19.4583 -405.1908))		POINT(5.06044 -23.7488)	POLYGON((1.28341 -27.585145,8.83747 -27.585145,8.83747 -19.912455,1.28341 -19.912455,1.28341 -27.585145))			Inverse-S Sigmoid	null	null	21.7331	null	null
SG	2012-01-02T23:22:57	POINT(91.7034 -344.2914)	POLYGON((35.1852 -401.3922,142.3926 -401.9808,150.5808 -285.9978,37.20852 -285.369,35.1852 -401.3922))		POINT(5.86479 -23.7211)	POLYGON((2.31612 -27.346835,9.41346 -27.346835,9.41346 -20.095365,2.31612 -20.095365,2.31612 -27.346835))			Inverse-S Sigmoid	null	null	11.8104	null	null
SG	2012-01-02T23:52:57	POINT(94.8336 -343.1478)	POLYGON((38.1417 -400.4088,145.4994 -401.019,153.8586 -284.6928,40.33314 -284.0412,38.1417 -400.4088))		POINT(6.06244 -23.651)	POLYGON((2.509465 -27.285775,9.615415 -27.285775,9.615415 -20.016225,2.509465 -20.016225,2.509465 -27.285775))			Inverse-S Sigmoid	null	null	18.0067	null	null
SG	2012-01-03T00:22:57	POINT(99.0048 -346.0002)	POLYGON((41.68986 -403.8834,149.8932 -404.5266,158.6928 -286.881,44.1375 -286.1922,41.68986 -403.8834))		POINT(6.33892 -23.83)	POLYGON((2.74869 -27.51049,9.92915 -27.51049,9.92915 -20.14951,2.74869 -20.14951,2.74869 -27.51049))			Inverse-S Sigmoid	null	null	7.83733	null	null
SG	2012-01-03T02:22:57	POINT(258.3078 -367.9578)	POLYGON((180.3858 -445.6122,311.1636 -447.741,338.1906 -287.808,196.0566 -285.4608,180.3858 -445.6122))		POINT(16.9212 -25.1065)	POLYGON((12.292185 -30.1651,21.550215 -30.1651,21.550215 -20.0479,12.292185 -20.0479,12.292185 -30.1651))			Inverse-S Sigmoid	null	null	8.59111	null	null
SG	2012-01-03T02:52:57	POINT(260.295 -365.8116)	POLYGON((186.2382 -439.608,310.692 -441.6516,336.0612 -289.7856,201.4482 -287.5452,186.2382 -439.608))		POINT(17.036 -24.9716)	POLYGON((12.646145 -29.769585,21.425855 -29.769585,21.425855 -20.173615,12.646145 -20.173615,12.646145 -29.769585))			Inverse-S Sigmoid	null	null	7.27835	null	null
SG	2012-01-03T03:52:57	POINT(271.59 -341.9886)	POLYGON((225.108 -388.3206,304.509 -389.6772,318.5562 -294.8724,235.494 -293.4414,225.108 -388.3206))		POINT(17.5838 -23.4729)	POLYGON((14.862575 -26.4346,20.305025 -26.4346,20.305025 -20.5112,14.862575 -20.5112,14.862575 -26.4346))			Forward-S Sigmoid	null	null	9.01426	null	null
SG	2012-01-03T05:52:57	POINT(-138.465 -369.1656)	POLYGON((-209.6256 -443.4636,-54.39246 -442.1424,-58.82976 -292.6704,-226.7244 -294.1182,-209.6256 -443.4636))		POINT(-8.98864 -25.2929)	POLYGON((-14.30249 -30.01624,-3.67479 -30.01624,-3.67479 -20.56956,-14.30249 -20.56956,-14.30249 -30.01624))			Inverse-S Sigmoid	null	null	18.428	null	null
SG	2012-01-03T07:53:09	POINT(161.5974 -343.5552)	POLYGON((112.5474 -392.8038,201.9552 -393.6906,211.929 -293.4222,118.1064 -292.4826,112.5474 -392.8038))		POINT(10.3706 -23.6819)	POLYGON((7.392085 -26.81536,13.349115 -26.81536,13.349115 -20.54844,7.392085 -20.54844,7.392085 -26.81536))			Inverse-S Sigmoid	null	null	15.6756	null	null
SG	2012-01-03T09:52:57	POINT(-64.8036 -334.026)	POLYGON((-111.4194 -381.54,-14.93988 -381.1614,-15.61974 -285.741,-116.4894 -286.1406,-111.4194 -381.54))		POINT(-4.12244 -23.1395)	POLYGON((-7.272355 -26.108375,-0.972525 -26.108375,-0.972525 -20.170625,-7.272355 -20.170625,-7.272355 -26.108375))			Inverse-S Sigmoid	null	null	6.1388	null	null
SG	2012-01-03T12:52:57	POINT(725.502 173.0712)	POLYGON((676.332 127.1766,778.608 120.5562,767.454 218.304,666.636 224.8836,676.332 127.1766))		POINT(48.4568 8.04174)	POLYGON((43.90269 5.13184,53.01091 5.13184,53.01091 10.95164,43.90269 10.95164,43.90269 5.13184))			Forward-S Sigmoid	null	null	11.374	null	null
SG	2012-01-04T00:22:57	POINT(330.9138 -403.4322)	POLYGON((244.8762 -488.4324,377.2404 -491.4336,418.3638 -314.946,271.578 -311.5656,244.8762 -488.4324))		POINT(22.35 -27.367)	POLYGON((17.34765 -33.0512,27.35235 -33.0512,27.35235 -21.6828,17.34765 -21.6828,17.34765 -33.0512))			Inverse-S Sigmoid	null	null	6.82966	null	null
SG	2012-01-04T00:52:57	POINT(334.7046 -403.341)	POLYGON((247.5978 -489.342,381.1044 -492.4116,423.1716 -313.7694,274.9362 -310.3074,247.5978 -489.342))		POINT(22.6183 -27.3578)	POLYGON((17.55925 -33.1116,27.67735 -33.1116,27.67735 -21.604,17.55925 -21.604,17.55925 -33.1116))			Inverse-S Sigmoid	null	null	6.80615	null	null
SG	2012-01-04T01:52:57	POINT(343.1328 -404.0616)	POLYGON((255.6174 -490.368,388.6572 -493.524,431.838 -314.1474,284.0262 -310.5858,255.6174 -490.368))		POINT(23.2296 -27.3956)	POLYGON((18.16145 -33.17565,28.29775 -33.17565,28.29775 -21.61555,18.16145 -21.61555,18.16145 -33.17565))			Inverse-S Sigmoid	null	null	6.06443	null	null
SG	2012-01-04T04:52:57	POINT(698.118 218.2512)	POLYGON((647.814 171.3252,755.574 164.637,740.838 264.3576,635.172 270.9696,647.814 171.3252))		POINT(46.5069 10.6079)	POLYGON((41.8631 7.6111,51.1507 7.6111,51.1507 13.6047,41.8631 13.6047,41.8631 7.6111))			Inverse-S Sigmoid	null	null	16.8868	null	null
SG	2012-01-04T09:52:57	POINT(-15.89682 -386.3016)	POLYGON((-56.65494 -427.7112,25.67124 -427.6278,26.89482 -344.163,-59.35524 -344.2512,-56.65494 -427.7112))		POINT(-1.03878 -26.5497)	POLYGON((-3.79705 -29.20693,1.71949 -29.20693,1.71949 -23.89247,-3.79705 -23.89247,-3.79705 -29.20693))			Forward-S Sigmoid	null	null	8.05929	null	null
SG	2012-01-04T12:22:57	POINT(454.7484 -280.3422)	POLYGON((408.876 -325.5378,482.3856 -327.9078,499.8162 -234.597,423.6534 -232.122,408.876 -325.5378))		POINT(29.5045 -19.5508)	POLYGON((26.829055 -22.403025,32.179945 -22.403025,32.179945 -16.698575,26.829055 -16.698575,26.829055 -22.403025))			Forward-S Sigmoid	null	null	6.54663	null	null
SG	2012-01-04T13:52:57	POINT(16.40682 -388.7016)	POLYGON((-24.51396 -430.1922,56.48256 -430.278,59.21022 -346.4688,-25.69776 -346.3782,-24.51396 -430.1922))		POINT(1.07373 -26.7215)	POLYGON((-1.644955 -29.39296,3.792415 -29.39296,3.792415 -24.05004,-1.644955 -24.05004,-1.644955 -29.39296))			Forward-S Sigmoid	null	null	10.3325	null	null
SG	2012-01-04T22:52:57	POINT(626.898 -283.1724)	POLYGON((577.2654 -331.3434,649.134 -335.1852,674.232 -234.3768,599.592 -230.3526,577.2654 -331.3434))		POINT(42.7176 -19.3234)	POLYGON((39.61198 -22.412035,45.82322 -22.412035,45.82322 -16.234765,39.61198 -16.234765,39.61198 -22.412035))			Forward-S Sigmoid	null	null	11.1207	null	null
SG	2012-01-04T22:52:57	POINT(514.716 -432.9216)	POLYGON((471.468 -475.3776,526.9836 -477.7614,557.3424 -389.5026,498.6348 -386.9622,471.468 -475.3776))		POINT(36.925 -28.9743)	POLYGON((34.527965 -31.860965,39.322035 -31.860965,39.322035 -26.087635,34.527965 -26.087635,34.527965 -31.860965))			Inverse-S Sigmoid	null	null	12.9294	null	null
SG	2012-01-04T23:22:57	POINT(631.794 -281.8908)	POLYGON((581.097 -331.0398,654.342 -335.0118,680.04 -232.0962,603.924 -227.9328,581.097 -331.0398))		POINT(43.1032 -19.2317)	POLYGON((39.91842 -22.38384,46.28798 -22.38384,46.28798 -16.07956,39.91842 -16.07956,39.91842 -22.38384))			Forward-S Sigmoid	null	null	11.1783	null	null
SG	2012-01-04T23:22:57	POINT(520.6584 -435.1542)	POLYGON((476.8284 -478.1508,532.5078 -480.5922,563.8182 -391.161,504.8718 -388.5564,476.8284 -478.1508))		POINT(37.4799 -29.1034)	POLYGON((35.05331 -32.03238,39.90649 -32.03238,39.90649 -26.17442,35.05331 -26.17442,35.05331 -32.03238))			Inverse-S Sigmoid	null	null	11.5647	null	null
SG	2012-01-04T23:52:57	POINT(523.1148 -434.4408)	POLYGON((480.585 -476.1792,534.5964 -478.5654,564.9966 -391.767,507.9198 -389.2266,480.585 -476.1792))		POINT(37.6658 -29.0523)	POLYGON((35.30954 -31.893785,40.02206 -31.893785,40.02206 -26.210815,35.30954 -26.210815,35.30954 -31.893785))			Inverse-S Sigmoid	null	null	24.4693	null	null
