event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2012-10-03T14:57:44	POINT(627.69 -252.7398)	POLYGON((535.1184 -338.8038,688.182 -323.0274,710.334 -163.5858,552.357 -179.763,535.1184 -338.8038))		POINT(41.5234 -10.3368)	POLYGON((35.1852 -15.271555,47.8616 -15.271555,47.8616 -5.402045,35.1852 -5.402045,35.1852 -15.271555))			Forward-S Sigmoid	null	null	7.20858	null	null
SG	2012-10-04T01:32:56	POINT(617.148 -405.5676)	POLYGON((580.362 -441.342,634.518 -435.4332,652.716 -368.9856,597.0132 -375.0468,580.362 -441.342))		POINT(43.1132 -20.2158)	POLYGON((40.71686 -22.404995,45.50954 -22.404995,45.50954 -18.026605,40.71686 -18.026605,40.71686 -22.404995))			Forward-S Sigmoid	null	null	10.0218	null	null
SG	2012-10-04T02:02:56	POINT(676.38 219.0912)	POLYGON((576.1698 133.0098,786.672 159.165,748.188 305.0352,547.9536 280.3152,576.1698 133.0098))		POINT(47.5157 17.6408)	POLYGON((37.90945 13.136165,57.12195 13.136165,57.12195 22.145435,37.90945 22.145435,37.90945 13.136165))			Forward-S Sigmoid	null	null	8.35949	null	null
SG	2012-10-04T02:32:56	POINT(667.176 221.9826)	POLYGON((578.1678 144.2166,768.204 167.187,733.542 299.5968,552.0582 277.7874,578.1678 144.2166))		POINT(46.7496 17.8798)	POLYGON((38.188 13.79162,55.3112 13.79162,55.3112 21.96798,38.188 21.96798,38.188 13.79162))			Forward-S Sigmoid	null	null	6.14035	null	null
SG	2012-10-04T03:32:56	POINT(142.7298 -516.7266)	POLYGON((106.3098 -553.017,172.3938 -551.7282,180.1182 -479.2092,111.0738 -480.552,106.3098 -553.017))		POINT(9.48948 -25.9931)	POLYGON((7.21957 -28.553545,11.75939 -28.553545,11.75939 -23.432655,7.21957 -23.432655,7.21957 -28.553545))			Inverse-S Sigmoid	null	null	32.2927	null	null
SG	2012-10-04T04:32:56	POINT(636.804 -405.2004)	POLYGON((599.1678 -441.7254,653.856 -435.3798,673.056 -367.8342,616.77 -374.3484,599.1678 -441.7254))		POINT(44.8974 -20.3447)	POLYGON((42.399705 -22.57009,47.395095 -22.57009,47.395095 -18.11931,42.399705 -18.11931,42.399705 -22.57009))			Forward-S Sigmoid	null	null	10.3172	null	null
SG	2012-10-04T06:32:56	POINT(656.976 235.8324)	POLYGON((611.46 193.6188,714.516 205.7664,695.814 277.971,595.4496 266.178,611.46 193.6188))		POINT(46.1286 18.7746)	POLYGON((41.491475 16.543515,50.765725 16.543515,50.765725 21.005685,41.491475 21.005685,41.491475 16.543515))			Forward-S Sigmoid	null	null	7.10609	null	null
SG	2012-10-04T19:02:56	POINT(336.3516 -466.632)	POLYGON((267.8772 -533.3892,378.705 -528.117,404.9214 -396.3456,286.425 -401.952,267.8772 -533.3892))		POINT(22.2899 -22.9769)	POLYGON((18.26821 -27.4662,26.31159 -27.4662,26.31159 -18.4876,18.26821 -18.4876,18.26821 -27.4662))			Inverse-S Sigmoid	null	null	12.2495	null	null
SG	2012-10-05T06:32:56	POINT(739.968 200.3676)	POLYGON((691.284 156.2034,797.184 172.1016,779.664 244.584,676.08 229.0836,691.284 156.2034))		POINT(53.1025 15.9708)	POLYGON((47.66315 13.748535,58.54185 13.748535,58.54185 18.193065,47.66315 18.193065,47.66315 13.748535))			Inverse-S Sigmoid	null	null	6.68939	null	null
SG	2012-10-05T17:02:56	POINT(-522.4404 -324.174)	POLYGON((-566.613 -370.6254,-458.6892 -378.9756,-472.3116 -276.3258,-583.4346 -267.765,-566.613 -370.6254))		POINT(-34.0415 -14.3447)	POLYGON((-38.115685 -17.600405,-29.967315 -17.600405,-29.967315 -11.088995,-38.115685 -11.088995,-38.115685 -17.600405))			Inverse-S Sigmoid	null	null	14.5078	null	null
SG	2012-10-05T23:02:56	POINT(481.1556 -504.696)	POLYGON((430.2282 -554.1726,501.285 -548.6808,531.2886 -453.1116,455.9844 -458.9088,430.2282 -554.1726))		POINT(33.8763 -26.3159)	POLYGON((30.940155 -29.663965,36.812445 -29.663965,36.812445 -22.967835,30.940155 -22.967835,30.940155 -29.663965))			Inverse-S Sigmoid	null	null	16.9247	null	null
SG	2012-10-05T23:32:56	POINT(484.1034 -503.1288)	POLYGON((433.5786 -552.2166,504.0786 -546.7272,533.8176 -451.9776,459.1644 -457.7676,433.5786 -552.2166))		POINT(34.0804 -26.2206)	POLYGON((31.163945 -29.536105,36.996855 -29.536105,36.996855 -22.905095,31.163945 -22.905095,31.163945 -29.536105))			Inverse-S Sigmoid	null	null	8.8966	null	null
SG	2012-10-07T05:32:56	POINT(637.008 -254.1516)	POLYGON((585.795 -303.2508,672.492 -294.363,684.972 -204.0702,596.67 -213.0876,585.795 -303.2508))		POINT(42.2764 -10.6155)	POLYGON((38.681965 -13.407305,45.870835 -13.407305,45.870835 -7.823695,38.681965 -7.823695,38.681965 -13.407305))			Forward-S Sigmoid	null	null	134.546	null	null
SG	2012-10-07T06:02:56	POINT(-179.5152 -428.4222)	POLYGON((-262.53 -514.323,-78.471 -518.5488,-84.8616 -336.6576,-283.9062 -332.1222,-262.53 -514.323))		POINT(-11.4379 -20.141)	POLYGON((-17.671 -26.19655,-5.2048 -26.19655,-5.2048 -14.08545,-17.671 -14.08545,-17.671 -26.19655))			Inverse-S Sigmoid	null	null	6.65657	null	null
SG	2012-10-07T06:02:56	POINT(644.838 -253.8918)	POLYGON((592.0962 -304.3512,681.042 -295.0236,694.05 -202.3938,603.414 -211.8612,592.0962 -304.3512))		POINT(42.9277 -10.6508)	POLYGON((39.199135 -13.51491,46.656265 -13.51491,46.656265 -7.78669,39.199135 -7.78669,39.199135 -13.51491))			Forward-S Sigmoid	null	null	9.65429	null	null
SG	2012-10-07T13:02:56	POINT(-123.8682 -432.6138)	POLYGON((-220.8966 -532.5846,-11.8002 -535.86,-12.94242 -324.6324,-242.2746 -321.072,-220.8966 -532.5846))		POINT(-7.87508 -20.3637)	POLYGON((-14.96013 -27.41395,-0.79003 -27.41395,-0.79003 -13.31345,-14.96013 -13.31345,-14.96013 -27.41395))			Inverse-S Sigmoid	null	null	9.48531	null	null
SG	2012-10-07T13:32:56	POINT(-121.3752 -433.8696)	POLYGON((-219.0576 -534.5058,-8.7735 -537.7338,-9.63336 -325.0842,-240.5244 -321.5718,-219.0576 -534.5058))		POINT(-7.7197 -20.4459)	POLYGON((-14.8513 -27.549,-0.5881 -27.549,-0.5881 -13.3428,-14.8513 -13.3428,-14.8513 -27.549))			Inverse-S Sigmoid	null	null	28.9441	null	null
SG	2012-10-07T15:32:56	POINT(-128.3418 -433.2816)	POLYGON((-184.299 -490.1814,-64.5726 -492.1218,-67.9914 -373.8756,-194.0562 -371.8434,-184.299 -490.1814))		POINT(-8.16411 -20.4183)	POLYGON((-12.11247 -24.359315,-4.21575 -24.359315,-4.21575 -16.477285,-12.11247 -16.477285,-12.11247 -24.359315))			Forward-S Sigmoid	null	null	6.36576	null	null
SG	2012-10-07T16:32:56	POINT(10.48182 -439.5456)	POLYGON((-65.4438 -515.8722,85.5102 -515.6736,91.7214 -358.7082,-70.1976 -358.9194,-65.4438 -515.8722))		POINT(0.666038 -20.77)	POLYGON((-4.331772 -26.02065,5.663848 -26.02065,5.663848 -15.51935,-4.331772 -15.51935,-4.331772 -26.02065))			Forward-S Sigmoid	null	null	6.07048	null	null
SG	2012-10-07T20:32:56	POINT(4.214058 -426.2952)	POLYGON((-41.06112 -471.7074,49.3026 -471.66,51.25926 -379.3878,-42.69066 -379.437,-41.06112 -471.7074))		POINT(0.266236 -19.8965)	POLYGON((-2.650374 -22.956375,3.182846 -22.956375,3.182846 -16.836625,-2.650374 -16.836625,-2.650374 -22.956375))			Forward-S Sigmoid	null	null	31.2017	null	null
SG	2012-10-08T06:32:56	POINT(37.48902 -438.309)	POLYGON((-69.8538 -545.9922,139.9326 -545.01,154.6422 -321.498,-77.1972 -322.5732,-69.8538 -545.9922))		POINT(2.38165 -20.7236)	POLYGON((-4.7152 -28.20175,9.4785 -28.20175,9.4785 -13.24545,-4.7152 -13.24545,-4.7152 -28.20175))			Inverse-S Sigmoid	null	null	7.99955	null	null
SG	2012-10-08T12:32:56	POINT(99.7692 -433.431)	POLYGON((5.29554 -527.3214,183.5982 -525.1002,199.734 -332.8854,5.760996 -335.2818,5.29554 -527.3214))		POINT(6.3375 -20.4471)	POLYGON((0.35265 -26.85365,12.32235 -26.85365,12.32235 -14.04055,0.35265 -14.04055,0.35265 -26.85365))			Inverse-S Sigmoid	null	null	15.4384	null	null
SG	2012-10-08T13:32:56	POINT(103.3626 -438.7086)	POLYGON((2.670774 -538.7124,191.892 -536.2632,210.3936 -330.9912,2.928318 -333.6528,2.670774 -538.7124))		POINT(6.58227 -20.8044)	POLYGON((0.17917 -27.6692,12.98537 -27.6692,12.98537 -13.9396,0.17917 -13.9396,0.17917 -27.6692))			Inverse-S Sigmoid	null	null	15.9962	null	null
SG	2012-10-08T13:32:56	POINT(128.7576 -426.6438)	POLYGON((47.78502 -506.9136,198.7362 -504.486,213.0054 -341.694,51.21624 -344.277,47.78502 -506.9136))		POINT(8.16768 -20.0255)	POLYGON((3.14488 -25.4272,13.19048 -25.4272,13.19048 -14.6238,3.14488 -14.6238,3.14488 -25.4272))			Inverse-S Sigmoid	null	null	8.51794	null	null
SG	2012-10-08T14:02:56	POINT(135.1044 -430.0512)	POLYGON((51.90978 -512.454,206.247 -509.8434,221.7054 -342.66,55.80084 -345.4464,51.90978 -512.454))		POINT(8.58627 -20.2599)	POLYGON((3.42792 -25.81855,13.74462 -25.81855,13.74462 -14.70125,3.42792 -14.70125,3.42792 -25.81855))			Inverse-S Sigmoid	null	null	7.94385	null	null
SG	2012-10-08T16:32:56	POINT(132.7824 -438.1116)	POLYGON((26.86176 -542.8098,222.24 -539.55,244.6836 -324.99,29.5749 -328.5462,26.86176 -542.8098))		POINT(8.4676 -20.8002)	POLYGON((1.80735 -27.97355,15.12785 -27.97355,15.12785 -13.62685,1.80735 -13.62685,1.80735 -27.97355))			Inverse-S Sigmoid	null	null	12.3479	null	null
SG	2012-10-08T17:02:56	POINT(138.8532 -436.8348)	POLYGON((34.14522 -540.2538,226.7028 -536.8938,249.1512 -325.2498,37.52688 -328.9092,34.14522 -540.2538))		POINT(8.85318 -20.7229)	POLYGON((2.29378 -27.79285,15.41258 -27.79285,15.41258 -13.65295,2.29378 -13.65295,2.29378 -27.79285))			Inverse-S Sigmoid	null	null	14.9493	null	null
SG	2012-10-09T03:02:56	POINT(227.9994 -438.2514)	POLYGON((122.0412 -541.6146,306.39 -536.2314,336.8274 -326.8296,134.1684 -332.6946,122.0412 -541.6146))		POINT(14.6631 -20.9779)	POLYGON((8.23795 -27.97735,21.08825 -27.97735,21.08825 -13.97845,8.23795 -13.97845,8.23795 -27.97735))			Inverse-S Sigmoid	null	null	6.94288	null	null
SG	2012-10-09T03:32:56	POINT(234.4374 -434.0316)	POLYGON((137.5632 -528.6624,306.3312 -523.5984,333.4326 -332.793,149.736 -338.2602,137.5632 -528.6624))		POINT(15.0592 -20.7094)	POLYGON((9.217 -27.06945,20.9014 -27.06945,20.9014 -14.34935,9.217 -14.34935,9.217 -27.06945))			Inverse-S Sigmoid	null	null	13.2705	null	null
SG	2012-10-09T04:02:56	POINT(241.7328 -435.9588)	POLYGON((141.7032 -533.5092,314.8344 -528.1344,343.8774 -331.3356,154.779 -337.1562,141.7032 -533.5092))		POINT(15.5549 -20.8542)	POLYGON((9.5275 -27.4221,21.5823 -27.4221,21.5823 -14.2863,9.5275 -14.2863,9.5275 -27.4221))			Inverse-S Sigmoid	null	null	10.8301	null	null
SG	2012-10-09T04:32:56	POINT(244.1826 -433.8546)	POLYGON((147.3114 -528.372,315.1032 -523.1136,342.9228 -332.7612,160.3206 -338.4372,147.3114 -528.372))		POINT(15.7021 -20.7197)	POLYGON((9.87595 -27.06395,21.52825 -27.06395,21.52825 -14.37545,9.87595 -14.37545,9.87595 -27.06395))			Inverse-S Sigmoid	null	null	13.1797	null	null
SG	2012-10-09T05:32:56	POINT(254.0874 -432.156)	POLYGON((152.0568 -531.4458,327.5724 -525.7086,357.873 -325.6308,166.1256 -331.8444,152.0568 -531.4458))		POINT(16.3465 -20.6295)	POLYGON((10.21855 -27.29215,22.47445 -27.29215,22.47445 -13.96685,10.21855 -13.96685,10.21855 -27.29215))			Inverse-S Sigmoid	null	null	6.71641	null	null
SG	2012-10-09T06:32:56	POINT(260.5278 -433.4286)	POLYGON((161.2104 -530.0772,331.434 -524.3574,361.3686 -329.919,175.7748 -336.1026,161.2104 -530.0772))		POINT(16.7845 -20.7309)	POLYGON((10.83275 -27.21005,22.73625 -27.21005,22.73625 -14.25175,10.83275 -14.25175,10.83275 -27.21005))			Inverse-S Sigmoid	null	null	13.4496	null	null
SG	2012-10-09T09:32:56	POINT(293.0574 -432.051)	POLYGON((178.5252 -542.5218,369.933 -535.2036,408.4548 -312.594,197.1222 -320.5968,178.5252 -542.5218))		POINT(18.9545 -20.7231)	POLYGON((12.11705 -28.1382,25.79195 -28.1382,25.79195 -13.308,12.11705 -13.308,12.11705 -28.1382))			Inverse-S Sigmoid	null	null	84.1753	null	null
SG	2012-10-09T11:02:56	POINT(297.1164 -433.5252)	POLYGON((178.6782 -547.5546,375.5826 -539.9058,416.3814 -309.8526,198.0948 -318.2478,178.6782 -547.5546))		POINT(19.242 -20.8354)	POLYGON((12.17025 -28.5059,26.31375 -28.5059,26.31375 -13.1649,12.17025 -13.1649,12.17025 -28.5059))			Inverse-S Sigmoid	null	null	11.3843	null	null
SG	2012-10-09T14:02:56	POINT(324.903 -435.6924)	POLYGON((201.2538 -554.0484,402.3576 -545.3946,448.425 -306.8784,224.3064 -316.4232,201.2538 -554.0484))		POINT(21.1577 -21.063)	POLYGON((13.80665 -29.02705,28.50875 -29.02705,28.50875 -13.09895,13.80665 -13.09895,13.80665 -29.02705))			Inverse-S Sigmoid	null	null	7.07896	null	null
SG	2012-10-09T17:32:56	POINT(349.986 -436.0482)	POLYGON((232.4298 -548.4294,420.942 -539.5908,466.5492 -314.3112,257.6232 -324.012,232.4298 -548.4294))		POINT(22.8976 -21.1697)	POLYGON((15.94545 -28.69185,29.84975 -28.69185,29.84975 -13.64755,15.94545 -13.64755,15.94545 -28.69185))			Inverse-S Sigmoid	null	null	50.8783	null	null
SG	2012-10-10T08:32:56	POINT(-578.1522 -476.277)	POLYGON((-615.222 -517.1208,-504.0882 -527.9586,-531.7074 -433.6098,-648.912 -422.226,-615.222 -517.1208))		POINT(-41.4592 -25.0558)	POLYGON((-46.4839 -28.30612,-36.4345 -28.30612,-36.4345 -21.80548,-46.4839 -21.80548,-46.4839 -28.30612))			Inverse-S Sigmoid	null	null	15.403	null	null
SG	2012-10-10T12:32:56	POINT(-543.4794 -478.7124)	POLYGON((-583.518 -522.531,-466.7256 -532.7532,-493.8234 -432.8382,-617.382 -422.07,-583.518 -522.531))		POINT(-38.4639 -25.0085)	POLYGON((-43.52245 -28.45384,-33.40535 -28.45384,-33.40535 -21.56316,-43.52245 -21.56316,-43.52245 -28.45384))			Forward-S Sigmoid	null	null	8.03663	null	null
SG	2012-10-13T04:08:56	POINT(-606.27 101.805)	POLYGON((-646.746 60.24,-573.6168 53.90472,-563.5848 143.4018,-635.442 149.6004,-646.746 60.24))		POINT(-39.7248 10.6773)	POLYGON((-42.582445 8.0014,-36.867155 8.0014,-36.867155 13.3532,-42.582445 13.3532,-42.582445 8.0014))			Forward-S Sigmoid	null	null	8.92094	null	null
SG	2012-10-13T12:08:56	POINT(-537.2748 87.036)	POLYGON((-595.5558 26.96484,-486.7644 19.21938,-475.3062 147.2136,-581.5416 154.7316,-595.5558 26.96484))		POINT(-34.4113 10.1038)	POLYGON((-38.35713 6.284905,-30.46547 6.284905,-30.46547 13.922695,-38.35713 13.922695,-38.35713 6.284905))			Forward-S Sigmoid	null	null	71.7113	null	null
SG	2012-10-13T22:38:56	POINT(-478.9554 102.879)	POLYGON((-523.3086 57.74298,-441.6774 52.80762,-433.0266 148.0242,-513.0606 152.841,-523.3086 57.74298))		POINT(-30.3666 11.2433)	POLYGON((-33.207935 8.39979,-27.525265 8.39979,-27.525265 14.08681,-33.207935 14.08681,-33.207935 8.39979))			Forward-S Sigmoid	null	null	6.50791	null	null
SG	2012-10-14T00:38:56	POINT(-497.133 -550.2666)	POLYGON((-554.1792 -618.012,-367.0452 -632.766,-412.4346 -476.2722,-622.656 -459.8148,-554.1792 -618.012))		POINT(-36.5356 -30.0758)	POLYGON((-45.1082 -35.79355,-27.963 -35.79355,-27.963 -24.35805,-45.1082 -24.35805,-45.1082 -35.79355))			Forward-S Sigmoid	null	null	46.8826	null	null
SG	2012-10-14T07:38:56	POINT(-372.9384 70.1982)	POLYGON((-421.9878 20.54814,-328.5288 16.46028,-322.5942 119.9412,-414.3666 123.9354,-421.9878 20.54814))		POINT(-23.0427 9.60401)	POLYGON((-26.076995 6.52534,-20.008405 6.52534,-20.008405 12.68268,-26.076995 12.68268,-26.076995 6.52534))			Inverse-S Sigmoid	null	null	37.7576	null	null
SG	2012-10-14T07:38:56	POINT(246.3564 -340.2612)	POLYGON((193.4598 -392.4174,290.1858 -389.6454,299.2086 -286.668,199.4754 -289.5132,193.4598 -392.4174))		POINT(15.2999 -14.9316)	POLYGON((12.1673 -18.197565,18.4325 -18.197565,18.4325 -11.665635,12.1673 -11.665635,12.1673 -18.197565))			Forward-S Sigmoid	null	null	6.51308	null	null
SG	2012-10-14T08:08:56	POINT(250.8564 -340.7754)	POLYGON((197.0994 -393.7548,295.188 -390.888,304.5414 -286.3122,203.3454 -289.2552,197.0994 -393.7548))		POINT(15.5896 -14.9739)	POLYGON((12.40662 -18.29135,18.77258 -18.29135,18.77258 -11.65645,12.40662 -11.65645,12.40662 -18.29135))			Forward-S Sigmoid	null	null	33.8115	null	null
SG	2012-10-14T09:08:56	POINT(-436.0146 299.874)	POLYGON((-480.0816 255.2976,-408.8928 251.2158,-391.4484 343.9308,-459.603 347.8212,-480.0816 255.2976))		POINT(-29.4242 23.2512)	POLYGON((-32.013425 20.355085,-26.834975 20.355085,-26.834975 26.147315,-32.013425 26.147315,-32.013425 20.355085))			Inverse-S Sigmoid	null	null	6.82151	null	null
SG	2012-10-14T16:08:56	POINT(-383.5698 301.3236)	POLYGON((-436.9494 247.428,-347.883 243.0954,-329.9202 354.4572,-414.3924 358.5444,-436.9494 247.428))		POINT(-25.6502 23.4918)	POLYGON((-28.772255 20.012755,-22.528145 20.012755,-22.528145 26.970845,-28.772255 26.970845,-28.772255 20.012755))			Inverse-S Sigmoid	null	null	112.631	null	null
SG	2012-10-14T18:08:56	POINT(-372.4008 300.825)	POLYGON((-424.887 247.8858,-336.8064 243.7578,-319.7412 353.0316,-403.3632 356.9298,-424.887 247.8858))		POINT(-24.8496 23.4879)	POLYGON((-27.91767 20.07501,-21.78153 20.07501,-21.78153 26.90079,-27.91767 26.90079,-27.91767 20.07501))			Inverse-S Sigmoid	null	null	44.7035	null	null
SG	2012-10-14T19:38:56	POINT(-358.2582 301.9296)	POLYGON((-413.724 246.0222,-319.8846 241.8252,-302.7318 357.015,-391.5438 360.9654,-413.724 246.0222))		POINT(-23.8648 23.5919)	POLYGON((-27.10623 19.99304,-20.62337 19.99304,-20.62337 27.19076,-27.10623 27.19076,-27.10623 19.99304))			Inverse-S Sigmoid	null	null	41.8444	null	null
SG	2012-10-14T21:38:56	POINT(-340.8168 300.4728)	POLYGON((-398.8344 242.0574,-299.5776 237.8784,-282.891 358.0008,-376.6236 361.9242,-398.8344 242.0574))		POINT(-22.626 23.5423)	POLYGON((-26.018205 19.791625,-19.233795 19.791625,-19.233795 27.292975,-26.018205 27.292975,-26.018205 19.791625))			Forward-S Sigmoid	null	null	9.35822	null	null
SG	2012-10-14T23:38:56	POINT(-324.705 301.839)	POLYGON((-385.0302 241.1694,-280.9584 237.0288,-264.654 361.5462,-362.691 365.4234,-385.0302 241.1694))		POINT(-21.521 23.6618)	POLYGON((-25.049375 19.772215,-17.992625 19.772215,-17.992625 27.551385,-25.049375 27.551385,-25.049375 19.772215))			Inverse-S Sigmoid	null	null	6.97386	null	null
SG	2012-10-15T09:38:56	POINT(-256.1898 307.581)	POLYGON((-308.9256 254.8542,-215.3076 252.0048,-204.2184 359.5608,-293.0166 362.2494,-308.9256 254.8542))		POINT(-16.8841 24.1366)	POLYGON((-19.987805 20.771185,-13.780395 20.771185,-13.780395 27.502015,-19.987805 27.502015,-19.987805 20.771185))			Forward-S Sigmoid	null	null	9.149	null	null
SG	2012-10-15T15:38:56	POINT(-238.8438 -553.6326)	POLYGON((-287.2968 -604.236,-169.4412 -607.872,-183.1182 -500.0622,-310.4832 -496.158,-287.2968 -604.236))		POINT(-16.4882 -29.4145)	POLYGON((-20.8571 -33.33245,-12.1193 -33.33245,-12.1193 -25.49655,-20.8571 -25.49655,-20.8571 -33.33245))			Inverse-S Sigmoid	null	null	7.80854	null	null
SG	2012-10-15T19:21:56	POINT(-40.00716 66.0996)	POLYGON((-78.81 27.5208,-1.624386 27.19404,-1.602156 104.7282,-77.7312 105.0492,-78.81 27.5208))		POINT(-2.40536 9.70646)	POLYGON((-4.713675 7.403655,-0.097045 7.403655,-0.097045 12.009265,-4.713675 12.009265,-4.713675 7.403655))			Inverse-S Sigmoid	null	null	6.95064	null	null
