event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2012-02-02T00:36:21	POINT(500.2374 -251.6634)	POLYGON((420.9294 -328.8438,540.8034 -336.9336,576.3936 -173.3784,448.6416 -164.6904,420.9294 -328.8438))		POINT(32.9949 -20.0208)	POLYGON((28.36123 -25.00633,37.62857 -25.00633,37.62857 -15.03527,28.36123 -15.03527,28.36123 -25.00633))			Inverse-S Sigmoid	null	null	28.2844	null	null
SG	2012-02-02T01:06:21	POINT(498.723 -257.1726)	POLYGON((426.7692 -327.3846,535.5612 -334.7196,568.1448 -186.0078,452.7438 -178.1724,426.7692 -327.3846))		POINT(32.9631 -20.3589)	POLYGON((28.763885 -24.897465,37.162315 -24.897465,37.162315 -15.820335,28.763885 -15.820335,28.763885 -24.897465))			Inverse-S Sigmoid	null	null	12.7206	null	null
SG	2012-02-02T01:36:21	POINT(499.5468 -259.467)	POLYGON((436.2834 -321.3756,532.2096 -327.8706,560.8512 -196.8072,459.7698 -189.921,436.2834 -321.3756))		POINT(33.0577 -20.4947)	POLYGON((29.36374 -24.49564,36.75166 -24.49564,36.75166 -16.49376,29.36374 -16.49376,29.36374 -24.49564))			Inverse-S Sigmoid	null	null	47.654	null	null
SG	2012-02-02T02:36:21	POINT(100.1016 244.965)	POLYGON((54.07884 199.1064,147.1122 198.0762,144.9792 290.007,53.29476 291.0264,54.07884 199.1064))		POINT(5.9378 8.47837)	POLYGON((3.184225 5.695915,8.691375 5.695915,8.691375 11.260825,3.184225 11.260825,3.184225 5.695915))			Inverse-S Sigmoid	null	null	7.30621	null	null
SG	2012-02-02T03:36:21	POINT(525.5916 -256.0338)	POLYGON((445.8444 -333.3942,563.9748 -341.9868,601.704 -177.5304,475.6854 -168.2928,445.8444 -333.3942))		POINT(34.9471 -20.1835)	POLYGON((30.26568 -25.20505,39.62852 -25.20505,39.62852 -15.16195,30.26568 -15.16195,30.26568 -25.20505))			Inverse-S Sigmoid	null	null	13.2278	null	null
SG	2012-02-02T04:06:21	POINT(529.1232 -256.4676)	POLYGON((448.8204 -334.3152,567.4134 -343.0314,605.676 -177.459,479.0988 -168.0828,448.8204 -334.3152))		POINT(35.2202 -20.1952)	POLYGON((30.502595 -25.25195,39.937805 -25.25195,39.937805 -15.13845,30.502595 -15.13845,30.502595 -25.25195))			Inverse-S Sigmoid	null	null	10.2431	null	null
SG	2012-02-02T06:06:21	POINT(133.884 248.2572)	POLYGON((91.8144 206.3982,177.2568 205.1244,174.8364 289.4208,90.5604 290.6826,91.8144 206.3982))		POINT(7.9579 8.69443)	POLYGON((5.41599 6.140655,10.49981 6.140655,10.49981 11.248205,5.41599 11.248205,5.41599 6.140655))			Forward-S Sigmoid	null	null	6.24267	null	null
SG	2012-02-02T06:36:21	POINT(-497.6514 310.185)	POLYGON((-543.7488 262.8396,-460.4346 268.3194,-450.0486 356.5398,-531.486 351.162,-543.7488 262.8396))		POINT(-31.5486 13.3538)	POLYGON((-34.468985 10.61907,-28.628215 10.61907,-28.628215 16.08853,-34.468985 16.08853,-34.468985 10.61907))			Forward-S Sigmoid	null	null	71.3694	null	null
SG	2012-02-02T07:06:21	POINT(533.9772 -275.6964)	POLYGON((486.7578 -322.0398,556.4514 -327.3048,579.9132 -228.8832,507.2868 -223.371,486.7578 -322.0398))		POINT(35.9063 -21.3362)	POLYGON((33.131955 -24.355145,38.680645 -24.355145,38.680645 -18.317255,33.131955 -18.317255,33.131955 -24.355145))			Forward-S Sigmoid	null	null	48.6301	null	null
SG	2012-02-02T07:06:21	POINT(-497.145 314.0952)	POLYGON((-550.272 259.308,-454.0884 265.635,-442.035 367.545,-535.6698 361.3572,-550.272 259.308))		POINT(-31.5486 13.595)	POLYGON((-34.918535 10.43061,-28.178665 10.43061,-28.178665 16.75939,-34.918535 16.75939,-34.918535 10.43061))			Forward-S Sigmoid	null	null	12.6729	null	null
SG	2012-02-02T07:36:21	POINT(146.1354 246.3894)	POLYGON((105.6504 206.1222,187.986 204.7788,185.5434 286.0158,104.2776 287.346,105.6504 206.1222))		POINT(8.68919 8.58868)	POLYGON((6.23515 6.128855,11.14323 6.128855,11.14323 11.048505,6.23515 11.048505,6.23515 6.128855))			Forward-S Sigmoid	null	null	8.40205	null	null
SG	2012-02-02T08:06:21	POINT(566.3976 -259.1562)	POLYGON((475.7424 -346.2252,605.154 -356.8182,651.354 -170.6136,512.0832 -159.1128,475.7424 -346.2252))		POINT(38.1289 -20.192)	POLYGON((32.7496 -25.89065,43.5082 -25.89065,43.5082 -14.49335,32.7496 -14.49335,32.7496 -25.89065))			Inverse-S Sigmoid	null	null	279.524	null	null
SG	2012-02-02T09:36:21	POINT(551.382 -273.7884)	POLYGON((505.0332 -319.2312,572.8836 -324.6162,596.3622 -227.9016,525.7362 -222.2706,505.0332 -319.2312))		POINT(37.2173 -21.1462)	POLYGON((34.474765 -24.111625,39.959835 -24.111625,39.959835 -18.180775,34.474765 -18.180775,34.474765 -24.111625))			Forward-S Sigmoid	null	null	19.6966	null	null
SG	2012-02-02T09:36:21	POINT(164.7072 249.2694)	POLYGON((120.5274 205.3956,210.555 203.7324,207.5028 292.3716,118.7802 294.0174,120.5274 205.3956))		POINT(9.80902 8.77721)	POLYGON((7.117035 6.0908,12.501005 6.0908,12.501005 11.46362,7.117035 11.46362,7.117035 6.0908))			Forward-S Sigmoid	null	null	12.9073	null	null
SG	2012-02-02T10:06:21	POINT(169.4598 247.8732)	POLYGON((126.0702 204.7884,214.5246 203.106,211.4976 290.217,124.2912 291.882,126.0702 204.7884))		POINT(10.0928 8.69661)	POLYGON((7.4457 6.057535,12.7399 6.057535,12.7399 11.335685,7.4457 11.335685,7.4457 6.057535))			Forward-S Sigmoid	null	null	40.5832	null	null
SG	2012-02-02T10:36:21	POINT(575.409 -261.7272)	POLYGON((507.3198 -327.6972,605.274 -335.9538,640.116 -194.8992,536.5338 -186.1098,507.3198 -327.6972))		POINT(38.8845 -20.3068)	POLYGON((34.814475 -24.62184,42.954525 -24.62184,42.954525 -15.99176,34.814475 -15.99176,34.814475 -24.62184))			Inverse-S Sigmoid	null	null	47.1992	null	null
SG	2012-02-02T10:36:21	POINT(173.7924 247.4376)	POLYGON((132.3402 206.2722,216.9126 204.6204,213.993 287.9262,130.5588 289.5618,132.3402 206.2722))		POINT(10.3531 8.67389)	POLYGON((7.819695 6.15044,12.886505 6.15044,12.886505 11.19734,7.819695 11.19734,7.819695 6.15044))			Forward-S Sigmoid	null	null	21.9831	null	null
SG	2012-02-02T11:36:21	POINT(560.7504 -270.2424)	POLYGON((521.9982 -308.3346,578.9454 -312.972,598.4844 -231.8472,539.6196 -227.0352,521.9982 -308.3346))		POINT(37.8862 -20.8926)	POLYGON((35.576685 -23.376675,40.195715 -23.376675,40.195715 -18.408525,35.576685 -18.408525,35.576685 -23.376675))			Inverse-S Sigmoid	null	null	459.736	null	null
SG	2012-02-02T12:06:21	POINT(566.2962 -272.1348)	POLYGON((522.7848 -314.7984,586.1436 -320.046,608.496 -229.0854,542.727 -223.6152,522.7848 -314.7984))		POINT(38.3561 -20.98)	POLYGON((35.761845 -23.76778,40.950355 -23.76778,40.950355 -18.19222,35.761845 -18.19222,35.761845 -23.76778))			Inverse-S Sigmoid	null	null	291.481	null	null
SG	2012-02-02T12:36:21	POINT(569.0646 -272.5026)	POLYGON((525.6942 -315.0216,588.7188 -320.2854,611.118 -229.5996,545.6988 -224.1126,525.6942 -315.0216))		POINT(38.5816 -20.9894)	POLYGON((35.99283 -23.76918,41.17037 -23.76918,41.17037 -18.20962,35.99283 -18.20962,35.99283 -23.76918))			Inverse-S Sigmoid	null	null	39.7389	null	null
SG	2012-02-02T14:36:21	POINT(210.7434 247.974)	POLYGON((173.724 211.2486,249.6684 209.4318,246.627 284.1522,171.6078 285.9534,173.724 211.2486))		POINT(12.5903 8.74407)	POLYGON((10.295625 6.480135,14.884975 6.480135,14.884975 11.008005,10.295625 11.008005,10.295625 6.480135))			Forward-S Sigmoid	null	null	21.3232	null	null
SG	2012-02-02T15:06:21	POINT(608.136 -266.2866)	POLYGON((529.9494 -341.3514,638.598 -351.4554,681.216 -190.0818,565.3344 -179.2224,529.9494 -341.3514))		POINT(41.6082 -20.4159)	POLYGON((36.876055 -25.365425,46.340345 -25.365425,46.340345 -15.466375,36.876055 -15.466375,36.876055 -25.365425))			Inverse-S Sigmoid	null	null	43.3926	null	null
SG	2012-02-02T16:36:21	POINT(619.572 -265.7418)	POLYGON((539.4834 -342.426,649.83 -353.0394,694.032 -187.875,576.1974 -176.4534,539.4834 -342.426))		POINT(42.5433 -20.3218)	POLYGON((37.66364 -25.3884,47.42296 -25.3884,47.42296 -15.2552,37.66364 -15.2552,37.66364 -25.3884))			Inverse-S Sigmoid	null	null	16.1219	null	null
SG	2012-02-02T17:06:21	POINT(620.538 -265.6422)	POLYGON((554.1 -329.703,646.614 -338.6334,683.04 -200.7594,585.33 -191.2656,554.1 -329.703))		POINT(42.622 -20.3114)	POLYGON((38.55547 -24.53724,46.68853 -24.53724,46.68853 -16.08556,38.55547 -16.08556,38.55547 -24.53724))			Inverse-S Sigmoid	null	null	17.2491	null	null
SG	2012-02-02T17:36:21	POINT(622.98 -268.2396)	POLYGON((557.7642 -331.146,648.222 -339.9588,684.384 -204.5262,588.8934 -195.1632,557.7642 -331.146))		POINT(42.88 -20.4534)	POLYGON((38.88498 -24.60773,46.87502 -24.60773,46.87502 -16.29907,38.88498 -16.29907,38.88498 -24.60773))			Inverse-S Sigmoid	null	null	27.6349	null	null
SG	2012-02-02T18:36:21	POINT(613.284 -281.4414)	POLYGON((569.796 -323.9202,630.546 -329.7348,655.158 -238.5582,592.0404 -232.491,569.796 -323.9202))		POINT(42.35 -21.3016)	POLYGON((39.701595 -24.106645,44.998405 -24.106645,44.998405 -18.496555,39.701595 -18.496555,39.701595 -24.106645))			Inverse-S Sigmoid	null	null	12.5327	null	null
SG	2012-02-02T19:06:21	POINT(619.626 -284.6838)	POLYGON((572.7354 -330.378,637.5 -336.7092,664.602 -238.5114,597.0912 -231.8814,572.7354 -330.378))		POINT(42.9522 -21.4602)	POLYGON((40.09239 -24.4854,45.81201 -24.4854,45.81201 -18.435,40.09239 -18.435,40.09239 -24.4854))			Inverse-S Sigmoid	null	null	17.8316	null	null
SG	2012-02-02T19:36:21	POINT(622.968 -284.3844)	POLYGON((575.8686 -330.2652,640.794 -336.675,668.112 -238.023,600.426 -231.309,575.8686 -330.2652))		POINT(43.2282 -21.4236)	POLYGON((40.34871 -24.462705,46.10769 -24.462705,46.10769 -18.384495,40.34871 -18.384495,40.34871 -24.462705))			Inverse-S Sigmoid	null	null	34.6329	null	null
SG	2012-02-02T19:36:21	POINT(257.9118 243.7434)	POLYGON((215.679 201.996,302.5776 199.4148,298.467 284.7852,212.7486 287.3406,215.679 201.996))		POINT(15.4651 8.55075)	POLYGON((12.808135 5.966495,18.122065 5.966495,18.122065 11.135005,12.808135 11.135005,12.808135 5.966495))			Forward-S Sigmoid	null	null	12.5557	null	null
SG	2012-02-02T20:06:21	POINT(627.078 -284.2242)	POLYGON((579.945 -330.114,644.742 -336.591,672.204 -237.8544,604.656 -231.0708,579.945 -330.114))		POINT(43.573 -21.3906)	POLYGON((40.683225 -24.43238,46.462775 -24.43238,46.462775 -18.34882,40.683225 -18.34882,40.683225 -24.43238))			Inverse-S Sigmoid	null	null	27.9785	null	null
SG	2012-02-02T20:36:21	POINT(629.976 -283.4202)	POLYGON((583.9296 -328.2684,647.238 -334.6494,674.076 -238.1178,608.154 -231.4422,583.9296 -328.2684))		POINT(43.8021 -21.3261)	POLYGON((40.97074 -24.299125,46.63346 -24.299125,46.63346 -18.353075,40.97074 -18.353075,40.97074 -24.299125))			Inverse-S Sigmoid	null	null	17.8038	null	null
SG	2012-02-02T21:06:21	POINT(632.772 -284.8218)	POLYGON((589.4484 -327.0702,648.93 -333.1242,674.352 -242.1666,612.546 -235.8492,589.4484 -327.0702))		POINT(44.0731 -21.3941)	POLYGON((41.403025 -24.19651,46.743175 -24.19651,46.743175 -18.59169,41.403025 -18.59169,41.403025 -24.19651))			Inverse-S Sigmoid	null	null	7.99594	null	null
SG	2012-02-03T00:36:21	POINT(-326.901 299.673)	POLYGON((-388.5642 236.5872,-271.5834 241.1754,-264.1092 361.0422,-377.8728 356.556,-388.5642 236.5872))		POINT(-19.9925 12.1047)	POLYGON((-23.68336 8.407165,-16.30164 8.407165,-16.30164 15.802235,-23.68336 15.802235,-23.68336 8.407165))			Inverse-S Sigmoid	null	null	6.31291	null	null
SG	2012-02-03T01:06:21	POINT(-322.2948 303.5646)	POLYGON((-384.0402 240.4194,-266.9994 244.9434,-259.4904 364.9692,-373.2426 360.549,-384.0402 240.4194))		POINT(-19.7168 12.333)	POLYGON((-23.4052 8.6255,-16.0284 8.6255,-16.0284 16.0405,-23.4052 16.0405,-23.4052 8.6255))			Inverse-S Sigmoid	null	null	9.20779	null	null
SG	2012-02-03T01:36:21	POINT(-316.0836 303.8058)	POLYGON((-370.77 248.0454,-267.273 251.9616,-260.6124 358.2036,-361.5324 354.3672,-370.77 248.0454))		POINT(-19.3213 12.3319)	POLYGON((-22.57809 9.05068,-16.06451 9.05068,-16.06451 15.61312,-22.57809 15.61312,-22.57809 9.05068))			Inverse-S Sigmoid	null	null	9.17032	null	null
SG	2012-02-03T02:06:21	POINT(-311.9514 309.5382)	POLYGON((-364.353 256.1706,-265.4208 259.8666,-258.8892 361.6344,-355.3884 358.0134,-364.353 256.1706))		POINT(-19.0854 12.6761)	POLYGON((-22.19814 9.52676,-15.97266 9.52676,-15.97266 15.82544,-22.19814 15.82544,-22.19814 9.52676))			Inverse-S Sigmoid	null	null	11.7806	null	null
SG	2012-02-03T02:36:21	POINT(685.974 -269.94)	POLYGON((623.172 -330.057,706.62 -339.9798,744.132 -209.0982,656.274 -198.585,623.172 -330.057))		POINT(48.4313 -20.1684)	POLYGON((44.36951 -24.189775,52.49309 -24.189775,52.49309 -16.147025,44.36951 -16.147025,44.36951 -24.189775))			Inverse-S Sigmoid	null	null	6.81643	null	null
SG	2012-02-03T03:06:21	POINT(690.498 -270.426)	POLYGON((621.918 -335.7696,712.182 -346.6674,753.462 -204.2244,657.978 -192.6198,621.918 -335.7696))		POINT(48.8595 -20.166)	POLYGON((44.414485 -24.545305,53.304515 -24.545305,53.304515 -15.786695,44.414485 -15.786695,44.414485 -24.545305))			Inverse-S Sigmoid	null	null	11.7799	null	null
SG	2012-02-03T03:36:21	POINT(694.932 -268.8162)	POLYGON((627.39 -333.1656,716.316 -344.0472,756.906 -203.6472,662.964 -192.0744,627.39 -333.1656))		POINT(49.2307 -20.0394)	POLYGON((44.825345 -24.35381,53.636055 -24.35381,53.636055 -15.72499,44.825345 -15.72499,44.825345 -24.35381))			Inverse-S Sigmoid	null	null	9.76374	null	null
SG	2012-02-03T04:06:21	POINT(698.988 -270.5484)	POLYGON((634.788 -331.8072,719.118 -342.2862,758.058 -208.5384,669.18 -197.4246,634.788 -331.8072))		POINT(49.6534 -20.1133)	POLYGON((45.44369 -24.225045,53.86311 -24.225045,53.86311 -16.001555,45.44369 -16.001555,45.44369 -24.225045))			Inverse-S Sigmoid	null	null	9.17928	null	null
SG	2012-02-03T04:06:21	POINT(333.4278 242.5506)	POLYGON((291.5268 201.3168,378.4608 197.8734,373.2912 283.0818,287.544 286.4904,291.5268 201.3168))		POINT(20.1722 8.61462)	POLYGON((17.44143 6.035025,22.90297 6.035025,22.90297 11.194215,17.44143 11.194215,17.44143 6.035025))			Forward-S Sigmoid	null	null	6.57959	null	null
SG	2012-02-03T04:36:21	POINT(700.152 -269.805)	POLYGON((635.676 -331.3068,720.372 -341.868,759.432 -207.5526,670.158 -196.35,635.676 -331.3068))		POINT(49.7444 -20.0616)	POLYGON((45.50945 -24.19,53.97935 -24.19,53.97935 -15.9332,45.50945 -15.9332,45.50945 -24.19))			Inverse-S Sigmoid	null	null	6.10601	null	null
SG	2012-02-03T04:36:21	POINT(337.485 243.0936)	POLYGON((295.203 201.5028,382.9716 197.9778,377.6664 283.9674,291.1122 287.457,295.203 201.5028))		POINT(20.4311 8.65612)	POLYGON((17.669315 6.052405,23.192885 6.052405,23.192885 11.259835,17.669315 11.259835,17.669315 6.052405))			Forward-S Sigmoid	null	null	13.8758	null	null
SG	2012-02-03T06:06:21	POINT(353.544 240.8406)	POLYGON((311.334 199.3602,399.0408 195.6426,393.5814 281.6082,307.0734 285.2886,311.334 199.3602))		POINT(21.445 8.55582)	POLYGON((18.66663 5.954165,24.22337 5.954165,24.22337 11.157475,18.66663 11.157475,18.66663 5.954165))			Forward-S Sigmoid	null	null	10.8777	null	null
SG	2012-02-03T06:36:21	POINT(357.5556 240.9966)	POLYGON((314.3754 198.5904,404.1066 194.7366,398.4402 282.6564,309.966 286.4712,314.3754 198.5904))		POINT(21.702 8.57442)	POLYGON((18.854525 5.9134,24.549475 5.9134,24.549475 11.23544,18.854525 11.23544,18.854525 5.9134))			Forward-S Sigmoid	null	null	13.8224	null	null
SG	2012-02-03T08:36:21	POINT(720.264 -281.3616)	POLYGON((662.712 -336.339,736.368 -346.3128,773.31 -225.7386,695.97 -215.2068,662.712 -336.339))		POINT(51.9941 -20.5982)	POLYGON((48.123055 -24.318495,55.865145 -24.318495,55.865145 -16.877905,48.123055 -16.877905,48.123055 -24.318495))			Inverse-S Sigmoid	null	null	6.29546	null	null
SG	2012-02-03T09:36:21	POINT(722.874 -281.811)	POLYGON((671.598 -331.005,737.484 -340.02,770.502 -232.0998,701.688 -222.6342,671.598 -331.005))		POINT(52.266 -20.6055)	POLYGON((48.793225 -23.93477,55.738775 -23.93477,55.738775 -17.27623,48.793225 -17.27623,48.793225 -23.93477))			Inverse-S Sigmoid	null	null	8.51466	null	null
SG	2012-02-03T12:06:21	POINT(370.1412 322.623)	POLYGON((328.8816 282.2706,417.8808 278.1828,408.7044 362.0946,321.6576 366.108,328.8816 282.2706))		POINT(22.9256 13.6159)	POLYGON((20.037785 11.007635,25.813415 11.007635,25.813415 16.224165,20.037785 16.224165,20.037785 11.007635))			Inverse-S Sigmoid	null	null	28.16	null	null
SG	2012-02-03T13:36:21	POINT(383.9016 323.328)	POLYGON((340.8012 281.2662,433.9728 276.792,423.96 364.4262,332.937 368.814,340.8012 281.2662))		POINT(23.8392 13.6967)	POLYGON((20.795025 10.97172,26.883375 10.97172,26.883375 16.42168,20.795025 16.42168,20.795025 10.97172))			Inverse-S Sigmoid	null	null	38.1966	null	null
SG	2012-02-03T22:06:21	POINT(-161.9808 334.8486)	POLYGON((-219.8442 276.4038,-107.9046 278.517,-104.6274 391.6206,-213.1686 389.5614,-219.8442 276.4038))		POINT(-9.82645 13.9372)	POLYGON((-13.212355 10.404925,-6.440545 10.404925,-6.440545 17.469475,-13.212355 17.469475,-13.212355 10.404925))			Inverse-S Sigmoid	null	null	61.192	null	null
SG	2012-02-04T00:41:21	POINT(352.6776 371.6904)	POLYGON((300.2208 320.7732,414.7506 315.681,400.4496 421.0026,289.8666 425.9424,300.2208 320.7732))		POINT(22.1188 16.6318)	POLYGON((18.391175 13.28972,25.846425 13.28972,25.846425 19.97388,18.391175 19.97388,18.391175 13.28972))			Forward-S Sigmoid	null	null	11.1473	null	null
SG	2012-02-05T01:11:21	POINT(637.074 400.4424)	POLYGON((597.4092 363.3738,693.54 353.1066,670.434 436.4004,577.4988 446.361,597.4092 363.3738))		POINT(43.8945 19.7701)	POLYGON((39.784385 17.083475,48.004615 17.083475,48.004615 22.456725,39.784385 22.456725,39.784385 17.083475))			Forward-S Sigmoid	null	null	64.1871	null	null
SG	2012-02-05T07:41:21	POINT(671.148 410.016)	POLYGON((619.212 363.1152,744.528 347.9976,711.12 455.0292,591.414 469.5354,619.212 363.1152))		POINT(47.2891 20.6586)	POLYGON((41.58445 17.189395,52.99375 17.189395,52.99375 24.127805,41.58445 24.127805,41.58445 17.189395))			Inverse-S Sigmoid	null	null	15.8534	null	null
SG	2012-02-05T11:41:21	POINT(264.2952 237.8316)	POLYGON((217.9044 192.024,313.062 189.0426,308.6784 282.7986,214.8534 285.75,217.9044 192.024))		POINT(15.8431 8.03897)	POLYGON((12.930605 5.2039,18.755595 5.2039,18.755595 10.87404,12.930605 10.87404,12.930605 5.2039))			Forward-S Sigmoid	null	null	27.6762	null	null
SG	2012-02-06T10:41:21	POINT(394.155 325.9134)	POLYGON((347.592 280.596,448.2918 275.4516,437.0856 370.0902,338.9016 375.1266,347.592 280.596))		POINT(24.5331 13.7291)	POLYGON((21.22513 10.781485,27.84107 10.781485,27.84107 16.676715,21.22513 16.676715,21.22513 10.781485))			Inverse-S Sigmoid	null	null	6.2142	null	null
SG	2012-02-06T14:11:21	POINT(427.3332 287.6406)	POLYGON((372.2178 234.2832,489.3468 227.7498,477.5094 339.576,363.2118 345.9816,372.2178 234.2832))		POINT(26.5005 11.4513)	POLYGON((22.61881 8.01482,30.38219 8.01482,30.38219 14.88778,22.61881 14.88778,22.61881 8.01482))			Inverse-S Sigmoid	null	null	9.5654	null	null
SG	2012-02-07T06:51:21	POINT(561.729 319.0446)	POLYGON((517.5426 276.789,616.128 268.5966,600.984 360.2346,504.8178 368.2566,517.5426 276.789))		POINT(36.348 13.9533)	POLYGON((32.67914 11.102245,40.01686 11.102245,40.01686 16.804355,32.67914 16.804355,32.67914 11.102245))			Inverse-S Sigmoid	null	null	15.6941	null	null
SG	2012-02-07T07:21:21	POINT(564.4446 318.5472)	POLYGON((519.7806 275.8692,619.41 267.5274,604.05 360.1374,506.8854 368.304,519.7806 275.8692))		POINT(36.5493 13.9353)	POLYGON((32.8325 11.054465,40.2661 11.054465,40.2661 16.816135,32.8325 16.816135,32.8325 11.054465))			Inverse-S Sigmoid	null	null	9.68853	null	null
