event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2012-04-01T15:13:45	POINT(-433.4304 361.6368)	POLYGON((-491.895 301.4334,-387.5562 307.7802,-373.4118 419.9166,-473.9466 413.7726,-491.895 301.4334))		POINT(-27.9436 16.3288)	POLYGON((-31.54862 12.719225,-24.33858 12.719225,-24.33858 19.938375,-31.54862 19.938375,-31.54862 12.719225))			Inverse-S Sigmoid	null	null	8.99401	null	null
SG	2012-04-01T15:18:45	POINT(-432.9522 361.1724)	POLYGON((-491.3442 301.0476,-387.0906 307.3788,-373.011 419.3814,-473.4774 413.2518,-491.3442 301.0476))		POINT(-27.9051 16.297)	POLYGON((-31.5055 12.69256,-24.3047 12.69256,-24.3047 19.90144,-31.5055 19.90144,-31.5055 12.69256))			Inverse-S Sigmoid	null	null	7.62367	null	null
SG	2012-04-01T16:43:45	POINT(584.5656 -272.4828)	POLYGON((543.5094 -312.7014,601.668 -318.2862,624.294 -231.918,563.9538 -226.1016,543.5094 -312.7014))		POINT(40.6669 -21.4049)	POLYGON((38.16269 -24.09544,43.17111 -24.09544,43.17111 -18.71436,38.16269 -18.71436,38.16269 -24.09544))			Inverse-S Sigmoid	null	null	9.67209	null	null
SG	2012-04-02T01:48:45	POINT(460.6626 -419.9106)	POLYGON((422.949 -457.1862,471.2076 -460.7874,498.1746 -381.9606,447.1584 -378.1398,422.949 -457.1862))		POINT(34.0098 -31.2619)	POLYGON((31.92113 -33.879065,36.09847 -33.879065,36.09847 -28.644735,31.92113 -28.644735,31.92113 -33.879065))			Inverse-S Sigmoid	null	null	12.7663	null	null
SG	2012-04-02T02:18:45	POINT(463.1802 -420.7416)	POLYGON((424.428 -459.024,473.7642 -462.7368,501.708 -381.744,449.466 -377.7978,424.428 -459.024))		POINT(34.2388 -31.3026)	POLYGON((32.09471 -33.993255,36.38289 -33.993255,36.38289 -28.611945,32.09471 -28.611945,32.09471 -33.993255))			Inverse-S Sigmoid	null	null	21.1441	null	null
SG	2012-04-02T02:48:45	POINT(466.5636 -420.3246)	POLYGON((426.6438 -459.7362,477.258 -463.5828,506.2254 -380.1552,452.544 -376.0602,426.6438 -459.7362))		POINT(34.5062 -31.2582)	POLYGON((32.29849 -34.029425,36.71391 -34.029425,36.71391 -28.486975,32.29849 -28.486975,32.29849 -34.029425))			Inverse-S Sigmoid	null	null	13.8069	null	null
SG	2012-04-02T04:48:45	POINT(-541.233 347.9898)	POLYGON((-594.1896 293.1402,-502.0356 300.7176,-486.0234 401.3076,-575.244 393.9408,-594.1896 293.1402))		POINT(-35.7589 15.9728)	POLYGON((-39.2298 12.750055,-32.288 12.750055,-32.288 19.195545,-39.2298 19.195545,-39.2298 12.750055))			Forward-S Sigmoid	null	null	9.65911	null	null
SG	2012-04-02T06:18:45	POINT(-294.1764 366.426)	POLYGON((-334.8324 325.2282,-260.0178 328.0896,-253.371 406.6896,-326.2746 403.8924,-334.8324 325.2282))		POINT(-18.5332 16.232)	POLYGON((-20.948705 13.70093,-16.117695 13.70093,-16.117695 18.76307,-20.948705 18.76307,-20.948705 13.70093))			Forward-S Sigmoid	null	null	13.746	null	null
SG	2012-04-02T10:18:45	POINT(-280.4772 373.911)	POLYGON((-350.8584 301.9968,-219.885 306.75,-209.8956 442.9596,-334.9218 438.396,-350.8584 301.9968))		POINT(-17.6852 16.6934)	POLYGON((-21.87184 12.287785,-13.49856 12.287785,-13.49856 21.099015,-21.87184 21.099015,-21.87184 12.287785))			Inverse-S Sigmoid	null	null	6.60229	null	null
SG	2012-04-03T01:48:45	POINT(633.15 -386.034)	POLYGON((544.2882 -470.154,639.576 -481.83,715.554 -298.887,608.988 -285.7176,544.2882 -470.154))		POINT(48.1603 -28.0149)	POLYGON((43.0073 -34.02165,53.3133 -34.02165,53.3133 -22.00815,43.0073 -22.00815,43.0073 -34.02165))			Forward-S Sigmoid	null	null	8.31135	null	null
SG	2012-04-03T15:48:45	POINT(-506.8476 438.759)	POLYGON((-550.2222 394.2534,-480.9294 399.6564,-462.516 481.9602,-529.161 476.7456,-550.2222 394.2534))		POINT(-34.5681 21.91)	POLYGON((-37.22369 19.14521,-31.91251 19.14521,-31.91251 24.67479,-37.22369 24.67479,-37.22369 19.14521))			Forward-S Sigmoid	null	null	11.4548	null	null
SG	2012-04-03T18:18:45	POINT(5.522622 359.1216)	POLYGON((-65.8344 287.919,77.0544 287.8236,73.7538 427.5066,-63.015 427.5984,-65.8344 287.919))		POINT(0.340724 15.5074)	POLYGON((-3.990221 11.025775,4.671669 11.025775,4.671669 19.989025,-3.990221 19.989025,-3.990221 11.025775))			Inverse-S Sigmoid	null	null	7.83054	null	null
SG	2012-04-03T21:18:45	POINT(-284.7942 412.7592)	POLYGON((-329.3754 367.5768,-248.8548 370.5696,-240.2886 456.6636,-318.039 453.7638,-329.3754 367.5768))		POINT(-18.2578 19.3402)	POLYGON((-20.8893 16.499545,-15.6263 16.499545,-15.6263 22.180855,-20.8893 22.180855,-20.8893 16.499545))			Inverse-S Sigmoid	null	null	49.4399	null	null
SG	2012-04-04T01:18:45	POINT(43.2618 364.3104)	POLYGON((-0.774528 320.4348,88.3032 319.968,85.8666 407.0754,-0.753156 407.5314,-0.774528 320.4348))		POINT(2.67501 15.867)	POLYGON((-0.04727 13.06698,5.39729 13.06698,5.39729 18.66702,-0.04727 18.66702,-0.04727 13.06698))			Inverse-S Sigmoid	null	null	38.9985	null	null
SG	2012-04-04T03:48:45	POINT(-276.8436 369.8922)	POLYGON((-339.9144 305.613,-222.6078 309.7434,-213.6252 431.9022,-326.2002 427.917,-339.9144 305.613))		POINT(-17.4423 16.5337)	POLYGON((-21.192515 12.589125,-13.692085 12.589125,-13.692085 20.478275,-21.192515 20.478275,-21.192515 12.589125))			Forward-S Sigmoid	null	null	16.3007	null	null
SG	2012-04-04T04:48:45	POINT(-288.762 378.4638)	POLYGON((-366.1728 299.157,-222.4902 304.473,-211.068 454.2618,-347.3784 449.1864,-366.1728 299.157))		POINT(-18.2784 17.1203)	POLYGON((-22.88968 12.26018,-13.66712 12.26018,-13.66712 21.98042,-22.88968 21.98042,-22.88968 12.26018))			Inverse-S Sigmoid	null	null	36.9008	null	null
SG	2012-04-04T05:18:45	POINT(-283.434 377.4354)	POLYGON((-359.5788 299.4936,-218.0364 304.6194,-207.078 451.9938,-341.5098 447.0948,-359.5788 299.4936))		POINT(-17.9217 17.0421)	POLYGON((-22.45484 12.2632,-13.38856 12.2632,-13.38856 21.821,-22.45484 21.821,-22.45484 12.2632))			Inverse-S Sigmoid	null	null	6.6411	null	null
SG	2012-04-04T12:48:45	POINT(155.9664 366.447)	POLYGON((102.915 314.0694,213.2622 311.9628,206.0442 417.1974,99.4314 419.2422,102.915 314.0694))		POINT(9.70108 16.1247)	POLYGON((6.28628 12.73743,13.11588 12.73743,13.11588 19.51197,6.28628 19.51197,6.28628 12.73743))			Inverse-S Sigmoid	null	null	6.06292	null	null
SG	2012-04-04T13:18:45	POINT(155.5212 366.4014)	POLYGON((109.686 321.0714,205.155 319.254,199.1232 410.508,106.4604 412.2786,109.686 321.0714))		POINT(9.67304 16.1226)	POLYGON((6.71398 13.18567,12.6321 13.18567,12.6321 19.05953,6.71398 19.05953,6.71398 13.18567))			Inverse-S Sigmoid	null	null	8.62822	null	null
SG	2012-04-04T13:48:45	POINT(163.3524 366.1302)	POLYGON((112.281 315.7122,218.7438 313.5816,211.6074 415.0374,108.6174 417.1074,112.281 315.7122))		POINT(10.165 16.1164)	POLYGON((6.86427 12.851255,13.46573 12.851255,13.46573 19.381545,6.86427 19.381545,6.86427 12.851255))			Inverse-S Sigmoid	null	null	6.05384	null	null
SG	2012-04-04T17:23:45	POINT(489.4392 -210.7656)	POLYGON((432.4884 -266.6022,522.5784 -272.799,544.566 -154.5252,450.6906 -148.0338,432.4884 -266.6022))		POINT(32.3014 -18.0049)	POLYGON((28.88367 -21.624795,35.71913 -21.624795,35.71913 -14.385005,28.88367 -14.385005,28.88367 -21.624795))			Inverse-S Sigmoid	null	null	7.76315	null	null
SG	2012-04-04T20:53:45	POINT(225.3834 367.4634)	POLYGON((178.3458 321.1992,278.1048 318.4068,269.5722 412.425,172.8732 415.1424,178.3458 321.1992))		POINT(14.1102 16.3182)	POLYGON((10.964795 13.289925,17.255605 13.289925,17.255605 19.346475,10.964795 19.346475,10.964795 13.289925))			Inverse-S Sigmoid	null	null	7.26088	null	null
SG	2012-04-04T21:23:45	POINT(229.3932 367.4184)	POLYGON((178.9944 317.9202,285.8772 314.8728,276.5016 415.4262,173.1234 418.3866,178.9944 317.9202))		POINT(14.3672 16.324)	POLYGON((10.995875 13.085125,17.738525 13.085125,17.738525 19.562875,10.995875 19.562875,10.995875 13.085125))			Inverse-S Sigmoid	null	null	6.056	null	null
SG	2012-04-05T04:53:45	POINT(576.636 -220.806)	POLYGON((528.1884 -268.1034,601.2 -274.5294,623.094 -173.1954,547.4304 -166.5048,528.1884 -268.1034))		POINT(39.085 -18.1767)	POLYGON((36.07253 -21.288965,42.09747 -21.288965,42.09747 -15.064435,36.07253 -15.064435,36.07253 -21.288965))			Inverse-S Sigmoid	null	null	6.95965	null	null
SG	2012-04-05T05:53:45	POINT(-267.3006 394.9068)	POLYGON((-332.493 328.5102,-212.1888 332.5908,-202.2966 458.7066,-316.995 454.7952,-332.493 328.5102))		POINT(-16.9886 18.2127)	POLYGON((-20.85048 14.087565,-13.12672 14.087565,-13.12672 22.337835,-20.85048 22.337835,-20.85048 14.087565))			Inverse-S Sigmoid	null	null	6.04853	null	null
SG	2012-04-05T06:53:45	POINT(590.1906 -221.094)	POLYGON((542.2194 -267.8778,614.01 -274.4412,636.096 -174.0048,561.729 -167.1744,542.2194 -267.8778))		POINT(40.1748 -18.1169)	POLYGON((37.166945 -21.20245,43.182655 -21.20245,43.182655 -15.03135,37.166945 -15.03135,37.166945 -21.20245))			Inverse-S Sigmoid	null	null	11.0604	null	null
SG	2012-04-05T07:23:45	POINT(592.8936 -221.1174)	POLYGON((546.2934 -266.5848,616.008 -273.0072,637.518 -175.3614,565.3752 -168.6858,546.2934 -266.5848))		POINT(40.3935 -18.1024)	POLYGON((37.46504 -21.10217,43.32196 -21.10217,43.32196 -15.10263,37.46504 -15.10263,37.46504 -21.10217))			Inverse-S Sigmoid	null	null	16.288	null	null
SG	2012-04-05T08:53:45	POINT(604.674 -224.175)	POLYGON((558.1878 -269.4852,627.072 -276.0576,649.104 -178.5708,577.806 -171.738,558.1878 -269.4852))		POINT(41.406 -18.217)	POLYGON((38.464965 -21.214885,44.347035 -21.214885,44.347035 -15.219115,38.464965 -15.219115,38.464965 -21.214885))			Inverse-S Sigmoid	null	null	7.37017	null	null
SG	2012-04-05T10:53:45	POINT(417.1434 323.9538)	POLYGON((365.7462 274.2606,477.3858 268.0986,463.722 372.2352,355.2744 378.2484,365.7462 274.2606))		POINT(26.5274 14.073)	POLYGON((22.742065 10.777415,30.312735 10.777415,30.312735 17.368585,22.742065 17.368585,22.742065 10.777415))			Inverse-S Sigmoid	null	null	26.9053	null	null
SG	2012-04-05T11:53:45	POINT(-207.6588 391.9044)	POLYGON((-270.2736 328.464,-152.487 331.4982,-145.764 452.9724,-258.3588 450.0564,-270.2736 328.464))		POINT(-13.0971 17.9166)	POLYGON((-16.80665 13.951395,-9.38755 13.951395,-9.38755 21.881805,-16.80665 21.881805,-16.80665 13.951395))			Inverse-S Sigmoid	null	null	6.11906	null	null
SG	2012-04-05T13:23:45	POINT(410.6076 331.0638)	POLYGON((327.849 252.489,504.7296 242.9124,481.4574 406.095,312.7266 415.2954,327.849 252.489))		POINT(26.1355 14.5103)	POLYGON((20.17885 9.3297,32.09215 9.3297,32.09215 19.6909,20.17885 19.6909,20.17885 9.3297))			Inverse-S Sigmoid	null	null	141.108	null	null
SG	2012-04-05T13:53:45	POINT(28.66974 372.6516)	POLYGON((-12.07962 332.0232,70.0788 331.7412,68.2056 412.308,-11.75676 412.584,-12.07962 332.0232))		POINT(1.77891 16.5043)	POLYGON((-0.74017 13.903085,4.29799 13.903085,4.29799 19.105515,-0.74017 19.105515,-0.74017 13.903085))			Forward-S Sigmoid	null	null	14.7764	null	null
SG	2012-04-05T14:23:45	POINT(33.83712 373.053)	POLYGON((-7.0677 332.2818,75.5244 331.947,73.494 412.8426,-6.87768 413.1696,-7.0677 332.2818))		POINT(2.1 16.5329)	POLYGON((-0.433095 13.920545,4.633095 13.920545,4.633095 19.145255,-0.433095 19.145255,-0.433095 13.920545))			Forward-S Sigmoid	null	null	16.6852	null	null
SG	2012-04-05T16:53:45	POINT(59.44542 372.7638)	POLYGON((18.132 331.6452,102.1452 331.0464,99.3678 412.8804,17.63904 413.4654,18.132 331.6452))		POINT(3.69112 16.5308)	POLYGON((1.111035 13.888435,6.271205 13.888435,6.271205 19.173165,1.111035 19.173165,1.111035 13.888435))			Forward-S Sigmoid	null	null	7.57291	null	null
SG	2012-04-05T17:52:57	POINT(660.99 -229.1046)	POLYGON((614.85 -273.8226,680.79 -281.2644,704.574 -184.0956,636.342 -176.3598,614.85 -273.8226))		POINT(46.2993 -18.1453)	POLYGON((43.240905 -21.140425,49.357695 -21.140425,49.357695 -15.150175,43.240905 -15.150175,43.240905 -21.140425))			Inverse-S Sigmoid	null	null	21.4362	null	null
SG	2012-04-05T18:23:45	POINT(666.39 -229.5978)	POLYGON((619.896 -274.6116,686.07 -282.2076,710.22 -184.2888,641.73 -176.391,619.896 -274.6116))		POINT(46.7902 -18.1371)	POLYGON((43.69255 -21.15612,49.88785 -21.15612,49.88785 -15.11808,43.69255 -15.11808,43.69255 -21.15612))			Inverse-S Sigmoid	null	null	8.02209	null	null
SG	2012-04-05T18:53:45	POINT(455.3202 337.8654)	POLYGON((372.6516 260.0976,551.13 249.048,524.574 412.0176,354.6876 422.61,372.6516 260.0976))		POINT(29.3375 15.1271)	POLYGON((23.13275 9.93725,35.54225 9.93725,35.54225 20.31695,23.13275 20.31695,23.13275 9.93725))			Forward-S Sigmoid	null	null	10.6868	null	null
SG	2012-04-05T18:53:45	POINT(539.2452 -216.7656)	POLYGON((494.436 -260.718,563.787 -266.1678,582.606 -172.5486,510.9444 -166.893,494.436 -260.718))		POINT(36.1093 -18.0938)	POLYGON((33.36725 -20.96451,38.85135 -20.96451,38.85135 -15.22309,33.36725 -15.22309,33.36725 -20.96451))			Inverse-S Sigmoid	null	null	12.8562	null	null
SG	2012-04-05T19:23:45	POINT(427.4088 352.2876)	POLYGON((379.8762 306.39,485.1846 300.3402,470.3532 396.8646,368.2608 402.7542,379.8762 306.39))		POINT(27.4995 15.9499)	POLYGON((23.86964 12.85822,31.12936 12.85822,31.12936 19.04158,23.86964 19.04158,23.86964 12.85822))			Inverse-S Sigmoid	null	null	6.26135	null	null
SG	2012-04-05T20:23:45	POINT(98.2284 373.104)	POLYGON((55.96908 331.1442,142.8306 330.1182,138.8364 414.0102,54.40386 415.011,55.96908 331.1442))		POINT(6.10875 16.5867)	POLYGON((3.431335 13.877255,8.786165 13.877255,8.786165 19.296145,3.431335 19.296145,3.431335 13.877255))			Forward-S Sigmoid	null	null	15.2338	null	null
SG	2012-04-05T22:28:45	POINT(-52.06092 443.4006)	POLYGON((-104.406 391.0854,-1.785756 391.7442,-1.704306 493.7856,-99.6438 493.1544,-104.406 391.0854))		POINT(-3.32404 21.1906)	POLYGON((-6.536525 17.76465,-0.111555 17.76465,-0.111555 24.61655,-6.536525 24.61655,-6.536525 17.76465))			Inverse-S Sigmoid	null	null	8.2868	null	null
SG	2012-04-05T22:58:45	POINT(505.5216 408.0336)	POLYGON((454.059 359.433,574.0554 350.496,549.4416 454.8138,434.583 463.4064,454.059 359.433))		POINT(33.9797 19.9613)	POLYGON((29.474365 16.52555,38.485035 16.52555,38.485035 23.39705,29.474365 23.39705,29.474365 16.52555))			Inverse-S Sigmoid	null	null	6.3338	null	null
SG	2012-04-05T22:58:45	POINT(-48.2958 445.7556)	POLYGON((-104.9682 389.1396,6.30816 389.8026,5.994696 500.1012,-99.7524 499.4682,-104.9682 389.1396))		POINT(-3.08675 21.3487)	POLYGON((-6.567295 17.63978,0.393795 17.63978,0.393795 25.05762,-6.567295 25.05762,-6.567295 17.63978))			Inverse-S Sigmoid	null	null	6.67153	null	null
SG	2012-04-05T23:58:45	POINT(502.5054 328.998)	POLYGON((407.4756 241.1616,611.088 226.8126,578.5734 412.2564,385.7814 425.9526,407.4756 241.1616))		POINT(32.6791 14.7718)	POLYGON((25.36085 8.8847,39.99735 8.8847,39.99735 20.6589,25.36085 20.6589,25.36085 8.8847))			Forward-S Sigmoid	null	null	8.62385	null	null
SG	2012-04-06T00:58:45	POINT(523.7784 429.81)	POLYGON((476.889 385.6512,589.032 376.7034,563.5782 472.3386,456.273 480.9354,476.889 385.6512))		POINT(35.8186 21.5326)	POLYGON((31.468485 18.343375,40.168715 18.343375,40.168715 24.721825,31.468485 24.721825,31.468485 18.343375))			Inverse-S Sigmoid	null	null	9.46118	null	null
SG	2012-04-06T00:58:45	POINT(498.6054 327.6732)	POLYGON((429.0222 262.0752,580.7928 251.4972,557.6514 390.7032,411.921 400.9218,429.0222 262.0752))		POINT(32.3775 14.6717)	POLYGON((26.9256 10.25602,37.8294 10.25602,37.8294 19.08738,26.9256 19.08738,26.9256 10.25602))			Forward-S Sigmoid	null	null	10.7681	null	null
SG	2012-04-06T00:58:45	POINT(137.9964 372.4788)	POLYGON((92.2026 327.1536,187.2942 325.5708,181.617 416.5674,89.4072 418.1088,92.2026 327.1536))		POINT(8.59899 16.5963)	POLYGON((5.653555 13.65784,11.544425 13.65784,11.544425 19.53476,5.653555 19.53476,5.653555 13.65784))			Forward-S Sigmoid	null	null	10.8363	null	null
SG	2012-04-06T01:28:45	POINT(529.5144 433.26)	POLYGON((481.428 388.1238,596.7786 378.738,569.9766 476.67,459.7974 485.6724,481.428 388.1238))		POINT(36.3527 21.8008)	POLYGON((31.84205 18.528295,40.86335 18.528295,40.86335 25.073305,31.84205 25.073305,31.84205 18.528295))			Inverse-S Sigmoid	null	null	17.2179	null	null
SG	2012-04-06T01:28:45	POINT(145.6536 373.0164)	POLYGON((102.6186 330.4194,192.2238 328.842,186.7164 414.516,99.6786 416.0532,102.6186 330.4194))		POINT(9.08228 16.641)	POLYGON((6.30065 13.87376,11.86391 13.87376,11.86391 19.40824,6.30065 19.40824,6.30065 13.87376))			Forward-S Sigmoid	null	null	13.8059	null	null
SG	2012-04-06T01:58:45	POINT(150.216 372.7482)	POLYGON((109.1928 332.1342,194.7468 330.5808,189.4218 412.3626,106.2072 413.8794,109.1928 332.1342))		POINT(9.36887 16.6304)	POLYGON((6.709545 13.989215,12.028195 13.989215,12.028195 19.271585,6.709545 19.271585,6.709545 13.989215))			Forward-S Sigmoid	null	null	24.9393	null	null
SG	2012-04-06T02:28:45	POINT(155.5416 373.2072)	POLYGON((113.9352 332.0358,200.832 330.4002,195.249 413.3484,110.7678 414.9444,113.9352 332.0358))		POINT(9.70623 16.6679)	POLYGON((7.00243 13.988405,12.41003 13.988405,12.41003 19.347395,7.00243 19.347395,7.00243 13.988405))			Forward-S Sigmoid	null	null	8.03283	null	null
SG	2012-04-06T02:58:45	POINT(-92.9706 405.5754)	POLYGON((-135.3912 363.0414,-53.16252 363.9696,-51.4647 446.967,-131.067 446.0652,-135.3912 363.0414))		POINT(-5.85053 18.7172)	POLYGON((-8.409255 15.990865,-3.291805 15.990865,-3.291805 21.443535,-8.409255 21.443535,-8.409255 15.990865))			Forward-S Sigmoid	null	null	7.59106	null	null
SG	2012-04-06T02:58:45	POINT(162.4458 372.123)	POLYGON((123.7194 333.7896,204.7872 332.1942,199.4952 409.5642,120.522 411.1236,123.7194 333.7896))		POINT(10.1384 16.6079)	POLYGON((7.611345 14.10991,12.665455 14.10991,12.665455 19.10589,7.611345 19.10589,7.611345 14.10991))			Forward-S Sigmoid	null	null	84.962	null	null
SG	2012-04-06T03:28:45	POINT(167.1666 371.6382)	POLYGON((127.8852 332.7702,210.204 331.1022,204.7044 409.5888,124.5384 411.2184,127.8852 332.7702))		POINT(10.4351 16.5841)	POLYGON((7.867205 14.05059,13.002995 14.05059,13.002995 19.11761,7.867205 19.11761,7.867205 14.05059))			Forward-S Sigmoid	null	null	20.0085	null	null
SG	2012-04-06T03:58:45	POINT(170.7774 371.7876)	POLYGON((131.8632 333.2886,213.504 331.5972,207.9612 409.3854,128.4396 411.0378,131.8632 333.2886))		POINT(10.6641 16.6)	POLYGON((8.11502 14.08884,13.21318 14.08884,13.21318 19.11116,8.11502 19.11116,8.11502 14.08884))			Forward-S Sigmoid	null	null	21.9715	null	null
SG	2012-04-06T04:28:45	POINT(-85.3728 409.5864)	POLYGON((-134.5356 360.2994,-38.97018 361.29,-37.50876 457.326,-129.4908 456.3684,-134.5356 360.2994))		POINT(-5.37949 18.98)	POLYGON((-8.348625 15.818065,-2.410355 15.818065,-2.410355 22.141935,-8.348625 22.141935,-8.348625 15.818065))			Forward-S Sigmoid	null	null	6.49721	null	null
SG	2012-04-06T05:28:45	POINT(183.558 371.4324)	POLYGON((140.5248 328.9404,231.0258 326.9214,224.4114 412.8258,136.5006 414.7944,140.5248 328.9404))		POINT(11.4729 16.5992)	POLYGON((8.64222 13.826245,14.30358 13.826245,14.30358 19.372155,8.64222 19.372155,8.64222 13.826245))			Forward-S Sigmoid	null	null	7.10999	null	null
SG	2012-04-06T06:58:45	POINT(-64.5096 407.4972)	POLYGON((-106.5138 365.4474,-24.31974 366.0894,-23.54322 448.4178,-103.113 447.7944,-106.5138 365.4474))		POINT(-4.0589 18.8375)	POLYGON((-6.61146 16.130455,-1.50634 16.130455,-1.50634 21.544545,-6.61146 21.544545,-6.61146 16.130455))			Forward-S Sigmoid	null	null	7.23864	null	null
