event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	sg_shape	sg_chirality	sg_orientation	sg_aspectratio	sg_peakcontrast	sg_meancontrast
SG	2012-09-04T08:30:20	POINT(-363.4338 -353.4084)	POLYGON((-428.277 -421.2072,-276.6522 -429.5304,-289.4598 -282.39,-448.098 -273.7296,-428.277 -421.2072))		POINT(-23.2009 -15.0821)	POLYGON((-28.4719 -19.85117,-17.9299 -19.85117,-17.9299 -10.31303,-28.4719 -10.31303,-28.4719 -19.85117))			Inverse-S Sigmoid	null	null	20.0984	null	null
SG	2012-09-04T10:30:20	POINT(562.6782 -57.10338)	POLYGON((500.6934 -115.9146,621.978 -104.6964,619.05 2.44458,498.3354 -8.67558,500.6934 -115.9146))		POINT(36.1252 2.41844)	POLYGON((31.607815 -0.81271,40.642585 -0.81271,40.642585 5.64959,31.607815 5.64959,31.607815 -0.81271))			Inverse-S Sigmoid	null	null	15.2159	null	null
SG	2012-09-04T11:00:20	POINT(567.5886 -56.6787)	POLYGON((503.8968 -116.9916,628.326 -105.3264,625.296 4.41039,501.4668 -7.1505,503.8968 -116.9916))		POINT(36.4915 2.4167)	POLYGON((31.834575 -0.893,41.148425 -0.893,41.148425 5.7264,31.834575 5.7264,31.834575 -0.893))			Inverse-S Sigmoid	null	null	8.87906	null	null
SG	2012-09-04T13:30:20	POINT(581.3538 -57.0027)	POLYGON((523.887 -111.6138,636.402 -100.662,633.75 -1.75053,521.7036 -12.61602,523.887 -111.6138))		POINT(37.5244 2.31912)	POLYGON((33.25615 -0.664195,41.79265 -0.664195,41.79265 5.302435,33.25615 5.302435,33.25615 -0.664195))			Inverse-S Sigmoid	null	null	28.1649	null	null
SG	2012-09-04T14:30:20	POINT(-219.39 -353.2572)	POLYGON((-267.4836 -402.1386,-163.1076 -405.4008,-168.1656 -302.8206,-275.7768 -299.4708,-267.4836 -402.1386))		POINT(-13.7266 -14.6705)	POLYGON((-17.11596 -17.98676,-10.33724 -17.98676,-10.33724 -11.35424,-17.11596 -11.35424,-17.11596 -17.98676))			Forward-S Sigmoid	null	null	12.4977	null	null
SG	2012-09-04T17:35:20	POINT(-192.321 54.4281)	POLYGON((-261.7248 -14.93472,-126.0438 -18.50838,-122.6358 124.1544,-254.649 127.6128,-261.7248 -14.93472))		POINT(-11.799 10.3507)	POLYGON((-15.980135 6.065005,-7.617865 6.065005,-7.617865 14.636395,-15.980135 14.636395,-15.980135 6.065005))			Inverse-S Sigmoid	null	null	6.41573	null	null
SG	2012-09-04T20:06:44	POINT(-352.3104 -417.375)	POLYGON((-391.2348 -457.4916,-298.8348 -462.5226,-309.6624 -375.9192,-405.4074 -370.7238,-391.2348 -457.4916))		POINT(-22.9936 -19.2681)	POLYGON((-26.24786 -22.165755,-19.73934 -22.165755,-19.73934 -16.370445,-26.24786 -16.370445,-26.24786 -22.165755))			Forward-S Sigmoid	null	null	7.90405	null	null
SG	2012-09-04T21:05:20	POINT(636.936 -57.15708)	POLYGON((581.1492 -109.8864,689.526 -97.5702,687.228 -3.806952,579.2112 -16.03854,581.1492 -109.8864))		POINT(41.8573 1.96102)	POLYGON((37.475775 -0.86907,46.238825 -0.86907,46.238825 4.79111,37.475775 4.79111,37.475775 -0.86907))			Inverse-S Sigmoid	null	null	10.3653	null	null
SG	2012-09-04T21:05:20	POINT(-159.6894 54.13284)	POLYGON((-228.579 -14.53248,-93.39 -17.46948,-90.8934 123.153,-222.4692 125.9964,-228.579 -14.53248))		POINT(-9.77561 10.3808)	POLYGON((-13.913755 6.157,-5.637465 6.157,-5.637465 14.6046,-13.913755 14.6046,-13.913755 6.157))			Inverse-S Sigmoid	null	null	6.58693	null	null
SG	2012-09-05T00:35:20	POINT(-129.4152 49.93902)	POLYGON((-197.0436 -17.32242,-63.7896 -19.65534,-62.1606 117.5604,-192.0126 119.8218,-197.0436 -17.32242))		POINT(-7.90317 10.1656)	POLYGON((-11.959995 6.045585,-3.846345 6.045585,-3.846345 14.285615,-11.959995 14.285615,-11.959995 6.045585))			Inverse-S Sigmoid	null	null	10.8515	null	null
SG	2012-09-05T03:05:20	POINT(712.32 -40.58904)	POLYGON((604.734 -135.3576,802.02 -107.2104,796.338 56.24274,600.444 28.46928,604.734 -135.3576))		POINT(48.3039 2.3831)	POLYGON((39.32455 -2.5598,57.28325 -2.5598,57.28325 7.326,39.32455 7.326,39.32455 -2.5598))			Forward-S Sigmoid	null	null	9.79767	null	null
SG	2012-09-05T03:05:20	POINT(-290.9094 -431.3916)	POLYGON((-331.0218 -472.5324,-238.1196 -476.6166,-247.3092 -388.8198,-343.7952 -384.5916,-331.0218 -472.5324))		POINT(-18.9042 -20.0073)	POLYGON((-22.105185 -22.966835,-15.703215 -22.966835,-15.703215 -17.047765,-22.105185 -17.047765,-22.105185 -22.966835))			Forward-S Sigmoid	null	null	7.76506	null	null
SG	2012-09-05T04:35:20	POINT(-280.1868 -427.8846)	POLYGON((-322.002 -470.7546,-225.8118 -474.8022,-234.7296 -383.4822,-334.716 -379.2888,-322.002 -470.7546))		POINT(-18.1498 -19.7382)	POLYGON((-21.445495 -22.80969,-14.854105 -22.80969,-14.854105 -16.66671,-21.445495 -16.66671,-21.445495 -22.80969))			Forward-S Sigmoid	null	null	118.052	null	null
SG	2012-09-05T05:35:20	POINT(-189.2568 -354.5904)	POLYGON((-233.9682 -399.8718,-138.1386 -402.4362,-142.0836 -307.9872,-240.6504 -305.3586,-233.9682 -399.8718))		POINT(-11.8108 -14.6926)	POLYGON((-14.89387 -17.74629,-8.72773 -17.74629,-8.72773 -11.63891,-14.89387 -11.63891,-14.89387 -17.74629))			Inverse-S Sigmoid	null	null	13.2656	null	null
SG	2012-09-05T10:35:20	POINT(736.926 -66.8514)	POLYGON((694.902 -106.5528,775.236 -94.1556,774.708 -26.74758,694.422 -39.1047,694.902 -106.5528))		POINT(50.5259 0.584297)	POLYGON((46.71349 -1.454188,54.33831 -1.454188,54.33831 2.622782,46.71349 2.622782,46.71349 -1.454188))			Inverse-S Sigmoid	null	null	6.5523	null	null
SG	2012-09-05T10:35:20	POINT(-48.1977 -293.7444)	POLYGON((-85.6482 -331.2228,-9.81636 -331.7202,-9.97368 -255.5484,-87.0204 -255.0444,-85.6482 -331.2228))		POINT(-2.9402 -10.6594)	POLYGON((-5.2765 -13.05957,-0.6039 -13.05957,-0.6039 -8.25923,-5.2765 -8.25923,-5.2765 -13.05957))			Inverse-S Sigmoid	null	null	10.4624	null	null
SG	2012-09-05T11:05:20	POINT(-51.02988 -283.998)	POLYGON((-103.0236 -336.039,2.361924 -336.7692,2.411586 -230.604,-105.1896 -229.8612,-103.0236 -336.039))		POINT(-3.107 -10.0474)	POLYGON((-6.359495 -13.382115,0.145495 -13.382115,0.145495 -6.712685,-6.359495 -6.712685,-6.359495 -13.382115))			Inverse-S Sigmoid	null	null	9.15426	null	null
SG	2012-09-05T13:05:20	POINT(-40.16724 -326.2572)	POLYGON((-113.2782 -399.54,35.02038 -400.3584,36.38436 -249.8772,-117.69 -249.0324,-113.2782 -399.54))		POINT(-2.46833 -12.7162)	POLYGON((-7.138245 -17.52149,2.201585 -17.52149,2.201585 -7.91091,-7.138245 -7.91091,-7.138245 -17.52149))			Inverse-S Sigmoid	null	null	12.8349	null	null
SG	2012-09-05T13:05:20	POINT(-9.76782 41.24442)	POLYGON((-64.9254 -13.27824,45.26406 -13.4223,44.3826 96.03,-63.6612 96.1704,-64.9254 -13.27824))		POINT(-0.593702 9.71399)	POLYGON((-3.917327 6.43041,2.729923 6.43041,2.729923 12.99757,-3.917327 12.99757,-3.917327 6.43041))			Inverse-S Sigmoid	null	null	131.615	null	null
SG	2012-09-05T13:35:20	POINT(-37.18518 -333.4608)	POLYGON((-116.0748 -412.5582,43.8921 -413.3772,45.82116 -250.662,-121.176 -249.8124,-116.0748 -412.5582))		POINT(-2.28921 -13.1752)	POLYGON((-7.35176 -18.3877,2.77334 -18.3877,2.77334 -7.9627,-7.35176 -7.9627,-7.35176 -18.3877))			Inverse-S Sigmoid	null	null	56.5997	null	null
SG	2012-09-05T14:35:20	POINT(-23.92326 -326.8308)	POLYGON((-89.9418 -392.8956,43.17732 -393.3324,44.68686 -258.267,-93.0864 -257.817,-89.9418 -392.8956))		POINT(-1.46998 -12.7476)	POLYGON((-5.64781 -17.060425,2.70785 -17.060425,2.70785 -8.434775,-5.64781 -8.434775,-5.64781 -17.060425))			Inverse-S Sigmoid	null	null	13.7844	null	null
SG	2012-09-05T17:35:20	POINT(-90.0588 -373.5948)	POLYGON((-134.6202 -418.434,-42.32544 -419.5968,-43.60962 -327.4236,-138.7044 -326.229,-134.6202 -418.434))		POINT(-5.61794 -15.7948)	POLYGON((-8.555195 -18.79967,-2.680685 -18.79967,-2.680685 -12.78993,-8.555195 -12.78993,-8.555195 -18.79967))			Forward-S Sigmoid	null	null	8.5603	null	null
SG	2012-09-06T01:35:20	POINT(-5.919438 -377.5302)	POLYGON((-40.42812 -412.0626,28.74336 -412.1196,29.4126 -342.222,-41.36934 -342.1638,-40.42812 -412.0626))		POINT(-0.369032 -16.0112)	POLYGON((-2.552592 -18.293045,1.814528 -18.293045,1.814528 -13.729355,-2.552592 -13.729355,-2.552592 -18.293045))			Inverse-S Sigmoid	null	null	7.6119	null	null
SG	2012-09-06T06:35:20	POINT(144.1386 -321.1566)	POLYGON((81.6834 -382.8498,200.9082 -380.466,207.132 -257.4012,84.2142 -259.848,81.6834 -382.8498))		POINT(8.88052 -12.468)	POLYGON((5.10868 -16.38712,12.65236 -16.38712,12.65236 -8.54888,5.10868 -8.54888,5.10868 -16.38712))			Inverse-S Sigmoid	null	null	6.08545	null	null
SG	2012-09-06T10:35:20	POINT(180.7248 -345.003)	POLYGON((146.0952 -379.3614,211.3944 -377.7012,215.4828 -309.9732,148.9206 -311.661,146.0952 -379.3614))		POINT(11.2346 -14.0468)	POLYGON((9.15633 -16.22467,13.31287 -16.22467,13.31287 -11.86893,9.15633 -11.86893,9.15633 -16.22467))			Inverse-S Sigmoid	null	null	7.2323	null	null
SG	2012-09-06T13:05:20	POINT(194.3358 41.98902)	POLYGON((151.674 0.116891,239.0166 2.43747,235.5774 84.0204,149.4918 81.7404,151.674 0.116891))		POINT(11.8916 9.61008)	POLYGON((9.195765 7.16203,14.587435 7.16203,14.587435 12.05813,9.195765 12.05813,9.195765 7.16203))			Forward-S Sigmoid	null	null	28.7148	null	null
SG	2012-09-06T17:35:20	POINT(257.1636 -327.3084)	POLYGON((189.474 -393.5472,313.4994 -388.9842,324.336 -258.6846,196.0242 -263.3826,189.474 -393.5472))		POINT(16.0263 -13.0604)	POLYGON((11.9735 -17.221595,20.0791 -17.221595,20.0791 -8.899205,11.9735 -8.899205,11.9735 -17.221595))			Inverse-S Sigmoid	null	null	21.8899	null	null
SG	2012-09-06T20:35:20	POINT(55.64802 -466.7202)	POLYGON((8.43516 -513.9102,99.9342 -513.1698,104.7024 -417.6432,8.83764 -418.416,8.43516 -513.9102))		POINT(3.59861 -21.9854)	POLYGON((0.55905 -25.270215,6.63817 -25.270215,6.63817 -18.700585,0.55905 -18.700585,0.55905 -25.270215))			Forward-S Sigmoid	null	null	9.9677	null	null
SG	2012-09-06T21:05:20	POINT(271.9374 44.2128)	POLYGON((222.258 -4.179024,324.576 -0.289856,319.2564 92.8194,218.6148 89.0076,222.258 -4.179024))		POINT(16.7583 9.59456)	POLYGON((13.53225 6.79865,19.98435 6.79865,19.98435 12.39047,13.53225 12.39047,13.53225 6.79865))			Inverse-S Sigmoid	null	null	10.4869	null	null
SG	2012-09-07T02:35:20	POINT(318.0984 49.6947)	POLYGON((277.0632 9.64728,362.289 13.5033,357.3 89.8842,273.2472 86.0922,277.0632 9.64728))		POINT(19.7247 9.80849)	POLYGON((16.986945 7.51396,22.462455 7.51396,22.462455 12.10302,16.986945 12.10302,16.986945 7.51396))			Inverse-S Sigmoid	null	null	47.1031	null	null
SG	2012-09-07T13:05:20	POINT(432.081 -539.6592)	POLYGON((386.9298 -583.7178,449.8458 -578.8584,476.9748 -493.6734,410.2692 -498.81,386.9298 -583.7178))		POINT(30.8849 -28.2409)	POLYGON((28.30681 -31.34687,33.46299 -31.34687,33.46299 -25.13493,28.30681 -25.13493,28.30681 -31.34687))			Forward-S Sigmoid	null	null	10.4543	null	null
SG	2012-09-07T20:40:20	POINT(478.9254 63.3474)	POLYGON((437.4516 23.30106,524.8578 29.81946,517.6866 103.5366,431.4732 97.1256,437.4516 23.30106))		POINT(30.5716 10.0567)	POLYGON((27.49611 7.836685,33.64709 7.836685,33.64709 12.276715,27.49611 12.276715,27.49611 7.836685))			Inverse-S Sigmoid	null	null	7.44937	null	null
SG	2012-09-08T01:10:20	POINT(416.5302 -353.2638)	POLYGON((375.393 -393.573,446.1822 -388.9806,456.9318 -312.0342,384.4386 -316.7238,375.393 -393.573))		POINT(26.8402 -15.243)	POLYGON((24.34121 -17.72936,29.33919 -17.72936,29.33919 -12.75664,24.34121 -12.75664,24.34121 -17.72936))			Inverse-S Sigmoid	null	null	10.5392	null	null
SG	2012-09-08T02:40:20	POINT(526.1298 60.5766)	POLYGON((478.1634 14.68446,578.7504 23.23152,570.1548 106.6764,471.0594 98.283,478.1634 14.68446))		POINT(33.9265 9.66683)	POLYGON((30.257445 7.1524,37.595555 7.1524,37.595555 12.18126,30.257445 12.18126,30.257445 7.1524))			Inverse-S Sigmoid	null	null	6.92888	null	null
SG	2012-09-08T03:10:20	POINT(530.1294 58.88256)	POLYGON((477.8304 9.0471,587.0868 18.43122,577.7514 108.9684,470.2296 99.7656,477.8304 9.0471))		POINT(34.2063 9.54532)	POLYGON((30.210025 6.81696,38.202575 6.81696,38.202575 12.27368,30.210025 12.27368,30.210025 6.81696))			Inverse-S Sigmoid	null	null	7.08832	null	null
SG	2012-09-08T16:40:20	POINT(556.1886 -485.9742)	POLYGON((504.7374 -535.6278,574.2456 -528.1002,606.096 -434.2686,532.7418 -442.1862,504.7374 -535.6278))		POINT(40.0069 -25.1175)	POLYGON((36.90533 -28.398225,43.10847 -28.398225,43.10847 -21.836775,36.90533 -21.836775,36.90533 -28.398225))			Forward-S Sigmoid	null	null	8.0999	null	null
SG	2012-09-08T17:10:20	POINT(559.4172 -486.543)	POLYGON((509.6928 -534.5742,576.6942 -527.2392,607.674 -436.5918,537.0828 -444.2952,509.6928 -534.5742))		POINT(40.3137 -25.1841)	POLYGON((37.31161 -28.35509,43.31579 -28.35509,43.31579 -22.01311,37.31161 -22.01311,37.31161 -28.35509))			Forward-S Sigmoid	null	null	8.46782	null	null
SG	2012-09-08T20:10:20	POINT(186.7134 -294.903)	POLYGON((148.659 -332.5932,221.2194 -330.7128,224.7336 -256.518,151.0206 -258.4224,148.659 -332.5932))		POINT(11.46 -10.85)	POLYGON((9.182175 -13.187155,13.737825 -13.187155,13.737825 -8.512845,9.182175 -8.512845,9.182175 -13.187155))			Inverse-S Sigmoid	null	null	7.70046	null	null
SG	2012-09-10T22:25:20	POINT(591.5142 -283.8636)	POLYGON((545.2104 -328.5768,623.718 -320.397,635.562 -238.2246,555.5676 -246.5346,545.2104 -328.5768))		POINT(39.1647 -11.6943)	POLYGON((36.026195 -14.280475,42.303205 -14.280475,42.303205 -9.108125,36.026195 -9.108125,36.026195 -14.280475))			Inverse-S Sigmoid	null	null	7.77623	null	null
SG	2012-09-12T07:57:56	POINT(22.26486 153.3456)	POLYGON((-26.00832 105.7992,71.0796 106.0944,69.0012 200.8092,-25.24776 200.5236,-26.00832 105.7992))		POINT(1.38858 16.4414)	POLYGON((-1.6004 13.57006,4.37756 13.57006,4.37756 19.31274,-1.6004 19.31274,-1.6004 13.57006))			Forward-S Sigmoid	null	null	9.35395	null	null
SG	2012-09-12T11:57:56	POINT(64.4436 150.1758)	POLYGON((5.760666 92.721,124.8828 93.7704,120.567 207.5274,5.561568 206.5188,5.760666 92.721))		POINT(4.01757 16.2324)	POLYGON((0.35328 12.784465,7.68186 12.784465,7.68186 19.680335,0.35328 19.680335,0.35328 12.784465))			Forward-S Sigmoid	null	null	19.7302	null	null
SG	2012-09-12T13:27:56	POINT(74.2734 150.8388)	POLYGON((28.10478 105.462,122.1402 106.4172,118.7928 196.1502,27.3345 195.2244,28.10478 105.462))		POINT(4.6324 16.2662)	POLYGON((1.72917 13.546865,7.53563 13.546865,7.53563 18.985535,1.72917 18.985535,1.72917 13.546865))			Inverse-S Sigmoid	null	null	15.2044	null	null
SG	2012-09-12T13:57:56	POINT(79.6392 153.6792)	POLYGON((30.01938 104.9928,131.205 106.0962,127.3104 202.2834,29.12826 201.2166,30.01938 104.9928))		POINT(4.97215 16.4346)	POLYGON((1.846775 13.517955,8.097525 13.517955,8.097525 19.351245,1.846775 19.351245,1.846775 13.517955))			Inverse-S Sigmoid	null	null	7.55555	null	null
SG	2012-09-13T09:27:56	POINT(-139.7178 -427.9788)	POLYGON((-184.0704 -472.8894,-89.1372 -474.792,-92.6568 -381.4764,-191.3382 -379.506,-184.0704 -472.8894))		POINT(-8.89781 -19.4118)	POLYGON((-12.011905 -22.538315,-5.783715 -22.538315,-5.783715 -16.285285,-12.011905 -16.285285,-12.011905 -22.538315))			Inverse-S Sigmoid	null	null	21.7417	null	null
SG	2012-09-13T09:57:56	POINT(-134.5482 -428.6196)	POLYGON((-179.1876 -473.8068,-83.862 -475.6452,-87.2004 -381.8196,-186.3192 -379.9152,-179.1876 -473.8068))		POINT(-8.5679 -19.448)	POLYGON((-11.69329 -22.59268,-5.44251 -22.59268,-5.44251 -16.30332,-11.69329 -16.30332,-11.69329 -22.59268))			Inverse-S Sigmoid	null	null	7.2431	null	null
SG	2012-09-13T10:27:56	POINT(-130.5936 -428.616)	POLYGON((-174.5754 -473.1138,-80.8542 -474.867,-84.0186 -382.557,-181.4064 -380.742,-174.5754 -473.1138))		POINT(-8.31396 -19.4428)	POLYGON((-11.383365 -22.536495,-5.244555 -22.536495,-5.244555 -16.349105,-11.383365 -16.349105,-11.383365 -22.536495))			Inverse-S Sigmoid	null	null	9.64851	null	null
SG	2012-09-13T10:57:56	POINT(-125.8728 -428.4882)	POLYGON((-169.068 -472.164,-77.256 -473.8176,-80.2158 -383.3124,-175.545 -381.6012,-169.068 -472.164))		POINT(-8.01061 -19.4285)	POLYGON((-11.01346 -22.461305,-5.00776 -22.461305,-5.00776 -16.395695,-11.01346 -16.395695,-11.01346 -22.461305))			Inverse-S Sigmoid	null	null	6.4129	null	null
SG	2012-09-13T20:57:56	POINT(669.354 -285.171)	POLYGON((624.162 -328.5354,698.454 -318.8088,711.768 -240.9252,636.06 -250.8084,624.162 -328.5354))		POINT(45.7375 -12.3621)	POLYGON((42.427935 -14.81507,49.047065 -14.81507,49.047065 -9.90913,42.427935 -9.90913,42.427935 -14.81507))			Forward-S Sigmoid	null	null	6.12221	null	null
SG	2012-09-13T23:57:56	POINT(-444.3012 -324.5358)	POLYGON((-491.676 -373.8198,-380.2998 -381.5328,-391.521 -273.6654,-506.1792 -265.7574,-491.676 -373.8198))		POINT(-28.499 -13.4987)	POLYGON((-32.470445 -16.94246,-24.527555 -16.94246,-24.527555 -10.05494,-32.470445 -10.05494,-32.470445 -16.94246))			Forward-S Sigmoid	null	null	8.55454	null	null
SG	2012-09-14T00:57:56	POINT(694.77 -280.9314)	POLYGON((646.758 -326.7306,724.95 -315.6468,739.332 -234.1542,659.598 -245.4234,646.758 -326.7306))		POINT(48.0101 -12.312)	POLYGON((44.373175 -14.875705,51.647025 -14.875705,51.647025 -9.748295,44.373175 -9.748295,44.373175 -14.875705))			Forward-S Sigmoid	null	null	7.9424	null	null
SG	2012-09-14T01:27:56	POINT(697.788 -279.864)	POLYGON((653.43 -322.311,725.898 -311.9418,739.158 -236.5806,665.37 -247.1088,653.43 -322.311))		POINT(48.2782 -12.2709)	POLYGON((44.89345 -14.641065,51.66295 -14.641065,51.66295 -9.900735,44.89345 -9.900735,44.89345 -14.641065))			Forward-S Sigmoid	null	null	10.902	null	null
SG	2012-09-14T01:57:56	POINT(702.912 -279.0306)	POLYGON((653.238 -326.2878,733.872 -314.5542,748.788 -230.7342,666.522 -242.6682,653.238 -326.2878))		POINT(48.7524 -12.2648)	POLYGON((44.945155 -14.9003,52.559645 -14.9003,52.559645 -9.6293,44.945155 -9.6293,44.945155 -14.9003))			Forward-S Sigmoid	null	null	6.49033	null	null
SG	2012-09-14T11:27:56	POINT(531.6162 168.945)	POLYGON((425.9802 74.0628,649.014 93.843,615.75 263.8308,404.1294 245.1876,425.9802 74.0628))		POINT(35.2884 16.0819)	POLYGON((26.92045 10.87525,43.65635 10.87525,43.65635 21.28855,26.92045 21.28855,26.92045 10.87525))			Forward-S Sigmoid	null	null	14.9241	null	null
SG	2012-09-14T12:57:56	POINT(529.965 159.8634)	POLYGON((449.1126 85.4742,622.17 100.6818,597.9348 234.297,431.6088 219.7572,449.1126 85.4742))		POINT(35.0543 15.5445)	POLYGON((28.5766 11.465345,41.532 11.465345,41.532 19.623655,28.5766 19.623655,28.5766 11.465345))			Inverse-S Sigmoid	null	null	534.469	null	null
SG	2012-09-14T13:57:56	POINT(542.5218 146.2074)	POLYGON((484.9032 92.0286,609.594 103.3068,593.328 200.454,471.96 189.5178,484.9032 92.0286))		POINT(35.8399 14.6583)	POLYGON((31.12708 11.702815,40.55272 11.702815,40.55272 17.613785,31.12708 17.613785,31.12708 11.702815))			Inverse-S Sigmoid	null	null	6.3832	null	null
