event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2013-01-01T12:50:58	POINT(-960 268.8)	POLYGON((-998.4 230.4,-921.6 230.4,-921.6 307.2,-998.4 307.2,-998.4 230.4))		POINT(-88.84371 15.602867)	POLYGON((-88.999347 12.959577,-75.376116 12.876675,-82.903826 17.982497,-88.755906 17.060882,-88.999347 12.959577))			65.774	erg/cm/cm/s	null		null		null		null	
FL	2013-01-01T15:36:34	POINT(38.4 499.2)	POLYGON((0 460.8,76.8 460.8,76.8 537.6,0 537.6,0 460.8))		POINT(2.5324874 27.520164)	POLYGON((0 24.937969,4.958342 24.950421,5.202409 30.181396,0 30.167506,0 24.937969))			41.4626	erg/cm/cm/s	null		null		null		null	
FL	2013-01-01T15:54:46	POINT(38.4 499.2)	POLYGON((0 460.8,76.8 460.8,76.8 537.6,0 537.6,0 460.8))		POINT(2.5324535 27.518694)	POLYGON((0 24.936498,4.958283 24.948956,5.202331 30.179931,0 30.166035,0 24.936498))			56.1421	erg/cm/cm/s	null		null		null		null	
FL	2013-01-01T17:24:58	POINT(115.2 499.2)	POLYGON((76.8 460.8,153.6 460.8,153.6 537.6,76.8 537.6,76.8 460.8))		POINT(7.6188977 27.537781)	POLYGON((4.957989 24.941696,9.95719 24.979457,10.452491 30.214854,5.201946 30.172673,4.957989 24.941696))			34.1608	erg/cm/cm/s	null		null		null		null	
FL	2013-01-01T17:56:58	POINT(38.4 499.2)	POLYGON((0 460.8,76.8 460.8,76.8 537.6,0 537.6,0 460.8))		POINT(2.5322257 27.508832)	POLYGON((0 24.926627,4.957885 24.939122,5.20181 30.170099,0 30.156162,0 24.926627))			29.5934	erg/cm/cm/s	null		null		null		null	
FL	2013-01-01T18:00:22	POINT(115.2 499.2)	POLYGON((0 460.8,153.6 460.8,153.6 537.6,0 537.6,0 460.8))		POINT(7.6186996 27.534947)	POLYGON((0 24.926352,9.956959 24.976642,10.452188 30.212042,0 30.155887,0 24.926352))			40.8411	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T02:17:34	POINT(115.2 499.2)	POLYGON((76.8 460.8,153.6 460.8,153.6 537.6,76.8 537.6,76.8 460.8))		POINT(7.6159286 27.495223)	POLYGON((4.956263 24.898922,9.95373 24.937169,10.447954 30.172627,5.199682 30.129911,4.956263 24.898922))			31.7078	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T02:55:10	POINT(192 499.2)	POLYGON((153.6 460.8,230.4 460.8,230.4 537.6,153.6 537.6,153.6 460.8))		POINT(12.768054 27.5464)	POLYGON((9.953486 24.934189,15.036353 24.999096,15.797045 30.242293,10.447635 30.169652,9.953486 24.934189))			37.5028	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T03:43:22	POINT(-729.6 -345.6)	POLYGON((-768 -384,-691.2 -384,-691.2 -307.2,-768 -307.2,-768 -384))		POINT(-53.845969 -22.572323)	POLYGON((-59.820986 -24.735624,-51.256409 -25.107576,-48.877669 -20.390162,-56.681665 -20.059832,-59.820986 -24.735624))			17.9884	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T04:18:58	POINT(-729.6 -422.4)	POLYGON((-768 -460.8,-691.2 -460.8,-691.2 -384,-768 -384,-768 -460.8))		POINT(-57.088871 -27.332928)	POLYGON((-64.502439 -29.519783,-54.633116 -29.964589,-51.257456 -25.109368,-59.822126 -24.737063,-64.502439 -29.519783))			17.5373	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T08:03:22	POINT(192 499.2)	POLYGON((153.6 460.8,230.4 460.8,230.4 537.6,153.6 537.6,153.6 460.8))		POINT(12.765202 27.522247)	POLYGON((9.951498 24.909796,15.03336 24.975178,15.793118 30.218463,10.445027 30.145297,9.951498 24.909796))			33.9712	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T08:46:58	POINT(-806.4 -268.8)	POLYGON((-844.8 -307.2,-768 -307.2,-768 -230.4,-844.8 -230.4,-844.8 -307.2))		POINT(-59.846902 -17.572013)	POLYGON((-66.52032 -19.608852,-56.689124 -20.073231,-54.523425 -15.484986,-63.452372 -15.070499,-66.52032 -19.608852))			37.8001	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T09:22:10	POINT(-806.4 -268.8)	POLYGON((-844.8 -307.2,-768 -307.2,-768 -230.4,-844.8 -230.4,-844.8 -307.2))		POINT(-59.847679 -17.573432)	POLYGON((-66.521248 -19.609978,-56.68999 -20.074783,-54.524065 -15.486626,-63.453056 -15.071762,-66.521248 -19.609978))			46.8219	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T09:30:46	POINT(192 499.2)	POLYGON((153.6 460.8,230.4 460.8,230.4 537.6,153.6 537.6,153.6 460.8))		POINT(12.764396 27.515407)	POLYGON((9.950936 24.902888,15.032514 24.968405,15.792008 30.211715,10.444289 30.1384,9.950936 24.902888))			28.9549	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T12:02:58	POINT(192 499.2)	POLYGON((153.6 460.8,230.4 460.8,230.4 537.6,153.6 537.6,153.6 460.8))		POINT(12.762994 27.503506)	POLYGON((9.94996 24.890868,15.031044 24.956619,15.790078 30.199974,10.443007 30.126401,9.94996 24.890868))			31.901	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T14:08:22	POINT(-883.2 268.8)	POLYGON((-921.6 230.4,-844.8 230.4,-844.8 307.2,-921.6 307.2,-921.6 230.4))		POINT(-69.186153 14.840179)	POLYGON((-75.348989 12.845799,-62.07227 12.134969,-64.591023 16.954436,-82.864135 17.967336,-75.348989 12.845799))			40.7638	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T17:56:46	POINT(-422.4 115.2)	POLYGON((-460.8 76.8,-384 76.8,-384 153.6,-460.8 153.6,-460.8 76.8))		POINT(-25.590937 3.8336517)	POLYGON((-28.059226 1.64053,-23.072353 1.517944,-23.201413 6.044121,-28.226225 6.169637,-28.059226 1.64053))			32.259	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T21:07:34	POINT(268.8 499.2)	POLYGON((230.4 460.8,384 460.8,384 537.6,230.4 537.6,230.4 460.8))		POINT(18.025472 27.546327)	POLYGON((15.025811 24.914553,25.658235 25.138188,27.041403 30.409947,15.783207 30.158069,15.025811 24.914553))			35.0968	erg/cm/cm/s	null		null		null		null	
FL	2013-01-02T23:14:34	POINT(345.6 499.2)	POLYGON((307.2 460.8,384 460.8,384 537.6,307.2 537.6,307.2 460.8))		POINT(23.47216 27.65472)	POLYGON((20.240224 25.000802,25.656188 25.129055,27.038712 30.400926,21.289059 30.256145,20.240224 25.000802))			26.7094	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T00:12:58	POINT(345.6 499.2)	POLYGON((307.2 460.8,384 460.8,384 537.6,307.2 537.6,307.2 460.8))		POINT(23.471193 27.65045)	POLYGON((20.239477 24.996433,25.655248 25.124859,27.037477 30.396781,21.288078 30.251808,20.239477 24.996433))			26.8256	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T00:49:10	POINT(38.4 268.8)	POLYGON((0 230.4,76.8 230.4,76.8 307.2,0 307.2,0 230.4))		POINT(2.3005451 12.647122)	POLYGON((0 10.322935,4.566911 10.333641,4.652107 15.004615,0 14.993379,0 10.322935))			21.2529	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T00:49:10	POINT(345.6 499.2)	POLYGON((307.2 460.8,384 460.8,384 537.6,307.2 537.6,307.2 460.8))		POINT(23.470594 27.647804)	POLYGON((20.239014 24.993726,25.654666 25.122258,27.036712 30.394212,21.28747 30.249121,20.239014 24.993726))			32.3698	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T01:18:58	POINT(345.6 499.2)	POLYGON((307.2 460.8,384 460.8,384 537.6,307.2 537.6,307.2 460.8))		POINT(23.470102 27.645626)	POLYGON((20.238633 24.991498,25.654187 25.120118,27.036082 30.392098,21.28697 30.246909,20.238633 24.991498))			42.7987	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T02:03:22	POINT(345.6 499.2)	POLYGON((307.2 460.8,384 460.8,384 537.6,307.2 537.6,307.2 460.8))		POINT(23.469368 27.642383)	POLYGON((20.238067 24.98818,25.653474 25.11693,27.035144 30.388949,21.286225 30.243614,20.238067 24.98818))			30.9498	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T03:34:34	POINT(-652.8 -345.6)	POLYGON((-691.2 -384,-614.4 -384,-614.4 -307.2,-691.2 -307.2,-691.2 -384))		POINT(-46.398651 -22.954823)	POLYGON((-51.298617 -25.179326,-44.035568 -25.471771,-42.133279 -20.731501,-48.91004 -20.465554,-51.298617 -25.179326))			42.5844	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T04:09:22	POINT(345.6 499.2)	POLYGON((307.2 460.8,384 460.8,384 614.4,307.2 614.4,307.2 460.8))		POINT(23.467289 27.633184)	POLYGON((20.23646 24.978768,25.651452 25.107888,29.004813 36.013592,22.767611 35.842555,20.23646 24.978768))			39.7481	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T04:17:34	POINT(729.6 345.6)	POLYGON((691.2 307.2,768 307.2,768 384,691.2 384,691.2 307.2))		POINT(51.908085 18.675486)	POLYGON((47.294538 16.077521,54.920934 16.430614,57.473694 21.375608,49.146083 20.974738,47.294538 16.077521))			16.1602	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T04:28:58	POINT(-115.2 -192)	POLYGON((-153.6 -230.4,-76.8 -230.4,-76.8 -153.6,-153.6 -153.6,-153.6 -230.4))		POINT(-6.9723715 -14.554699)	POLYGON((-9.42086 -16.83411,-4.695071 -16.866244,-4.597902 -12.287895,-9.225069 -12.256733,-9.42086 -16.83411))			24.7121	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T06:08:58	POINT(345.6 499.2)	POLYGON((307.2 460.8,384 460.8,384 537.6,307.2 537.6,307.2 460.8))		POINT(23.46532 27.62446)	POLYGON((20.234939 24.969842,25.649537 25.099313,27.029969 30.37155,21.282114 30.225411,20.234939 24.969842))			38.0349	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T06:30:46	POINT(345.6 499.2)	POLYGON((307.2 460.8,384 460.8,384 537.6,307.2 537.6,307.2 460.8))		POINT(23.464961 27.62287)	POLYGON((20.234662 24.968216,25.649188 25.097751,27.029511 30.370007,21.28175 30.223797,20.234662 24.968216))			38.4933	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T07:56:34	POINT(345.6 499.2)	POLYGON((307.2 460.8,384 460.8,384 537.6,307.2 537.6,307.2 460.8))		POINT(23.463551 27.616618)	POLYGON((20.233572 24.961819,25.647817 25.091606,27.027708 30.363937,21.280318 30.217447,20.233572 24.961819))			41.3022	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T11:09:34	POINT(345.6 576)	POLYGON((307.2 537.6,384 537.6,384 614.4,307.2 614.4,307.2 537.6))		POINT(24.892838 33.029248)	POLYGON((21.277104 30.203177,27.023661 30.350297,28.993131 35.984429,22.758342 35.811803,21.277104 30.203177))			21.0304	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T12:04:46	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.759212 19.097616)	POLYGON((-64.562794 16.909464,-54.91217 16.409293,-57.461671 21.355678,-68.746272 21.964176,-64.562794 16.909464))			40.7752	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T12:14:58	POINT(345.6 576)	POLYGON((307.2 537.6,384 537.6,384 614.4,307.2 614.4,307.2 537.6))		POINT(24.89143 33.024547)	POLYGON((21.276017 30.198346,27.022293 30.34568,28.991319 35.979899,22.756904 35.807025,21.276017 30.198346))			14.683	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T12:42:22	POINT(422.4 499.2)	POLYGON((384 460.8,460.8 460.8,460.8 537.6,384 537.6,384 460.8))		POINT(29.166607 27.753368)	POLYGON((25.643263 25.071161,31.341997 25.239314,33.119573 30.535062,27.02172 30.343746,25.643263 25.071161))			37.1177	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T13:08:46	POINT(-576 -192)	POLYGON((-691.2 -230.4,-537.6 -230.4,-537.6 -153.6,-691.2 -153.6,-691.2 -230.4))		POINT(-37.293405 -13.958259)	POLYGON((-47.22516 -15.884671,-34.879929 -16.340402,-34.091554 -11.780798,-46.053453 -11.343594,-47.22516 -15.884671))			41.8106	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T14:40:10	POINT(422.4 499.2)	POLYGON((307.2 460.8,460.8 460.8,460.8 537.6,307.2 537.6,307.2 460.8))		POINT(29.164236 27.745221)	POLYGON((20.228467 24.931779,31.339732 25.231344,33.116592 30.527251,21.273607 30.187629,20.228467 24.931779))			39.2653	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T15:12:46	POINT(422.4 499.2)	POLYGON((384 460.8,460.8 460.8,460.8 537.6,384 537.6,384 460.8))		POINT(29.163581 27.742968)	POLYGON((25.640875 25.06042,31.339107 25.229139,33.115769 30.525091,27.018579 30.333139,25.640875 25.06042))			42.5123	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T15:52:58	POINT(422.4 499.2)	POLYGON((384 460.8,460.8 460.8,460.8 537.6,384 537.6,384 460.8))		POINT(29.162773 27.74019)	POLYGON((25.640238 25.057551,31.338335 25.226422,33.114754 30.522428,27.01774 30.330305,25.640238 25.057551))			45.3014	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T16:28:34	POINT(422.4 499.2)	POLYGON((384 460.8,460.8 460.8,460.8 537.6,384 537.6,384 460.8))		POINT(29.162058 27.737731)	POLYGON((25.639674 25.055011,31.337653 25.224016,33.113855 30.52007,27.016998 30.327797,25.639674 25.055011))			52.0692	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T17:46:34	POINT(499.2 499.2)	POLYGON((460.8 460.8,537.6 460.8,537.6 537.6,460.8 537.6,460.8 460.8))		POINT(35.244713 27.935391)	POLYGON((31.336158 25.218746,37.443032 25.433318,39.727512 30.762086,33.111888 30.514907,31.336158 25.218746))			31.2593	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T19:18:34	POINT(499.2 499.2)	POLYGON((460.8 460.8,537.6 460.8,537.6 537.6,460.8 537.6,460.8 460.8))		POINT(35.242513 27.929455)	POLYGON((31.334398 25.212535,37.440956 25.427546,39.724777 30.7565,33.109571 30.508821,31.334398 25.212535))			58.7148	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T19:19:22	POINT(-806.4 268.8)	POLYGON((-844.8 230.4,-768 230.4,-768 384,-844.8 384,-844.8 230.4))		POINT(-58.247772 14.201445)	POLYGON((-62.046691 12.069732,-53.247493 11.622896,-57.450589 21.3372,-68.733791 21.95176,-62.046691 12.069732))			41.7824	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T20:10:58	POINT(499.2 499.2)	POLYGON((460.8 460.8,537.6 460.8,537.6 537.6,460.8 537.6,460.8 460.8))		POINT(35.241262 27.926076)	POLYGON((31.333397 25.208999,37.439775 25.42426,39.723221 30.75332,33.108253 30.505356,31.333397 25.208999))			38.8335	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T21:02:58	POINT(499.2 499.2)	POLYGON((460.8 460.8,537.6 460.8,537.6 537.6,460.8 537.6,460.8 460.8))		POINT(35.240021 27.922725)	POLYGON((31.332404 25.205492,37.438605 25.421001,39.721679 30.750166,33.106946 30.501919,31.332404 25.205492))			81.0932	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T21:28:46	POINT(499.2 499.2)	POLYGON((384 460.8,537.6 460.8,537.6 537.6,384 537.6,384 460.8))		POINT(35.239406 27.921062)	POLYGON((25.634931 25.033619,37.438024 25.419384,39.720914 30.748601,27.010758 30.306672,25.634931 25.033619))			96.4489	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T21:29:58	POINT(-883.2 -422.4)	POLYGON((-921.6 -460.8,-844.8 -460.8,-844.8 -384,-921.6 -384,-921.6 -460.8))		POINT(-88.690919 -25.529909)	POLYGON((-88.620393 -26.532975,-80.595507 -28.752016,-71.43333 -24.245054,-88.891282 -22.595529,-88.620393 -26.532975))			59.2449	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T22:25:58	POINT(499.2 499.2)	POLYGON((460.8 460.8,537.6 460.8,537.6 537.6,460.8 537.6,460.8 460.8))		POINT(35.238042 27.917377)	POLYGON((31.330821 25.199896,37.436738 25.415801,39.719219 30.745134,33.104861 30.496437,31.330821 25.199896))			52.3298	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T23:20:34	POINT(-576 -345.6)	POLYGON((-614.4 -384,-537.6 -384,-537.6 -307.2,-614.4 -307.2,-614.4 -384))		POINT(-39.811988 -23.274359)	POLYGON((-44.067255 -25.539625,-37.559786 -25.777495,-36.012374 -21.020361,-42.157633 -20.801462,-44.067255 -25.539625))			50.604	erg/cm/cm/s	null		null		null		null	
FL	2013-01-03T23:43:34	POINT(499.2 499.2)	POLYGON((460.8 460.8,537.6 460.8,537.6 537.6,460.8 537.6,460.8 460.8))		POINT(35.236195 27.912381)	POLYGON((31.329343 25.194668,37.434995 25.410942,39.716922 30.740432,33.102915 30.491314,31.329343 25.194668))			43.902	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T00:46:10	POINT(499.2 499.2)	POLYGON((460.8 460.8,537.6 460.8,537.6 537.6,460.8 537.6,460.8 460.8))		POINT(35.234706 27.908352)	POLYGON((31.328152 25.190452,37.433591 25.407025,39.715072 30.736641,33.101347 30.487183,31.328152 25.190452))			98.1845	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T00:46:46	POINT(-883.2 -422.4)	POLYGON((-921.6 -460.8,-844.8 -460.8,-844.8 -384,-921.6 -384,-921.6 -460.8))		POINT(-88.688999 -25.529867)	POLYGON((-88.618183 -26.532917,-80.604479 -28.754572,-71.440249 -24.250032,-88.890195 -22.595537,-88.618183 -26.532917))			31.5187	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T02:07:22	POINT(499.2 499.2)	POLYGON((460.8 460.8,537.6 460.8,537.6 537.6,460.8 537.6,460.8 460.8))		POINT(35.232777 27.90313)	POLYGON((31.326608 25.184987,37.431771 25.401947,39.712674 30.731727,33.099315 30.481829,31.326608 25.184987))			67.3818	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T04:37:22	POINT(576 499.2)	POLYGON((537.6 460.8,614.4 460.8,614.4 537.6,537.6 537.6,537.6 460.8))		POINT(41.868893 28.156023)	POLYGON((37.428416 25.392573,44.141327 25.668971,47.130268 31.047661,39.708252 30.722656,37.428416 25.392573))			47.094	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T06:31:10	POINT(-883.2 -499.2)	POLYGON((-921.6 -537.6,-844.8 -537.6,-844.8 -460.8,-921.6 -460.8,-921.6 -537.6))		POINT(-88.385242 -29.436623)	POLYGON((-88.326 -30.215462,-88.152925 -32.425282,-80.620251 -28.759035,-88.599036 -26.531936,-88.326 -30.215462))			43.2064	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T06:50:10	POINT(-883.2 -499.2)	POLYGON((-921.6 -537.6,-844.8 -537.6,-844.8 -460.8,-921.6 -460.8,-921.6 -537.6))		POINT(-88.387927 -29.436785)	POLYGON((-88.328686 -30.215623,-88.155616 -32.425443,-80.621123 -28.759281,-88.601725 -26.532098,-88.328686 -30.215623))			49.3852	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T07:59:58	POINT(576 499.2)	POLYGON((537.6 460.8,614.4 460.8,614.4 537.6,537.6 537.6,537.6 460.8))		POINT(41.863298 28.144177)	POLYGON((37.423898 25.379929,44.136096 25.657552,47.123364 31.036852,39.702296 30.710422,37.423898 25.379929))			60.2489	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T08:36:46	POINT(576 499.2)	POLYGON((537.6 460.8,614.4 460.8,614.4 537.6,537.6 537.6,537.6 460.8))		POINT(41.862284 28.142027)	POLYGON((37.423079 25.377635,44.135148 25.65548,47.122113 31.03489,39.701216 30.708202,37.423079 25.377635))			79.4131	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T08:51:22	POINT(-652.8 345.6)	POLYGON((-691.2 307.2,-614.4 307.2,-614.4 384,-691.2 384,-691.2 307.2))		POINT(-44.600073 18.254157)	POLYGON((-47.266614 15.985588,-40.673456 15.701743,-42.089427 20.572127,-49.107655 20.886135,-47.266614 15.985588))			28.782	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T11:08:58	POINT(576 499.2)	POLYGON((307.2 384,614.4 384,614.4 537.6,307.2 537.6,307.2 384))		POINT(41.858096 28.133143)	POLYGON((19.467109 19.839199,42.086774 20.564112,47.116944 31.026784,21.253424 30.097411,19.467109 19.839199))			87.8664	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T12:19:34	POINT(-883.2 -422.4)	POLYGON((-921.6 -460.8,-844.8 -460.8,-844.8 -384,-921.6 -384,-921.6 -460.8))		POINT(-88.668021 -25.528902)	POLYGON((-88.596064 -26.531885,-80.636295 -28.763534,-71.464708 -24.267504,-88.872458 -22.594759,-88.596064 -26.531885))			38.0141	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T12:20:10	POINT(576 499.2)	POLYGON((537.6 460.8,614.4 460.8,614.4 537.6,537.6 537.6,537.6 460.8))		POINT(41.85614 28.12899)	POLYGON((37.418118 25.36372,44.129404 25.642913,47.114531 31.022995,39.694674 30.694738,37.418118 25.36372))			58.9952	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T12:55:46	POINT(652.8 268.8)	POLYGON((614.4 230.4,691.2 230.4,691.2 307.2,614.4 307.2,614.4 230.4))		POINT(43.273492 13.441533)	POLYGON((39.718377 10.969371,46.037986 11.234874,47.262715 15.97257,40.670049 15.687185,39.718377 10.969371))			10.2397	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T13:03:58	POINT(-883.2 -422.4)	POLYGON((-921.6 -460.8,-844.8 -460.8,-844.8 -384,-921.6 -384,-921.6 -460.8))		POINT(-88.655706 -25.5282)	POLYGON((-88.583582 -26.531174,-80.638346 -28.764106,-71.466281 -24.268621,-88.860597 -22.594081,-88.583582 -26.531174))			84.7759	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T13:55:10	POINT(576 499.2)	POLYGON((537.6 460.8,614.4 460.8,614.4 537.6,537.6 537.6,537.6 460.8))		POINT(41.853534 28.123453)	POLYGON((37.416013 25.357809,44.126968 25.637575,47.111314 31.017943,39.691899 30.68902,37.416013 25.357809))			57.8166	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T17:10:46	POINT(-883.2 -422.4)	POLYGON((-921.6 -460.8,-844.8 -460.8,-844.8 -384,-921.6 -384,-921.6 -460.8))		POINT(-88.646437 -25.527745)	POLYGON((-88.573893 -26.530695,-80.649773 -28.767283,-71.475034 -24.274823,-88.85252 -22.593696,-88.573893 -26.530695))			47.3579	erg/cm/cm/s	null		null		null		null	
FL	2013-01-04T18:03:10	POINT(-576 345.6)	POLYGON((-614.4 307.2,-537.6 307.2,-537.6 384,-614.4 384,-614.4 307.2))		POINT(-38.191247 17.956188)	POLYGON((-40.665789 15.668911,-34.707522 15.439944,-35.820611 20.290148,-42.078827 20.540035,-40.665789 15.668911))			20.4824	erg/cm/cm/s	null		null		null		null	
