event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2013-05-01T07:41:22	POINT(192 192)	POLYGON((0 153.6,230.4 153.6,230.4 307.2,0 307.2,0 153.6))		POINT(11.680066 7.5286556)	POLYGON((0 5.102321,13.995721 5.227402,14.422945 14.731816,0 14.595954,0 5.102321))			90.1247	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T08:05:22	POINT(38.4 192)	POLYGON((0 153.6,76.8 153.6,76.8 230.4,0 230.4,0 153.6))		POINT(2.3198563 7.4461215)	POLYGON((0 5.104041,4.622647 5.117741,4.673086 9.815426,0 9.801266,0 5.104041))			41.7906	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T08:26:22	POINT(115.2 268.8)	POLYGON((0 153.6,153.6 153.6,153.6 307.2,0 307.2,0 153.6))		POINT(7.0777912 12.218753)	POLYGON((0 5.105546,9.276826 5.160612,9.554424 14.65902,0 14.59926,0 5.105546))			64.7846	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T09:07:46	POINT(115.2 268.8)	POLYGON((76.8 230.4,153.6 230.4,153.6 307.2,76.8 307.2,76.8 230.4))		POINT(7.0779248 12.221755)	POLYGON((4.673202 9.81994,9.379526 9.862682,9.554628 14.662024,4.759474 14.617148,4.673202 9.81994))			67.8124	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T09:37:46	POINT(38.4 192)	POLYGON((0 153.6,76.8 153.6,76.8 230.4,0 230.4,0 153.6))		POINT(2.3199301 7.4527805)	POLYGON((0 5.110665,4.622771 5.124345,4.673258 9.822111,0 9.807971,0 5.110665))			43.2307	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T09:41:58	POINT(38.4 192)	POLYGON((0 153.6,230.4 153.6,230.4 230.4,0 230.4,0 153.6))		POINT(2.3199335 7.4530833)	POLYGON((0 5.110966,13.996222 5.235802,14.154448 9.937378,0 9.808276,0 5.110966))			42.0939	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T09:50:34	POINT(115.2 268.8)	POLYGON((76.8 153.6,230.4 153.6,230.4 307.2,76.8 307.2,76.8 153.6))		POINT(7.078063 12.224859)	POLYGON((4.622789 5.12526,13.996258 5.236402,14.42391 14.741034,4.759579 14.620285,4.622789 5.12526))			49.2752	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T10:33:10	POINT(192 268.8)	POLYGON((153.6 153.6,230.4 153.6,230.4 307.2,153.6 307.2,153.6 153.6))		POINT(11.854782 12.286524)	POLYGON((9.277171 5.169591,13.996435 5.239371,14.424229 14.744076,9.555049 14.668223,9.277171 5.169591))			52.2762	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T11:45:22	POINT(192 192)	POLYGON((153.6 153.6,230.4 153.6,230.4 230.4,153.6 230.4,153.6 153.6))		POINT(11.681057 7.5459144)	POLYGON((9.277368 5.174707,13.996735 5.244405,14.155152 9.946084,9.380119 9.873982,9.277368 5.174707))			65.9601	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T11:56:34	POINT(115.2 268.8)	POLYGON((76.8 230.4,153.6 230.4,153.6 307.2,76.8 307.2,76.8 230.4))		POINT(7.07847 12.234003)	POLYGON((4.673517 9.83216,9.380161 9.874786,9.555461 14.674281,4.759888 14.629525,4.673517 9.83216))			134.881	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T12:10:34	POINT(192 192)	POLYGON((153.6 153.6,230.4 153.6,230.4 230.4,153.6 230.4,153.6 153.6))		POINT(11.68116 7.5476986)	POLYGON((9.277437 5.176494,13.99684 5.246163,14.155296 9.947862,9.380213 9.875791,9.277437 5.176494))			43.6046	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T12:17:34	POINT(-729.6 -345.6)	POLYGON((-768 -384,-691.2 -384,-691.2 -307.2,-768 -307.2,-768 -384))		POINT(-56.467711 -23.539331)	POLYGON((-63.21213 -25.637758,-53.777457 -26.19119,-51.009471 -21.38635,-59.457807 -20.90515,-63.21213 -25.637758))			25.7551	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T12:54:58	POINT(115.2 268.8)	POLYGON((76.8 153.6,230.4 153.6,230.4 307.2,76.8 307.2,76.8 153.6))		POINT(7.0786587 12.238244)	POLYGON((4.623038 5.138453,13.997025 5.249261,14.42529 14.754206,4.760031 14.633811,4.623038 5.138453))			77.2991	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T13:41:10	POINT(192 192)	POLYGON((153.6 153.6,230.4 153.6,230.4 230.4,153.6 230.4,153.6 153.6))		POINT(11.681528 7.5541161)	POLYGON((9.277684 5.182919,13.997217 5.252485,14.155814 9.95426,9.380554 9.882294,9.277684 5.182919))			28.8315	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T14:08:58	POINT(192 192)	POLYGON((76.8 153.6,230.4 153.6,230.4 307.2,76.8 307.2,76.8 153.6))		POINT(11.681641 7.5560861)	POLYGON((4.623138 5.143752,13.997332 5.254426,14.425844 14.759497,4.760212 14.639243,4.623138 5.143752))			367.905	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T14:26:58	POINT(652.8 -268.8)	POLYGON((614.4 -307.2,691.2 -307.2,691.2 -230.4,614.4 -230.4,614.4 -307.2))		POINT(46.352378 -19.202473)	POLYGON((43.816472 -21.746225,51.008526 -21.380991,49.058943 -16.672939,42.252957 -17.011751,43.816472 -21.746225))			30.5555	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T15:31:34	POINT(192 268.8)	POLYGON((153.6 153.6,230.4 153.6,230.4 307.2,153.6 307.2,153.6 153.6))		POINT(11.856405 12.30792)	POLYGON((9.277985 5.190755,13.997676 5.260195,14.426463 14.765405,9.556522 14.689913,9.277985 5.190755))			89.0392	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T15:33:34	POINT(652.8 -192)	POLYGON((614.4 -230.4,691.2 -230.4,691.2 -153.6,614.4 -153.6,614.4 -230.4))		POINT(44.893497 -14.51697)	POLYGON((42.252656 -17.008428,49.058719 -16.670001,47.714076 -12.028878,41.159585 -12.350913,42.252656 -17.008428))			40.3548	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T15:50:34	POINT(652.8 -268.8)	POLYGON((614.4 -307.2,844.8 -307.2,844.8 -76.8,614.4 -76.8,614.4 -307.2))		POINT(46.351875 -19.198624)	POLYGON((43.815771 -21.742237,70.687081 -20.191962,62.990257 -6.490487,40.450978 -7.737724,43.815771 -21.742237))			107.178	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T16:09:34	POINT(192 192)	POLYGON((153.6 153.6,230.4 153.6,230.4 307.2,153.6 307.2,153.6 153.6))		POINT(11.682132 7.564637)	POLYGON((9.278089 5.193453,13.997834 5.26285,14.426748 14.768125,9.55671 14.692678,9.278089 5.193453))			66.2073	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T16:30:58	POINT(192 192)	POLYGON((153.6 153.6,230.4 153.6,230.4 230.4,153.6 230.4,153.6 153.6))		POINT(11.682219 7.5661551)	POLYGON((9.278148 5.194973,13.997924 5.264346,14.156786 9.966262,9.381194 9.894494,9.278148 5.194973))			37.1866	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T16:36:10	POINT(192 192)	POLYGON((153.6 153.6,230.4 153.6,230.4 230.4,153.6 230.4,153.6 153.6))		POINT(11.68224 7.566524)	POLYGON((9.278162 5.195343,13.997945 5.264709,14.156816 9.96663,9.381213 9.894868,9.278162 5.195343))			40.4274	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T16:59:46	POINT(652.8 -268.8)	POLYGON((614.4 -307.2,691.2 -307.2,691.2 -230.4,614.4 -230.4,614.4 -307.2))		POINT(46.351457 -19.195436)	POLYGON((43.81519 -21.738933,51.007406 -21.374656,49.058428 -16.666196,42.252265 -17.004125,43.81519 -21.738933))			59.4581	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T17:22:46	POINT(883.2 -268.8)	POLYGON((844.8 -307.2,921.6 -307.2,921.6 -230.4,844.8 -230.4,844.8 -307.2))		POINT(76.117583 -17.400494)	POLYGON((70.687698 -20.189953,88.923525 -18.406436,86.606729 -14.275237,66.84331 -15.618327,70.687698 -20.189953))			48.6796	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T17:30:34	POINT(192 192)	POLYGON((153.6 153.6,230.4 153.6,230.4 230.4,153.6 230.4,153.6 153.6))		POINT(11.682462 7.5703843)	POLYGON((9.27831 5.199208,13.998172 5.268512,14.157127 9.970479,9.381418 9.89878,9.27831 5.199208))			34.6921	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T17:59:58	POINT(192 192)	POLYGON((153.6 153.6,230.4 153.6,230.4 230.4,153.6 230.4,153.6 153.6))		POINT(11.682582 7.5724712)	POLYGON((9.278391 5.201298,13.998294 5.270568,14.157295 9.972559,9.381529 9.900895,9.278391 5.201298))			30.7241	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T18:41:22	POINT(652.8 -268.8)	POLYGON((614.4 -307.2,691.2 -307.2,691.2 -230.4,614.4 -230.4,614.4 -307.2))		POINT(46.350843 -19.190752)	POLYGON((43.814335 -21.73408,51.006659 -21.370439,49.058084 -16.661707,42.251804 -16.99905,43.814335 -21.73408))			145.796	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T18:56:10	POINT(192 192)	POLYGON((153.6 153.6,230.4 153.6,230.4 230.4,153.6 230.4,153.6 153.6))		POINT(11.68281 7.5764617)	POLYGON((9.278544 5.205293,13.998528 5.2745,14.157617 9.976537,9.381741 9.904938,9.278544 5.205293))			58.4656	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T19:04:46	POINT(268.8 192)	POLYGON((230.4 153.6,307.2 153.6,307.2 230.4,230.4 230.4,230.4 153.6))		POINT(16.473688 7.6622265)	POLYGON((13.998564 5.275102,18.821317 5.374107,19.04202 10.07967,14.157667 9.977146,13.998564 5.275102))			21.6116	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T20:03:22	POINT(-729.6 -268.8)	POLYGON((-768 -307.2,-614.4 -307.2,-614.4 -153.6,-768 -153.6,-768 -307.2))		POINT(-53.816772 -18.791989)	POLYGON((-59.455896 -20.889617,-43.813644 -21.73016,-41.15934 -12.336968,-55.199874 -11.606822,-59.455896 -20.889617))			75.749	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T20:24:10	POINT(192 192)	POLYGON((76.8 153.6,230.4 153.6,230.4 307.2,76.8 307.2,76.8 153.6))		POINT(11.683169 7.5827134)	POLYGON((4.623646 5.170667,13.998895 5.280659,14.428657 14.786364,4.761134 14.666833,4.623646 5.170667))			253.288	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T21:56:58	POINT(268.8 192)	POLYGON((230.4 153.6,307.2 153.6,307.2 230.4,230.4 230.4,230.4 153.6))		POINT(16.474688 7.6742236)	POLYGON((13.999282 5.287158,18.822297 5.385882,19.043361 10.091582,14.158654 9.989346,13.999282 5.287158))			33.3372	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T22:41:22	POINT(-576 -345.6)	POLYGON((-614.4 -384,-537.6 -384,-537.6 -307.2,-614.4 -307.2,-614.4 -384))		POINT(-41.409794 -24.288221)	POLYGON((-45.990777 -26.570746,-39.113396 -26.884943,-37.357733 -22.009069,-43.812309 -21.722598,-45.990777 -26.570746))			42.1181	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T22:56:46	POINT(268.8 192)	POLYGON((153.6 153.6,307.2 153.6,307.2 230.4,153.6 230.4,153.6 153.6))		POINT(16.475035 7.6783933)	POLYGON((9.279202 5.222418,18.822638 5.389974,19.043827 10.095722,9.382649 9.922269,9.279202 5.222418))			72.6775	erg/cm/cm/s	null		null		null		null	
FL	2013-05-01T23:44:22	POINT(268.8 192)	POLYGON((230.4 153.6,307.2 153.6,307.2 230.4,230.4 230.4,230.4 153.6))		POINT(16.475312 7.6817136)	POLYGON((13.99973 5.294686,18.822909 5.393233,19.044198 10.099019,14.15927 9.996963,13.99973 5.294686))			27.443	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T00:33:46	POINT(422.4 268.8)	POLYGON((230.4 230.4,460.8 230.4,460.8 307.2,230.4 307.2,230.4 230.4))		POINT(26.932987 12.713676)	POLYGON((14.159553 10.000469,29.347121 10.410497,29.977321 15.237005,14.430533 14.804276,14.159553 10.000469))			48.296	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T01:25:34	POINT(268.8 268.8)	POLYGON((230.4 230.4,307.2 230.4,307.2 307.2,230.4 307.2,230.4 230.4))		POINT(16.729055 12.438912)	POLYGON((14.159851 10.004146,19.044987 10.106032,19.419807 14.91523,14.430922 14.807997,14.159851 10.004146))			48.7343	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T01:45:22	POINT(-345.6 -268.8)	POLYGON((-384 -307.2,-307.2 -307.2,-307.2 -230.4,-384 -230.4,-384 -307.2))		POINT(-22.634253 -20.081751)	POLYGON((-25.752458 -22.410612,-20.358456 -22.553546,-19.714934 -17.768388,-24.924354 -17.633026,-25.752458 -22.410612))			36.1587	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T01:47:22	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(53.815295 -18.778422)	POLYGON((51.003503 -21.352718,59.454452 -20.878108,56.911107 -16.210474,49.056623 -16.642847,51.003503 -21.352718))			55.1646	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T01:54:46	POINT(-345.6 -268.8)	POLYGON((-384 -307.2,-230.4 -307.2,-230.4 -230.4,-384 -230.4,-384 -307.2))		POINT(-22.634204 -20.081165)	POLYGON((-25.752391 -22.410046,-15.134888 -22.660558,-14.662293 -17.869847,-24.924314 -17.632447,-25.752391 -22.410046))			64.2133	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T01:56:58	POINT(268.8 192)	POLYGON((230.4 153.6,307.2 153.6,307.2 307.2,230.4 307.2,230.4 153.6))		POINT(16.476082 7.6909691)	POLYGON((14.000284 5.303988,18.823664 5.402318,19.420127 14.917432,14.431159 14.810253,14.000284 5.303988))			43.5367	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T02:25:58	POINT(729.6 -192)	POLYGON((691.2 -230.4,768 -230.4,768 -153.6,691.2 -153.6,691.2 -230.4))		POINT(51.984457 -14.118614)	POLYGON((49.05649 -16.641135,56.911079 -16.209048,55.201076 -11.591741,47.714375 -11.998671,49.05649 -16.641135))			30.4302	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T02:43:46	POINT(-192 -192)	POLYGON((-230.4 -230.4,-153.6 -230.4,-153.6 -153.6,-230.4 -153.6,-230.4 -230.4))		POINT(-12.026729 -15.548555)	POLYGON((-14.662152 -17.866623,-9.718082 -17.937881,-9.495422 -13.241603,-14.323872 -13.172829,-14.662152 -17.866623))			7.37722	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T03:09:10	POINT(-652.8 -268.8)	POLYGON((-691.2 -307.2,-614.4 -307.2,-614.4 -230.4,-691.2 -230.4,-691.2 -307.2))		POINT(-46.347748 -19.167281)	POLYGON((-51.002893 -21.349309,-43.810038 -21.709759,-42.249479 -16.97362,-49.05634 -16.639218,-51.002893 -21.349309))			46.74	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T03:14:34	POINT(268.8 192)	POLYGON((230.4 153.6,307.2 153.6,307.2 230.4,230.4 230.4,230.4 153.6))		POINT(16.476534 7.6963896)	POLYGON((14.000608 5.309436,18.824106 5.407638,19.045837 10.11359,14.160477 10.011887,14.000608 5.309436))			32.5597	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T04:11:34	POINT(268.8 192)	POLYGON((230.4 153.6,307.2 153.6,307.2 230.4,230.4 230.4,230.4 153.6))		POINT(16.476865 7.700373)	POLYGON((14.000846 5.313439,18.824431 5.411548,19.046282 10.117545,14.160804 10.015938,14.000846 5.313439))			40.636	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T04:16:46	POINT(268.8 268.8)	POLYGON((230.4 153.6,307.2 153.6,307.2 307.2,230.4 307.2,230.4 153.6))		POINT(16.730384 12.451011)	POLYGON((14.000868 5.313804,18.824461 5.411905,19.421553 14.92724,14.432211 14.820305,14.000868 5.313804))			51.3996	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T04:42:22	POINT(345.6 192)	POLYGON((307.2 153.6,384 153.6,384 230.4,307.2 230.4,307.2 153.6))		POINT(21.396271 7.8180047)	POLYGON((18.824607 5.413662,23.796382 5.543647,24.088897 10.254492,19.046523 10.119683,18.824607 5.413662))			27.5579	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T04:56:22	POINT(422.4 268.8)	POLYGON((307.2 153.6,460.8 153.6,460.8 307.2,307.2 307.2,307.2 153.6))		POINT(26.936344 12.731039)	POLYGON((18.824686 5.414622,28.974184 5.710056,29.981549 15.254037,19.421957 14.930019,18.824686 5.414622))			617.344	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T05:43:10	POINT(883.2 -268.8)	POLYGON((844.8 -307.2,921.6 -307.2,921.6 -230.4,844.8 -230.4,844.8 -307.2))		POINT(76.132979 -17.388095)	POLYGON((70.692561 -20.173775,88.943385 -18.407583,86.705401 -14.266264,66.848221 -15.59852,70.692561 -20.173775))			61.1374	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T05:50:58	POINT(345.6 192)	POLYGON((307.2 153.6,384 153.6,384 230.4,307.2 230.4,307.2 153.6))		POINT(21.396797 7.82267)	POLYGON((18.824998 5.41837,23.796886 5.548206,24.089584 10.259102,19.047058 10.124446,18.824998 5.41837))			30.2767	erg/cm/cm/s	null		null		null		null	
FL	2013-05-02T05:51:10	POINT(-652.8 -268.8)	POLYGON((-691.2 -307.2,-614.4 -307.2,-614.4 -230.4,-691.2 -230.4,-691.2 -307.2))		POINT(-46.346753 -19.159773)	POLYGON((-51.001681 -21.342549,-43.808658 -21.701978,-42.248731 -16.965485,-49.055776 -16.632024,-51.001681 -21.342549))			42.6893	erg/cm/cm/s	null		null		null		null	
