event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2013-03-01T00:12:46	POINT(-883.2 -192)	POLYGON((-921.6 -230.4,-844.8 -230.4,-844.8 -153.6,-921.6 -153.6,-921.6 -230.4))		POINT(-69.754526 -14.004654)	POLYGON((-79.975571 -15.119917,-65.432603 -16.839683,-63.035502 -12.44965,-75.494284 -10.999094,-79.975571 -15.119917))			43.4861	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T01:12:22	POINT(-883.2 -268.8)	POLYGON((-921.6 -307.2,-844.8 -307.2,-844.8 -230.4,-921.6 -230.4,-921.6 -307.2))		POINT(-73.519101 -18.268333)	POLYGON((-87.886577 -18.319446,-69.038715 -21.185972,-65.434044 -16.839887,-79.978772 -15.119771,-87.886577 -18.319446))			68.6569	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T04:56:10	POINT(499.2 -192)	POLYGON((460.8 -230.4,537.6 -230.4,537.6 -153.6,460.8 -153.6,460.8 -230.4))		POINT(32.572081 -17.509394)	POLYGON((30.280741 -19.978114,35.946701 -19.603793,34.930206 -15.043711,29.439481 -15.401509,30.280741 -19.978114))			41.7554	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T06:07:10	POINT(-883.2 -192)	POLYGON((-921.6 -230.4,-844.8 -230.4,-844.8 -153.6,-921.6 -153.6,-921.6 -230.4))		POINT(-69.764608 -14.005269)	POLYGON((-79.99463 -15.119038,-65.441173 -16.840873,-63.04297 -12.450759,-75.50791 -10.998798,-79.99463 -15.119038))			57.6139	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T06:22:34	POINT(-883.2 -192)	POLYGON((-921.6 -230.4,-844.8 -230.4,-844.8 -153.6,-921.6 -153.6,-921.6 -230.4))		POINT(-69.765047 -14.005294)	POLYGON((-79.99546 -15.118999,-65.441546 -16.840923,-63.043295 -12.450805,-75.508503 -10.998785,-79.99546 -15.118999))			48.6617	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T09:13:34	POINT(-806.4 -192)	POLYGON((-844.8 -230.4,-768 -230.4,-768 -153.6,-844.8 -153.6,-844.8 -230.4))		POINT(-59.385598 -15.167317)	POLYGON((-65.445678 -16.841475,-56.186647 -17.836607,-54.375185 -13.370153,-63.046898 -12.451316,-65.445678 -16.841475))			20.3681	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T09:54:10	POINT(-883.2 -268.8)	POLYGON((-921.6 -307.2,-844.8 -307.2,-844.8 -230.4,-921.6 -230.4,-921.6 -307.2))		POINT(-73.537638 -18.268976)	POLYGON((-87.887769 -18.319614,-69.054094 -21.187612,-65.446659 -16.841604,-80.006869 -15.118457,-87.887769 -18.319614))			65.2888	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T10:10:58	POINT(499.2 -192)	POLYGON((460.8 -230.4,614.4 -230.4,614.4 -153.6,460.8 -153.6,460.8 -230.4))		POINT(32.574613 -17.511969)	POLYGON((30.283171 -19.980892,42.007894 -19.143838,40.78862 -14.605118,29.441655 -15.404051,30.283171 -19.980892))			48.6288	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T12:06:22	POINT(-806.4 -192)	POLYGON((-844.8 -230.4,-768 -230.4,-768 -153.6,-844.8 -153.6,-844.8 -230.4))		POINT(-59.388861 -15.168025)	POLYGON((-65.449853 -16.84202,-56.189667 -17.837493,-54.377875 -13.370955,-63.05054 -12.451818,-65.449853 -16.84202))			40.9717	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T12:22:46	POINT(-960 -268.8)	POLYGON((-998.4 -307.2,-921.6 -307.2,-921.6 -230.4,-998.4 -230.4,-998.4 -307.2))		POINT(-88.264902 -15.550348)	POLYGON((-88.06771 -16.998485,-87.885326 -18.319313,-80.014894 -15.118069,-88.616025 -12.924719,-88.06771 -16.998485))			54.6502	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T13:23:34	POINT(-345.6 345.6)	POLYGON((-384 307.2,-307.2 307.2,-307.2 384,-384 384,-384 307.2))		POINT(-21.499389 14.116297)	POLYGON((-23.796142 11.826151,-18.81178 11.588047,-19.234282 16.45725,-24.355527 16.710799,-23.796142 11.826151))			23.1639	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T13:39:22	POINT(576 -192)	POLYGON((537.6 -230.4,614.4 -230.4,614.4 -153.6,537.6 -153.6,537.6 -230.4))		POINT(38.3194 -17.107691)	POLYGON((35.951605 -19.608056,42.010254 -19.145356,40.790736 -14.606497,34.934599 -15.047599,35.951605 -19.608056))			37.269	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T16:44:46	POINT(576 -268.8)	POLYGON((537.6 -307.2,614.4 -307.2,614.4 -230.4,537.6 -230.4,537.6 -307.2))		POINT(39.631483 -21.68718)	POLYGON((37.345481 -24.237609,43.695329 -23.742028,42.012349 -19.146679,35.953334 -19.609511,37.345481 -24.237609))			37.7011	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T17:29:46	POINT(-806.4 -192)	POLYGON((-844.8 -230.4,-768 -230.4,-768 -153.6,-844.8 -153.6,-844.8 -230.4))		POINT(-59.394963 -15.169306)	POLYGON((-65.457661 -16.843002,-56.19531 -17.839104,-54.382904 -13.372405,-63.057355 -12.452716,-65.457661 -16.843002))			59.8528	erg/cm/cm/s	null		null		null		null	
FL	2013-03-01T20:08:46	POINT(-268.8 422.4)	POLYGON((-307.2 384,-230.4 384,-230.4 460.8,-307.2 460.8,-307.2 384))		POINT(-16.98645 18.854237)	POLYGON((-19.235607 16.456304,-14.289417 16.265881,-14.737315 21.316326,-19.858946 21.522811,-19.235607 16.456304))			28.1185	erg/cm/cm/s	null		null		null		null	
FL	2013-03-02T03:04:58	POINT(-192 345.6)	POLYGON((-230.4 307.2,-153.6 307.2,-153.6 460.8,-230.4 460.8,-230.4 307.2))		POINT(-11.727696 13.744092)	POLYGON((-13.986686 11.406049,-9.267703 11.280835,-9.754342 21.172393,-14.738377 21.3159,-13.986686 11.406049))			24.4103	erg/cm/cm/s	null		null		null		null	
FL	2013-03-02T10:43:22	POINT(-960 115.2)	POLYGON((-998.4 76.8,-921.6 76.8,-921.6 153.6,-998.4 153.6,-998.4 76.8))		POINT(-85.888531 6.3650973)	POLYGON((-89.16685 4.328233,-72.050524 2.33644,-73.34277 7.100965,-88.609726 8.640234,-89.16685 4.328233))			54.1341	erg/cm/cm/s	null		null		null		null	
FL	2013-03-02T11:49:46	POINT(38.4 422.4)	POLYGON((0 384,76.8 384,76.8 460.8,0 460.8,0 384))		POINT(2.3871766 18.522879)	POLYGON((0 16.027009,4.714325 16.052937,4.856882 21.087394,0 21.059423,0 16.027009))			27.7702	erg/cm/cm/s	null		null		null		null	
FL	2013-03-02T11:50:10	POINT(-960 115.2)	POLYGON((-998.4 76.8,-921.6 76.8,-921.6 153.6,-998.4 153.6,-998.4 76.8))		POINT(-85.901436 6.3667983)	POLYGON((-89.177536 4.329591,-72.052666 2.336631,-73.345192 7.101262,-88.620471 8.641604,-89.177536 4.329591))			61.2757	erg/cm/cm/s	null		null		null		null	
