event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2014-03-01T03:38:10	POINT(-422.4 345.6)	POLYGON((-460.8 307.2,-384 307.2,-384 384,-460.8 384,-460.8 307.2))		POINT(-26.648447 14.398243)	POLYGON((-28.997036 12.134192,-23.793299 11.830473,-24.352682 16.714354,-29.720793 17.039099,-28.997036 12.134192))			57.3066	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T03:44:10	POINT(960 -268.8)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -230.4,921.6 -230.4,921.6 -307.2))		POINT(88.262398 -15.550002)	POLYGON((87.883131 -18.319006,88.065368 -16.998159,88.613226 -12.924334,79.978418 -15.119447,87.883131 -18.319006))			99.6087	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T03:47:34	POINT(-422.4 345.6)	POLYGON((-460.8 307.2,-384 307.2,-384 384,-460.8 384,-460.8 307.2))		POINT(-26.648489 14.39821)	POLYGON((-28.997083 12.134156,-23.793336 11.830433,-24.35272 16.714324,-29.720841 17.039073,-28.997083 12.134156))			36.7607	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T03:53:34	POINT(960 -192)	POLYGON((921.6 -230.4,998.4 -230.4,998.4 -153.6,921.6 -153.6,921.6 -230.4))		POINT(88.835203 -11.253719)	POLYGON((79.978914 -15.119425,88.615591 -12.924632,89.165135 -8.71066,75.496678 -10.99858,79.978914 -15.119425))			104.885	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T04:30:58	POINT(-422.4 345.6)	POLYGON((-460.8 307.2,-384 307.2,-384 384,-460.8 384,-460.8 307.2))		POINT(-26.648682 14.398057)	POLYGON((-28.997299 12.133993,-23.793506 11.830249,-24.352893 16.714184,-29.721062 17.038955,-28.997299 12.133993))			77.0336	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T05:51:22	POINT(960 -115.2)	POLYGON((921.6 -153.6,998.4 -153.6,998.4 -76.8,921.6 -76.8,921.6 -153.6))		POINT(87.269457 -7.2295529)	POLYGON((75.501124 -10.998498,89.162628 -8.71035,89.713956 -4.3976,73.082593 -6.68546,75.501124 -10.998498))			114.75	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T06:13:22	POINT(960 -115.2)	POLYGON((921.6 -230.4,998.4 -230.4,998.4 -76.8,921.6 -76.8,921.6 -230.4))		POINT(87.273167 -7.2291236)	POLYGON((79.986292 -15.119097,88.612932 -12.924304,89.713941 -4.397599,73.083302 -6.685447,79.986292 -15.119097))			124.738	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T09:37:34	POINT(-422.4 345.6)	POLYGON((-460.8 307.2,-384 307.2,-384 384,-460.8 384,-460.8 307.2))		POINT(-26.650055 14.397031)	POLYGON((-28.99883 12.132889,-23.794713 11.829004,-24.354123 16.713249,-29.722639 17.038174,-28.99883 12.132889))			35.5131	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T09:40:34	POINT(-268.8 -192)	POLYGON((-307.2 -230.4,-230.4 -230.4,-230.4 -153.6,-307.2 -153.6,-307.2 -230.4))		POINT(-16.920532 -18.30131)	POLYGON((-19.707462 -20.51543,-14.66591 -20.69433,-14.269373 -16.087699,-19.171388 -15.916091,-19.707462 -20.51543))			31.9966	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T10:02:46	POINT(-422.4 345.6)	POLYGON((-460.8 307.2,-384 307.2,-384 384,-460.8 384,-460.8 307.2))		POINT(-26.650169 14.396951)	POLYGON((-28.998956 12.132803,-23.794813 11.828906,-24.354225 16.713177,-29.722769 17.038114,-28.998956 12.132803))			34.6609	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T10:26:46	POINT(192 -268.8)	POLYGON((153.6 -307.2,230.4 -307.2,230.4 -230.4,153.6 -230.4,153.6 -307.2))		POINT(12.390948 -23.100536)	POLYGON((10.077568 -25.523962,15.200871 -25.391388,14.666074 -20.694797,9.72485 -20.81999,10.077568 -25.523962))			9.36673	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T10:52:10	POINT(960 -268.8)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -76.8,921.6 -76.8,921.6 -307.2))		POINT(88.267011 -15.550596)	POLYGON((87.887639 -18.319587,88.069925 -16.998746,89.719182 -4.398272,73.0923 -6.685276,87.887639 -18.319587))			142.778	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T11:23:58	POINT(960 -115.2)	POLYGON((921.6 -153.6,998.4 -153.6,998.4 -76.8,921.6 -76.8,921.6 -153.6))		POINT(87.326015 -7.2229966)	POLYGON((75.513677 -10.998243,89.179755 -8.71252,89.731141 -4.399784,73.093327 -6.685254,75.513677 -10.998243))			121.345	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T11:59:22	POINT(883.2 -115.2)	POLYGON((844.8 -153.6,921.6 -153.6,921.6 -76.8,844.8 -76.8,844.8 -153.6))		POINT(67.419769 -9.6506445)	POLYGON((63.046703 -12.450595,75.515013 -10.998214,73.094469 -6.68523,61.514375 -8.024012,63.046703 -12.450595))			35.1374	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T13:19:34	POINT(960 -192)	POLYGON((921.6 -307.2,1075.2 -307.2,1075.2 -153.6,921.6 -153.6,921.6 -307.2))		POINT(88.847488 -11.255287)	POLYGON((87.897656 -18.320848,88.236264 -15.852429,89.256207 -8.101125,75.51804 -10.998146,87.897656 -18.320848))			722.228	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T13:46:58	POINT(-268.8 -115.2)	POLYGON((-307.2 -153.6,-230.4 -153.6,-230.4 -76.8,-307.2 -76.8,-307.2 -153.6))		POINT(-16.525855 -13.731624)	POLYGON((-19.172445 -15.918296,-14.270152 -16.089968,-13.987686 -11.539475,-18.791713 -11.372373,-19.172445 -15.918296))			54.5155	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T13:57:58	POINT(-192 -192)	POLYGON((-230.4 -230.4,-153.6 -230.4,-153.6 -76.8,-230.4 -76.8,-230.4 -230.4))		POINT(-12.008739 -18.452046)	POLYGON((-14.666824 -20.696905,-9.725344 -20.822138,-9.276438 -11.656571,-13.987717 -11.539566,-14.666824 -20.696905))			62.5691	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T15:48:58	POINT(422.4 -38.4)	POLYGON((384 -76.8,460.8 -76.8,460.8 76.8,384 76.8,384 -76.8))		POINT(26.069483 -8.7607036)	POLYGON((23.729493 -11.152388,28.850817 -10.872053,28.301494 -1.828818,23.271379 -2.105774,23.729493 -11.152388))			81.8245	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T15:57:10	POINT(-345.6 345.6)	POLYGON((-384 307.2,-307.2 307.2,-307.2 384,-384 384,-384 307.2))		POINT(-21.499487 14.117758)	POLYGON((-23.796222 11.827592,-18.811844 11.589541,-19.234393 16.458728,-24.355667 16.712223,-23.796222 11.827592))			31.6707	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T15:57:10	POINT(-268.8 -115.2)	POLYGON((-307.2 -153.6,-230.4 -153.6,-230.4 -76.8,-307.2 -76.8,-307.2 -153.6))		POINT(-16.526313 -13.732732)	POLYGON((-19.173002 -15.919437,-14.270563 -16.091141,-13.988058 -11.540547,-18.792218 -11.373414,-19.173002 -15.919437))			76.1029	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T16:44:34	POINT(-115.2 -192)	POLYGON((-153.6 -230.4,-76.8 -230.4,-76.8 -153.6,-153.6 -153.6,-153.6 -230.4))		POINT(-7.1752419 -18.550888)	POLYGON((-9.725732 -20.8238,-4.847495 -20.897971,-4.717196 -16.28297,-9.463724 -16.211771,-9.725732 -20.8238))			40.2122	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T17:07:46	POINT(-268.8 -115.2)	POLYGON((-307.2 -153.6,-230.4 -153.6,-230.4 -76.8,-307.2 -76.8,-307.2 -153.6))		POINT(-16.526561 -13.733326)	POLYGON((-19.173303 -15.920048,-14.270785 -16.09177,-13.98826 -11.541121,-18.792491 -11.373971,-19.173303 -15.920048))			36.7588	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T17:19:10	POINT(-883.2 268.8)	POLYGON((-921.6 230.4,-844.8 230.4,-844.8 307.2,-921.6 307.2,-921.6 230.4))		POINT(-69.602104 13.678168)	POLYGON((-76.56887 12.170415,-62.28702 10.449775,-64.635689 15.478327,-87.311334 18.246499,-76.56887 12.170415))			46.74	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T18:51:58	POINT(-345.6 345.6)	POLYGON((-384 307.2,-307.2 307.2,-307.2 384,-384 384,-384 307.2))		POINT(-21.500107 14.11721)	POLYGON((-23.796922 11.826991,-18.812381 11.58888,-19.23494 16.45824,-24.356385 16.711798,-23.796922 11.826991))			50.2533	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T19:12:46	POINT(-115.2 -192)	POLYGON((-153.6 -230.4,-76.8 -230.4,-76.8 -153.6,-153.6 -153.6,-153.6 -230.4))		POINT(-7.1754839 -18.55229)	POLYGON((-9.726076 -20.825253,-4.847665 -20.89944,-4.717348 -16.284318,-9.46403 -16.213104,-9.726076 -20.825253))			81.0982	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T19:20:10	POINT(-883.2 268.8)	POLYGON((-921.6 230.4,-844.8 230.4,-844.8 307.2,-921.6 307.2,-921.6 230.4))		POINT(-69.60564 13.678648)	POLYGON((-76.574682 12.171246,-62.289343 10.449925,-64.638417 15.478681,-87.312239 18.24661,-76.574682 12.171246))			27.8779	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T19:55:10	POINT(-115.2 -115.2)	POLYGON((-153.6 -153.6,-76.8 -153.6,-76.8 -76.8,-153.6 -76.8,-153.6 -153.6))		POINT(-7.0087938 -13.972195)	POLYGON((-9.464118 -16.213481,-4.717392 -16.2847,-4.624282 -11.728869,-9.277109 -11.659526,-9.464118 -16.213481))			34.7204	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T20:41:22	POINT(-268.8 345.6)	POLYGON((-307.2 307.2,-230.4 307.2,-230.4 384,-307.2 384,-307.2 307.2))		POINT(-16.544446 13.902943)	POLYGON((-18.812719 11.588483,-13.985448 11.40922,-14.289186 16.2676,-19.235285 16.457951,-18.812719 11.588483))			27.7539	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T20:43:58	POINT(-268.8 345.6)	POLYGON((-384 307.2,-230.4 307.2,-230.4 384,-384 384,-384 307.2))		POINT(-16.544453 13.902934)	POLYGON((-23.797373 11.826621,-13.985454 11.40921,-14.289192 16.267592,-24.356848 16.711542,-23.797373 11.826621))			51.1495	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T21:12:22	POINT(499.2 -38.4)	POLYGON((460.8 -76.8,537.6 -76.8,537.6 0,460.8 0,460.8 -76.8))		POINT(31.270121 -8.452518)	POLYGON((28.852805 -10.874332,34.226682 -10.526246,33.783363 -6.014829,28.477984 -6.358381,28.852805 -10.874332))			21.4744	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T21:27:46	POINT(-268.8 422.4)	POLYGON((-307.2 384,-230.4 384,-230.4 460.8,-307.2 460.8,-307.2 384))		POINT(-16.986316 18.855743)	POLYGON((-19.235432 16.457832,-14.289292 16.267469,-14.737216 21.317805,-19.858803 21.524225,-19.235432 16.457832))			23.9414	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T21:44:22	POINT(-115.2 -115.2)	POLYGON((-153.6 -153.6,-76.8 -153.6,-76.8 -76.8,-153.6 -76.8,-153.6 -153.6))		POINT(-7.0089537 -13.97312)	POLYGON((-9.464343 -16.214443,-4.717503 -16.285673,-4.624384 -11.729756,-9.277313 -11.660403,-9.464343 -16.214443))			20.8625	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T23:26:58	POINT(-192 -115.2)	POLYGON((-230.4 -153.6,-153.6 -153.6,-153.6 -76.8,-230.4 -76.8,-230.4 -153.6))		POINT(-11.730463 -13.879886)	POLYGON((-14.271972 -16.09506,-9.464554 -16.215336,-9.277505 -11.661215,-13.989338 -11.544116,-14.271972 -16.09506))			28.938	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T23:46:46	POINT(-268.8 345.6)	POLYGON((-307.2 307.2,-230.4 307.2,-230.4 384,-307.2 384,-307.2 307.2))		POINT(-16.544944 13.902362)	POLYGON((-18.813293 11.587838,-13.985866 11.40853,-14.289611 16.26709,-19.235872 16.457489,-18.813293 11.587838))			52.6101	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T23:56:46	POINT(-422.4 -345.6)	POLYGON((-460.8 -384,-384 -384,-384 -307.2,-460.8 -307.2,-460.8 -384))		POINT(-29.239009 -27.179669)	POLYGON((-32.970285 -29.401577,-27.063389 -29.749187,-25.825584 -24.958493,-31.433726 -24.638234,-32.970285 -29.401577))			31.7768	erg/cm/cm/s	null		null		null		null	
FL	2014-03-01T23:56:58	POINT(-268.8 345.6)	POLYGON((-307.2 307.2,-230.4 307.2,-230.4 384,-307.2 384,-307.2 307.2))		POINT(-16.544971 13.902331)	POLYGON((-18.813325 11.587804,-13.985889 11.408493,-14.289635 16.267063,-19.235905 16.457465,-18.813325 11.587804))			36.8085	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T00:06:58	POINT(960 -192)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -153.6,921.6 -153.6,921.6 -307.2))		POINT(88.83089 -11.253221)	POLYGON((87.879906 -18.318646,88.062386 -16.997829,89.161275 -8.710219,75.542479 -10.997531,87.879906 -18.318646))			677.139	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T00:15:58	POINT(-268.8 345.6)	POLYGON((-307.2 307.2,-230.4 307.2,-230.4 460.8,-307.2 460.8,-307.2 307.2))		POINT(-16.545022 13.902273)	POLYGON((-18.813384 11.58774,-13.985932 11.408424,-14.737622 21.317533,-19.859367 21.524002,-18.813384 11.58774))			124.11	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T00:19:34	POINT(499.2 115.2)	POLYGON((460.8 76.8,537.6 76.8,537.6 153.6,460.8 153.6,460.8 76.8))		POINT(30.897148 0.60994088)	POLYGON((28.304238 -1.831599,33.587306 -1.487315,33.631835 3.087472,28.325267 2.737254,28.304238 -1.831599))			53.7547	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T00:32:58	POINT(-268.8 345.6)	POLYGON((-307.2 307.2,-230.4 307.2,-230.4 384,-307.2 384,-307.2 307.2))		POINT(-16.545068 13.902222)	POLYGON((-18.813437 11.587683,-13.985971 11.408363,-14.289718 16.266968,-19.236019 16.45738,-18.813437 11.587683))			76.5527	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T01:48:58	POINT(960 -115.2)	POLYGON((921.6 -153.6,998.4 -153.6,998.4 -76.8,921.6 -76.8,921.6 -153.6))		POINT(87.478093 -7.2052579)	POLYGON((75.54633 -10.997423,89.170145 -8.71134,89.722101 -4.398673,73.121268 -6.684545,75.54633 -10.997423))			54.8558	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T01:56:34	POINT(960 -115.2)	POLYGON((921.6 -153.6,998.4 -153.6,998.4 -76.8,921.6 -76.8,921.6 -153.6))		POINT(87.479463 -7.2050974)	POLYGON((75.546616 -10.997415,89.161151 -8.710207,89.713188 -4.397547,73.121514 -6.684538,75.546616 -10.997415))			129.118	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T02:10:22	POINT(-268.8 345.6)	POLYGON((-307.2 307.2,-230.4 307.2,-230.4 384,-307.2 384,-307.2 307.2))		POINT(-16.545331 13.901936)	POLYGON((-18.81374 11.587363,-13.986191 11.40802,-14.289943 16.266719,-19.23633 16.457156,-18.81374 11.587363))			57.0005	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T02:25:46	POINT(-883.2 -268.8)	POLYGON((-921.6 -460.8,-768 -460.8,-768 -230.4,-921.6 -230.4,-921.6 -460.8))		POINT(-73.566025 -18.269431)	POLYGON((-86.707889 -26.376245,-67.910073 -31.303636,-56.201132 -17.840084,-80.050382 -15.11605,-86.707889 -26.376245))			23.8742	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T03:35:22	POINT(960 -345.6)	POLYGON((921.6 -384,998.4 -384,998.4 -230.4,921.6 -230.4,921.6 -384))		POINT(87.689799 -19.670656)	POLYGON((87.287563 -22.466541,87.514957 -20.898365,88.610627 -12.924059,80.054066 -15.115864,87.287563 -22.466541))			224.43	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T08:16:34	POINT(-345.6 -345.6)	POLYGON((-384 -384,-307.2 -384,-307.2 -230.4,-384 -230.4,-384 -384))		POINT(-23.621545 -27.480299)	POLYGON((-27.067366 -29.75421,-21.405697 -30.026698,-19.713894 -20.527871,-24.901991 -20.290628,-27.067366 -29.75421))			49.7238	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T08:32:22	POINT(-345.6 -345.6)	POLYGON((-384 -384,-307.2 -384,-307.2 -307.2,-384 -307.2,-384 -384))		POINT(-23.621648 -27.48045)	POLYGON((-27.06749 -29.754365,-21.405795 -30.026859,-20.439349 -25.214989,-25.829105 -24.963238,-27.06749 -29.754365))			30.7203	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T08:36:10	POINT(-345.6 -345.6)	POLYGON((-384 -384,-307.2 -384,-307.2 -230.4,-384 -230.4,-384 -384))		POINT(-23.621672 -27.480486)	POLYGON((-27.06752 -29.754403,-21.405818 -30.026897,-19.713986 -20.528037,-24.902108 -20.290788,-27.06752 -29.754403))			58.6649	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T09:07:22	POINT(-345.6 -345.6)	POLYGON((-384 -384,-230.4 -384,-230.4 -230.4,-384 -230.4,-384 -384))		POINT(-23.621874 -27.480784)	POLYGON((-27.067766 -29.754708,-15.918411 -30.232481,-14.67083 -20.707567,-24.902294 -20.291042,-27.067766 -29.754708))			76.8946	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T09:57:46	POINT(-115.2 -115.2)	POLYGON((-153.6 -230.4,-76.8 -230.4,-76.8 -76.8,-153.6 -76.8,-153.6 -230.4))		POINT(-7.010019 -13.979006)	POLYGON((-9.7281 -20.83345,-4.848671 -20.907729,-4.625061 -11.735383,-9.278676 -11.665962,-9.7281 -20.83345))			41.3537	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T10:15:22	POINT(-345.6 -345.6)	POLYGON((-384 -384,-307.2 -384,-307.2 -307.2,-384 -307.2,-384 -384))		POINT(-23.622314 -27.48143)	POLYGON((-27.068302 -29.75537,-21.406428 -30.027903,-20.439893 -25.215943,-25.829802 -24.964155,-27.068302 -29.75537))			39.5021	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T10:32:46	POINT(-345.6 -345.6)	POLYGON((-384 -384,-307.2 -384,-307.2 -307.2,-384 -307.2,-384 -384))		POINT(-23.622426 -27.481595)	POLYGON((-27.068438 -29.755538,-21.406535 -30.028079,-20.439985 -25.216103,-25.829919 -24.964309,-27.068438 -29.755538))			43.1702	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T11:18:10	POINT(-268.8 -268.8)	POLYGON((-307.2 -307.2,-230.4 -307.2,-230.4 -230.4,-307.2 -230.4,-307.2 -307.2))		POINT(-17.469832 -22.959137)	POLYGON((-20.440225 -25.216519,-15.206804 -25.406547,-14.671278 -20.708694,-19.714739 -20.529397,-20.440225 -25.216519))			44.4054	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T11:20:22	POINT(-192 345.6)	POLYGON((-230.4 307.2,-153.6 307.2,-153.6 384,-230.4 384,-230.4 307.2))		POINT(-11.728341 13.744441)	POLYGON((-13.98745 11.40627,-9.268202 11.281027,-9.46487 16.13277,-14.291229 16.265504,-13.98745 11.40627))			35.8482	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T11:56:46	POINT(-345.6 -345.6)	POLYGON((-384 -384,-230.4 -384,-230.4 -230.4,-384 -230.4,-384 -384))		POINT(-23.622967 -27.482385)	POLYGON((-27.069097 -29.756349,-15.919177 -30.234236,-14.67141 -20.709023,-24.903301 -20.292404,-27.069097 -29.756349))			127.65	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T12:36:46	POINT(883.2 345.6)	POLYGON((844.8 307.2,921.6 307.2,921.6 384,844.8 384,844.8 307.2))		POINT(74.71916 19.139537)	POLYGON((64.662013 15.482015,87.311154 18.246438,86.703857 22.392386,68.847209 20.883293,64.662013 15.482015))			51.3069	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T12:45:34	POINT(960 -192)	POLYGON((921.6 -307.2,1075.2 -307.2,1075.2 -153.6,921.6 -153.6,921.6 -307.2))		POINT(88.829835 -11.253112)	POLYGON((87.878174 -18.318451,88.217462 -15.850114,89.239264 -8.099036,75.571121 -10.996652,87.878174 -18.318451))			145.578	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T13:05:22	POINT(-38.4 -115.2)	POLYGON((-153.6 -153.6,0 -153.6,0 -76.8,-153.6 -76.8,-153.6 -153.6))		POINT(-2.3319848 -14.027068)	POLYGON((-9.46622 -16.222057,-1e-06 -16.316996,-0 -11.759731,-9.279023 -11.667292,-9.46622 -16.222057))			41.7503	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T13:30:58	POINT(883.2 268.8)	POLYGON((844.8 230.4,921.6 230.4,921.6 384,844.8 384,844.8 230.4))		POINT(69.637795 13.683249)	POLYGON((62.310464 10.451621,76.627487 12.178951,86.709405 22.3931,68.848931 20.883626,62.310464 10.451621))			50.2568	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T14:03:10	POINT(883.2 345.6)	POLYGON((844.8 230.4,921.6 230.4,921.6 384,844.8 384,844.8 230.4))		POINT(74.723239 19.140254)	POLYGON((62.311092 10.45168,76.629057 12.179184,86.709324 22.393088,68.849955 20.883824,62.311092 10.45168))			52.9738	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T14:54:46	POINT(883.2 268.8)	POLYGON((844.8 230.4,921.6 230.4,921.6 307.2,844.8 307.2,844.8 230.4))		POINT(69.640285 13.683623)	POLYGON((62.312099 10.451777,76.631575 12.179558,87.316414 18.247111,64.665186 15.482499,62.312099 10.451777))			45.7102	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T15:14:46	POINT(576 38.4)	POLYGON((537.6 0,614.4 0,614.4 76.8,537.6 76.8,537.6 0))		POINT(36.42915 -3.5591107)	POLYGON((33.790878 -6.020427,39.443195 -5.597146,39.227823 -1.066635,33.593219 -1.491182,33.790878 -6.020427))			34.9622	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T15:53:22	POINT(-883.2 -268.8)	POLYGON((-921.6 -307.2,-844.8 -307.2,-844.8 -230.4,-921.6 -230.4,-921.6 -307.2))		POINT(-73.594 -18.270105)	POLYGON((-87.886534 -18.319507,-69.100536 -21.191612,-65.484806 -16.845677,-80.093168 -15.113823,-87.886534 -18.319507))			19.0506	erg/cm/cm/s	null		null		null		null	
FL	2014-03-02T16:23:22	POINT(-38.4 -115.2)	POLYGON((-76.8 -153.6,0 -153.6,0 -76.8,-76.8 -76.8,-76.8 -153.6))		POINT(-2.332079 -14.028531)	POLYGON((-4.718633 -16.294912,-1e-06 -16.318539,-0 -11.761117,-4.625413 -11.73811,-4.718633 -16.294912))			33.7105	erg/cm/cm/s	null		null		null		null	
