event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2013-12-01T21:54:46	POINT(-883.2 -345.6)	POLYGON((-921.6 -384,-844.8 -384,-844.8 -307.2,-921.6 -307.2,-921.6 -384))		POINT(-75.535061 -20.585695)	POLYGON((-89.371042 -22.613178,-70.256578 -22.944977,-65.679735 -18.049993,-85.755649 -18.338126,-89.371042 -22.613178))			115.086	erg/cm/cm/s	null		null		null		null	
FL	2013-12-01T21:54:58	POINT(652.8 -268.8)	POLYGON((614.4 -307.2,691.2 -307.2,691.2 -230.4,614.4 -230.4,614.4 -307.2))		POINT(43.909878 -15.427166)	POLYGON((41.348599 -17.76052,48.055174 -17.830854,46.630025 -13.123804,40.223164 -13.05984,41.348599 -17.76052))			32.8531	erg/cm/cm/s	null		null		null		null	
FL	2013-12-01T22:38:22	POINT(-345.6 -268.8)	POLYGON((-384 -307.2,-307.2 -307.2,-307.2 -230.4,-384 -230.4,-384 -307.2))		POINT(-21.499921 -15.253422)	POLYGON((-24.348739 -17.62678,-19.252427 -17.598653,-18.808982 -12.910926,-23.773289 -12.937005,-24.348739 -17.62678))			30.5539	erg/cm/cm/s	null		null		null		null	
FL	2013-12-01T23:19:22	POINT(-345.6 -268.8)	POLYGON((-384 -307.2,-307.2 -307.2,-307.2 -230.4,-384 -230.4,-384 -307.2))		POINT(-21.500173 -15.256719)	POLYGON((-24.349084 -17.629995,-19.252706 -17.601988,-18.809156 -12.914293,-23.773504 -12.940258,-24.349084 -17.629995))			38.1097	erg/cm/cm/s	null		null		null		null	
FL	2013-12-01T23:25:34	POINT(-345.6 -268.8)	POLYGON((-384 -307.2,-307.2 -307.2,-307.2 -230.4,-384 -230.4,-384 -307.2))		POINT(-21.500211 -15.257218)	POLYGON((-24.349136 -17.630481,-19.252748 -17.602492,-18.809183 -12.914803,-23.773536 -12.94075,-24.349136 -17.630481))			40.6337	erg/cm/cm/s	null		null		null		null	
FL	2013-12-01T23:31:58	POINT(652.8 -268.8)	POLYGON((614.4 -307.2,691.2 -307.2,691.2 -230.4,614.4 -230.4,614.4 -307.2))		POINT(43.910879 -15.43316)	POLYGON((41.349814 -17.766748,48.056465 -17.836373,46.630788 -13.129535,40.223898 -13.066232,41.349814 -17.766748))			43.3469	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T00:01:10	POINT(-345.6 -268.8)	POLYGON((-384 -307.2,-307.2 -307.2,-307.2 -230.4,-384 -230.4,-384 -307.2))		POINT(-21.50043 -15.260081)	POLYGON((-24.349435 -17.633273,-19.252991 -17.605388,-18.809334 -12.917727,-23.773723 -12.943575,-24.349435 -17.633273))			45.941	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T00:06:46	POINT(652.8 -268.8)	POLYGON((614.4 -307.2,691.2 -307.2,691.2 -230.4,614.4 -230.4,614.4 -307.2))		POINT(43.911238 -15.435311)	POLYGON((41.35025 -17.768982,48.056928 -17.838353,46.631063 -13.131592,40.224162 -13.068526,41.35025 -17.768982))			36.4187	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T00:47:46	POINT(-345.6 -268.8)	POLYGON((-384 -307.2,-307.2 -307.2,-307.2 -230.4,-384 -230.4,-384 -307.2))		POINT(-21.500716 -15.263829)	POLYGON((-24.349828 -17.636928,-19.253308 -17.609179,-18.809533 -12.921554,-23.773968 -12.947272,-24.349828 -17.636928))			41.7993	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T01:36:46	POINT(652.8 -268.8)	POLYGON((614.4 -307.2,691.2 -307.2,691.2 -230.4,614.4 -230.4,614.4 -307.2))		POINT(43.912168 -15.440875)	POLYGON((41.351378 -17.774761,48.058128 -17.843476,46.631773 -13.136911,40.224845 -13.074458,41.351378 -17.774761))			72.8761	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T02:25:46	POINT(-268.8 -345.6)	POLYGON((-307.2 -384,-230.4 -384,-230.4 -307.2,-307.2 -307.2,-307.2 -384))		POINT(-17.016639 -19.99655)	POLYGON((-19.882081 -22.438406,-14.773144 -22.415725,-14.315478 -17.59646,-19.253976 -17.617153,-19.882081 -22.438406))			33.9896	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T02:39:58	POINT(-268.8 -345.6)	POLYGON((-307.2 -384,-230.4 -384,-230.4 -307.2,-307.2 -307.2,-307.2 -384))		POINT(-17.016742 -19.997717)	POLYGON((-19.882219 -22.439549,-14.773249 -22.416901,-14.315551 -17.597646,-19.254073 -17.618308,-19.882219 -22.439549))			33.1667	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T04:26:10	POINT(-268.8 -345.6)	POLYGON((-307.2 -384,-230.4 -384,-230.4 -307.2,-307.2 -307.2,-307.2 -384))		POINT(-17.017509 -20.006443)	POLYGON((-19.883253 -22.448092,-14.774029 -22.425694,-14.316099 -17.606523,-19.254798 -17.626951,-19.883253 -22.448092))			31.0693	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T06:05:46	POINT(-268.8 -268.8)	POLYGON((-307.2 -307.2,-230.4 -307.2,-230.4 -230.4,-307.2 -230.4,-307.2 -307.2))		POINT(-16.560217 -15.266897)	POLYGON((-19.255478 -17.635059,-14.316613 -17.61485,-13.992177 -12.928938,-18.810894 -12.947683,-19.255478 -17.635059))			31.7525	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T06:48:46	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.875765 -15.531307)	POLYGON((48.062301 -17.861239,55.824857 -17.947258,53.938158 -13.232278,46.634247 -13.155358,48.062301 -17.861239))			29.0283	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T07:04:58	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.875938 -15.532181)	POLYGON((48.062518 -17.862162,55.825073 -17.948027,53.938281 -13.233095,46.634376 -13.156316,48.062518 -17.862162))			35.154	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T07:14:22	POINT(576 268.8)	POLYGON((537.6 230.4,614.4 230.4,614.4 384,537.6 384,537.6 230.4))		POINT(37.959567 16.538173)	POLYGON((34.587039 14.230402,40.45275 14.189797,43.399808 23.680052,36.956878 23.724154,34.587039 14.230402))			17.0073	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T07:52:10	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.876442 -15.534726)	POLYGON((48.063151 -17.86485,55.825704 -17.950268,53.938641 -13.235476,46.634752 -13.159107,48.063151 -17.86485))			38.9693	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T08:03:46	POINT(-268.8 -268.8)	POLYGON((-307.2 -307.2,-230.4 -307.2,-230.4 -230.4,-307.2 -230.4,-307.2 -307.2))		POINT(-16.560792 -15.276689)	POLYGON((-19.256286 -17.644665,-14.317224 -17.624718,-13.992561 -12.938885,-18.811401 -12.957382,-19.256286 -17.644665))			37.0279	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T08:10:46	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.876641 -15.535729)	POLYGON((48.063401 -17.865909,55.825952 -17.951152,53.938783 -13.236414,46.634901 -13.160207,48.063401 -17.865909))			39.042	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T09:58:10	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.877789 -15.541522)	POLYGON((48.064844 -17.872028,55.827389 -17.956253,53.939604 -13.241833,46.635758 -13.166561,48.064844 -17.872028))			69.4321	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T11:10:58	POINT(-268.8 -268.8)	POLYGON((-307.2 -307.2,-230.4 -307.2,-230.4 -230.4,-307.2 -230.4,-307.2 -307.2))		POINT(-16.561705 -15.292226)	POLYGON((-19.25757 -17.65991,-14.318194 -17.640376,-13.993173 -12.954671,-18.812207 -12.972773,-19.25757 -17.65991))			34.6599	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T11:52:10	POINT(-268.8 -268.8)	POLYGON((-307.2 -307.2,-153.6 -307.2,-153.6 -230.4,-307.2 -230.4,-307.2 -307.2))		POINT(-16.561906 -15.295647)	POLYGON((-19.257853 -17.663266,-9.488407 -17.630246,-9.275693 -12.94555,-18.812385 -12.976161,-19.257853 -17.663266))			46.5887	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T12:10:22	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.879206 -15.548655)	POLYGON((48.066623 -17.87956,55.829162 -17.962533,53.940619 -13.248505,46.636817 -13.174383,48.066623 -17.87956))			82.3618	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T13:15:46	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.879909 -15.552184)	POLYGON((48.067504 -17.883287,55.83004 -17.965641,53.941122 -13.251806,46.637341 -13.178253,48.067504 -17.883287))			43.1816	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T13:22:10	POINT(-883.2 -345.6)	POLYGON((-921.6 -384,-844.8 -384,-844.8 -230.4,-921.6 -230.4,-921.6 -384))		POINT(-75.538145 -20.603601)	POLYGON((-89.416611 -22.614211,-70.269566 -22.969911,-62.894205 -13.351833,-76.599377 -13.519585,-89.416611 -22.614211))			70.2734	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T14:11:34	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.880509 -15.555195)	POLYGON((48.068257 -17.886467,55.830791 -17.968293,53.941552 -13.254623,46.63779 -13.181555,48.068257 -17.886467))			34.1791	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T14:23:46	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.88064 -15.555853)	POLYGON((48.068422 -17.887163,55.830955 -17.968872,53.941646 -13.255238,46.637888 -13.182278,48.068422 -17.887163))			35.5189	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T14:26:10	POINT(-883.2 -345.6)	POLYGON((-921.6 -384,-844.8 -384,-844.8 -307.2,-921.6 -307.2,-921.6 -384))		POINT(-75.538373 -20.604841)	POLYGON((-89.424284 -22.61434,-70.270475 -22.971635,-65.690253 -18.083833,-85.679736 -18.341132,-89.424284 -22.61434))			58.7678	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T16:22:10	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.881916 -15.562244)	POLYGON((48.070022 -17.893912,55.83255 -17.9745,53.942561 -13.261217,46.638841 -13.189286,48.070022 -17.893912))			33.5094	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T16:56:46	POINT(-192 -345.6)	POLYGON((-230.4 -384,-153.6 -384,-153.6 -307.2,-230.4 -307.2,-230.4 -384))		POINT(-12.067749 -20.051551)	POLYGON((-14.779568 -22.487896,-9.789894 -22.473519,-9.489469 -17.656206,-14.319992 -17.669312,-14.779568 -22.487896))			46.2228	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T17:13:10	POINT(-192 -268.8)	POLYGON((-230.4 -307.2,-153.6 -307.2,-153.6 -230.4,-230.4 -230.4,-230.4 -307.2))		POINT(-11.74713 -15.30707)	POLYGON((-14.320078 -17.670685,-9.489526 -17.657604,-9.276401 -12.973103,-13.994362 -12.985226,-14.320078 -17.670685))			48.4306	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T17:54:10	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,768 -307.2,768 -230.4,691.2 -230.4,691.2 -307.2))		POINT(50.882909 -15.567211)	POLYGON((48.071267 -17.899157,55.833791 -17.978874,53.943273 -13.265863,46.639584 -13.194733,48.071267 -17.899157))			32.9691	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T18:41:10	POINT(-192 -268.8)	POLYGON((-230.4 -307.2,-153.6 -307.2,-153.6 -230.4,-230.4 -230.4,-230.4 -307.2))		POINT(-11.747441 -15.31454)	POLYGON((-14.320537 -17.678052,-9.489834 -17.665107,-9.276596 -12.980659,-13.994652 -12.992652,-14.320537 -17.678052))			44.2189	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T21:16:10	POINT(806.4 -268.8)	POLYGON((768 -307.2,844.8 -307.2,844.8 -230.4,768 -230.4,768 -307.2))		POINT(59.134187 -15.662806)	POLYGON((55.836524 -17.98848,65.694689 -18.097853,62.896898 -13.370165,53.944845 -13.276066,55.836524 -17.98848))			32.9595	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T21:51:34	POINT(652.8 345.6)	POLYGON((614.4 307.2,691.2 307.2,691.2 384,614.4 384,614.4 307.2))		POINT(45.80373 21.174741)	POLYGON((41.647558 18.810506,48.390641 18.764514,50.585223 23.572449,43.370303 23.621324,41.647558 18.810506))			21.25	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T22:20:58	POINT(-115.2 -268.8)	POLYGON((-153.6 -307.2,-76.8 -307.2,-76.8 -230.4,-153.6 -230.4,-153.6 -307.2))		POINT(-7.0164102 -15.323597)	POLYGON((-9.490604 -17.683851,-4.728583 -17.676393,-4.622977 -12.992631,-9.277083 -12.999536,-9.490604 -17.683851))			40.2293	erg/cm/cm/s	null		null		null		null	
FL	2013-12-02T23:28:58	POINT(806.4 -268.8)	POLYGON((768 -307.2,844.8 -307.2,844.8 -230.4,768 -230.4,768 -307.2))		POINT(59.135513 -15.668588)	POLYGON((55.838325 -17.994797,65.696136 -18.102397,62.897663 -13.375305,53.945882 -13.282777,55.838325 -17.994797))			37.4283	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T02:21:10	POINT(-38.4 -268.8)	POLYGON((-76.8 -307.2,0 -307.2,0 -230.4,-76.8 -230.4,-76.8 -307.2))		POINT(-2.3336529 -15.339675)	POLYGON((-4.729006 -17.697104,-2e-06 -17.694709,-1e-06 -13.01126,-4.623245 -13.013477,-4.729006 -17.697104))			26.3445	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T02:41:58	POINT(-115.2 -345.6)	POLYGON((-153.6 -384,-76.8 -384,-76.8 -307.2,-153.6 -307.2,-153.6 -384))		POINT(-7.2071029 -20.090724)	POLYGON((-9.792805 -22.523034,-4.877972 -22.515104,-4.729043 -17.698898,-9.49152 -17.706117,-9.792805 -22.523034))			35.1485	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T03:00:10	POINT(-806.4 -345.6)	POLYGON((-844.8 -384,-768 -384,-768 -307.2,-844.8 -307.2,-844.8 -384))		POINT(-61.92765 -20.462787)	POLYGON((-70.281297 -22.991968,-58.679311 -22.860542,-55.841199 -18.004847,-65.698449 -18.109626,-70.281297 -22.991968))			30.2826	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T05:01:46	POINT(-806.4 -345.6)	POLYGON((-844.8 -384,-768 -384,-768 -307.2,-844.8 -307.2,-844.8 -384))		POINT(-61.929567 -20.467555)	POLYGON((-70.283063 -22.995252,-58.681715 -22.865805,-55.842859 -18.010635,-65.699786 -18.113791,-70.283063 -22.995252))			32.5589	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T05:05:58	POINT(-115.2 -345.6)	POLYGON((-153.6 -384,0 -384,0 -307.2,-153.6 -307.2,-153.6 -384))		POINT(-7.2075602 -20.103045)	POLYGON((-9.793524 -22.535226,-2e-06 -22.524858,-2e-06 -17.708973,-9.492028 -17.718406,-9.793524 -22.535226))			29.5705	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T06:11:34	POINT(-38.4 -345.6)	POLYGON((-76.8 -384,0 -384,0 -307.2,-76.8 -307.2,-76.8 -384))		POINT(-2.3968068 -20.103782)	POLYGON((-4.878496 -22.533055,-2e-06 -22.530498,-2e-06 -17.714652,-4.729413 -17.716977,-4.878496 -22.533055))			37.4625	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T07:33:46	POINT(-38.4 -268.8)	POLYGON((-153.6 -307.2,0 -307.2,0 -230.4,-153.6 -230.4,-153.6 -307.2))		POINT(-2.3338777 -15.366799)	POLYGON((-9.492549 -17.731022,-2e-06 -17.721769,-1e-06 -13.03849,-9.278319 -13.047041,-9.492549 -17.731022))			48.6174	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T09:47:58	POINT(-652.8 -268.8)	POLYGON((-691.2 -307.2,-614.4 -307.2,-614.4 -230.4,-691.2 -230.4,-691.2 -307.2))		POINT(-43.932485 -15.560465)	POLYGON((-48.084274 -17.953587,-41.375948 -17.898991,-40.239818 -13.201974,-46.647373 -13.251252,-48.084274 -17.953587))			20.9615	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T13:07:46	POINT(-576 -268.8)	POLYGON((-614.4 -307.2,-537.6 -307.2,-537.6 -230.4,-614.4 -230.4,-614.4 -307.2))		POINT(-37.725352 -15.527933)	POLYGON((-41.378528 -17.911866,-35.316458 -17.869515,-34.402811 -13.176687,-40.241401 -13.215189,-41.378528 -17.911866))			65.4584	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T13:38:22	POINT(883.2 -192)	POLYGON((844.8 -230.4,921.6 -230.4,921.6 -153.6,844.8 -153.6,844.8 -230.4))		POINT(67.369254 -11.140738)	POLYGON((62.902661 -13.408211,76.588372 -13.546826,73.121421 -8.904623,61.177623 -8.789852,62.902661 -13.408211))			38.635	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T14:46:46	POINT(-960 -192)	POLYGON((-998.4 -230.4,-921.6 -230.4,-921.6 -153.6,-998.4 -153.6,-998.4 -230.4))		POINT(-89.605572 -11.306461)	POLYGON((-89.58686 -12.991015,-76.58788 -13.548111,-73.120888 -8.906303,-89.63317 -8.742877,-89.58686 -12.991015))			70.8837	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T15:51:58	POINT(883.2 -192)	POLYGON((844.8 -230.4,921.6 -230.4,921.6 -153.6,844.8 -153.6,844.8 -230.4))		POINT(67.369339 -11.145112)	POLYGON((62.903464 -13.413392,76.587413 -13.549336,73.120382 -8.907904,61.17769 -8.795418,62.903464 -13.413392))			49.0965	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T18:10:34	POINT(883.2 -268.8)	POLYGON((844.8 -307.2,921.6 -307.2,921.6 -230.4,844.8 -230.4,844.8 -307.2))		POINT(70.304121 -15.824163)	POLYGON((65.708568 -18.140831,85.561436 -18.346977,76.586428 -13.551942,62.904302 -13.418768,65.708568 -18.140831))			48.597	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T18:51:22	POINT(883.2 -192)	POLYGON((844.8 -230.4,921.6 -230.4,921.6 -153.6,844.8 -153.6,844.8 -230.4))		POINT(67.369461 -11.150988)	POLYGON((62.904549 -13.420351,76.58614 -13.55271,73.118997 -8.912313,61.177787 -8.802896,62.904549 -13.420351))			39.0724	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T19:23:10	POINT(883.2 -192)	POLYGON((844.8 -230.4,998.4 -230.4,998.4 76.8,844.8 76.8,844.8 -230.4))		POINT(67.369483 -11.152029)	POLYGON((62.904742 -13.421585,89.590492 -12.99117,89.758546 4.401017,60.311569 4.774034,62.904742 -13.421585))			36.9115	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T20:04:46	POINT(883.2 -268.8)	POLYGON((844.8 -307.2,921.6 -307.2,921.6 -230.4,844.8 -230.4,844.8 -307.2))		POINT(70.304679 -15.827356)	POLYGON((65.709855 -18.14475,85.553711 -18.347412,76.585624 -13.554091,62.904995 -13.423199,65.709855 -18.14475))			63.6638	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T20:25:22	POINT(38.4 -268.8)	POLYGON((0 -307.2,153.6 -307.2,153.6 -230.4,0 -230.4,0 -307.2))		POINT(2.3344369 -15.433802)	POLYGON((-2e-06 -17.788616,9.495288 -17.79693,9.280064 -13.11341,-1e-06 -13.105757,-2e-06 -17.788616))			60.482	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T20:32:22	POINT(883.2 -268.8)	POLYGON((844.8 -307.2,921.6 -307.2,921.6 -230.4,844.8 -230.4,844.8 -307.2))		POINT(70.304815 -15.828128)	POLYGON((65.710167 -18.145697,85.551852 -18.347518,76.58543 -13.55461,62.905163 -13.42427,65.710167 -18.145697))			67.5836	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T21:20:10	POINT(883.2 -268.8)	POLYGON((844.8 -307.2,921.6 -307.2,921.6 -230.4,844.8 -230.4,844.8 -307.2))		POINT(70.30505 -15.829465)	POLYGON((65.710707 -18.147338,85.548638 -18.347702,76.585096 -13.55551,62.905455 -13.426125,65.710707 -18.147338))			76.3397	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T21:33:58	POINT(883.2 -268.8)	POLYGON((844.8 -307.2,921.6 -307.2,921.6 -230.4,844.8 -230.4,844.8 -307.2))		POINT(70.305118 -15.829851)	POLYGON((65.710863 -18.147811,85.547711 -18.347756,76.585 -13.55577,62.905539 -13.426661,65.710863 -18.147811))			71.9407	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T22:18:58	POINT(883.2 -268.8)	POLYGON((844.8 -307.2,921.6 -307.2,921.6 -230.4,844.8 -230.4,844.8 -307.2))		POINT(70.305341 -15.83111)	POLYGON((65.711372 -18.149356,85.544696 -18.34793,76.584687 -13.556617,62.905815 -13.428407,65.711372 -18.149356))			115.091	erg/cm/cm/s	null		null		null		null	
FL	2013-12-03T22:48:10	POINT(-499.2 -268.8)	POLYGON((-537.6 -307.2,-460.8 -307.2,-460.8 -230.4,-537.6 -230.4,-537.6 -307.2))		POINT(-32.014806 -15.534379)	POLYGON((-35.323271 -17.910323,-29.695116 -17.878991,-28.958492 -13.189726,-34.407056 -13.218281,-35.323271 -17.910323))			22.265	erg/cm/cm/s	null		null		null		null	
