event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2012-12-01T06:08:10	POINT(960 -268.8)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -230.4,921.6 -230.4,921.6 -307.2))		POINT(89.480969 -15.636184)	POLYGON((85.727842 -18.333973,89.456159 -17.096445,89.524603 -12.988933,76.592102 -13.490388,85.727842 -18.333973))			81.3626	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T06:38:58	POINT(-499.2 192)	POLYGON((-537.6 153.6,-460.8 153.6,-460.8 230.4,-537.6 230.4,-537.6 153.6))		POINT(-31.489219 12.026678)	POLYGON((-33.933476 9.720774,-28.582785 9.758091,-29.125919 14.349089,-34.603094 14.311331,-33.933476 9.720774))			34.6352	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T06:44:22	POINT(960 -268.8)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -230.4,921.6 -230.4,921.6 -307.2))		POINT(89.491343 -15.63636)	POLYGON((85.725018 -18.334074,89.466691 -17.096624,89.534708 -12.989102,76.591802 -13.491058,85.725018 -18.334074))			74.2426	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T07:23:22	POINT(-499.2 192)	POLYGON((-537.6 153.6,-460.8 153.6,-460.8 230.4,-537.6 230.4,-537.6 153.6))		POINT(-31.488604 12.023281)	POLYGON((-33.932908 9.717479,-28.582306 9.754606,-29.125266 14.3456,-34.602322 14.308039,-33.932908 9.717479))			47.9153	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T08:32:46	POINT(-499.2 192)	POLYGON((-537.6 153.6,-384 153.6,-384 230.4,-537.6 230.4,-537.6 153.6))		POINT(-31.487644 12.017972)	POLYGON((-33.932021 9.71233,-23.493015 9.778791,-23.926624 14.37005,-34.601115 14.302894,-33.932021 9.71233))			144.254	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T08:51:46	POINT(960 -268.8)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -230.4,921.6 -230.4,921.6 -307.2))		POINT(89.494486 -15.636459)	POLYGON((85.715139 -18.334436,89.470146 -17.096727,89.537298 -12.989193,76.590755 -13.493416,85.715139 -18.334436))			70.3794	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T09:15:22	POINT(960 -268.8)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -230.4,921.6 -230.4,921.6 -307.2))		POINT(89.482423 -15.636284)	POLYGON((85.713319 -18.334504,89.458046 -17.096551,89.525281 -12.989021,76.590563 -13.493853,85.713319 -18.334504))			75.3999	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T10:19:10	POINT(960 -268.8)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -153.6,921.6 -153.6,921.6 -307.2))		POINT(89.496642 -15.636527)	POLYGON((85.708415 -18.334689,89.472516 -17.096799,89.604157 -8.741351,73.129102 -8.837592,85.708415 -18.334689))			163.194	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T10:27:22	POINT(-883.2 192)	POLYGON((-921.6 153.6,-844.8 153.6,-844.8 230.4,-921.6 230.4,-921.6 153.6))		POINT(-67.652614 11.659585)	POLYGON((-73.37183 9.295694,-61.391255 9.440416,-63.22276 14.022775,-76.966382 13.858606,-73.37183 9.295694))			11.3902	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T10:32:34	POINT(-499.2 115.2)	POLYGON((-537.6 76.8,-460.8 76.8,-460.8 153.6,-537.6 153.6,-537.6 76.8))		POINT(-31.009095 7.4505638)	POLYGON((-33.533115 5.169803,-28.256755 5.206286,-28.580268 9.739756,-33.930491 9.70344,-33.533115 5.169803))			34.7406	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T11:48:10	POINT(960 -268.8)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -230.4,921.6 -230.4,921.6 -307.2))		POINT(89.49648 -15.63656)	POLYGON((85.701611 -18.334949,89.472553 -17.096835,89.538553 -12.989284,76.589327 -13.496686,85.701611 -18.334949))			81.5507	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T13:02:22	POINT(960 -268.8)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -230.4,921.6 -230.4,921.6 -307.2))		POINT(89.490668 -15.636505)	POLYGON((85.695973 -18.335169,89.466865 -17.09678,89.532508 -12.989226,76.588734 -13.498062,85.695973 -18.335169))			71.7887	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T15:54:22	POINT(960 -268.8)	POLYGON((921.6 -307.2,998.4 -307.2,998.4 -230.4,921.6 -230.4,921.6 -307.2))		POINT(89.494066 -15.636625)	POLYGON((85.683021 -18.335687,89.470677 -17.096907,89.535168 -12.989336,76.587377 -13.501256,85.683021 -18.335687))			99.2424	erg/cm/cm/s	null		null		null		null	
FL	2012-12-01T21:40:58	POINT(960 -192)	POLYGON((921.6 -230.4,998.4 -230.4,998.4 -153.6,921.6 -153.6,921.6 -230.4))		POINT(89.577307 -11.305245)	POLYGON((76.584714 -13.507703,89.552946 -12.989731,89.613396 -8.741761,73.123473 -8.8542,76.584714 -13.507703))			128.253	erg/cm/cm/s	null		null		null		null	
