event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2012-03-03T12:12:35	POINT(-883.2 345.6)	POLYGON((-921.6 307.2,-844.8 307.2,-844.8 384,-921.6 384,-921.6 307.2))		POINT(-74.802533 19.15418)	POLYGON((-87.297053 18.244572,-64.70247 15.488135,-68.903207 20.894105,-86.688561 22.390362,-87.297053 18.244572))			41.7757	erg/cm/cm/s	null		null		null		null	
FL	2012-03-03T13:19:11	POINT(-883.2 345.6)	POLYGON((-921.6 307.2,-844.8 307.2,-844.8 384,-921.6 384,-921.6 307.2))		POINT(-74.805753 19.154778)	POLYGON((-87.30164 18.24516,-64.704042 15.488435,-68.905387 20.894572,-86.69325 22.390965,-87.30164 18.24516))			42.887	erg/cm/cm/s	null		null		null		null	
FL	2012-03-03T13:22:59	POINT(652.8 422.4)	POLYGON((614.4 384,691.2 384,691.2 460.8,614.4 460.8,614.4 384))		POINT(46.035822 20.869638)	POLYGON((41.698964 17.963403,48.723908 18.625914,51.217175 23.953598,43.519319 23.192511,41.698964 17.963403))			23.1097	erg/cm/cm/s	null		null		null		null	
FL	2012-03-03T14:39:11	POINT(-883.2 422.4)	POLYGON((-921.6 384,-844.8 384,-844.8 460.8,-921.6 460.8,-921.6 384))		POINT(-86.243897 25.302175)	POLYGON((-86.694081 22.391073,-68.90801 20.895135,-78.899924 27.252334,-86.084931 26.297003,-86.694081 22.391073))			20.9517	erg/cm/cm/s	null		null		null		null	
FL	2012-03-03T15:14:35	POINT(-883.2 268.8)	POLYGON((-921.6 230.4,-844.8 230.4,-844.8 384,-921.6 384,-921.6 230.4))		POINT(-69.694033 13.691772)	POLYGON((-76.719984 12.192759,-62.347368 10.455256,-68.909172 20.895386,-86.689012 22.390415,-76.719984 12.192759))			42.9601	erg/cm/cm/s	null		null		null		null	
FL	2012-03-03T16:19:59	POINT(-883.2 345.6)	POLYGON((-921.6 307.2,-844.8 307.2,-844.8 384,-921.6 384,-921.6 307.2))		POINT(-74.81452 19.15641)	POLYGON((-87.296639 18.244514,-64.708322 15.48926,-68.911321 20.89585,-86.688065 22.390294,-87.296639 18.244514))			37.9414	erg/cm/cm/s	null		null		null		null	
FL	2012-03-03T16:27:47	POINT(-883.2 345.6)	POLYGON((-921.6 307.2,-844.8 307.2,-844.8 384,-921.6 384,-921.6 307.2))		POINT(-74.814899 19.156481)	POLYGON((-87.299898 18.244933,-64.708507 15.489296,-68.911578 20.895905,-86.691408 22.390724,-87.299898 18.244933))			38.7134	erg/cm/cm/s	null		null		null		null	
FL	2012-03-03T17:03:23	POINT(-883.2 345.6)	POLYGON((-921.6 307.2,-844.8 307.2,-844.8 384,-921.6 384,-921.6 307.2))		POINT(-74.816629 19.156804)	POLYGON((-87.310617 18.246313,-64.709352 15.48946,-68.912749 20.896159,-86.702403 22.392144,-87.310617 18.246313))			98.4407	erg/cm/cm/s	null		null		null		null	
FL	2012-03-03T18:22:11	POINT(-729.6 -192)	POLYGON((-768 -230.4,-691.2 -230.4,-691.2 -153.6,-768 -153.6,-768 -230.4))		POINT(-51.432769 -15.995222)	POLYGON((-56.247176 -17.851728,-48.687765 -18.587784,-47.214359 -14.076116,-54.429332 -13.383398,-56.247176 -17.851728))			27.2342	erg/cm/cm/s	null		null		null		null	
FL	2012-03-03T20:44:47	POINT(422.4 345.6)	POLYGON((384 307.2,460.8 307.2,460.8 384,384 384,384 307.2))		POINT(26.668449 14.39067)	POLYGON((23.810759 11.819998,29.019158 12.125393,29.743903 17.034747,24.370764 16.708181,23.810759 11.819998))			33.8776	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T00:32:35	POINT(-883.2 345.6)	POLYGON((-921.6 307.2,-844.8 307.2,-844.8 384,-921.6 384,-921.6 307.2))		POINT(-74.838578 19.160925)	POLYGON((-87.312239 18.246514,-64.720071 15.491594,-68.927618 20.899412,-86.703953 22.392337,-87.312239 18.246514))			75.7316	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T01:03:11	POINT(-883.2 345.6)	POLYGON((-921.6 307.2,-844.8 307.2,-844.8 384,-921.6 384,-921.6 307.2))		POINT(-74.840081 19.161209)	POLYGON((-87.312208 18.246509,-64.720805 15.491743,-68.928637 20.899638,-86.703914 22.392331,-87.312208 18.246509))			84.3577	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T01:41:35	POINT(-883.2 345.6)	POLYGON((-921.6 307.2,-844.8 307.2,-844.8 384,-921.6 384,-921.6 307.2))		POINT(-74.841968 19.161565)	POLYGON((-87.312169 18.246505,-64.721727 15.491931,-68.929916 20.899921,-86.703866 22.392326,-87.312169 18.246505))			149.259	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T02:08:59	POINT(-883.2 345.6)	POLYGON((-921.6 307.2,-844.8 307.2,-844.8 384,-921.6 384,-921.6 307.2))		POINT(-74.843316 19.16182)	POLYGON((-87.296966 18.244546,-64.722386 15.492066,-68.93083 20.900123,-86.688252 22.390308,-87.296966 18.244546))			86.7578	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T02:53:59	POINT(-729.6 -192)	POLYGON((-768 -230.4,-614.4 -230.4,-614.4 -153.6,-768 -153.6,-768 -230.4))		POINT(-51.439663 -15.996691)	POLYGON((-56.255451 -17.853125,-42.051404 -19.167507,-40.827898 -14.626008,-54.436797 -13.384492,-56.255451 -17.853125))			44.0975	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T03:29:59	POINT(-883.2 345.6)	POLYGON((-921.6 307.2,-768 307.2,-768 384,-921.6 384,-921.6 307.2))		POINT(-74.847305 19.162575)	POLYGON((-87.312064 18.24649,-54.806776 14.372229,-57.154079 19.518779,-86.703732 22.392307,-87.312064 18.24649))			252.839	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T04:24:11	POINT(499.2 268.8)	POLYGON((460.8 230.4,537.6 230.4,537.6 307.2,460.8 307.2,460.8 230.4))		POINT(31.442816 9.9081241)	POLYGON((28.568601 7.371233,33.952981 7.734808,34.538602 12.508586,29.021731 12.125786,28.568601 7.371233))			20.1642	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T04:31:11	POINT(499.2 -192)	POLYGON((460.8 -230.4,537.6 -230.4,537.6 -153.6,460.8 -153.6,460.8 -230.4))		POINT(32.606061 -17.537957)	POLYGON((30.313165 -20.009339,35.986264 -19.632895,34.965916 -15.069569,29.468736 -15.429353,30.313165 -20.009339))			19.0827	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T05:14:11	POINT(-729.6 -192)	POLYGON((-768 -230.4,-691.2 -230.4,-691.2 -153.6,-768 -153.6,-768 -230.4))		POINT(-51.441546 -15.997063)	POLYGON((-56.257712 -17.853481,-48.695999 -18.590071,-47.221846 -14.077964,-54.438838 -13.384763,-56.257712 -17.853481))			41.0931	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T06:44:11	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.660937 17.448265)	POLYGON((-64.72902 15.49344,-54.809757 14.372878,-57.157594 19.519713,-68.940038 20.902177,-64.72902 15.49344))			58.9374	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T07:25:23	POINT(-652.8 -192)	POLYGON((-691.2 -307.2,-614.4 -307.2,-614.4 -153.6,-691.2 -153.6,-691.2 -307.2))		POINT(-44.559703 -16.627096)	POLYGON((-50.757598 -23.142795,-43.742749 -23.766544,-40.830419 -14.626852,-47.223347 -14.078298,-50.757598 -23.142795))			40.9397	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T07:35:47	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.661996 17.448517)	POLYGON((-64.730269 15.493702,-54.810551 14.373055,-57.158531 19.519966,-68.941771 20.902566,-64.730269 15.493702))			44.8594	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T07:42:35	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.662135 17.44855)	POLYGON((-64.730434 15.493736,-54.810656 14.373078,-57.158655 19.519999,-68.942 20.902618,-64.730434 15.493736))			40.0557	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T08:04:23	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.662583 17.448657)	POLYGON((-64.730962 15.493847,-54.810992 14.373153,-57.159052 19.520106,-68.942733 20.902783,-64.730962 15.493847))			37.3697	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T08:17:47	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.662858 17.448722)	POLYGON((-64.731286 15.493916,-54.811199 14.3732,-57.159295 19.520172,-68.943183 20.902884,-64.731286 15.493916))			46.2849	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T08:46:59	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.663458 17.448866)	POLYGON((-64.731994 15.494065,-54.811649 14.373301,-57.159827 19.520317,-68.944166 20.903106,-64.731994 15.494065))			39.8694	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T09:14:23	POINT(-652.8 -192)	POLYGON((-691.2 -230.4,-614.4 -230.4,-614.4 -153.6,-691.2 -153.6,-691.2 -230.4))		POINT(-44.560871 -16.627433)	POLYGON((-48.699016 -18.590839,-42.055269 -19.16895,-40.83143 -14.627175,-47.224594 -14.078567,-48.699016 -18.590839))			43.0135	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T09:32:59	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.664405 17.449093)	POLYGON((-64.73311 15.494302,-54.81236 14.373462,-57.160665 19.520546,-68.945716 20.903455,-64.73311 15.494302))			31.114	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T09:35:11	POINT(-652.8 422.4)	POLYGON((-844.8 307.2,-614.4 307.2,-614.4 460.8,-844.8 460.8,-844.8 307.2))		POINT(-46.050085 20.874156)	POLYGON((-64.733163 15.494313,-40.497157 12.986637,-43.532756 23.197457,-79.013173 27.272555,-64.733163 15.494313))			33.9056	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T09:47:11	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.664697 17.449164)	POLYGON((-64.733455 15.494375,-54.812579 14.373513,-57.160924 19.520616,-68.946194 20.903563,-64.733455 15.494375))			34.5471	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T09:52:35	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.664809 17.44919)	POLYGON((-64.733586 15.494403,-54.812662 14.373532,-57.161023 19.520643,-68.946376 20.903604,-64.733586 15.494403))			40.7054	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T09:55:47	POINT(-729.6 -192)	POLYGON((-768 -230.4,-691.2 -230.4,-691.2 -153.6,-768 -153.6,-768 -230.4))		POINT(-51.445321 -15.997771)	POLYGON((-56.262244 -17.85416,-48.699536 -18.590967,-47.225067 -14.078666,-54.442935 -13.385271,-56.262244 -17.85416))			41.2621	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T10:02:59	POINT(-806.4 345.6)	POLYGON((-844.8 307.2,-768 307.2,-768 384,-844.8 384,-844.8 307.2))		POINT(-60.665023 17.449242)	POLYGON((-64.733838 15.494457,-54.812823 14.373568,-57.161213 19.520695,-68.946727 20.903684,-64.733838 15.494457))			47.1671	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T10:23:11	POINT(-806.4 345.6)	POLYGON((-921.6 76.8,-768 76.8,-768 384,-921.6 384,-921.6 76.8))		POINT(-60.665439 17.449343)	POLYGON((-72.144354 2.345947,-52.315042 0.11684,-57.161582 19.520797,-86.703273 22.392241,-72.144354 2.345947))			841.473	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T12:05:59	POINT(-652.8 -192)	POLYGON((-691.2 -230.4,-614.4 -230.4,-614.4 -153.6,-691.2 -153.6,-691.2 -230.4))		POINT(-44.562707 -16.627944)	POLYGON((-48.701166 -18.591363,-42.057006 -19.169565,-40.833018 -14.627662,-47.226554 -14.078972,-48.701166 -18.591363))			43.8526	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T13:53:35	POINT(-652.8 422.4)	POLYGON((-691.2 384,-614.4 384,-614.4 460.8,-691.2 460.8,-691.2 384))		POINT(-46.053205 20.875272)	POLYGON((-48.742566 18.631124,-41.713179 17.967568,-43.535704 23.198672,-51.239535 23.961091,-48.742566 18.631124))			67.1899	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T15:13:35	POINT(576 345.6)	POLYGON((537.6 307.2,614.4 307.2,614.4 384,537.6 384,537.6 307.2))		POINT(37.931325 15.18921)	POLYGON((34.543225 12.509695,40.500193 12.987399,41.713973 17.967848,35.476641 17.449231,34.543225 12.509695))			39.8859	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T15:36:11	POINT(-652.8 422.4)	POLYGON((-691.2 384,-614.4 384,-614.4 460.8,-691.2 460.8,-691.2 384))		POINT(-46.054452 20.87573)	POLYGON((-48.743901 18.631549,-41.714198 17.967928,-43.536882 23.19917,-51.241139 23.961674,-48.743901 18.631549))			49.1803	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T15:57:11	POINT(-652.8 422.4)	POLYGON((-691.2 384,-614.4 384,-614.4 460.8,-691.2 460.8,-691.2 384))		POINT(-46.054708 20.875825)	POLYGON((-48.744174 18.631637,-41.714407 17.968002,-43.537124 23.199273,-51.241468 23.961795,-48.744174 18.631637))			97.52	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T16:27:47	POINT(-652.8 422.4)	POLYGON((-691.2 384,-614.4 384,-614.4 460.8,-691.2 460.8,-691.2 384))		POINT(-46.055081 20.875964)	POLYGON((-48.744574 18.631766,-41.714711 17.968112,-43.537477 23.199424,-51.241947 23.96197,-48.744574 18.631766))			75.4373	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T17:11:47	POINT(-576 422.4)	POLYGON((-691.2 384,-537.6 384,-537.6 460.8,-691.2 460.8,-691.2 384))		POINT(-39.234891 20.257202)	POLYGON((-48.745148 18.631952,-35.477566 17.449601,-36.865999 22.618215,-51.242638 23.962224,-48.745148 18.631952))			38.7482	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T17:23:59	POINT(576 345.6)	POLYGON((537.6 230.4,691.2 230.4,691.2 384,537.6 384,537.6 230.4))		POINT(37.932418 15.189572)	POLYGON((33.958274 7.735442,46.09556 8.749526,48.745308 18.632004,35.477662 17.44964,33.958274 7.735442))			141.347	erg/cm/cm/s	null		null		null		null	
FL	2012-03-04T17:53:47	POINT(-652.8 422.4)	POLYGON((-691.2 384,-614.4 384,-614.4 460.8,-691.2 460.8,-691.2 384))		POINT(-46.056131 20.876358)	POLYGON((-48.745697 18.632132,-41.71557 17.968424,-43.53847 23.199852,-51.243298 23.962468,-48.745697 18.632132))			39.4969	erg/cm/cm/s	null		null		null		null	
