event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2013-02-01T02:11:10	POINT(-883.2 422.4)	POLYGON((-921.6 384,-844.8 384,-844.8 460.8,-921.6 460.8,-921.6 384))		POINT(-86.823694 25.376253)	POLYGON((-87.200515 22.456426,-68.14324 21.049577,-76.546155 26.968824,-86.690582 26.374162,-87.200515 22.456426))			34.2814	erg/cm/cm/s	null		null		null		null	
FL	2013-02-01T03:35:10	POINT(-576 268.8)	POLYGON((-614.4 230.4,-537.6 230.4,-537.6 384,-614.4 384,-614.4 230.4))		POINT(-36.918697 11.160474)	POLYGON((-39.531648 9.001592,-33.794996 8.630502,-35.396849 18.252441,-41.593614 18.679631,-39.531648 9.001592))			86.0427	erg/cm/cm/s	null		null		null		null	
FL	2013-02-01T05:04:22	POINT(-883.2 422.4)	POLYGON((-921.6 384,-844.8 384,-844.8 460.8,-921.6 460.8,-921.6 384))		POINT(-86.806688 25.374378)	POLYGON((-87.184314 22.454641,-68.143538 21.047177,-76.549173 26.968163,-86.673284 26.372254,-87.184314 22.454641))			39.7385	erg/cm/cm/s	null		null		null		null	
FL	2013-02-01T06:15:22	POINT(-883.2 422.4)	POLYGON((-921.6 384,-844.8 384,-844.8 460.8,-921.6 460.8,-921.6 384))		POINT(-86.817995 25.375585)	POLYGON((-87.195548 22.455836,-68.143668 21.046197,-76.550425 26.967895,-86.684625 26.373466,-87.195548 22.455836))			39.6511	erg/cm/cm/s	null		null		null		null	
FL	2013-02-01T09:04:22	POINT(-883.2 422.4)	POLYGON((-921.6 384,-844.8 384,-844.8 460.8,-921.6 460.8,-921.6 384))		POINT(-86.814067 25.375125)	POLYGON((-87.192125 22.455431,-68.143992 21.043875,-76.553436 26.967269,-86.680519 26.372987,-87.192125 22.455431))			40.0038	erg/cm/cm/s	null		null		null		null	
FL	2013-02-01T09:08:34	POINT(-883.2 422.4)	POLYGON((-921.6 384,-844.8 384,-844.8 460.8,-921.6 460.8,-921.6 384))		POINT(-86.813969 25.375112)	POLYGON((-87.19204 22.45542,-68.144 21.043817,-76.553512 26.967253,-86.680417 26.372973,-87.19204 22.45542))			41.1504	erg/cm/cm/s	null		null		null		null	
FL	2013-02-01T09:11:10	POINT(-883.2 422.4)	POLYGON((-921.6 384,-844.8 384,-844.8 460.8,-921.6 460.8,-921.6 384))		POINT(-86.804446 25.374079)	POLYGON((-87.182732 22.454413,-68.144006 21.043782,-76.553558 26.967244,-86.670812 26.371931,-87.182732 22.454413))			41.2698	erg/cm/cm/s	null		null		null		null	
FL	2013-02-01T10:41:46	POINT(-883.2 422.4)	POLYGON((-921.6 384,-844.8 384,-844.8 460.8,-921.6 460.8,-921.6 384))		POINT(-86.811808 25.37486)	POLYGON((-87.190157 22.455198,-68.144189 21.042542,-76.555193 26.966914,-86.678158 26.372711,-87.190157 22.455198))			40.0854	erg/cm/cm/s	null		null		null		null	
FL	2013-02-01T12:17:58	POINT(-883.2 422.4)	POLYGON((-921.6 384,-844.8 384,-844.8 460.8,-921.6 460.8,-921.6 384))		POINT(-86.809582 25.374599)	POLYGON((-87.188216 22.454967,-68.144392 21.041231,-76.556943 26.966567,-86.675831 26.372438,-87.188216 22.454967))			43.7408	erg/cm/cm/s	null		null		null		null	
FL	2013-02-01T13:46:34	POINT(-499.2 268.8)	POLYGON((-614.4 230.4,-460.8 230.4,-460.8 307.2,-614.4 307.2,-614.4 230.4))		POINT(-31.321661 10.793972)	POLYGON((-39.531803 8.979554,-28.442744 8.305322,-28.932859 13.022088,-40.338691 13.735016,-39.531803 8.979554))			46.4195	erg/cm/cm/s	null		null		null		null	
