event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2012-06-01T09:14:35	POINT(-883.2 192)	POLYGON((-921.6 153.6,-844.8 153.6,-844.8 230.4,-921.6 230.4,-921.6 153.6))		POINT(-72.013001 11.508809)	POLYGON((-80.374295 9.236277,-64.456179 9.06995,-66.601087 13.833391,-89.582299 14.03248,-80.374295 9.236277))			49.822	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T09:21:23	POINT(883.2 192)	POLYGON((844.8 153.6,921.6 153.6,921.6 230.4,844.8 230.4,844.8 153.6))		POINT(72.01324 11.508994)	POLYGON((64.456347 9.070202,80.374634 9.236381,89.582441 14.032484,66.601314 13.833628,64.456347 9.070202))			37.7689	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T09:54:11	POINT(576 -268.8)	POLYGON((537.6 -307.2,614.4 -307.2,614.4 -230.4,537.6 -230.4,537.6 -307.2))		POINT(39.342722 -16.895676)	POLYGON((36.868177 -19.34165,43.294711 -19.305764,41.937262 -14.478095,35.781334 -14.513051,36.868177 -19.34165))			34.831	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T10:20:47	POINT(883.2 192)	POLYGON((844.8 153.6,921.6 153.6,921.6 230.4,844.8 230.4,844.8 153.6))		POINT(72.015332 11.510613)	POLYGON((64.457812 9.07241,80.377596 9.237292,89.583685 14.03252,66.603297 13.835697,64.457812 9.07241))			35.7951	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T11:08:59	POINT(-883.2 192)	POLYGON((-921.6 153.6,-844.8 153.6,-844.8 230.4,-921.6 230.4,-921.6 153.6))		POINT(-72.017028 11.511925)	POLYGON((-80.379998 9.238031,-64.459001 9.074201,-66.604905 13.837376,-89.568985 14.032374,-80.379998 9.238031))			44.3871	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T11:13:47	POINT(-576 -345.6)	POLYGON((-614.4 -384,-537.6 -384,-537.6 -307.2,-614.4 -307.2,-614.4 -384))		POINT(-40.795285 -21.784569)	POLYGON((-45.242618 -24.271681,-38.411731 -24.308959,-36.867163 -19.336477,-43.293599 -19.301071,-45.242618 -24.271681))			26.6902	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T11:15:35	POINT(-960 115.2)	POLYGON((-998.4 76.8,-921.6 76.8,-921.6 153.6,-998.4 153.6,-998.4 76.8))		POINT(-89.655385 6.8395273)	POLYGON((-89.681389 4.395638,-77.410047 4.524864,-80.380327 9.238132,-89.634605 8.742763,-89.681389 4.395638))			43.7041	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T11:47:11	POINT(-883.2 192)	POLYGON((-921.6 153.6,-844.8 153.6,-844.8 230.4,-921.6 230.4,-921.6 153.6))		POINT(-72.018372 11.512966)	POLYGON((-80.381901 9.238617,-64.459943 9.07562,-66.60618 13.838706,-89.572505 14.032428,-80.381901 9.238617))			52.106	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T12:27:35	POINT(-883.2 192)	POLYGON((-921.6 153.6,-844.8 153.6,-844.8 230.4,-921.6 230.4,-921.6 153.6))		POINT(-72.019794 11.514066)	POLYGON((-80.383914 9.239236,-64.460939 9.077121,-66.607527 13.840114,-89.586341 14.032597,-80.383914 9.239236))			49.6784	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T12:53:35	POINT(-960 115.2)	POLYGON((-998.4 76.8,-921.6 76.8,-921.6 153.6,-998.4 153.6,-998.4 76.8))		POINT(-89.667016 6.8396877)	POLYGON((-89.692621 4.395793,-77.413299 4.526724,-80.385209 9.239634,-89.646562 8.742928,-89.692621 4.395793))			55.673	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T12:57:35	POINT(576 -268.8)	POLYGON((537.6 -307.2,614.4 -307.2,614.4 -230.4,537.6 -230.4,537.6 -307.2))		POINT(39.340719 -16.884115)	POLYGON((36.865841 -19.32973,43.292149 -19.29495,41.935634 -14.466937,35.77983 -14.500861,36.865841 -19.32973))			31.4575	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T14:25:23	POINT(883.2 192)	POLYGON((844.8 153.6,921.6 153.6,921.6 230.4,844.8 230.4,844.8 153.6))		POINT(72.023936 11.517273)	POLYGON((64.463842 9.081498,80.389779 9.241039,89.588808 14.032668,66.611456 13.844216,64.463842 9.081498))			33.5904	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T14:26:47	POINT(-192 -192)	POLYGON((-230.4 -230.4,-153.6 -230.4,-153.6 -153.6,-230.4 -153.6,-230.4 -230.4))		POINT(-11.927396 -12.20289)	POLYGON((-14.506047 -14.572712,-9.612367 -14.581557,-9.439694 -9.852544,-14.242517 -9.843649,-14.506047 -14.572712))			44.2301	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T15:08:47	POINT(-192 -192)	POLYGON((-230.4 -230.4,-153.6 -230.4,-153.6 -153.6,-230.4 -153.6,-230.4 -230.4))		POINT(-11.927293 -12.199501)	POLYGON((-14.505885 -14.569369,-9.612258 -14.578152,-9.439635 -9.849116,-14.24243 -9.840281,-14.505885 -14.569369))			49.3302	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T15:15:59	POINT(-576 -345.6)	POLYGON((-614.4 -384,-537.6 -384,-537.6 -307.2,-614.4 -307.2,-614.4 -384))		POINT(-40.791395 -21.769764)	POLYGON((-45.237829 -24.258019,-38.407381 -24.29369,-36.864077 -19.320733,-43.290215 -19.286788,-45.237829 -24.258019))			28.6114	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T16:09:47	POINT(883.2 192)	POLYGON((844.8 153.6,921.6 153.6,921.6 230.4,844.8 230.4,844.8 153.6))		POINT(72.027605 11.520114)	POLYGON((64.466414 9.085376,80.394972 9.242635,89.581867 14.032633,66.614936 13.84785,64.466414 9.085376))			28.7667	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T16:09:59	POINT(-192 -192)	POLYGON((-230.4 -230.4,-153.6 -230.4,-153.6 -153.6,-230.4 -153.6,-230.4 -230.4))		POINT(-11.927142 -12.194562)	POLYGON((-14.505649 -14.564498,-9.6121 -14.573189,-9.43955 -9.844121,-14.242304 -9.835374,-14.505649 -14.564498))			47.375	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T16:20:47	POINT(883.2 192)	POLYGON((844.8 153.6,921.6 153.6,921.6 230.4,844.8 230.4,844.8 153.6))		POINT(72.027992 11.520414)	POLYGON((64.466685 9.085785,80.39552 9.242804,89.591226 14.032738,66.615303 13.848233,64.466685 9.085785))			31.4167	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T16:27:23	POINT(883.2 192)	POLYGON((844.8 153.6,921.6 153.6,921.6 230.4,844.8 230.4,844.8 153.6))		POINT(72.028224 11.520593)	POLYGON((64.466847 9.08603,80.395848 9.242904,89.581518 14.032636,66.615523 13.848463,64.466847 9.08603))			31.8581	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T16:42:11	POINT(-883.2 192)	POLYGON((-921.6 153.6,-844.8 153.6,-844.8 230.4,-921.6 230.4,-921.6 153.6))		POINT(-72.028744 11.520996)	POLYGON((-80.396584 9.24313,-64.467212 9.08658,-66.616016 13.848978,-89.575293 14.032574,-80.396584 9.24313))			54.5559	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T16:50:47	POINT(-192 -192)	POLYGON((-230.4 -230.4,-153.6 -230.4,-153.6 -153.6,-230.4 -153.6,-230.4 -230.4))		POINT(-11.927042 -12.191269)	POLYGON((-14.505492 -14.561251,-9.611994 -14.569881,-9.439493 -9.84079,-14.24222 -9.832102,-14.505492 -14.561251))			41.2207	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T17:02:59	POINT(-883.2 192)	POLYGON((-921.6 153.6,-768 153.6,-768 307.2,-921.6 307.2,-921.6 153.6))		POINT(-72.029474 11.521562)	POLYGON((-80.397618 9.243448,-55.043847 9.003471,-58.701945 18.615465,-89.540333 18.431126,-80.397618 9.243448))			184.713	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T17:22:35	POINT(-883.2 -268.8)	POLYGON((-921.6 -307.2,-844.8 -307.2,-844.8 -230.4,-921.6 -230.4,-921.6 -307.2))		POINT(-76.652168 -16.61189)	POLYGON((-89.904986 -18.436417,-70.626618 -19.097,-66.868828 -14.281729,-89.865601 -14.037937,-89.904986 -18.436417))			46.8414	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T18:18:23	POINT(883.2 192)	POLYGON((844.8 153.6,921.6 153.6,921.6 230.4,844.8 230.4,844.8 153.6))		POINT(72.032122 11.523613)	POLYGON((64.46958 9.090153,80.401365 9.2446,89.593689 14.032807,66.619222 13.852327,64.46958 9.090153))			23.4468	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T18:33:35	POINT(-576 -345.6)	POLYGON((-614.4 -384,-537.6 -384,-537.6 -307.2,-614.4 -307.2,-614.4 -384))		POINT(-40.788221 -21.757681)	POLYGON((-45.23392 -24.246869,-38.403831 -24.281228,-36.861559 -19.307886,-43.287453 -19.275132,-45.23392 -24.246869))			37.9719	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T18:44:47	POINT(-192 -268.8)	POLYGON((-230.4 -307.2,-153.6 -307.2,-153.6 -153.6,-230.4 -153.6,-230.4 -307.2))		POINT(-12.193224 -16.956809)	POLYGON((-14.893605 -19.382477,-9.866022 -19.390993,-9.439334 -9.831484,-14.241986 -9.82296,-14.893605 -19.382477))			82.6052	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T18:54:59	POINT(-729.6 192)	POLYGON((-768 153.6,-691.2 153.6,-691.2 230.4,-768 230.4,-768 153.6))		POINT(-51.645406 11.339744)	POLYGON((-55.04602 9.008957,-47.492102 8.949171,-48.555899 13.693687,-56.463527 13.759713,-55.04602 9.008957))			57.8719	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T19:37:59	POINT(883.2 192)	POLYGON((844.8 153.6,998.4 153.6,998.4 230.4,844.8 230.4,844.8 153.6))		POINT(72.034917 11.525778)	POLYGON((64.471539 9.093109,89.640288 8.743021,89.595168 12.991174,66.621873 13.855097,64.471539 9.093109))			91.7869	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T20:03:11	POINT(-576 -345.6)	POLYGON((-614.4 -384,-537.6 -384,-537.6 -307.2,-614.4 -307.2,-614.4 -384))		POINT(-40.786782 -21.752202)	POLYGON((-45.232146 -24.241812,-38.402221 -24.275576,-36.860418 -19.302059,-43.286201 -19.269845,-45.232146 -24.241812))			35.2793	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T21:07:11	POINT(-883.2 115.2)	POLYGON((-921.6 76.8,-844.8 76.8,-844.8 153.6,-921.6 153.6,-921.6 76.8))		POINT(-69.800341 6.7997594)	POLYGON((-77.429635 4.536081,-63.327931 4.409154,-64.473734 9.096422,-80.409749 9.247176,-77.429635 4.536081))			46.7876	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T22:28:47	POINT(960 192)	POLYGON((844.8 153.6,998.4 153.6,998.4 307.2,844.8 307.2,844.8 153.6))		POINT(89.61445 11.306692)	POLYGON((64.475741 9.099451,89.640693 8.743093,89.551092 17.099057,70.28767 18.740758,64.475741 9.099451))			240.714	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T23:29:35	POINT(-883.2 38.4)	POLYGON((-921.6 0,-844.8 0,-844.8 76.8,-921.6 76.8,-921.6 0))		POINT(-68.823809 2.1357888)	POLYGON((-76.63607 -0.119147,-62.991098 -0.234093,-63.330407 4.414586,-77.434336 4.538776,-76.63607 -0.119147))			24.4285	erg/cm/cm/s	null		null		null		null	
FL	2012-06-01T23:51:11	POINT(-115.2 -192)	POLYGON((-153.6 -230.4,-76.8 -230.4,-76.8 -153.6,-153.6 -153.6,-153.6 -230.4))		POINT(-7.1220975 -12.163708)	POLYGON((-9.610906 -14.535786,-4.7884 -14.540519,-4.703267 -9.811254,-9.438908 -9.806468,-9.610906 -14.535786))			53.1652	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T00:32:23	POINT(-729.6 192)	POLYGON((-768 153.6,-691.2 153.6,-691.2 230.4,-768 230.4,-768 153.6))		POINT(-51.652423 11.357692)	POLYGON((-55.052563 9.02548,-47.497569 8.968591,-48.563409 13.712886,-56.472432 13.77583,-55.052563 9.02548))			55.0245	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T01:01:35	POINT(-883.2 115.2)	POLYGON((-921.6 76.8,-844.8 76.8,-844.8 153.6,-921.6 153.6,-921.6 76.8))		POINT(-69.806303 6.8067336)	POLYGON((-77.43737 4.540517,-63.332006 4.418096,-64.479497 9.105124,-80.421374 9.250746,-77.43737 4.540517))			186.983	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T01:29:35	POINT(-729.6 268.8)	POLYGON((-768 230.4,-691.2 230.4,-691.2 307.2,-768 307.2,-768 230.4))		POINT(-53.191901 16.156316)	POLYGON((-56.473941 13.778562,-48.564682 13.716141,-50.214357 18.567093,-58.71957 18.638539,-56.473941 13.778562))			52.0663	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T01:51:35	POINT(-729.6 192)	POLYGON((-768 153.6,-691.2 153.6,-691.2 230.4,-768 230.4,-768 153.6))		POINT(-51.65407 11.361905)	POLYGON((-55.054099 9.029359,-47.498852 8.97315,-48.565172 13.717393,-56.474521 13.779613,-55.054099 9.029359))			41.465	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T03:36:59	POINT(-806.4 192)	POLYGON((-844.8 153.6,-768 153.6,-768 230.4,-844.8 230.4,-844.8 153.6))		POINT(-60.175119 11.435013)	POLYGON((-64.483314 9.110893,-55.056141 9.03452,-56.477301 13.784646,-66.637813 13.871758,-64.483314 9.110893))			25.3002	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T03:49:35	POINT(-806.4 192)	POLYGON((-844.8 153.6,-768 153.6,-768 307.2,-844.8 307.2,-844.8 153.6))		POINT(-60.175437 11.435554)	POLYGON((-64.483623 9.11136,-55.056385 9.035137,-58.724439 18.644913,-70.3021 18.750502,-64.483623 9.11136))			57.4008	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T04:14:11	POINT(-652.8 268.8)	POLYGON((-691.2 230.4,-537.6 230.4,-537.6 307.2,-691.2 307.2,-691.2 230.4))		POINT(-45.716393 16.108614)	POLYGON((-48.568345 13.725506,-35.628813 13.641411,-36.652984 18.482307,-50.219188 18.576245,-48.568345 13.725506))			81.0825	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T05:42:59	POINT(-38.4 -268.8)	POLYGON((-76.8 -307.2,0 -307.2,0 -153.6,-76.8 -153.6,-76.8 -307.2))		POINT(-2.420361 -16.912907)	POLYGON((-4.913315 -19.342407,-2e-06 -19.34387,-1e-06 -9.783709,-4.70302 -9.782225,-4.913315 -19.342407))			33.0695	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T08:46:47	POINT(-38.4 -192)	POLYGON((-76.8 -230.4,0 -230.4,0 -153.6,-76.8 -153.6,-76.8 -230.4))		POINT(-2.3682869 -12.12268)	POLYGON((-4.787704 -14.49659,-1e-06 -14.498,-1e-06 -9.768488,-4.702892 -9.767056,-4.787704 -14.49659))			45.5632	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T10:56:59	POINT(-422.4 -345.6)	POLYGON((-460.8 -384,-384 -384,-384 -307.2,-460.8 -307.2,-460.8 -384))		POINT(-28.607428 -21.741059)	POLYGON((-32.154341 -24.241159,-26.325473 -24.258565,-25.357885 -19.282367,-30.928917 -19.265318,-32.154341 -24.241159))			29.0288	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T11:17:47	POINT(729.6 -268.8)	POLYGON((691.2 -307.2,844.8 -307.2,844.8 -230.4,691.2 -230.4,691.2 -307.2))		POINT(53.424408 -16.731876)	POLYGON((50.472004 -19.181919,70.616899 -19.069101,66.863184 -14.247791,48.749211 -14.352173,50.472004 -19.181919))			35.8542	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T12:16:11	POINT(-38.4 -268.8)	POLYGON((-76.8 -307.2,0 -307.2,0 -153.6,-76.8 -153.6,-76.8 -307.2))		POINT(-2.420042 -16.880666)	POLYGON((-4.912542 -19.310363,-2e-06 -19.311705,-1e-06 -9.751145,-4.702745 -9.749771,-4.912542 -19.310363))			40.9919	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T12:56:23	POINT(-652.8 192)	POLYGON((-691.2 153.6,-614.4 153.6,-614.4 230.4,-691.2 230.4,-691.2 153.6))		POINT(-44.543401 11.350844)	POLYGON((-47.509617 9.011412,-40.930879 8.972112,-41.773321 13.712041,-48.579965 13.755214,-47.509617 9.011412))			32.9526	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T13:14:59	POINT(-38.4 -192)	POLYGON((-76.8 -230.4,0 -230.4,0 -153.6,-76.8 -153.6,-76.8 -230.4))		POINT(-2.3681537 -12.10055)	POLYGON((-4.787356 -14.474587,-1e-06 -14.475918,-1e-06 -9.746274,-4.702704 -9.744917,-4.787356 -14.474587))			34.7735	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T14:06:11	POINT(-883.2 192)	POLYGON((-921.6 153.6,-844.8 153.6,-844.8 230.4,-921.6 230.4,-921.6 153.6))		POINT(-72.073698 11.555868)	POLYGON((-80.46016 9.262644,-64.498745 9.134238,-66.65871 13.893619,-89.601593 14.033341,-80.46016 9.262644))			58.2227	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T15:02:11	POINT(-729.6 268.8)	POLYGON((-768 230.4,-691.2 230.4,-691.2 307.2,-768 307.2,-768 230.4))		POINT(-53.214487 16.1985)	POLYGON((-56.495363 13.817358,-48.582764 13.76237,-50.238202 18.612265,-58.747813 18.675519,-56.495363 13.817358))			60.5097	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T17:18:59	POINT(-652.8 192)	POLYGON((-691.2 153.6,-614.4 153.6,-614.4 230.4,-691.2 230.4,-691.2 153.6))		POINT(-44.548035 11.366838)	POLYGON((-47.513868 9.026524,-40.934487 8.988982,-41.778317 13.728827,-48.585807 13.770151,-47.513868 9.026524))			41.1563	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T17:34:35	POINT(-806.4 192)	POLYGON((-844.8 153.6,-768 153.6,-768 230.4,-844.8 230.4,-844.8 153.6))		POINT(-60.196196 11.470947)	POLYGON((-64.503847 9.141966,-55.072356 9.075528,-56.499378 13.824631,-66.665621 13.900854,-64.503847 9.141966))			47.5022	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T18:14:23	POINT(-883.2 192)	POLYGON((-921.6 153.6,-844.8 153.6,-844.8 230.4,-921.6 230.4,-921.6 153.6))		POINT(-72.082353 11.562594)	POLYGON((-80.472389 9.266391,-64.504821 9.143442,-66.66694 13.902236,-89.623785 14.033629,-80.472389 9.266391))			55.2397	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T18:17:35	POINT(-806.4 192)	POLYGON((-921.6 153.6,-691.2 153.6,-691.2 307.2,-921.6 307.2,-921.6 153.6))		POINT(-60.197277 11.47279)	POLYGON((-80.472547 9.266439,-47.514816 9.029897,-50.243935 18.623123,-89.582644 18.432096,-80.472547 9.266439))			54.7054	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T19:31:47	POINT(-652.8 192)	POLYGON((-691.2 153.6,-614.4 153.6,-614.4 230.4,-691.2 230.4,-691.2 153.6))		POINT(-44.550378 11.374926)	POLYGON((-47.516017 9.034167,-40.936311 8.997514,-41.780844 13.737315,-48.588761 13.777704,-47.516017 9.034167))			42.7223	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T20:00:35	POINT(-883.2 192)	POLYGON((-921.6 153.6,-844.8 153.6,-844.8 230.4,-921.6 230.4,-921.6 153.6))		POINT(-72.086053 11.56547)	POLYGON((-80.477616 9.267992,-64.507418 9.14738,-66.670459 13.905921,-89.61611 14.033605,-80.477616 9.267992))			57.717	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T22:03:35	POINT(-806.4 192)	POLYGON((-844.8 153.6,-768 153.6,-768 230.4,-844.8 230.4,-844.8 153.6))		POINT(-60.202955 11.48248)	POLYGON((-64.510426 9.151939,-55.077557 9.088694,-56.506461 13.837467,-66.674534 13.910189,-64.510426 9.151939))			47.2309	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T23:05:47	POINT(-806.4 192)	POLYGON((-844.8 153.6,-768 153.6,-768 230.4,-844.8 230.4,-844.8 153.6))		POINT(-60.204517 11.485147)	POLYGON((-64.511946 9.154244,-55.07876 9.091738,-56.508098 13.840434,-66.676593 13.912346,-64.511946 9.154244))			46.5946	erg/cm/cm/s	null		null		null		null	
FL	2012-06-02T23:46:47	POINT(-806.4 192)	POLYGON((-844.8 153.6,-691.2 153.6,-691.2 307.2,-844.8 307.2,-844.8 153.6))		POINT(-60.205547 11.486904)	POLYGON((-64.512948 9.155764,-47.520143 9.048841,-50.253592 18.641412,-70.35581 18.786773,-64.512948 9.155764))			44.9827	erg/cm/cm/s	null		null		null		null	
FL	2012-06-03T03:22:11	POINT(883.2 -192)	POLYGON((768 -460.8,921.6 -460.8,921.6 -153.6,768 -153.6,768 -460.8))		POINT(72.249322 -11.80722)	POLYGON((68.263104 -29.238924,89.893851 -26.565945,80.621062 -9.397758,55.184791 -9.53344,68.263104 -29.238924))			63.1036	erg/cm/cm/s	null		null		null		null	
FL	2012-06-03T04:01:23	POINT(806.4 -422.4)	POLYGON((768 -460.8,844.8 -460.8,844.8 -384,768 -384,768 -460.8))		POINT(72.175966 -26.595458)	POLYGON((68.262121 -29.237827,89.901269 -28.611323,77.574951 -24.0036,62.540026 -24.068826,68.262121 -29.237827))			53.3563	erg/cm/cm/s	null		null		null		null	
FL	2012-06-03T04:08:35	POINT(806.4 -422.4)	POLYGON((768 -460.8,844.8 -460.8,844.8 -384,768 -384,768 -460.8))		POINT(72.175836 -26.595293)	POLYGON((68.261941 -29.237625,89.90326 -28.611315,77.57491 -24.003487,62.53988 -24.068565,68.261941 -29.237625))			55.0616	erg/cm/cm/s	null		null		null		null	
FL	2012-06-03T04:11:59	POINT(-806.4 192)	POLYGON((-844.8 153.6,-691.2 153.6,-691.2 307.2,-844.8 307.2,-844.8 153.6))		POINT(-60.212203 11.498271)	POLYGON((-64.519424 9.165591,-47.524434 9.064101,-50.261371 18.656142,-70.367677 18.794788,-64.519424 9.165591))			50.6604	erg/cm/cm/s	null		null		null		null	
FL	2012-06-03T04:48:11	POINT(806.4 -422.4)	POLYGON((768 -460.8,844.8 -460.8,844.8 -384,768 -384,768 -460.8))		POINT(72.175121 -26.594384)	POLYGON((68.260948 -29.236517,89.889723 -28.611359,77.574683 -24.002866,62.539078 -24.067131,68.260948 -29.236517))			61.9304	erg/cm/cm/s	null		null		null		null	
