event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2013-04-02T16:56:10	POINT(-422.4 268.8)	POLYGON((-460.8 230.4,-384 230.4,-384 307.2,-460.8 307.2,-460.8 230.4))		POINT(-26.466079 10.439784)	POLYGON((-28.887923 8.202402,-23.718366 7.9372,-24.107969 12.718531,-29.392481 12.997307,-28.887923 8.202402))			23.576	erg/cm/cm/s	null		null		null		null	
FL	2013-04-02T17:05:58	POINT(-499.2 192)	POLYGON((-537.6 153.6,-460.8 153.6,-460.8 230.4,-537.6 230.4,-537.6 153.6))		POINT(-31.392111 6.0032967)	POLYGON((-33.999432 3.839105,-28.621325 3.51931,-28.888016 8.202774,-34.348752 8.534108,-33.999432 3.839105))			15.4533	erg/cm/cm/s	null		null		null		null	
FL	2013-04-02T17:10:58	POINT(-576 -192)	POLYGON((-614.4 -230.4,-537.6 -230.4,-537.6 -153.6,-614.4 -153.6,-614.4 -230.4))		POINT(-38.594044 -16.571331)	POLYGON((-42.318849 -18.65592,-36.185983 -19.077332,-35.183991 -14.468218,-41.112007 -14.066425,-42.318849 -18.65592))			23.9172	erg/cm/cm/s	null		null		null		null	
FL	2013-04-02T18:18:22	POINT(-422.4 268.8)	POLYGON((-460.8 230.4,-384 230.4,-384 307.2,-460.8 307.2,-460.8 230.4))		POINT(-26.466856 10.443014)	POLYGON((-28.888704 8.20553,-23.718989 7.940448,-24.108738 12.721858,-29.393441 13.000511,-28.888704 8.20553))			28.6572	erg/cm/cm/s	null		null		null		null	
FL	2013-04-02T18:23:10	POINT(-422.4 268.8)	POLYGON((-460.8 230.4,-384 230.4,-384 307.2,-460.8 307.2,-460.8 230.4))		POINT(-26.466901 10.443203)	POLYGON((-28.88875 8.205713,-23.719025 7.940638,-24.108782 12.722053,-29.393497 13.000698,-28.88875 8.205713))			27.2724	erg/cm/cm/s	null		null		null		null	
FL	2013-04-02T22:03:22	POINT(-38.4 268.8)	POLYGON((-76.8 230.4,0 230.4,0 384,-76.8 384,-76.8 230.4))		POINT(-2.3160788 9.7585623)	POLYGON((-4.607125 7.411137,0 7.389731,0 17.040343,-4.780624 17.064033,-4.607125 7.411137))			56.6365	erg/cm/cm/s	null		null		null		null	
FL	2013-04-02T22:06:46	POINT(-422.4 268.8)	POLYGON((-460.8 153.6,-307.2 153.6,-307.2 307.2,-460.8 307.2,-460.8 153.6))		POINT(-26.469018 10.452018)	POLYGON((-28.623629 3.530505,-18.609497 3.072861,-19.054968 12.513469,-29.396115 13.009441,-28.623629 3.530505))			26.6428	erg/cm/cm/s	null		null		null		null	
FL	2013-04-02T22:23:46	POINT(-38.4 345.6)	POLYGON((-76.8 307.2,0 307.2,0 384,-76.8 384,-76.8 307.2))		POINT(-2.3588396 14.579225)	POLYGON((-4.674325 12.168789,0 12.146463,0 17.041263,-4.780667 17.06495,-4.674325 12.168789))			15.201	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T00:01:46	POINT(-883.2 268.8)	POLYGON((-921.6 230.4,-844.8 230.4,-844.8 307.2,-921.6 307.2,-921.6 230.4))		POINT(-71.49799 14.288215)	POLYGON((-79.748165 12.817001,-63.518819 11.056438,-66.164831 16.128962,-87.583253 18.283086,-79.748165 12.817001))			36.0499	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T00:47:34	POINT(-345.6 268.8)	POLYGON((-384 230.4,-307.2 230.4,-307.2 307.2,-384 307.2,-384 230.4))		POINT(-21.367788 10.218066)	POLYGON((-23.721945 7.955902,-18.761542 7.748411,-19.056138 12.520217,-24.112384 12.737691,-23.721945 7.955902))			58.5243	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T01:34:10	POINT(-38.4 345.6)	POLYGON((-76.8 307.2,0 307.2,0 384,-76.8 384,-76.8 307.2))		POINT(-2.3590226 14.587707)	POLYGON((-4.674655 12.177147,0 12.154845,0 17.049864,-4.781075 17.073527,-4.674655 12.177147))			17.2706	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T02:49:58	POINT(-38.4 345.6)	POLYGON((-76.8 307.2,0 307.2,0 384,-76.8 384,-76.8 307.2))		POINT(-2.3590955 14.591093)	POLYGON((-4.674787 12.180483,0 12.15819,0 17.053297,-4.781237 17.07695,-4.674787 12.180483))			19.7167	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T03:11:10	POINT(-38.4 345.6)	POLYGON((-76.8 307.2,0 307.2,0 384,-76.8 384,-76.8 307.2))		POINT(-2.359116 14.592041)	POLYGON((-4.674824 12.181417,0 12.159127,0 17.054258,-4.781282 17.077908,-4.674824 12.181417))			15.3127	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T03:42:46	POINT(-499.2 -192)	POLYGON((-537.6 -230.4,-460.8 -230.4,-460.8 -153.6,-537.6 -153.6,-537.6 -230.4))		POINT(-32.789023 -16.920574)	POLYGON((-36.186626 -19.058398,-30.464073 -19.397528,-29.638381 -14.77272,-35.185626 -14.448428,-36.186626 -19.058398))			19.5522	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T03:57:58	POINT(-576 -268.8)	POLYGON((-614.4 -307.2,-537.6 -307.2,-537.6 -230.4,-614.4 -230.4,-614.4 -307.2))		POINT(-39.89452 -21.183189)	POLYGON((-44.000593 -23.290635,-37.569699 -23.740359,-36.186641 -19.057939,-42.320307 -18.638124,-44.000593 -23.290635))			34.8198	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T04:29:58	POINT(-38.4 268.8)	POLYGON((-76.8 230.4,76.8 230.4,76.8 384,-76.8 384,-76.8 230.4))		POINT(-2.3163795 9.7753872)	POLYGON((-4.607664 7.427726,4.607664 7.427726,4.781452 17.081474,-4.781452 17.081474,-4.607664 7.427726))			92.4322	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T04:40:58	POINT(115.2 -268.8)	POLYGON((76.8 -307.2,153.6 -307.2,153.6 -230.4,76.8 -230.4,76.8 -307.2))		POINT(7.4346316 -22.557238)	POLYGON((5.042053 -24.977701,10.118303 -24.907015,9.771416 -20.15589,4.869781 -20.222717,5.042053 -24.977701))			73.1052	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T16:18:46	POINT(-422.4 -192)	POLYGON((-460.8 -230.4,-384 -230.4,-384 -153.6,-460.8 -153.6,-460.8 -230.4))		POINT(-27.314446 -17.191927)	POLYGON((-30.464207 -19.372943,-25.032241 -19.643831,-24.364412 -15.00671,-29.639604 -14.747184,-30.464207 -19.372943))			28.2238	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T17:02:22	POINT(-422.4 -192)	POLYGON((-460.8 -230.4,-384 -230.4,-384 -153.6,-460.8 -153.6,-460.8 -230.4))		POINT(-27.314471 -17.19043)	POLYGON((-30.464212 -19.371511,-25.032229 -19.642327,-24.364455 -15.005154,-29.639672 -14.745698,-30.464212 -19.371511))			23.8096	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T17:02:34	POINT(-192 268.8)	POLYGON((-230.4 230.4,-153.6 230.4,-153.6 307.2,-230.4 307.2,-230.4 230.4))		POINT(-11.667878 9.9399121)	POLYGON((-13.956098 7.633293,-9.249411 7.524657,-9.386926 12.285427,-14.168654 12.398909,-13.956098 7.633293))			24.5266	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T17:10:46	POINT(-192 268.8)	POLYGON((-384 76.8,-153.6 76.8,-153.6 307.2,-384 307.2,-384 76.8))		POINT(-11.667911 9.9402698)	POLYGON((-23.487849 -1.28774,-9.172209 -1.737484,-9.386955 12.285791,-24.121662 12.778239,-23.487849 -1.28774))			61.2354	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T18:35:46	POINT(-499.2 -268.8)	POLYGON((-537.6 -307.2,-384 -307.2,-384 -153.6,-537.6 -153.6,-537.6 -307.2))		POINT(-33.86136 -21.545006)	POLYGON((-37.569039 -23.714945,-25.945718 -24.362182,-24.364546 -15.001816,-35.187854 -14.419956,-37.569039 -23.714945))			125.661	erg/cm/cm/s	null		null		null		null	
FL	2013-04-03T21:50:34	POINT(-345.6 -192)	POLYGON((-384 -230.4,-307.2 -230.4,-307.2 -153.6,-384 -153.6,-384 -230.4))		POINT(-22.077581 -17.415533)	POLYGON((-25.032145 -19.632344,-19.809968 -19.844834,-19.28721 -15.198658,-24.364734 -14.994833,-25.032145 -19.632344))			24.8589	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T06:19:10	POINT(-268.8 -192)	POLYGON((-307.2 -230.4,-230.4 -230.4,-230.4 -153.6,-307.2 -153.6,-307.2 -230.4))		POINT(-17.013169 -17.57823)	POLYGON((-19.809718 -19.826371,-14.738129 -19.986269,-14.352392 -15.333147,-19.28749 -15.179631,-19.809718 -19.826371))			18.3244	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T07:56:58	POINT(-38.4 268.8)	POLYGON((-76.8 230.4,0 230.4,0 307.2,-76.8 307.2,-76.8 230.4))		POINT(-2.3176734 9.8485697)	POLYGON((-4.609984 7.499901,0 7.478746,0 12.236733,-4.677851 12.258805,-4.609984 7.499901))			29.4918	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T08:10:46	POINT(-115.2 268.8)	POLYGON((-153.6 230.4,0 230.4,0 307.2,-153.6 307.2,-153.6 230.4))		POINT(-6.9694608 9.8924398)	POLYGON((-9.252004 7.564425,0 7.479362,0 12.237364,-9.390156 12.326143,-9.252004 7.564425))			47.5475	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T09:18:58	POINT(-38.4 268.8)	POLYGON((-76.8 230.4,0 230.4,0 307.2,-76.8 307.2,-76.8 230.4))		POINT(-2.3177383 9.8522765)	POLYGON((-4.6101 7.503558,0 7.482412,0 12.240486,-4.677996 12.262548,-4.6101 7.503558))			35.5941	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T09:33:22	POINT(-38.4 268.8)	POLYGON((-76.8 230.4,0 230.4,0 307.2,-76.8 307.2,-76.8 230.4))		POINT(-2.3177497 9.852928)	POLYGON((-4.610121 7.5042,0 7.483057,0 12.241146,-4.678022 12.263206,-4.610121 7.5042))			30.6789	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T09:40:10	POINT(-38.4 268.8)	POLYGON((-76.8 230.4,0 230.4,0 307.2,-76.8 307.2,-76.8 230.4))		POINT(-2.3177551 9.8532358)	POLYGON((-4.610131 7.504504,0 7.483361,0 12.241458,-4.678034 12.263516,-4.610131 7.504504))			40.2027	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T09:49:10	POINT(-38.4 268.8)	POLYGON((-153.6 230.4,0 230.4,0 307.2,-153.6 307.2,-153.6 230.4))		POINT(-2.3177622 9.8536432)	POLYGON((-9.252286 7.568777,0 7.483764,0 12.24187,-9.390507 12.330598,-9.252286 7.568777))			87.7236	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T13:04:46	POINT(-38.4 268.8)	POLYGON((-76.8 230.4,0 230.4,0 307.2,-76.8 307.2,-76.8 230.4))		POINT(-2.3179174 9.8625145)	POLYGON((-4.610421 7.513657,0 7.492541,0 12.250853,-4.678397 12.272885,-4.610421 7.513657))			74.0108	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T16:14:46	POINT(38.4 268.8)	POLYGON((0 230.4,76.8 230.4,76.8 307.2,0 307.2,0 230.4))		POINT(2.3180684 9.8711643)	POLYGON((0 7.501098,4.610692 7.52219,4.678734 12.281618,0 12.259611,0 7.501098))			47.3665	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T16:49:22	POINT(38.4 268.8)	POLYGON((0 230.4,76.8 230.4,76.8 307.2,0 307.2,0 230.4))		POINT(2.3180959 9.8727429)	POLYGON((0 7.50266,4.610741 7.523748,4.678796 12.283212,0 12.261209,0 7.50266))			36.2999	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T17:01:34	POINT(38.4 268.8)	POLYGON((0 230.4,76.8 230.4,76.8 307.2,0 307.2,0 230.4))		POINT(2.3181056 9.8732997)	POLYGON((0 7.503211,4.610758 7.524297,4.678818 12.283774,0 12.261773,0 7.503211))			40.3893	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T17:20:46	POINT(38.4 268.8)	POLYGON((0 230.4,76.8 230.4,76.8 307.2,0 307.2,0 230.4))		POINT(2.3181209 9.8741764)	POLYGON((0 7.504078,4.610786 7.525162,4.678852 12.284659,0 12.262661,0 7.504078))			37.6362	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T18:36:46	POINT(38.4 268.8)	POLYGON((0 76.8,230.4 76.8,230.4 307.2,0 307.2,0 76.8))		POINT(2.3181814 9.8776496)	POLYGON((0 -1.75446,13.837928 -1.570097,14.176994 12.467101,0 12.266177,0 -1.75446))			42.8962	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T21:24:58	POINT(38.4 268.8)	POLYGON((0 230.4,76.8 230.4,76.8 307.2,0 307.2,0 230.4))		POINT(2.3183155 9.8853546)	POLYGON((0 7.515138,4.611134 7.53619,4.679287 12.295945,0 12.273978,0 7.515138))			39.8863	erg/cm/cm/s	null		null		null		null	
FL	2013-04-04T21:35:58	POINT(-268.8 -192)	POLYGON((-307.2 -230.4,-153.6 -230.4,-153.6 -153.6,-307.2 -153.6,-307.2 -230.4))		POINT(-17.013081 -17.543382)	POLYGON((-19.809197 -19.792538,-9.770494 -20.062645,-9.516477 -15.404174,-19.287944 -15.144781,-19.809197 -19.792538))			41.261	erg/cm/cm/s	null		null		null		null	
FL	2013-04-05T00:36:10	POINT(38.4 268.8)	POLYGON((0 230.4,76.8 230.4,76.8 307.2,0 307.2,0 230.4))		POINT(2.3184681 9.8941433)	POLYGON((0 7.523833,4.611407 7.544862,4.679629 12.304817,0 12.282876,0 7.523833))			30.6088	erg/cm/cm/s	null		null		null		null	
FL	2013-04-05T01:29:10	POINT(422.4 -268.8)	POLYGON((384 -307.2,460.8 -307.2,460.8 -230.4,384 -230.4,384 -307.2))		POINT(28.187314 -21.793657)	POLYGON((25.942413 -24.2991,31.593998 -24.014851,30.464138 -19.306106,25.031451 -19.573584,25.942413 -24.2991))			25.8432	erg/cm/cm/s	null		null		null		null	
FL	2013-04-05T03:50:46	POINT(115.2 268.8)	POLYGON((76.8 230.4,153.6 230.4,153.6 307.2,76.8 307.2,76.8 230.4))		POINT(6.972297 9.9460619)	POLYGON((4.611685 7.55372,9.2554 7.617172,9.394397 12.380121,4.679977 12.31388,4.611685 7.55372))			39.3012	erg/cm/cm/s	null		null		null		null	
FL	2013-04-05T05:30:34	POINT(-499.2 268.8)	POLYGON((-537.6 230.4,-460.8 230.4,-460.8 307.2,-537.6 307.2,-537.6 230.4))		POINT(-31.868843 10.885441)	POLYGON((-34.391927 8.670199,-28.922976 8.34574,-29.435723 13.143976,-35.051139 13.486614,-34.391927 8.670199))			18.3405	erg/cm/cm/s	null		null		null		null	
FL	2013-04-05T06:26:34	POINT(-960 192)	POLYGON((-998.4 153.6,-921.6 153.6,-921.6 230.4,-998.4 230.4,-998.4 153.6))		POINT(-88.473891 11.210874)	POLYGON((-88.765785 8.663312,-75.576033 7.683638,-80.050384 12.88054,-88.279043 12.884718,-88.765785 8.663312))			122.242	erg/cm/cm/s	null		null		null		null	
FL	2013-04-05T06:45:46	POINT(-652.8 -268.8)	POLYGON((-691.2 -307.2,-614.4 -307.2,-614.4 -230.4,-691.2 -230.4,-691.2 -307.2))		POINT(-46.457255 -20.619316)	POLYGON((-51.133462 -22.653442,-44.001088 -23.20853,-42.326067 -18.550582,-49.073611 -18.036665,-51.133462 -22.653442))			35.0147	erg/cm/cm/s	null		null		null		null	
FL	2013-04-05T09:29:22	POINT(-115.2 -192)	POLYGON((-153.6 -230.4,-76.8 -230.4,-76.8 -153.6,-153.6 -153.6,-153.6 -230.4))		POINT(-7.2111511 -17.7328)	POLYGON((-9.770166 -20.034555,-4.869107 -20.100034,-4.743058 -15.438281,-9.516546 -15.375355,-9.770166 -20.034555))			22.3384	erg/cm/cm/s	null		null		null		null	
