event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2012-10-01T00:26:10	POINT(-422.4 -499.2)	POLYGON((-460.8 -537.6,-384 -537.6,-384 -460.8,-460.8 -460.8,-460.8 -537.6))		POINT(-29.102156 -25.455891)	POLYGON((-33.022448 -28.439869,-26.896408 -28.050526,-25.617125 -22.606195,-31.348556 -22.948734,-33.022448 -28.439869))			40.444	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T01:45:58	POINT(960 268.8)	POLYGON((921.6 153.6,998.4 153.6,998.4 307.2,921.6 307.2,921.6 153.6))		POINT(88.402534 15.564611)	POLYGON((77.788352 10.695714,89.238765 8.717198,88.219566 17.014463,88.050337 18.336892,77.788352 10.695714))			222.58	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T05:02:34	POINT(-192 -345.6)	POLYGON((-230.4 -384,-153.6 -384,-153.6 -307.2,-230.4 -307.2,-230.4 -384))		POINT(-11.887389 -14.490256)	POLYGON((-14.49755 -17.03648,-9.599845 -16.91006,-9.386748 -12.002378,-14.168538 -12.121368,-14.49755 -17.03648))			20.7966	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T05:17:46	POINT(-192 -345.6)	POLYGON((-230.4 -384,-153.6 -384,-153.6 -307.2,-230.4 -307.2,-230.4 -384))		POINT(-11.887376 -14.490682)	POLYGON((-14.497537 -17.036891,-9.599838 -16.910481,-9.386735 -12.002817,-14.168518 -12.121797,-14.497537 -17.036891))			23.014	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T07:27:46	POINT(960 192)	POLYGON((844.8 0,998.4 0,998.4 230.4,844.8 230.4,844.8 0))		POINT(88.934588 11.263319)	POLYGON((61.719667 3.18157,89.735513 0.031027,88.730962 12.936169,66.624792 16.62601,61.719667 3.18157))			107.98	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T09:06:58	POINT(-192 -345.6)	POLYGON((-230.4 -384,-153.6 -384,-153.6 -307.2,-230.4 -307.2,-230.4 -384))		POINT(-11.887175 -14.497127)	POLYGON((-14.497354 -17.043116,-9.599723 -16.916856,-9.386536 -12.009455,-14.16821 -12.128294,-14.497354 -17.043116))			24.9213	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T10:00:46	POINT(960 192)	POLYGON((921.6 153.6,998.4 153.6,998.4 230.4,921.6 230.4,921.6 153.6))		POINT(88.950224 11.265114)	POLYGON((77.760485 10.694132,89.25581 8.719108,88.746845 12.93799,83.450054 14.758689,77.760485 10.694132))			119.436	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T10:15:22	POINT(960 192)	POLYGON((921.6 153.6,998.4 153.6,998.4 230.4,921.6 230.4,921.6 153.6))		POINT(88.935711 11.263424)	POLYGON((77.759663 10.694084,89.241387 8.717425,88.732256 12.936293,83.448669 14.758736,77.759663 10.694084))			112.909	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T10:49:22	POINT(960 192)	POLYGON((921.6 153.6,998.4 153.6,998.4 230.4,921.6 230.4,921.6 153.6))		POINT(88.93594 11.263445)	POLYGON((77.75775 10.693972,89.241563 8.71744,88.732519 12.936318,83.445444 14.758846,77.75775 10.693972))			105.106	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T13:01:22	POINT(960 192)	POLYGON((921.6 0,998.4 0,998.4 230.4,921.6 230.4,921.6 0))		POINT(88.952791 11.265383)	POLYGON((73.851031 1.865851,89.719832 0.032812,88.749605 12.938281,83.432934 14.75927,73.851031 1.865851))			381.099	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T15:20:46	POINT(960 115.2)	POLYGON((921.6 76.8,998.4 76.8,998.4 153.6,921.6 153.6,921.6 76.8))		POINT(89.467167 6.8272197)	POLYGON((75.013801 6.351649,89.752952 4.399795,89.242977 8.717563,77.74248 10.69307,75.013801 6.351649))			104.234	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T15:54:34	POINT(-115.2 -345.6)	POLYGON((-153.6 -384,-76.8 -384,-76.8 -307.2,-153.6 -307.2,-153.6 -384))		POINT(-7.0956251 -14.412027)	POLYGON((-9.599526 -16.928318,-4.780765 -16.853958,-4.675886 -11.951312,-9.386186 -12.021386,-9.599526 -16.928318))			29.1453	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T16:09:10	POINT(-115.2 -345.6)	POLYGON((-153.6 -384,-76.8 -384,-76.8 -307.2,-153.6 -307.2,-153.6 -384))		POINT(-7.095618 -14.412453)	POLYGON((-9.599519 -16.928732,-4.780762 -16.854378,-4.67588 -11.951748,-9.386174 -12.021816,-9.599519 -16.928732))			25.0395	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T16:24:22	POINT(960 268.8)	POLYGON((921.6 76.8,998.4 76.8,998.4 307.2,921.6 307.2,921.6 76.8))		POINT(88.410752 15.565433)	POLYGON((75.010925 6.351332,89.753121 4.399805,88.228589 17.015377,88.060105 18.337893,75.010925 6.351332))			207.422	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T17:11:58	POINT(960 192)	POLYGON((921.6 153.6,998.4 153.6,998.4 307.2,921.6 307.2,921.6 153.6))		POINT(88.943567 11.264272)	POLYGON((77.736226 10.692694,89.248561 8.718195,88.234252 17.016025,88.065847 18.338549,77.736226 10.692694))			217.373	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T19:43:22	POINT(960 115.2)	POLYGON((921.6 76.8,998.4 76.8,998.4 153.6,921.6 153.6,921.6 76.8))		POINT(89.47626 6.8282363)	POLYGON((75.001931 6.350331,89.761632 4.400765,89.252406 8.718617,77.727715 10.692176,75.001931 6.350331))			100.909	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T20:43:10	POINT(960 268.8)	POLYGON((921.6 230.4,998.4 230.4,998.4 307.2,921.6 307.2,921.6 230.4))		POINT(88.413213 15.565677)	POLYGON((83.389287 14.760707,88.737159 12.936764,88.231291 17.01565,88.06303 18.338191,83.389287 14.760707))			84.1527	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T22:20:22	POINT(499.2 38.4)	POLYGON((460.8 0,537.6 0,537.6 76.8,460.8 76.8,460.8 0))		POINT(31.575981 7.9725279)	POLYGON((28.758998 5.845822,34.133678 5.521677,34.561381 10.080221,29.119992 10.408416,28.758998 5.845822))			10.3704	erg/cm/cm/s	null		null		null		null	
FL	2012-10-01T22:42:34	POINT(-38.4 -268.8)	POLYGON((-76.8 -307.2,0 -307.2,0 -230.4,-76.8 -230.4,-76.8 -307.2))		POINT(-2.3171201 -9.5508199)	POLYGON((-4.675718 -11.963566,-2e-06 -11.940434,-1e-06 -7.179086,-4.609883 -7.20127,-4.675718 -11.963566))			26.0288	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T01:54:22	POINT(-883.2 -345.6)	POLYGON((-921.6 -384,-844.8 -384,-844.8 -230.4,-921.6 -230.4,-921.6 -384))		POINT(-78.181052 -19.885549)	POLYGON((-86.937852 -22.423944,-71.129172 -21.568721,-63.60707 -10.984361,-80.109955 -12.839313,-86.937852 -22.423944))			42.0311	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T03:08:46	POINT(38.4 -345.6)	POLYGON((0 -384,76.8 -384,76.8 -307.2,0 -307.2,0 -384))		POINT(2.3591489 -14.38428)	POLYGON((-2e-06 -16.849035,4.780619 -16.873535,4.67561 -11.971648,-2e-06 -11.948549,-2e-06 -16.849035))			12.4587	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T04:18:10	POINT(960 115.2)	POLYGON((921.6 76.8,998.4 76.8,998.4 153.6,921.6 153.6,921.6 76.8))		POINT(89.477883 6.8283406)	POLYGON((74.978685 6.347682,89.762502 4.400782,89.254619 8.71879,77.698795 10.690363,74.978685 6.347682))			90.536	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T04:49:10	POINT(-192 -499.2)	POLYGON((-230.4 -537.6,-153.6 -537.6,-153.6 -460.8,-230.4 -460.8,-230.4 -537.6))		POINT(-12.68842 -24.761357)	POLYGON((-15.667805 -27.572764,-10.356656 -27.42112,-9.911811 -22.051823,-14.979313 -22.187958,-15.667805 -27.572764))			30.4521	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T08:38:10	POINT(-883.2 -345.6)	POLYGON((-921.6 -384,-844.8 -384,-844.8 -307.2,-921.6 -307.2,-921.6 -384))		POINT(-78.153937 -19.882888)	POLYGON((-86.942749 -22.424588,-71.116025 -21.569134,-66.252299 -16.0776,-87.50162 -18.272646,-86.942749 -22.424588))			29.126	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T08:57:22	POINT(115.2 -345.6)	POLYGON((76.8 -384,153.6 -384,153.6 -307.2,76.8 -307.2,76.8 -384))		POINT(7.095145 -14.442327)	POLYGON((4.780548 -16.88383,9.599073 -16.957786,9.38534 -12.052026,4.675471 -11.982336,4.780548 -16.88383))			12.4802	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T08:58:46	POINT(-883.2 -345.6)	POLYGON((-921.6 -384,-844.8 -384,-844.8 -307.2,-921.6 -307.2,-921.6 -384))		POINT(-78.152559 -19.882754)	POLYGON((-86.946749 -22.425065,-71.115357 -21.569157,-66.251853 -16.07774,-87.505464 -18.273103,-86.946749 -22.425065))			36.958	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T09:01:10	POINT(115.2 -345.6)	POLYGON((0 -384,153.6 -384,153.6 -230.4,0 -230.4,0 -384))		POINT(7.0951433 -14.442441)	POLYGON((-2e-06 -16.859489,9.599072 -16.957897,9.251023 -7.287591,-1e-06 -7.198686,-2e-06 -16.859489))			51.6373	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T09:17:58	POINT(-883.2 -345.6)	POLYGON((-921.6 -384,-844.8 -384,-844.8 -307.2,-921.6 -307.2,-921.6 -384))		POINT(-78.151275 -19.88263)	POLYGON((-86.944549 -22.424808,-71.114734 -21.569178,-66.251438 -16.07787,-87.503274 -18.272848,-86.944549 -22.424808))			35.9721	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T11:33:22	POINT(960 268.8)	POLYGON((921.6 230.4,998.4 230.4,998.4 307.2,921.6 307.2,921.6 230.4))		POINT(88.429078 15.567368)	POLYGON((83.305659 14.763272,88.751441 12.938274,88.248052 17.017443,88.080625 18.34008,83.305659 14.763272))			83.9282	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T13:08:22	POINT(960 115.2)	POLYGON((921.6 76.8,998.4 76.8,998.4 153.6,921.6 153.6,921.6 76.8))		POINT(89.478852 6.8283649)	POLYGON((74.954773 6.344865,89.762687 4.400715,89.256202 8.718886,77.669046 10.688414,74.954773 6.344865))			92.8779	erg/cm/cm/s	null		null		null		null	
FL	2012-10-02T13:22:10	POINT(960 268.8)	POLYGON((921.6 230.4,998.4 230.4,998.4 307.2,921.6 307.2,921.6 230.4))		POINT(88.42288 15.566636)	POLYGON((83.295483 14.763567,88.745141 12.937529,88.241905 17.016718,88.074521 18.339361,83.295483 14.763567))			79.8275	erg/cm/cm/s	null		null		null		null	
