event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	fl_peakflux	fl_peakfluxunit	fl_peaktemp	fl_peaktempunit	fl_peakem	fl_peakemunit	fl_efoldtime	fl_efoldtimeunit	fl_fluence	fl_fluenceunit
FL	2012-02-03T02:53:23	POINT(729.6 -422.4)	POLYGON((691.2 -460.8,768 -460.8,768 -384,691.2 -384,691.2 -460.8))		POINT(58.675632 -28.951106)	POLYGON((56.32408 -31.694825,66.409312 -30.793432,61.312764 -26.227764,52.588497 -26.976581,56.32408 -31.694825))			36.7373	erg/cm/cm/s	null		null		null		null	
FL	2012-02-03T04:40:35	POINT(268.8 422.4)	POLYGON((230.4 384,307.2 384,307.2 460.8,230.4 460.8,230.4 384))		POINT(16.98385 19.744461)	POLYGON((14.278464 17.188169,19.218519 17.348945,19.867419 22.375873,14.745991 22.201346,14.278464 17.188169))			68.7538	erg/cm/cm/s	null		null		null		null	
FL	2012-02-03T05:10:35	POINT(268.8 422.4)	POLYGON((230.4 384,307.2 384,307.2 460.8,230.4 460.8,230.4 384))		POINT(16.983761 19.743179)	POLYGON((14.278404 17.186859,19.21844 17.347672,19.867295 22.374624,14.745898 22.200058,14.278404 17.186859))			35.0004	erg/cm/cm/s	null		null		null		null	
FL	2012-02-03T08:38:11	POINT(345.6 422.4)	POLYGON((307.2 384,384 384,384 460.8,307.2 460.8,307.2 384))		POINT(22.089678 19.928822)	POLYGON((19.217899 17.338886,24.330571 17.553331,25.186966 22.599694,19.866444 22.366007,19.217899 17.338886))			19.8394	erg/cm/cm/s	null		null		null		null	
FL	2012-02-03T08:55:11	POINT(729.6 -422.4)	POLYGON((691.2 -460.8,768 -460.8,768 -384,691.2 -384,691.2 -460.8))		POINT(58.687777 -28.960698)	POLYGON((56.33678 -31.705153,66.424298 -30.800905,61.324465 -26.236527,52.598597 -26.987668,56.33678 -31.705153))			31.3631	erg/cm/cm/s	null		null		null		null	
FL	2012-02-03T09:25:47	POINT(345.6 422.4)	POLYGON((307.2 384,384 384,384 460.8,307.2 460.8,307.2 384))		POINT(22.089502 19.926869)	POLYGON((19.217776 17.336877,24.330419 17.551399,25.186726 22.597807,19.86625 22.364037,19.217776 17.336877))			25.0861	erg/cm/cm/s	null		null		null		null	
FL	2012-02-03T13:40:35	POINT(345.6 422.4)	POLYGON((307.2 384,384 384,384 460.8,307.2 460.8,307.2 384))		POINT(22.088568 19.916452)	POLYGON((19.217124 17.326162,24.329612 17.541096,25.18545 22.587744,19.865221 22.35353,19.217124 17.326162))			26.1595	erg/cm/cm/s	null		null		null		null	
FL	2012-02-03T14:18:23	POINT(345.6 422.4)	POLYGON((307.2 384,384 384,384 460.8,307.2 460.8,307.2 384))		POINT(22.08843 19.914911)	POLYGON((19.217028 17.324578,24.329494 17.539573,25.185262 22.586257,19.86507 22.351976,19.217028 17.324578))			27.8749	erg/cm/cm/s	null		null		null		null	
FL	2012-02-03T14:28:59	POINT(268.8 422.4)	POLYGON((230.4 384,307.2 384,307.2 460.8,230.4 460.8,230.4 384))		POINT(16.982149 19.719479)	POLYGON((14.277319 17.162642,19.217002 17.324134,19.865027 22.351541,14.744189 22.176246,14.277319 17.162642))			24.2731	erg/cm/cm/s	null		null		null		null	
FL	2012-02-04T04:07:11	POINT(345.6 422.4)	POLYGON((307.2 384,384 384,384 460.8,307.2 460.8,307.2 384))		POINT(22.085495 19.881483)	POLYGON((19.214988 17.290183,24.326973 17.506505,25.181241 22.553975,19.861824 22.318264,19.214988 17.290183))			26.5018	erg/cm/cm/s	null		null		null		null	
FL	2012-02-04T05:05:23	POINT(576 268.8)	POLYGON((460.8 230.4,614.4 230.4,614.4 307.2,460.8 307.2,460.8 230.4))		POINT(36.913799 11.038648)	POLYGON((28.441497 8.194973,39.530677 8.883648,40.331011 13.641584,28.926613 12.91352,28.441497 8.194973))			30.1064	erg/cm/cm/s	null		null		null		null	
FL	2012-02-04T07:07:59	POINT(576 192)	POLYGON((537.6 153.6,614.4 153.6,614.4 230.4,537.6 230.4,537.6 153.6))		POINT(36.375976 6.3517641)	POLYGON((33.456865 3.874818,39.089209 4.241793,39.530745 8.879503,33.793778 8.498202,33.456865 3.874818))			25.8723	erg/cm/cm/s	null		null		null		null	
FL	2012-02-04T07:11:23	POINT(499.2 422.4)	POLYGON((460.8 384,537.6 384,537.6 460.8,460.8 460.8,460.8 384))		POINT(33.047631 20.45633)	POLYGON((29.681782 17.776808,35.380261 18.126183,36.796956 23.237193,30.784205 22.851066,29.681782 17.776808))			24.0799	erg/cm/cm/s	null		null		null		null	
FL	2012-02-04T11:00:23	POINT(883.2 -345.6)	POLYGON((844.8 -384,921.6 -384,921.6 -307.2,844.8 -307.2,844.8 -384))		POINT(78.122878 -22.176134)	POLYGON((73.160332 -25.134955,87.707537 -22.510894,87.820075 -18.737092,67.903425 -20.801308,73.160332 -25.134955))			38.9608	erg/cm/cm/s	null		null		null		null	
FL	2012-02-04T15:00:35	POINT(499.2 345.6)	POLYGON((460.8 307.2,537.6 307.2,537.6 384,460.8 384,460.8 307.2))		POINT(32.009409 15.462392)	POLYGON((28.925715 12.890871,34.413904 13.216594,35.378496 18.109979,29.680207 17.759402,28.925715 12.890871))			26.293	erg/cm/cm/s	null		null		null		null	
FL	2012-02-05T03:39:47	POINT(652.8 422.4)	POLYGON((614.4 384,691.2 384,691.2 460.8,614.4 460.8,614.4 384))		POINT(45.888067 21.355049)	POLYGON((41.570698 18.526865,48.52928 19.091281,51.021578 24.339478,43.411861 23.692653,41.570698 18.526865))			26.0921	erg/cm/cm/s	null		null		null		null	
FL	2012-02-05T07:15:23	POINT(652.8 422.4)	POLYGON((614.4 384,691.2 384,691.2 460.8,614.4 460.8,614.4 384))		POINT(45.887041 21.349096)	POLYGON((41.56993 18.520304,48.528563 19.0856,51.020334 24.334302,43.410555 23.686469,41.56993 18.520304))			41.9763	erg/cm/cm/s	null		null		null		null	
FL	2012-02-05T08:09:47	POINT(652.8 422.4)	POLYGON((614.4 384,691.2 384,691.2 460.8,614.4 460.8,614.4 384))		POINT(45.886786 21.3476)	POLYGON((41.569739 18.518655,48.528386 19.084172,51.020025 24.333002,43.410229 23.684915,41.569739 18.518655))			30.611	erg/cm/cm/s	null		null		null		null	
FL	2012-02-05T12:45:47	POINT(729.6 422.4)	POLYGON((691.2 384,768 384,768 460.8,691.2 460.8,691.2 384))		POINT(53.773511 22.035915)	POLYGON((48.527508 19.07696,56.809413 19.832175,60.529023 25.235818,51.018482 24.326435,48.527508 19.07696))			23.635	erg/cm/cm/s	null		null		null		null	
FL	2012-02-05T14:35:59	POINT(729.6 422.4)	POLYGON((691.2 384,768 384,768 460.8,691.2 460.8,691.2 384))		POINT(53.773101 22.033466)	POLYGON((48.527168 19.074095,56.809224 19.829916,60.52869 25.23395,51.017879 24.323829,48.527168 19.074095))			28.3808	erg/cm/cm/s	null		null		null		null	
FL	2012-02-05T19:16:59	POINT(652.8 345.6)	POLYGON((614.4 307.2,691.2 307.2,691.2 384,614.4 384,614.4 307.2))		POINT(44.143757 16.261574)	POLYGON((40.327869 13.568303,46.881672 14.08439,48.526326 19.066831,41.567489 18.498616,40.327869 13.568303))			19.4167	erg/cm/cm/s	null		null		null		null	
FL	2012-02-05T20:12:35	POINT(652.8 345.6)	POLYGON((614.4 307.2,691.2 307.2,691.2 384,614.4 384,614.4 307.2))		POINT(44.143646 16.25998)	POLYGON((40.327813 13.566577,46.881639 14.082867,48.526164 19.065401,41.567309 18.496962,40.327813 13.566577))			26.1835	erg/cm/cm/s	null		null		null		null	
FL	2012-02-05T22:25:23	POINT(729.6 345.6)	POLYGON((691.2 307.2,768 307.2,768 384,691.2 384,691.2 307.2))		POINT(51.372404 16.870547)	POLYGON((46.881564 14.07924,54.477037 14.74973,56.808501 19.82038,48.525783 19.061993,46.881564 14.07924))			38.0374	erg/cm/cm/s	null		null		null		null	
FL	2012-02-05T23:47:59	POINT(729.6 422.4)	POLYGON((691.2 384,768 384,768 460.8,691.2 460.8,691.2 384))		POINT(53.771155 22.021322)	POLYGON((48.52555 19.05988,56.808387 19.818716,60.527168 25.224703,51.01497 24.310902,48.52555 19.05988))			48.7894	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T00:59:35	POINT(729.6 345.6)	POLYGON((691.2 307.2,768 307.2,768 384,691.2 384,691.2 307.2))		POINT(51.372219 16.866828)	POLYGON((46.881486 14.075044,54.477136 14.746274,56.808292 19.817277,48.525351 19.058052,46.881486 14.075044))			40.542	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T02:34:35	POINT(806.4 345.6)	POLYGON((768 307.2,844.8 307.2,844.8 384,768 384,768 307.2))		POINT(60.215989 17.70294)	POLYGON((54.477202 14.744152,64.147358 15.691656,68.153848 20.96951,56.808171 19.815374,54.477202 14.744152))			36.1	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T02:57:23	POINT(806.4 345.6)	POLYGON((768 307.2,844.8 307.2,844.8 384,768 384,768 307.2))		POINT(60.216016 17.702531)	POLYGON((54.477219 14.743643,64.147457 15.691306,68.153967 20.969253,56.808142 19.814917,54.477219 14.743643))			30.0972	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T03:10:11	POINT(806.4 345.6)	POLYGON((768 307.2,844.8 307.2,844.8 384,768 384,768 307.2))		POINT(60.216031 17.702302)	POLYGON((54.477228 14.743358,64.147513 15.69111,68.154035 20.969109,56.808126 19.814662,54.477228 14.743358))			44.4122	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T04:12:35	POINT(806.4 345.6)	POLYGON((768 307.2,844.8 307.2,844.8 384,768 384,768 307.2))		POINT(60.216107 17.701185)	POLYGON((54.477275 14.741969,64.147786 15.690155,68.154365 20.968406,56.808051 19.813416,54.477275 14.741969))			33.7705	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T05:35:23	POINT(806.4 345.6)	POLYGON((768 307.2,844.8 307.2,844.8 384,768 384,768 307.2))		POINT(60.216211 17.699706)	POLYGON((54.477341 14.74013,64.148151 15.688891,68.154808 20.967476,56.807954 19.811766,54.477341 14.74013))			33.0367	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T05:52:23	POINT(806.4 345.6)	POLYGON((614.4 307.2,844.8 307.2,844.8 614.4,614.4 614.4,614.4 307.2))		POINT(60.216233 17.699403)	POLYGON((40.327287 13.548724,64.148227 15.688632,85.084838 35.736388,50.403478 35.16714,40.327287 13.548724))			68.9797	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T11:21:23	POINT(729.6 345.6)	POLYGON((691.2 307.2,768 307.2,768 384,691.2 384,691.2 307.2))		POINT(51.371587 16.851997)	POLYGON((46.881263 14.058301,54.477648 14.732491,56.807595 19.80492,48.523724 19.042337,46.881263 14.058301))			35.1396	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T11:53:11	POINT(883.2 192)	POLYGON((844.8 153.6,921.6 153.6,921.6 230.4,844.8 230.4,844.8 153.6))		POINT(66.469302 8.8743423)	POLYGON((60.552233 5.972682,72.394624 7.192593,75.379905 12.151475,61.838623 10.726473,60.552233 5.972682))			47.2946	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T12:18:47	POINT(729.6 345.6)	POLYGON((691.2 307.2,768 307.2,768 384,691.2 384,691.2 307.2))		POINT(51.371538 16.850641)	POLYGON((46.881249 14.056769,54.477704 14.731231,56.807542 19.803791,48.523583 19.040901,46.881249 14.056769))			30.4579	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T13:11:23	POINT(729.6 422.4)	POLYGON((691.2 307.2,844.8 307.2,844.8 460.8,691.2 460.8,691.2 307.2))		POINT(53.768651 22.004016)	POLYGON((46.881238 14.055368,64.150245 15.681995,76.666381 26.947004,51.011068 24.29248,46.881238 14.055368))			61.8099	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T13:44:59	POINT(806.4 345.6)	POLYGON((768 307.2,844.8 307.2,844.8 384,768 384,768 307.2))		POINT(60.216912 17.691043)	POLYGON((54.477792 14.729343,64.150404 15.681492,68.157554 20.962049,56.807467 19.802101,54.477792 14.729343))			75.8616	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T14:11:59	POINT(422.4 268.8)	POLYGON((384 230.4,460.8 230.4,460.8 307.2,384 307.2,384 230.4))		POINT(26.05928 10.274421)	POLYGON((23.364943 7.813385,28.443062 8.066355,28.922475 12.787465,23.736141 12.521969,23.364943 7.813385))			31.0107	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T14:41:59	POINT(806.4 422.4)	POLYGON((691.2 307.2,844.8 307.2,844.8 460.8,691.2 460.8,691.2 307.2))		POINT(63.992667 23.018145)	POLYGON((46.881222 14.05296,64.150677 15.680638,76.668687 26.946896,51.010652 24.290432,46.881222 14.05296))			73.5508	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T15:15:59	POINT(806.4 345.6)	POLYGON((768 307.2,844.8 307.2,844.8 384,768 384,768 307.2))		POINT(60.217058 17.689448)	POLYGON((54.477888 14.727356,64.15084 15.68013,68.158088 20.961054,56.807392 19.800321,54.477888 14.727356))			68.7679	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T16:02:23	POINT(806.4 345.6)	POLYGON((768 307.2,921.6 307.2,921.6 384,768 384,768 307.2))		POINT(60.217135 17.688637)	POLYGON((54.477939 14.726344,83.988022 17.842335,87.068048 22.440373,56.807356 19.799415,54.477939 14.726344))			82.3837	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T16:20:11	POINT(806.4 345.6)	POLYGON((768 307.2,844.8 307.2,844.8 384,768 384,768 307.2))		POINT(60.217165 17.688326)	POLYGON((54.477959 14.725957,64.151151 15.679172,68.158469 20.960354,56.807343 19.799068,54.477959 14.725957))			69.7974	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T16:51:11	POINT(806.4 345.6)	POLYGON((768 307.2,844.8 307.2,844.8 384,768 384,768 307.2))		POINT(60.217217 17.687785)	POLYGON((54.477993 14.725282,64.151302 15.678711,68.158654 20.960017,56.80732 19.798465,54.477993 14.725282))			78.0637	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T17:20:47	POINT(806.4 345.6)	POLYGON((768 307.2,844.8 307.2,844.8 460.8,768 460.8,768 307.2))		POINT(60.217267 17.687269)	POLYGON((54.478027 14.724638,64.151446 15.67827,76.672765 26.946716,60.524938 25.20758,54.478027 14.724638))			121.089	erg/cm/cm/s	null		null		null		null	
FL	2012-02-06T19:31:35	POINT(806.4 345.6)	POLYGON((768 153.6,921.6 153.6,921.6 460.8,768 460.8,768 153.6))		POINT(60.217497 17.684994)	POLYGON((52.199819 5.178398,72.40236 7.188209,86.527299 26.354637,60.524722 25.2055,52.199819 5.178398))			571.49	erg/cm/cm/s	null		null		null		null	
FL	2012-02-07T01:18:23	POINT(806.4 422.4)	POLYGON((768 307.2,844.8 307.2,844.8 460.8,768 460.8,768 307.2))		POINT(63.993668 23.009438)	POLYGON((54.478624 14.714332,64.153858 15.671229,76.68531 26.946256,60.524218 25.200036,54.478624 14.714332))			358.951	erg/cm/cm/s	null		null		null		null	
FL	2012-02-07T02:34:35	POINT(883.2 345.6)	POLYGON((844.8 307.2,921.6 307.2,921.6 384,844.8 384,844.8 307.2))		POINT(73.612296 19.094835)	POLYGON((64.154257 15.670116,84.050751 17.848969,87.056973 22.438998,68.162299 20.953764,64.154257 15.670116))			58.3833	erg/cm/cm/s	null		null		null		null	
FL	2012-02-07T04:51:59	POINT(576 268.8)	POLYGON((537.6 230.4,614.4 230.4,614.4 307.2,537.6 307.2,537.6 230.4))		POINT(36.913303 10.895708)	POLYGON((33.796917 8.352295,39.535268 8.745118,40.326456 13.507329,34.409888 13.091073,33.796917 8.352295))			16.9529	erg/cm/cm/s	null		null		null		null	
FL	2012-02-07T05:14:47	POINT(883.2 345.6)	POLYGON((844.8 307.2,921.6 307.2,921.6 384,844.8 384,844.8 307.2))		POINT(73.614794 19.093854)	POLYGON((64.155107 15.667788,84.06707 17.850716,87.054193 22.438651,68.163353 20.952077,64.155107 15.667788))			72.5849	erg/cm/cm/s	null		null		null		null	
FL	2012-02-07T05:58:59	POINT(883.2 345.6)	POLYGON((844.8 307.2,921.6 307.2,921.6 384,844.8 384,844.8 307.2))		POINT(73.615488 19.093586)	POLYGON((64.155344 15.667148,84.071604 17.851202,87.046776 22.437798,68.163648 20.951614,64.155344 15.667148))			63.667	erg/cm/cm/s	null		null		null		null	
FL	2012-02-07T08:01:11	POINT(883.2 345.6)	POLYGON((844.8 307.2,921.6 307.2,921.6 384,844.8 384,844.8 307.2))		POINT(73.617418 19.092848)	POLYGON((64.156007 15.665384,84.084208 17.852559,87.051315 22.438292,68.164472 20.950338,64.156007 15.665384))			69.4335	erg/cm/cm/s	null		null		null		null	
FL	2012-02-07T09:43:23	POINT(806.4 -38.4)	POLYGON((768 -76.8,844.8 -76.8,844.8 0,768 0,768 -76.8))		POINT(56.181302 -5.8388406)	POLYGON((52.70482 -8.420926,60.918087 -7.6595,60.163782 -3.195271,52.073357 -3.945369,52.70482 -8.420926))			10.2543	erg/cm/cm/s	null		null		null		null	
FL	2012-02-07T10:17:23	POINT(883.2 345.6)	POLYGON((844.8 307.2,921.6 307.2,921.6 384,844.8 384,844.8 307.2))		POINT(73.619588 19.092033)	POLYGON((64.156757 15.663427,84.09838 17.85409,87.048969 22.438,68.165406 20.948926,64.156757 15.663427))			76.3432	erg/cm/cm/s	null		null		null		null	
