event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2012-04-01T05:02:01	POINT(-771.895 363.812)	POLYGON((-880.5 266.7,-674.1 266.7,-674.1 489.9,-880.5 489.9,-880.5 266.7))	POLYGON((-880.5 311.7,-879.9 312.3,-825.3 449.1,-791.1 426.3,-795.9 378.9,-777.9 366.3,-724.5 489.9,-674.1 400.5,-678.3 335.7,-706.5 330.3,-719.7 286.5,-813.3 284.7,-828.9 266.7,-837.3 296.1,-870.3 290.7,-880.5 311.7))	POINT(-58.024835 18.876778)	POLYGON((-70.845827 14.063648,-45.631126 11.573454,-51.674867 26.702834,-86.085259 28.85032,-70.845827 14.063648))	POLYGON((-73.639594 17.207852,-73.533065 17.233997,-73.194524 26.164238,-63.917299 23.601312,-61.938908 20.259076,-58.893694 19.125727,-58.016449 27.32863,-48.349533 20.350454,-47.172142 16.049443,-49.780169 15.936468,-50.19601 13.207621,-60.702332 14.109995,-62.286457 13.147015,-64.509794 15.223284,-70.009782 15.476831,-73.639594 17.207852))	SPoCA_v1.0_AR_0000004795							null	null	null	null	null		null	null
AR	2012-04-01T05:02:01	POINT(838.872 -321.195)	POLYGON((814.5 -347.7,860.7 -347.7,860.7 -296.1,814.5 -296.1,814.5 -347.7))	POLYGON((814.5 -341.1,815.1 -340.5,860.7 -295.5,832.5 -342.3,814.5 -341.1))	POINT(70.112695 -21.86313)	POLYGON((67.814321 -23.796689,76.497408 -22.881193,72.411171 -20.031166,64.975202 -20.800138,67.814321 -23.796689))	POLYGON((67.404782 -23.414482,67.460782 -23.370283,72.372015 -19.997481,70.421237 -23.180217,67.404782 -23.414482))	SPoCA_v1.0_AR_0000004828							null	null	null	null	null		null	null
AR	2012-04-01T05:02:01	POINT(886.21 -258.767)	POLYGON((872.7 -272.7,897.9 -272.7,897.9 -243.3,872.7 -243.3,872.7 -272.7))	POLYGON((872.7 -257.7,873.3 -257.1,897.3 -242.1,891.9 -270.3,872.7 -257.7))	POINT(75.136259 -17.398731)	POLYGON((73.229137 -18.473966,79.09965 -17.836431,76.787744 -16.257408,71.551066 -16.821494,73.229137 -18.473966))	POLYGON((72.332922 -17.633205,72.412157 -17.587404,76.560899 -16.207724,77.297175 -17.883901,72.332922 -17.633205))	SPoCA_v1.0_AR_0000004820							null	null	null	null	null		null	null
AR	2012-04-01T09:02:01	POINT(714.633 -243.99)	POLYGON((683.7 -282.9,753.3 -282.9,753.3 -217.5,683.7 -217.5,683.7 -282.9))	POLYGON((683.7 -232.5,684.3 -231.9,709.5 -217.5,752.1 -221.7,747.9 -254.1,707.1 -282.9,683.7 -232.5))	POINT(51.666517 -18.793209)	POLYGON((49.71834 -21.378003,56.861277 -20.749505,54.900064 -16.874698,48.125274 -17.46083,49.71834 -21.378003))	POLYGON((48.451439 -18.355905,48.493209 -18.31551,50.530518 -17.25935,54.883075 -17.134308,55.345297 -19.093151,52.003435 -21.183705,48.451439 -18.355905))	SPoCA_v1.0_AR_0000004793							null	null	null	null	null		null	null
AR	2012-04-01T09:02:01	POINT(874.707 253.789)	POLYGON((816.9 188.1,935.1 188.1,935.1 332.7,816.9 332.7,816.9 188.1))	POLYGON((816.9 285.3,817.5 285.9,830.1 332.7,850.5 302.1,887.7 313.5,933.9 197.7,898.5 188.7,864.9 223.5,823.5 217.5,816.9 285.3))	POINT(69.137383 13.075411)	POLYGON((59.056582 7.9763,82.088717 10.471885,87.394297 19.419587,62.925491 17.384058,59.056582 7.9763))	POLYGON((61.209649 14.204706,61.309325 14.252602,64.958888 17.598828,66.919543 15.863722,75.806987 17.569411,82.444826 11.101395,71.358809 9.304078,66.396868 10.904813,60.379213 9.910256,61.209649 14.204706))	SPoCA_v1.0_AR_0000004768							null	null	null	null	null		null	null
AR	2012-04-01T09:02:01	POINT(847.383 -329.782)	POLYGON((821.1 -354.9,871.5 -354.9,871.5 -308.1,821.1 -308.1,821.1 -354.9))	POLYGON((821.1 -346.5,821.7 -345.9,858.3 -308.1,867.3 -323.7,833.1 -354.3,821.1 -346.5))	POINT(72.225368 -22.186653)	POLYGON((69.358677 -24.09936,80.172725 -22.94397,75.495543 -20.457813,66.53348 -21.397498,69.358677 -24.09936))	POLYGON((68.793817 -23.616278,68.852132 -23.571687,72.7662 -20.749881,75.846128 -21.411777,71.399792 -23.848242,68.793817 -23.616278))	SPoCA_v1.0_AR_0000004820							null	null	null	null	null		null	null
AR	2012-04-01T09:02:01	POINT(-451.973 361.271)	POLYGON((-518.1 322.5,-399.9 322.5,-399.9 399.9,-518.1 399.9,-518.1 322.5))	POLYGON((-518.1 359.1,-517.5 359.7,-513.3 399.3,-470.1 393.3,-450.9 374.1,-418.5 393.9,-399.9 381.3,-401.7 337.5,-427.5 322.5,-518.1 359.1))	POINT(-29.283123 16.384204)	POLYGON((-33.704107 14.18492,-25.293366 13.694182,-25.998102 18.709387,-34.744528 19.240194,-33.704107 14.18492))	POLYGON((-34.144393 16.549337,-34.106647 16.585405,-34.360835 19.174704,-30.993417 18.563627,-29.348509 17.215822,-27.249849 18.384154,-25.802698 17.485972,-25.532186 14.657773,-27.191546 13.793766,-34.144393 16.549337))	SPoCA_v1.0_AR_0000004811							null	null	null	null	null		null	null
AR	2012-04-01T09:02:01	POINT(-748.187 371.453)	POLYGON((-866.1 270.3,-649.5 270.3,-649.5 499.5,-866.1 499.5,-866.1 270.3))	POLYGON((-866.1 323.1,-865.5 323.7,-807.9 456.3,-789.9 450.9,-776.7 375.9,-758.7 369.3,-729.3 389.1,-725.7 493.5,-697.5 499.5,-649.5 419.1,-654.3 363.3,-681.9 337.5,-687.9 288.3,-767.1 281.7,-792.9 297.9,-811.5 270.3,-818.1 299.7,-846.3 295.5,-866.1 323.1))	POINT(-55.419769 19.120033)	POLYGON((-68.253904 14.00915,-43.540212 11.632269,-49.37013 27.165492,-85.938724 29.72311,-68.253904 14.00915))	POLYGON((-71.082657 17.651554,-70.99227 17.679807,-69.67317 26.263378,-65.533884 25.440559,-59.138638 19.780036,-56.599475 19.09619,-53.851787 20.119213,-58.428531 27.628324,-55.013505 27.704751,-46.475968 21.422858,-45.528969 17.687035,-47.554816 16.204758,-47.202761 13.062631,-55.050949 13.366328,-58.481115 14.720444,-60.067776 13.149317,-61.8406 15.175791,-65.924277 15.340379,-71.082657 17.651554))	SPoCA_v1.0_AR_0000004795							null	null	null	null	null		null	null
AR	2012-04-01T09:02:01	POINT(373.216 -413.366)	POLYGON((353.1 -438.3,394.5 -438.3,394.5 -381.9,353.1 -381.9,353.1 -438.3))	POLYGON((353.1 -413.1,353.7 -412.5,369.3 -383.1,390.9 -381.9,392.7 -432.3,364.5 -437.7,353.1 -413.1))	POINT(26.951976 -31.254857)	POLYGON((25.907168 -32.961539,29.164428 -32.803196,27.964242 -29.145378,24.851873 -29.292394,25.907168 -32.961539))	POLYGON((25.406775 -31.309278,25.441121 -31.26813,26.082574 -29.314157,27.690719 -29.158949,28.881083 -32.416421,26.783363 -32.880504,25.406775 -31.309278))	SPoCA_v1.0_AR_0000004830							null	null	null	null	null		null	null
AR	2012-04-01T09:02:01	POINT(-840.864 -308.776)	POLYGON((-854.7 -327.3,-826.5 -327.3,-826.5 -294.9,-854.7 -294.9,-854.7 -327.3))	POLYGON((-854.7 -308.1,-854.1 -307.5,-832.5 -296.1,-831.9 -315.9,-847.5 -327.3,-854.7 -308.1))	POINT(-69.683457 -21.116671)	POLYGON((-73.457925 -21.89745,-68.452455 -22.421529,-66.652927 -20.551835,-71.23539 -20.077475,-73.457925 -21.89745))	POLYGON((-72.083635 -20.822184,-71.932068 -20.800187,-67.62415 -20.528297,-68.636126 -21.676974,-72.068787 -22.044668,-72.083635 -20.822184))	SPoCA_v1.0_AR_0000004825							null	null	null	null	null		null	null
AR	2012-04-01T13:02:01	POINT(-820.901 -318.956)	POLYGON((-837.3 -371.7,-804.3 -371.7,-804.3 -292.5,-837.3 -292.5,-837.3 -371.7))	POLYGON((-837.3 -308.1,-836.7 -307.5,-808.5 -296.7,-818.1 -326.1,-806.7 -371.7,-837.3 -308.1))	POINT(-67.097059 -22.025881)	POLYGON((-73.628442 -24.739473,-67.794783 -25.345831,-63.418852 -20.721527,-68.18477 -20.241047,-73.628442 -24.739473))	POLYGON((-69.057419 -21.136082,-68.924643 -21.111802,-64.177583 -20.910834,-67.076133 -22.482822,-68.17526 -25.307066,-69.057419 -21.136082))	SPoCA_v1.0_AR_0000004825							null	null	null	null	null		null	null
AR	2012-04-01T13:02:01	POINT(879.675 249.352)	POLYGON((818.1 186.9,942.3 186.9,942.3 305.7,818.1 305.7,818.1 186.9))	POLYGON((818.1 263.7,818.7 264.3,839.7 293.1,896.1 303.9,941.7 186.9,933.3 201.3,910.5 188.7,884.7 222.9,851.1 206.1,818.1 263.7))	POINT(69.905389 12.886975)	POLYGON((59.189735 7.921432,88.444336 11.114766,87.619433 17.822687,62.057878 15.582238,59.189735 7.921432))	POLYGON((60.75746 12.812876,60.8526 12.859962,64.782949 15.072317,77.598911 17.166076,88.44351 11.121685,82.542132 11.335234,73.999091 9.598461,69.831584 11.241531,63.87064 9.57301,60.75746 12.812876))	SPoCA_v1.0_AR_0000004768							null	null	null	null	null		null	null
AR	2012-04-01T13:02:01	POINT(900.191 -273.4)	POLYGON((890.1 -287.7,909.9 -287.7,909.9 -256.5,890.1 -256.5,890.1 -287.7))	POLYGON((890.1 -279.3,890.7 -278.7,906.9 -257.1,897.9 -287.7,890.1 -279.3))	POINT(79.859708 -17.794206)	POLYGON((78.309288 -18.862267,85.518489 -18.064148,81.335642 -16.575139,75.870001 -17.174373,78.309288 -18.862267))	POLYGON((77.585964 -18.413297,77.689921 -18.364313,80.395826 -16.7165,80.589982 -18.611826,77.585964 -18.413297))	SPoCA_v1.0_AR_0000004831							null	null	null	null	null		null	null
AR	2012-04-01T13:02:01	POINT(-721.64 383.554)	POLYGON((-849.3 283.5,-616.5 283.5,-616.5 510.3,-849.3 510.3,-849.3 283.5))	POLYGON((-849.3 341.1,-848.7 341.7,-797.1 473.1,-777.9 468.9,-761.7 510.3,-744.9 497.7,-768.9 470.1,-773.7 407.1,-732.9 372.9,-700.5 398.7,-690.9 485.1,-652.5 510.3,-609.3 383.7,-619.5 350.7,-648.9 341.7,-671.7 288.3,-756.9 301.5,-770.1 356.1,-791.1 309.9,-825.9 300.3,-847.5 317.1,-849.3 341.1))	POINT(-52.815865 19.664137)	POLYGON((-65.934103 14.590942,-40.944285 12.258046,-46.347678 27.661373,-85.802684 30.743,-65.934103 14.590942))	POLYGON((-68.803191 18.556339,-68.72408 18.586235,-69.098359 27.357814,-64.870093 26.605346,-65.731494 29.591305,-61.630606 28.261642,-63.406477 26.530935,-60.183321 21.941304,-53.721469 19.056203,-51.020512 20.488944,-53.431045 26.550942,-50.213595 28.011519,-41.94461 18.723007,-42.193103 16.608959,-44.604998 16.228848,-45.734495 12.944567,-54.386048 14.552593,-57.531144 18.340401,-58.617904 15.497451,-62.979098 15.336795,-67.129275 16.841306,-68.803191 18.556339))	SPoCA_v1.0_AR_0000004795							null	null	null	null	null		null	null
AR	2012-04-01T13:02:01	POINT(-420.991 360.426)	POLYGON((-486.9 314.7,-357.3 314.7,-357.3 409.5,-486.9 409.5,-486.9 314.7))	POLYGON((-486.9 365.7,-486.3 366.3,-458.7 409.5,-431.1 393.9,-421.5 354.3,-398.1 350.1,-378.3 371.1,-377.7 407.7,-359.1 388.5,-358.5 335.7,-404.1 333.9,-429.3 314.7,-473.1 339.9,-486.9 365.7))	POINT(-27.076841 16.214702)	POLYGON((-31.334006 13.549713,-22.378897 13.07154,-23.12904 19.206144,-32.493617 19.730963,-31.334006 13.549713))	POLYGON((-31.887428 16.836524,-31.850341 16.872891,-30.373047 19.598089,-28.155046 18.443948,-27.053989 15.820186,-25.391617 15.46374,-24.213353 16.754551,-24.526891 19.155612,-23.053754 17.827355,-22.594942 14.410312,-25.670541 14.445252,-27.256954 13.313789,-30.583988 15.102038,-31.887428 16.836524))	SPoCA_v1.0_AR_0000004811							null	null	null	null	null		null	null
AR	2012-04-01T13:02:01	POINT(743.319 -244.588)	POLYGON((711.3 -286.5,785.7 -286.5,785.7 -204.9,711.3 -204.9,711.3 -286.5))	POLYGON((711.3 -233.7,711.9 -233.1,774.3 -204.9,785.7 -231.3,770.7 -261.9,734.1 -286.5,711.3 -233.7))	POINT(54.58724 -18.567563)	POLYGON((52.535613 -21.357941,60.78279 -20.601454,58.090263 -15.802158,50.4264 -16.490754,52.535613 -21.357941))	POLYGON((51.084673 -18.202886,51.128153 -18.162176,56.823366 -15.92068,58.848013 -17.35323,58.105748 -19.31859,54.898004 -21.149138,51.084673 -18.202886))	SPoCA_v1.0_AR_0000004793							null	null	null	null	null		null	null
AR	2012-04-01T18:02:01	POINT(-705.405 372.458)	POLYGON((-841.5 272.1,-551.7 272.1,-551.7 511.5,-841.5 511.5,-841.5 272.1))	POLYGON((-841.5 327.9,-840.9 328.5,-825.3 388.5,-787.5 437.7,-785.1 478.5,-765.9 463.5,-747.9 511.5,-728.7 496.5,-752.1 467.7,-753.3 408.9,-717.3 375.3,-681.9 393.9,-656.7 456.9,-663.9 489.3,-643.5 496.5,-586.5 397.5,-551.7 393.9,-584.7 361.5,-627.9 347.7,-640.5 288.3,-674.7 272.1,-722.1 279.3,-759.9 317.1,-812.7 302.7,-841.5 327.9))	POINT(-50.752813 18.757648)	POLYGON((-64.306588 13.710266,-35.73423 11.178168,-40.154842 27.240428,-85.759076 31.034232,-64.306588 13.710266))	POLYGON((-66.644244 17.48251,-66.571391 17.512991,-67.373389 21.482748,-64.139716 24.407631,-67.135593 27.520795,-62.43587 25.981052,-63.320601 29.422467,-59.085315 27.919393,-60.589509 26.075913,-57.544684 21.799751,-52.092848 19.066421,-48.961619 19.994581,-48.432906 24.154518,-50.519023 26.575333,-48.607889 26.90233,-40.274194 19.504487,-37.322615 19.047735,-39.458011 17.101268,-42.870759 16.480525,-43.016081 12.730565,-45.772403 11.944588,-50.31977 12.789577,-55.123363 15.617416,-61.216398 15.312319,-66.644244 17.48251))	SPoCA_v1.0_AR_0000004795							null	null	null	null	null		null	null
AR	2012-04-01T18:02:01	POINT(886.889 248.396)	POLYGON((835.5 186.9,943.5 186.9,943.5 324.9,835.5 324.9,835.5 186.9))	POLYGON((835.5 259.5,836.1 260.1,842.7 299.7,859.5 294.3,867.3 324.9,882.9 296.7,908.1 291.3,943.5 186.9,932.7 201.9,920.1 186.9,900.9 212.7,854.7 210.3,835.5 259.5))	POINT(71.328207 12.987795)	POLYGON((61.379583 8.147634,88.444319 11.100809,87.488597 18.842602,65.487865 17.167451,61.379583 8.147634))	POLYGON((63.028577 12.790864,63.132042 12.838958,65.536246 15.573979,68.168304 15.515525,71.500097 17.820731,73.184979 16.217831,81.112303 16.772936,88.444319 11.100809,82.299037 11.346361,76.436649 9.763411,72.774959 10.93989,64.500234 9.902126,63.028577 12.790864))	SPoCA_v1.0_AR_0000004768							null	null	null	null	null		null	null
AR	2012-04-01T18:02:01	POINT(651.17 -271.353)	POLYGON((628.5 -291.3,679.5 -291.3,679.5 -249.3,628.5 -249.3,628.5 -291.3))	POLYGON((628.5 -269.7,629.1 -269.1,653.7 -249.3,679.5 -263.1,671.1 -278.7,638.1 -290.1,628.5 -269.7))	POINT(46.406064 -20.914096)	POLYGON((44.878835 -22.279346,49.55619 -21.905622,48.455456 -19.380011,43.918503 -19.738225,44.878835 -22.279346))	POLYGON((44.363989 -20.969727,44.402497 -20.92946,46.117744 -19.568111,48.795483 -20.207847,48.416353 -21.210776,45.701376 -22.140557,44.363989 -20.969727))	SPoCA_v1.0_AR_0000004833							null	null	null	null	null		null	null
AR	2012-04-01T18:02:01	POINT(438.448 -419.265)	POLYGON((413.1 -443.1,463.5 -443.1,463.5 -387.3,413.1 -387.3,413.1 -443.1))	POLYGON((413.1 -411.9,413.7 -411.3,457.5 -387.3,453.9 -435.9,433.5 -441.3,413.1 -411.9))	POINT(32.220833 -31.355014)	POLYGON((30.77468 -33.025513,34.934262 -32.788293,33.456825 -29.183147,29.495034 -29.402627,30.77468 -33.025513))	POLYGON((30.024462 -30.987674,30.058193 -30.946296,32.977537 -29.21104,33.925034 -32.365206,32.390465 -32.815671,30.024462 -30.987674))	SPoCA_v1.0_AR_0000004834							null	null	null	null	null		null	null
AR	2012-04-01T18:02:01	POINT(768.659 -247.479)	POLYGON((733.49995 -282.3,820.50005 -282.3,820.50005 -207.3,733.49995 -207.3,733.49995 -282.3))	POLYGON((733.5 -238.5,734.1 -237.9,744.3 -223.5,776.7 -228.9,819.9 -207.9,783.3 -277.5,745.5 -274.5,733.5 -238.5))	POINT(57.411877 -18.482471)	POLYGON((54.698385 -20.89796,65.18287 -19.901054,62.329148 -15.53561,52.637169 -16.439718,54.698385 -20.89796))	POLYGON((53.410155 -18.290012,53.455248 -18.248983,54.123329 -17.302267,57.752561 -17.302816,62.271406 -15.578096,60.142692 -20.093881,55.727523 -20.317582,53.410155 -18.290012))	SPoCA_v1.0_AR_0000004793							null	null	null	null	null		null	null
AR	2012-04-01T22:02:13	POINT(892.909 247.321)	POLYGON((841.5 185.1,940.5 185.1,940.5 324.3,841.5 324.3,841.5 185.1))	POLYGON((841.5 317.1,842.1 317.7,861.3 324.3,873.9 296.7,915.9 280.5,940.5 201.3,928.5 185.7,908.7 221.1,887.1 185.1,869.1 207.9,841.5 317.1))	POINT(72.597863 13.064169)	POLYGON((62.146556 8.120537,85.963553 10.735315,87.492882 18.866899,66.472557 17.238842,62.146556 8.120537))	POLYGON((66.123151 16.743173,66.252482 16.795129,70.181281 17.640908,71.141788 15.995194,84.381112 16.468994,88.346305 11.971822,79.086068 9.99005,75.073984 11.715492,69.118139 8.851963,66.667393 9.987113,66.123151 16.743173))	SPoCA_v1.0_AR_0000004768							null	null	null	null	null		null	null
AR	2012-04-01T22:02:13	POINT(794.742 -247.05)	POLYGON((753.3 -296.1,846.3 -296.1,846.3 -213.3,753.3 -213.3,753.3 -296.1))	POLYGON((753.3 -244.5,753.9 -243.9,773.1 -215.1,846.3 -221.7,837.9 -296.1,827.1 -266.1,804.9 -282.3,761.1 -281.1,753.3 -244.5))	POINT(60.432723 -18.166254)	POLYGON((57.338304 -21.519728,69.861653 -20.288398,66.026941 -15.530732,54.798875 -16.610028,57.338304 -21.519728))	POLYGON((55.643806 -18.455772,55.690632 -18.414401,56.965938 -16.52245,66.34026 -16.015809,68.483426 -20.430657,65.39433 -18.863233,63.059872 -20.1081,57.678898 -20.546724,55.643806 -18.455772))	SPoCA_v1.0_AR_0000004793							null	null	null	null	null		null	null
AR	2012-04-01T22:02:13	POINT(462.382 -428.018)	POLYGON((436.5 -452.1,492.3 -452.1,492.3 -404.7,436.5 -404.7,436.5 -452.1))	POLYGON((436.5 -418.5,437.1 -417.9,474.3 -404.7,491.1 -413.7,483.9 -452.1,444.9 -438.9,436.5 -418.5))	POINT(34.407988 -31.803484)	POLYGON((32.936168 -33.505956,37.68288 -33.217873,36.24996 -30.146666,31.710888 -30.415078,32.936168 -33.505956))	POLYGON((32.043842 -31.307471,32.077288 -31.265851,34.763152 -30.238151,36.400477 -30.730954,36.953222 -33.264414,33.262505 -32.598247,32.043842 -31.307471))	SPoCA_v1.0_AR_0000004834							null	null	null	null	null		null	null
