event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2012-11-01T09:36:00	POINT(890.657 -210.31)	POLYGON((833.7 -306.3,930.3 -306.3,930.3 -116.1,833.7 -116.1,833.7 -306.3))	POLYGON((833.7 -300.9,834.3 -300.3,896.1 -116.1,930.3 -154.5,900.9 -292.5,892.5 -260.7,866.1 -272.1,855.9 -303.9,833.7 -300.9))	POINT(69.677505 -11.082105)	POLYGON((63.96599 -16.591836,88.300143 -18.149106,75.135155 -5.802358,59.730258 -4.72198,63.96599 -16.591836))	POLYGON((63.752011 -16.23941,63.81672 -16.206459,68.394872 -5.315132,76.313905 -8.192852,76.42828 -16.636554,72.192066 -14.350248,67.699003 -14.728458,67.387936 -16.683756,63.752011 -16.23941))	SPoCA_v1.0_AR_0000006859							null	null	null	null	null		null	null
AR	2012-11-01T09:36:00	POINT(784.007 -475.193)	POLYGON((732.9 -538.5,829.5 -538.5,829.5 -389.1,732.9 -389.1,732.9 -538.5))	POLYGON((732.9 -498.3,733.5 -497.7,759.9 -498.9,796.5 -438.3,800.7 -401.1,829.5 -389.7,803.1 -485.7,763.5 -534.9,752.7 -537.9,732.9 -498.3))	POINT(66.250116 -27.743499)	POLYGON((63.164353 -31.941102,86.886955 -32.861309,67.704251 -22.128098,54.246997 -21.206882,63.164353 -31.941102))	POLYGON((59.824311 -28.878035,59.868666 -28.839526,64.099892 -29.219398,65.429336 -25.197757,63.640278 -22.618644,67.746494 -22.170088,71.381152 -28.840627,68.640424 -32.081678,66.749395 -32.156955,59.824311 -28.878035))	SPoCA_v1.0_AR_0000006865							null	null	null	null	null		null	null
AR	2012-11-01T09:36:00	POINT(-571.542 -285.222)	POLYGON((-595.5 -305.7,-553.5 -305.7,-553.5 -267.3,-595.5 -267.3,-595.5 -305.7))	POLYGON((-595.5 -284.1,-594.9 -283.5,-565.5 -270.9,-557.7 -304.5,-595.5 -284.1))	POINT(-37.343669 -13.691779)	POLYGON((-39.495275 -15.068574,-36.20132 -14.910604,-35.773396 -12.512747,-39.006949 -12.665432,-39.495275 -15.068574))	POLYGON((-39.207855 -13.712326,-39.152703 -13.672468,-36.720036 -12.77797,-36.508822 -14.850054,-39.207855 -13.712326))	SPoCA_v1.0_AR_0000006873							null	null	null	null	null		null	null
AR	2012-11-01T09:36:00	POINT(-873.079 -380.86)	POLYGON((-882.3 -395.1,-864.3 -395.1,-864.3 -368.7,-882.3 -368.7,-882.3 -395.1))	POLYGON((-882.3 -368.7,-881.7 -368.7,-865.5 -379.5,-871.5 -395.1,-882.3 -368.7))	POINT(-77.373191 -22.313143)	POLYGON((-87.77848 -24.02805,-76.402991 -23.16377,-73.427035 -21.231927,-79.00948 -21.653396,-87.77848 -24.02805))	POLYGON((-79.00948 -21.653396,-78.768635 -21.635046,-74.850348 -22.034571,-79.032192 -23.363849,-79.00948 -21.653396))	SPoCA_v1.0_AR_0000006871							null	null	null	null	null		null	null
AR	2012-11-01T09:36:00	POINT(-948.538 136.33)	POLYGON((-954.9 116.7,-940.5 116.7,-940.5 170.1,-954.9 170.1,-954.9 116.7))	POLYGON((-954.9 134.1,-954.3 134.7,-940.5 170.1,-947.1 118.5,-954.9 134.1))	POINT(-82.874467 8.6637765)	POLYGON((-84.786871 7.34508,-78.922739 7.778728,-81.88697 10.769059,-89.504427 10.091798,-84.786871 7.34508))	POLYGON((-86.537957 8.257572,-86.101743 8.326104,-81.88697 10.769059,-81.224128 7.717118,-86.537957 8.257572))	SPoCA_v1.0_AR_0000006872							null	null	null	null	null		null	null
AR	2012-11-01T09:36:00	POINT(-505.724 -410.355)	POLYGON((-623.7 -491.1,-423.9 -491.1,-423.9 -335.1,-623.7 -335.1,-623.7 -491.1))	POLYGON((-623.7 -429.9,-623.1 -429.3,-617.7 -406.5,-581.1 -411.9,-521.7 -335.1,-497.1 -359.7,-455.7 -365.7,-423.9 -432.9,-432.3 -462.3,-456.3 -471.3,-490.5 -435.3,-557.7 -491.1,-590.7 -436.5,-623.7 -429.9))	POINT(-34.087575 -21.484901)	POLYGON((-46.543997 -27.534367,-29.291037 -26.686224,-27.092887 -16.37887,-42.295098 -17.056346,-46.543997 -27.534367))	POLYGON((-44.477269 -23.291223,-44.404462 -23.247501,-43.300668 -21.689363,-40.237287 -21.880595,-34.159162 -16.661582,-32.642372 -18.154946,-29.680505 -18.416778,-28.28432 -22.727591,-29.391885 -24.732002,-31.399616 -25.421391,-33.359638 -23.093825,-40.305862 -27.190865,-41.674553 -23.576343,-44.477269 -23.291223))	SPoCA_v1.0_AR_0000006852							null	null	null	null	null		null	null
AR	2012-11-01T09:36:00	POINT(630.93 -342.109)	POLYGON((610.5 -375.9,665.7 -375.9,665.7 -313.5,610.5 -313.5,610.5 -375.9))	POLYGON((610.5 -354.9,611.1 -354.3,624.3 -323.1,663.9 -313.5,633.9 -375.9,610.5 -354.9))	POINT(43.04512 -17.539201)	POLYGON((41.962973 -19.636375,46.933759 -19.910599,45.56248 -15.876272,40.830383 -15.623123,41.962973 -19.636375))	POLYGON((41.541655 -18.271504,41.581059 -18.235378,42.136158 -16.292543,45.401586 -15.867306,44.014013 -19.746625,41.541655 -18.271504))	SPoCA_v1.0_AR_0000006870							null	null	null	null	null		null	null
AR	2012-11-01T13:36:00	POINT(657.092 -343.185)	POLYGON((635.1 -369.9,681.9 -369.9,681.9 -317.7,635.1 -317.7,635.1 -369.9))	POLYGON((635.1 -351.3,635.7 -350.7,663.9 -318.3,681.3 -333.9,673.5 -363.9,642.9 -369.9,635.1 -351.3))	POINT(45.377964 -17.745718)	POLYGON((43.986783 -19.371018,48.329979 -19.61653,47.118161 -16.237821,42.96245 -16.008863,43.986783 -19.371018))	POLYGON((43.590364 -18.16261,43.630754 -18.126667,45.49213 -16.183911,47.403343 -17.273177,47.370164 -19.176645,44.685475 -19.409319,43.590364 -18.16261))	SPoCA_v1.0_AR_0000006870							null	null	null	null	null		null	null
AR	2012-11-01T13:36:00	POINT(-489.294 -390.853)	POLYGON((-625.5 -483.3,-393.3 -483.3,-393.3 -260.7,-625.5 -260.7,-625.5 -483.3))	POLYGON((-625.5 -364.5,-624.9 -363.9,-601.5 -360.9,-560.1 -410.7,-511.5 -390.9,-511.5 -320.1,-567.3 -290.7,-545.1 -261.9,-513.9 -305.1,-480.9 -321.3,-470.7 -356.1,-421.5 -369.3,-393.3 -434.1,-415.5 -469.5,-458.1 -434.1,-525.9 -482.7,-542.7 -457.5,-590.7 -440.1,-594.9 -400.5,-625.5 -364.5))	POINT(-32.508751 -20.161694)	POLYGON((-46.424976 -27.002175,-26.837171 -26.072755,-24.448849 -11.680637,-41.334953 -12.388105,-46.424976 -27.002175))	POLYGON((-43.023987 -18.973428,-42.959097 -18.93161,-40.898229 -18.632101,-38.451213 -21.724223,-34.203709 -20.238247,-33.213261 -15.690759,-37.081076 -14.031485,-35.09222 -12.163102,-33.221101 -14.753765,-30.99054 -15.673718,-30.651642 -17.856956,-27.28093 -18.570456,-26.080323 -22.740497,-28.25681 -25.187506,-30.852932 -22.921293,-37.302326 -26.475964,-38.074099 -24.806403,-41.773014 -23.831849,-41.160633 -21.196012,-43.023987 -18.973428))	SPoCA_v1.0_AR_0000006852							null	null	null	null	null		null	null
AR	2012-11-01T13:36:00	POINT(900.271 -208.684)	POLYGON((845.7 -305.7,941.1 -305.7,941.1 -83.7,845.7 -83.7,845.7 -305.7))	POLYGON((845.7 -288.3,846.3 -287.7,901.5 -165.9,899.7 -87.3,915.9 -96.9,940.5 -182.7,872.7 -302.7,849.3 -303.9,845.7 -288.3))	POINT(71.454958 -11.116597)	POLYGON((65.783665 -16.687906,88.31365 -17.920907,77.227773 -4.025617,60.956074 -2.87973,65.783665 -16.687906))	POLYGON((65.057123 -15.551779,65.125719 -15.519288,70.332813 -8.446625,68.636218 -3.619503,71.658128 -4.406962,81.272122 -10.267831,70.416396 -16.832288,66.283674 -16.610661,65.057123 -15.551779))	SPoCA_v1.0_AR_0000006859							null	null	null	null	null		null	null
AR	2012-11-01T13:36:00	POINT(-866.337 -380.775)	POLYGON((-877.5 -396.3,-852.9 -396.3,-852.9 -363.9,-877.5 -363.9,-877.5 -396.3))	POLYGON((-877.5 -363.9,-876.9 -363.9,-853.5 -382.5,-866.1 -396.3,-877.5 -363.9))	POINT(-75.226963 -22.148101)	POLYGON((-82.413115 -23.70206,-73.296829 -23.011331,-70.431611 -20.706194,-76.617238 -21.165867,-82.413115 -23.70206))	POLYGON((-76.617238 -21.165867,-76.427201 -21.151558,-72.096821 -22.026428,-77.166813 -23.302029,-76.617238 -21.165867))	SPoCA_v1.0_AR_0000006871							null	null	null	null	null		null	null
AR	2012-11-01T13:36:00	POINT(797.934 -472.798)	POLYGON((757.5 -530.7,839.7 -530.7,839.7 -390.9,757.5 -390.9,757.5 -530.7))	POLYGON((757.5 -519.3,758.1 -518.7,812.1 -439.5,823.5 -390.9,839.7 -418.5,809.1 -485.7,773.7 -528.9,757.5 -519.3))	POINT(68.728409 -27.765154)	POLYGON((66.865575 -31.656273,86.961118 -32.16646,69.810797 -22.402769,57.217255 -21.52431,66.865575 -31.656273))	POLYGON((65.617842 -30.759065,65.667547 -30.720407,68.388962 -25.496391,66.750104 -22.181222,72.36461 -24.396654,72.919418 -28.958914,70.154339 -31.770338,65.617842 -30.759065))	SPoCA_v1.0_AR_0000006865							null	null	null	null	null		null	null
AR	2012-11-01T13:36:00	POINT(-938.945 121.828)	POLYGON((-951.3 86.1,-926.7 86.1,-926.7 171.3,-951.3 171.3,-951.3 86.1))	POLYGON((-951.3 122.1,-950.7 122.7,-933.3 170.1,-933.3 86.7,-951.3 122.1))	POINT(-78.652784 8.1016116)	POLYGON((-81.366322 5.767835,-74.464332 6.270799,-77.518445 11.156778,-89.510212 10.199907,-81.366322 5.767835))	POLYGON((-83.191624 7.784546,-82.945935 7.838636,-79.349643 10.951505,-76.002053 6.195743,-83.191624 7.784546))	SPoCA_v1.0_AR_0000006872							null	null	null	null	null		null	null
AR	2012-11-01T17:36:00	POINT(-465.287 -393.991)	POLYGON((-605.7 -496.5,-360.9 -496.5,-360.9 -258.9,-605.7 -258.9,-605.7 -496.5))	POLYGON((-605.7 -359.1,-605.1 -358.5,-597.3 -344.1,-548.1 -352.5,-555.9 -389.1,-535.5 -411.9,-483.9 -391.5,-483.3 -322.5,-530.1 -295.5,-514.5 -259.5,-453.9 -320.7,-441.3 -355.5,-390.3 -368.7,-361.5 -429.9,-369.9 -467.1,-396.3 -488.1,-400.5 -453.9,-429.3 -440.1,-481.5 -467.1,-500.7 -496.5,-524.1 -462.9,-564.3 -455.1,-562.5 -401.7,-605.7 -359.1))	POINT(-30.762316 -20.305831)	POLYGON((-44.974892 -27.836928,-24.663151 -26.916129,-22.304088 -11.519313,-39.71976 -12.208633,-44.974892 -27.836928))	POLYGON((-41.218668 -18.54542,-41.156617 -18.50399,-40.244787 -17.542877,-36.433313 -17.891243,-37.678161 -20.294793,-36.472568 -21.719893,-32.113862 -20.200057,-31.177702 -15.770084,-34.317086 -14.217134,-32.824805 -11.931197,-29.057891 -15.574482,-28.530552 -17.75043,-25.095374 -18.470464,-23.768059 -22.399753,-24.864367 -24.917965,-27.147043 -26.425865,-26.892718 -24.100902,-28.798043 -23.251344,-33.295798 -25.24384,-35.55095 -27.35217,-36.653391 -25.113258,-39.861796 -24.746162,-38.463971 -21.149893,-41.218668 -18.54542))	SPoCA_v1.0_AR_0000006852							null	null	null	null	null		null	null
AR	2012-11-01T17:36:00	POINT(907.15 -200.501)	POLYGON((859.5 -308.7,948.9 -308.7,948.9 -77.1,859.5 -77.1,859.5 -308.7))	POLYGON((859.5 -282.9,860.1 -282.3,870.9 -231.3,890.7 -230.1,900.3 -210.3,909.3 -85.5,931.5 -77.1,948.3 -176.1,883.5 -300.9,861.3 -307.5,859.5 -282.9))	POINT(72.559524 -10.704177)	POLYGON((68.252535 -17.056543,88.325414 -17.947428,79.48621 -3.802235,62.670645 -2.608918,68.252535 -17.056543))	POLYGON((67.038707 -15.361654,67.113169 -15.329692,66.973303 -12.18007,70.407302 -12.351106,71.517481 -11.224023,70.273687 -3.633717,74.67319 -3.449237,85.265928 -10.171152,72.588438 -16.882607,68.514014 -17.000102,67.038707 -15.361654))	SPoCA_v1.0_AR_0000006859							null	null	null	null	null		null	null
AR	2012-11-01T17:36:00	POINT(809.138 -464.727)	POLYGON((771.3 -524.7,840.9 -524.7,840.9 -386.7,771.3 -386.7,771.3 -524.7))	POLYGON((771.3 -522.9,771.9 -522.3,839.1 -386.7,838.5 -427.5,808.5 -491.1,771.3 -522.9))	POINT(70.271747 -27.334056)	POLYGON((69.033827 -31.393377,87.01665 -31.839211,69.719145 -22.127962,58.775881 -21.363021,69.033827 -31.393377))	POLYGON((68.803525 -31.249176,68.858998 -31.210858,69.357434 -22.101677,73.066472 -25.04691,73.564099 -29.382045,68.803525 -31.249176))	SPoCA_v1.0_AR_0000006865							null	null	null	null	null		null	null
AR	2012-11-01T17:36:00	POINT(-931.825 124.014)	POLYGON((-949.5 75.3,-916.5 75.3,-916.5 175.5,-949.5 175.5,-949.5 75.3))	POLYGON((-949.5 114.9,-948.9 115.5,-941.7 168.3,-924.9 170.1,-926.1 77.7,-938.1 77.7,-949.5 114.9))	POINT(-76.774567 8.3645332)	POLYGON((-80.310497 5.198646,-72.138441 5.788024,-75.197124 11.572185,-88.066033 10.634525,-80.310497 5.198646))	POLYGON((-81.947271 7.442525,-81.73489 7.494009,-82.19917 10.631473,-76.972251 11.119317,-74.137665 5.788811,-76.971535 5.584937,-81.947271 7.442525))	SPoCA_v1.0_AR_0000006872							null	null	null	null	null		null	null
AR	2012-11-01T17:36:00	POINT(-857.872 -384.649)	POLYGON((-873.9 -422.1,-840.3 -422.1,-840.3 -356.1,-873.9 -356.1,-873.9 -422.1))	POLYGON((-873.9 -359.1,-873.3 -358.5,-840.9 -384.9,-851.1 -422.1,-873.9 -359.1))	POINT(-73.356277 -22.262291)	POLYGON((-87.636305 -25.68091,-72.905723 -24.677738,-67.49394 -19.999326,-74.699261 -20.52561,-87.636305 -25.68091))	POLYGON((-75.002862 -20.740073,-74.776026 -20.684781,-69.578739 -22.001169,-75.954128 -24.905626,-75.002862 -20.740073))	SPoCA_v1.0_AR_0000006871							null	null	null	null	null		null	null
AR	2012-11-01T17:36:00	POINT(681.276 -342.2)	POLYGON((663.3 -373.5,702.3 -373.5,702.3 -312.9,663.3 -312.9,663.3 -373.5))	POLYGON((663.3 -346.5,663.9 -345.9,672.9 -318.3,694.5 -314.7,702.3 -346.5,687.3 -372.9,663.3 -346.5))	POINT(47.588117 -17.818824)	POLYGON((46.64946 -19.760824,50.459975 -19.983766,48.939719 -16.05258,45.338317 -15.848053,46.64946 -19.760824))	POLYGON((46.014591 -18.002087,46.056371 -17.966375,46.305271 -16.240078,48.235085 -16.124345,49.722276 -18.215997,48.940154 -19.854774,46.014591 -18.002087))	SPoCA_v1.0_AR_0000006870							null	null	null	null	null		null	null
AR	2012-11-01T21:36:00	POINT(-925.397 124.322)	POLYGON((-945.9 67.5,-900.9 67.5,-900.9 182.1,-945.9 182.1,-945.9 67.5))	POLYGON((-945.9 108.9,-945.3 109.5,-942.3 175.5,-925.5 181.5,-900.9 122.7,-912.3 74.1,-927.3 68.7,-945.9 108.9))	POINT(-75.220776 8.4897145)	POLYGON((-78.901401 4.833633,-69.215467 5.52246,-72.213652 12.175723,-85.795903 11.199195,-78.901401 4.833633))	POLYGON((-80.292544 7.201632,-80.113138 7.250555,-83.037481 11.002025,-77.709426 11.750391,-70.318587 8.73748,-71.317125 5.76876,-74.2064 5.243192,-80.292544 7.201632))	SPoCA_v1.0_AR_0000006872							null	null	null	null	null		null	null
AR	2012-11-01T21:36:00	POINT(-428.722 -404.186)	POLYGON((-560.7 -495.9,-325.5 -495.9,-325.5 -267.9,-560.7 -267.9,-560.7 -495.9))	POLYGON((-560.7 -372.9,-560.1 -372.3,-513.9 -369.3,-493.5 -405.9,-455.7 -393.9,-449.1 -329.7,-486.9 -302.1,-486.9 -266.7,-474.9 -269.7,-458.1 -316.5,-413.7 -321.3,-402.9 -354.9,-347.7 -382.5,-325.5 -446.1,-353.7 -479.7,-370.5 -447.3,-394.5 -437.7,-483.3 -495.9,-498.3 -464.1,-538.5 -464.7,-560.7 -372.9))	POINT(-28.230094 -20.883226)	POLYGON((-40.734857 -27.577182,-22.08263 -26.807033,-20.053127 -12.024237,-36.324477 -12.61357,-40.734857 -27.577182))	POLYGON((-37.770723 -19.268582,-37.711908 -19.227299,-34.050454 -18.867829,-33.073135 -21.188526,-30.055387 -20.285329,-28.809393 -16.143945,-31.226462 -14.511403,-30.907969 -12.309257,-30.084625 -12.461673,-29.314458 -15.335206,-26.263949 -15.525462,-25.830609 -17.630102,-22.31069 -19.282172,-21.44484 -23.41734,-23.880268 -25.753888,-24.629963 -23.595913,-26.22015 -23.01166,-34.102922 -27.257206,-34.575911 -25.110596,-37.905637 -25.306727,-37.770723 -19.268582))	SPoCA_v1.0_AR_0000006852							null	null	null	null	null		null	null
AR	2012-11-01T21:36:00	POINT(-845.485 254.925)	POLYGON((-887.7 213.9,-820.5 213.9,-820.5 286.5,-887.7 286.5,-887.7 213.9))	POLYGON((-887.7 216.3,-887.1 216.9,-845.7 286.5,-824.7 239.1,-863.1 244.5,-887.7 216.3))	POINT(-65.953656 17.038823)	POLYGON((-71.067209 14.183439,-61.19563 14.840829,-63.734597 19.135127,-75.141445 18.362213,-71.067209 14.183439))	POLYGON((-71.171676 14.322305,-71.08892 14.364556,-67.397312 18.893851,-62.509202 16.293383,-68.210056 16.247659,-71.171676 14.322305))	SPoCA_v1.0_AR_0000006875							null	null	null	null	null		null	null
AR	2012-11-01T21:36:00	POINT(705.382 -345.479)	POLYGON((686.7 -373.5,733.5 -373.5,733.5 -317.1,686.7 -317.1,686.7 -373.5))	POLYGON((686.7 -347.1,687.3 -346.5,710.1 -318.3,733.5 -336.9,717.3 -367.5,691.5 -371.7,686.7 -347.1))	POINT(50.003022 -18.177668)	POLYGON((48.898897 -19.900791,53.771316 -20.196257,52.139552 -16.516417,47.553003 -16.245957,48.898897 -19.900791))	POLYGON((48.219571 -18.176059,48.262659 -18.140492,49.814445 -16.45232,52.656276 -17.794703,51.834468 -19.69153,49.323526 -19.810181,48.219571 -18.176059))	SPoCA_v1.0_AR_0000006870							null	null	null	null	null		null	null
