event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2012-07-01T04:36:49	POINT(-697.09 253.255)	POLYGON((-756.9 182.7,-637.5 182.7,-637.5 302.7,-756.9 302.7,-756.9 182.7))	POLYGON((-756.9 245.7,-756.3 246.3,-738.9 301.5,-682.5 276.9,-658.5 302.7,-637.5 204.3,-645.9 182.7,-677.7 225.9,-713.7 201.3,-726.3 221.1,-749.7 221.7,-756.9 245.7))	POINT(-50.55595 17.397891)	POLYGON((-55.164294 12.818072,-43.792666 13.247532,-46.077025 20.698678,-58.552298 20.215841,-55.164294 12.818072))	POLYGON((-56.678122 16.679696,-56.626963 16.719503,-56.385698 20.228644,-49.702114 18.923645,-48.05042 20.627986,-44.110978 14.573608,-44.51732 13.222435,-48.102389 15.775496,-51.079827 14.132322,-52.758368 15.298398,-55.247511 15.236042,-56.678122 16.679696))	SPoCA_v1.0_AR_0000005742							null	null	null	null	null		null	null
AR	2012-07-01T04:36:49	POINT(699.808 -380.416)	POLYGON((683.1 -405.3,715.5 -405.3,715.5 -347.1,683.1 -347.1,683.1 -405.3))	POLYGON((683.1 -360.9,683.7 -360.3,693.3 -350.1,714.3 -403.5,686.7 -383.1,683.1 -360.9))	POINT(52.947702 -21.981884)	POLYGON((52.030361 -23.603135,55.786364 -23.766182,53.541104 -19.816897,50.085914 -19.672065,52.030361 -23.603135))	POLYGON((50.494815 -20.591671,50.538885 -20.554118,51.23369 -19.915215,55.559951 -23.635255,51.605025 -22.103008,50.494815 -20.591671))	SPoCA_v1.0_AR_0000005749							null	null	null	null	null		null	null
AR	2012-07-01T08:36:49	POINT(-430.328 234.67)	POLYGON((-539.7 153.3,-303.3 153.3,-303.3 317.7,-539.7 317.7,-539.7 153.3))	POLYGON((-539.7 312.9,-539.1 313.5,-510.3 302.1,-482.1 316.5,-416.1 245.1,-369.3 246.3,-351.9 225.3,-305.1 216.3,-326.7 190.5,-326.7 163.5,-402.3 153.3,-386.7 199.5,-414.9 225.9,-468.3 189.3,-489.9 259.5,-522.9 277.5,-539.7 312.9))	POINT(-28.361508 16.93931)	POLYGON((-35.603601 11.713168,-19.113018 12.091764,-20.259615 22.360407,-37.931839 21.941465,-35.603601 11.713168))	POLYGON((-37.836336 21.63589,-37.799042 21.675535,-35.273976 21.018958,-33.313417 21.996091,-27.451675 17.613085,-24.169589 17.758941,-22.795093 16.4737,-19.573869 15.971364,-20.855018 14.35089,-20.70294 12.690586,-25.733821 11.965301,-24.983368 14.827401,-27.176653 16.41935,-30.652351 14.064799,-33.041678 18.378573,-35.856195 19.436922,-37.836336 21.63589))	SPoCA_v1.0_AR_0000005703							null	null	null	null	null		null	null
AR	2012-07-01T08:36:49	POINT(505.034 -292.888)	POLYGON((474.3 -321.9,537.9 -321.9,537.9 -256.5,474.3 -256.5,474.3 -321.9))	POLYGON((474.3 -310.5,474.9 -309.9,515.7 -256.5,534.3 -264.3,536.1 -321.9,512.7 -306.3,474.3 -310.5))	POINT(33.630462 -15.581648)	POLYGON((31.666308 -17.383101,36.582323 -17.531017,35.731358 -13.341863,30.966379 -13.2027,31.666308 -17.383101))	POLYGON((31.526846 -16.64657,31.564477 -16.609154,34.036543 -13.290367,35.53967 -13.827367,36.438802 -17.526438,34.385142 -16.460721,31.526846 -16.64657))	SPoCA_v1.0_AR_0000005700							null	null	null	null	null		null	null
AR	2012-07-01T08:36:49	POINT(-144.936 -290.948)	POLYGON((-189.3 -360.3,-99.3 -360.3,-99.3 -248.1,-189.3 -248.1,-189.3 -360.3))	POLYGON((-189.3 -298.5,-188.7 -297.9,-135.9 -248.1,-99.9 -279.3,-102.3 -300.9,-145.5 -306.3,-179.7 -360.3,-189.3 -298.5))	POINT(-9.1127389 -14.984116)	POLYGON((-12.239542 -19.486689,-6.382415 -19.435448,-6.157131 -12.258691,-11.801207 -12.305495,-12.239542 -19.486689))	POLYGON((-11.968156 -15.492939,-11.927385 -15.454232,-8.441516 -12.274117,-6.245182 -14.224572,-6.437216 -15.598659,-9.192519 -15.963707,-11.609325 -19.479646,-11.968156 -15.492939))	SPoCA_v1.0_AR_0000005706							null	null	null	null	null		null	null
AR	2012-07-01T08:36:49	POINT(-429.683 -306.833)	POLYGON((-489.3 -368.7,-331.5 -368.7,-331.5 -245.1,-489.3 -245.1,-489.3 -368.7))	POLYGON((-489.3 -274.5,-488.7 -273.9,-464.7 -245.1,-413.7 -287.1,-357.3 -291.3,-333.3 -303.3,-333.3 -341.1,-383.7 -341.7,-410.7 -368.7,-450.9 -360.3,-480.3 -327.9,-489.3 -274.5))	POINT(-28.219842 -16.323404)	POLYGON((-33.490725 -20.481821,-21.900043 -20.191006,-20.986687 -12.255059,-31.962787 -12.514406,-33.490725 -20.481821))	POLYGON((-32.243439 -14.373978,-32.192682 -14.334572,-30.173616 -12.465411,-26.895293 -15.03219,-23.015102 -15.211762,-21.469529 -15.945593,-21.769906 -18.385548,-25.296035 -18.500344,-27.552765 -20.318868,-30.420838 -19.842577,-32.195667 -17.785105,-32.243439 -14.373978))	SPoCA_v1.0_AR_0000005736							null	null	null	null	null		null	null
AR	2012-07-01T08:36:49	POINT(-669.212 247.29)	POLYGON((-721.5 194.1,-607.5 194.1,-607.5 318.9,-721.5 318.9,-721.5 194.1))	POLYGON((-721.5 244.5,-720.9 245.1,-715.5 278.7,-669.9 276.3,-658.5 318.9,-643.5 289.5,-625.5 285.9,-608.7 195.9,-650.1 230.7,-675.9 202.5,-716.1 215.7,-721.5 244.5))	POINT(-47.748838 17.140133)	POLYGON((-51.720083 13.67263,-41.425234 14.045783,-43.757793 21.831846,-55.037373 21.411465,-51.720083 13.67263))	POLYGON((-52.817035 16.771397,-52.769782 16.810931,-53.102158 18.91849,-48.473568 18.943601,-48.502511 21.663878,-46.313888 19.860685,-44.595484 19.692034,-41.549444 14.153111,-45.672894 16.175932,-47.509216 14.353653,-51.61133 15.018368,-52.817035 16.771397))	SPoCA_v1.0_AR_0000005742							null	null	null	null	null		null	null
AR	2012-07-01T08:36:49	POINT(-223.85 277.924)	POLYGON((-273.9 228.9,-163.5 228.9,-163.5 323.7,-273.9 323.7,-273.9 228.9))	POLYGON((-273.9 291.3,-273.3 291.9,-214.5 297.9,-171.3 323.1,-166.5 299.7,-211.5 271.5,-213.3 232.5,-235.5 230.7,-273.9 291.3))	POINT(-14.555965 19.907635)	POLYGON((-17.57855 16.78725,-10.389543 16.873195,-10.796793 22.869901,-18.279119 22.778336,-17.57855 16.78725))	POLYGON((-18.007561 20.708865,-17.971518 20.747578,-14.054806 21.182642,-11.314921 22.826424,-10.876162 21.331026,-13.701687 19.511701,-13.62237 17.064475,-15.061791 16.934521,-18.007561 20.708865))	SPoCA_v1.0_AR_0000005750							null	null	null	null	null		null	null
AR	2012-07-01T13:36:49	POINT(-389.569 -307.757)	POLYGON((-461.7 -351.9,-295.5 -351.9,-295.5 -236.7,-461.7 -236.7,-461.7 -351.9))	POLYGON((-461.7 -303.9,-461.1 -303.3,-432.9 -287.7,-431.7 -236.7,-379.5 -291.3,-305.7 -298.5,-297.3 -327.3,-372.9 -351.9,-401.7 -326.1,-437.1 -338.1,-461.7 -303.9))	POINT(-25.379023 -16.293364)	POLYGON((-31.112394 -19.292976,-19.271018 -19.019441,-18.574491 -11.664456,-29.889405 -11.912195,-31.112394 -19.292976))	POLYGON((-30.514334 -16.176404,-30.463583 -16.136654,-28.261483 -15.084051,-27.763033 -11.857428,-24.538906 -15.22387,-19.577304 -15.582123,-19.208085 -17.422752,-24.634096 -19.128449,-26.411024 -17.496508,-29.102565 -18.340532,-30.514334 -16.176404))	SPoCA_v1.0_AR_0000005736							null	null	null	null	null		null	null
AR	2012-07-01T13:36:49	POINT(-655.035 95.428)	POLYGON((-686.7 48.9,-625.5 48.9,-625.5 124.5,-686.7 124.5,-686.7 48.9))	POLYGON((-686.7 117.3,-686.1 117.9,-644.7 119.7,-625.5 90.3,-638.7 50.1,-662.7 68.7,-666.9 107.1,-686.7 117.3))	POINT(-44.331894 7.9109636)	POLYGON((-46.759494 4.994646,-41.571996 5.180145,-42.112566 9.761616,-47.392028 9.572759,-46.759494 4.994646))	POLYGON((-47.313467 9.135766,-47.265762 9.174194,-43.671514 9.41445,-41.824788 7.68619,-42.659599 5.215496,-44.788341 6.269098,-45.457183 8.581731,-47.313467 9.135766))	SPoCA_v1.0_AR_0000005753							null	null	null	null	null		null	null
AR	2012-07-01T13:36:49	POINT(-388.185 228.431)	POLYGON((-525.9 135.9,-250.5 135.9,-250.5 321.3,-525.9 321.3,-525.9 135.9))	POLYGON((-525.9 306.9,-525.3 307.5,-496.5 292.5,-460.5 321.3,-432.3 285.3,-398.1 301.5,-399.9 263.1,-380.1 245.7,-315.9 242.1,-284.1 282.9,-250.5 239.1,-289.5 191.1,-293.1 139.5,-367.5 152.1,-363.3 194.1,-380.7 212.7,-435.3 185.1,-467.7 209.1,-475.5 266.1,-517.5 279.3,-525.9 306.9))	POINT(-25.32724 16.638519)	POLYGON((-34.42108 10.700189,-15.631484 11.100911,-16.655255 22.669657,-36.882546 22.222974,-34.42108 10.700189))	POLYGON((-36.607963 21.306221,-36.570825 21.345747,-34.039484 20.46011,-31.733346 22.366146,-29.094403 20.13048,-26.805714 21.215283,-26.489971 18.786429,-24.919706 17.726809,-20.47885 17.586679,-18.636944 20.187452,-16.094277 17.467512,-18.396433 14.450881,-18.390241 11.280191,-23.365665 11.962122,-23.345142 14.547814,-24.675651 15.673238,-28.260862 13.884382,-30.80304 15.306894,-32.049028 18.840538,-35.46555 19.581061,-36.607963 21.306221))	SPoCA_v1.0_AR_0000005703							null	null	null	null	null		null	null
AR	2012-07-01T13:36:49	POINT(-646.1 242.39)	POLYGON((-708.9 167.1,-575.7 167.1,-575.7 299.7,-708.9 299.7,-708.9 167.1))	POLYGON((-708.9 250.5,-708.3 251.1,-693.3 287.1,-652.5 267.3,-634.5 289.5,-614.7 281.1,-586.5 299.7,-584.7 186.9,-612.9 201.9,-647.7 167.7,-675.3 216.3,-708.3 232.5,-708.9 250.5))	POINT(-45.540425 16.928618)	POLYGON((-50.025466 12.085839,-38.52888 12.490761,-40.569745 20.723321,-53.038355 20.272858,-50.025466 12.085839))	POLYGON((-51.6809 17.20745,-51.634901 17.246982,-51.057517 19.546774,-46.638243 18.456949,-45.495473 19.905986,-43.539761 19.440177,-41.488748 20.693411,-39.475491 13.681531,-41.988274 14.527518,-44.474554 12.32878,-47.705279 15.219757,-51.200619 16.09741,-51.6809 17.20745))	SPoCA_v1.0_AR_0000005742							null	null	null	null	null		null	null
AR	2012-07-01T13:36:49	POINT(851.567 -253.911)	POLYGON((837.9 -275.1,867.3 -275.1,867.3 -234.3,837.9 -234.3,837.9 -275.1))	POLYGON((837.9 -257.7,838.5 -257.1,846.9 -234.9,864.3 -245.1,852.3 -275.1,837.9 -257.7))	POINT(68.616488 -14.528376)	POLYGON((67.168611 -15.797358,72.892156 -16.084286,70.710691 -13.399754,65.585604 -13.147098,67.168611 -15.797358))	POLYGON((66.437394 -14.660147,66.511694 -14.625912,67.053466 -13.256151,70.614001 -14.07313,69.762103 -15.926123,66.437394 -14.660147))	SPoCA_v1.0_AR_0000005752							null	null	null	null	null		null	null
AR	2012-07-01T13:36:49	POINT(746.734 -363.615)	POLYGON((727.5 -388.5,773.7 -388.5,773.7 -339.3,727.5 -339.3,727.5 -388.5))	POLYGON((727.5 -359.7,728.1 -359.1,746.1 -339.3,773.1 -359.7,752.7 -388.5,727.5 -359.7))	POINT(57.832373 -21.066309)	POLYGON((56.496906 -22.652119,62.757452 -22.945008,60.325853 -19.591646,54.623792 -19.332404,56.496906 -22.652119))	POLYGON((55.338701 -20.696484,55.38693 -20.659259,56.8069 -19.429748,61.159691 -20.964019,59.753485 -22.802198,55.338701 -20.696484))	SPoCA_v1.0_AR_0000005751							null	null	null	null	null		null	null
AR	2012-07-01T13:36:49	POINT(-128.579 -328.979)	POLYGON((-166.5 -389.1,-78.3 -389.1,-78.3 -269.1,-166.5 -269.1,-166.5 -389.1))	POLYGON((-166.5 -366.9,-165.9 -366.3,-121.5 -275.1,-86.1 -270.9,-78.3 -283.5,-104.7 -290.7,-135.9 -337.5,-110.7 -387.3,-146.7 -386.7,-166.5 -366.9))	POINT(-8.1771736 -17.389738)	POLYGON((-10.879378 -21.348133,-5.090412 -21.304107,-4.876761 -13.549995,-10.417237 -13.589597,-10.879378 -21.348133))	POLYGON((-10.773315 -19.881134,-10.731285 -19.841314,-7.59346 -13.94484,-5.366597 -13.665957,-4.89629 -14.460929,-6.567679 -14.927063,-8.673336 -17.944619,-7.201148 -21.197009,-9.561079 -21.176044,-10.773315 -19.881134))	SPoCA_v1.0_AR_0000005706							null	null	null	null	null		null	null
AR	2012-07-01T13:36:49	POINT(538.198 -295.27)	POLYGON((504.3 -322.5,570.3 -322.5,570.3 -264.3,504.3 -264.3,504.3 -322.5))	POLYGON((504.3 -309.3,504.9 -308.7,543.9 -264.3,560.7 -270.9,569.1 -321.9,504.3 -309.3))	POINT(36.220246 -15.79435)	POLYGON((33.951851 -17.469377,39.222626 -17.639115,38.368003 -13.899984,33.255198 -13.739696,33.951851 -17.469377))	POLYGON((33.775186 -16.615738,33.813374 -16.578422,36.280896 -13.832172,37.683683 -14.294262,39.113041 -17.596702,33.775186 -16.615738))	SPoCA_v1.0_AR_0000005700							null	null	null	null	null		null	null
AR	2012-07-01T17:36:49	POINT(-330.785 -313.218)	POLYGON((-412.5 -350.1,-239.7 -350.1,-239.7 -273.9,-412.5 -273.9,-412.5 -350.1))	POLYGON((-412.5 -317.1,-411.9 -316.5,-366.3 -273.9,-342.9 -292.5,-287.1 -295.5,-243.3 -341.7,-260.1 -350.1,-338.7 -321.9,-412.5 -317.1))	POINT(-21.367665 -16.540411)	POLYGON((-27.448085 -19.062092,-15.508281 -18.823373,-15.112326 -13.930889,-26.695158 -14.153969,-27.448085 -19.062092))	POLYGON((-27.08706 -16.917294,-27.038198 -16.877529,-23.500516 -14.080727,-22.039188 -15.230101,-18.320354 -15.351561,-15.695666 -18.279872,-16.868595 -18.844129,-21.975228 -17.110566,-27.08706 -16.917294))	SPoCA_v1.0_AR_0000005736							null	null	null	null	null		null	null
AR	2012-07-01T17:36:49	POINT(554.59 -308.284)	POLYGON((513.3 -359.7,597.3 -359.7,597.3 -257.7,513.3 -257.7,513.3 -359.7))	POLYGON((513.3 -337.5,513.9 -336.9,572.1 -257.7,590.7 -279.9,593.7 -321.9,555.3 -315.9,536.1 -359.7,513.3 -337.5))	POINT(37.707208 -16.660157)	POLYGON((35.224756 -19.91046,42.254733 -20.15074,40.479088 -13.541951,33.862346 -13.326728,35.224756 -19.91046))	POLYGON((34.866805 -18.452187,34.904734 -18.414462,38.428332 -13.471777,40.239565 -14.936673,41.17828 -17.655014,37.881521 -17.15481,37.062177 -19.969719,34.866805 -18.452187))	SPoCA_v1.0_AR_0000005700							null	null	null	null	null		null	null
AR	2012-07-01T17:36:49	POINT(-92.7169 -318.69)	POLYGON((-128.7 -389.1,-43.5 -389.1,-43.5 -261.9,-128.7 -261.9,-128.7 -389.1))	POLYGON((-128.7 -318.3,-128.1 -317.7,-124.5 -293.1,-90.9 -284.7,-78.3 -261.9,-43.5 -279.9,-82.5 -323.1,-89.7 -384.3,-119.7 -385.5,-112.5 -358.5,-128.7 -318.3))	POINT(-5.8646415 -16.693657)	POLYGON((-8.386356 -21.307238,-2.82489 -21.277313,-2.701633 -13.07025,-8.017471 -13.097057,-8.386356 -21.307238))	POLYGON((-8.153726 -16.683815,-8.11379 -16.644957,-7.822245 -15.070097,-5.688261 -14.522798,-4.867198 -13.07797,-2.71475 -14.206755,-5.224251 -16.973932,-5.820807 -20.971419,-7.783086 -21.063728,-7.228341 -19.282342,-8.153726 -16.683815))	SPoCA_v1.0_AR_0000005706							null	null	null	null	null		null	null
AR	2012-07-01T17:36:49	POINT(768.345 -365.391)	POLYGON((748.5 -393.9,794.7 -393.9,794.7 -338.1,748.5 -338.1,748.5 -393.9))	POLYGON((748.5 -357.3,749.1 -356.7,762.9 -338.1,792.9 -359.1,774.9 -392.7,750.9 -377.7,748.5 -357.3))	POINT(60.762734 -21.310851)	POLYGON((59.449516 -23.139242,66.509562 -23.482157,63.240495 -19.64404,57.049445 -19.353036,59.449516 -23.139242))	POLYGON((57.78876 -20.640194,57.83982 -20.603208,58.85035 -19.435845,64.043536 -21.055228,63.180047 -23.237695,58.984736 -22.039926,57.78876 -20.640194))	SPoCA_v1.0_AR_0000005751							null	null	null	null	null		null	null
AR	2012-07-01T17:36:49	POINT(-363.521 233.188)	POLYGON((-510.9 133.5,-206.7 133.5,-206.7 338.1,-510.9 338.1,-510.9 133.5))	POLYGON((-510.9 280.5,-510.3 281.1,-480.3 336.9,-451.5 308.1,-408.9 335.7,-423.9 293.1,-405.3 267.9,-363.9 283.5,-350.7 252.3,-305.1 246.3,-282.9 225.9,-221.1 265.5,-206.7 197.1,-249.3 192.3,-258.3 137.1,-293.7 161.7,-335.7 152.7,-323.7 190.5,-341.1 212.7,-410.7 186.9,-445.5 282.9,-510.9 280.5))	POINT(-23.661062 16.986717)	POLYGON((-33.29442 10.600576,-12.841376 11.006843,-13.799262 23.809122,-36.007152 23.34954,-33.29442 10.600576))	POLYGON((-34.972212 19.686417,-34.934908 19.725542,-33.54444 23.341302,-30.846052 21.557037,-28.07053 23.402279,-28.582514 20.654907,-26.930713 19.095734,-24.159493 20.142566,-22.940485 18.197765,-19.782371 17.878967,-18.160842 16.630691,-14.30574 19.165973,-13.048777 14.912265,-15.778076 14.581275,-16.136286 11.184886,-18.527086 12.655747,-21.246754 12.056619,-20.658763 14.393035,-21.972085 15.743849,-26.553105 14.051459,-30.040044 19.97096,-34.972212 19.686417))	SPoCA_v1.0_AR_0000005703							null	null	null	null	null		null	null
