event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2013-02-01T07:13:36	POINT(845.867 288.403)	POLYGON((799.5 200.1,897.3 200.1,897.3 393.3,799.5 393.3,799.5 200.1))	POLYGON((799.5 318.3,800.1 318.9,837.9 351.3,836.1 390.9,863.7 366.9,897.3 275.1,872.1 250.5,869.1 203.1,843.9 203.7,799.5 318.3))	POINT(63.604021 14.573868)	POLYGON((55.88441 8.470154,68.958017 9.716941,87.061668 23.497237,61.340853 20.969058,55.88441 8.470154))	POLYGON((58.414786 15.935437,58.506942 15.981466,65.024107 18.645724,67.005778 21.374469,70.711976 20.213057,71.966249 14.592549,66.304688 12.510996,64.55628 9.462226,61.148768 9.171427,58.414786 15.935437))	SPoCA_v1.0_AR_0000007771							null	null	null	null	null		null	null
AR	2013-02-01T07:13:36	POINT(-601.424 242.439)	POLYGON((-711.3 152.1,-484.5 152.1,-484.5 321.9,-711.3 321.9,-711.3 152.1))	POLYGON((-711.3 236.7,-710.7 237.3,-682.5 213.9,-660.3 216.9,-634.5 266.1,-665.7 293.7,-585.9 321.9,-566.7 284.7,-542.7 284.7,-526.5 258.9,-491.1 257.7,-488.1 227.1,-522.3 216.3,-531.3 250.5,-566.1 253.5,-628.5 197.7,-630.9 152.1,-669.3 161.7,-711.3 236.7))	POINT(-38.625989 9.6609808)	POLYGON((-46.944797 4.844592,-29.770728 3.704171,-30.72324 14.047773,-49.042769 15.333525,-46.944797 4.844592))	POLYGON((-47.678244 9.984689,-47.631374 10.017336,-44.91987 8.38968,-43.090681 8.432988,-41.466382 11.300774,-44.422755 13.215555,-38.266842 14.517618,-36.36805 12.090749,-34.580859 11.977248,-33.191089 10.314689,-30.678394 10.096695,-30.291864 8.22085,-32.62324 7.70176,-33.475491 9.820688,-36.04361 10.162566,-40.39561 7.083649,-40.346818 4.355723,-43.451062 5.150295,-47.678244 9.984689))	SPoCA_v1.0_AR_0000007790							null	null	null	null	null		null	null
AR	2013-02-01T07:13:36	POINT(483.041 -65.2983)	POLYGON((420.9 -107.7,516.3 -107.7,516.3 -27.9,420.9 -27.9,420.9 -107.7))	POLYGON((420.9 -95.7,421.5 -95.1,450.9 -44.1,500.1 -27.9,516.3 -44.7,501.3 -107.1,469.5 -74.1,420.9 -95.7))	POINT(30.015777 -9.0782884)	POLYGON((26.07869 -11.767781,32.598211 -11.43728,32.122715 -6.767476,25.70076 -7.092328,26.07869 -11.767781))	POLYGON((26.008988 -11.06331,26.045348 -11.0263,27.74469 -7.94707,31.003547 -6.828831,32.201516 -7.749771,31.541149 -11.459991,29.142714 -9.640876,26.008988 -11.06331))	SPoCA_v1.0_AR_0000007747							null	null	null	null	null		null	null
AR	2013-02-01T07:13:36	POINT(372.509 -147.826)	POLYGON((350.1 -183.9,393.9 -183.9,393.9 -107.7,350.1 -107.7,350.1 -183.9))	POLYGON((350.1 -165.3,350.7 -164.7,379.5 -107.7,393.9 -109.5,392.1 -162.3,362.7 -183.9,350.1 -165.3))	POINT(23.139934 -14.267565)	POLYGON((21.915676 -16.462056,24.816961 -16.344474,24.298965 -11.846104,21.460659 -11.96015,21.915676 -16.462056))	POLYGON((21.789112 -15.358484,21.824316 -15.321452,23.359527 -11.885341,24.309058 -11.951884,24.531038 -15.06952,22.74434 -16.429889,21.789112 -15.358484))	SPoCA_v1.0_AR_0000007836							null	null	null	null	null		null	null
AR	2013-02-01T07:13:36	POINT(-781.964 -314.753)	POLYGON((-804.3 -350.1,-764.1 -350.1,-764.1 -281.1,-804.3 -281.1,-804.3 -350.1))	POLYGON((-804.3 -319.5,-803.7 -318.9,-798.3 -286.5,-775.5 -281.7,-767.7 -338.7,-786.3 -350.1,-804.3 -319.5))	POINT(-59.72795 -21.949961)	POLYGON((-64.226128 -23.762311,-59.123095 -24.220518,-56.468127 -20.149653,-61.097743 -19.743524,-64.226128 -23.762311))	POLYGON((-62.706382 -21.978839,-62.601154 -21.950956,-60.572477 -20.123485,-57.745952 -20.076618,-59.045855 -23.508695,-61.847871 -23.978818,-62.706382 -21.978839))	SPoCA_v1.0_AR_0000007835							null	null	null	null	null		null	null
AR	2013-02-01T11:13:36	POINT(400.903 631.361)	POLYGON((380.1 606.3,429.3 606.3,429.3 668.7,380.1 668.7,380.1 606.3))	POLYGON((380.1 644.1,380.7 644.7,398.7 668.7,426.9 619.5,395.7 606.3,380.1 644.1))	POINT(30.102959 35.085523)	POLYGON((27.651937 33.038996,31.712053 33.272947,34.060246 38.284253,29.597944 38.00637,27.651937 33.038996))	POLYGON((28.749111 35.998722,28.819295 36.049752,31.252626 38.105434,31.935103 34.285728,28.917646 33.108852,28.749111 35.998722))	SPoCA_v1.0_AR_0000007840							null	null	null	null	null		null	null
AR	2013-02-01T11:13:36	POINT(579.923 606.009)	POLYGON((565.5 575.7,594.9 575.7,594.9 649.5,565.5 649.5,565.5 575.7))	POLYGON((565.5 611.7,566.1 612.3,577.5 648.9,592.5 630.3,585.3 573.3,567.3 579.3,565.5 611.7))	POINT(45.969634 34.283022)	POLYGON((42.951031 31.791766,45.954621 32.032758,50.733363 38.053783,47.109074 37.737271,42.951031 31.791766))	POLYGON((44.734517 34.611823,44.831807 34.665216,48.502172 37.809455,48.952226 36.391824,44.837722 31.766492,43.29246 32.082015,44.734517 34.611823))	SPoCA_v1.0_AR_0000007842							null	null	null	null	null		null	null
AR	2013-02-01T11:13:36	POINT(626.507 519.523)	POLYGON((588.3 479.1,693.3 479.1,693.3 557.7,588.3 557.7,588.3 479.1))	POLYGON((588.3 529.5,588.9 530.1,597.9 554.1,638.1 557.7,671.7 553.5,692.1 525.3,656.7 528.9,651.9 491.1,635.7 479.1,588.3 529.5))	POINT(46.6597 28.084121)	POLYGON((41.61355 24.913399,52.060225 25.769412,56.602059 31.670156,44.428713 30.604203,41.61355 24.913399))	POLYGON((43.280653 28.510854,43.360848 28.559228,45.239487 30.411026,49.729911 31.046531,53.476885 31.078125,54.29464 29.153055,50.313111 29.049841,48.108879 26.244761,46.038815 25.258623,43.280653 28.510854))	SPoCA_v1.0_AR_0000007787							null	null	null	null	null		null	null
AR	2013-02-01T11:13:36	POINT(-868.629 388.514)	POLYGON((-899.7 343.5,-840.3 343.5,-840.3 423.9,-899.7 423.9,-899.7 343.5))	POLYGON((-899.7 348.9,-899.1 349.5,-865.5 423.9,-840.3 422.1,-851.1 389.1,-899.7 348.9))	POINT(-73.844032 21.923332)	POLYGON((-78.397321 19.531267,-65.022809 18.148479,-70.465875 23.873545,-86.854744 25.044969,-78.397321 19.531267))	POLYGON((-79.188416 19.957489,-79.025076 19.978082,-77.708284 24.637426,-70.295394 23.737689,-69.770745 21.537153,-79.188416 19.957489))	SPoCA_v1.0_AR_0000007832							null	null	null	null	null		null	null
AR	2013-02-01T11:13:36	POINT(-585.176 278.131)	POLYGON((-646.5 235.5,-539.1 235.5,-539.1 322.5,-646.5 322.5,-646.5 235.5))	POLYGON((-646.5 293.1,-645.9 293.7,-593.1 290.7,-573.9 321.9,-557.1 320.7,-539.1 265.5,-558.3 235.5,-579.3 260.7,-634.5 260.7,-646.5 293.1))	POINT(-37.70694 11.766983)	POLYGON((-42.128665 9.478499,-33.935449 8.929513,-34.697649 14.312457,-43.218899 14.902272,-42.128665 9.478499))	POLYGON((-42.784727 13.046884,-42.742722 13.080762,-38.45234 12.58971,-37.331856 14.445851,-36.030626 14.285477,-34.15268 10.76603,-35.332256 9.015948,-37.094764 10.66046,-41.407704 10.958437,-42.784727 13.046884))	SPoCA_v1.0_AR_0000007790							null	null	null	null	null		null	null
AR	2013-02-01T11:13:36	POINT(860.278 291.83)	POLYGON((819.3 202.5,905.1 202.5,905.1 389.7,819.3 389.7,819.3 202.5))	POLYGON((819.3 320.1,819.9 320.7,850.5 353.7,847.5 386.7,864.3 385.5,905.1 267.9,887.1 250.5,882.3 207.3,871.5 203.1,847.5 236.7,819.3 320.1))	POINT(65.926045 15.0101)	POLYGON((58.139982 8.813159,70.459123 10.009963,87.104196 23.125438,64.1081 21.003337,58.139982 8.813159))	POLYGON((61.008723 16.287654,61.1104 16.334881,67.270609 19.018843,68.859105 21.288883,72.428238 21.580752,73.324033 14.287088,68.83714 12.760691,66.65559 9.917755,64.907789 9.491991,62.323817 11.276685,61.008723 16.287654))	SPoCA_v1.0_AR_0000007771							null	null	null	null	null		null	null
AR	2013-02-01T11:13:36	POINT(-634.144 182.676)	POLYGON((-680.7 153.9,-594.3 153.9,-594.3 234.9,-680.7 234.9,-680.7 153.9))	POLYGON((-680.7 232.5,-680.1 233.1,-642.3 219.3,-594.9 168.3,-597.9 153.9,-649.5 164.7,-680.7 232.5))	POINT(-40.747506 6.1993962)	POLYGON((-44.352419 4.744548,-37.568539 4.266116,-38.019348 9.154322,-44.972333 9.65526,-44.352419 4.744548))	POLYGON((-44.947255 9.507903,-44.902257 9.540798,-41.647814 8.464045,-37.668592 5.130475,-37.837639 4.283832,-41.867181 5.205277,-44.947255 9.507903))	SPoCA_v1.0_AR_0000007841							null	null	null	null	null		null	null
AR	2013-02-01T11:13:36	POINT(520.43 -64.8074)	POLYGON((448.5 -110.7,563.1 -110.7,563.1 -15.3,448.5 -15.3,448.5 -110.7))	POLYGON((448.5 -95.7,449.1 -95.1,480.9 -47.1,550.5 -15.3,563.1 -56.1,539.1 -108.9,518.7 -110.7,494.7 -84.3,448.5 -95.7))	POINT(32.601601 -8.9194954)	POLYGON((27.946502 -11.867741,35.991236 -11.426187,35.380669 -5.847496,27.476395 -6.280423,27.946502 -11.867741))	POLYGON((27.852023 -10.987415,27.888755 -10.950267,29.779327 -8.031369,34.47742 -5.901896,35.591006 -8.232168,34.233437 -11.424821,32.793138 -11.613711,30.929726 -10.158649,27.852023 -10.987415))	SPoCA_v1.0_AR_0000007747							null	null	null	null	null		null	null
AR	2013-02-01T11:13:36	POINT(-762.562 -311.004)	POLYGON((-785.1 -343.5,-746.7 -343.5,-746.7 -275.1,-785.1 -275.1,-785.1 -343.5))	POLYGON((-785.1 -327.3,-784.5 -326.7,-759.3 -275.1,-753.3 -333.3,-769.5 -343.5,-785.1 -327.3))	POINT(-57.350998 -21.93102)	POLYGON((-61.384376 -23.610426,-56.848992 -24.007757,-54.441616 -19.959329,-58.613226 -19.601961,-61.384376 -23.610426))	POLYGON((-60.644727 -22.658922,-60.545082 -22.630252,-55.765046 -19.847935,-57.175104 -23.338706,-59.476545 -23.78002,-60.644727 -22.658922))	SPoCA_v1.0_AR_0000007835							null	null	null	null	null		null	null
AR	2013-02-01T15:13:36	POINT(428.312 632.933)	POLYGON((410.1 608.1,450.3 608.1,450.3 663.9,410.1 663.9,410.1 608.1))	POLYGON((410.1 637.5,410.7 638.1,426.9 663.3,450.3 642.9,443.1 618.3,423.3 608.1,410.1 637.5))	POINT(32.522663 35.345863)	POLYGON((30.153606 33.306391,33.571022 33.516587,35.823079 38.007772,32.084875 37.761407,30.153606 33.306391))	POLYGON((31.09515 35.612079,31.168056 35.663213,33.595678 37.809914,34.887665 36.276139,33.297051 34.271528,31.258618 33.372189,31.09515 35.612079))	SPoCA_v1.0_AR_0000007840							null	null	null	null	null		null	null
AR	2013-02-01T15:13:36	POINT(640.271 534.183)	POLYGON((583.5 477.9,698.1 477.9,698.1 635.1,583.5 635.1,583.5 477.9))	POLYGON((583.5 592.5,584.1 593.1,605.7 634.5,608.7 551.7,641.1 542.7,697.5 555.9,669.3 524.1,662.7 478.5,617.1 512.7,583.5 592.5))	POINT(48.759544 29.281457)	POLYGON((41.149554 24.789958,52.548331 25.72555,66.0197 38.402918,48.212535 36.694579,41.149554 24.789958))	POLYGON((45.610413 33.235969,45.70629 33.288455,50.897387 36.884169,46.237906 30.313989,49.271118 29.928211,57.048917 31.578031,51.496778 28.811201,48.729741 25.434163,45.439719 27.503563,45.610413 33.235969))	SPoCA_v1.0_AR_0000007787							null	null	null	null	null		null	null
AR	2013-02-01T15:13:36	POINT(-865.35 385.333)	POLYGON((-916.5 321.9,-825.3 321.9,-825.3 435.3,-916.5 435.3,-916.5 321.9))	POLYGON((-916.5 323.7,-915.9 324.3,-858.3 427.5,-825.9 434.7,-836.7 398.7,-916.5 323.7))	POINT(-72.673149 21.593183)	POLYGON((-83.332723 18.699147,-61.890651 16.480215,-68.332837 24.401594,-86.825866 25.221059,-83.332723 18.699147))	POLYGON((-83.875055 18.870529,-83.51886 18.869804,-75.694411 24.65804,-68.40112 24.368958,-67.654296 21.937618,-83.875055 18.870529))	SPoCA_v1.0_AR_0000007832							null	null	null	null	null		null	null
AR	2013-02-01T15:13:36	POINT(873.995 283.047)	POLYGON((836.1 197.1,909.9 197.1,909.9 386.1,836.1 386.1,836.1 197.1))	POLYGON((836.1 312.3,836.7 312.9,863.1 351.3,859.5 386.1,871.5 377.1,909.3 269.1,900.3 200.7,870.3 216.9,836.1 312.3))	POINT(67.851581 14.656307)	POLYGON((60.058714 8.660433,71.218192 9.758136,87.137523 22.825217,66.69303 21.026424,60.058714 8.660433))	POLYGON((63.056323 15.994197,63.16555 16.042258,69.483849 19.088719,71.351257 21.504591,73.437375 21.144166,74.429204 14.473487,69.51525 9.802022,65.060994 10.336604,63.056323 15.994197))	SPoCA_v1.0_AR_0000007771							null	null	null	null	null		null	null
AR	2013-02-01T15:13:36	POINT(-562.181 242.601)	POLYGON((-629.7 157.5,-471.3 157.5,-471.3 317.7,-629.7 317.7,-629.7 157.5))	POLYGON((-629.7 210.3,-629.1 210.9,-601.5 229.5,-588.3 296.7,-534.3 317.7,-503.1 293.7,-472.5 302.1,-566.1 200.7,-571.5 157.5,-620.7 176.7,-629.7 210.3))	POINT(-35.668738 9.4584159)	POLYGON((-40.276752 4.65492,-28.891707 3.958789,-29.752789 13.713686,-41.734279 14.484889,-40.276752 4.65492))	POLYGON((-40.576651 7.836684,-40.533735 7.869771,-38.528135 8.853133,-38.146348 12.930112,-34.287808 13.979233,-31.79275 12.344675,-29.7051 12.745099,-35.6914 6.932064,-35.89924 4.363611,-39.668833 5.758119,-40.576651 7.836684))	SPoCA_v1.0_AR_0000007790							null	null	null	null	null		null	null
AR	2013-02-01T15:13:36	POINT(552.172 -69.0857)	POLYGON((489.9 -113.7,591.3 -113.7,591.3 -21.3,489.9 -21.3,489.9 -113.7))	POLYGON((489.9 -88.5,490.5 -87.9,525.9 -41.7,572.7 -21.3,591.3 -62.1,569.7 -113.1,527.1 -86.1,489.9 -88.5))	POINT(34.88518 -9.0485741)	POLYGON((30.80096 -11.910136,38.118382 -11.479904,37.469295 -6.078863,30.282093 -6.500376,30.80096 -11.910136))	POLYGON((30.627085 -10.43248,30.664617 -10.395128,32.861099 -7.556397,36.104211 -6.164979,37.703902 -8.462693,36.500714 -11.54646,33.209367 -10.148685,30.627085 -10.43248))	SPoCA_v1.0_AR_0000007747							null	null	null	null	null		null	null
AR	2013-02-01T15:13:36	POINT(699.878 -248.095)	POLYGON((684.9 -270.9,716.1 -270.9,716.1 -225.3,684.9 -225.3,684.9 -270.9))	POLYGON((684.9 -251.7,685.5 -251.1,698.1 -225.9,714.3 -239.1,712.5 -263.7,693.9 -269.1,684.9 -251.7))	POINT(49.166278 -18.742059)	POLYGON((48.337794 -20.198464,51.269634 -19.968845,50.156032 -17.281225,47.315797 -17.501245,48.337794 -20.198464))	POLYGON((47.882797 -19.060347,47.923316 -19.020713,48.511957 -17.446087,50.300029 -18.106235,50.733784 -19.57078,49.121752 -20.027815,47.882797 -19.060347))	SPoCA_v1.0_AR_0000007844							null	null	null	null	null		null	null
AR	2013-02-01T15:13:36	POINT(-737.698 -311.61)	POLYGON((-757.5 -337.5,-721.5 -337.5,-721.5 -282.9,-757.5 -282.9,-757.5 -337.5))	POLYGON((-757.5 -323.7,-756.9 -323.1,-753.3 -297.9,-729.9 -284.7,-729.9 -336.9,-757.5 -323.7))	POINT(-54.685102 -22.202323)	POLYGON((-57.827481 -23.553392,-53.908473 -23.884615,-52.131641 -20.63645,-55.826936 -20.329674,-57.827481 -23.553392))	POLYGON((-57.274304 -22.736328,-57.183916 -22.706622,-55.874257 -21.251639,-53.021316 -20.674806,-54.769705 -23.77555,-57.274304 -22.736328))	SPoCA_v1.0_AR_0000007835							null	null	null	null	null		null	null
AR	2013-02-01T19:13:36	POINT(659.361 528.249)	POLYGON((595.5 479.7,709.5 479.7,709.5 630.3,595.5 630.3,595.5 479.7))	POLYGON((595.5 602.7,596.1 603.3,631.5 630.3,625.5 582.3,653.7 540.3,707.7 543.9,689.7 521.1,688.5 480.3,651.9 496.5,595.5 602.7))	POINT(50.574612 29.014836)	POLYGON((42.275886 24.988805,53.957929 25.96871,67.879051 38.220246,49.307828 36.41122,42.275886 24.988805))	POLYGON((47.493576 34.149178,47.59711 34.203086,53.967438 36.833291,49.695104 32.821983,50.558423 29.863827,57.581606 30.764904,53.750688 28.798443,51.571892 25.795554,48.321789 26.618824,47.493576 34.149178))	SPoCA_v1.0_AR_0000007787							null	null	null	null	null		null	null
AR	2013-02-01T19:13:36	POINT(-854.192 390.447)	POLYGON((-908.1 329.7,-809.1 329.7,-809.1 446.7,-908.1 446.7,-908.1 329.7))	POLYGON((-908.1 333.3,-907.5 333.9,-851.1 431.7,-809.1 438.9,-822.9 402.9,-881.1 339.3,-908.1 333.3))	POINT(-70.540321 21.697857)	POLYGON((-79.941781 18.823667,-59.998553 16.782132,-66.192886 24.935599,-86.703811 26.000485,-79.941781 18.823667))	POLYGON((-80.539195 19.114384,-80.34389 19.1312,-74.062688 24.759882,-65.592849 24.357078,-65.484968 21.986675,-72.513005 18.640886,-80.539195 19.114384))	SPoCA_v1.0_AR_0000007832							null	null	null	null	null		null	null
AR	2013-02-01T19:13:36	POINT(884.729 273.94)	POLYGON((849.9 194.1,915.3 194.1,915.3 343.5,849.9 343.5,849.9 194.1))	POLYGON((849.9 315.3,850.5 315.9,869.1 342.9,883.5 330.3,888.9 343.5,912.9 267.3,912.3 194.1,855.9 272.1,849.9 315.3))	POINT(69.388166 14.247328)	POLYGON((61.752101 8.634899,72.219918 9.676884,87.42327 20.417116,66.603304 18.298847,61.752101 8.634899))	POLYGON((65.25429 16.393702,65.375171 16.443196,70.13984 18.621763,72.395283 18.061952,74.875705 19.154223,75.259067 14.447469,71.602524 9.61339,64.5288 13.646404,65.25429 16.393702))	SPoCA_v1.0_AR_0000007771							null	null	null	null	null		null	null
AR	2013-02-01T19:13:36	POINT(-522.026 256.055)	POLYGON((-590.7 166.5,-482.1 166.5,-482.1 321.9,-590.7 321.9,-590.7 166.5))	POLYGON((-590.7 195.3,-590.1 195.9,-540.9 215.7,-535.5 254.1,-562.5 284.7,-516.3 318.9,-486.9 317.7,-467.7 297.3,-494.1 234.3,-534.3 203.7,-537.3 170.7,-577.5 174.3,-590.7 195.3))	POINT(-32.849501 10.093019)	POLYGON((-37.348512 4.984104,-29.644742 4.524252,-30.551409 14.009618,-38.642459 14.517752,-37.348512 4.984104))	POLYGON((-37.485672 6.715212,-37.443986 6.748442,-33.94565 7.716256,-33.803889 10.031541,-36.051133 12.043442,-32.978136 13.96451,-30.852862 13.765585,-29.332766 12.419116,-30.745683 8.651858,-33.410795 6.962357,-33.485379 4.99221,-36.402962 5.388045,-37.485672 6.715212))	SPoCA_v1.0_AR_0000007790							null	null	null	null	null		null	null
