event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2014-03-01T07:53:24	POINT(34.8634 287.769)	POLYGON((12.9 236.1,59.1 236.1,59.1 326.7,12.9 326.7,12.9 236.1))	POLYGON((12.9 265.5,14.1 266.1,18.9 326.7,59.1 311.7,42.3 272.7,58.5 237.9,23.7 240.3,12.9 265.5))	POINT(2.0853422 9.9916124)	POLYGON((0.765129 6.82611,3.507574 6.83938,3.56661 12.419294,0.777971 12.405342,0.765129 6.82611))	POLYGON((0.768412 8.618762,0.83998 8.655636,1.139862 12.406143,3.554193 11.483395,2.52352 9.066759,3.472727 6.948436,1.40658 7.082871,0.768412 8.618762))	SPoCA_v1.0_AR_0000011912							null	null	null	null	null		null	null
AR	2014-03-01T07:53:24	POINT(713.484 317.083)	POLYGON((600.3 214.5,860.7 214.5,860.7 416.1,600.3 416.1,600.3 214.5))	POLYGON((600.3 406.5,600.9 407.1,683.1 405.3,715.5 365.1,737.7 300.3,763.5 303.3,788.7 361.5,789.3 294.3,816.9 280.5,824.1 239.7,858.3 231.3,855.9 215.7,822.9 215.7,773.1 272.1,722.7 275.7,703.5 237.3,685.5 279.3,644.7 309.3,642.3 352.5,600.3 406.5))	POINT(49.337681 14.427957)	POLYGON((38.494775 7.12813,64.13934 9.692671,76.247589 23.904031,41.115309 20.002377,38.494775 7.12813))	POLYGON((40.912953 19.356616,40.976482 19.401317,48.459226 19.983546,50.625875 17.601605,51.400054 13.585511,54.15977 14.059935,58.837218 18.252453,56.845486 13.786912,59.852026 13.261518,59.788876 10.737469,64.195646 10.725664,63.481297 9.689686,59.182892 9.203136,54.539913 12.160519,49.494175 11.865576,47.205719 9.282725,46.119331 11.762362,42.997188 13.341319,43.48536 16.108231,40.912953 19.356616))	SPoCA_v1.0_AR_0000011774							null	null	null	null	null		null	null
AR	2014-03-01T07:53:24	POINT(336.606 96.2068)	POLYGON((309.3 75.3,368.1 75.3,368.1 124.5,309.3 124.5,309.3 75.3))	POLYGON((309.3 89.1,309.9 89.7,342.3 124.5,368.1 106.5,354.3 82.5,322.5 75.3,309.3 89.1))	POINT(20.24876 -1.0955934)	POLYGON((18.555607 -2.404171,22.254311 -2.24117,22.23863 0.675393,18.539945 0.511212,18.555607 -2.404171))	POLYGON((18.546179 -1.588157,18.583154 -1.551146,20.604536 0.599336,22.23729 -0.39383,21.372137 -1.856656,19.378364 -2.370371,18.546179 -1.588157))	SPoCA_v1.0_AR_0000011918							null	null	null	null	null		null	null
AR	2014-03-01T07:53:24	POINT(845.029 -111.563)	POLYGON((792.3 -149.7,882.3 -149.7,882.3 -79.5,792.3 -79.5,792.3 -149.7))	POLYGON((792.3 -88.5,792.9 -87.9,876.3 -88.5,868.5 -149.1,831.3 -117.9,803.1 -116.1,792.3 -88.5))	POINT(62.137369 -10.028778)	POLYGON((56.825374 -12.882986,68.189735 -11.631402,66.54264 -7.617443,55.651167 -8.8091,56.825374 -12.882986))	POLYGON((55.774238 -9.332327,55.8284 -9.290992,65.844052 -8.234545,66.12418 -11.832581,60.589701 -10.577203,57.356782 -10.814588,55.774238 -9.332327))	SPoCA_v1.0_AR_0000011914							null	null	null	null	null		null	null
AR	2014-03-01T07:53:24	POINT(934.255 -173.899)	POLYGON((908.1 -236.1,963.9 -236.1,963.9 -78.3,908.1 -78.3,908.1 -236.1))	POLYGON((908.1 -201.9,908.7 -201.3,952.5 -79.5,963.9 -103.5,940.5 -234.9,921.3 -236.1,908.1 -201.9))	POINT(79.803354 -11.699538)	POLYGON((76.802589 -15.858005,88.51871 -13.687412,87.223302 -5.024563,70.615473 -7.07002,76.802589 -15.858005))	POLYGON((74.817975 -14.006936,74.915106 -13.95873,81.077915 -5.866945,89.502294 -6.114724,88.48436 -13.945417,80.371265 -15.422101,74.817975 -14.006936))	SPoCA_v1.0_AR_0000011805							null	null	null	null	null		null	null
AR	2014-03-01T07:53:24	POINT(-275.196 -225.307)	POLYGON((-302.1 -297.9,-256.5 -297.9,-256.5 -176.1,-302.1 -176.1,-302.1 -297.9))	POLYGON((-302.1 -194.7,-301.5 -194.1,-288.3 -177.9,-258.3 -179.7,-265.5 -297.9,-296.7 -264.9,-282.9 -225.3,-302.1 -194.7))	POINT(-17.554842 -20.288106)	POLYGON((-19.982227 -24.641222,-16.881768 -24.757582,-16.037924 -17.376083,-18.97896 -17.268805,-19.982227 -24.641222))	POLYGON((-19.102764 -18.381096,-19.059381 -18.346706,-18.095319 -17.410798,-16.172924 -17.587379,-17.490003 -24.736259,-19.298838 -22.634902,-18.060906 -20.269069,-19.102764 -18.381096))	SPoCA_v1.0_AR_0000011833							null	null	null	null	null		null	null
AR	2014-03-01T07:53:24	POINT(-539.035 -351.539)	POLYGON((-567.9 -378.3,-485.1 -378.3,-485.1 -302.7,-567.9 -302.7,-567.9 -378.3))	POLYGON((-567.9 -358.5,-567.3 -357.9,-560.7 -341.1,-524.1 -339.9,-489.9 -302.7,-522.3 -366.3,-560.1 -378.3,-567.9 -358.5))	POINT(-38.469888 -26.936119)	POLYGON((-41.635996 -28.403611,-34.756615 -28.907229,-33.176135 -24.237354,-39.679855 -23.774918,-41.635996 -28.403611))	POLYGON((-41.066306 -27.181069,-40.998696 -27.148134,-39.999094 -26.159513,-36.977674 -26.307874,-33.540973 -24.213375,-37.469281 -27.949336,-40.963406 -28.456332,-41.066306 -27.181069))	SPoCA_v1.0_AR_0000011915							null	null	null	null	null		null	null
AR	2014-03-01T11:53:36	POINT(-400.076 392.118)	POLYGON((-420.3 359.7,-372.9 359.7,-372.9 422.1,-420.3 422.1,-420.3 359.7))	POLYGON((-420.3 392.1,-419.7 392.7,-400.5 422.1,-377.7 392.1,-377.7 359.7,-420.3 392.1))	POINT(-25.532742 17.302201)	POLYGON((-26.626787 15.289093,-23.406243 15.108444,-23.958762 19.164978,-27.276686 19.357494,-26.626787 15.289093))	POLYGON((-26.938925 17.383984,-26.90318 17.420582,-25.877705 19.273507,-23.998103 17.215239,-23.728176 15.125524,-26.938925 17.383984))	SPoCA_v1.0_AR_0000011922							null	null	null	null	null		null	null
AR	2014-03-01T11:53:36	POINT(76.8315 286.982)	POLYGON((51.9 236.7,116.1 236.7,116.1 330.3,51.9 330.3,51.9 236.7))	POLYGON((51.9 270.9,52.5 271.5,55.5 328.5,89.1 326.7,114.9 257.7,90.3 236.7,63.9 240.3,51.9 270.9))	POINT(4.5993812 9.9610681)	POLYGON((3.080142 6.871278,6.904461 6.914488,7.027342 12.685812,3.134465 12.640272,3.080142 6.871278))	POLYGON((3.09594 8.958715,3.13209 8.995785,3.350665 12.52914,5.382159 12.436892,6.853283 8.193062,5.364668 6.89312,3.795111 7.095611,3.09594 8.958715))	SPoCA_v1.0_AR_0000011912							null	null	null	null	null		null	null
AR	2014-03-01T11:53:36	POINT(-240.957 255.064)	POLYGON((-269.1 215.7,-213.9 215.7,-213.9 296.1,-269.1 296.1,-269.1 215.7))	POLYGON((-269.1 228.3,-268.5 228.9,-249.3 294.9,-215.1 283.5,-213.9 242.1,-261.3 215.7,-269.1 228.3))	POINT(-14.494383 8.2162972)	POLYGON((-16.147386 5.881048,-12.767922 5.77189,-12.931768 10.690782,-16.359868 10.804522,-16.147386 5.881048))	POLYGON((-16.171926 6.644918,-16.136066 6.680016,-15.119583 10.686095,-12.972765 9.913798,-12.810248 7.374114,-15.666457 5.863991,-16.171926 6.644918))	SPoCA_v1.0_AR_0000011920							null	null	null	null	null		null	null
AR	2014-03-01T11:53:36	POINT(753.073 312.745)	POLYGON((633.3 201.3,875.7 201.3,875.7 411.9,633.3 411.9,633.3 201.3))	POLYGON((633.3 408.3,633.9 408.9,658.5 407.1,681.3 371.1,714.3 392.1,731.1 366.9,789.9 343.5,809.1 364.5,828.3 346.5,844.5 369.3,825.3 299.7,873.9 211.5,840.3 205.5,803.7 260.7,755.7 275.7,739.5 263.1,738.9 230.1,726.9 232.5,671.7 308.7,633.3 408.3))	POINT(53.258742 14.556034)	POLYGON((40.99174 6.533904,66.088921 9.116587,83.907641 24.60779,43.928251 19.980255,40.99174 6.533904))	POLYGON((43.843045 19.736853,43.911216 19.782371,46.133939 19.873919,47.410827 17.665752,51.261306 19.407777,52.303978 17.889876,58.351034 17.049217,61.73119 18.774828,63.765407 17.860391,67.731081 19.794086,61.528344 14.647783,66.054931 9.73352,61.181991 8.805649,57.763244 11.80395,52.77267 12.197573,50.927111 11.23047,50.409805 9.154718,49.299976 9.191337,45.32978 13.516251,43.843045 19.736853))	SPoCA_v1.0_AR_0000011774							null	null	null	null	null		null	null
AR	2014-03-01T11:53:36	POINT(363.47 109.171)	POLYGON((321.9 79.5,404.7 79.5,404.7 153.3,321.9 153.3,321.9 79.5))	POLYGON((321.9 106.5,322.5 107.1,347.7 153.3,364.5 127.5,393.9 120.3,400.5 87.3,351.9 80.1,321.9 106.5))	POINT(21.943397 -0.25091784)	POLYGON((19.338338 -2.125304,24.603022 -1.876092,24.615413 2.51128,19.341048 2.258545,19.338338 -2.125304))	POLYGON((19.325623 -0.526657,19.362993 -0.489496,20.963292 2.330116,22.011422 0.841429,23.892159 0.506734,24.325057 -1.428828,21.223088 -2.00714,19.325623 -0.526657))	SPoCA_v1.0_AR_0000011918							null	null	null	null	null		null	null
AR	2014-03-01T11:53:36	POINT(477.86 104.388)	POLYGON((456.9 68.7,501.3 68.7,501.3 140.7,456.9 140.7,456.9 68.7))	POLYGON((456.9 89.7,457.5 90.3,482.1 140.7,501.3 135.3,496.5 90.9,472.5 68.7,456.9 89.7))	POINT(29.43426 -0.12220789)	POLYGON((28.048572 -2.321934,31.058423 -2.13417,31.060172 2.14385,28.042555 1.953527,28.048572 -2.321934))	POLYGON((28.029209 -1.079425,28.068957 -1.041488,29.743803 2.058648,31.053292 1.821212,30.708512 -0.841534,29.095925 -2.258583,28.029209 -1.079425))	SPoCA_v1.0_AR_0000011919							null	null	null	null	null		null	null
AR	2014-03-01T11:53:36	POINT(960.409 -102.404)	POLYGON((955.50001 -116.1,965.09999 -116.1,965.09999 -89.1,955.50001 -89.1,955.50001 -116.1))	POLYGON((955.5 -106.5,956.1 -105.9,965.1 -89.1,959.7 -117.3,955.5 -106.5))	POINT(86.30171 -6.5842472)	POLYGON((84.25715 -7.662586,89.406614 -6.83942,89.60727 -5.267138,82.685897 -6.241011,84.25715 -7.662586))	POLYGON((83.623394 -7.165991,83.884758 -7.097288,89.60727 -5.267138,87.299309 -7.352518,83.623394 -7.165991))	SPoCA_v1.0_AR_0000011921							null	null	null	null	null		null	null
AR	2014-03-01T11:53:36	POINT(860.794 -124.083)	POLYGON((813.3 -166.5,897.3 -166.5,897.3 -86.1,813.3 -86.1,813.3 -166.5))	POLYGON((813.3 -91.5,813.9 -90.9,843.9 -101.7,869.1 -86.1,875.7 -122.7,893.7 -119.1,887.7 -162.9,818.7 -116.1,813.3 -91.5))	POINT(64.442916 -10.522323)	POLYGON((59.536631 -13.609631,71.219555 -12.290938,68.972278 -7.730143,57.996335 -8.95826,59.536631 -13.609631))	POLYGON((58.077299 -9.27153,58.134617 -9.229685,61.817081 -9.475894,64.803375 -8.210864,66.490305 -10.206838,69.152244 -9.68286,69.466351 -12.279541,59.09513 -10.631887,58.077299 -9.27153))	SPoCA_v1.0_AR_0000011914							null	null	null	null	null		null	null
AR	2014-03-01T11:53:36	POINT(937.767 -188.345)	POLYGON((919.5 -251.1,954.3 -251.1,954.3 -133.5,919.5 -133.5,919.5 -251.1))	POLYGON((919.5 -204.3,920.1 -203.7,949.5 -133.5,935.7 -251.1,933.9 -203.7,922.5 -217.5,919.5 -204.3))	POINT(82.023433 -12.301956)	POLYGON((81.159659 -16.249569,88.385721 -14.657479,84.973797 -8.618622,74.284975 -9.93697,81.159659 -16.249569))	POLYGON((77.597514 -13.817401,77.713839 -13.766651,82.629644 -8.911711,88.348448 -14.935062,81.870569 -13.255304,79.282487 -14.416916,77.597514 -13.817401))	SPoCA_v1.0_AR_0000011805							null	null	null	null	null		null	null
AR	2014-03-01T11:53:36	POINT(-237.052 -232.175)	POLYGON((-265.5 -298.5,-218.1 -298.5,-218.1 -179.7,-265.5 -179.7,-265.5 -298.5))	POLYGON((-265.5 -197.1,-264.9 -196.5,-222.3 -183.3,-236.1 -298.5,-253.5 -264.3,-246.3 -221.7,-265.5 -197.1))	POINT(-15.109531 -20.789724)	POLYGON((-17.496514 -24.775824,-14.309751 -24.879391,-13.608873 -17.669497,-16.636244 -17.573836,-17.496514 -24.775824))	POLYGON((-16.73861 -18.615818,-16.696148 -18.581177,-13.892716 -17.87728,-15.514902 -24.842615,-16.41036 -22.706405,-15.6456 -20.137619,-16.73861 -18.615818))	SPoCA_v1.0_AR_0000011833							null	null	null	null	null		null	null
AR	2014-03-01T15:53:36	POINT(-332.374 437.439)	POLYGON((-379.5 366.3,-260.7 366.3,-260.7 481.5,-379.5 481.5,-379.5 366.3))	POLYGON((-379.5 392.1,-378.9 392.7,-365.7 451.5,-344.7 473.1,-274.5 481.5,-260.7 459.3,-305.1 465.3,-362.1 437.7,-344.7 366.3,-379.5 392.1))	POINT(-21.340947 20.039152)	POLYGON((-23.901811 15.554242,-16.129035 15.200843,-16.910632 22.796461,-25.137608 23.197645,-23.901811 15.554242))	POLYGON((-24.121715 17.2213,-24.086268 17.25811,-23.780955 21.099702,-22.568493 22.486452,-17.840556 22.834273,-16.725284 21.290996,-19.758948 21.822564,-23.378138 20.160857,-21.578564 15.434898,-24.121715 17.2213))	SPoCA_v1.0_AR_0000011922							null	null	null	null	null		null	null
AR	2014-03-01T15:53:36	POINT(-22.4009 354.295)	POLYGON((-50.1 322.5,4.5 322.5,4.5 390.9,-50.1 390.9,-50.1 322.5))	POLYGON((-50.1 341.1,-49.5 341.7,-40.5 373.5,-9.3 390.9,4.5 329.1,-47.1 327.9,-50.1 341.1))	POINT(-1.3609068 14.141072)	POLYGON((-3.020049 12.150419,0.271125 12.140002,0.276447 16.475424,-3.079441 16.4864,-3.020049 12.150419))	POLYGON((-3.034087 13.316773,-2.998185 13.354291,-2.475009 15.366857,-0.571332 16.475717,0.271556 12.552829,-2.842726 12.486918,-3.034087 13.316773))	SPoCA_v1.0_AR_0000011924							null	null	null	null	null		null	null
AR	2014-03-01T15:53:36	POINT(-908.455 256.149)	POLYGON((-920.7 232.5,-892.5 232.5,-892.5 275.7,-920.7 275.7,-920.7 232.5))	POLYGON((-920.7 255.3,-920.1 255.9,-905.7 275.7,-892.5 263.7,-908.7 232.5,-920.7 255.3))	POINT(-74.517084 13.49952)	POLYGON((-76.43069 12.281926,-69.892431 11.47587,-71.846727 14.380542,-80.314411 15.44099,-76.43069 12.281926))	POLYGON((-78.13825 13.900666,-77.978171 13.917574,-75.077982 14.781045,-71.22517 13.560124,-73.292018 11.891761,-78.13825 13.900666))	SPoCA_v1.0_AR_0000011923							null	null	null	null	null		null	null
AR	2014-03-01T15:53:36	POINT(113.568 282.73)	POLYGON((92.7 207.3,154.5 207.3,154.5 344.1,92.7 344.1,92.7 207.3))	POLYGON((92.7 258.3,93.3 258.9,108.9 344.1,137.1 318.3,154.5 258.9,117.9 249.3,105.3 207.3,93.3 213.3,92.7 258.3))	POINT(6.8027578 9.7265385)	POLYGON((5.489722 5.114261,9.175951 5.175047,9.405982 13.597134,5.625526 13.531631,5.489722 5.114261))	POLYGON((5.524931 8.209836,5.561332 8.246968,6.613134 13.545581,8.283783 11.956585,9.236588 8.308682,7.024549 7.681849,6.238819 5.12415,5.528653 5.476777,5.524931 8.209836))	SPoCA_v1.0_AR_0000011912							null	null	null	null	null		null	null
AR	2014-03-01T15:53:36	POINT(763.897 303.963)	POLYGON((663.3 198.3,890.1 198.3,890.1 412.5,663.3 412.5,663.3 198.3))	POLYGON((663.3 406.5,663.9 407.1,685.5 399.9,704.7 361.5,742.5 377.1,787.5 320.1,803.1 348.3,831.3 331.5,839.1 286.5,861.9 272.1,868.5 227.7,888.9 207.9,860.1 202.5,807.3 263.7,789.3 250.5,764.1 267.9,747.3 239.1,736.5 270.3,695.1 306.3,697.5 341.7,674.1 362.7,663.3 406.5))	POINT(54.224565 14.107647)	POLYGON((43.407262 6.561004,68.378586 9.205753,86.370044 24.616053,46.734676 20.285153,43.407262 6.561004))	POLYGON((46.575346 19.877031,46.648185 19.92328,48.551591 19.640182,49.455285 17.252368,53.856518 18.709519,57.329256 15.455676,60.238946 17.567513,63.56792 16.884558,63.035273 13.997755,66.001565 13.450802,65.643883 10.674298,68.435087 9.796744,63.804434 8.922722,58.261552 12.043652,55.913836 10.974661,53.508494 11.791549,51.34608 9.79841,50.749703 11.65631,47.40899 13.562931,48.306182 15.877788,46.548799 17.043983,46.575346 19.877031))	SPoCA_v1.0_AR_0000011774							null	null	null	null	null		null	null
AR	2014-03-01T15:53:36	POINT(395.904 92.9471)	POLYGON((335.7 65.7,440.1 65.7,440.1 143.1,335.7 143.1,335.7 65.7))	POLYGON((335.7 72.9,336.3 73.5,357.9 89.7,378.3 143.1,402.9 119.1,426.3 120.3,440.1 95.7,429.9 72.3,335.7 72.9))	POINT(24.025903 -1.1112837)	POLYGON((20.216562 -2.905239,26.937041 -2.565797,26.927437 2.029578,20.19948 1.68573,20.216562 -2.905239))	POLYGON((20.209254 -2.479946,20.246395 -2.442846,21.597319 -1.423088,22.902566 1.812709,24.474787 0.464389,26.001183 0.618688,26.911021 -0.790591,26.256386 -2.213868,20.209254 -2.479946))	SPoCA_v1.0_AR_0000011918							null	null	null	null	null		null	null
AR	2014-03-01T15:53:36	POINT(508.496 89.718)	POLYGON((483.9 23.7,537.3 23.7,537.3 125.7,483.9 125.7,483.9 23.7))	POLYGON((483.9 48.9,484.5 49.5,485.7 96.9,504.3 125.7,537.3 101.1,495.9 68.7,494.1 23.7,483.9 48.9))	POINT(31.537136 -0.8586574)	POLYGON((29.963548 -4.866081,33.67329 -4.620225,33.562738 1.41898,29.852871 1.170102,29.963548 -4.866081))	POLYGON((29.902071 -3.381033,29.941715 -3.343068,29.969376 -0.534392,31.252307 1.260904,33.550453 -0.045396,30.688869 -2.159614,30.661039 -4.82184,29.902071 -3.381033))	SPoCA_v1.0_AR_0000011926							null	null	null	null	null		null	null
AR	2014-03-01T15:53:36	POINT(887.075 -128.176)	POLYGON((864.3 -173.1,909.9 -173.1,909.9 -89.1,864.3 -89.1,864.3 -173.1))	POLYGON((864.3 -111.9,864.9 -111.3,879.3 -89.7,897.3 -93.3,908.1 -162.3,890.7 -171.3,864.3 -111.9))	POINT(68.342797 -10.322468)	POLYGON((66.23089 -13.269768,73.862549 -12.376193,71.179236 -7.64972,64.213282 -8.457655,66.23089 -13.269768))	POLYGON((64.656492 -9.769928,64.725334 -9.72625,66.307127 -8.255169,69.130001 -8.142633,73.066846 -11.818798,70.259864 -12.695044,64.656492 -9.769928))	SPoCA_v1.0_AR_0000011914							null	null	null	null	null		null	null
AR	2014-03-01T15:53:36	POINT(-105.439 -172.219)	POLYGON((-138.9 -192.3,-75.3 -192.3,-75.3 -150.9,-138.9 -150.9,-138.9 -192.3))	POLYGON((-138.9 -165.9,-138.3 -165.3,-80.7 -150.9,-90.9 -181.5,-118.5 -191.7,-138.9 -165.9))	POINT(-6.5204907 -17.373547)	POLYGON((-8.661453 -18.543709,-4.684239 -18.599487,-4.621036 -16.122437,-8.544411 -16.067756,-8.661453 -18.543709))	POLYGON((-8.584476 -16.962661,-8.5455 -16.927492,-4.953152 -16.119067,-5.636049 -17.940868,-7.380918 -18.529226,-8.584476 -16.962661))	SPoCA_v1.0_AR_0000011925							null	null	null	null	null		null	null
