event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2014-01-01T04:20:48	POINT(-897.823 -224.578)	POLYGON((-941.1 -343.5,-857.7 -343.5,-857.7 -144.3,-941.1 -144.3,-941.1 -343.5))	POLYGON((-941.1 -187.5,-940.5 -186.9,-939.3 -170.7,-917.1 -173.1,-900.9 -144.3,-885.9 -149.7,-878.7 -199.5,-857.7 -222.9,-876.9 -294.9,-870.9 -341.7,-889.5 -338.7,-893.1 -257.7,-930.3 -230.1,-941.1 -187.5))	POINT(-71.412505 -14.265378)	POLYGON((-89.198592 -20.038448,-70.705309 -21.602188,-62.895432 -9.872663,-77.369146 -9.167216,-89.198592 -20.038448))	POLYGON((-79.637941 -11.626778,-79.407781 -11.602592,-78.115366 -10.70042,-73.006196 -11.100047,-69.16635 -9.575259,-66.938612 -10.003063,-67.256829 -12.958038,-64.942961 -14.473219,-71.16061 -18.560998,-73.138793 -21.371747,-77.208213 -20.983572,-72.137528 -16.236536,-79.256364 -14.207978,-79.637941 -11.626778))	SPoCA_v1.0_AR_0000011098							null	null	null	null	null		null	null
AR	2014-01-01T04:20:48	POINT(411.939 -197.621)	POLYGON((361.5 -253.5,466.5 -253.5,466.5 -164.7,361.5 -164.7,361.5 -253.5))	POLYGON((361.5 -230.7,362.1 -230.1,387.9 -170.1,438.3 -164.7,466.5 -192.9,420.3 -198.9,383.7 -253.5,361.5 -230.7))	POINT(25.715924 -14.361345)	POLYGON((22.791161 -17.781868,29.971015 -17.619787,29.163023 -12.320166,22.194306 -12.475548,22.791161 -17.781868))	POLYGON((22.613785 -16.409063,22.648894 -16.37227,23.941985 -12.76081,27.250851 -12.36671,29.383102 -13.992576,26.285987 -14.424929,24.274712 -17.751769,22.613785 -16.409063))	SPoCA_v1.0_AR_0000011103							null	null	null	null	null		null	null
AR	2014-01-01T04:20:48	POINT(-783.137 -480.66)	POLYGON((-807.3 -526.5,-753.9 -526.5,-753.9 -426.9,-807.3 -426.9,-807.3 -526.5))	POLYGON((-807.3 -487.5,-806.7 -486.9,-783.9 -426.9,-755.7 -460.5,-754.5 -483.9,-782.7 -519.9,-797.1 -521.1,-807.3 -487.5))	POINT(-68.56287 -30.600067)	POLYGON((-80.871262 -33.152124,-68.091015 -33.76433,-60.263298 -27.40988,-68.028298 -27.059556,-80.871262 -33.152124))	POLYGON((-74.129427 -30.79909,-73.914551 -30.768753,-64.372161 -27.227522,-62.635027 -29.518929,-64.215431 -31.01743,-72.927741 -33.078574,-76.589881 -32.98577,-74.129427 -30.79909))	SPoCA_v1.0_AR_0000011097							null	null	null	null	null		null	null
AR	2014-01-01T04:20:48	POINT(-71.9457 -182.278)	POLYGON((-104.7 -225.3,-36.9 -225.3,-36.9 -144.9,-104.7 -144.9,-104.7 -225.3))	POLYGON((-104.7 -204.3,-104.1 -203.7,-89.1 -144.9,-40.5 -173.1,-41.1 -207.3,-95.7 -225.3,-104.7 -204.3))	POINT(-4.3322385 -13.729397)	POLYGON((-6.388122 -16.290782,-2.247443 -16.306664,-2.20119 -11.519831,-6.256353 -11.504414,-6.388122 -16.290782))	POLYGON((-6.348608 -15.032819,-6.311014 -14.997173,-5.321298 -11.509278,-2.431602 -13.189675,-2.490068 -15.227368,-5.837063 -16.293773,-6.348608 -15.032819))	SPoCA_v1.0_AR_0000011063							null	null	null	null	null		null	null
AR	2014-01-01T04:20:48	POINT(-601.227 -346.88)	POLYGON((-668.1 -427.5,-557.1 -427.5,-557.1 -295.5,-668.1 -295.5,-668.1 -427.5))	POLYGON((-668.1 -310.5,-667.5 -309.9,-612.9 -295.5,-558.3 -325.5,-581.7 -352.5,-576.9 -409.5,-600.9 -427.5,-626.1 -410.7,-624.9 -328.5,-668.1 -310.5))	POINT(-41.845842 -23.015013)	POLYGON((-50.546003 -27.848407,-40.218176 -28.213999,-37.244257 -19.976912,-46.446052 -19.666113,-50.546003 -27.848407))	POLYGON((-46.801446 -20.577298,-46.732645 -20.542768,-41.711037 -19.833096,-37.880026 -21.809672,-40.343158 -23.417142,-41.40284 -27.008636,-44.087511 -28.084858,-45.842883 -26.933303,-43.429911 -21.813768,-46.801446 -20.577298))	SPoCA_v1.0_AR_0000011079							null	null	null	null	null		null	null
AR	2014-01-01T08:20:48	POINT(-855.158 201.498)	POLYGON((-909.9 143.1,-798.3 143.1,-798.3 260.7,-909.9 260.7,-909.9 143.1))	POLYGON((-909.9 186.3,-909.3 186.9,-852.9 260.7,-804.3 237.9,-810.9 178.5,-900.9 143.1,-909.9 186.3))	POINT(-62.797426 10.512194)	POLYGON((-69.831427 7.379064,-55.229062 6.681098,-57.179431 13.821046,-74.297979 14.672064,-69.831427 7.379064))	POLYGON((-70.979929 10.010564,-70.88528 10.041601,-64.102911 14.151459,-57.346929 12.445986,-57.02209 8.865775,-68.299062 7.3018,-70.979929 10.010564))	SPoCA_v1.0_AR_0000011093							null	null	null	null	null		null	null
AR	2014-01-01T08:20:48	POINT(911.579 -324.093)	POLYGON((894.9 -362.7,930.3 -362.7,930.3 -287.7,894.9 -287.7,894.9 -362.7))	POLYGON((894.9 -351.3,895.5 -350.7,924.3 -287.7,904.5 -357.3,894.9 -351.3))	POINT(82.801186 -19.793002)	POLYGON((81.954096 -22.259877,89.104832 -21.283112,86.701187 -17.340221,74.321219 -17.96931,81.954096 -22.259877))	POLYGON((80.27257 -21.62535,80.398647 -21.581199,83.045498 -17.528379,85.781537 -21.723285,80.27257 -21.62535))	SPoCA_v1.0_AR_0000011080							null	null	null	null	null		null	null
AR	2014-01-01T08:20:48	POINT(-774.332 -478.034)	POLYGON((-800.1 -524.7,-734.7 -524.7,-734.7 -419.7,-800.1 -419.7,-800.1 -524.7))	POLYGON((-800.1 -488.1,-799.5 -487.5,-776.7 -464.7,-773.1 -432.9,-735.3 -420.3,-761.7 -445.5,-775.5 -521.7,-791.7 -520.5,-800.1 -488.1))	POINT(-66.838526 -30.510851)	POLYGON((-78.100417 -33.167261,-64.733973 -33.80027,-57.508155 -27.070154,-66.33174 -26.677372,-78.100417 -33.167261))	POLYGON((-72.628139 -30.918011,-72.429827 -30.886846,-66.089572 -29.651592,-63.226531 -27.680321,-57.61023 -27.104798,-62.460882 -28.542462,-71.648252 -33.270889,-75.112748 -33.021067,-72.628139 -30.918011))	SPoCA_v1.0_AR_0000011097							null	null	null	null	null		null	null
AR	2014-01-01T08:20:48	POINT(-33.7998 -183.243)	POLYGON((-75.3 -236.7,5.7 -236.7,5.7 -142.5,-75.3 -142.5,-75.3 -236.7))	POLYGON((-75.3 -203.1,-74.1 -202.5,-56.1 -180.9,-60.3 -147.9,-36.9 -142.5,3.9 -170.7,4.5 -198.9,-54.9 -236.7,-75.3 -203.1))	POINT(-2.0344602 -13.81281)	POLYGON((-4.606875 -17.004623,0.348365 -17.014046,0.339792 -11.399644,-4.493339 -11.390553,-4.606875 -17.004623))	POLYGON((-4.560376 -14.989211,-4.486798 -14.953663,-3.375941 -13.670174,-3.601066 -11.712939,-2.20023 -11.397503,0.233967 -13.069297,0.271936 -14.747687,-3.357156 -17.009067,-4.560376 -14.989211))	SPoCA_v1.0_AR_0000011063							null	null	null	null	null		null	null
AR	2014-01-01T08:20:48	POINT(-889.796 -223.935)	POLYGON((-937.5 -350.1,-842.7 -350.1,-842.7 -135.3,-937.5 -135.3,-937.5 -350.1))	POLYGON((-937.5 -194.1,-936.9 -193.5,-923.7 -135.3,-905.1 -177.3,-885.9 -137.7,-869.1 -149.1,-866.7 -198.9,-842.7 -228.3,-863.7 -279.9,-863.1 -339.3,-882.3 -350.1,-891.9 -338.7,-865.5 -291.9,-871.5 -248.1,-890.1 -233.7,-909.9 -270.3,-937.5 -194.1))	POINT(-69.954506 -14.304349)	POLYGON((-89.153219 -20.462484,-68.52846 -22.127649,-60.851573 -9.442561,-76.102628 -8.702162,-89.153219 -20.462484))	POLYGON((-78.941241 -12.061443,-78.723591 -12.036612,-73.059004 -8.855858,-70.883674 -11.461724,-66.661184 -9.312352,-64.517567 -10.090485,-65.46921 -13.014844,-63.079837 -14.893907,-68.106166 -17.793664,-71.427813 -21.310799,-76.469508 -21.740663,-77.869679 -20.955084,-68.998444 -18.487478,-67.932741 -15.863525,-70.42412 -14.871009,-76.60725 -16.788889,-78.941241 -12.061443))	SPoCA_v1.0_AR_0000011098							null	null	null	null	null		null	null
AR	2014-01-01T08:20:48	POINT(623.424 -242.266)	POLYGON((536.1 -294.9,734.1 -294.9,734.1 -193.5,536.1 -193.5,536.1 -294.9))	POLYGON((536.1 -290.7,536.7 -290.1,542.7 -219.3,590.1 -222.9,611.7 -195.9,641.1 -193.5,661.5 -194.1,681.3 -239.1,729.3 -255.3,731.7 -277.5,706.5 -282.9,683.1 -258.3,659.7 -278.7,635.1 -269.1,611.1 -285.9,599.7 -264.3,574.5 -261.3,536.1 -290.7))	POINT(41.631162 -16.607744)	POLYGON((35.623646 -20.004724,52.68358 -19.400258,50.428004 -13.351049,34.316659 -13.910984,35.623646 -20.004724))	POLYGON((35.557166 -19.749025,35.593335 -19.711176,35.080182 -15.43322,38.707429 -15.537427,40.04195 -13.875587,42.354091 -13.653453,44.038564 -13.629646,46.455471 -16.244028,51.202822 -17.041289,51.976591 -18.362367,49.67702 -18.783997,46.98559 -17.387155,45.343447 -18.690649,43.055849 -18.186571,41.383041 -19.27008,40.079753 -17.995542,38.048457 -17.878754,35.557166 -19.749025))	SPoCA_v1.0_AR_0000011071							null	null	null	null	null		null	null
AR	2014-01-01T08:20:48	POINT(-578.65 -336.683)	POLYGON((-651.3 -421.5,-531.9 -421.5,-531.9 -288.3,-651.3 -288.3,-651.3 -421.5))	POLYGON((-651.3 -308.7,-650.7 -308.1,-598.5 -288.3,-533.1 -323.7,-553.5 -356.1,-553.5 -399.9,-576.3 -420.9,-594.9 -414.3,-602.7 -320.7,-621.3 -305.7,-651.3 -308.7))	POINT(-39.747691 -22.461728)	POLYGON((-48.636561 -27.54358,-37.929082 -27.911081,-35.201711 -19.612443,-44.815421 -19.297325,-48.636561 -27.54358))	POLYGON((-45.267399 -20.535912,-45.200851 -20.501279,-40.401728 -19.449893,-35.880382 -21.774341,-38.125303 -23.729249,-39.160459 -26.47846,-41.692472 -27.751501,-43.131377 -27.275171,-41.386556 -21.413781,-42.623256 -20.444313,-45.267399 -20.535912))	SPoCA_v1.0_AR_0000011079							null	null	null	null	null		null	null
AR	2014-01-01T12:20:48	POINT(-962.261 -137.199)	POLYGON((-966.3 -163.5,-957.3 -163.5,-957.3 -113.7,-966.3 -113.7,-966.3 -163.5))	POLYGON((-966.3 -125.1,-965.7 -124.5,-966.3 -96.9,-958.5 -163.5,-966.3 -125.1))	POINT(-84.989409 -8.3575222)	POLYGON((-89.771334 -9.605052,-84.524722 -9.946271,-81.091228 -7.16962,-85.620537 -6.931659,-89.771334 -9.605052))	POLYGON((-86.888706 -7.539825,-86.242009 -7.5384,-84.357363 -6.005183,-85.291271 -9.906063,-86.888706 -7.539825))	SPoCA_v1.0_AR_0000011106							null	null	null	null	null		null	null
AR	2014-01-01T12:20:48	POINT(914.915 -328.293)	POLYGON((902.7 -357.3,929.1 -357.3,929.1 -298.5,902.7 -298.5,902.7 -357.3))	POLYGON((902.7 -349.5,903.3 -348.9,925.5 -298.5,917.1 -336.3,902.7 -349.5))	POINT(85.392254 -19.924119)	POLYGON((84.644882 -21.7836,89.1285 -21.019531,89.728456 -17.821509,77.002037 -18.505082,84.644882 -21.7836))	POLYGON((83.071075 -21.372678,83.242866 -21.326103,85.640669 -18.062176,89.181384 -20.12384,83.071075 -21.372678))	SPoCA_v1.0_AR_0000011080							null	null	null	null	null		null	null
AR	2014-01-01T12:20:48	POINT(-884.314 -206.296)	POLYGON((-931.5 -273.9,-825.9 -273.9,-825.9 -147.9,-931.5 -147.9,-931.5 -273.9))	POLYGON((-931.5 -186.3,-930.9 -185.7,-919.5 -154.5,-888.3 -182.1,-863.7 -147.9,-846.9 -201.9,-826.5 -216.3,-835.5 -238.5,-887.1 -239.7,-897.3 -274.5,-931.5 -186.3))	POINT(-68.374151 -13.327063)	POLYGON((-84.594579 -16.604102,-62.429972 -17.700986,-59.09472 -10.278819,-75.150576 -9.503354,-84.594579 -16.604102))	POLYGON((-76.834168 -11.70636,-76.650671 -11.67984,-72.830794 -10.012929,-68.209675 -11.886205,-63.764107 -10.063409,-62.862519 -13.325477,-60.685938 -14.290099,-62.465252 -15.547472,-70.167994 -15.253299,-73.977908 -17.182631,-76.834168 -11.70636))	SPoCA_v1.0_AR_0000011098							null	null	null	null	null		null	null
AR	2014-01-01T12:20:48	POINT(-550.446 -336.748)	POLYGON((-580.5 -409.5,-518.1 -409.5,-518.1 -293.7,-580.5 -293.7,-580.5 -409.5))	POLYGON((-580.5 -341.1,-579.9 -340.5,-578.7 -293.7,-527.7 -306.3,-528.9 -387.9,-552.3 -384.9,-575.1 -406.5,-580.5 -341.1))	POINT(-37.486704 -22.55285)	POLYGON((-41.727917 -27.027306,-36.497599 -27.1938,-34.249917 -19.987322,-39.060478 -19.840043,-41.727917 -27.027306))	POLYGON((-39.999498 -22.744355,-39.937206 -22.708902,-38.917471 -19.844662,-35.173059 -20.735279,-36.858719 -25.797525,-38.691651 -25.549423,-41.174897 -26.852411,-39.999498 -22.744355))	SPoCA_v1.0_AR_0000011079							null	null	null	null	null		null	null
AR	2014-01-01T12:20:48	POINT(-756.816 -480.726)	POLYGON((-791.7 -524.7,-713.7 -524.7,-713.7 -407.7,-791.7 -407.7,-791.7 -524.7))	POLYGON((-791.7 -483.9,-791.1 -483.3,-730.5 -407.7,-732.3 -439.5,-713.7 -465.3,-742.5 -509.1,-775.5 -524.7,-791.7 -483.9))	POINT(-64.329105 -30.815781)	POLYGON((-75.788594 -33.285687,-61.62357 -33.948306,-54.546816 -26.428707,-64.272969 -26.003372,-75.788594 -33.285687))	POLYGON((-70.477229 -30.743224,-70.299818 -30.711125,-56.438045 -26.349576,-58.279082 -28.34103,-57.481001 -30.082939,-64.537001 -32.738539,-72.046907 -33.467149,-70.477229 -30.743224))	SPoCA_v1.0_AR_0000011097							null	null	null	null	null		null	null
AR	2014-01-01T12:20:48	POINT(665.147 -236.966)	POLYGON((553.5 -309.3,797.1 -309.3,797.1 -149.1,553.5 -149.1,553.5 -309.3))	POLYGON((553.5 -257.1,554.1 -256.5,566.7 -225.3,594.3 -210.9,621.9 -218.7,640.5 -197.1,690.9 -194.1,717.9 -216.9,750.9 -161.7,777.9 -149.1,795.3 -186.3,764.1 -186.9,743.1 -215.7,768.9 -281.7,763.5 -307.5,721.5 -252.9,687.3 -278.7,659.7 -270.9,638.1 -283.5,614.7 -264.9,569.7 -291.9,553.5 -257.1))	POINT(45.021394 -16.181887)	POLYGON((37.211879 -20.858683,60.124799 -19.981044,55.942622 -10.489583,35.17612 -11.262381,37.211879 -20.858683))	POLYGON((36.379104 -17.691249,36.416092 -17.653721,36.950692 -15.752847,38.878918 -14.826726,41.156229 -15.218804,42.35647 -13.882969,46.543669 -13.551007,49.340792 -14.809098,51.508924 -11.424864,53.963086 -10.574632,56.424074 -12.682178,53.211106 -12.855154,51.69666 -14.642467,55.946482 -18.465804,56.167713 -20.042824,50.405682 -16.939971,47.804111 -18.612407,45.188575 -18.234067,43.590626 -19.061214,41.302668 -18.005935,38.175354 -19.75794,36.379104 -17.691249))	SPoCA_v1.0_AR_0000011071							null	null	null	null	null		null	null
AR	2014-01-01T12:20:48	POINT(6.57158 -187.003)	POLYGON((-34.5 -237.3,48.9 -237.3,48.9 -146.1,-34.5 -146.1,-34.5 -237.3))	POLYGON((-34.5 -209.7,-33.9 -209.1,-21.3 -150.3,4.5 -148.5,48.9 -182.1,28.5 -237.3,-30.3 -229.5,-34.5 -209.7))	POINT(0.39589209 -14.057843)	POLYGON((-2.109608 -17.06769,2.990796 -17.06567,2.918695 -11.627978,-2.058762 -11.629928,-2.109608 -17.06769))	POLYGON((-2.091837 -15.410643,-2.055083 -15.374813,-1.272048 -11.879437,0.268618 -11.773699,2.943403 -13.762201,1.742599 -17.068325,-1.848088 -16.598686,-2.091837 -15.410643))	SPoCA_v1.0_AR_0000011063							null	null	null	null	null		null	null
AR	2014-01-01T12:20:48	POINT(-822.462 207.375)	POLYGON((-864.9 171.9,-779.1 171.9,-779.1 264.3,-864.9 264.3,-864.9 171.9))	POLYGON((-864.9 183.3,-864.3 183.9,-857.7 245.1,-832.5 264.3,-786.3 229.5,-786.3 182.1,-846.9 171.9,-864.9 183.3))	POINT(-58.82375 10.665989)	POLYGON((-63.497806 8.768546,-53.572057 8.30715,-55.130293 13.93587,-66.00903 14.4577,-63.497806 8.768546))	POLYGON((-63.724013 9.459733,-63.65399 9.492144,-64.291439 13.204794,-61.426546 14.231259,-55.193206 11.829888,-54.437733 8.953326,-61.148912 8.655088,-63.724013 9.459733))	SPoCA_v1.0_AR_0000011093							null	null	null	null	null		null	null
AR	2014-01-01T12:20:48	POINT(-866.714 -325.522)	POLYGON((-886.5 -351.9,-846.3 -351.9,-846.3 -300.9,-886.5 -300.9,-886.5 -351.9))	POLYGON((-886.5 -313.5,-873.3 -312.9,-853.5 -302.7,-846.3 -327.9,-873.9 -351.9,-886.5 -313.5))	POINT(-71.18171 -20.469064)	POLYGON((-77.775321 -21.793226,-69.259071 -22.213274,-66.408499 -19.172942,-73.431609 -18.832004,-77.775321 -21.793226))	POLYGON((-74.330788 -19.566742,-71.601529 -19.66444,-67.608448 -19.226931,-67.80715 -20.780128,-74.637586 -21.950245,-74.330788 -19.566742))	SPoCA_v1.0_AR_0000011107							null	null	null	null	null		null	null
AR	2014-01-01T16:20:48	POINT(671.621 -273.585)	POLYGON((594.3 -331.5,738.9 -331.5,738.9 -191.1,594.3 -191.1,594.3 -331.5))	POLYGON((594.3 -288.3,594.9 -287.7,630.3 -230.7,663.9 -229.5,692.7 -194.1,717.3 -191.1,740.1 -252.9,725.1 -278.1,655.5 -330.9,631.5 -330.9,594.3 -288.3))	POINT(46.291477 -18.370679)	POLYGON((40.932762 -22.129527,54.32099 -21.621261,50.845693 -13.21571,38.640916 -13.665408,40.932762 -22.129527))	POLYGON((40.071541 -19.490785,40.108953 -19.452781,42.015827 -15.925716,44.791032 -15.753969,46.703769 -13.558386,48.845338 -13.295956,52.210989 -16.879126,51.353362 -18.448745,46.194917 -21.905686,44.072977 -21.983086,40.071541 -19.490785))	SPoCA_v1.0_AR_0000011071							null	null	null	null	null		null	null
