event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2013-04-01T05:35:48	POINT(-259.475 -256.37)	POLYGON((-312.3 -291.9,-206.7 -291.9,-206.7 -216.9,-312.3 -216.9,-312.3 -291.9))	POLYGON((-312.3 -281.1,-311.7 -280.5,-290.1 -242.1,-243.3 -217.5,-206.7 -231.3,-220.5 -260.1,-258.3 -288.9,-312.3 -281.1))	POINT(-16.82804 -21.675637)	POLYGON((-20.719443 -23.744309,-13.564389 -23.971662,-13.128069 -19.359175,-20.04542 -19.143577,-20.719443 -23.744309))	POLYGON((-20.609874 -23.075629,-20.562772 -23.040113,-18.760822 -20.73307,-15.504403 -19.331631,-13.202239 -20.237285,-14.27216 -21.980107,-17.005427 -23.686794,-20.609874 -23.075629))	SPoCA_v1.0_AR_0000008243							null	null	null	null	null		null	null
AR	2013-04-01T05:35:48	POINT(892.227 270.278)	POLYGON((881.1 248.1,903.9 248.1,903.9 293.7,881.1 293.7,881.1 248.1))	POLYGON((881.1 290.1,881.7 290.7,897.9 281.1,903.3 248.7,889.5 252.3,881.1 290.1))	POINT(73.507459 14.566918)	POLYGON((69.970777 12.793472,75.116535 13.365698,79.067818 16.667902,72.342292 15.906662,69.970777 12.793472))	POLYGON((72.116524 15.654813,72.290483 15.711953,75.781575 15.500874,74.992884 13.389047,71.883478 13.265278,72.116524 15.654813))	SPoCA_v1.0_AR_0000008298							null	null	null	null	null		null	null
AR	2013-04-01T05:35:48	POINT(-807.713 247.685)	POLYGON((-838.5 207.3,-774.9 207.3,-774.9 302.7,-838.5 302.7,-838.5 207.3))	POLYGON((-838.5 229.5,-837.9 230.1,-811.5 302.1,-789.3 301.5,-774.9 289.5,-800.7 219.9,-834.3 207.3,-838.5 229.5))	POINT(-58.951117 11.606977)	POLYGON((-62.042474 9.43303,-54.505923 8.686142,-56.366728 14.78698,-64.850462 15.656614,-62.042474 9.43303))	POLYGON((-62.530561 10.848321,-62.46234 10.878251,-60.916401 15.206845,-58.051691 14.878321,-56.033538 13.924201,-57.567298 9.75534,-61.484765 9.375781,-62.530561 10.848321))	SPoCA_v1.0_AR_0000008291							null	null	null	null	null		null	null
AR	2013-04-01T05:35:48	POINT(-873.012 -281.545)	POLYGON((-890.7 -309.9,-860.7 -309.9,-860.7 -237.9,-890.7 -237.9,-890.7 -309.9))	POLYGON((-890.7 -238.5,-890.1 -237.9,-861.9 -285.9,-865.5 -310.5,-890.7 -238.5))	POINT(-73.724529 -18.966315)	POLYGON((-80.485008 -20.016682,-73.219469 -20.807592,-69.113938 -16.737573,-74.64839 -16.148053,-80.485008 -20.016682))	POLYGON((-74.684095 -16.181319,-74.520862 -16.161854,-71.860624 -19.438592,-74.233699 -20.736971,-74.684095 -16.181319))	SPoCA_v1.0_AR_0000008303							null	null	null	null	null		null	null
AR	2013-04-01T05:35:48	POINT(-917.14 -188.474)	POLYGON((-929.7 -208.5,-904.5 -208.5,-904.5 -173.1,-929.7 -173.1,-929.7 -208.5))	POLYGON((-929.7 -188.1,-929.1 -187.5,-905.1 -177.9,-918.9 -208.5,-929.7 -188.1))	POINT(-77.990556 -12.741985)	POLYGON((-83.857223 -13.315725,-76.006646 -14.187575,-74.23733 -12.214513,-80.786175 -11.492262,-83.857223 -13.315725))	POLYGON((-81.911093 -12.282836,-81.637562 -12.276753,-74.57899 -12.470073,-79.821642 -13.766996,-81.911093 -12.282836))	SPoCA_v1.0_AR_0000008301							null	null	null	null	null		null	null
AR	2013-04-01T05:35:48	POINT(-489.194 278.543)	POLYGON((-579.9 237.3,-392.7 237.3,-392.7 334.5,-579.9 334.5,-579.9 237.3))	POLYGON((-579.9 273.9,-579.3 274.5,-552.3 302.1,-514.5 285.9,-489.9 305.1,-440.1 303.9,-410.1 334.5,-392.7 287.1,-407.1 258.9,-434.7 269.1,-457.5 253.5,-510.3 284.7,-534.3 243.9,-566.1 237.3,-579.9 273.9))	POINT(-31.157145 11.231395)	POLYGON((-37.546027 9.104368,-24.303301 8.30725,-24.867409 14.3966,-38.595343 15.255086,-37.546027 9.104368))	POLYGON((-37.868467 11.391211,-37.827716 11.425583,-36.030674 13.022822,-33.046571 11.80852,-31.427081 12.908211,-27.892747 12.625375,-26.058674 14.457707,-24.549255 11.399489,-25.360969 9.68978,-27.286122 10.421754,-28.763137 9.538574,-32.729486 11.713295,-34.171238 9.278546,-36.494275 9.030059,-37.868467 11.391211))	SPoCA_v1.0_AR_0000008252							null	null	null	null	null		null	null
AR	2013-04-01T05:35:48	POINT(868.479 -171.001)	POLYGON((818.7 -216.3,904.5 -216.3,904.5 -135.9,818.7 -135.9,818.7 -216.3))	POLYGON((818.7 -154.5,819.3 -153.9,887.7 -139.5,902.7 -216.3,857.7 -200.1,847.5 -167.7,820.5 -168.9,818.7 -154.5))	POINT(67.763324 -12.776085)	POLYGON((62.296652 -16.100676,76.464674 -14.617121,72.813563 -10.109327,60.189084 -11.412804,62.296652 -16.100676))	POLYGON((60.59643 -12.498584,60.654861 -12.456502,69.882435 -10.641157,76.040147 -14.663552,67.115666 -14.619595,64.622463 -12.898372,61.163011 -13.317,60.59643 -12.498584))	SPoCA_v1.0_AR_0000008225							null	null	null	null	null		null	null
AR	2013-04-01T05:35:48	POINT(-805.598 -311.174)	POLYGON((-852.9 -403.5,-757.5 -403.5,-757.5 -183.9,-852.9 -183.9,-852.9 -403.5))	POLYGON((-852.9 -344.7,-843.3 -344.1,-834.3 -317.1,-848.1 -249.9,-844.5 -233.1,-826.5 -237.3,-812.7 -183.9,-757.5 -269.1,-771.3 -390.9,-838.5 -401.1,-852.9 -344.7))	POINT(-64.377416 -21.803728)	POLYGON((-80.922945 -26.02494,-62.961163 -27.904682,-54.475595 -14.862408,-65.864241 -13.758274,-80.922945 -26.02494))	POLYGON((-74.338884 -22.908023,-72.383349 -23.077892,-68.983299 -21.710324,-67.663904 -17.631577,-66.412106 -16.720706,-64.046889 -17.21992,-60.603303 -14.28474,-56.793401 -19.893012,-64.067523 -26.967098,-76.669816 -26.33042,-74.338884 -22.908023))	SPoCA_v1.0_AR_0000008276							null	null	null	null	null		null	null
AR	2013-04-01T09:35:48	POINT(-784.714 240.961)	POLYGON((-822.3 206.7,-756.9 206.7,-756.9 303.3,-822.3 303.3,-822.3 206.7))	POLYGON((-822.3 216.9,-821.7 217.5,-788.1 285.9,-758.1 303.3,-762.3 237.3,-781.5 217.5,-794.7 206.7,-822.3 216.9))	POINT(-56.12055 10.917049)	POLYGON((-59.94365 9.1874,-52.633627 8.479692,-54.353337 14.635418,-62.461959 15.447648,-59.94365 9.1874))	POLYGON((-60.133405 9.832385,-60.069452 9.862783,-57.494035 13.847812,-54.485533 14.648088,-53.622553 10.452135,-55.369657 9.399699,-56.672175 8.863348,-60.133405 9.832385))	SPoCA_v1.0_AR_0000008291							null	null	null	null	null		null	null
AR	2013-04-01T09:35:48	POINT(-780.377 -291.849)	POLYGON((-838.5 -405.3,-735.3 -405.3,-735.3 -177.9,-838.5 -177.9,-838.5 -405.3))	POLYGON((-838.5 -341.1,-837.3 -340.5,-816.3 -319.5,-824.7 -234.3,-800.7 -233.1,-799.5 -180.9,-782.1 -180.9,-760.5 -236.7,-737.7 -253.5,-735.3 -314.7,-755.1 -344.1,-749.7 -403.5,-786.9 -367.5,-815.1 -383.7,-838.5 -341.1))	POINT(-60.267854 -20.98416)	POLYGON((-77.167368 -26.553195,-60.178455 -28.287457,-52.125353 -14.702387,-63.702551 -13.608337,-77.167368 -26.553195))	POLYGON((-71.28021 -22.999561,-71.022571 -22.988122,-66.336572 -22.131386,-63.698304 -17.066007,-60.607991 -17.296123,-58.973221 -14.2553,-57.019978 -14.440293,-56.125797 -17.94186,-54.196229 -19.155859,-55.958765 -22.827876,-59.457602 -24.375702,-61.922172 -28.002106,-64.828857 -25.362655,-70.340475 -25.856476,-71.28021 -22.999561))	SPoCA_v1.0_AR_0000008276							null	null	null	null	null		null	null
AR	2013-04-01T09:35:48	POINT(-446.379 285.102)	POLYGON((-540.3 246.9,-353.1 246.9,-353.1 335.7,-540.3 335.7,-540.3 246.9))	POLYGON((-540.3 272.7,-539.7 273.3,-515.7 299.1,-470.7 294.9,-442.5 319.5,-392.1 310.5,-368.1 335.7,-353.1 285.9,-366.9 266.7,-443.1 258.9,-471.3 272.7,-527.1 246.9,-540.3 272.7))	POINT(-28.195337 11.475393)	POLYGON((-34.637694 9.502555,-21.747955 8.789035,-22.211809 14.355632,-35.50554 15.11809,-34.637694 9.502555))	POLYGON((-34.842563 11.113216,-34.80298 11.147846,-33.256706 12.656184,-29.971366 12.189383,-28.18642 13.632566,-24.657203 12.879059,-23.215134 14.401813,-21.920455 11.211215,-22.733277 10.055141,-27.804349 9.827374,-29.849427 10.798456,-33.667393 9.438614,-34.842563 11.113216))	SPoCA_v1.0_AR_0000008252							null	null	null	null	null		null	null
AR	2013-04-01T09:35:48	POINT(903.051 268.742)	POLYGON((894.9 251.1,911.7 251.1,911.7 286.5,894.9 286.5,894.9 251.1))	POLYGON((894.9 285.3,896.1 285.9,910.5 269.7,909.3 251.1,894.9 285.3))	POINT(76.35004 14.793875)	POLYGON((73.049512 13.323574,77.692138 13.846074,81.850948 16.536024,75.361784 15.795524,73.049512 13.323574))	POLYGON((75.267282 15.709418,75.659364 15.791408,79.000303 15.155096,76.909633 13.75733,75.267282 15.709418))	SPoCA_v1.0_AR_0000008298							null	null	null	null	null		null	null
AR	2013-04-01T09:35:48	POINT(-907.872 -181.953)	POLYGON((-927.3 -207.9,-888.9 -207.9,-888.9 -160.5,-927.3 -160.5,-927.3 -207.9))	POLYGON((-927.3 -180.3,-926.7 -179.7,-900.3 -160.5,-895.5 -194.1,-911.7 -207.9,-927.3 -180.3))	POINT(-75.386198 -12.627526)	POLYGON((-82.75202 -13.402188,-72.699073 -14.506834,-70.770189 -11.81796,-79.25069 -10.894435,-82.75202 -13.402188))	POLYGON((-80.489425 -11.963719,-80.251926 -11.953515,-72.879292 -11.592182,-73.346621 -13.591255,-77.753235 -13.95747,-80.489425 -11.963719))	SPoCA_v1.0_AR_0000008301							null	null	null	null	null		null	null
AR	2013-04-01T09:35:48	POINT(-491.313 123.747)	POLYGON((-544.5 102.3,-456.3 102.3,-456.3 147.3,-544.5 147.3,-544.5 102.3))	POLYGON((-544.5 125.1,-543.9 125.7,-459.9 147.3,-472.5 111.3,-506.7 102.3,-544.5 125.1))	POINT(-30.653998 1.7716112)	POLYGON((-34.39579 0.717028,-28.245339 0.349849,-28.28954 3.05348,-34.464299 3.42514,-34.39579 0.717028))	POLYGON((-34.419368 2.086285,-34.37689 2.119565,-28.533798 3.066919,-29.349261 0.949957,-31.709264 0.548661,-34.419368 2.086285))	SPoCA_v1.0_AR_0000008302							null	null	null	null	null		null	null
AR	2013-04-01T09:35:48	POINT(878.036 -187.72)	POLYGON((833.1 -265.5,918.9 -265.5,918.9 -141.9,833.1 -141.9,833.1 -265.5))	POLYGON((833.1 -244.5,833.7 -243.9,864.9 -207.3,844.5 -153.9,902.1 -147.9,918.9 -186.9,905.7 -206.7,868.5 -213.3,854.7 -264.9,833.1 -244.5))	POINT(69.891585 -13.569538)	POLYGON((66.12607 -18.756191,86.321402 -16.570137,76.132367 -10.109124,62.083546 -11.58491,66.12607 -18.756191))	POLYGON((65.237103 -17.541906,65.297521 -17.498639,68.500972 -14.914053,63.849794 -12.135001,72.765553 -10.839285,78.385734 -12.600537,76.193458 -14.054803,69.323949 -15.196434,69.43692 -18.377417,65.237103 -17.541906))	SPoCA_v1.0_AR_0000008225							null	null	null	null	null		null	null
AR	2013-04-01T09:35:48	POINT(-217.785 -260.557)	POLYGON((-271.5 -291.3,-168.9 -291.3,-168.9 -224.1,-271.5 -224.1,-271.5 -291.3))	POLYGON((-271.5 -275.1,-270.9 -274.5,-260.7 -249.9,-195.9 -224.1,-169.5 -237.3,-183.9 -272.7,-245.7 -291.3,-271.5 -275.1))	POINT(-14.095965 -22.004951)	POLYGON((-17.920395 -23.799033,-11.0501 -23.983933,-10.728597 -19.844526,-17.394285 -19.668254,-17.920395 -23.799033))	POLYGON((-17.78079 -22.79571,-17.735353 -22.75998,-16.861915 -21.267927,-12.466552 -19.8065,-10.824036 -20.650525,-11.937369 -22.808646,-16.174511 -23.854168,-17.78079 -22.79571))	SPoCA_v1.0_AR_0000008243							null	null	null	null	null		null	null
AR	2013-04-01T13:35:48	POINT(-409.025 289.786)	POLYGON((-503.1 249.9,-324.9 249.9,-324.9 335.1,-503.1 335.1,-503.1 249.9))	POLYGON((-503.1 272.1,-502.5 272.7,-483.3 304.5,-447.9 293.7,-416.7 323.7,-364.5 311.7,-333.3 335.1,-327.3 265.5,-356.7 272.7,-381.3 257.1,-436.5 280.5,-468.9 251.7,-495.3 249.9,-503.1 272.1))	POINT(-25.669602 11.641457)	POLYGON((-31.954585 9.523097,-19.940391 8.907491,-20.344791 14.246347,-32.697424 14.901245,-31.954585 9.523097))	POLYGON((-32.111915 10.906971,-32.073225 10.941821,-30.952449 12.858741,-28.364437 12.030566,-26.432075 13.811379,-22.818539 12.876027,-20.897653 14.269527,-20.153473 9.879112,-22.094162 10.407543,-23.639454 9.512692,-27.485119 11.158487,-29.549327 9.489876,-31.397793 9.488802,-32.111915 10.906971))	SPoCA_v1.0_AR_0000008252							null	null	null	null	null		null	null
AR	2013-04-01T13:35:48	POINT(894.755 -176.253)	POLYGON((858.9 -215.7,921.9 -215.7,921.9 -135.3,858.9 -135.3,858.9 -215.7))	POLYGON((858.9 -163.5,859.5 -162.9,909.9 -136.5,913.5 -210.3,882.3 -215.7,858.9 -163.5))	POINT(72.436918 -12.596384)	POLYGON((67.895628 -15.489813,81.422484 -14.029726,76.597656 -9.656142,65.359951 -10.851696,67.895628 -15.489813))	POLYGON((66.11419 -12.483842,66.183578 -12.440263,73.9376 -10.019246,78.403132 -14.031916,71.831213 -15.076487,66.11419 -12.483842))	SPoCA_v1.0_AR_0000008225							null	null	null	null	null		null	null
AR	2013-04-01T13:35:48	POINT(-759.74 248.91)	POLYGON((-789.9 216.9,-738.9 216.9,-738.9 290.7,-789.9 290.7,-789.9 216.9))	POLYGON((-789.9 228.3,-789.3 228.9,-765.3 290.7,-740.1 278.7,-746.1 231.9,-764.7 216.9,-789.9 228.3))	POINT(-53.551261 11.168933)	POLYGON((-56.295688 9.457815,-50.971086 8.95856,-52.163045 13.642736,-57.842262 14.189089,-56.295688 9.457815))	POLYGON((-56.48509 10.177144,-56.427647 10.208513,-54.991265 13.910187,-52.050209 12.881131,-51.883096 9.96362,-53.574199 9.198417,-56.48509 10.177144))	SPoCA_v1.0_AR_0000008291							null	null	null	null	null		null	null
AR	2013-04-01T13:35:48	POINT(-900.524 -180.439)	POLYGON((-922.5 -203.1,-879.9 -203.1,-879.9 -158.7,-922.5 -158.7,-922.5 -203.1))	POLYGON((-922.5 -187.5,-921.9 -186.9,-888.9 -158.7,-885.9 -189.3,-903.9 -203.1,-922.5 -187.5))	POINT(-73.751263 -12.710376)	POLYGON((-80.586927 -13.347908,-70.836554 -14.408275,-69.190773 -11.872713,-77.813019 -10.94253,-80.586927 -13.347908))	POLYGON((-79.473097 -12.515504,-79.254661 -12.503,-70.714322 -11.711788,-71.328514 -13.511232,-75.585749 -13.898235,-79.473097 -12.515504))	SPoCA_v1.0_AR_0000008301							null	null	null	null	null		null	null
AR	2013-04-01T13:35:48	POINT(-187.138 -250.329)	POLYGON((-234.3 -288.3,-138.9 -288.3,-138.9 -214.5,-234.3 -214.5,-234.3 -288.3))	POLYGON((-234.3 -274.5,-233.7 -273.9,-224.7 -239.1,-168.9 -214.5,-140.1 -227.7,-150.9 -263.1,-197.7 -288.3,-234.3 -274.5))	POINT(-12.02985 -21.416801)	POLYGON((-15.384551 -23.682307,-9.057999 -23.82622,-8.775588 -19.286328,-14.901625 -19.149549,-15.384551 -23.682307))	POLYGON((-15.283458 -22.827235,-15.239222 -22.791281,-14.418694 -20.66749,-10.689163 -19.251122,-8.897064 -20.090179,-9.732171 -22.251196,-12.941436 -23.746595,-15.283458 -22.827235))	SPoCA_v1.0_AR_0000008243							null	null	null	null	null		null	null
AR	2013-04-01T13:35:48	POINT(-758.79 -296.743)	POLYGON((-808.5 -438.3,-714.9 -438.3,-714.9 -177.9,-808.5 -177.9,-808.5 -438.3))	POLYGON((-808.5 -248.1,-807.9 -247.5,-783.3 -230.1,-763.5 -177.9,-760.5 -225.9,-722.7 -251.7,-714.9 -310.5,-735.3 -324.9,-732.9 -401.1,-749.7 -438.3,-749.1 -377.7,-785.7 -352.5,-808.5 -248.1))	POINT(-57.915734 -21.510241)	POLYGON((-74.17543 -29.077408,-59.591669 -30.538726,-50.173017 -14.866164,-59.951753 -13.974188,-74.17543 -29.077408))	POLYGON((-62.094836 -18.074471,-61.997022 -18.046888,-58.467357 -17.311997,-54.9698 -14.442488,-55.825872 -17.299503,-52.618394 -19.179291,-53.630233 -22.766385,-56.352034 -23.434596,-59.643633 -28.057138,-64.234266 -30.093895,-60.386465 -26.454337,-63.802724 -24.491928,-62.094836 -18.074471))	SPoCA_v1.0_AR_0000008276							null	null	null	null	null		null	null
AR	2013-04-01T17:35:48	POINT(-730.922 252.99)	POLYGON((-749.7 221.1,-714.9 221.1,-714.9 288.3,-749.7 288.3,-749.7 221.1))	POLYGON((-749.7 243.9,-749.1 244.5,-729.3 285.9,-716.7 278.1,-722.7 233.1,-738.3 221.1,-749.7 243.9))	POINT(-50.693025 11.164113)	POLYGON((-52.101036 9.325652,-48.734906 9.023636,-49.716424 13.275573,-53.249766 13.600079,-52.101036 9.325652))	POLYGON((-52.432968 10.760869,-52.381167 10.793162,-51.096335 13.250108,-49.71225 12.637314,-49.615848 9.839091,-50.96954 9.222517,-52.432968 10.760869))	SPoCA_v1.0_AR_0000008291							null	null	null	null	null		null	null
AR	2013-04-01T17:35:48	POINT(903.509 -180.698)	POLYGON((869.1 -217.5,929.7 -217.5,929.7 -139.5,869.1 -139.5,869.1 -217.5))	POLYGON((869.1 -179.1,869.7 -178.5,912.9 -139.5,929.7 -189.9,921.3 -213.9,894.3 -217.5,869.1 -179.1))	POINT(74.391449 -12.654809)	POLYGON((69.610445 -15.419024,85.036017 -13.735911,78.879137 -9.657246,66.949512 -10.938941,69.610445 -15.419024))	POLYGON((68.142496 -13.220676,68.216132 -13.176444,74.692632 -10.116772,82.109883 -12.368015,81.070802 -13.957003,74.279741 -14.922662,68.142496 -13.220676))	SPoCA_v1.0_AR_0000008225							null	null	null	null	null		null	null
AR	2013-04-01T17:35:48	POINT(-906.634 -304.485)	POLYGON((-917.1 -318.3,-898.5 -318.3,-898.5 -283.5,-917.1 -283.5,-917.1 -318.3))	POLYGON((-917.1 -283.5,-916.5 -284.1,-899.1 -309.3,-905.7 -318.3,-917.1 -283.5))	POINT(-86.547463 -18.996695)	POLYGON((-88.042028 -19.045658,-84.708871 -20.079328,-80.129295 -18.386956,-89.694044 -17.250243,-88.042028 -19.045658))	POLYGON((-89.694044 -17.250243,-89.507463 -17.377854,-83.50036 -19.642054,-89.197427 -19.396292,-89.694044 -17.250243))	SPoCA_v1.0_AR_0000008309							null	null	null	null	null		null	null
