event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2013-05-01T06:23:48	POINT(836.378 -256.909)	POLYGON((783.9 -313.5,900.9 -313.5,900.9 -188.1,783.9 -188.1,783.9 -313.5))	POLYGON((783.9 -244.5,784.5 -243.9,801.3 -211.5,813.3 -237.3,847.5 -240.3,897.9 -189.3,869.7 -302.1,843.9 -276.3,815.1 -313.5,788.1 -305.1,783.9 -244.5))	POINT(66.645888 -17.298813)	POLYGON((61.736686 -21.178946,88.846585 -19.155499,75.359393 -12.453347,57.642052 -13.602753,61.736686 -21.178946))	POLYGON((59.16159 -16.994251,59.214658 -16.95371,60.288866 -14.881414,62.617285 -16.333811,67.664761 -16.196944,74.730811 -12.570321,75.444826 -19.559517,68.764088 -18.376489,66.122246 -20.903104,61.92003 -20.633333,59.16159 -16.994251))	SPoCA_v1.0_AR_0000008489							null	null	null	null	null		null	null
AR	2013-05-01T06:23:48	POINT(-858.03 277.495)	POLYGON((-885.9 195.3,-818.1 195.3,-818.1 327.3,-885.9 327.3,-885.9 195.3))	POLYGON((-885.9 203.1,-885.3 203.7,-864.9 321.3,-818.7 310.5,-858.9 293.7,-874.5 239.7,-863.7 204.9,-885.9 203.1))	POINT(-68.959622 15.463563)	POLYGON((-70.838563 10.482215,-60.429155 9.783822,-64.591143 18.327472,-80.334037 19.443231,-70.838563 10.482215))	POLYGON((-71.117698 10.982037,-71.020465 11.012247,-73.070307 18.532839,-63.927571 17.209485,-69.965206 16.556662,-70.345329 13.194686,-67.176838 10.821367,-71.117698 10.982037))	SPoCA_v1.0_AR_0000008566							null	null	null	null	null		null	null
AR	2013-05-01T06:23:48	POINT(615.915 -248.543)	POLYGON((492.3 -320.7,757.5 -320.7,757.5 -182.7,492.3 -182.7,492.3 -320.7))	POLYGON((492.3 -284.7,492.9 -284.1,532.5 -212.7,558.9 -228.3,592.5 -221.7,613.5 -182.7,677.7 -207.3,714.3 -190.5,723.9 -221.7,756.9 -246.3,749.7 -260.1,688.5 -264.9,648.3 -298.5,618.3 -260.7,564.9 -253.5,548.7 -270.9,550.5 -303.9,522.9 -320.7,492.3 -284.7))	POINT(42.706737 -18.139741)	POLYGON((34.035547 -23.053041,58.728709 -21.820703,54.645027 -13.448062,32.135161 -14.533038,34.035547 -23.053041))	POLYGON((33.426898 -20.79858,33.463228 -20.759478,35.46414 -16.242435,37.719607 -17.110246,40.305936 -16.58847,41.452405 -14.140118,47.359735 -15.35778,50.464211 -14.160792,52.04054 -15.994232,56.118094 -17.287185,55.724603 -18.170667,49.592424 -18.812428,46.656986 -21.078053,43.143761 -18.876344,38.589525 -18.635681,37.589768 -19.764827,38.345176 -21.809808,36.45086 -22.956674,33.426898 -20.79858))	SPoCA_v1.0_AR_0000008521							null	null	null	null	null		null	null
AR	2013-05-01T06:23:48	POINT(-484.449 -300.459)	POLYGON((-527.1 -367.5,-440.7 -367.5,-440.7 -252.9,-527.1 -252.9,-527.1 -367.5))	POLYGON((-527.1 -351.3,-526.5 -350.7,-502.5 -319.5,-502.5 -270.3,-473.1 -252.9,-455.1 -253.5,-442.5 -275.1,-459.9 -303.3,-444.3 -345.9,-476.7 -328.5,-506.7 -367.5,-527.1 -351.3))	POINT(-33.08046 -21.805109)	POLYGON((-37.82029 -25.912151,-30.910957 -26.179782,-29.167134 -18.964406,-35.607081 -18.723951,-37.82029 -25.912151))	POLYGON((-37.440113 -24.878226,-37.377254 -24.842123,-34.810888 -22.946304,-33.98236 -19.874172,-31.53206 -18.881123,-30.219004 -18.965419,-29.575516 -20.33599,-31.266596 -22.051668,-30.791436 -24.786671,-32.966869 -23.591499,-36.140015 -25.981617,-37.440113 -24.878226))	SPoCA_v1.0_AR_0000008522							null	null	null	null	null		null	null
AR	2013-05-01T10:24:12	POINT(471.244 455.835)	POLYGON((452.7 404.1,489.9 404.1,489.9 495.3,452.7 495.3,452.7 404.1))	POLYGON((452.7 453.9,453.3 454.5,458.7 481.5,482.1 490.5,475.5 437.7,488.1 404.7,455.7 430.5,452.7 453.9))	POINT(32.980958 25.053131)	POLYGON((30.595964 21.47699,33.456775 21.592224,35.463625 27.895447,32.371416 27.762534,30.595964 21.47699))	POLYGON((31.472034 24.859336,31.530982 24.902662,32.535847 26.804392,34.679219 27.523916,32.949876 23.819312,33.326555 21.626551,31.266707 23.265587,31.472034 24.859336))	SPoCA_v1.0_AR_0000008564							null	null	null	null	null		null	null
AR	2013-05-01T10:24:12	POINT(839.895 -267.644)	POLYGON((799.5 -324.9,893.7 -324.9,893.7 -196.5,799.5 -196.5,799.5 -324.9))	POLYGON((799.5 -294.9,800.1 -294.3,820.5 -196.5,833.1 -239.7,868.5 -239.7,893.7 -213.3,870.9 -301.5,856.5 -290.1,825.9 -324.9,799.5 -294.9))	POINT(67.684006 -17.897475)	POLYGON((64.413654 -21.733243,87.845852 -20.150095,74.156032 -13.048222,59.667561 -13.987757,64.413654 -21.733243))	POLYGON((62.999508 -19.912494,63.054909 -19.871076,62.29091 -13.82593,65.45241 -16.296389,71.236486 -15.918036,75.022857 -14.025247,75.685068 -19.501277,71.802203 -19.04045,68.482132 -21.473158,62.999508 -19.912494))	SPoCA_v1.0_AR_0000008489							null	null	null	null	null		null	null
AR	2013-05-01T10:24:12	POINT(-600.018 376.706)	POLYGON((-646.5 319.5,-556.5 319.5,-556.5 430.5,-646.5 430.5,-646.5 319.5))	POLYGON((-646.5 390.9,-645.9 391.5,-614.1 428.7,-592.5 427.5,-592.5 397.5,-556.5 358.5,-589.5 319.5,-602.7 354.9,-631.5 357.3,-646.5 390.9))	POINT(-42.002592 20.184487)	POLYGON((-44.939929 16.643886,-37.345509 16.269948,-39.479315 23.62757,-47.855707 24.066781,-44.939929 16.643886))	POLYGON((-46.621624 21.359798,-46.580734 21.3971,-44.631874 23.768774,-42.593456 23.581228,-41.820061 21.542271,-37.967599 18.803918,-40.022596 16.395315,-41.77591 18.754596,-44.375721 19.043599,-46.621624 21.359798))	SPoCA_v1.0_AR_0000008533							null	null	null	null	null		null	null
AR	2013-05-01T10:24:12	POINT(-687.596 -230.76)	POLYGON((-747.9 -275.7,-639.9 -275.7,-639.9 -179.1,-747.9 -179.1,-747.9 -275.7))	POLYGON((-747.9 -256.5,-747.3 -255.9,-728.1 -252.3,-708.3 -220.5,-709.5 -179.1,-685.5 -212.7,-660.3 -204.9,-639.9 -222.3,-650.1 -239.1,-702.3 -248.1,-713.1 -275.7,-747.9 -256.5))	POINT(-48.72889 -16.723379)	POLYGON((-56.001306 -19.122947,-45.348589 -19.696252,-43.597595 -13.805802,-53.577697 -13.27923,-56.001306 -19.122947))	POLYGON((-55.422538 -17.954208,-55.340131 -17.921497,-53.209938 -17.81792,-50.481619 -15.995419,-49.803323 -13.487983,-48.173117 -15.63703,-45.760954 -15.280577,-44.283177 -16.425962,-45.486889 -17.406338,-50.519488 -17.704281,-52.307262 -19.331799,-55.422538 -17.954208))	SPoCA_v1.0_AR_0000008551							null	null	null	null	null		null	null
AR	2013-05-01T10:24:12	POINT(128.152 242.523)	POLYGON((-6.3 185.1,242.1 185.1,242.1 310.5,-6.3 310.5,-6.3 185.1))	POLYGON((-6.3 245.7,-5.1 246.3,44.7 310.5,111.3 274.5,155.1 285.3,176.1 269.1,213.9 299.1,241.5 267.9,231.3 210.9,138.3 225.3,75.3 185.1,-0.9 211.5,-6.3 245.7))	POINT(7.8332365 10.600609)	POLYGON((-0.380156 7.031184,14.778764 7.170734,15.190229 14.967155,-0.390338 14.816979,-0.380156 7.031184))	POLYGON((-0.384073 10.757831,-0.310954 10.794995,2.770681 14.821909,6.846768 12.581426,9.59065 13.287567,10.860523 12.290013,13.338183 14.211961,14.975522 12.283677,14.160897 8.739549,8.429888 9.542644,4.548707 7.044387,-0.05452 8.647647,-0.384073 10.757831))	SPoCA_v1.0_AR_0000008510							null	null	null	null	null		null	null
AR	2013-05-01T10:24:12	POINT(-849.816 304.754)	POLYGON((-866.1 266.7,-834.9 266.7,-834.9 331.5,-866.1 331.5,-866.1 266.7))	POLYGON((-866.1 272.1,-865.5 272.7,-849.9 328.5,-834.9 312.9,-854.7 267.3,-866.1 272.1))	POINT(-68.847946 17.186662)	POLYGON((-69.972826 14.861802,-64.667237 14.499876,-67.619651 18.81096,-74.235013 19.275519,-69.972826 14.861802))	POLYGON((-70.2424 15.219628,-70.155105 15.25127,-70.293009 18.803918,-66.628089 17.55269,-67.907037 14.756929,-70.2424 15.219628))	SPoCA_v1.0_AR_0000008566							null	null	null	null	null		null	null
AR	2013-05-01T10:24:12	POINT(627.375 -245.336)	POLYGON((522.9 -319.5,740.1 -319.5,740.1 -183.3,522.9 -183.3,522.9 -319.5))	POLYGON((522.9 -278.1,523.5 -277.5,566.1 -212.7,581.7 -244.5,609.3 -240.9,641.1 -183.3,663.3 -198.3,686.1 -192.3,701.7 -213.3,736.5 -210.3,730.5 -265.5,645.3 -236.7,620.7 -263.7,584.7 -257.7,540.3 -319.5,522.9 -278.1))	POINT(43.624396 -17.884729)	POLYGON((36.425046 -22.868452,56.640141 -21.858559,52.865768 -13.576535,34.395094 -14.468911,36.425046 -22.868452))	POLYGON((35.677182 -20.282374,35.714053 -20.243244,38.062596 -16.120449,39.793998 -18.010456,42.008961 -17.685882,43.759667 -14.054773,45.914083 -14.867345,47.858035 -14.399472,49.700864 -15.593193,53.057911 -15.224157,53.819916 -18.60806,45.017409 -17.280796,43.408677 -19.039301,40.266958 -18.810606,37.828766 -22.81006,35.677182 -20.282374))	SPoCA_v1.0_AR_0000008521							null	null	null	null	null		null	null
AR	2013-05-01T14:25:24	POINT(129.501 239.688)	POLYGON((69.9 178.5,193.5 178.5,193.5 313.5,69.9 313.5,69.9 178.5))	POLYGON((69.9 191.1,70.5 191.7,110.1 237.3,107.7 276.9,79.5 300.9,83.1 313.5,116.7 283.5,193.5 283.5,162.3 245.1,172.5 204.9,109.5 178.5,69.9 191.1))	POINT(7.9124801 10.443281)	POLYGON((4.218605 6.657191,11.752636 6.733859,12.097327 15.120023,4.339718 15.037135,4.218605 6.657191))	POLYGON((4.225672 7.4265,4.262374 7.463383,6.717597 10.28428,6.628927 12.747255,4.919155 14.243229,5.161434 15.042225,7.197952 13.166018,11.994626 13.225537,9.946821 10.801874,10.501007 8.33065,6.617626 6.673796,4.225672 7.4265))	SPoCA_v1.0_AR_0000008510							null	null	null	null	null		null	null
AR	2013-05-01T14:25:24	POINT(854.621 -266.22)	POLYGON((816.3 -324.9,903.3 -324.9,903.3 -196.5,816.3 -196.5,816.3 -324.9))	POLYGON((816.3 -305.7,816.9 -305.1,833.1 -198.9,845.1 -198.3,849.9 -237.3,880.5 -235.5,902.7 -201.3,903.3 -220.5,881.7 -299.7,869.7 -291.3,834.3 -324.9,816.3 -305.7))	POINT(70.085082 -17.645489)	POLYGON((66.929992 -21.567261,88.817631 -19.750513,76.393943 -12.891149,61.750125 -13.851919,66.929992 -21.567261))	POLYGON((65.901116 -20.408024,65.960973 -20.366092,64.050427 -13.85559,65.738067 -13.711206,67.924115 -15.98144,73.375799 -15.508612,76.514222 -13.178591,77.881573 -14.270825,78.350778 -19.201511,74.619236 -18.922967,69.92754 -21.373473,65.901116 -20.408024))	SPoCA_v1.0_AR_0000008489							null	null	null	null	null		null	null
AR	2013-05-01T14:25:24	POINT(262.432 248.841)	POLYGON((228.3 210.3,300.9 210.3,300.9 309.9,228.3 309.9,228.3 210.3))	POLYGON((228.3 219.3,228.9 219.9,255.3 265.5,240.3 309.9,279.3 291.9,300.9 250.5,273.3 212.7,228.3 219.3))	POINT(16.239688 11.139435)	POLYGON((13.973137 8.716281,18.564284 8.810959,19.014237 15.030299,14.303097 14.929404,13.973137 8.716281))	POLYGON((13.995114 9.270127,14.034206 9.307768,15.846976 12.16812,15.073551 14.944004,17.506016 13.858011,18.714 11.297476,16.812439 8.919254,13.995114 9.270127))	SPoCA_v1.0_AR_0000008567							null	null	null	null	null		null	null
AR	2013-05-01T14:25:24	POINT(-583.24 376.99)	POLYGON((-637.5 317.7,-523.5 317.7,-523.5 431.7,-637.5 431.7,-637.5 317.7))	POLYGON((-637.5 393.3,-636.9 393.9,-588.3 431.1,-573.3 392.1,-523.5 362.7,-561.9 317.7,-578.7 360.9,-622.5 353.7,-637.5 393.3))	POINT(-40.561837 20.145022)	POLYGON((-44.107055 16.498291,-34.749051 16.055453,-36.718954 23.593298,-47.003435 24.112514,-44.107055 16.498291))	POLYGON((-45.835848 21.487841,-45.795436 21.525253,-42.319515 23.822959,-40.035116 21.111261,-35.400356 18.97534,-37.755182 16.188119,-39.854455 19.062649,-43.494944 18.777594,-45.835848 21.487841))	SPoCA_v1.0_AR_0000008533							null	null	null	null	null		null	null
AR	2013-05-01T14:25:24	POINT(-836.002 312.306)	POLYGON((-853.5 296.7,-815.7 296.7,-815.7 330.3,-853.5 330.3,-853.5 296.7))	POLYGON((-853.5 304.5,-852.9 305.1,-834.9 330.3,-816.3 318.3,-825.3 302.1,-853.5 304.5))	POINT(-66.796865 17.533533)	POLYGON((-69.115743 16.700475,-62.950281 16.284277,-64.382798 18.521583,-71.184331 18.988022,-69.115743 16.700475))	POLYGON((-69.545917 17.225326,-69.464264 17.257827,-67.56396 18.737063,-63.924706 17.722651,-64.596826 16.735964,-69.545917 17.225326))	SPoCA_v1.0_AR_0000008566							null	null	null	null	null		null	null
AR	2013-05-01T14:25:24	POINT(649.146 -250.311)	POLYGON((549.3 -320.7,756.3 -320.7,756.3 -182.7,549.3 -182.7,549.3 -320.7))	POLYGON((549.3 -284.1,549.9 -283.5,577.5 -213.9,595.5 -207.3,631.5 -230.1,666.9 -182.7,720.3 -189.9,749.7 -216.3,746.1 -264.3,721.5 -268.5,700.5 -303.9,681.3 -291.3,661.5 -304.5,608.7 -295.5,584.7 -320.7,558.3 -309.3,549.3 -284.1))	POINT(45.625899 -18.084689)	POLYGON((38.587847 -22.841631,58.581775 -21.812958,54.519674 -13.436301,36.380698 -14.338308,38.587847 -22.841631))	POLYGON((37.867847 -20.555585,37.905104 -20.516289,38.980812 -16.141618,40.331156 -15.675384,43.697504 -16.92474,45.97962 -13.896489,51.031995 -14.072353,54.563265 -15.499351,55.4536 -18.430748,52.966344 -18.834013,51.847805 -21.126299,49.578556 -20.450762,48.042245 -21.365638,43.047017 -21.042177,41.556927 -22.710327,39.089359 -22.094954,37.867847 -20.555585))	SPoCA_v1.0_AR_0000008521							null	null	null	null	null		null	null
AR	2013-05-01T18:25:24	POINT(-556.12 382.689)	POLYGON((-606.3 315.3,-478.5 315.3,-478.5 434.1,-606.3 434.1,-606.3 315.3))	POLYGON((-606.3 395.1,-605.7 395.7,-588.3 431.1,-554.7 431.1,-543.3 403.5,-479.7 357.3,-530.1 315.3,-565.5 334.5,-606.3 395.1))	POINT(-38.399018 20.428842)	POLYGON((-41.370473 16.220411,-31.346723 15.779431,-33.128819 23.614215,-44.076163 24.129446,-41.370473 16.220411))	POLYGON((-43.006868 21.470786,-42.96775 21.508405,-42.327337 23.836816,-39.353058 23.690039,-37.758249 21.771109,-31.955188 18.496992,-35.230338 15.937866,-38.307533 17.300943,-43.006868 21.470786))	SPoCA_v1.0_AR_0000008533							null	null	null	null	null		null	null
AR	2013-05-01T18:25:24	POINT(209.466 237.183)	POLYGON((115.5 182.7,347.7 182.7,347.7 321.3,115.5 321.3,115.5 182.7))	POLYGON((115.5 293.1,116.1 293.7,138.9 321.3,159.3 284.1,235.5 287.7,234.3 255.9,259.5 235.5,342.3 257.7,315.9 208.5,275.1 189.9,231.3 211.5,163.5 182.7,122.1 188.1,164.1 252.9,115.5 293.1))	POINT(12.863975 10.371346)	POLYGON((6.986394 6.950419,21.498542 7.210505,22.211949 15.855159,7.201763 15.571868,6.986394 6.950419))	POLYGON((7.142565 13.786411,7.181055 13.824548,8.671881 15.587009,9.852266 13.250339,14.672692 13.552381,14.480474 11.560544,16.009308 10.324967,21.452629 11.831244,19.52374 8.739856,16.866232 7.539286,14.164911 8.810332,9.915773 6.981865,7.393253 7.283898,10.076282 11.304907,7.142565 13.786411))	SPoCA_v1.0_AR_0000008510							null	null	null	null	null		null	null
AR	2013-05-01T18:25:24	POINT(-713.949 -252.134)	POLYGON((-762.3 -278.1,-655.5 -278.1,-655.5 -228.9,-762.3 -228.9,-762.3 -278.1))	POLYGON((-762.3 -233.7,-761.7 -233.1,-698.1 -229.5,-666.3 -248.7,-657.3 -278.1,-678.9 -258.3,-747.9 -264.9,-762.3 -233.7))	POINT(-51.765955 -17.867627)	POLYGON((-57.709641 -19.156773,-46.8121 -19.751534,-45.767011 -16.737734,-56.237246 -16.173016,-57.709641 -19.156773))	POLYGON((-56.365471 -16.463081,-56.282917 -16.430653,-49.692973 -16.573235,-47.137695 -17.897357,-46.977327 -19.74321,-48.518851 -18.424777,-55.667562 -18.446951,-56.365471 -16.463081))	SPoCA_v1.0_AR_0000008551							null	null	null	null	null		null	null
AR	2013-05-01T18:25:24	POINT(863.005 -268.116)	POLYGON((834.9 -326.1,900.3 -326.1,900.3 -200.1,834.9 -200.1,834.9 -326.1))	POLYGON((834.9 -311.7,835.5 -311.1,851.7 -202.5,869.1 -201.3,870.9 -232.5,885.9 -229.5,900.3 -262.5,870.3 -313.5,842.7 -326.1,834.9 -311.7))	POINT(71.732648 -17.650548)	POLYGON((70.113871 -21.432929,88.81506 -19.878926,75.860853 -13.145553,64.338529 -13.904182,70.113871 -21.432929))	POLYGON((69.211069 -20.571384,69.278276 -20.528799,66.870235 -13.890493,69.647848 -13.635771,71.33419 -15.45384,74.194526 -15.076406,80.486061 -16.705179,76.578495 -20.197358,71.557194 -21.338448,69.211069 -20.571384))	SPoCA_v1.0_AR_0000008489							null	null	null	null	null		null	null
