event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2013-01-01T07:04:00	POINT(-857.92 370.227)	POLYGON((-871.5 352.5,-844.5 352.5,-844.5 387.9,-871.5 387.9,-871.5 352.5))	POLYGON((-871.5 379.5,-870.9 380.1,-848.7 377.7,-851.7 352.5,-871.5 379.5))	POINT(-70.382164 21.260204)	POLYGON((-71.876367 20.218328,-66.78665 19.95322,-69.068832 22.317547,-75.138716 22.640029,-71.876367 20.218328))	POLYGON((-74.245205 22.05528,-74.15216 22.088551,-69.126917 21.669514,-68.023364 20.016839,-74.245205 22.05528))	SPoCA_v1.0_AR_0000007464							null	null	null	null	null		null	null
AR	2013-01-01T07:04:00	POINT(217.933 -196.064)	POLYGON((185.1 -242.7,246.3 -242.7,246.3 -152.1,185.1 -152.1,185.1 -242.7))	POLYGON((185.1 -153.9,185.7 -153.3,246.3 -188.1,244.5 -232.5,215.1 -240.3,185.1 -153.9))	POINT(13.275381 -14.52213)	POLYGON((11.408236 -17.340429,15.257019 -17.294661,14.87653 -11.89013,11.125682 -11.934228,11.408236 -17.340429))	POLYGON((11.130143 -12.040695,11.16518 -12.004834,15.008146 -14.025359,15.092051 -16.68217,13.276866 -17.175052,11.130143 -12.040695))	SPoCA_v1.0_AR_0000007455							null	null	null	null	null		null	null
AR	2013-01-01T07:04:00	POINT(-937.754 208.744)	POLYGON((-956.7 190.5,-924.3 190.5,-924.3 228.9,-956.7 228.9,-956.7 190.5))	POLYGON((-956.7 192.3,-956.1 192.9,-936.3 228.9,-924.3 222.9,-929.1 197.1,-956.7 192.3))	POINT(-78.699831 11.755367)	POLYGON((-87.298312 11.125762,-74.106332 10.416603,-75.998591 12.825898,-88.972943 13.420006,-87.298312 11.125762))	POLYGON((-88.192985 11.282425,-87.07766 11.257632,-79.72521 13.025635,-75.653914 12.445337,-75.552845 10.888372,-88.192985 11.282425))	SPoCA_v1.0_AR_0000007465							null	null	null	null	null		null	null
AR	2013-01-01T07:04:00	POINT(-870.692 -302.884)	POLYGON((-932.1 -455.1,-813.3 -455.1,-813.3 -182.7,-932.1 -182.7,-932.1 -455.1))	POLYGON((-932.1 -210.9,-931.5 -210.3,-923.1 -183.9,-903.9 -182.7,-849.3 -220.5,-860.1 -255.9,-851.7 -334.5,-821.7 -375.9,-813.3 -439.5,-849.3 -450.9,-881.7 -368.7,-873.9 -345.3,-859.5 -353.1,-863.1 -317.7,-890.7 -273.9,-911.7 -267.9,-932.1 -210.9))	POINT(-70.499384 -19.099164)	POLYGON((-88.821465 -26.000553,-71.663887 -28.756913,-58.330125 -12.385048,-76.790044 -11.493716,-88.821465 -26.000553))	POLYGON((-78.41749 -13.101194,-78.206152 -13.075957,-74.708104 -11.671481,-70.850666 -11.79322,-63.714733 -14.404427,-66.494139 -16.414614,-69.075055 -21.131565,-66.765905 -23.850335,-70.156418 -27.799005,-80.167387 -28.057913,-78.306602 -22.827908,-74.065727 -21.563691,-71.730476 -22.169168,-70.02757 -20.039346,-72.573286 -17.216166,-76.879745 -16.633322,-78.41749 -13.101194))	SPoCA_v1.0_AR_0000007458							null	null	null	null	null		null	null
AR	2013-01-01T07:04:00	POINT(61.0059 -204.616)	POLYGON((-27.9 -256.5,104.1 -256.5,104.1 -162.9,-27.9 -162.9,-27.9 -256.5))	POLYGON((-27.9 -235.5,-27.3 -234.9,7.5 -230.1,34.5 -199.5,38.7 -167.1,54.9 -162.9,93.3 -171.9,98.1 -226.5,66.3 -256.5,38.1 -233.7,-2.7 -252.3,-27.9 -235.5))	POINT(3.6951305 -15.106071)	POLYGON((-1.7169 -18.231686,6.418058 -18.214536,6.245894 -12.612224,-1.670961 -12.628696,-1.7169 -18.231686))	POLYGON((-1.704842 -16.963505,-1.667846 -16.927435,0.457442 -16.639775,2.085722 -14.804697,2.320372 -12.876525,3.28933 -12.625042,5.60778 -13.149499,5.987102 -16.407339,4.082683 -18.22553,2.327058 -16.854009,-0.165886 -17.978759,-1.704842 -16.963505))	SPoCA_v1.0_AR_0000007432							null	null	null	null	null		null	null
AR	2013-01-01T07:04:00	POINT(867.632 274.395)	POLYGON((848.1 255.9,888.3 255.9,888.3 299.1,848.1 299.1,848.1 255.9))	POLYGON((848.1 276.9,848.7 277.5,850.5 299.1,879.3 284.7,878.7 255.9,848.1 276.9))	POINT(66.819809 15.112395)	POLYGON((63.261072 13.806688,69.57525 14.125504,71.79353 16.886778,64.792144 16.526835,63.261072 13.806688))	POLYGON((63.952323 15.121582,64.059742 15.163638,65.153691 16.544989,69.264937 15.868985,67.901415 14.039567,63.952323 15.121582))	SPoCA_v1.0_AR_0000007456							null	null	null	null	null		null	null
AR	2013-01-01T07:04:00	POINT(314.842 330.383)	POLYGON((261.9 263.7,368.1 263.7,368.1 393.9,261.9 393.9,261.9 263.7))	POLYGON((261.9 281.1,262.5 281.7,305.7 329.7,307.5 382.5,342.3 393.9,377.1 339.3,340.5 320.7,353.1 280.5,274.5 263.7,261.9 281.1))	POINT(19.608918 16.814798)	POLYGON((15.892533 12.65763,22.651895 12.781391,23.712279 20.901564,16.606874 20.76302,15.892533 12.65763))	POLYGON((15.963862 13.718011,16.004054 13.75526,19.011393 16.761284,19.518515 20.087501,21.952724 20.86292,23.791401 17.456688,21.21631 16.245587,21.775326 13.785931,16.680053 12.669891,15.963862 13.718011))	SPoCA_v1.0_AR_0000007441							null	null	null	null	null		null	null
AR	2013-01-01T07:04:00	POINT(27.4466 492)	POLYGON((-20.7 476.1,77.1 476.1,77.1 509.7,-20.7 509.7,-20.7 476.1))	POLYGON((-20.7 500.1,-19.5 500.7,71.7 509.7,75.3 489.3,23.7 476.1,-20.7 500.1))	POINT(1.8024787 27.071362)	POLYGON((-1.346622 26.000036,5.022225 26.011768,5.126416 28.288822,-1.374468 28.276527,-1.346622 26.000036))	POLYGON((-1.366105 27.620598,-1.287378 27.661354,4.766412 28.287027,4.942912 26.899383,1.541833 26.000321,-1.366105 27.620598))	SPoCA_v1.0_AR_0000007457							null	null	null	null	null		null	null
AR	2013-01-01T11:04:00	POINT(252.981 -198.281)	POLYGON((210.3 -251.1,288.3 -251.1,288.3 -146.1,210.3 -146.1,210.3 -251.1))	POLYGON((210.3 -161.7,210.9 -161.1,233.1 -147.3,255.9 -177.3,283.5 -185.1,288.3 -225.9,275.7 -239.1,249.3 -246.9,244.5 -205.5,210.3 -161.7))	POINT(15.46927 -14.644893)	POLYGON((13.024568 -17.849211,17.991183 -17.780376,17.465203 -11.516101,12.647732 -11.581971,13.024568 -17.849211))	POLYGON((12.69215 -12.504748,12.727169 -12.468787,14.048791 -11.635886,15.564771 -13.393818,17.327462 -13.831674,17.840444 -16.263507,17.110369 -17.069429,15.47099 -17.564085,14.969376 -15.083033,12.69215 -12.504748))	SPoCA_v1.0_AR_0000007455							null	null	null	null	null		null	null
AR	2013-01-01T11:04:00	POINT(347.869 307.375)	POLYGON((301.5 238.5,426.9 238.5,426.9 382.5,301.5 382.5,301.5 238.5))	POLYGON((301.5 299.7,302.1 300.3,342.9 323.1,341.1 372.3,360.3 382.5,426.9 335.7,395.1 320.1,389.1 273.9,345.9 268.5,320.1 238.5,301.5 299.7))	POINT(21.604475 15.412498)	POLYGON((18.270646 11.153337,26.37702 11.324511,27.675421 20.254657,19.119205 20.061706,18.270646 11.153337))	POLYGON((18.55943 14.88157,18.601125 14.919182,21.388716 16.379699,21.66565 19.465285,23.057686 20.142264,27.150664 17.296061,24.835833 16.270068,24.090407 13.415854,21.238082 13.025694,19.443753 11.174437,18.55943 14.88157))	SPoCA_v1.0_AR_0000007441							null	null	null	null	null		null	null
AR	2013-01-01T11:04:00	POINT(-925.955 219.577)	POLYGON((-956.1 190.5,-893.7 190.5,-893.7 276.9,-956.1 276.9,-956.1 190.5))	POLYGON((-956.1 195.9,-955.5 196.5,-913.5 237.3,-902.1 276.9,-893.7 264.9,-918.9 198.9,-956.1 195.9))	POINT(-75.896254 12.253309)	POLYGON((-86.389642 11.075256,-68.216339 10.104892,-71.627295 15.507904,-88.820503 16.11197,-86.389642 11.075256))	POLYGON((-89.087333 11.546978,-87.297428 11.48488,-73.798645 13.212127,-73.440924 15.60395,-71.005595 14.741842,-73.237955 10.868958,-89.087333 11.546978))	SPoCA_v1.0_AR_0000007465							null	null	null	null	null		null	null
AR	2013-01-01T11:04:00	POINT(90.6778 -205.21)	POLYGON((7.5 -254.1,137.1 -254.1,137.1 -159.9,7.5 -159.9,7.5 -254.1))	POLYGON((7.5 -230.7,8.1 -230.1,18.9 -215.1,54.3 -215.1,102.3 -161.7,127.5 -161.1,137.1 -195.3,110.7 -246.9,72.3 -228.3,29.7 -254.1,7.5 -230.7))	POINT(5.4982771 -15.153411)	POLYGON((0.461135 -18.107011,8.459036 -18.074823,8.232554 -12.440624,0.448847 -12.471544,0.461135 -18.107011))	POLYGON((0.457575 -16.695271,0.49409 -16.659172,1.14766 -15.758388,3.298799 -15.75404,6.136233 -12.561037,7.654706 -12.515911,8.306183 -14.544069,6.804976 -17.65083,4.41187 -16.542244,1.826378 -18.105599,0.457575 -16.695271))	SPoCA_v1.0_AR_0000007432							null	null	null	null	null		null	null
AR	2013-01-01T11:04:00	POINT(-846.238 374.686)	POLYGON((-860.7 357.9,-833.7 357.9,-833.7 393.3,-860.7 393.3,-860.7 357.9))	POLYGON((-860.7 381.9,-860.1 382.5,-852.3 393.3,-834.3 377.1,-834.9 358.5,-860.7 381.9))	POINT(-68.452513 21.435847)	POLYGON((-70.039714 20.455812,-65.325554 20.211245,-67.467971 22.573224,-72.935819 22.862622,-70.039714 20.455812))	POLYGON((-71.895316 22.077306,-71.81455 22.111293,-71.05255 22.761906,-66.520394 21.489071,-65.54758 20.260437,-71.895316 22.077306))	SPoCA_v1.0_AR_0000007464							null	null	null	null	null		null	null
AR	2013-01-01T11:04:00	POINT(-671.404 97.3693)	POLYGON((-728.7 63.3,-621.3 63.3,-621.3 139.5,-728.7 139.5,-728.7 63.3))	POLYGON((-728.7 89.1,-728.1 89.7,-709.5 124.5,-684.3 111.9,-625.5 139.5,-622.5 111.3,-644.7 78.9,-675.9 63.3,-728.7 89.1))	POINT(-43.382019 3.4661187)	POLYGON((-48.126387 1.648967,-39.379897 1.320972,-39.61331 5.814539,-48.474907 6.151927,-48.126387 1.648967))	POLYGON((-48.19868 3.16771,-48.14782 3.200938,-46.689118 5.193012,-44.495535 4.364017,-39.936422 5.825873,-39.583802 4.149052,-41.206877 2.300717,-43.663711 1.47507,-48.19868 3.16771))	SPoCA_v1.0_AR_0000007452							null	null	null	null	null		null	null
AR	2013-01-01T11:04:00	POINT(-881.618 -233.02)	POLYGON((-926.7 -305.7,-833.7 -305.7,-833.7 -176.1,-926.7 -176.1,-926.7 -305.7))	POLYGON((-926.7 -209.7,-925.5 -209.1,-912.3 -176.1,-877.5 -182.7,-838.5 -216.9,-835.5 -305.7,-908.1 -273.9,-926.7 -209.7))	POINT(-68.948293 -14.916768)	POLYGON((-89.725841 -18.294482,-64.788096 -19.554793,-60.57277 -11.899884,-75.180484 -11.186703,-89.725841 -18.294482))	POLYGON((-76.877493 -13.112501,-76.538402 -13.093836,-72.175099 -11.33927,-66.565145 -12.010613,-62.197565 -14.267563,-65.045114 -19.542685,-76.419217 -17.028251,-76.877493 -13.112501))	SPoCA_v1.0_AR_0000007458							null	null	null	null	null		null	null
AR	2013-01-01T11:04:00	POINT(-838.634 -393.437)	POLYGON((-887.1 -452.7,-801.3 -452.7,-801.3 -335.7,-887.1 -335.7,-887.1 -452.7))	POLYGON((-887.1 -336.3,-886.5 -335.7,-809.7 -372.9,-802.5 -439.5,-842.7 -452.7,-887.1 -336.3))	POINT(-70.910948 -24.778877)	POLYGON((-88.734772 -27.009674,-69.190224 -28.7237,-61.750057 -21.558896,-76.309155 -20.855093,-88.734772 -27.009674))	POLYGON((-76.364629 -20.889817,-76.160033 -20.862626,-64.787235 -23.760872,-68.256415 -27.897119,-78.373635 -28.2717,-76.364629 -20.889817))	SPoCA_v1.0_AR_0000007469							null	null	null	null	null		null	null
AR	2013-01-01T11:04:00	POINT(883.469 267.94)	POLYGON((862.5 247.5,905.1 247.5,905.1 299.7,862.5 299.7,862.5 247.5))	POLYGON((862.5 274.5,863.1 275.1,867.9 299.7,897.9 275.1,903.9 249.3,862.5 274.5))	POINT(69.228389 14.834624)	POLYGON((65.052989 13.377496,72.468009 13.760021,75.805643 17.13232,67.069493 16.671718,65.052989 13.377496))	POLYGON((66.007203 15.070011,66.124043 15.112639,67.976942 16.718444,72.406261 15.438852,72.304447 13.86068,66.007203 15.070011))	SPoCA_v1.0_AR_0000007456							null	null	null	null	null		null	null
AR	2013-01-01T11:04:00	POINT(-3.02043 529.097)	POLYGON((-45.3 503.7,36.9 503.7,36.9 561.3,-45.3 561.3,-45.3 503.7))	POLYGON((-45.3 529.5,-44.7 530.1,-15.9 532.5,17.1 561.3,35.7 536.1,-5.7 503.7,-35.1 504.3,-45.3 529.5))	POINT(-0.20311694 29.595871)	POLYGON((-2.997024 27.850194,2.44087 27.848659,2.541807 31.869948,-3.121013 31.871629,-2.997024 27.850194))	POLYGON((-3.048765 29.628625,-3.009598 29.670282,-1.071845 29.833561,1.17757 31.867349,2.41336 30.0875,-0.376922 27.84571,-2.322611 27.88934,-3.048765 29.628625))	SPoCA_v1.0_AR_0000007470							null	null	null	null	null		null	null
AR	2013-01-01T15:04:00	POINT(-158.021 -229.609)	POLYGON((-188.7 -296.1,-112.5 -296.1,-112.5 -176.1,-188.7 -176.1,-188.7 -296.1))	POLYGON((-188.7 -275.7,-187.5 -275.1,-148.5 -271.5,-126.3 -246.3,-139.5 -218.7,-186.3 -206.1,-181.5 -176.1,-126.3 -202.5,-112.5 -238.5,-125.7 -270.3,-161.1 -292.5,-180.3 -295.5,-188.7 -275.7))	POINT(-9.6829233 -16.606446)	POLYGON((-11.868938 -20.621577,-7.044784 -20.662622,-6.774696 -13.43092,-11.411094 -13.392289,-11.868938 -20.621577))	POLYGON((-11.773643 -19.375446,-11.695087 -19.339719,-9.226818 -19.143833,-7.768543 -17.627469,-8.510482 -15.961087,-11.355458 -15.180873,-10.970316 -13.396803,-7.663854 -14.997741,-6.897553 -17.162678,-7.79745 -19.081829,-10.099178 -20.418354,-11.330963 -20.590381,-11.773643 -19.375446))	SPoCA_v1.0_AR_0000007471							null	null	null	null	null		null	null
AR	2013-01-01T15:04:00	POINT(-641.233 99.8868)	POLYGON((-702.9 71.7,-589.5 71.7,-589.5 138.9,-702.9 138.9,-702.9 71.7))	POLYGON((-702.9 89.7,-702.3 90.3,-670.5 116.1,-623.1 101.7,-597.9 138.9,-590.1 106.5,-606.3 87.9,-633.9 75.3,-662.1 86.1,-680.1 71.7,-702.9 89.7))	POINT(-40.990874 3.5120853)	POLYGON((-45.915851 2.040795,-37.015056 1.718859,-37.210984 5.681812,-46.209073 6.011727,-45.915851 2.040795))	POLYGON((-45.965633 3.100488,-45.916788 3.133847,-43.381731 4.55534,-39.596879 3.56931,-37.836558 5.702834,-37.134235 3.767916,-38.289986 2.71273,-40.361111 2.044519,-42.598244 2.760032,-44.020049 1.967539,-45.965633 3.100488))	SPoCA_v1.0_AR_0000007452							null	null	null	null	null		null	null
AR	2013-01-01T15:04:00	POINT(895.718 268.407)	POLYGON((878.7 242.1,915.3 242.1,915.3 301.5,878.7 301.5,878.7 242.1))	POLYGON((878.7 300.3,879.3 300.9,913.5 242.1,881.1 262.5,878.7 300.3))	POINT(71.581909 14.980295)	POLYGON((67.377629 13.160726,74.475976 13.533973,79.17325 17.422862,70.01054 16.928923,67.377629 13.160726))	POLYGON((69.945044 16.851413,70.091755 16.896163,74.049478 13.511135,68.569235 14.461833,69.945044 16.851413))	SPoCA_v1.0_AR_0000007456							null	null	null	null	null		null	null
AR	2013-01-01T15:04:00	POINT(137.809 -204.83)	POLYGON((47.1 -279.3,174.3 -279.3,174.3 -163.5,47.1 -163.5,47.1 -279.3))	POLYGON((47.1 -269.1,47.7 -268.5,123.9 -169.5,170.1 -170.1,157.5 -243.9,105.9 -230.1,77.7 -244.5,61.5 -279.3,47.1 -269.1))	POINT(8.3724035 -15.13178)	POLYGON((2.924147 -19.653648,10.879227 -19.604049,10.497963 -12.65367,2.822414 -12.700666,2.924147 -19.653648))	POLYGON((2.912989 -19.032553,2.949482 -18.995979,7.452733 -13.034612,10.258499 -13.04742,9.695823 -17.467288,6.47363 -16.659564,4.767546 -17.535881,3.819276 -19.650915,2.912989 -19.032553))	SPoCA_v1.0_AR_0000007432							null	null	null	null	null		null	null
AR	2013-01-01T15:04:00	POINT(379.186 315.984)	POLYGON((335.1 237.3,428.7 237.3,428.7 387.9,335.1 387.9,335.1 237.3))	POLYGON((335.1 298.5,335.7 299.1,383.7 314.7,374.7 373.5,392.1 387.9,419.1 353.1,406.5 312.9,425.7 279.3,376.5 276.3,356.1 237.3,335.1 298.5))	POINT(23.733251 15.972195)	POLYGON((20.389599 11.101857,26.488306 11.237571,27.867949 20.586536,21.403425 20.432387,20.389599 11.101857))	POLYGON((20.713504 14.83038,20.756137 14.868089,24.024424 15.899521,23.944908 19.573696,25.296661 20.520702,26.787177 18.35737,25.542366 15.824352,26.571538 13.787247,23.274218 13.526012,21.733168 11.128885,20.713504 14.83038))	SPoCA_v1.0_AR_0000007441							null	null	null	null	null		null	null
AR	2013-01-01T15:04:00	POINT(289.777 -191.996)	POLYGON((255.3 -232.5,318.9 -232.5,318.9 -153.9,255.3 -153.9,255.3 -232.5))	POLYGON((255.3 -164.7,255.9 -164.1,267.9 -153.9,317.7 -183.3,312.3 -232.5,285.9 -227.7,284.1 -200.1,255.3 -164.7))	POINT(17.757782 -14.254225)	POLYGON((15.778243 -16.710122,19.850768 -16.644932,19.422947 -11.963249,15.441569 -12.026372,15.778243 -16.710122))	POLYGON((15.48041 -12.665661,15.515463 -12.629589,16.223758 -12.015076,19.487497 -13.707109,19.423803 -16.65244,17.69901 -16.392434,17.438307 -14.74289,15.48041 -12.665661))	SPoCA_v1.0_AR_0000007455							null	null	null	null	null		null	null
