event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2013-11-01T05:14:00	POINT(595.729 -299.021)	POLYGON((539.7 -329.7,635.1 -329.7,635.1 -266.1,539.7 -266.1,539.7 -329.7))	POLYGON((539.7 -323.7,540.3 -323.1,591.9 -266.1,635.1 -301.5,622.5 -329.7,598.5 -305.7,539.7 -323.7))	POINT(39.38666 -14.6033)	POLYGON((35.422499 -16.331213,43.132564 -16.717556,42.155594 -12.709497,34.702311 -12.345882,35.422499 -16.331213))	POLYGON((35.343766 -15.950734,35.381705 -15.914839,38.67828 -12.532486,42.657556 -14.926863,42.058086 -16.659997,39.701691 -15.034971,35.343766 -15.950734))	SPoCA_v1.0_AR_0000010364							null	null	null	null	null		null	null
AR	2013-11-01T05:14:00	POINT(375.174 -234.157)	POLYGON((293.1 -296.7,441.3 -296.7,441.3 -178.5,293.1 -178.5,293.1 -296.7))	POLYGON((293.1 -180.9,293.7 -180.3,357.3 -199.5,382.5 -229.5,421.5 -205.5,441.3 -225.9,426.3 -296.7,410.7 -261.3,367.5 -241.5,314.1 -258.9,301.5 -238.5,311.1 -207.9,293.1 -180.9))	POINT(23.098881 -9.9531148)	POLYGON((18.098048 -13.655339,27.935104 -13.958902,27.23957 -6.725947,17.682093 -6.442558,18.098048 -13.655339))	POLYGON((17.687388 -6.586837,17.723505 -6.551648,21.803575 -7.81481,23.556853 -9.68409,26.025166 -8.310481,27.454172 -9.596611,26.901391 -13.921302,25.59575 -11.692026,22.632159 -10.386183,19.265263 -11.355127,18.382936 -10.086698,18.887802 -8.242986,17.687388 -6.586837))	SPoCA_v1.0_AR_0000010284							null	null	null	null	null		null	null
AR	2013-11-01T05:14:00	POINT(-145.911 -295.875)	POLYGON((-209.7 -356.1,-86.7 -356.1,-86.7 -237.9,-209.7 -237.9,-209.7 -356.1))	POLYGON((-209.7 -304.5,-209.1 -303.9,-158.7 -297.3,-152.1 -273.3,-167.7 -244.5,-143.7 -237.9,-86.7 -262.5,-93.9 -324.3,-121.5 -326.1,-140.7 -356.1,-177.9 -356.1,-209.7 -304.5))	POINT(-8.8862859 -13.434432)	POLYGON((-13.071599 -17.273665,-5.362098 -17.175162,-5.198046 -9.839443,-12.662688 -9.93022,-13.071599 -17.273665))	POLYGON((-12.861015 -14.029156,-12.82141 -13.991157,-9.676482 -13.532853,-9.215068 -12.04475,-10.107644 -10.292804,-8.637448 -9.871917,-5.223837 -11.342107,-5.749786 -15.173538,-7.453014 -15.301867,-8.724628 -17.208077,-11.059586 -17.240094,-12.861015 -14.029156))	SPoCA_v1.0_AR_0000010300							null	null	null	null	null		null	null
AR	2013-11-01T05:14:00	POINT(812.336 -396.278)	POLYGON((791.7 -413.1,833.1 -413.1,833.1 -376.5,791.7 -376.5,791.7 -413.1))	POLYGON((791.7 -405.9,792.3 -405.3,827.1 -376.5,831.9 -402.9,791.7 -405.9))	POINT(65.103784 -22.376868)	POLYGON((62.879078 -23.317332,70.199176 -23.84934,67.393653 -21.262167,60.950841 -20.803924,62.879078 -23.317332))	POLYGON((62.46207 -22.81639,62.517229 -22.781067,66.344909 -21.186007,69.083965 -23.09862,62.46207 -22.81639))	SPoCA_v1.0_AR_0000010363							null	null	null	null	null		null	null
AR	2013-11-01T05:14:00	POINT(-901.043 55.2362)	POLYGON((-932.7 24.3,-866.7 24.3,-866.7 81.3,-932.7 81.3,-932.7 24.3))	POLYGON((-932.7 61.5,-932.1 62.1,-928.5 80.7,-872.1 77.1,-879.3 31.5,-924.3 25.5,-932.7 61.5))	POINT(-69.016088 4.8406834)	POLYGON((-74.67873 2.595583,-63.649202 3.37745,-64.257654 6.720251,-75.623137 5.914697,-74.67873 2.595583))	POLYGON((-75.204646 4.767026,-75.077701 4.811999,-74.646291 5.950384,-64.941319 6.423798,-65.441509 3.681604,-72.900767 2.796555,-75.204646 4.767026))	SPoCA_v1.0_AR_0000010358							null	null	null	null	null		null	null
AR	2013-11-01T09:14:00	POINT(-885.3 55.9058)	POLYGON((-926.1 23.7,-844.5 23.7,-844.5 86.7,-926.1 86.7,-926.1 23.7))	POLYGON((-926.1 69.3,-925.5 69.9,-854.1 86.7,-849.3 45.3,-908.1 23.7,-926.1 69.3))	POINT(-66.554883 5.0460527)	POLYGON((-73.242715 2.659881,-60.81597 3.523826,-61.450765 7.221564,-74.245525 6.332039,-73.242715 2.659881))	POLYGON((-73.879829 5.322696,-73.764199 5.366767,-62.661952 7.141164,-61.573694 4.754372,-69.862628 2.902543,-73.879829 5.322696))	SPoCA_v1.0_AR_0000010358							null	null	null	null	null		null	null
AR	2013-11-01T09:14:00	POINT(405.714 -227.985)	POLYGON((320.1 -277.5,474.9 -277.5,474.9 -162.9,320.1 -162.9,320.1 -277.5))	POLYGON((320.1 -178.5,320.7 -177.9,351.9 -162.9,359.1 -185.7,393.3 -199.5,416.1 -231.9,449.7 -212.7,473.7 -222.3,468.9 -277.5,338.1 -243.9,320.1 -178.5))	POINT(25.07988 -9.6557404)	POLYGON((19.736727 -12.525457,30.123492 -12.868598,29.4576 -5.885859,19.340167 -5.56351,19.736727 -12.525457))	POLYGON((19.375213 -6.499809,19.411589 -6.464716,21.354113 -5.61759,21.875301 -7.000724,24.138688 -7.900672,25.790905 -9.917547,27.954909 -8.828629,29.651953 -9.474166,29.701653 -12.852093,20.739225 -10.492819,19.375213 -6.499809))	SPoCA_v1.0_AR_0000010284							null	null	null	null	null		null	null
AR	2013-11-01T09:14:00	POINT(-656.831 304.589)	POLYGON((-700.5 263.7,-581.7 263.7,-581.7 338.7,-700.5 338.7,-700.5 263.7))	POLYGON((-700.5 331.5,-699.9 332.1,-662.1 338.7,-614.1 295.5,-583.5 317.1,-583.5 294.3,-629.1 264.3,-684.9 291.9,-700.5 331.5))	POINT(-46.628942 21.314726)	POLYGON((-49.659396 18.617876,-39.389479 19.144901,-40.920886 23.741505,-51.798754 23.170554,-49.659396 18.617876))	POLYGON((-51.561077 22.729701,-51.520327 22.769841,-48.053571 23.37901,-42.673615 20.951861,-40.578958 22.3999,-40.103874 21.001192,-43.29892 18.992799,-48.893643 20.402889,-51.561077 22.729701))	SPoCA_v1.0_AR_0000010341							null	null	null	null	null		null	null
AR	2013-11-01T09:14:00	POINT(649.923 211.529)	POLYGON((618.3 178.5,684.9 178.5,684.9 249.3,618.3 249.3,618.3 178.5))	POLYGON((618.3 202.5,618.9 203.1,621.3 240.9,645.9 248.1,684.9 209.1,671.7 178.5,618.3 202.5))	POINT(44.107455 15.731181)	POLYGON((41.027482 13.890849,46.590746 13.605795,47.884486 17.8321,42.112469 18.131637,41.027482 13.890849))	POLYGON((41.355516 15.322297,41.412742 15.355787,42.212153 17.613228,44.415257 17.942388,47.096205 15.426411,45.446864 13.666773,41.355516 15.322297))	SPoCA_v1.0_AR_0000010351							null	null	null	null	null		null	null
AR	2013-11-01T09:14:00	POINT(829.246 -395.612)	POLYGON((809.1 -412.5,849.3 -412.5,849.3 -375.9,809.1 -375.9,809.1 -412.5))	POLYGON((809.1 -400.5,809.7 -399.9,838.5 -375.9,847.5 -401.1,820.5 -412.5,809.1 -400.5))	POINT(68.011118 -22.549358)	POLYGON((65.623736 -23.47948,73.997551 -24.098541,70.480214 -21.454844,63.427298 -20.944695,65.623736 -23.47948))	POLYGON((64.839129 -22.63843,64.899159 -22.603609,68.341011 -21.297509,72.306771 -23.224927,67.645809 -23.626062,64.839129 -22.63843))	SPoCA_v1.0_AR_0000010363							null	null	null	null	null		null	null
AR	2013-11-01T09:14:00	POINT(-61.5134 -275.164)	POLYGON((-194.1 -365.7,40.5 -365.7,40.5 -175.5,-194.1 -175.5,-194.1 -365.7))	POLYGON((-194.1 -324.9,-193.5 -324.3,-164.1 -297.3,-136.5 -328.5,-104.1 -323.1,-94.5 -298.5,-107.1 -249.9,-81.3 -242.7,-69.3 -212.7,-34.5 -207.9,-13.5 -175.5,16.5 -206.7,37.5 -275.7,-2.1 -258.3,-37.5 -266.1,-63.3 -325.5,-135.3 -369.3,-194.1 -324.9))	POINT(-3.714176 -12.126741)	POLYGON((-12.124795 -17.883363,2.510243 -17.785945,2.403041 -6.072523,-11.595346 -6.159108,-12.124795 -17.883363))	POLYGON((-11.95977 -15.302636,-11.92003 -15.264397,-10.009545 -13.553171,-8.386302 -15.478382,-6.374936 -15.119541,-5.744947 -13.58154,-6.441055 -10.597037,-4.877892 -10.145753,-4.134855 -8.320224,-2.055563 -8.021411,-0.800797 -6.069056,0.982751 -7.946731,2.263471 -12.153785,-0.126233 -11.082315,-2.258547 -11.563825,-3.873738 -15.252164,-8.42719 -18.060504,-11.95977 -15.302636))	SPoCA_v1.0_AR_0000010300							null	null	null	null	null		null	null
AR	2013-11-01T09:14:00	POINT(595.37 -311.373)	POLYGON((547.5 -359.7,669.9 -359.7,669.9 -260.1,547.5 -260.1,547.5 -359.7))	POLYGON((547.5 -339.3,548.1 -338.7,617.1 -260.1,642.3 -291.9,668.7 -294.9,665.1 -309.3,631.5 -299.7,586.5 -315.9,560.7 -359.1,547.5 -339.3))	POINT(39.531383 -15.392436)	POLYGON((36.463595 -18.290723,46.879484 -18.838344,45.027067 -12.507044,35.226053 -12.013927,36.463595 -18.290723))	POLYGON((36.155973 -16.982703,36.193841 -16.9466,40.612293 -12.272641,43.119815 -14.366311,45.457465 -14.680636,45.389497 -15.573865,42.327116 -14.80874,38.88535 -15.643282,37.496205 -18.301752,36.155973 -16.982703))	SPoCA_v1.0_AR_0000010364							null	null	null	null	null		null	null
AR	2013-11-01T13:14:00	POINT(-50.8334 -290.85)	POLYGON((-174.9 -362.1,64.5 -362.1,64.5 -228.3,-174.9 -228.3,-174.9 -362.1))	POLYGON((-174.9 -272.7,-174.3 -272.1,-94.5 -332.7,-64.5 -317.1,-63.3 -277.5,12.9 -237.9,60.9 -228.3,62.7 -264.3,48.9 -275.7,3.3 -269.1,-19.5 -293.7,-12.9 -324.9,-44.1 -329.1,-77.7 -362.1,-156.3 -329.1,-174.9 -272.7))	POINT(-3.080358 -13.107654)	POLYGON((-10.894709 -17.650116,3.994987 -17.57927,3.857915 -9.280132,-10.514903 -9.344786,-10.894709 -17.650116))	POLYGON((-10.611182 -12.058535,-10.572854 -12.021091,-5.801922 -15.732725,-3.937666 -14.743094,-3.824382 -12.287252,0.772328 -9.853916,3.642276 -9.279035,3.776719 -11.475854,2.952191 -12.172406,0.198834 -11.760728,-1.181984 -13.278489,-0.788699 -15.220678,-2.700656 -15.488557,-4.814491 -17.584261,-9.616541 -15.547049,-10.611182 -12.058535))	SPoCA_v1.0_AR_0000010300							null	null	null	null	null		null	null
AR	2013-11-01T13:14:00	POINT(678.694 212.187)	POLYGON((645.9 175.5,713.7 175.5,713.7 249.3,645.9 249.3,645.9 175.5))	POLYGON((645.9 206.1,646.5 206.7,652.5 237.9,675.9 246.9,713.1 212.1,708.3 182.7,686.1 175.5,645.9 206.1))	POINT(46.595462 15.628139)	POLYGON((43.226742 13.588296,49.116824 13.274705,50.56807 17.671039,44.431917 18.00205,43.226742 13.588296))	POLYGON((43.675666 15.411487,43.735485 15.444766,44.782836 17.287272,47.013855 17.719923,49.714964 15.451967,48.741405 13.729133,46.644661 13.410142,43.675666 15.411487))	SPoCA_v1.0_AR_0000010351							null	null	null	null	null		null	null
AR	2013-11-01T13:14:00	POINT(-859.027 57.3185)	POLYGON((-898.5 25.5,-820.5 25.5,-820.5 86.1,-898.5 86.1,-898.5 25.5))	POLYGON((-898.5 68.1,-897.9 68.7,-887.1 85.5,-853.5 72.9,-826.5 83.7,-831.9 38.1,-878.1 27.9,-898.5 68.1))	POINT(-62.923009 5.3696055)	POLYGON((-68.275191 3.115129,-58.028024 3.802824,-58.594815 7.362519,-69.058517 6.660364,-68.275191 3.115129))	POLYGON((-68.762952 5.610232,-68.67428 5.6521,-67.241148 6.751041,-62.393632 6.330325,-59.252706 7.177649,-59.416475 4.46029,-65.229519 3.468279,-68.762952 5.610232))	SPoCA_v1.0_AR_0000010358							null	null	null	null	null		null	null
AR	2013-11-01T13:14:00	POINT(844.744 -393.081)	POLYGON((824.1 -407.7,860.7 -407.7,860.7 -374.1,824.1 -374.1,824.1 -407.7))	POLYGON((824.1 -399.3,824.7 -398.7,854.7 -374.1,851.7 -406.5,824.1 -399.3))	POINT(70.928956 -22.603793)	POLYGON((67.950324 -23.338406,76.79143 -23.998264,72.890381 -21.521912,65.694204 -20.995505,67.950324 -23.338406))	POLYGON((67.32894 -22.744675,67.395028 -22.710365,71.497322 -21.418264,73.940834 -23.703851,67.32894 -22.744675))	SPoCA_v1.0_AR_0000010363							null	null	null	null	null		null	null
AR	2013-11-01T13:14:00	POINT(442.719 -231.327)	POLYGON((358.5 -300.9,516.3 -300.9,516.3 -171.3,358.5 -171.3,358.5 -300.9))	POLYGON((358.5 -179.1,359.1 -178.5,378.3 -171.3,392.1 -193.5,432.9 -200.1,465.9 -183.3,507.3 -218.1,516.3 -240.9,495.3 -300.9,468.3 -261.3,372.9 -245.7,358.5 -179.1))	POINT(27.580342 -9.9596815)	POLYGON((22.373389 -14.06249,33.325197 -14.463077,32.366972 -6.518898,21.796221 -6.148802,22.373389 -14.06249))	POLYGON((21.817375 -6.617558,21.85416 -6.582574,23.070119 -6.186242,24.037841 -7.550607,26.762744 -8.038952,28.921208 -7.104591,31.979892 -9.325876,32.780338 -10.745842,31.793286 -14.39846,29.534449 -11.863122,23.005398 -10.683499,21.817375 -6.617558))	SPoCA_v1.0_AR_0000010284							null	null	null	null	null		null	null
AR	2013-11-01T13:14:00	POINT(-618.424 302.236)	POLYGON((-666.9 260.1,-556.5 260.1,-556.5 339.3,-666.9 339.3,-666.9 260.1))	POLYGON((-666.9 287.7,-666.3 288.3,-624.3 339.3,-588.9 306.9,-560.1 306.9,-561.9 287.1,-599.7 260.1,-615.3 298.5,-666.9 287.7))	POINT(-43.183802 21.332072)	POLYGON((-46.487724 18.557181,-37.336106 19.002743,-38.838871 23.861756,-48.516964 23.37936,-46.487724 18.557181))	POLYGON((-47.116966 20.226422,-47.076973 20.265739,-44.607251 23.584708,-40.800021 21.738344,-38.452558 21.846809,-38.221663 20.627267,-40.772833 18.844935,-42.834031 21.116941,-47.116966 20.226422))	SPoCA_v1.0_AR_0000010341							null	null	null	null	null		null	null
AR	2013-11-01T13:14:00	POINT(-875.936 355.861)	POLYGON((-889.5 340.5,-862.5 340.5,-862.5 371.1,-889.5 371.1,-889.5 340.5))	POLYGON((-889.5 354.9,-888.9 355.5,-866.7 366.9,-870.3 343.5,-889.5 354.9))	POINT(-78.398836 22.504261)	POLYGON((-80.727178 21.358222,-73.700928 21.861284,-76.510149 23.6158,-86.513381 22.890068,-80.727178 21.358222))	POLYGON((-82.893353 22.117002,-82.740964 22.166446,-77.127965 23.301967,-75.689027 21.910976,-82.893353 22.117002))	SPoCA_v1.0_AR_0000010369							null	null	null	null	null		null	null
AR	2013-11-01T13:14:00	POINT(624.306 -313.306)	POLYGON((573.3 -356.1,698.1 -356.1,698.1 -255.9,573.3 -255.9,573.3 -356.1))	POLYGON((573.3 -338.1,573.9 -337.5,608.1 -297.9,636.3 -292.5,646.5 -255.9,663.9 -289.5,696.3 -301.5,668.1 -320.1,654.9 -301.5,627.3 -300.9,596.7 -355.5,573.3 -338.1))	POINT(41.937692 -15.648378)	POLYGON((38.456096 -18.169707,49.502165 -18.773139,47.474928 -12.397804,37.132598 -11.857026,38.456096 -18.169707))	POLYGON((38.164883 -17.015094,38.203409 -16.979103,40.369577 -14.60716,42.622191 -14.388489,42.975604 -12.149502,44.945335 -14.327969,48.091991 -15.252159,45.861007 -16.287005,44.35643 -15.041273,41.994307 -14.877476,40.358869 -18.226835,38.164883 -17.015094))	SPoCA_v1.0_AR_0000010364							null	null	null	null	null		null	null
AR	2013-11-01T17:14:12	POINT(-595.905 302.842)	POLYGON((-639.9 257.1,-525.9 257.1,-525.9 346.5,-639.9 346.5,-639.9 257.1))	POLYGON((-639.9 297.3,-639.3 297.9,-619.5 346.5,-587.7 341.1,-568.5 301.5,-531.3 303.3,-527.7 285.3,-571.5 257.1,-586.5 285.9,-635.1 279.9,-639.9 297.3))	POINT(-41.288853 21.448456)	POLYGON((-44.063218 18.485788,-34.94038 18.906921,-36.518811 24.404344,-46.205155 23.945074,-44.063218 18.485788))	POLYGON((-44.925807 20.923954,-44.887126 20.96323,-44.367172 24.039052,-41.470389 23.839174,-39.015879 21.470788,-36.103164 21.710898,-35.515221 20.619014,-38.456414 18.754442,-40.171244 20.449583,-44.118752 19.886656,-44.925807 20.923954))	SPoCA_v1.0_AR_0000010341							null	null	null	null	null		null	null
AR	2013-11-01T17:14:12	POINT(695.349 -279.279)	POLYGON((657.9 -308.7,726.9 -308.7,726.9 -248.1,657.9 -248.1,657.9 -308.7))	POLYGON((657.9 -300.3,658.5 -299.7,680.7 -248.1,722.7 -266.1,724.5 -305.7,657.9 -300.3))	POINT(47.598558 -13.855271)	POLYGON((44.74296 -15.522462,51.213659 -15.896881,50.044507 -12.079792,43.838636 -11.729175,44.74296 -15.522462))	POLYGON((44.598544 -14.99094,44.640943 -14.95592,45.806915 -11.836545,49.943286 -13.179044,50.905427 -15.690889,44.598544 -14.99094))	SPoCA_v1.0_AR_0000010364							null	null	null	null	null		null	null
AR	2013-11-01T17:14:12	POINT(-843.396 54.682)	POLYGON((-878.7 21.9,-811.5 21.9,-811.5 74.1,-878.7 74.1,-878.7 21.9))	POLYGON((-878.7 64.5,-878.1 65.1,-820.5 63.9,-813.9 38.1,-832.5 45.3,-848.7 21.9,-878.7 64.5))	POINT(-60.924976 5.3369927)	POLYGON((-65.264067 3.102926,-57.009107 3.644911,-57.443209 6.713017,-65.813319 6.163796,-65.264067 3.102926))	POLYGON((-65.683819 5.602111,-65.605543 5.643085,-58.337909 6.050836,-57.378074 4.581484,-59.539872 4.870408,-61.307904 3.368093,-65.683819 5.602111))	SPoCA_v1.0_AR_0000010358							null	null	null	null	null		null	null
AR	2013-11-01T17:14:12	POINT(-868.862 352.057)	POLYGON((-883.5 335.7,-852.3 335.7,-852.3 367.5,-883.5 367.5,-883.5 335.7))	POLYGON((-883.5 356.7,-882.9 357.3,-857.1 363.3,-857.7 340.5,-879.9 339.9,-883.5 356.7))	POINT(-76.132848 22.418243)	POLYGON((-78.285616 21.22578,-71.316352 21.717175,-73.810093 23.569367,-82.522334 22.947171,-78.285616 21.22578))	POLYGON((-80.844876 22.376946,-80.721736 22.424179,-74.471177 23.253799,-72.704485 21.924787,-77.736101 21.531235,-80.844876 22.376946))	SPoCA_v1.0_AR_0000010369							null	null	null	null	null		null	null
