event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2013-12-01T04:28:24	POINT(-645.785 -215.317)	POLYGON((-671.1 -251.1,-624.3 -251.1,-624.3 -191.7,-671.1 -191.7,-671.1 -251.1))	POLYGON((-671.1 -227.7,-670.5 -227.1,-661.5 -199.5,-624.9 -198.3,-646.5 -251.1,-671.1 -227.7))	POINT(-42.562418 -12.106758)	POLYGON((-45.184019 -14.299254,-41.272059 -14.255705,-40.580066 -10.668561,-44.388187 -10.709595,-45.184019 -14.299254))	POLYGON((-44.838073 -12.878365,-44.778579 -12.841475,-43.674047 -11.168939,-40.693158 -11.064997,-43.09573 -14.275616,-44.838073 -12.878365))	SPoCA_v1.0_AR_0000010704							null	null	null	null	null		null	null
AR	2013-12-01T04:28:24	POINT(-436.723 -344.286)	POLYGON((-509.1 -413.1,-368.1 -413.1,-368.1 -270.3,-509.1 -270.3,-509.1 -413.1))	POLYGON((-509.1 -355.5,-508.5 -354.9,-477.9 -329.1,-499.5 -291.9,-446.7 -270.3,-433.5 -301.5,-368.1 -330.9,-397.5 -393.3,-443.7 -413.1,-480.3 -365.7,-509.1 -355.5))	POINT(-28.382204 -19.879486)	POLYGON((-34.895422 -24.321054,-24.405128 -24.232393,-22.982563 -15.266614,-32.710942 -15.3409,-34.895422 -24.321054))	POLYGON((-33.845411 -20.631751,-33.790361 -20.593427,-31.148471 -18.953105,-32.257666 -16.66027,-28.294004 -15.304217,-27.677289 -17.21371,-23.480304 -19.006678,-26.226447 -22.969718,-29.888118 -24.275187,-31.844316 -21.257702,-33.845411 -20.631751))	SPoCA_v1.0_AR_0000010671							null	null	null	null	null		null	null
AR	2013-12-01T04:28:24	POINT(720.772 6.5313)	POLYGON((681.9 -23.1,750.9 -23.1,750.9 29.7,681.9 29.7,681.9 -23.1))	POLYGON((681.9 -1.5,682.5 -0.9,731.1 29.1,750.9 11.1,734.1 -22.5,681.9 -1.5))	POINT(47.594999 0.96258055)	POLYGON((44.298633 -0.740888,50.296476 -0.807442,50.34498 2.291874,44.341391 2.357372,44.298633 -0.740888))	POLYGON((44.296215 0.526756,44.345912 0.561445,48.547719 2.276907,50.304655 1.200217,48.769613 -0.754666,44.296215 0.526756))	SPoCA_v1.0_AR_0000010707							null	null	null	null	null		null	null
AR	2013-12-01T08:28:24	POINT(-156.59 -211.768)	POLYGON((-194.7 -236.1,-106.5 -236.1,-106.5 -191.7,-194.7 -191.7,-194.7 -236.1))	POLYGON((-194.7 -212.7,-194.1 -212.1,-117.3 -191.7,-114.9 -212.1,-179.1 -236.1,-194.7 -212.7))	POINT(-9.4136661 -11.683747)	POLYGON((-11.802284 -13.156113,-6.422884 -13.142636,-6.360086 -10.474968,-11.685576 -10.487988,-11.802284 -13.156113))	POLYGON((-11.7371 -11.746412,-11.698849 -11.710255,-7.008209 -10.476144,-6.893143 -11.698071,-10.844368 -13.153135,-11.7371 -11.746412))	SPoCA_v1.0_AR_0000010709							null	null	null	null	null		null	null
AR	2013-12-01T08:28:24	POINT(-735.155 -239.391)	POLYGON((-787.50005 -354.9,-700.49995 -354.9,-700.49995 -98.7,-787.50005 -98.7,-787.50005 -354.9))	POLYGON((-787.5 -101.7,-786.9 -101.1,-749.1 -105.3,-734.7 -128.1,-738.9 -176.7,-701.7 -237.9,-700.5 -287.1,-726.3 -352.5,-740.1 -314.1,-783.9 -279.9,-745.5 -203.7,-787.5 -101.7))	POINT(-50.822446 -13.669901)	POLYGON((-59.81422 -20.919058,-50.154142 -20.789451,-46.091416 -5.221213,-54.140779 -5.314491,-59.81422 -20.919058))	POLYGON((-54.164204 -5.491868,-54.098637 -5.455642,-50.462024 -5.660087,-49.313397 -6.99487,-50.213762 -9.894296,-47.677963 -13.541937,-48.47576 -16.551051,-52.706912 -20.670915,-53.010049 -18.274496,-56.804068 -16.215208,-51.218719 -11.52271,-54.164204 -5.491868))	SPoCA_v1.0_AR_0000010710							null	null	null	null	null		null	null
AR	2013-12-01T08:28:24	POINT(-791.545 352.212)	POLYGON((-804.9 336.9,-773.7 336.9,-773.7 371.1,-804.9 371.1,-804.9 336.9))	POLYGON((-804.9 365.1,-804.3 365.7,-782.1 363.3,-776.7 341.1,-800.7 336.9,-804.9 365.1))	POINT(-60.782066 21.580369)	POLYGON((-61.853729 20.606279,-57.950539 20.650022,-59.36296 22.791427,-63.515069 22.744792,-61.853729 20.606279))	POLYGON((-63.199719 22.367538,-63.14636 22.406181,-60.069032 22.288809,-58.469402 20.907507,-61.300297 20.612583,-63.199719 22.367538))	SPoCA_v1.0_AR_0000010703							null	null	null	null	null		null	null
AR	2013-12-01T08:28:24	POINT(626.31 -167.397)	POLYGON((565.5 -222.3,698.7 -222.3,698.7 -125.7,565.5 -125.7,565.5 -222.3))	POLYGON((565.5 -170.7,566.1 -170.1,575.1 -147.9,618.3 -149.7,646.5 -125.7,660.9 -149.7,690.3 -152.7,695.1 -222.3,674.1 -198.9,648.9 -207.9,632.7 -175.5,572.7 -182.7,565.5 -170.7))	POINT(40.519799 -9.2329008)	POLYGON((36.366177 -12.480532,47.168523 -12.593628,46.113825 -6.816683,35.652406 -6.712391,36.366177 -12.480532))	POLYGON((35.926716 -9.385695,35.966598 -9.350312,36.481725 -8.035085,39.75863 -8.173019,41.80873 -6.771116,43.141625 -8.207442,45.618528 -8.412296,46.848982 -12.589952,44.725243 -11.159383,42.73192 -11.677895,41.094176 -9.721677,36.550461 -10.107199,35.926716 -9.385695))	SPoCA_v1.0_AR_0000010647							null	null	null	null	null		null	null
AR	2013-12-01T08:28:24	POINT(753.495 10.0412)	POLYGON((705.3 -12.9,782.7 -12.9,782.7 33.3,705.3 33.3,705.3 -12.9))	POLYGON((705.3 -2.7,705.9 -2.1,732.3 2.7,759.3 33.3,781.5 16.5,777.3 -1.5,755.1 -12.9,705.3 -2.7))	POINT(50.541058 1.1218582)	POLYGON((46.250527 -0.177746,53.322095 -0.257002,53.392358 2.455088,46.309024 2.5333,46.250527 -0.177746))	POLYGON((46.251816 0.420852,46.303222 0.455518,48.60642 0.712423,51.136144 2.480878,53.2282 1.470301,52.793144 0.418523,50.677378 -0.226399,46.251816 0.420852))	SPoCA_v1.0_AR_0000010707							null	null	null	null	null		null	null
AR	2013-12-01T08:28:24	POINT(-410.927 -330.888)	POLYGON((-469.5 -384.3,-336.3 -384.3,-336.3 -261.3,-469.5 -261.3,-469.5 -384.3))	POLYGON((-469.5 -262.5,-468.9 -261.9,-431.7 -302.7,-386.1 -303.9,-337.5 -338.1,-401.1 -384.3,-444.9 -371.1,-442.5 -323.1,-466.5 -300.3,-469.5 -262.5))	POINT(-26.418478 -19.044995)	POLYGON((-31.337291 -22.453034,-21.852367 -22.382684,-20.841283 -14.724391,-29.800973 -14.785444,-31.337291 -22.453034))	POLYGON((-29.812123 -14.8586,-29.764499 -14.821687,-27.566525 -17.305143,-24.454372 -17.357139,-21.487638 -19.462647,-26.365616 -22.413259,-29.327604 -21.596119,-28.542233 -18.576045,-29.985324 -17.175923,-29.812123 -14.8586))	SPoCA_v1.0_AR_0000010671							null	null	null	null	null		null	null
AR	2013-12-01T08:28:24	POINT(-853.996 -227.538)	POLYGON((-903.9 -290.7,-797.7 -290.7,-797.7 -140.1,-903.9 -140.1,-903.9 -290.7))	POLYGON((-903.9 -262.5,-903.3 -261.9,-894.9 -228.9,-870.9 -209.1,-896.1 -155.7,-864.9 -140.1,-817.5 -210.9,-805.5 -283.5,-849.9 -290.7,-865.5 -268.5,-893.7 -278.1,-903.9 -262.5))	POINT(-64.063596 -13.12854)	POLYGON((-76.183389 -17.162796,-58.727262 -16.904851,-55.60069 -7.782382,-69.444775 -7.970046,-76.183389 -17.162796))	POLYGON((-74.202483 -15.402189,-74.028056 -15.362878,-70.648406 -13.306561,-65.969716 -12.043769,-68.495482 -8.884233,-63.554556 -7.887361,-58.974187 -12.05497,-59.445766 -16.472079,-65.722482 -17.004236,-67.226499 -15.664017,-72.882923 -16.33698,-74.202483 -15.402189))	SPoCA_v1.0_AR_0000010711							null	null	null	null	null		null	null
AR	2013-12-01T12:28:24	POINT(-384.748 -322.497)	POLYGON((-482.7 -385.5,-305.7 -385.5,-305.7 -258.9,-482.7 -258.9,-482.7 -385.5))	POLYGON((-482.7 -278.7,-482.1 -278.1,-430.5 -258.9,-414.9 -281.7,-384.3 -278.7,-332.7 -326.1,-306.9 -329.7,-311.7 -347.1,-374.1 -385.5,-410.1 -375.9,-403.5 -321.9,-447.9 -283.5,-482.7 -278.7))	POINT(-24.535675 -18.528166)	POLYGON((-32.350899 -22.555747,-19.787021 -22.466379,-18.855246 -14.587254,-30.709244 -14.664453,-32.350899 -22.555747))	POLYGON((-30.90729 -15.874241,-30.858268 -15.837124,-27.086487 -14.63721,-26.215773 -16.022799,-24.125659 -15.825188,-21.068054 -18.730855,-19.390915 -18.945788,-19.846276 -20.03628,-24.482273 -22.495066,-26.897714 -21.900286,-25.813596 -18.499702,-28.504933 -16.149601,-30.90729 -15.874241))	SPoCA_v1.0_AR_0000010671							null	null	null	null	null		null	null
AR	2013-12-01T12:28:24	POINT(-772.935 352.679)	POLYGON((-787.5 330.9,-753.9 330.9,-753.9 374.7,-787.5 374.7,-787.5 330.9))	POLYGON((-787.5 367.5,-786.9 368.1,-754.5 355.5,-757.5 339.9,-777.3 330.9,-787.5 367.5))	POINT(-58.468509 21.623759)	POLYGON((-59.373402 20.247616,-55.467153 20.289133,-57.113254 23.032587,-61.29699 22.988025,-59.373402 20.247616))	POLYGON((-60.948678 22.534229,-60.898692 22.572845,-56.415472 21.823272,-56.180744 20.844757,-58.142506 20.26089,-60.948678 22.534229))	SPoCA_v1.0_AR_0000010703							null	null	null	null	null		null	null
AR	2013-12-01T12:28:24	POINT(687.605 -181.217)	POLYGON((597.9 -237.9,788.1 -237.9,788.1 -123.9,597.9 -123.9,597.9 -237.9))	POLYGON((597.9 -167.7,598.5 -167.1,611.1 -147.3,647.7 -158.7,678.3 -125.7,691.5 -149.1,720.3 -153.3,726.9 -200.1,774.3 -213.3,785.7 -237.9,738.9 -214.5,718.5 -224.7,697.5 -203.7,672.9 -212.1,654.9 -172.5,597.9 -167.7))	POINT(45.675074 -10.126227)	POLYGON((39.011372 -13.463976,56.227546 -13.659646,54.424081 -6.81959,38.041444 -6.644255,39.011372 -13.463976))	POLYGON((38.328894 -9.245765,38.369891 -9.210422,39.187732 -8.041148,42.147153 -8.747349,44.39339 -6.812973,45.689208 -8.213755,48.2459 -8.491323,49.40997 -11.298344,54.258369 -12.149655,55.964817 -13.656279,50.756466 -12.179319,49.002274 -12.773351,46.805584 -11.484759,44.787176 -11.967252,42.852551 -9.576225,38.328894 -9.245765))	SPoCA_v1.0_AR_0000010647							null	null	null	null	null		null	null
AR	2013-12-01T12:28:24	POINT(-834.387 -232.424)	POLYGON((-891.3 -303.9,-779.7 -303.9,-779.7 -143.7,-891.3 -143.7,-891.3 -303.9))	POLYGON((-891.3 -261.9,-890.7 -261.3,-845.1 -212.7,-878.1 -147.3,-843.3 -143.7,-798.3 -212.7,-782.7 -278.1,-825.9 -303.9,-853.5 -271.5,-885.3 -278.7,-891.3 -261.9))	POINT(-61.573713 -13.398738)	POLYGON((-74.05496 -17.950278,-57.030799 -17.70697,-53.782427 -7.985581,-67.452206 -8.163406,-74.05496 -17.950278))	POLYGON((-71.490121 -15.33053,-71.341825 -15.291721,-62.450405 -12.220234,-65.530884 -8.351004,-60.83303 -8.074325,-56.819256 -12.145878,-56.621951 -16.113546,-62.799912 -17.785635,-65.486662 -15.830384,-71.202264 -16.35451,-71.490121 -15.33053))	SPoCA_v1.0_AR_0000010711							null	null	null	null	null		null	null
AR	2013-12-01T12:28:24	POINT(-134.75 -208.634)	POLYGON((-173.1 -224.7,-78.3 -224.7,-78.3 -186.9,-173.1 -186.9,-173.1 -224.7))	POLYGON((-173.1 -206.7,-172.5 -206.1,-87.3 -186.9,-80.1 -201.9,-145.5 -224.7,-173.1 -206.7))	POINT(-8.0858324 -11.51311)	POLYGON((-10.448323 -12.484756,-4.704827 -12.473103,-4.667374 -10.206481,-10.364312 -10.217801,-10.448323 -12.484756))	POLYGON((-10.405993 -11.4028,-10.368182 -11.366715,-5.205289 -10.207184,-4.789113 -11.103744,-8.767625 -12.480437,-10.405993 -11.4028))	SPoCA_v1.0_AR_0000010709							null	null	null	null	null		null	null
AR	2013-12-01T12:28:24	POINT(778.681 14.8605)	POLYGON((735.9 -5.7,807.3 -5.7,807.3 34.5,735.9 34.5,735.9 -5.7))	POLYGON((735.9 2.1,736.5 2.7,779.7 34.5,806.7 29.1,797.1 4.5,735.9 2.1))	POINT(52.945627 1.3645205)	POLYGON((48.921897 0.202003,55.824768 0.12398,55.904457 2.484042,48.987548 2.5612,48.921897 0.202003))	POLYGON((48.925841 0.659768,48.980155 0.694405,53.097767 2.516212,55.822178 2.167741,54.77338 0.735232,48.925841 0.659768))	SPoCA_v1.0_AR_0000010707							null	null	null	null	null		null	null
AR	2013-12-01T12:28:24	POINT(-712.754 -222.591)	POLYGON((-769.5 -320.7,-671.1 -320.7,-671.1 -99.3,-769.5 -99.3,-769.5 -320.7))	POLYGON((-769.5 -101.7,-768.9 -101.1,-709.5 -114.9,-683.7 -104.7,-705.3 -125.1,-707.7 -174.3,-671.1 -287.7,-697.5 -320.7,-759.3 -283.5,-713.1 -201.3,-740.7 -176.7,-740.7 -134.1,-769.5 -101.7))	POINT(-48.441541 -12.639675)	POLYGON((-56.397645 -18.740462,-46.50424 -18.617898,-43.639621 -5.245625,-52.359102 -5.341092,-56.397645 -18.740462))	POLYGON((-52.376679 -5.482951,-52.313962 -5.446801,-46.968358 -6.201648,-44.708906 -5.575241,-46.677916 -6.801722,-47.347661 -9.731705,-45.823575 -16.570919,-48.955311 -18.64667,-54.214148 -16.413734,-48.164421 -11.356031,-50.383753 -9.909519,-49.917875 -7.370748,-52.376679 -5.482951))	SPoCA_v1.0_AR_0000010710							null	null	null	null	null		null	null
AR	2013-12-01T16:28:24	POINT(716.525 -174.44)	POLYGON((627.3 -225.9,810.3 -225.9,810.3 -119.1,627.3 -119.1,627.3 -225.9))	POLYGON((627.3 -166.5,627.9 -165.9,644.7 -143.1,677.1 -152.1,699.3 -119.1,726.9 -134.7,746.1 -126.9,754.5 -195.9,767.7 -202.5,783.9 -176.7,805.5 -179.1,807.3 -225.3,760.5 -207.3,741.9 -225.9,723.3 -197.7,698.1 -212.1,684.3 -178.5,627.3 -166.5))	POINT(48.136316 -9.7627262)	POLYGON((41.195633 -12.776306,58.468025 -12.973671,56.714179 -6.574985,40.260959 -6.397259,41.195633 -12.776306))	POLYGON((40.591834 -9.211822,40.633997 -9.1765,41.785207 -7.832777,44.50056 -8.394172,46.117878 -6.455265,48.663932 -7.405889,50.354645 -6.962553,51.976049 -11.089479,53.395065 -11.502143,54.648869 -9.972673,57.000623 -10.144749,58.106559 -12.932832,52.750703 -11.782747,51.237652 -12.885009,49.045716 -11.16376,46.973201 -12.005376,45.363978 -9.975204,40.591834 -9.211822))	SPoCA_v1.0_AR_0000010647							null	null	null	null	null		null	null
AR	2013-12-01T16:28:24	POINT(-817.548 -229.303)	POLYGON((-876.9 -297.3,-761.7 -297.3,-761.7 -149.1,-876.9 -149.1,-876.9 -297.3))	POLYGON((-876.9 -256.5,-876.3 -255.9,-839.1 -237.9,-849.9 -152.1,-823.5 -149.1,-773.7 -215.7,-766.5 -279.9,-815.1 -297.3,-831.3 -271.5,-866.7 -281.1,-876.9 -256.5))	POINT(-59.405366 -13.191309)	POLYGON((-70.61873 -17.497182,-54.839183 -17.28247,-52.060662 -8.298461,-65.391473 -8.464676,-70.61873 -17.497182))	POLYGON((-68.609392 -14.966361,-68.482105 -14.928006,-62.342201 -13.750143,-61.793768 -8.595969,-58.560735 -8.376572,-54.241625 -12.305927,-54.892385 -16.213194,-61.117422 -17.364205,-62.353171 -15.795805,-67.97782 -16.461982,-68.609392 -14.966361))	SPoCA_v1.0_AR_0000010711							null	null	null	null	null		null	null
AR	2013-12-01T16:28:24	POINT(796.609 13.5861)	POLYGON((746.7 -10.5,837.3 -10.5,837.3 39.3,746.7 39.3,746.7 -10.5))	POLYGON((746.7 13.5,747.3 14.1,816.3 38.7,837.3 18.9,828.9 -9.9,811.5 2.7,755.1 -9.3,746.7 13.5))	POINT(54.733862 1.2569537)	POLYGON((49.898164 -0.103978,59.120193 -0.208484,59.228121 2.715762,49.980922 2.818818,49.898164 -0.103978))	POLYGON((49.915712 1.304559,49.971641 1.339194,56.878961 2.707783,59.153324 1.517937,58.165585 -0.161888,56.271115 0.600186,50.67308 -0.04184,49.915712 1.304559))	SPoCA_v1.0_AR_0000010707							null	null	null	null	null		null	null
AR	2013-12-01T16:28:24	POINT(-751.993 349.507)	POLYGON((-767.1 334.5,-734.7 334.5,-734.7 374.1,-767.1 374.1,-767.1 334.5))	POLYGON((-767.1 344.1,-766.5 344.7,-749.1 374.1,-734.7 348.3,-743.7 335.1,-767.1 344.1))	POINT(-55.897954 21.438489)	POLYGON((-57.072497 20.485136,-53.505418 20.520986,-54.890226 23.004365,-58.659554 22.966424,-57.072497 20.485136))	POLYGON((-57.428168 21.083069,-57.380867 21.121232,-56.519176 22.98817,-53.957968 21.381869,-54.484596 20.548831,-57.428168 21.083069))	SPoCA_v1.0_AR_0000010703							null	null	null	null	null		null	null
AR	2013-12-01T16:28:24	POINT(-682.987 -237.162)	POLYGON((-720.3 -313.5,-645.9 -313.5,-645.9 -123.9,-720.3 -123.9,-720.3 -313.5))	POLYGON((-720.3 -300.3,-719.7 -299.7,-713.1 -240.3,-690.9 -213.9,-712.5 -176.1,-710.7 -128.1,-682.5 -129.9,-682.5 -183.9,-645.9 -250.5,-668.7 -306.3,-702.3 -313.5,-720.3 -300.3))	POINT(-46.008096 -13.506599)	POLYGON((-50.992602 -18.237036,-44.123732 -18.158745,-41.750247 -6.695233,-47.98359 -6.758967,-50.992602 -18.237036))	POLYGON((-50.666338 -17.416495,-50.593324 -17.378602,-48.762511 -13.727145,-46.364476 -12.107021,-47.795322 -9.858033,-47.171087 -6.998848,-44.773921 -7.080381,-45.269409 -10.296735,-43.043419 -14.283714,-45.982155 -17.733279,-49.242152 -18.21628,-50.666338 -17.416495))	SPoCA_v1.0_AR_0000010710							null	null	null	null	null		null	null
