event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2012-02-01T06:49:13	POINT(-215.236 415.002)	POLYGON((-293.1 355.5,-131.7 355.5,-131.7 460.5,-293.1 460.5,-293.1 355.5))	POLYGON((-293.1 441.9,-292.5 442.5,-207.3 460.5,-175.5 422.1,-132.3 434.7,-137.1 391.5,-172.5 398.1,-206.7 355.5,-231.9 357.9,-232.5 399.9,-293.1 441.9))	POINT(-13.493707 19.302341)	POLYGON((-18.144607 15.641019,-8.032416 15.389575,-8.367685 22.181631,-18.940245 22.460943,-18.144607 15.641019))	POLYGON((-18.769806 21.222949,-18.735002 21.261218,-13.252681 22.28433,-10.995326 19.704454,-8.307753 20.477015,-8.465424 17.681988,-10.703003 18.146585,-12.674987 15.481305,-14.265165 15.673289,-14.515003 18.3545,-18.769806 21.222949))	SPoCA_v1.0_AR_0000004302							null	null	null	null	null		null	null
AR	2012-02-01T06:49:13	POINT(-622.99 265.576)	POLYGON((-658.5 237.3,-579.9 237.3,-579.9 320.7,-658.5 320.7,-658.5 237.3))	POLYGON((-658.5 294.9,-657.9 295.5,-642.3 320.7,-618.9 261.9,-581.1 242.7,-635.1 240.9,-658.5 294.9))	POINT(-40.572368 11.254923)	POLYGON((-43.169194 9.719922,-36.980179 9.291143,-37.819798 14.466498,-44.267108 14.927302,-43.169194 9.719922))	POLYGON((-43.86689 13.296269,-43.824323 13.33013,-42.878839 14.823151,-40.208253 11.004818,-37.112417 9.627262,-41.295383 9.802798,-43.86689 13.296269))	SPoCA_v1.0_AR_0000004312							null	null	null	null	null		null	null
AR	2012-02-01T06:49:13	POINT(196.934 443.493)	POLYGON((161.1 420.9,223.5 420.9,223.5 464.7,161.1 464.7,161.1 420.9))	POLYGON((161.1 452.1,161.7 452.7,206.1 463.5,223.5 449.7,208.5 422.1,161.1 452.1))	POINT(12.47674 21.138709)	POLYGON((10.076964 19.607704,14.057777 19.700282,14.342641 22.593472,10.277731 22.496254,10.076964 19.607704))	POLYGON((10.215888 21.657441,10.257285 21.698001,13.193807 22.482727,14.238703 21.593933,13.101098 19.753368,10.215888 21.657441))	SPoCA_v1.0_AR_0000004352							null	null	null	null	null		null	null
AR	2012-02-01T06:49:13	POINT(-55.0716 248.946)	POLYGON((-84.9 216.3,-5.1 216.3,-5.1 273.9,-84.9 273.9,-84.9 216.3))	POLYGON((-84.9 261.3,-84.3 261.9,-57.9 273.9,-14.1 260.7,-7.5 232.5,-45.9 216.3,-84.9 261.3))	POINT(-3.2670233 8.763896)	POLYGON((-5.016625 6.807248,-0.300948 6.783748,-0.303731 10.272053,-5.063276 10.296218,-5.016625 6.807248))	POLYGON((-5.051309 9.528092,-5.016056 9.564262,-3.450463 10.283232,-0.837691 9.468172,-0.443544 7.759409,-2.709585 6.790547,-5.051309 9.528092))	SPoCA_v1.0_AR_0000004337							null	null	null	null	null		null	null
AR	2012-02-01T06:49:13	POINT(-771.489 285.364)	POLYGON((-816.9 203.7,-725.7 203.7,-725.7 361.5,-816.9 361.5,-816.9 203.7))	POLYGON((-816.9 289.5,-816.3 290.1,-791.7 348.9,-766.5 361.5,-746.7 334.5,-727.5 205.5,-747.9 209.1,-761.1 245.7,-800.1 247.5,-816.9 289.5))	POINT(-54.424088 13.570988)	POLYGON((-57.943868 8.908562,-48.666929 8.113141,-51.467086 18.075452,-62.422224 19.074151,-57.943868 8.908562))	POLYGON((-59.805358 14.314193,-59.746619 14.345805,-58.535614 17.907618,-55.928482 18.467572,-52.945694 16.498299,-48.849864 8.236293,-50.801013 8.61302,-52.599506 10.982489,-56.797259 11.460578,-59.805358 14.314193))	SPoCA_v1.0_AR_0000004347							null	null	null	null	null		null	null
AR	2012-02-01T06:49:13	POINT(385.503 -239.19)	POLYGON((341.7 -287.1,438.3 -287.1,438.3 -196.5,341.7 -196.5,341.7 -287.1))	POLYGON((341.7 -272.1,342.3 -271.5,348.3 -234.9,411.9 -196.5,438.3 -230.1,395.7 -245.7,391.5 -285.9,341.7 -272.1))	POINT(24.755812 -19.628076)	POLYGON((22.259814 -22.647898,29.011171 -22.356625,27.952945 -16.914061,21.462738 -17.188315,22.259814 -22.647898))	POLYGON((22.107403 -21.734888,22.142123 -21.696929,22.206163 -19.470627,26.147227 -16.997174,28.300756 -18.919069,25.519659 -19.989934,25.683016 -22.435555,22.107403 -21.734888))	SPoCA_v1.0_AR_0000004317							null	null	null	null	null		null	null
AR	2012-02-01T06:49:13	POINT(894.339 222.949)	POLYGON((836.1 95.1,945.9 95.1,945.9 354.9,836.1 354.9,836.1 95.1))	POLYGON((836.1 330.3,836.7 330.9,857.7 354.9,865.5 301.5,902.1 291.9,914.7 222.3,903.3 177.9,936.3 141.3,941.7 95.1,902.7 144.3,888.3 214.5,836.1 330.3))	POINT(69.2481 11.154444)	POLYGON((59.072136 2.526236,76.786555 4.255263,87.454596 20.416422,65.022299 18.907928,59.072136 2.526236))	POLYGON((63.872108 17.242888,63.98829 17.291858,68.78975 19.283356,67.307273 15.781862,74.289376 15.894782,73.328881 11.527984,69.526932 8.462343,75.433598 6.868023,75.691134 4.142796,68.69938 6.367581,67.928356 10.510872,63.872108 17.242888))	SPoCA_v1.0_AR_0000004351							null	null	null	null	null		null	null
AR	2012-02-01T10:49:13	POINT(897.59 241.717)	POLYGON((849.9 111.9,938.7 111.9,938.7 350.1,849.9 350.1,849.9 111.9))	POLYGON((849.9 334.5,850.5 335.1,871.5 347.1,882.9 305.7,907.5 303.3,916.5 285.3,935.1 111.9,900.3 183.9,887.1 183.3,849.9 334.5))	POINT(70.56325 12.425179)	POLYGON((60.816385 3.676864,75.282692 5.096896,87.46829 20.304741,67.074356 18.803046,60.816385 3.676864))	POLYGON((66.247386 17.735876,66.377915 17.78659,71.068403 19.017317,70.785118 16.389707,76.759526 16.8578,78.013839 15.871934,74.426211 5.009215,69.14956 8.781592,66.93024 8.5257,66.247386 17.735876))	SPoCA_v1.0_AR_0000004351							null	null	null	null	null		null	null
AR	2012-02-01T10:49:13	POINT(232.255 443.77)	POLYGON((199.5 423.3,261.9 423.3,261.9 465.9,199.5 465.9,199.5 423.3))	POLYGON((199.5 454.5,200.1 455.1,224.7 465.9,260.1 451.5,252.3 425.1,199.5 454.5))	POINT(14.769148 21.206348)	POLYGON((12.530599 19.806317,16.561759 19.919193,16.894775 22.739925,12.777372 22.621433,12.530599 19.806317))	POLYGON((12.706645 21.86087,12.749245 21.901727,14.429397 22.665121,16.655807 21.774259,15.948218 20.017365,12.706645 21.86087))	SPoCA_v1.0_AR_0000004352							null	null	null	null	null		null	null
AR	2012-02-01T10:49:13	POINT(869.946 -310.606)	POLYGON((843.9 -327.9,899.1 -327.9,899.1 -284.7,843.9 -284.7,843.9 -327.9))	POLYGON((843.9 -315.9,844.5 -315.3,893.7 -284.7,873.9 -326.7,843.9 -315.9))	POINT(72.338149 -20.506897)	POLYGON((68.906804 -21.919767,80.747108 -20.749838,76.611933 -18.475259,66.602532 -19.4495,68.906804 -21.919767))	POLYGON((68.209678 -21.234931,68.270274 -21.191714,75.373264 -18.599033,74.272323 -21.323749,68.209678 -21.234931))	SPoCA_v1.0_AR_0000004364							null	null	null	null	null		null	null
AR	2012-02-01T10:49:13	POINT(-748.849 291.493)	POLYGON((-790.5 210.9,-699.3 210.9,-699.3 378.9,-790.5 378.9,-790.5 210.9))	POLYGON((-790.5 299.1,-789.9 299.7,-761.7 378.9,-753.3 350.7,-720.9 337.5,-701.7 213.3,-720.9 212.7,-730.5 248.7,-758.7 240.9,-782.1 263.1,-790.5 299.1))	POINT(-52.183475 13.748259)	POLYGON((-55.125106 9.084908,-46.38033 8.358358,-49.269066 18.992238,-59.544562 19.906036,-55.125106 9.084908))	POLYGON((-56.871606 14.632712,-56.817674 14.66502,-55.965153 19.575045,-54.099762 17.61357,-50.374843 16.460342,-46.61363 8.521295,-48.322183 8.620383,-49.655147 10.911212,-52.282897 10.656491,-55.109065 12.256936,-56.871606 14.632712))	SPoCA_v1.0_AR_0000004347							null	null	null	null	null		null	null
AR	2012-02-01T10:49:13	POINT(421.041 -240.485)	POLYGON((375.9 -290.7,479.1 -290.7,479.1 -206.7,375.9 -206.7,375.9 -290.7))	POLYGON((375.9 -236.7,376.5 -236.1,454.5 -206.7,479.1 -211.5,428.1 -252.3,425.1 -290.7,389.7 -269.7,375.9 -236.7))	POINT(27.216221 -19.609238)	POLYGON((24.656719 -22.785425,32.039191 -22.435033,30.915131 -17.389519,23.811855 -17.719973,24.656719 -22.785425))	POLYGON((24.08165 -19.516769,24.116566 -19.479038,29.182302 -17.47747,30.969455 -17.675287,27.843884 -20.296926,28.119227 -22.631652,25.370553 -21.468296,24.08165 -19.516769))	SPoCA_v1.0_AR_0000004317							null	null	null	null	null		null	null
AR	2012-02-01T10:49:13	POINT(-577.924 262.834)	POLYGON((-620.1 225.3,-518.7 225.3,-518.7 329.1,-620.1 329.1,-620.1 225.3))	POLYGON((-620.1 321.3,-619.5 321.9,-610.5 328.5,-582.3 261.3,-548.7 256.5,-520.5 225.3,-540.9 240.3,-594.3 242.1,-620.1 321.3))	POINT(-37.042346 10.839181)	POLYGON((-39.970343 8.756144,-32.444009 8.277502,-33.29395 14.693803,-41.15465 15.213352,-39.970343 8.756144))	POLYGON((-41.038268 14.718086,-40.997857 14.752591,-40.360045 15.119162,-37.360493 10.766374,-34.812552 10.311248,-32.571384 8.284879,-34.125673 9.284661,-38.109647 9.647389,-41.038268 14.718086))	SPoCA_v1.0_AR_0000004312							null	null	null	null	null		null	null
AR	2012-02-01T10:49:13	POINT(769.44 -202.214)	POLYGON((743.7 -217.5,794.1 -217.5,794.1 -183.9,743.7 -183.9,743.7 -217.5))	POLYGON((743.7 -196.5,744.3 -195.9,792.9 -183.9,789.9 -213.3,753.9 -210.9,743.7 -196.5))	POINT(54.887767 -15.467226)	POLYGON((52.650708 -16.574373,57.907502 -16.132061,57.072189 -14.179954,51.937279 -14.609389,52.650708 -16.574373))	POLYGON((52.191382 -15.345601,52.237106 -15.305813,56.942318 -14.191158,57.332348 -15.927968,53.510409 -16.105442,52.191382 -15.345601))	SPoCA_v1.0_AR_0000004363							null	null	null	null	null		null	null
AR	2012-02-01T10:49:13	POINT(-185.229 415.053)	POLYGON((-261.9 357.3,-95.7 357.3,-95.7 463.5,-261.9 463.5,-261.9 357.3))	POLYGON((-261.9 437.7,-261.3 438.3,-206.7 428.7,-171.3 463.5,-141.9 418.5,-95.7 428.7,-102.9 394.5,-147.9 404.1,-170.1 357.3,-192.3 359.7,-203.1 402.3,-254.1 414.9,-261.9 437.7))	POINT(-11.580197 19.248335)	POLYGON((-16.159493 15.679109,-5.829781 15.46227,-6.076997 22.33791,-16.874267 22.578998,-16.159493 15.679109))	POLYGON((-16.667232 20.8645,-16.632312 20.902794,-13.021489 20.170644,-10.930353 22.418583,-8.855164 19.418133,-5.982401 20.040962,-6.348966 17.832639,-9.180993 18.492268,-10.405374 15.533476,-11.792562 15.714269,-12.65379 18.449389,-15.996671 19.355591,-16.667232 20.8645))	SPoCA_v1.0_AR_0000004302							null	null	null	null	null		null	null
AR	2012-02-01T10:49:13	POINT(625.9 -271.955)	POLYGON((589.5 -296.1,644.7 -296.1,644.7 -244.5,589.5 -244.5,589.5 -296.1))	POLYGON((589.5 -263.1,590.1 -262.5,640.5 -245.7,639.3 -283.5,612.3 -296.1,589.5 -263.1))	POINT(43.210704 -20.598798)	POLYGON((40.703355 -22.252663,45.378087 -21.931456,44.235071 -18.851744,39.710042 -19.158389,40.703355 -22.252663))	POLYGON((40.044195 -20.269583,40.081167 -20.230538,43.903558 -18.948089,44.608075 -21.209662,42.595601 -22.126139,40.044195 -20.269583))	SPoCA_v1.0_AR_0000004366							null	null	null	null	null		null	null
AR	2012-02-01T14:49:13	POINT(575.924 -378.97)	POLYGON((500.7 -453.9,645.3 -453.9,645.3 -330.3,500.7 -330.3,500.7 -453.9))	POLYGON((500.7 -356.7,501.3 -356.1,552.9 -364.5,589.5 -330.3,593.7 -362.1,632.7 -368.1,645.3 -387.3,635.1 -422.7,594.9 -453.9,607.5 -425.7,599.1 -372.9,567.9 -366.3,542.1 -392.1,510.9 -384.3,500.7 -356.7))	POINT(41.62848 -27.401147)	POLYGON((37.459081 -32.542785,50.935458 -31.617744,46.341231 -23.997174,34.366603 -24.773189,37.459081 -32.542785))	POLYGON((34.90731 -26.400806,34.941446 -26.360963,39.294368 -26.631036,41.490264 -24.335128,42.68289 -26.257066,46.335229 -26.382017,48.164782 -27.474448,48.532158 -29.740561,45.929951 -31.988523,46.00668 -30.121227,43.466626 -26.889968,40.594636 -26.66203,39.127056 -28.403447,36.355845 -28.071525,34.90731 -26.400806))	SPoCA_v1.0_AR_0000004367							null	null	null	null	null		null	null
AR	2012-02-01T14:49:13	POINT(-723.858 297.117)	POLYGON((-767.1 209.7,-671.7 209.7,-671.7 363.9,-767.1 363.9,-767.1 209.7))	POLYGON((-767.1 288.3,-766.5 288.9,-745.5 362.7,-713.1 356.1,-678.9 212.1,-694.5 212.7,-704.7 255.9,-748.5 258.3,-767.1 288.3))	POINT(-49.816727 13.889297)	POLYGON((-52.690201 8.794442,-44.013062 8.097325,-46.274852 17.785414,-56.076645 18.621803,-52.690201 8.794442))	POLYGON((-54.016851 13.703541,-53.965891 13.736111,-53.599338 18.323746,-50.047324 17.599113,-44.638877 8.289086,-45.979812 8.427928,-47.373172 11.15807,-51.542236 11.647496,-54.016851 13.703541))	SPoCA_v1.0_AR_0000004347							null	null	null	null	null		null	null
AR	2012-02-01T14:49:13	POINT(909.538 231.717)	POLYGON((861.9 111.9,956.1 111.9,956.1 350.1,861.9 350.1,861.9 111.9))	POLYGON((861.9 331.5,862.5 332.1,876.9 350.1,890.7 306.3,924.9 284.7,919.5 226.5,931.5 198.3,936.3 217.5,956.1 153.9,943.5 111.9,902.1 177.3,861.9 331.5))	POINT(72.604805 12.020429)	POLYGON((62.3309 3.812907,80.554612 5.641566,87.514793 19.965285,69.29638 19.023404,62.3309 3.812907))	POLYGON((68.182429 17.736812,68.32593 17.788997,72.524891 19.354399,72.521061 16.601921,81.538333 16.205674,74.688289 11.917495,76.428654 10.389068,79.167804 11.83793,83.002961 8.407737,76.518756 5.2215,69.302206 8.396219,68.182429 17.736812))	SPoCA_v1.0_AR_0000004351							null	null	null	null	null		null	null
AR	2012-02-01T14:49:13	POINT(458.197 -250.045)	POLYGON((417.9 -303.3,515.1 -303.3,515.1 -207.3,417.9 -207.3,417.9 -303.3))	POLYGON((417.9 -251.1,418.5 -250.5,458.7 -218.1,512.7 -215.1,461.7 -252.9,476.1 -302.1,425.1 -275.7,417.9 -251.1))	POINT(29.948166 -20.068372)	POLYGON((27.78203 -23.435345,34.964584 -23.061049,33.515405 -17.29534,26.660799 -17.644146,27.78203 -23.435345))	POLYGON((27.11969 -20.26871,27.154643 -20.230653,29.603037 -18.153188,33.437523 -17.769084,30.235297 -20.227388,32.00341 -23.150656,27.923829 -21.731457,27.11969 -20.26871))	SPoCA_v1.0_AR_0000004317							null	null	null	null	null		null	null
AR	2012-02-01T14:49:13	POINT(-133.572 412.829)	POLYGON((-215.7 354.9,-59.1 354.9,-59.1 468.9,-215.7 468.9,-215.7 354.9))	POLYGON((-215.7 434.1,-215.1 434.7,-167.1 429.3,-135.3 468.9,-104.7 431.7,-59.1 432.3,-63.9 395.1,-114.3 402.3,-126.9 356.7,-147.9 354.9,-162.9 362.1,-161.1 408.9,-215.7 434.1))	POINT(-8.311886 19.03016)	POLYGON((-13.234402 15.435004,-3.593214 15.279434,-3.757485 22.664971,-13.857949 22.839169,-13.234402 15.435004))	POLYGON((-13.631928 20.528706,-13.596772 20.567105,-10.492816 20.141196,-8.632711 22.724306,-6.55567 20.232777,-3.695152 20.243416,-3.93778 17.835761,-7.076284 18.331961,-7.739992 15.438,-9.026833 15.345351,-9.974563 15.816662,-10.02766 18.80654,-13.631928 20.528706))	SPoCA_v1.0_AR_0000004302							null	null	null	null	null		null	null
AR	2012-02-01T14:49:13	POINT(2.19771 244.858)	POLYGON((-54.3 215.1,61.5 215.1,61.5 270.9,-54.3 270.9,-54.3 215.1))	POLYGON((-54.3 228.9,-53.7 229.5,-20.1 242.7,-4.5 270.9,50.1 261.3,57.9 239.7,27.3 242.7,-32.1 215.1,-54.3 228.9))	POINT(0.13021194 8.482887)	POLYGON((-3.205467 6.697823,3.631066 6.70056,3.663081 10.078347,-3.233711 10.075536,-3.205467 6.697823))	POLYGON((-3.211327 7.528451,-3.176073 7.564418,-1.190588 8.353588,-0.267836 10.065673,2.978047 9.489145,3.429926 8.181898,1.617172 8.354721,-1.894267 6.691531,-3.211327 7.528451))	SPoCA_v1.0_AR_0000004337							null	null	null	null	null		null	null
AR	2012-02-01T14:49:13	POINT(873.712 -318.379)	POLYGON((855.9 -333.9,897.3 -333.9,897.3 -290.7,855.9 -290.7,855.9 -333.9))	POLYGON((855.9 -321.3,856.5 -320.7,897.3 -290.7,882.3 -329.7,855.9 -321.3))	POINT(73.617574 -20.871178)	POLYGON((71.340471 -22.067647,80.909531 -21.113613,76.660671 -18.845292,68.746266 -19.622461,71.340471 -22.067647))	POLYGON((70.512126 -21.357142,70.577964 -21.313222,76.660671 -18.845292,76.378881 -21.306837,70.512126 -21.357142))	SPoCA_v1.0_AR_0000004364							null	null	null	null	null		null	null
AR	2012-02-01T14:49:13	POINT(248.24 437.98)	POLYGON((159.9 390.3,301.5 390.3,301.5 474.9,159.9 474.9,159.9 390.3))	POLYGON((159.9 407.1,160.5 407.7,208.5 413.1,258.3 474.3,300.9 467.7,288.9 429.3,210.9 413.7,192.3 390.3,159.9 407.1))	POINT(15.772435 20.844121)	POLYGON((9.882834 17.607699,18.913177 17.856819,19.652658 23.429962,10.251229 23.156574,9.882834 17.607699))	POLYGON((9.945137 18.688697,9.985209 18.728208,13.05157 19.145696,16.726043 23.286617,19.537277 22.942617,18.382017 20.361042,13.208057 19.188532,11.915388 17.650396,9.945137 18.688697))	SPoCA_v1.0_AR_0000004352							null	null	null	null	null		null	null
AR	2012-02-01T18:49:13	POINT(880.779 -322.245)	POLYGON((868.5 -336.3,893.7 -336.3,893.7 -308.7,868.5 -308.7,868.5 -336.3))	POLYGON((868.5 -324.3,869.1 -323.7,890.1 -311.1,885.9 -333.9,868.5 -324.3))	POINT(75.40962 -20.939575)	POLYGON((73.929361 -21.969643,80.074879 -21.352756,77.291524 -19.904175,71.960648 -20.434008,73.929361 -21.969643))	POLYGON((73.027009 -21.304444,73.100578 -21.259588,76.622013 -20.121261,77.656893 -21.446402,73.027009 -21.304444))	SPoCA_v1.0_AR_0000004364							null	null	null	null	null		null	null
