event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2012-10-01T05:00:48	POINT(915.556 269.48)	POLYGON((910.5 260.7,921.3 260.7,921.3 278.7,910.5 278.7,910.5 260.7))	POLYGON((910.5 278.7,911.1 278.7,919.5 275.1,917.7 260.7,910.5 278.7))	POINT(86.560286 16.849739)	POLYGON((82.680709 16.746537,89.735704 15.931409,88.26427 16.745875,85.22279 17.583597,82.680709 16.746537))	POLYGON((85.22279 17.583597,85.557781 17.544966,88.28619 16.572558,86.240599 16.336497,85.22279 17.583597))	SPoCA_v1.0_AR_0000006622							null	null	null	null	null		null	null
AR	2012-10-01T09:00:48	POINT(878.388 90.7959)	POLYGON((789.3 -10.5,950.1 -10.5,950.1 177.3,789.3 177.3,789.3 -10.5))	POLYGON((789.3 104.7,789.9 105.3,818.1 137.1,857.7 124.5,888.9 177.3,903.3 163.5,921.9 172.5,939.9 130.5,950.1 137.1,934.5 37.5,884.1 33.9,862.5 -10.5,840.9 -3.9,822.9 78.3,789.3 104.7))	POINT(67.560495 8.0233382)	POLYGON((55.385887 3.181828,82.37674 0.259424,89.02366 10.529074,57.987248 14.248468,55.385887 3.181828))	POLYGON((56.554329 9.985916,56.628522 10.014942,60.41542 11.564743,65.253558 10.3048,71.825726 12.810319,74.086719 11.717635,79.057799 11.707636,82.726398 8.727743,89.304128 8.186038,77.557788 3.703029,67.545469 4.600685,64.054702 2.306885,61.282379 2.991058,59.940636 8.062719,56.554329 9.985916))	SPoCA_v1.0_AR_0000006562							null	null	null	null	null		null	null
AR	2012-10-01T09:00:48	POINT(182.895 -230.155)	POLYGON((159.3 -267.9,209.1 -267.9,209.1 -206.1,159.3 -206.1,159.3 -267.9))	POLYGON((159.3 -230.7,159.9 -230.1,170.1 -210.3,195.9 -206.1,210.9 -221.7,199.5 -266.7,166.5 -253.5,159.3 -230.7))	POINT(11.046883 -7.2762507)	POLYGON((9.665282 -9.574563,12.734638 -9.646673,12.617245 -5.843421,9.577672 -5.773401,9.665282 -9.574563))	POLYGON((9.607049 -7.27867,9.642796 -7.242575,10.238958 -6.043276,11.80826 -5.822937,12.751898 -6.80025,12.137414 -9.556679,10.081216 -8.691902,9.607049 -7.27867))	SPoCA_v1.0_AR_0000006618							null	null	null	null	null		null	null
AR	2012-10-01T09:00:48	POINT(746.253 42.6186)	POLYGON((722.1 29.1,773.1 29.1,773.1 63.3,722.1 63.3,722.1 29.1))	POLYGON((722.1 38.1,722.7 38.7,764.7 63.3,763.5 35.1,722.1 38.1))	POINT(51.452625 6.7325158)	POLYGON((49.093536 6.133251,53.974892 5.689084,54.304325 7.70952,49.388702 8.156969,49.093536 6.133251))	POLYGON((49.162773 6.666218,49.2223 6.696932,53.457035 7.788824,53.064271 6.133839,49.162773 6.666218))	SPoCA_v1.0_AR_0000006623							null	null	null	null	null		null	null
AR	2012-10-01T09:00:48	POINT(130.525 188.408)	POLYGON((96.3 129.9,165.9 129.9,165.9 240.9,96.3 240.9,96.3 129.9))	POLYGON((96.3 189.3,96.9 189.9,105.3 231.9,150.3 232.5,163.5 132.3,110.7 159.3,96.3 189.3))	POINT(8.1949899 17.912668)	POLYGON((5.929936 14.410654,10.249434 14.341813,10.647554 21.075877,6.159656 21.148765,5.929936 14.410654))	POLYGON((6.039515 17.996792,6.078536 18.032776,6.712664 20.58886,9.604072 20.580012,10.106326 14.488953,6.878557 16.169535,6.039515 17.996792))	SPoCA_v1.0_AR_0000006611							null	null	null	null	null		null	null
AR	2012-10-01T13:00:48	POINT(-345.138 -496.171)	POLYGON((-404.1 -528.3,-299.1 -528.3,-299.1 -460.5,-404.1 -460.5,-404.1 -528.3))	POLYGON((-404.1 -489.9,-403.5 -489.3,-388.5 -475.5,-326.7 -481.5,-300.3 -461.1,-321.9 -515.7,-364.5 -528.3,-375.3 -503.1,-404.1 -489.9))	POINT(-23.324829 -24.964189)	POLYGON((-28.29199 -27.507796,-20.452498 -27.097759,-19.648054 -22.338576,-27.103827 -22.708263,-28.29199 -27.507796))	POLYGON((-27.572316 -24.75718,-27.517017 -24.712279,-26.181928 -23.682879,-21.810189 -23.873118,-19.736796 -22.383134,-21.92193 -26.26848,-25.264977 -27.334956,-25.641588 -25.569952,-27.572316 -24.75718))	SPoCA_v1.0_AR_0000006613							null	null	null	null	null		null	null
AR	2012-10-01T13:00:48	POINT(774.291 41.741)	POLYGON((746.7 20.1,798.3 20.1,798.3 71.1,746.7 71.1,746.7 20.1))	POLYGON((746.7 38.1,747.3 38.7,791.7 69.3,795.3 20.7,746.7 38.1))	POINT(54.200985 6.4207506)	POLYGON((51.313546 5.39081,56.528682 4.900761,57.046886 7.910976,51.774461 8.406657,51.313546 5.39081))	POLYGON((51.452288 6.456536,51.514703 6.486831,56.311252 7.873952,56.211161 4.967497,51.452288 6.456536))	SPoCA_v1.0_AR_0000006624							null	null	null	null	null		null	null
AR	2012-10-01T13:00:48	POINT(888.818 95.4822)	POLYGON((807.3 21.9,954.3 21.9,954.3 175.5,807.3 175.5,807.3 21.9))	POLYGON((807.3 105.9,807.9 106.5,843.3 153.3,873.9 144.9,930.9 173.7,954.3 100.5,948.3 122.1,927.3 27.3,842.1 25.5,842.7 82.5,807.3 105.9))	POINT(69.316105 8.1133254)	POLYGON((57.526139 4.911287,85.022841 1.900376,89.050835 10.381171,60.01455 13.934679,57.526139 4.911287))	POLYGON((58.559207 9.858282,58.637559 9.886765,63.977805 12.180877,68.173442 11.228411,82.138951 11.42678,89.57153 6.002765,86.955371 7.726372,75.556188 3.314828,61.642409 4.714018,62.428731 8.058739,58.559207 9.858282))	SPoCA_v1.0_AR_0000006562							null	null	null	null	null		null	null
AR	2012-10-01T13:00:48	POINT(163.879 190.391)	POLYGON((129.9 140.7,189.9 140.7,189.9 239.1,129.9 239.1,129.9 140.7))	POLYGON((129.9 192.3,130.5 192.9,152.7 239.1,189.9 236.1,176.1 204.3,182.1 141.3,141.3 158.7,129.9 192.3))	POINT(10.313749 17.98644)	POLYGON((8.033244 15.022906,11.784825 14.949989,12.196987 20.922427,8.313378 20.999225,8.033244 15.022906))	POLYGON((8.165776 18.141077,8.205456 18.176915,9.784261 20.97353,12.18181 20.738339,11.146781 18.815552,11.2967 14.997147,8.789788 16.095529,8.165776 18.141077))	SPoCA_v1.0_AR_0000006611							null	null	null	null	null		null	null
AR	2012-10-01T17:00:48	POINT(254.786 -231.027)	POLYGON((233.7 -263.1,283.5 -263.1,283.5 -209.1,233.7 -209.1,233.7 -263.1))	POLYGON((233.7 -223.5,234.3 -222.9,249.3 -209.1,285.9 -221.1,270.3 -261.9,236.7 -252.3,233.7 -223.5))	POINT(15.4883 -7.4664316)	POLYGON((14.251456 -9.405927,17.382381 -9.508796,17.23827 -6.183157,14.136134 -6.082963,14.251456 -9.405927))	POLYGON((14.161777 -6.964203,14.197801 -6.928508,15.102623 -6.112106,17.415793 -6.923208,16.543618 -9.40495,14.410936 -8.7427,14.161777 -6.964203))	SPoCA_v1.0_AR_0000006618							null	null	null	null	null		null	null
AR	2012-10-01T17:00:48	POINT(-313.057 -470.13)	POLYGON((-374.7 -528.9,-282.3 -528.9,-282.3 -397.5,-374.7 -397.5,-374.7 -528.9))	POLYGON((-374.7 -496.5,-374.1 -495.9,-318.9 -468.3,-312.9 -419.1,-291.9 -397.5,-282.3 -464.7,-297.3 -480.9,-294.9 -514.5,-318.9 -528.9,-336.9 -497.7,-374.7 -496.5))	POINT(-20.717496 -23.047873)	POLYGON((-26.046592 -27.426191,-19.254776 -27.094776,-17.98111 -18.075309,-24.234668 -18.353156,-26.046592 -27.426191))	POLYGON((-25.49056 -25.105441,-25.436762 -25.060658,-21.10497 -22.939989,-20.200033 -19.588704,-18.617658 -18.099993,-18.535943 -22.585166,-19.738611 -23.745373,-19.968317 -26.100965,-21.897271 -27.212591,-22.751438 -25.048372,-25.49056 -25.105441))	SPoCA_v1.0_AR_0000006613							null	null	null	null	null		null	null
AR	2012-10-01T17:00:48	POINT(881.154 89.035)	POLYGON((770.7 11.7,950.1 11.7,950.1 167.1,770.7 167.1,770.7 11.7))	POLYGON((770.7 41.1,771.3 41.7,821.7 74.7,845.1 141.3,899.7 167.1,914.7 150.3,941.7 159.9,939.3 47.1,900.9 11.7,867.9 35.7,857.7 28.5,846.3 71.7,821.7 20.7,770.7 41.1))	POINT(67.939069 7.8696483)	POLYGON((53.596736 4.672221,82.49397 1.579454,89.097631 9.937921,55.715567 13.834479,53.596736 4.672221))	POLYGON((53.82725 6.412435,53.893224 6.442236,59.736731 7.857819,63.911013 11.45485,73.475364 11.999298,76.029589 10.690719,86.35265 10.09581,79.117458 4.098999,70.066167 2.986733,65.158245 4.956747,63.681861 4.679336,62.718162 7.374887,59.142208 4.674929,53.82725 6.412435))	SPoCA_v1.0_AR_0000006562							null	null	null	null	null		null	null
AR	2012-10-01T17:00:48	POINT(201.089 189.008)	POLYGON((160.5 136.5,236.7 136.5,236.7 248.1,160.5 248.1,160.5 136.5))	POLYGON((160.5 198.3,161.7 198.9,179.7 215.7,182.1 248.1,222.9 228.3,228.9 136.5,182.7 158.1,160.5 198.3))	POINT(12.680097 17.841096)	POLYGON((9.92896 14.728352,14.724725 14.612737,15.317684 21.385758,10.326861 21.508499,9.92896 14.728352))	POLYGON((10.126363 18.462587,10.205001 18.497557,11.425017 19.496741,11.732985 21.47869,14.288643 20.197242,14.229871 14.626717,11.38988 15.999592,10.126363 18.462587))	SPoCA_v1.0_AR_0000006611							null	null	null	null	null		null	null
AR	2012-10-01T21:00:48	POINT(893.815 91.2757)	POLYGON((796.5 2.7,952.5 2.7,952.5 169.5,796.5 169.5,796.5 2.7))	POLYGON((796.5 41.7,797.1 42.3,825.9 67.5,846.9 61.5,849.3 129.3,915.3 169.5,924.3 150.9,936.3 163.5,952.5 119.1,927.9 32.7,902.1 14.7,879.9 35.7,866.7 2.7,853.5 34.5,796.5 41.7))	POINT(70.04964 7.7733552)	POLYGON((56.206888 3.879931,83.579766 0.910976,89.092417 10.053443,58.598461 13.698666,56.206888 3.879931))	POLYGON((56.513178 6.188163,56.583682 6.217339,60.129369 7.381206,62.644825 6.765015,64.185929 10.694915,77.065033 11.742644,78.511308 10.444987,83.562732 10.636319,89.442034 7.11065,75.753292 3.61302,70.295381 3.138948,66.902179 4.767999,64.69202 3.021378,63.179387 5.087959,56.513178 6.188163))	SPoCA_v1.0_AR_0000006562							null	null	null	null	null		null	null
AR	2012-10-01T21:00:48	POINT(-293.903 -506.764)	POLYGON((-346.5 -549.9,-254.1 -549.9,-254.1 -475.5,-346.5 -475.5,-346.5 -549.9))	POLYGON((-346.5 -506.1,-345.9 -505.5,-326.7 -477.3,-284.7 -476.1,-254.1 -516.3,-285.3 -548.1,-314.7 -514.5,-346.5 -506.1))	POINT(-19.800883 -25.554316)	POLYGON((-24.298415 -28.854479,-17.506564 -28.546163,-16.711725 -23.261188,-23.141542 -23.535489,-24.298415 -28.854479))	POLYGON((-23.568749 -25.68307,-23.51602 -25.638255,-21.758517 -23.593131,-18.814022 -23.382759,-17.113553 -26.119465,-19.733033 -28.5057,-21.385531 -26.17003,-23.568749 -25.68307))	SPoCA_v1.0_AR_0000006613							null	null	null	null	null		null	null
AR	2012-10-01T21:00:48	POINT(237.356 194.932)	POLYGON((198.3 141.3,267.3 141.3,267.3 250.5,198.3 250.5,198.3 141.3))	POLYGON((198.3 195.3,199.5 195.9,218.7 250.5,255.3 247.5,258.3 141.9,219.9 161.1,198.3 195.3))	POINT(15.041575 18.129453)	POLYGON((12.313432 14.956932,16.697801 14.833117,17.366081 21.461364,12.803579 21.592814,12.313432 14.956932))	POLYGON((12.528088 18.218764,12.607715 18.253328,14.143699 21.558254,16.544595 21.302818,16.12395 14.887542,13.758506 16.114365,12.528088 18.218764))	SPoCA_v1.0_AR_0000006611							null	null	null	null	null		null	null
AR	2012-10-01T21:00:48	POINT(-41.7105 -323.81)	POLYGON((-63.9 -351.9,-21.3 -351.9,-21.3 -302.7,-63.9 -302.7,-63.9 -351.9))	POLYGON((-63.9 -303.9,-63.3 -303.3,-23.1 -306.3,-39.3 -351.9,-61.5 -334.5,-63.9 -303.9))	POINT(-2.5495715 -13.00534)	POLYGON((-3.938391 -14.802352,-1.311776 -14.78763,-1.294987 -11.670265,-3.887845 -11.684481,-3.938391 -14.802352))	POLYGON((-3.888918 -11.759809,-3.851807 -11.721843,-1.405608 -11.89663,-2.420887 -14.79205,-3.771482 -13.691285,-3.888918 -11.759809))	SPoCA_v1.0_AR_0000006626							null	null	null	null	null		null	null
AR	2012-10-01T21:00:48	POINT(293.91 -228.178)	POLYGON((273.3 -261.9,322.5 -261.9,322.5 -206.1,273.3 -206.1,273.3 -261.9))	POLYGON((273.3 -248.1,273.9 -247.5,279.3 -212.7,315.9 -207.3,324.9 -219.9,304.5 -261.3,273.3 -248.1))	POINT(17.938225 -7.3831225)	POLYGON((16.732532 -9.418493,19.86947 -9.537052,19.69817 -6.100174,16.592293 -5.98483,16.732532 -9.418493))	POLYGON((16.69161 -8.564106,16.727719 -8.528345,16.981544 -6.401187,19.280841 -6.1568,19.886508 -6.951305,18.712534 -9.453878,16.69161 -8.564106))	SPoCA_v1.0_AR_0000006618							null	null	null	null	null		null	null
AR	2012-10-02T01:14:12	POINT(275.76 199.611)	POLYGON((238.5 140.7,311.1 140.7,311.1 256.5,238.5 256.5,238.5 140.7))	POLYGON((238.5 189.9,239.1 190.5,257.1 218.7,255.3 252.9,299.1 245.7,287.1 204.3,305.7 141.3,281.1 143.7,238.5 189.9))	POINT(17.568943 18.326073)	POLYGON((14.854016 14.844705,19.523257 14.689232,20.365327 21.715698,15.490123 21.881581,14.854016 14.844705))	POLYGON((15.087281 17.813193,15.129227 17.848434,16.466611 19.527308,16.581631 21.625796,19.458544 21.082993,18.34559 18.585125,19.175321 14.738372,17.595655 14.939111,15.087281 17.813193))	SPoCA_v1.0_AR_0000006611							null	null	null	null	null		null	null
AR	2012-10-02T01:14:12	POINT(899.815 91.0356)	POLYGON((815.1 5.7,952.5 5.7,952.5 172.5,815.1 172.5,815.1 5.7))	POLYGON((815.1 41.1,815.7 41.7,822.3 99.9,870.3 55.5,876.3 90.3,861.3 127.5,914.7 172.5,929.7 148.5,945.9 162.3,952.5 117.9,948.9 63.3,921.9 18.3,896.7 34.5,881.7 5.7,867.9 27.3,815.1 41.1))	POINT(71.090642 7.6419962)	POLYGON((58.266962 3.853613,83.581285 1.090303,89.066152 10.22639,60.855193 13.653668,58.266962 3.853613))	POLYGON((58.55969 5.947393,58.634124 5.976038,60.184265 9.321342,65.733843 6.078267,67.201124 8.017651,65.804953 10.412854,77.05438 11.924483,79.987335 10.129023,89.128914 9.701035,89.444454 7.039316,83.186818 4.604055,74.186525 2.921038,69.564302 4.405288,66.8858 2.964848,65.056758 4.455661,58.55969 5.947393))	SPoCA_v1.0_AR_0000006562							null	null	null	null	null		null	null
AR	2012-10-02T01:14:12	POINT(-260.613 -505.701)	POLYGON((-318.3 -534.3,-219.3 -534.3,-219.3 -479.1,-318.3 -479.1,-318.3 -534.3))	POLYGON((-318.3 -510.9,-317.7 -510.3,-299.1 -481.5,-253.5 -479.1,-228.3 -495.9,-221.1 -525.9,-257.7 -534.3,-281.1 -508.5,-318.3 -510.9))	POINT(-17.454154 -25.391557)	POLYGON((-21.935647 -27.613434,-14.872731 -27.330959,-14.387676 -23.437255,-21.187996 -23.697243,-21.935647 -27.613434))	POLYGON((-21.59501 -25.931651,-21.543617 -25.886972,-19.870673 -23.80483,-16.703316 -23.514999,-15.135113 -24.624311,-14.915528 -26.731224,-17.571478 -27.426571,-18.918431 -25.645839,-21.59501 -25.931651))	SPoCA_v1.0_AR_0000006613							null	null	null	null	null		null	null
AR	2012-10-02T01:14:12	POINT(330.358 -226.453)	POLYGON((309.9 -259.5,358.5 -259.5,358.5 -204.3,309.9 -204.3,309.9 -259.5))	POLYGON((309.9 -245.7,310.5 -245.1,317.1 -215.7,345.3 -204.3,358.5 -218.7,338.7 -258.9,309.9 -245.7))	POINT(20.254036 -7.3753947)	POLYGON((19.050991 -9.362965,22.196167 -9.496069,22.005387 -6.095669,18.892408 -5.966176,19.050991 -9.362965))	POLYGON((19.004282 -8.508622,19.040662 -8.47306,19.376965 -6.681328,21.153217 -6.058344,22.046667 -6.977556,20.903936 -9.401891,19.004282 -8.508622))	SPoCA_v1.0_AR_0000006618							null	null	null	null	null		null	null
AR	2012-10-02T01:14:12	POINT(511.621 -26.9998)	POLYGON((489.3 -48.3,538.5 -48.3,538.5 -6.9,489.3 -6.9,489.3 -48.3))	POLYGON((489.3 -14.1,489.9 -13.5,520.5 -8.7,537.3 -39.3,502.5 -42.3,489.3 -14.1))	POINT(32.21962 4.0263573)	POLYGON((30.613605 2.851644,34.085891 2.635463,34.198665 5.100626,30.717758 5.316701,30.613605 2.851644))	POLYGON((30.695062 4.888452,30.738534 4.92168,32.903406 5.076026,34.017868 3.177691,31.543667 3.154206,30.695062 4.888452))	SPoCA_v1.0_AR_0000006629							null	null	null	null	null		null	null
AR	2012-10-02T05:14:12	POINT(409.7 -442.272)	POLYGON((387.9 -484.5,431.7 -484.5,431.7 -403.5,387.9 -403.5,387.9 -484.5))	POLYGON((387.9 -420.3,388.5 -419.7,412.5 -404.7,431.7 -443.1,405.3 -481.5,394.5 -479.7,407.7 -443.7,387.9 -420.3))	POINT(27.251143 -21.506249)	POLYGON((26.276002 -24.331869,29.570599 -24.524509,28.339942 -18.989589,25.217131 -18.816588,26.276002 -24.331869))	POLYGON((25.404599 -19.936602,25.440151 -19.898656,26.972959 -18.99055,28.882338 -21.657026,27.5209 -24.19484,26.688621 -24.023302,27.125141 -21.595243,25.404599 -19.936602))	SPoCA_v1.0_AR_0000006631							null	null	null	null	null		null	null
AR	2012-10-02T05:14:12	POINT(901.264 84.7162)	POLYGON((821.1 -6.9,952.5 -6.9,952.5 168.9,821.1 168.9,821.1 -6.9))	POLYGON((821.1 45.9,821.7 46.5,839.7 102.3,869.1 84.3,878.1 137.7,924.3 168.9,946.5 158.7,952.5 119.7,926.1 -0.9,909.9 11.7,897.9 -6.9,885.9 30.9,821.1 45.9))	POINT(71.202793 7.2455094)	POLYGON((58.873852 3.033808,83.474098 0.343718,89.092541 10.018147,61.492708 13.365792,58.873852 3.033808))	POLYGON((59.29432 6.158187,59.370566 6.186614,62.360117 9.242156,66.013938 7.778155,68.600249 10.731068,79.480274 11.42851,89.156109 9.484768,89.433017 7.145296,74.95408 1.678731,71.677629 2.800943,69.39708 1.933972,67.755893 4.381353,59.29432 6.158187))	SPoCA_v1.0_AR_0000006562							null	null	null	null	null		null	null
AR	2012-10-02T05:14:12	POINT(-222.639 -497.677)	POLYGON((-288.9 -544.5,-137.7 -544.5,-137.7 -456.9,-288.9 -456.9,-288.9 -544.5))	POLYGON((-288.9 -513.9,-288.3 -513.3,-266.7 -480.3,-213.9 -476.1,-186.9 -456.9,-137.7 -474.3,-194.7 -479.1,-188.7 -527.1,-224.1 -544.5,-246.9 -515.7,-288.9 -513.9))	POINT(-14.764734 -24.742472)	POLYGON((-19.943201 -28.265268,-9.324555 -27.925049,-8.866606 -21.788913,-18.912589 -22.088879,-19.943201 -28.265268))	POLYGON((-19.534659 -26.058203,-19.484688 -26.013715,-17.617302 -23.637678,-14.002361 -23.22562,-12.082675 -21.861759,-8.943651 -22.976302,-12.739625 -23.395293,-12.691699 -26.755874,-15.314334 -28.087376,-16.605349 -26.070945,-19.534659 -26.058203))	SPoCA_v1.0_AR_0000006613							null	null	null	null	null		null	null
