event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2013-07-01T06:10:24	POINT(-785.078 77.8758)	POLYGON((-811.5 33.3,-752.7 33.3,-752.7 123.3,-811.5 123.3,-811.5 33.3))	POLYGON((-811.5 107.7,-810.9 108.3,-788.1 121.5,-756.3 35.1,-793.5 57.9,-811.5 107.7))	POINT(-56.582298 6.3221401)	POLYGON((-59.236078 3.502666,-52.836788 3.769974,-53.670856 9.209798,-60.258738 8.934769,-59.236078 3.502666))	POLYGON((-60.012721 7.992609,-59.948521 8.031992,-57.468823 8.943755,-53.210018 3.86407,-57.335546 5.076749,-60.012721 7.992609))	SPoCA_v1.0_AR_0000009178							null	null	null	null	null		null	null
AR	2013-07-01T06:10:24	POINT(734.656 -219.578)	POLYGON((690.3 -261.3,779.1 -261.3,779.1 -179.7,690.3 -179.7,690.3 -261.3))	POLYGON((690.3 -228.3,690.9 -227.7,720.3 -188.7,765.9 -179.7,779.1 -183.9,767.7 -237.9,717.9 -261.3,690.3 -228.3))	POINT(52.423872 -11.656595)	POLYGON((48.757628 -14.122821,58.285854 -14.523234,56.559343 -9.358588,47.575544 -8.992058,48.757628 -14.122821))	POLYGON((48.204577 -12.03139,48.25197 -11.99578,50.522416 -9.663197,55.094055 -9.295838,56.626467 -9.620899,56.362897 -12.967858,51.489956 -14.232585,48.204577 -12.03139))	SPoCA_v1.0_AR_0000009184							null	null	null	null	null		null	null
AR	2013-07-01T06:10:24	POINT(846.386 -259.748)	POLYGON((810.9 -305.1,884.7 -305.1,884.7 -215.7,810.9 -215.7,810.9 -305.1))	POLYGON((810.9 -299.1,811.5 -298.5,846.3 -245.1,879.3 -215.7,882.9 -227.1,810.9 -299.1))	POINT(67.855205 -14.870388)	POLYGON((64.087841 -17.574264,80.810948 -18.406626,73.411873 -12.380346,61.131563 -11.793492,64.087841 -17.574264))	POLYGON((63.831324 -17.177998,63.895938 -17.142674,67.242289 -13.918494,72.219182 -12.321253,73.57078 -13.100136,63.831324 -17.177998))	SPoCA_v1.0_AR_0000009190							null	null	null	null	null		null	null
AR	2013-07-01T06:10:24	POINT(573.137 -274.008)	POLYGON((498.9 -347.1,642.9 -347.1,642.9 -161.7,498.9 -161.7,498.9 -347.1))	POLYGON((498.9 -309.3,500.1 -308.7,523.5 -284.7,524.1 -240.9,551.7 -237.9,568.5 -215.7,555.3 -162.3,575.7 -167.1,575.1 -198.9,605.7 -245.1,629.7 -249.3,642.9 -294.9,551.7 -299.7,519.3 -347.1,498.9 -309.3))	POINT(38.696431 -14.560984)	POLYGON((33.872293 -19.096373,46.093781 -19.512348,43.241169 -7.724191,32.066401 -7.371776,33.872293 -19.096373))	POLYGON((33.343021 -16.641059,33.426754 -16.605072,34.91995 -15.119454,34.493129 -12.346991,36.577087 -12.222649,37.670495 -10.873055,36.245368 -7.52994,37.843998 -7.874735,38.038198 -9.842653,40.987173 -12.817818,43.069178 -13.154191,44.971404 -16.107509,37.328794 -16.148941,35.474757 -19.144801,33.343021 -16.641059))	SPoCA_v1.0_AR_0000009106							null	null	null	null	null		null	null
AR	2013-07-01T06:10:24	POINT(398.634 -344.539)	POLYGON((348.9 -399.3,472.5 -399.3,472.5 -228.9,348.9 -228.9,348.9 -399.3))	POLYGON((348.9 -377.7,349.5 -377.1,358.5 -342.3,395.1 -330.3,404.7 -296.1,434.7 -280.5,437.7 -228.9,444.9 -278.7,474.9 -308.1,410.1 -390.9,355.5 -399.3,348.9 -377.7))	POINT(26.373844 -18.730007)	POLYGON((23.446616 -22.268848,32.678887 -22.501411,30.587026 -11.487648,22.046858 -11.29003,23.446616 -22.268848))	POLYGON((23.200359 -20.830111,23.236257 -20.791277,23.513876 -18.520514,25.970924 -17.798385,26.323076 -15.613712,28.30794 -14.67082,28.113427 -11.424322,29.021459 -14.574837,31.521535 -16.512614,27.790057 -21.809964,23.919744 -22.279042,23.200359 -20.830111))	SPoCA_v1.0_AR_0000009191							null	null	null	null	null		null	null
AR	2013-07-01T06:10:24	POINT(337.588 -572.743)	POLYGON((299.7 -615.3,381.9 -615.3,381.9 -530.7,299.7 -530.7,299.7 -615.3))	POLYGON((299.7 -572.1,300.3 -571.5,340.5 -530.7,369.3 -545.1,378.9 -591.9,331.5 -615.3,299.7 -572.1))	POINT(25.665417 -34.609908)	POLYGON((23.639134 -37.878864,30.819626 -38.06175,28.236861 -31.536878,21.753704 -31.386732,23.639134 -37.878864))	POLYGON((22.576948 -34.491205,22.611781 -34.446306,24.924193 -31.45563,27.565756 -32.580305,29.723938 -36.187873,26.355554 -37.942841,22.576948 -34.491205))	SPoCA_v1.0_AR_0000009115							null	null	null	null	null		null	null
AR	2013-07-01T10:10:24	POINT(571.672 309.955)	POLYGON((500.1 249.3,636.3 249.3,636.3 359.7,500.1 359.7,500.1 249.3))	POLYGON((500.1 351.9,500.7 352.5,596.1 342.9,611.7 353.7,636.3 294.9,617.7 249.3,575.7 276.9,549.9 266.7,515.7 297.3,500.1 351.9))	POINT(40.392996 21.33682)	POLYGON((33.645043 17.691486,44.746843 17.347139,47.525285 24.318462,35.53081 24.702697,33.645043 17.691486))	POLYGON((35.366576 24.197693,35.427495 24.235122,43.296039 23.368415,45.013496 24.013988,45.729044 20.196794,43.121367 17.402629,40.075409 19.241601,37.789187 18.667354,35.58044 20.672318,35.366576 24.197693))	SPoCA_v1.0_AR_0000009167							null	null	null	null	null		null	null
AR	2013-07-01T10:10:24	POINT(-883.389 108.95)	POLYGON((-921.9 17.1,-844.5 17.1,-844.5 193.5,-921.9 193.5,-921.9 17.1))	POLYGON((-921.9 71.1,-921.3 71.7,-893.1 189.9,-882.9 176.7,-868.5 193.5,-846.9 180.9,-848.7 106.5,-874.5 47.7,-909.9 17.1,-921.9 71.1))	POINT(-70.509139 7.5994647)	POLYGON((-77.447357 1.672848,-63.324853 2.347594,-66.41458 12.988244,-86.578154 12.015033,-77.447357 1.672848))	POLYGON((-78.331552 4.911609,-78.167195 4.956286,-75.329895 12.3457,-72.503218 11.664579,-70.404879 12.803457,-66.387916 12.209734,-64.896266 7.711038,-67.985497 3.989189,-74.416778 1.822345,-78.331552 4.911609))	SPoCA_v1.0_AR_0000009188							null	null	null	null	null		null	null
AR	2013-07-01T10:10:24	POINT(773.93 -208.223)	POLYGON((722.7 -253.5,821.7 -253.5,821.7 -172.5,722.7 -172.5,722.7 -253.5))	POLYGON((722.7 -224.1,723.3 -223.5,737.7 -195.9,755.7 -200.7,806.1 -172.5,821.7 -195.9,791.7 -237.9,752.7 -236.1,736.5 -253.5,722.7 -224.1))	POINT(56.462632 -11.110936)	POLYGON((51.819903 -13.743758,63.703361 -14.271105,61.620243 -9.130236,50.555721 -8.65316,51.819903 -13.743758))	POLYGON((51.28176 -11.880373,51.33203 -11.845012,52.358364 -10.17212,54.316805 -10.551644,59.629815 -9.040022,62.103142 -10.599194,59.222749 -13.084806,54.643297 -12.77082,53.26016 -13.803896,51.28176 -11.880373))	SPoCA_v1.0_AR_0000009184							null	null	null	null	null		null	null
AR	2013-07-01T10:10:24	POINT(856.044 -263.576)	POLYGON((825.3 -304.5,891.3 -304.5,891.3 -215.1,825.3 -215.1,825.3 -304.5))	POLYGON((825.3 -294.9,825.9 -294.3,888.3 -215.7,864.9 -273.3,828.9 -304.5,825.3 -294.9))	POINT(69.782814 -15.199868)	POLYGON((66.33342 -17.635757,84.733906 -18.570074,74.967964 -12.416047,63.068306 -11.836921,66.33342 -17.635757))	POLYGON((65.880499 -16.99966,65.950341 -16.964706,74.256234 -12.417661,72.108849 -15.930949,66.937911 -17.665049,65.880499 -16.99966))	SPoCA_v1.0_AR_0000009190							null	null	null	null	null		null	null
AR	2013-07-01T10:10:24	POINT(597.316 -275.355)	POLYGON((527.7 -360.9,659.1 -360.9,659.1 -163.5,527.7 -163.5,527.7 -360.9))	POLYGON((527.7 -306.3,528.3 -305.7,554.7 -235.5,580.5 -235.5,596.7 -210.9,584.1 -163.5,603.3 -171.3,621.3 -236.7,654.3 -237.3,657.9 -284.1,627.9 -302.1,576.3 -298.5,556.5 -360.9,527.7 -306.3))	POINT(40.696334 -14.699536)	POLYGON((36.379745 -20.059462,48.010323 -20.476565,44.639183 -7.871986,34.180589 -7.526941,36.379745 -20.059462))	POLYGON((35.521458 -16.49928,35.560146 -16.462098,36.783649 -12.064475,38.818974 -12.130058,39.865825 -10.632437,38.474515 -7.659306,40.053595 -8.191013,42.184444 -12.319955,45.046554 -12.461228,46.132737 -15.451395,43.760524 -16.509443,39.3018 -16.122804,38.747053 -20.136723,35.521458 -16.49928))	SPoCA_v1.0_AR_0000009106							null	null	null	null	null		null	null
AR	2013-07-01T10:10:24	POINT(423.373 -354.059)	POLYGON((377.1 -405.9,503.1 -405.9,503.1 -291.3,377.1 -291.3,377.1 -405.9))	POLYGON((377.1 -378.3,377.7 -377.7,390.9 -339.9,427.5 -328.5,443.7 -294.9,486.9 -291.3,503.7 -307.5,450.3 -386.1,398.1 -405.9,377.1 -378.3))	POINT(28.274059 -19.380248)	POLYGON((25.56672 -22.741014,35.246358 -23.00512,33.438601 -15.479801,24.357787 -15.247256,25.56672 -22.741014))	POLYGON((25.214513 -20.89739,25.250472 -20.858609,25.769458 -18.398404,28.272294 -17.721796,29.088286 -15.589181,32.220668 -15.444787,33.683187 -16.520599,30.735525 -21.552744,27.112687 -22.778066,25.214513 -20.89739))	SPoCA_v1.0_AR_0000009191							null	null	null	null	null		null	null
AR	2013-07-01T10:10:24	POINT(368.8 -568.203)	POLYGON((330.9 -603.9,404.1 -603.9,404.1 -531.9,330.9 -531.9,330.9 -603.9))	POLYGON((330.9 -563.1,331.5 -562.5,359.1 -531.9,393.3 -545.1,404.1 -580.5,392.1 -602.1,336.9 -590.7,330.9 -563.1))	POINT(28.131544 -34.310694)	POLYGON((25.95301 -37.012834,32.397935 -37.18832,30.086729 -31.658537,24.190443 -31.510235,25.95301 -37.012834))	POLYGON((24.876967 -33.844247,24.911296 -33.799816,26.421613 -31.562873,29.542849 -32.616542,31.549026 -35.343344,31.242204 -37.012618,26.082774 -35.984052,24.876967 -33.844247))	SPoCA_v1.0_AR_0000009115							null	null	null	null	null		null	null
AR	2013-07-01T14:10:24	POINT(594.974 311.693)	POLYGON((525.9 259.5,659.1 259.5,659.1 353.1,525.9 353.1,525.9 259.5))	POLYGON((525.9 350.1,526.5 350.7,633.9 344.1,657.9 277.5,633.3 259.5,605.1 284.1,538.5 294.9,525.9 350.1))	POINT(42.43749 21.396114)	POLYGON((35.779219 18.287764,47.022771 17.920878,49.565679 23.824747,37.508259 24.229235,35.779219 18.287764))	POLYGON((37.441426 24.035567,37.504402 24.072805,46.82133 23.338127,47.318277 19.047236,44.686444 18.003802,42.716684 19.62627,37.362986 20.482453,37.441426 24.035567))	SPoCA_v1.0_AR_0000009167							null	null	null	null	null		null	null
AR	2013-07-01T14:10:24	POINT(-871.334 111.929)	POLYGON((-915.9 42.3,-830.7 42.3,-830.7 189.9,-915.9 189.9,-915.9 42.3))	POLYGON((-915.9 89.1,-915.3 89.7,-906.3 151.5,-891.3 156.3,-884.1 186.3,-868.5 94.5,-851.1 126.3,-857.7 168.3,-837.9 186.3,-831.3 105.9,-861.9 44.7,-893.1 65.1,-909.9 57.3,-915.9 89.1))	POINT(-68.484918 7.8836911)	POLYGON((-76.123178 3.273455,-61.669545 3.959601,-64.280346 12.870033,-82.457829 11.999291,-76.123178 3.273455))	POLYGON((-77.101505 6.073356,-76.955977 6.117144,-76.812761 9.907783,-73.464192 10.366262,-73.153947 12.232771,-67.682741 6.85772,-65.629691 8.895346,-67.705474 11.37865,-65.209397 12.605118,-62.498244 7.79114,-65.995165 3.907362,-71.479305 4.886794,-74.891918 4.246069,-77.101505 6.073356))	SPoCA_v1.0_AR_0000009188							null	null	null	null	null		null	null
AR	2013-07-01T14:10:24	POINT(794.246 -212.7)	POLYGON((735.9 -248.7,845.1 -248.7,845.1 -173.1,735.9 -173.1,735.9 -248.7))	POLYGON((735.9 -229.5,736.5 -228.9,764.7 -188.1,818.1 -173.1,845.1 -195.3,818.7 -248.7,755.7 -248.1,735.9 -229.5))	POINT(58.946489 -11.489806)	POLYGON((53.093338 -13.484316,67.174039 -14.127789,64.897725 -9.311808,51.867142 -8.732141,53.093338 -13.484316))	POLYGON((52.721896 -12.265982,52.773418 -12.230668,55.086416 -9.793776,61.158244 -9.137446,65.437802 -10.710505,63.110476 -13.933202,55.227769 -13.538126,52.721896 -12.265982))	SPoCA_v1.0_AR_0000009184							null	null	null	null	null		null	null
AR	2013-07-01T14:10:24	POINT(862.092 -271.994)	POLYGON((837.9 -333.9,882.3 -333.9,882.3 -235.5,837.9 -235.5,837.9 -333.9))	POLYGON((837.9 -332.1,838.5 -331.5,840.9 -284.7,870.9 -242.7,882.3 -236.7,882.3 -257.7,861.9 -314.7,855.3 -285.9,837.9 -332.1))	POINT(71.429544 -15.808716)	POLYGON((70.338787 -19.722726,86.479239 -20.559732,73.877081 -13.631711,65.533442 -13.219987,70.338787 -19.722726))	POLYGON((70.214551 -19.599729,70.295112 -19.564863,68.032269 -16.447136,71.714001 -13.974734,73.944559 -13.71036,75.262263 -15.098427,74.330714 -18.683649,70.824948 -16.661998,70.214551 -19.599729))	SPoCA_v1.0_AR_0000009190							null	null	null	null	null		null	null
AR	2013-07-01T14:10:24	POINT(545.573 -316.895)	POLYGON((416.1 -400.5,692.1 -400.5,692.1 -207.3,416.1 -207.3,416.1 -400.5))	POLYGON((416.1 -369.3,416.7 -368.7,424.5 -341.1,507.9 -275.1,528.3 -299.1,546.9 -297.3,587.7 -234.3,620.7 -234.9,632.7 -198.3,679.5 -242.1,689.7 -288.3,606.9 -299.7,587.1 -368.1,565.5 -314.1,543.3 -301.5,468.9 -400.5,425.7 -396.9,416.1 -369.3))	POINT(37.086076 -17.213369)	POLYGON((28.370472 -22.432379,52.775556 -23.285185,48.07009 -10.694709,26.477265 -10.009796,28.370472 -22.432379))	POLYGON((27.932331 -20.353765,27.968566 -20.315246,28.196404 -18.519066,33.614977 -14.442248,35.468429 -16.02284,36.906663 -15.953355,39.382121 -12.059679,42.108949 -12.191275,42.708038 -9.93589,47.402845 -12.838922,49.229174 -15.827653,41.88548 -16.275078,41.5124 -20.691221,38.656733 -17.085463,36.679675 -16.214135,32.410296 -22.543255,29.036444 -22.209435,27.932331 -20.353765))	SPoCA_v1.0_AR_0000009106							null	null	null	null	null		null	null
AR	2013-07-01T14:10:24	POINT(388.486 -574.411)	POLYGON((360.3 -616.5,421.5 -616.5,421.5 -526.5,360.3 -526.5,360.3 -616.5))	POLYGON((360.3 -585.3,360.9 -584.7,380.7 -531.3,396.3 -529.5,421.5 -550.5,407.1 -614.1,383.1 -615.3,360.3 -585.3))	POINT(29.982945 -34.817193)	POLYGON((28.908453 -38.073264,34.536183 -38.239853,31.388087 -31.285049,26.391618 -31.15129,28.908453 -38.073264))	POLYGON((27.900506 -35.596271,27.933767 -35.550864,28.143603 -31.546551,29.374133 -31.447681,32.088135 -33.074818,33.075721 -38.002431,30.914349 -38.033729,27.900506 -35.596271))	SPoCA_v1.0_AR_0000009115							null	null	null	null	null		null	null
AR	2013-07-01T18:10:24	POINT(622.845 306.748)	POLYGON((561.3 256.5,695.1 256.5,695.1 363.3,561.3 363.3,561.3 256.5))	POLYGON((561.3 345.9,561.9 346.5,582.9 363.3,614.1 327.3,635.7 345.3,665.7 344.1,669.9 303.9,695.1 291.3,674.1 256.5,638.1 272.1,614.1 261.9,571.5 300.3,561.3 345.9))	POINT(44.800935 21.012443)	POLYGON((38.548809 18.030935,50.392599 17.618579,53.72509 24.344552,40.76698 24.8106,38.548809 18.030935))	POLYGON((40.332079 23.687824,40.398088 23.724774,42.674644 24.748394,44.523602 22.343329,47.034598 23.421371,49.938317 23.236264,49.143449 20.67313,51.299732 19.78668,48.364477 17.695296,45.383549 18.787637,43.055902 18.224451,40.187648 20.754192,40.332079 23.687824))	SPoCA_v1.0_AR_0000009167							null	null	null	null	null		null	null
AR	2013-07-01T18:10:24	POINT(-863.351 125.572)	POLYGON((-912.3 49.5,-815.1 49.5,-815.1 212.1,-912.3 212.1,-912.3 49.5))	POLYGON((-912.3 84.9,-911.7 85.5,-876.9 210.3,-851.7 212.1,-869.1 162.9,-860.1 72.3,-842.1 77.1,-833.7 101.1,-842.7 169.5,-827.7 189.9,-815.7 180.3,-819.9 92.7,-839.1 53.7,-893.7 58.5,-912.3 84.9))	POINT(-67.492184 8.7716484)	POLYGON((-75.338892 3.754537,-59.788585 4.489525,-62.793553 14.323084,-83.097102 13.350031,-75.338892 3.754537))	POLYGON((-76.050068 5.873775,-75.914583 5.917068,-72.760754 13.74716,-68.223077 14.074605,-69.447114 10.970981,-66.040718 5.590041,-63.533444 5.998028,-62.742927 7.495858,-65.439101 11.564958,-63.863662 12.897102,-61.988488 12.387685,-60.84418 7.069162,-62.867622 4.606086,-71.498145 4.490429,-76.050068 5.873775))	SPoCA_v1.0_AR_0000009188							null	null	null	null	null		null	null
AR	2013-07-01T18:10:24	POINT(816.192 -210.263)	POLYGON((762.3 -249.9,867.3 -249.9,867.3 -174.3,762.3 -174.3,762.3 -249.9))	POLYGON((762.3 -215.7,762.9 -215.1,792.9 -180.3,855.9 -176.7,866.7 -206.1,848.1 -245.7,779.1 -244.5,762.3 -215.7))	POINT(61.692719 -11.455153)	POLYGON((56.009138 -13.675293,71.323887 -14.402344,68.470836 -9.550935,54.621164 -8.911206,56.009138 -13.675293))	POLYGON((55.293335 -11.504822,55.348478 -11.469874,58.160711 -9.436826,66.641486 -9.610136,69.353689 -11.564479,67.559138 -13.951192,57.841657 -13.417767,55.293335 -11.504822))	SPoCA_v1.0_AR_0000009184							null	null	null	null	null		null	null
AR	2013-07-01T18:10:24	POINT(872.861 -271.575)	POLYGON((851.7 -302.7,892.5 -302.7,892.5 -237.9,851.7 -237.9,851.7 -302.7))	POLYGON((851.7 -297.3,852.3 -296.7,887.7 -238.5,889.5 -260.1,851.7 -297.3))	POINT(73.815772 -15.897694)	POLYGON((71.101055 -17.743516,85.318206 -18.482914,76.704162 -13.922138,67.871287 -13.476891,71.101055 -17.743516))	POLYGON((70.764223 -17.380817,70.850555 -17.346796,75.408358 -13.893226,77.524106 -15.362217,70.764223 -17.380817))	SPoCA_v1.0_AR_0000009190							null	null	null	null	null		null	null
AR	2013-07-01T18:10:24	POINT(-498.473 -297.25)	POLYGON((-526.5 -327.3,-469.5 -327.3,-469.5 -274.5,-526.5 -274.5,-526.5 -327.3))	POLYGON((-526.5 -292.5,-525.9 -291.9,-474.9 -275.7,-483.3 -311.1,-522.9 -327.3,-526.5 -292.5))	POINT(-33.153641 -15.81998)	POLYGON((-35.723407 -17.825306,-31.344602 -17.694805,-30.756162 -14.307619,-35.022179 -14.431646,-35.723407 -17.825306))	POLYGON((-35.240214 -15.580377,-35.186146 -15.540516,-31.163218 -14.394728,-32.177534 -16.67689,-35.439586 -17.816401,-35.240214 -15.580377))	SPoCA_v1.0_AR_0000009195							null	null	null	null	null		null	null
