event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2012-08-01T06:16:13	POINT(339.075 -413.904)	POLYGON((271.5 -479.1,419.7 -479.1,419.7 -351.3,271.5 -351.3,271.5 -479.1))	POLYGON((271.5 -438.9,272.1 -438.3,284.1 -416.1,356.1 -399.9,412.5 -350.1,419.1 -374.7,401.7 -410.7,364.5 -410.1,291.9 -479.1,263.7 -471.3,271.5 -438.9))	POINT(22.43853 -20.512311)	POLYGON((18.386711 -24.833722,29.320577 -25.31549,27.500524 -16.599032,17.336407 -16.186202,18.386711 -24.833722))	POLYGON((17.986545 -22.039504,18.02241 -21.999763,18.649905 -20.51667,23.489368 -19.618197,26.973681 -16.495173,27.711765 -18.142741,26.885242 -20.496821,24.195412 -20.331645,19.833252 -24.885465,17.756624 -24.266841,17.986545 -22.039504))	SPoCA_v1.0_AR_0000005940							null	null	null	null	null		null	null
AR	2012-08-01T06:16:13	POINT(-893.748 161.362)	POLYGON((-904.5 133.5,-884.1 133.5,-884.1 191.1,-904.5 191.1,-904.5 133.5))	POLYGON((-904.5 143.7,-903.9 144.3,-893.1 186.3,-886.5 158.1,-896.7 133.5,-904.5 143.7))	POINT(-74.527268 11.425282)	POLYGON((-75.847812 9.579958,-71.560111 9.994614,-73.802577 13.337374,-78.783359 12.851541,-75.847812 9.579958))	POLYGON((-76.265813 10.166666,-76.144498 10.215491,-75.55095 12.869998,-72.878331 11.383057,-74.080913 9.751994,-76.265813 10.166666))	SPoCA_v1.0_AR_0000005999							null	null	null	null	null		null	null
AR	2012-08-01T06:16:13	POINT(-739.372 60.5155)	POLYGON((-765.9 29.1,-714.9 29.1,-714.9 96.3,-765.9 96.3,-765.9 29.1))	POLYGON((-765.9 38.7,-765.3 39.3,-725.1 96.3,-715.5 77.7,-735.9 37.5,-765.9 38.7))	POINT(-51.868332 7.2745223)	POLYGON((-54.261518 5.173113,-49.279206 5.569008,-49.913278 9.605027,-54.98023 9.201742,-54.261518 5.173113))	POLYGON((-54.338463 5.749687,-54.281431 5.790815,-50.883151 9.53003,-49.758189 8.484218,-51.32817 5.919342,-54.338463 5.749687))	SPoCA_v1.0_AR_0000005998							null	null	null	null	null		null	null
AR	2012-08-01T06:16:13	POINT(528.378 -523.667)	POLYGON((481.5 -557.1,579.9 -557.1,579.9 -489.3,481.5 -489.3,481.5 -557.1))	POLYGON((481.5 -536.1,482.1 -535.5,507.9 -510.3,546.3 -508.5,569.7 -489.3,573.3 -523.5,510.9 -557.1,481.5 -536.1))	POINT(39.674063 -29.141986)	POLYGON((36.534006 -31.401444,46.286232 -32.110028,43.355434 -26.93752,34.526938 -26.334749,36.534006 -31.401444))	POLYGON((35.835192 -29.794955,35.869391 -29.752999,37.377372 -28.017166,40.822325 -28.124637,42.375063 -26.865136,44.020365 -29.44655,39.270183 -31.586722,35.835192 -29.794955))	SPoCA_v1.0_AR_0000005973							null	null	null	null	null		null	null
AR	2012-08-01T06:16:13	POINT(-165.888 -457.343)	POLYGON((-271.5 -540.3,-29.1 -540.3,-29.1 -389.1,-271.5 -389.1,-271.5 -540.3))	POLYGON((-271.5 -494.1,-270.9 -493.5,-234.3 -474.3,-250.5 -422.7,-226.5 -389.1,-146.1 -404.1,-117.9 -430.5,-70.5 -405.9,-24.3 -425.7,-54.3 -475.5,-99.3 -509.1,-104.7 -540.3,-135.9 -493.5,-164.1 -489.3,-260.7 -520.5,-271.5 -494.1))	POINT(-10.960696 -23.114754)	POLYGON((-19.158768 -29.258122,-2.008575 -28.910275,-1.852089 -18.392584,-17.583927 -18.67712,-19.158768 -29.258122))	POLYGON((-18.556073 -25.897545,-18.50633 -25.853269,-15.740159 -24.412842,-16.418277 -20.889181,-14.588872 -18.587964,-9.400151 -19.470281,-7.660884 -21.219781,-4.521762 -19.526861,-1.57039 -20.841525,-3.600013 -24.27422,-6.728551 -26.68333,-7.248055 -28.957167,-9.141703 -25.608118,-11.036344 -25.347432,-18.101449 -27.773993,-18.556073 -25.897545))	SPoCA_v1.0_AR_0000005960							null	null	null	null	null		null	null
AR	2012-08-01T06:16:13	POINT(556.013 -382.987)	POLYGON((518.7 -452.1,603.9 -452.1,603.9 -329.1,518.7 -329.1,518.7 -452.1))	POLYGON((518.7 -411.9,519.3 -411.3,561.3 -351.9,603.9 -330.9,585.9 -375.3,552.9 -383.1,534.9 -452.1,518.7 -411.9))	POINT(38.427864 -19.314712)	POLYGON((36.75761 -23.875817,44.421555 -24.413757,41.511968 -15.999228,34.597796 -15.547836,36.75761 -23.875817))	POLYGON((35.902033 -21.082165,35.939421 -21.044144,38.317418 -17.262866,41.542415 -16.117791,40.816232 -18.968704,38.170623 -19.305177,38.140755 -23.966735,35.902033 -21.082165))	SPoCA_v1.0_AR_0000005978							null	null	null	null	null		null	null
AR	2012-08-01T06:16:13	POINT(93.9596 -352.692)	POLYGON((1.5 -423.9,150.3 -423.9,150.3 -289.5,1.5 -289.5,1.5 -423.9))	POLYGON((1.5 -417.3,2.1 -416.7,17.1 -384.3,69.9 -353.1,69.3 -314.1,93.9 -289.5,125.1 -316.5,147.9 -380.1,106.5 -395.1,48.3 -387.9,14.1 -422.1,1.5 -417.3))	POINT(5.913397 -16.031457)	POLYGON((0.096844 -20.717511,9.757384 -20.807215,9.319028 -12.020907,0.09256 -11.941025,0.096844 -20.717511))	POLYGON((0.096564 -20.272423,0.135154 -20.232052,1.086204 -18.072808,4.39592 -16.043453,4.307444 -13.525545,5.805091 -11.972062,7.799119 -13.718336,9.426712 -17.877458,6.810884 -18.831105,3.07371 -18.318738,0.909654 -20.596726,0.096564 -20.272423))	SPoCA_v1.0_AR_0000006000							null	null	null	null	null		null	null
AR	2012-08-01T06:16:13	POINT(-672.931 251.927)	POLYGON((-721.5 209.7,-627.3 209.7,-627.3 313.5,-721.5 313.5,-721.5 209.7))	POLYGON((-721.5 260.1,-720.9 260.7,-674.1 313.5,-668.7 278.1,-628.5 237.9,-630.3 215.7,-667.5 209.7,-721.5 260.1))	POINT(-48.793924 19.30345)	POLYGON((-52.527564 16.376679,-43.789673 17.019916,-46.152898 23.407716,-55.640487 22.688743,-52.527564 16.376679))	POLYGON((-53.853506 19.429603,-53.808159 19.471091,-50.649306 23.079626,-49.068099 20.936841,-44.434906 18.734612,-44.158531 17.367789,-47.351337 16.768714,-53.853506 19.429603))	SPoCA_v1.0_AR_0000005981							null	null	null	null	null		null	null
AR	2012-08-01T06:16:13	POINT(626.652 239.169)	POLYGON((600.9 219.9,646.5 219.9,646.5 262.5,600.9 262.5,600.9 219.9))	POLYGON((600.9 227.7,601.5 228.3,619.5 262.5,640.5 245.7,643.5 219.9,600.9 227.7))	POINT(44.299056 18.823429)	POLYGON((41.730758 17.792288,45.661663 17.524683,46.590258 20.129836,42.554116 20.407511,41.730758 17.792288))	POLYGON((41.870265 18.269471,41.931658 18.302894,44.169731 20.298823,45.663009 19.138155,45.395411 17.543423,41.870265 18.269471))	SPoCA_v1.0_AR_0000005997							null	null	null	null	null		null	null
AR	2012-08-01T10:16:25	POINT(-134.73 -468.191)	POLYGON((-258.9 -539.1,8.1 -539.1,8.1 -406.5,-258.9 -406.5,-258.9 -539.1))	POLYGON((-258.9 -523.5,-257.7 -522.9,-203.7 -480.3,-207.9 -437.1,-183.3 -408.9,-111.3 -407.1,-71.7 -430.5,-30.9 -406.5,11.1 -431.1,-21.3 -477.9,-74.1 -504.3,-82.5 -539.1,-92.1 -503.1,-134.7 -476.7,-233.7 -538.5,-258.9 -523.5))	POINT(-8.9308569 -23.815643)	POLYGON((-18.211891 -29.123941,0.558402 -28.805488,0.519001 -19.5354,-16.861659 -19.801344,-18.211891 -29.123941))	POLYGON((-18.00665 -27.976189,-17.912242 -27.929408,-13.679874 -24.763441,-13.650173 -21.776301,-11.851606 -19.827879,-7.154078 -19.623516,-4.648424 -21.172175,-1.980302 -19.53885,0.718954 -21.192907,-1.412952 -24.418909,-4.999214 -26.307602,-5.698561 -28.836664,-6.214047 -26.235018,-8.970957 -24.409863,-16.368412 -29.018989,-18.00665 -27.976189))	SPoCA_v1.0_AR_0000005960							null	null	null	null	null		null	null
AR	2012-08-01T10:16:25	POINT(146.218 -340.232)	POLYGON((95.7 -399.9,188.1 -399.9,188.1 -285.9,95.7 -285.9,95.7 -399.9))	POLYGON((95.7 -397.5,96.3 -396.9,116.7 -356.7,104.7 -316.5,130.5 -285.9,188.1 -321.9,183.9 -371.1,95.7 -397.5))	POINT(9.1905072 -15.256305)	POLYGON((6.128337 -19.129835,12.121001 -19.232379,11.683953 -11.826032,5.911409 -11.732668,6.128337 -19.129835))	POLYGON((6.122374 -18.969899,6.159438 -18.930395,7.361677 -16.298056,6.520213 -13.689043,8.074399 -11.760528,11.794753 -14.124791,11.713694 -17.31775,6.122374 -18.969899))	SPoCA_v1.0_AR_0000006001							null	null	null	null	null		null	null
AR	2012-08-01T10:16:25	POINT(583.123 -379.105)	POLYGON((545.1 -431.7,629.7 -431.7,629.7 -328.5,545.1 -328.5,545.1 -431.7))	POLYGON((545.1 -405.9,545.7 -405.3,580.5 -355.5,628.5 -329.1,576.3 -421.5,556.5 -431.1,545.1 -405.9))	POINT(40.649358 -19.199166)	POLYGON((38.523883 -22.583649,46.285077 -23.147136,43.753091 -16.112144,36.654113 -15.626099,38.523883 -22.583649))	POLYGON((37.961589 -20.801903,37.999655 -20.764165,39.975119 -17.599841,43.657182 -16.143916,41.002947 -22.061583,39.49505 -22.608737,37.961589 -20.801903))	SPoCA_v1.0_AR_0000005978							null	null	null	null	null		null	null
AR	2012-08-01T10:16:25	POINT(-644.908 247.837)	POLYGON((-687.9 195.3,-563.7 195.3,-563.7 302.1,-687.9 302.1,-687.9 195.3))	POLYGON((-687.9 281.1,-687.3 281.7,-654.9 302.1,-645.9 274.5,-587.1 219.9,-566.1 218.7,-566.7 202.5,-623.1 219.3,-637.5 207.3,-662.7 215.1,-680.1 195.3,-687.9 281.1))	POINT(-46.10837 19.249128)	POLYGON((-48.953913 15.764518,-38.31171 16.491151,-40.260665 23.07858,-51.676919 22.277073,-48.953913 15.764518))	POLYGON((-51.033355 20.986963,-50.991071 21.028328,-48.423506 22.521583,-46.831425 20.879504,-40.586653 17.875421,-38.858155 17.909615,-38.655744 16.915914,-43.604886 17.638382,-44.631099 16.821345,-47.023721 17.136532,-48.227703 15.818603,-51.033355 20.986963))	SPoCA_v1.0_AR_0000005981							null	null	null	null	null		null	null
AR	2012-08-01T10:16:25	POINT(-784.034 -400.946)	POLYGON((-852.3 -461.1,-711.3 -461.1,-711.3 -330.3,-852.3 -330.3,-852.3 -461.1))	POLYGON((-852.3 -338.1,-851.7 -337.5,-840.3 -330.3,-823.5 -362.1,-809.7 -345.9,-793.5 -369.9,-750.9 -377.1,-712.5 -459.3,-734.7 -443.7,-755.7 -461.1,-795.3 -437.1,-819.9 -392.1,-838.5 -408.9,-852.3 -338.1))	POINT(-63.791776 -22.59181)	POLYGON((-86.541207 -28.220957,-56.740379 -26.052379,-51.675425 -16.849035,-72.04796 -18.732151,-86.541207 -28.220957))	POLYGON((-72.676365 -19.302857,-72.479432 -19.244014,-69.442698 -18.47401,-68.236971 -20.436454,-64.821939 -19.042817,-63.501462 -20.495093,-57.813281 -20.446461,-56.798437 -25.932261,-58.933989 -25.045981,-63.311727 -26.662066,-68.664037 -25.521463,-69.812364 -22.584166,-76.881982 -24.428424,-72.676365 -19.302857))	SPoCA_v1.0_AR_0000005993							null	null	null	null	null		null	null
AR	2012-08-01T10:16:25	POINT(-710.675 68.4404)	POLYGON((-732.3 21.9,-690.3 21.9,-690.3 105.3,-732.3 105.3,-732.3 21.9))	POLYGON((-732.3 32.7,-731.7 33.3,-714.3 67.5,-722.1 104.1,-690.3 76.5,-720.3 23.7,-732.3 32.7))	POINT(-49.213978 7.9705579)	POLYGON((-50.869538 5.016446,-47.003201 5.312042,-47.754139 10.324853,-51.697508 10.022724,-50.869538 5.016446))	POLYGON((-50.944433 5.665834,-50.891344 5.706419,-49.541782 7.888291,-50.694905 10.028013,-47.43716 8.594373,-49.745465 5.213374,-50.944433 5.665834))	SPoCA_v1.0_AR_0000005998							null	null	null	null	null		null	null
AR	2012-08-01T10:16:25	POINT(342.892 -431.807)	POLYGON((242.7 -505.5,444.9 -505.5,444.9 -356.1,242.7 -356.1,242.7 -505.5))	POLYGON((242.7 -472.5,243.3 -471.9,278.1 -462.3,304.5 -417.3,392.1 -396.3,434.1 -357.9,444.9 -361.5,436.5 -404.1,382.5 -418.5,333.3 -486.3,285.3 -464.1,256.5 -505.5,242.7 -472.5))	POINT(22.903852 -21.730672)	POLYGON((16.635101 -26.633675,31.886656 -27.320382,29.375873 -16.996498,15.46743 -16.430555,16.635101 -26.633675))	POLYGON((16.303688 -24.291922,16.33972 -24.251164,18.669622 -23.66018,20.06108 -20.63614,26.009621 -19.480232,28.608081 -17.074358,29.438368 -17.352964,29.364724 -20.169014,25.58543 -20.948651,22.917607 -25.503098,19.19388 -23.803588,17.616492 -26.665508,16.303688 -24.291922))	SPoCA_v1.0_AR_0000005940							null	null	null	null	null		null	null
AR	2012-08-01T10:16:25	POINT(561.11 -523.787)	POLYGON((507.9 -552.9,608.7 -552.9,608.7 -483.3,507.9 -483.3,507.9 -552.9))	POLYGON((507.9 -524.1,508.5 -523.5,555.9 -513.3,594.3 -483.3,608.7 -490.5,602.7 -543.3,531.9 -552.9,507.9 -524.1))	POINT(42.80869 -29.367282)	POLYGON((38.817611 -31.230556,49.300293 -32.030768,45.989555 -26.704727,36.609195 -26.032366,38.817611 -31.230556))	POLYGON((37.805075 -29.035491,37.839772 -28.994113,41.899928 -28.539048,44.544249 -26.593311,46.273218 -27.23696,48.076315 -31.213829,41.122646 -31.393773,37.805075 -29.035491))	SPoCA_v1.0_AR_0000005973							null	null	null	null	null		null	null
AR	2012-08-01T10:16:25	POINT(-884.622 156.097)	POLYGON((-893.7 129.9,-875.7 129.9,-875.7 186.3,-893.7 186.3,-893.7 129.9))	POLYGON((-893.7 141.3,-893.1 141.9,-882.9 183.9,-875.7 153.3,-883.5 132.3,-893.7 141.3))	POINT(-72.429906 11.306158)	POLYGON((-73.324608 9.607419,-69.939124 9.931717,-71.912853 13.224173,-75.689266 12.859526,-73.324608 9.607419))	POLYGON((-73.722309 10.269813,-73.618512 10.316793,-73.221528 12.949758,-70.664696 11.302357,-71.409294 9.939135,-73.722309 10.269813))	SPoCA_v1.0_AR_0000005999							null	null	null	null	null		null	null
AR	2012-08-01T14:16:25	POINT(572.525 -522.634)	POLYGON((509.7 -558.9,628.5 -558.9,628.5 -480.3,509.7 -480.3,509.7 -558.9))	POLYGON((509.7 -544.5,510.3 -543.9,616.5 -480.3,628.5 -492.3,622.5 -535.5,589.5 -528.9,561.9 -556.5,518.1 -558.9,509.7 -544.5))	POINT(43.893409 -29.355604)	POLYGON((39.214518 -31.698443,52.074637 -32.709178,47.921651 -26.637631,36.680495 -25.815551,39.214518 -31.698443))	POLYGON((38.667466 -30.584397,38.701488 -30.542229,46.666431 -26.53749,48.43469 -27.529163,49.909919 -30.779602,45.917194 -29.970001,44.315568 -31.893098,40.020618 -31.755305,38.667466 -30.584397))	SPoCA_v1.0_AR_0000005973							null	null	null	null	null		null	null
AR	2012-08-01T14:16:25	POINT(-19.8302 -422.853)	POLYGON((-248.7 -547.5,216.9 -547.5,216.9 -278.1,-248.7 -278.1,-248.7 -547.5))	POLYGON((-248.7 -519.9,-248.1 -519.3,-169.5 -483.9,-178.5 -431.1,-144.9 -406.5,-77.1 -405.9,-42.9 -431.1,-10.5 -408.3,35.7 -422.7,68.1 -406.5,138.3 -350.7,135.3 -298.5,148.5 -278.1,202.5 -292.5,215.1 -372.9,130.5 -368.1,86.7 -401.1,83.7 -423.9,8.7 -448.5,-6.9 -470.1,-113.7 -488.7,-134.7 -534.3,-171.3 -521.1,-228.3 -547.5,-248.7 -519.9))	POINT(-1.2795609 -20.623122)	POLYGON((-17.575099 -29.710815,15.256585 -29.637808,13.481514 -11.361863,-15.507996 -11.415548,-17.575099 -29.710815))	POLYGON((-17.224452 -27.676801,-17.174247 -27.631731,-11.366014 -24.948894,-11.651239 -21.30831,-9.329726 -19.604705,-4.945238 -19.505576,-2.779513 -21.18716,-0.673225 -19.643482,2.303906 -20.616274,4.367712 -19.540628,8.716932 -15.915297,8.398678 -12.553237,9.180902 -11.272428,12.612987 -12.253353,13.749072 -17.472065,8.270447 -17.044397,5.552038 -19.19103,5.411975 -20.720054,0.568144 -22.367354,-0.455662 -23.859966,-7.613241 -25.219028,-9.301956 -28.52391,-11.760341 -27.612277,-16.083963 -29.662715,-17.224452 -27.676801))	SPoCA_v1.0_AR_0000005960							null	null	null	null	null		null	null
AR	2012-08-01T14:16:25	POINT(613.052 -373.38)	POLYGON((568.5 -432.9,656.1 -432.9,656.1 -324.9,568.5 -324.9,568.5 -432.9))	POLYGON((568.5 -404.1,569.1 -403.5,597.3 -390.3,613.5 -349.5,661.5 -323.1,641.7 -371.1,594.9 -404.1,589.5 -432.3,568.5 -404.1))	POINT(43.162583 -18.991093)	POLYGON((40.590524 -22.797951,49.011088 -23.437449,46.085738 -16.045488,38.482409 -15.502389,40.590524 -22.797951))	POLYGON((39.910504 -20.803188,39.949193 -20.765633,42.129348 -20.037666,42.708827 -17.391048,46.554889 -15.965289,45.751782 -19.034516,42.237074 -20.967594,42.470627 -22.891686,39.910504 -20.803188))	SPoCA_v1.0_AR_0000005978							null	null	null	null	null		null	null
AR	2012-08-01T14:16:25	POINT(-620.338 242.005)	POLYGON((-672.3 200.1,-538.5 200.1,-538.5 295.5,-672.3 295.5,-672.3 200.1))	POLYGON((-672.3 252.3,-671.7 252.9,-662.1 295.5,-542.1 220.5,-540.3 200.1,-591.3 219.9,-627.3 207.3,-672.3 252.3))	POINT(-43.809757 19.051647)	POLYGON((-47.603963 16.170136,-36.403606 16.912167,-38.027743 22.803824,-49.91703 21.996427,-47.603963 16.170136))	POLYGON((-48.746657 19.34603,-48.704613 19.386913,-48.925613 22.070436,-36.979898 18.144766,-36.543367 16.903951,-40.934734 17.861919,-43.749389 16.890701,-48.746657 19.34603))	SPoCA_v1.0_AR_0000005981							null	null	null	null	null		null	null
