event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ar_mcintoshcls	ar_mtwilsoncls	ar_zurichcls	ar_penumbracls	ar_compactnesscls	ar_noaaclass	ar_noaanum	ar_numspots	ar_polarity	ar_spotarearaw	ar_spotarearawuncert	ar_spotarearawunit	ar_spotarearepr	ar_spotarearepruncert
AR	2013-10-01T05:05:12	POINT(888.235 179.849)	POLYGON((807.9 53.7,944.1 53.7,944.1 291.9,807.9 291.9,807.9 53.7))	POLYGON((807.9 277.5,808.5 278.1,827.1 291.9,858.9 271.5,875.7 228.3,887.1 269.7,914.1 264.9,942.9 140.7,938.7 66.9,923.1 84.9,896.7 57.9,858.3 201.3,823.5 230.7,807.9 277.5))	POINT(71.718414 12.978912)	POLYGON((57.856983 6.800303,80.751482 4.313706,88.221272 17.093281,64.078173 20.737357,57.856983 6.800303))	POLYGON((63.441986 19.897529,63.547586 19.924362,66.813067 20.4535,70.860718 18.739573,71.590168 15.971873,76.419545 18.013445,84.58098 16.782967,84.742489 9.1123,79.301685 5.27617,75.623012 6.781319,69.849888 5.79877,67.554232 14.744124,63.678402 16.960937,63.441986 19.897529))	SPoCA_v1.0_AR_0000010014							null	null	null	null	null		null	null
AR	2013-10-01T05:05:12	POINT(-798.775 -282.538)	POLYGON((-851.7 -345.9,-760.5 -345.9,-760.5 -216.9,-851.7 -216.9,-851.7 -345.9))	POLYGON((-851.7 -265.5,-849.9 -264.9,-813.3 -303.9,-799.5 -282.3,-799.5 -216.9,-764.1 -260.7,-762.3 -273.9,-786.3 -285.9,-798.3 -344.7,-818.1 -344.7,-837.9 -320.7,-851.7 -265.5))	POINT(-58.862481 -13.713171)	POLYGON((-69.734234 -18.925333,-56.078141 -17.452039,-53.260532 -9.077393,-64.31313 -10.209333,-69.734234 -18.925333))	POLYGON((-65.755279 -13.381502,-65.447885 -13.310322,-61.408067 -15.326392,-58.946672 -13.706941,-57.534832 -9.499522,-54.352098 -11.893303,-54.417943 -12.723479,-57.427496 -13.776973,-60.850315 -17.869869,-63.73712 -18.18039,-65.77744 -16.866839,-65.755279 -13.381502))	SPoCA_v1.0_AR_0000010034							null	null	null	null	null		null	null
AR	2013-10-01T05:05:12	POINT(297.464 144.831)	POLYGON((260.1 107.7,346.5 107.7,346.5 177.9,260.1 177.9,260.1 107.7))	POLYGON((260.1 146.1,260.7 146.7,312.3 177.9,344.7 110.1,262.5 133.5,260.1 146.1))	POINT(18.657603 15.017507)	POLYGON((16.088345 12.874125,21.649318 12.668775,22.096694 16.880384,16.418465 17.091829,16.088345 12.874125))	POLYGON((16.255521 15.175739,16.296847 15.210575,19.827318 16.97212,21.544418 12.817096,16.350516 14.414342,16.255521 15.175739))	SPoCA_v1.0_AR_0000009987							null	null	null	null	null		null	null
AR	2013-10-01T05:05:12	POINT(717.329 -353.659)	POLYGON((695.7 -387.9,744.3 -387.9,744.3 -326.1,695.7 -326.1,695.7 -387.9))	POLYGON((695.7 -347.7,696.3 -347.1,726.3 -326.1,746.7 -357.9,710.7 -387.9,695.7 -347.7))	POINT(51.507151 -17.501595)	POLYGON((50.21722 -19.60413,55.606749 -20.131554,53.666972 -15.944327,48.677304 -15.471086,50.21722 -19.60413))	POLYGON((49.156019 -16.896825,49.201239 -16.862455,51.746978 -15.758413,54.851339 -18.102395,51.800563 -19.755287,49.156019 -16.896825))	SPoCA_v1.0_AR_0000010046							null	null	null	null	null		null	null
AR	2013-10-01T05:05:12	POINT(-902.576 -182.776)	POLYGON((-920.1 -222.3,-887.1 -222.3,-887.1 -153.9,-920.1 -153.9,-920.1 -222.3))	POLYGON((-920.1 -176.7,-919.5 -176.1,-916.5 -153.9,-893.1 -165.3,-893.1 -221.7,-920.1 -176.7))	POINT(-72.196217 -8.9880307)	POLYGON((-78.919839 -12.195656,-70.424147 -11.217525,-68.526287 -6.814365,-75.3178 -7.581759,-78.919839 -12.195656))	POLYGON((-76.19848 -9.074848,-76.005851 -9.015892,-74.421887 -7.478958,-69.839096 -7.65479,-71.619123 -11.315651,-76.19848 -9.074848))	SPoCA_v1.0_AR_0000010059							null	null	null	null	null		null	null
AR	2013-10-01T05:05:12	POINT(580.561 171.261)	POLYGON((527.7 103.5,636.3 103.5,636.3 225.9,527.7 225.9,527.7 103.5))	POLYGON((527.7 208.5,528.3 209.1,539.1 225.9,562.5 201.3,593.7 217.5,611.7 207.3,621.3 188.1,604.5 147.9,633.9 105.3,551.1 118.5,569.7 168.9,527.7 208.5))	POINT(38.781259 15.521793)	POLYGON((34.067312 11.7534,42.400481 11.160973,44.226671 18.449777,35.477638 19.083172,34.067312 11.7534))	POLYGON((35.226592 18.033148,35.280368 18.066336,36.351653 19.025322,37.793646 17.420196,40.526325 18.216287,41.822563 17.494537,42.297183 16.285789,40.364525 13.991535,42.224907 11.282783,35.928241 12.532289,37.905653 15.440396,35.226592 18.033148))	SPoCA_v1.0_AR_0000010058							null	null	null	null	null		null	null
AR	2013-10-01T09:05:12	POINT(606.208 -416.872)	POLYGON((584.7 -463.5,624.3 -463.5,624.3 -381.9,584.7 -381.9,584.7 -463.5))	POLYGON((584.7 -455.1,585.3 -454.5,602.1 -386.1,622.5 -396.3,618.3 -459.3,584.7 -455.1))	POINT(42.423165 -20.825266)	POLYGON((41.70317 -23.906901,45.417316 -24.225726,43.242266 -18.592022,39.827063 -18.313468,41.70317 -23.906901))	POLYGON((41.472029 -23.31511,41.509689 -23.277431,41.386192 -18.712495,43.399843 -19.548085,44.703609 -23.875917,41.472029 -23.31511))	SPoCA_v1.0_AR_0000010057							null	null	null	null	null		null	null
AR	2013-10-01T09:05:12	POINT(764.662 -343.016)	POLYGON((719.1 -388.5,839.1 -388.5,839.1 -290.1,719.1 -290.1,719.1 -388.5))	POLYGON((719.1 -337.5,719.7 -336.9,753.3 -327.3,785.7 -350.1,833.1 -290.1,837.9 -339.3,813.9 -336.3,797.7 -365.7,766.5 -356.1,726.9 -388.5,719.1 -337.5))	POINT(56.478066 -17.310341)	POLYGON((52.733539 -19.888589,70.28718 -21.763362,64.669743 -14.808603,50.254652 -13.344144,52.733539 -19.888589))	POLYGON((51.274049 -16.445086,51.321364 -16.411177,54.69506 -16.125674,59.359701 -18.063128,63.756877 -14.709518,66.712164 -18.162574,62.724614 -17.533376,61.66307 -19.316467,57.139679 -18.22057,53.604457 -19.974029,51.274049 -16.445086))	SPoCA_v1.0_AR_0000010046							null	null	null	null	null		null	null
AR	2013-10-01T09:05:12	POINT(-152.113 -344.714)	POLYGON((-197.1 -402.3,-96.3 -402.3,-96.3 -288.3,-197.1 -288.3,-197.1 -402.3))	POLYGON((-197.1 -383.7,-196.5 -383.1,-171.3 -309.3,-106.5 -288.3,-99.3 -312.9,-146.1 -343.5,-138.3 -380.7,-186.9 -402.3,-197.1 -383.7))	POINT(-9.3879244 -14.374691)	POLYGON((-12.446244 -18.170213,-6.039606 -18.042425,-5.843438 -10.759078,-12.033076 -10.875987,-12.446244 -18.170213))	POLYGON((-12.361032 -16.953533,-12.320125 -16.913468,-10.487125 -12.154979,-6.465088 -10.767184,-6.059751 -12.30374,-9.010161 -14.28984,-8.625658 -16.674587,-11.791324 -18.153135,-12.361032 -16.953533))	SPoCA_v1.0_AR_0000010055							null	null	null	null	null		null	null
AR	2013-10-01T09:05:12	POINT(610.529 174.498)	POLYGON((558.9 106.5,669.9 106.5,669.9 226.5,558.9 226.5,558.9 106.5))	POLYGON((558.9 206.7,559.5 207.3,570.9 225.9,590.7 212.1,617.1 226.5,641.7 215.1,625.5 148.5,668.7 110.1,615.9 122.1,588.3 110.7,578.1 131.7,596.7 170.7,558.9 206.7))	POINT(41.2061 15.534267)	POLYGON((36.396007 11.772569,45.224246 11.110244,47.182735 18.240497,37.897131 18.949868,36.396007 11.772569))	POLYGON((37.589646 17.757382,37.645265 17.790236,38.834793 18.84732,40.189648 17.903185,42.608284 18.606094,44.477348 17.760012,42.058599 13.893748,45.164887 11.331692,40.959226 12.38388,38.671733 11.865905,38.106255 13.170273,40.042849 15.389833,37.589646 17.757382))	SPoCA_v1.0_AR_0000010058							null	null	null	null	null		null	null
AR	2013-10-01T09:05:12	POINT(889.701 186.247)	POLYGON((796.5 60.9,951.9 60.9,951.9 295.5,796.5 295.5,796.5 60.9))	POLYGON((796.5 143.7,797.1 144.3,837.9 224.7,825.3 281.1,835.5 295.5,870.3 293.1,884.7 267.9,915.9 263.1,930.9 166.5,947.7 152.7,950.1 65.7,932.1 93.3,926.7 68.7,908.7 62.1,888.3 160.5,860.1 210.3,821.7 180.9,814.5 131.1,796.5 143.7))	POINT(72.244583 13.309357)	POLYGON((56.68343 7.342794,84.503339 4.310472,88.202156 17.156766,62.712518 21.098599,56.68343 7.342794))	POLYGON((57.998042 12.205526,58.077608 12.234116,65.424409 16.4052,66.009623 19.85392,68.283068 20.52123,74.391127 19.707557,75.721607 17.975775,85.215544 16.595291,81.412689 11.067956,89.190731 9.121473,83.70718 4.692524,78.158919 6.997886,76.058155 5.753174,72.078583 5.802566,70.993069 11.874463,68.167235 15.228101,61.862015 14.083343,59.808035 11.263736,57.998042 12.205526))	SPoCA_v1.0_AR_0000010014							null	null	null	null	null		null	null
AR	2013-10-01T09:05:12	POINT(-898.315 -173.152)	POLYGON((-914.1 -194.1,-879.9 -194.1,-879.9 -156.3,-914.1 -156.3,-914.1 -194.1))	POLYGON((-914.1 -158.1,-913.5 -157.5,-880.5 -181.5,-909.9 -192.9,-914.1 -158.1))	POINT(-71.027571 -8.2693371)	POLYGON((-75.340679 -10.043374,-68.204497 -9.236049,-67.360956 -6.834355,-73.916818 -7.568986,-75.340679 -10.043374))	POLYGON((-73.971899 -7.684932,-73.813674 -7.630318,-67.990215 -8.440769,-74.221916 -9.84117,-73.971899 -7.684932))	SPoCA_v1.0_AR_0000010059							null	null	null	null	null		null	null
AR	2013-10-01T09:05:12	POINT(328.34 148.471)	POLYGON((293.1 110.7,380.1 110.7,380.1 179.1,293.1 179.1,293.1 110.7))	POLYGON((293.1 147.3,293.7 147.9,343.5 178.5,378.3 111.3,293.1 147.3))	POINT(20.691939 15.151294)	POLYGON((18.204259 12.974889,23.880189 12.742449,24.366883 16.844159,18.572138 17.083447,18.204259 12.974889))	POLYGON((18.386519 15.168118,18.428671 15.202772,21.898738 16.917261,23.764156 12.783794,18.386519 15.168118))	SPoCA_v1.0_AR_0000009987							null	null	null	null	null		null	null
AR	2013-10-01T09:05:12	POINT(-784.855 -294.19)	POLYGON((-834.3 -348.3,-740.1 -348.3,-740.1 -218.7,-834.3 -218.7,-834.3 -348.3))	POLYGON((-834.3 -299.1,-833.7 -298.5,-817.5 -288.9,-799.5 -310.5,-781.5 -299.1,-777.3 -218.7,-740.1 -264.3,-764.7 -288.3,-771.9 -343.5,-798.9 -347.1,-834.3 -299.1))	POINT(-57.466501 -14.305754)	POLYGON((-66.576867 -18.726879,-53.811912 -17.383616,-51.220197 -8.998631,-61.90602 -10.065941,-66.576867 -18.726879))	POLYGON((-64.275284 -15.333569,-64.160331 -15.283162,-61.48809 -14.390969,-59.775055 -15.575113,-57.195966 -14.587843,-55.06491 -9.367517,-51.897201 -11.884473,-54.992272 -13.68646,-57.3708 -17.432429,-61.027048 -18.045676,-64.275284 -15.333569))	SPoCA_v1.0_AR_0000010034							null	null	null	null	null		null	null
AR	2013-10-01T09:05:12	POINT(-455.681 -10.8617)	POLYGON((-488.7 -45.9,-415.5 -45.9,-415.5 21.3,-488.7 21.3,-488.7 -45.9))	POLYGON((-488.7 -2.7,-488.1 -2.1,-467.1 21.3,-417.3 -30.3,-469.5 -45.9,-488.7 -2.7))	POINT(-28.387696 5.2533511)	POLYGON((-30.564475 3.037931,-25.618225 3.310433,-25.796994 7.307619,-30.773255 7.03447,-30.564475 3.037931))	POLYGON((-30.679316 5.608584,-30.639759 5.646716,-29.280797 7.12104,-25.766681 4.233409,-29.244562 3.114965,-30.679316 5.608584))	SPoCA_v1.0_AR_0000010029							null	null	null	null	null		null	null
AR	2013-10-01T13:05:12	POINT(765.984 -347.125)	POLYGON((738.3 -389.1,813.9 -389.1,813.9 -320.7,738.3 -320.7,738.3 -389.1))	POLYGON((738.3 -382.5,738.9 -381.9,746.7 -326.7,786.9 -320.7,813.3 -351.3,738.3 -382.5))	POINT(56.768031 -17.607057)	POLYGON((54.9357 -20.148925,65.451579 -21.260343,62.09072 -16.470927,52.877584 -15.530891,54.9357 -20.148925))	POLYGON((54.699173 -19.692926,54.74776 -19.658547,53.941389 -16.016546,58.486058 -16.092161,63.301965 -18.562989,54.699173 -19.692926))	SPoCA_v1.0_AR_0000010046							null	null	null	null	null		null	null
AR	2013-10-01T13:05:12	POINT(634.648 -411.771)	POLYGON((605.7 -461.1,667.5 -461.1,667.5 -371.7,605.7 -371.7,605.7 -461.1))	POLYGON((605.7 -455.7,606.3 -455.1,628.5 -384.3,654.3 -371.7,671.1 -400.5,639.3 -417.9,637.5 -458.7,605.7 -455.7))	POINT(44.888124 -20.701159)	POLYGON((43.565447 -23.904185,49.737348 -24.461261,46.985106 -18.257768,41.413166 -17.781831,43.565447 -23.904185))	POLYGON((43.405289 -23.522429,43.443559 -23.484886,43.668391 -18.789136,45.742671 -18.147636,48.086077 -20.241634,45.488878 -21.160707,46.555391 -24.003368,43.405289 -23.522429))	SPoCA_v1.0_AR_0000010057							null	null	null	null	null		null	null
AR	2013-10-01T13:05:12	POINT(-889.589 -181.761)	POLYGON((-908.1 -227.7,-866.1 -227.7,-866.1 -161.1,-908.1 -161.1,-908.1 -227.7))	POLYGON((-908.1 -164.1,-907.5 -163.5,-867.3 -178.5,-872.7 -227.7,-887.7 -192.3,-905.1 -195.9,-908.1 -164.1))	POINT(-69.593395 -8.6369215)	POLYGON((-75.459048 -12.129162,-66.833619 -11.155471,-65.288572 -6.903541,-72.701945 -7.724994,-75.459048 -12.129162))	POLYGON((-72.788864 -7.917751,-72.641199 -7.86442,-65.790636 -8.018968,-67.948068 -11.278454,-69.537582 -9.276074,-73.201599 -9.910223,-72.788864 -7.917751))	SPoCA_v1.0_AR_0000010059							null	null	null	null	null		null	null
AR	2013-10-01T13:05:12	POINT(635.803 178.35)	POLYGON((578.7 96.9,693.9 96.9,693.9 228.9,578.7 228.9,578.7 96.9))	POLYGON((578.7 109.5,579.3 110.1,621.9 153.3,618.3 180.9,586.5 201.9,603.9 228.9,680.1 224.7,680.7 200.7,647.7 154.5,692.7 118.5,668.1 111.9,636.3 129.9,596.7 97.5,578.7 109.5))	POINT(43.337969 15.598732)	POLYGON((37.801031 11.09226,47.18358 10.364259,49.433647 18.191574,39.503831 18.977142,37.801031 11.09226))	POLYGON((37.919402 11.840598,37.97112 11.873015,41.826278 14.195439,41.930155 15.862286,39.685753 17.308972,41.552169 18.826999,48.06326 18.049775,47.622097 16.614598,43.973992 14.101243,47.347704 11.650347,45.131636 11.43671,42.698178 12.71473,39.189899 11.029017,37.919402 11.840598))	SPoCA_v1.0_AR_0000010058							null	null	null	null	null		null	null
AR	2013-10-01T13:05:12	POINT(362.755 147.367)	POLYGON((325.5 110.1,410.7 110.1,410.7 168.9,325.5 168.9,325.5 110.1))	POLYGON((325.5 156.3,326.1 156.9,386.1 165.3,409.5 110.7,334.5 138.9,325.5 156.3))	POINT(22.959105 14.981321)	POLYGON((20.290016 12.852696,25.924178 12.600644,26.368113 16.121322,20.63426 16.379578,20.290016 12.852696))	POLYGON((20.552318 15.621288,20.595581 15.655793,24.65964 15.986656,25.847085 12.640484,21.0364 14.552872,20.552318 15.621288))	SPoCA_v1.0_AR_0000009987							null	null	null	null	null		null	null
AR	2013-10-01T13:05:12	POINT(-782.505 -319.911)	POLYGON((-815.7 -351.9,-757.5 -351.9,-757.5 -278.7,-815.7 -278.7,-815.7 -351.9))	POLYGON((-815.7 -281.7,-815.1 -281.1,-784.5 -311.1,-758.1 -304.5,-762.9 -346.5,-807.9 -325.5,-815.7 -281.7))	POINT(-57.914223 -15.9831)	POLYGON((-63.699151 -18.644811,-55.911395 -17.827869,-53.990965 -12.989409,-60.930843 -13.694157,-63.699151 -18.644811))	POLYGON((-61.01924 -13.891675,-60.921134 -13.843686,-57.893876 -15.421392,-54.638471 -14.676025,-56.377197 -17.5272,-61.427656 -16.706283,-61.01924 -13.891675))	SPoCA_v1.0_AR_0000010034							null	null	null	null	null		null	null
AR	2013-10-01T13:05:12	POINT(898.09 193.631)	POLYGON((838.5 66.9,950.1 66.9,950.1 297.9,838.5 297.9,838.5 66.9))	POLYGON((838.5 203.7,839.1 204.3,848.7 296.1,875.1 295.5,894.9 267.9,948.9 145.5,930.9 69.9,905.1 104.1,901.5 168.3,873.9 228.3,861.3 236.1,852.3 200.1,838.5 203.7))	POINT(74.230991 13.539084)	POLYGON((61.606876 7.207794,83.734683 4.760534,88.184098 17.318428,68.885827 20.604661,61.606876 7.207794))	POLYGON((64.753823 15.178117,64.856891 15.204246,70.487285 20.319495,75.595418 19.722433,78.201621 17.694775,89.243719 8.688953,77.132459 5.70133,72.326657 8.304359,73.794244 12.037939,71.245409 16.002646,69.450132 16.67964,66.594547 14.764475,64.753823 15.178117))	SPoCA_v1.0_AR_0000010014							null	null	null	null	null		null	null
AR	2013-10-01T13:05:12	POINT(-114.111 -341.432)	POLYGON((-171.9 -401.7,-49.5 -401.7,-49.5 -286.5,-171.9 -286.5,-171.9 -401.7))	POLYGON((-171.9 -392.7,-171.3 -392.1,-150.9 -296.7,-112.5 -305.7,-89.7 -286.5,-64.5 -292.5,-51.3 -297.9,-51.3 -325.5,-93.3 -353.7,-105.9 -383.7,-155.1 -401.7,-171.9 -392.7))	POINT(-7.0205091 -14.130839)	POLYGON((-10.828808 -18.0969,-3.098942 -17.980688,-2.998293 -10.627232,-10.470071 -10.733565,-10.828808 -18.0969))	POLYGON((-10.792434 -17.507266,-10.751897 -17.467172,-9.198414 -11.344507,-6.857364 -11.868947,-5.439426 -10.649043,-3.913147 -11.008469,-3.115007 -11.340276,-3.135674 -13.077346,-5.755383 -14.897058,-6.599968 -16.842847,-9.758071 -18.073162,-10.792434 -17.507266))	SPoCA_v1.0_AR_0000010055							null	null	null	null	null		null	null
AR	2013-10-01T13:05:12	POINT(-738.783 -261.94)	POLYGON((-758.7 -285.3,-717.9 -285.3,-717.9 -227.7,-758.7 -227.7,-758.7 -285.3))	POLYGON((-758.7 -231.3,-758.1 -230.7,-720.9 -278.1,-750.3 -284.1,-758.7 -231.3))	POINT(-51.720589 -11.724783)	POLYGON((-54.261335 -13.429637,-50.046593 -13.027638,-49.186558 -9.369515,-53.220735 -9.746611,-54.261335 -13.429637))	POLYGON((-53.27419 -9.973829,-53.202791 -9.929938,-50.214189 -12.592168,-53.331249 -13.263714,-53.27419 -9.973829))	SPoCA_v1.0_AR_0000010061							null	null	null	null	null		null	null
AR	2013-10-01T17:05:24	POINT(664.206 183.969)	POLYGON((613.5 96.3,714.9 96.3,714.9 230.7,613.5 230.7,613.5 96.3))	POLYGON((613.5 111.3,614.1 111.9,653.1 165.9,639.9 197.7,617.1 201.3,626.7 230.1,714.3 224.1,688.5 167.1,709.5 124.5,647.7 123.9,631.5 96.3,612.9 96.9,613.5 111.3))	POINT(45.848425 15.733965)	POLYGON((40.489903 10.854861,49.051641 10.162295,51.478151 18.117806,42.377391 18.868759,40.489903 10.854861))	POLYGON((40.642626 11.744696,40.69662 11.776746,44.596715 14.736447,43.999161 16.719817,42.153831 17.082556,43.476331 18.747394,51.260069 17.730507,47.704336 14.553889,48.934156 11.870653,43.56069 12.279187,41.926231 10.746231,40.44838 10.893972,40.642626 11.744696))	SPoCA_v1.0_AR_0000010058							null	null	null	null	null		null	null
