event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2013-02-02T09:12:00	POINT(-94.0818 275.0658)	POLYGON((-103.395 252.2292,-76.4424 252.501,-75.9582 286.4754,-102.741 286.2048,-103.395 252.2292))		POINT(-5.60918 10.2368)	POLYGON((-6.14126 8.8531,-4.53636 8.8531,-4.53636 10.9243,-6.14126 10.9243,-6.14126 8.8531))		311	66.1367	-37.5966	emx/hr	90.492	-37.7371	emx	2.07206	degrees CCW from + pole west in local solar frame	1.34888	0.874297	1.39766	cm	1.18741	0.146664
EF	2013-02-02T09:24:00	POINT(-199.5546 237.7152)	POLYGON((-203.229 227.7702,-199.7448 227.85,-199.1676 247.0794,-202.6416 246.9996,-203.229 227.7702))		POINT(-11.892 8.0733)	POLYGON((-12.096734 7.477845,-11.886266 7.477845,-11.886266 8.639695,-12.096734 8.639695,-12.096734 7.477845))		314	34.0601	-34.9005	emx/hr	19.0042	-10.1592	emx	2.54518	degrees CCW from + pole west in local solar frame	0.835455	0.507591	0.507591	cm	1.64592	0.359817
EF	2013-02-02T13:12:45	POINT(0.784662 294.2382)	POLYGON((-19.28004 271.7178,38.0772 271.6572,37.80834 305.3778,-19.14396 305.4378,-19.28004 271.7178))		POINT(0.0468853 11.3698)	POLYGON((-1.146851 9.992315,2.265419 9.992315,2.265419 12.060685,-1.146851 12.060685,-1.146851 9.992315))		333	97.5059	-219.603	emx/hr	98.0359	-478.672	emx	1.56667	degrees CCW from + pole west in local solar frame	2.12948	1.20068	2.01755	cm	1.32338	0.0947358
EF	2013-02-02T14:00:45	POINT(675.906 -344.3814)	POLYGON((665.694 -354.9318,678.222 -356.4888,684.042 -339.7824,671.406 -338.211,665.694 -354.9318))		POINT(49.6285 -24.7069)	POLYGON((49.00054 -25.42138,50.26186 -25.42138,50.26186 -24.36782,49.00054 -24.36782,49.00054 -25.42138))		335	26.4472	-85.5291	emx/hr	11.3633	-5.09833	emx	-0.461916	degrees CCW from + pole west in local solar frame	1.68979	0.652672	0.996974	cm	2.04867	0.371412
EF	2013-02-02T14:36:45	POINT(-67.7784 282.9144)	POLYGON((-79.1736 271.8162,-60.57 271.9632,-60.4278 283.914,-78.9876 283.7676,-79.1736 271.8162))		POINT(-4.04387 10.6873)	POLYGON((-4.715005 10.014745,-3.605375 10.014745,-3.605375 10.745255,-4.715005 10.745255,-4.715005 10.014745))		339	66.1166	-27.2119	emx/hr	8.23813	-11.1584	emx	1.93253	degrees CCW from + pole west in local solar frame	1.06195	0.873787	0.582525	cm	1.45842	0.232358
EF	2013-02-02T17:36:45	POINT(-575.7474 -62.748)	POLYGON((-586.7334 -75.6618,-568.6944 -74.2176,-570.3882 -55.50336,-588.4812 -56.95302,-586.7334 -75.6618))		POINT(-36.5719 -8.63451)	POLYGON((-37.47446 -9.33749,-36.13314 -9.33749,-36.13314 -8.23577,-37.47446 -8.23577,-37.47446 -9.33749))		350	12.4542	-19.8964	emx/hr	9.56014	-0.968681	emx	-2.90974	degrees CCW from + pole west in local solar frame	1.74738	0.560987	0.458044	cm	3.4295	0.631662
EF	2013-02-02T17:48:45	POINT(240.3858 547.506)	POLYGON((234.8166 542.646,245.3034 542.313,244.5594 546.9156,234.105 547.2474,234.8166 542.646))		POINT(16.2032 28.1803)	POLYGON((15.763581 27.822023,16.487419 27.822023,16.487419 28.147777,15.763581 28.147777,15.763581 27.822023))		351	13.3381	-27.3636	emx/hr	16.886	-8.94637	emx	1.04897	degrees CCW from + pole west in local solar frame	0.613329	0.627282	0.443555	cm	1.14551	0.209406
EF	2013-02-02T19:24:45	POINT(-16.66896 280.2294)	POLYGON((-42.02964 272.8452,-3.556062 272.9442,-3.54279 291.4848,-41.87274 291.3864,-42.02964 272.8452))		POINT(-0.993143 10.495)	POLYGON((-2.50126 10.048965,-0.21156 10.048965,-0.21156 11.183835,-2.50126 11.183835,-2.50126 10.048965))		358	66.1035	-17.2115	emx/hr	12.3879	-23.6655	emx	1.66515	degrees CCW from + pole west in local solar frame	1.93276	1.08806	0.581594	cm	2.31516	0.534712
EF	2013-02-02T19:36:45	POINT(7.85304 296.1786)	POLYGON((-25.9662 278.3982,24.54948 278.4018,24.36582 312.7392,-25.77192 312.7356,-25.9662 278.3982))		POINT(0.46943 11.4719)	POLYGON((-1.546632 10.383825,1.462228 10.383825,1.462228 12.495175,-1.546632 12.495175,-1.546632 10.383825))		360	155.98	-246.225	emx/hr	112.457	-37.1243	emx	1.5299	degrees CCW from + pole west in local solar frame	2.35767	2.01797	2.33015	cm	1.08446	0.168167
EF	2013-02-02T19:36:45	POINT(-412.824 -586.4694)	POLYGON((-428.4312 -601.926,-393.0408 -599.3202,-402.1614 -579.8598,-438.372 -582.5274,-428.4312 -601.926))		POINT(-34.6909 -42.048)	POLYGON((-36.90504 -43.069925,-33.42336 -43.069925,-33.42336 -41.631675,-36.90504 -41.631675,-36.90504 -43.069925))		359	38.8547	-52.4196	emx/hr	14.3849	-13.8136	emx	-2.26061	degrees CCW from + pole west in local solar frame	2.56967	0.905781	0.826861	cm	2.96619	0.660163
