event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2013-03-02T03:15:00	POINT(-489.351 -59.22408)	POLYGON((-496.3326 -67.3614,-485.3772 -66.5382,-486.6822 -51.36882,-497.667 -52.19448,-496.3326 -67.3614))		POINT(-30.7091 -9.72447)	POLYGON((-31.244216 -10.171856,-30.478984 -10.171856,-30.478984 -9.274384,-31.244216 -9.274384,-31.244216 -10.171856))		60	26.5362	-20.2682	emx/hr	14.0736	-12.3894	emx	-2.83492	degrees CCW from + pole west in local solar frame	0.72054	0.630573	0.546093	cm	1.22472	0.180457
EF	2013-03-02T08:15:00	POINT(747.45 209.2572)	POLYGON((740.43 203.1294,755.952 200.6862,754.302 215.337,738.816 217.7766,740.43 203.1294))		POINT(51.0109 7.94199)	POLYGON((50.274325 7.496392,51.749075 7.496392,51.749075 8.386288,50.274325 8.386288,50.274325 7.496392))		81	44.187	-20.1922	emx/hr	14.6309	-6.85713	emx	0.154452	degrees CCW from + pole west in local solar frame	2.07613	0.736622	0.368311	cm	3.75793	0.491165
EF	2013-03-02T09:39:00	POINT(414.2844 141.9288)	POLYGON((398.8512 138.6504,424.0272 137.16,423.9372 143.5152,398.7666 145.0056,398.8512 138.6504))		POINT(25.2342 1.85735)	POLYGON((24.228005 1.607915,25.867795 1.607915,25.867795 1.987024,24.228005 1.987024,24.228005 1.607915))		87	11.9849	-19.822	emx/hr	14.4927	0.40664	emx	0.073472	degrees CCW from + pole west in local solar frame	1.75846	0.4316	0.5286	cm	3.66269	0.774104
EF	2013-03-02T09:39:00	POINT(378.8064 591.2682)	POLYGON((373.344 579.264,396.0798 577.7538,389.5182 599.055,367.1586 600.54,373.344 579.264))		POINT(27.1002 31.1229)	POLYGON((26.399495 30.187725,28.146705 30.187725,28.146705 31.774675,26.399495 31.774675,26.399495 30.187725))		86	31.7502	-13.2075	emx/hr	5.31831	-10.6686	emx	0.854381	degrees CCW from + pole west in local solar frame	1.34745	0.941084	0.470542	cm	1.90908	0.59182
EF	2013-03-02T12:27:00	POINT(166.7412 -435.8226)	POLYGON((148.6602 -440.7108,179.3226 -441.5004,180.1674 -435.4548,149.3604 -434.661,148.6602 -440.7108))		POINT(11.9005 -33.7236)	POLYGON((10.63844 -34.075217,12.86736 -34.075217,12.86736 -33.675383,10.63844 -33.675383,10.63844 -34.075217))		95	26.6783	-11.4614	emx/hr	6.99832	-7.94132	emx	-1.23155	degrees CCW from + pole west in local solar frame	1.99626	0.5572	0.5572	cm	3.58267	0.711995
EF	2013-03-02T13:03:00	POINT(-727.65 -215.511)	POLYGON((-791.322 -251.3244,-670.332 -231.1032,-690.264 -133.23,-814.836 -154.1304,-791.322 -251.3244))		POINT(-51.742 -17.3813)	POLYGON((-59.4575 -18.7898,-46.8025 -18.7898,-46.8025 -12.883,-59.4575 -12.883,-59.4575 -18.7898))		103	30.5851	-2260.08	emx/hr	16.1187	-206.252	emx	-2.81751	degrees CCW from + pole west in local solar frame	4.66212	0.655018	7.04462	cm	1.211	0.15815
EF	2013-03-02T15:51:00	POINT(-72.1368 381.9132)	POLYGON((-150.9516 272.7084,66.5778 273.9342,62.9754 458.124,-142.7838 456.957,-150.9516 272.7084))		POINT(-4.4246 15.9156)	POLYGON((-9.04577 9.1435,3.97613 9.1435,3.97613 20.8989,-9.04577 20.8989,-9.04577 9.1435))		111	26.3797	-518.165	emx/hr	317.164	-88.5251	emx	1.84195	degrees CCW from + pole west in local solar frame	9.41979	1.67552	7.05286	cm	2.15843	0.135048
EF	2013-03-02T18:51:00	POINT(-445.0908 151.278)	POLYGON((-456.5298 137.6376,-438.3378 138.834,-437.9124 160.5738,-456.0864 159.3774,-456.5298 137.6376))		POINT(-27.2781 2.52956)	POLYGON((-28.02524 1.7595,-26.81536 1.7595,-26.81536 3.05862,-28.02524 3.05862,-28.02524 1.7595))		123	18.4687	-16.3958	emx/hr	8.24567	-11.8606	emx	3.04912	degrees CCW from + pole west in local solar frame	1.76523	0.533282	0.615781	cm	3.07246	0.59188
EF	2013-03-02T19:27:00	POINT(-687.12 -192.6948)	POLYGON((-746.496 -242.7762,-625.95 -225.6396,-645.444 -121.854,-769.728 -139.5942,-746.496 -242.7762))		POINT(-47.5181 -16.3953)	POLYGON((-54.31895 -18.795785,-42.89525 -18.795785,-42.89525 -12.546615,-54.31895 -12.546615,-54.31895 -18.795785))		124	106.594	-1212.18	emx/hr	64.2434	-111.655	emx	-2.80935	degrees CCW from + pole west in local solar frame	2.55385	1.02096	6.79151	cm	0.653787	0.0642044
EF	2013-03-02T19:39:00	POINT(247.4376 -109.725)	POLYGON((228.087 -146.6268,259.0092 -147.6708,262.4682 -97.242,231.1332 -96.1824,228.087 -146.6268))		POINT(15.167 -13.4684)	POLYGON((14.10057 -15.6961,16.06123 -15.6961,16.06123 -12.6987,14.10057 -12.6987,14.10057 -15.6961))		126	73.1294	-129.638	emx/hr	67.8148	-84.687	emx	-0.72615	degrees CCW from + pole west in local solar frame	1.5988	1.12005	1.71961	cm	1.12605	0.0973686
EF	2013-03-02T19:39:00	POINT(209.4972 -133.1592)	POLYGON((204.3084 -143.7678,213.1152 -144.0198,214.3734 -122.8248,205.5144 -122.571,204.3084 -143.7678))		POINT(12.8819 -14.9286)	POLYGON((12.59648 -15.56804,13.14912 -15.56804,13.14912 -14.30676,12.59648 -14.30676,12.59648 -15.56804))		125	18.6799	-12.1818	emx/hr	5.82848	-5.50555	emx	-0.85886	degrees CCW from + pole west in local solar frame	1.50688	0.597624	0.517558	cm	2.70248	0.44881
EF	2013-03-02T19:51:00	POINT(-200.967 -211.17)	POLYGON((-214.3734 -217.485,-191.3118 -216.8292,-191.8704 -209.1504,-214.9986 -209.8086,-214.3734 -217.485))		POINT(-12.6727 -19.6082)	POLYGON((-13.564885 -19.965469,-12.081915 -19.965469,-12.081915 -19.501531,-13.564885 -19.501531,-13.564885 -19.965469))		127	10.1226	-26.0355	emx/hr	12.1241	-4.57956	emx	-2.14457	degrees CCW from + pole west in local solar frame	1.4288	0.524006	0.605071	cm	2.53092	0.547443
EF	2013-03-02T21:27:00	POINT(-117.6474 -249.8052)	POLYGON((-130.641 -261.3498,-113.3616 -261.054,-114.4062 -239.9154,-131.8446 -240.2142,-130.641 -261.3498))		POINT(-7.50063 -22.0623)	POLYGON((-8.37669 -22.75319,-7.26223 -22.75319,-7.26223 -21.46361,-8.37669 -21.46361,-8.37669 -22.75319))		134	39.7896	-31.2321	emx/hr	69.7915	-58.0126	emx	-1.89851	degrees CCW from + pole west in local solar frame	1.1269	0.800846	0.908074	cm	1.31885	0.377444
EF	2013-03-03T01:51:00	POINT(360.5112 -205.515)	POLYGON((351.969 -216.3192,366.2952 -217.0824,368.715 -199.0128,354.294 -198.2436,351.969 -216.3192))		POINT(23.0745 -18.8838)	POLYGON((22.595124 -19.55956,23.569876 -19.55956,23.569876 -18.46764,22.595124 -18.46764,22.595124 -19.55956))		146	29.6478	-11.0099	emx/hr	5.73491	-9.55045	emx	-0.685851	degrees CCW from + pole west in local solar frame	1.52269	0.622219	0.538858	cm	2.6229	0.311463
EF	2013-03-03T02:39:00	POINT(33.97338 365.9676)	POLYGON((-47.19366 273.9324,189.882 271.6656,179.9832 451.338,-44.73312 453.5016,-47.19366 273.9324))		POINT(2.07198 14.8783)	POLYGON((-2.81757 9.13285,11.40803 9.13285,11.40803 20.58075,-2.81757 20.58075,-2.81757 9.13285))		150	29.9898	-2408.75	emx/hr	79.475	-214.353	emx	1.43242	degrees CCW from + pole west in local solar frame	10.6015	1.32045	7.98846	cm	2.27771	0.120374
EF	2013-03-03T03:03:00	POINT(-448.1646 190.3728)	POLYGON((-458.4318 178.944,-446.8794 179.7192,-446.1726 197.5356,-457.707 196.7616,-458.4318 178.944))		POINT(-27.5661 4.89068)	POLYGON((-28.226172 4.24298,-27.453028 4.24298,-27.453028 5.31568,-28.226172 5.31568,-28.226172 4.24298))		151	41.2126	-40.1217	emx/hr	13.9375	-28.9493	emx	2.966	degrees CCW from + pole west in local solar frame	1.16323	0.690706	0.617786	cm	1.77797	0.43439
EF	2013-03-03T03:15:00	POINT(454.1538 -341.9406)	POLYGON((447.402 -348.8442,458.1498 -349.668,460.8912 -339.0642,450.0792 -338.2356,447.402 -348.8442))		POINT(31.5828 -26.8253)	POLYGON((31.202437 -27.285635,32.040963 -27.285635,32.040963 -26.614965,31.202437 -26.614965,31.202437 -27.285635))		153	48.0379	-57.8262	emx/hr	0.666108	-35.082	emx	-0.704124	degrees CCW from + pole west in local solar frame	0.694516	0.666216	0.666216	cm	1.04248	0.293724
EF	2013-03-03T03:27:00	POINT(-642.12 -188.7486)	POLYGON((-686.346 -249.8616,-545.1234 -233.5818,-565.0386 -116.778,-711.402 -133.728,-686.346 -249.8616))		POINT(-43.5891 -16.5042)	POLYGON((-48.6868 -19.77273,-36.5974 -19.77273,-36.5974 -12.74447,-48.6868 -12.74447,-48.6868 -19.77273))		156	59.4554	-3579.95	emx/hr	38.2868	-387.965	emx	-2.77964	degrees CCW from + pole west in local solar frame	5.60095	0.493198	6.71727	cm	1.55356	0.160962
EF	2013-03-03T03:39:00	POINT(-123.6096 409.0956)	POLYGON((-135.9036 397.8702,-117.5946 398.193,-116.7138 418.8546,-134.886 418.5342,-135.9036 397.8702))		POINT(-7.67103 17.7163)	POLYGON((-8.40612 17.002145,-7.26694 17.002145,-7.26694 18.345655,-8.40612 18.345655,-8.40612 17.002145))		159	23.292	-29.5983	emx/hr	15.5012	-1.3207	emx	1.97942	degrees CCW from + pole west in local solar frame	2.0138	0.422411	0.597379	cm	3.94945	0.515417
EF	2013-03-03T04:27:00	POINT(469.4688 -345.7032)	POLYGON((461.373 -353.634,468.9528 -354.2388,473.277 -337.9758,465.6282 -337.365,461.373 -353.634))		POINT(32.8329 -26.9846)	POLYGON((32.370632 -27.516995,32.970168 -27.516995,32.970168 -26.487405,32.370632 -26.487405,32.370632 -27.516995))		165	48.0481	-25.7899	emx/hr	18.524	-50.1313	emx	-0.687938	degrees CCW from + pole west in local solar frame	0.978069	0.750652	0.671404	cm	1.37557	0.178337
EF	2013-03-03T05:27:00	POINT(-511.8684 -250.8072)	POLYGON((-522.4884 -265.5786,-496.3266 -263.3418,-501.135 -240.015,-527.5494 -242.2758,-522.4884 -265.5786))		POINT(-34.3465 -20.9839)	POLYGON((-35.39633 -21.81762,-33.37927 -21.81762,-33.37927 -20.38958,-35.39633 -20.38958,-35.39633 -21.81762))		167	35.8334	-54.39	emx/hr	1.09017	-16.8838	emx	-2.59316	degrees CCW from + pole west in local solar frame	2.12696	0.661633	0.661633	cm	3.21471	0.624545
EF	2013-03-03T06:27:00	POINT(-795.492 -206.7492)	POLYGON((-830.88 -285.7332,-749.022 -267.4836,-778.218 -146.4174,-863.244 -165.4662,-830.88 -285.7332))		POINT(-58.592 -16.1615)	POLYGON((-65.91055 -20.2193,-55.32465 -20.2193,-55.32465 -12.8569,-65.91055 -12.8569,-65.91055 -20.2193))		170	664.067	-3054.34	emx/hr	933.266	-1784.16	emx	-2.87245	degrees CCW from + pole west in local solar frame	4.29773	3.24026	5.02316	cm	1.04018	0.0361425
EF	2013-03-03T06:51:00	POINT(443.4186 415.6812)	POLYGON((434.2602 408.1482,449.9688 407.0472,447.9378 418.5858,432.3 419.682,434.2602 408.1482))		POINT(28.8687 19.0343)	POLYGON((28.118635 18.494234,29.233365 18.494234,29.233365 19.248367,28.118635 19.248367,28.118635 18.494234))		172	34.797	-26.1353	emx/hr	12.5597	-12.2543	emx	0.582913	degrees CCW from + pole west in local solar frame	0.841873	0.552862	0.552862	cm	1.52275	0.241818
EF	2013-03-03T11:11:15	POINT(-597.4446 -197.5536)	POLYGON((-668.328 -243.6528,-524.0802 -227.997,-543.0078 -110.5962,-692.448 -126.8904,-668.328 -243.6528))		POINT(-40.1094 -17.3233)	POLYGON((-46.91875 -19.554875,-34.91765 -19.554875,-34.91765 -12.500125,-46.91875 -12.500125,-46.91875 -19.554875))		195	48.229	-3579.01	emx/hr	18.9067	-67.1473	emx	-2.73389	degrees CCW from + pole west in local solar frame	5.11853	0.760238	6.70563	cm	1.37118	0.10024
EF	2013-03-03T13:11:15	POINT(405.9408 207.0804)	POLYGON((400.0242 193.6446,409.0158 193.119,408.1224 214.2654,399.15 214.7904,400.0242 193.6446))		POINT(24.8195 5.74058)	POLYGON((24.39787 4.907075,24.98393 4.907075,24.98393 6.184165,24.39787 6.184165,24.39787 4.907075))		204	12.8019	-26.2092	emx/hr	6.337	-9.46256	emx	0.227296	degrees CCW from + pole west in local solar frame	1.29078	0.431868	0.748017	cm	2.18798	0.516448
EF	2013-03-03T13:23:15	POINT(-164.3142 501.3678)	POLYGON((-173.7228 486.6168,-158.1912 486.9936,-156.5868 506.3262,-171.9606 505.953,-173.7228 486.6168))		POINT(-10.6626 23.9525)	POLYGON((-11.194495 22.954525,-10.182305 22.954525,-10.182305 24.283075,-11.194495 24.283075,-11.194495 22.954525))		205	30.0487	-27.2585	emx/hr	21.3079	-24.896	emx	1.98961	degrees CCW from + pole west in local solar frame	1.20619	0.612461	0.81021	cm	1.69567	0.329061
EF	2013-03-03T14:11:15	POINT(419.9568 -379.1178)	POLYGON((411.9366 -384.8088,423.936 -385.659,426.3384 -376.7538,414.2712 -375.8982,411.9366 -384.8088))		POINT(29.715 -29.3114)	POLYGON((29.216882 -29.706332,30.155718 -29.706332,30.155718 -29.133668,29.216882 -29.133668,29.216882 -29.706332))		211	24.5882	-35.0713	emx/hr	18.7407	-20.4017	emx	-0.778561	degrees CCW from + pole west in local solar frame	1.06873	0.471855	0.746069	cm	1.755	0.250499
EF	2013-03-03T15:47:15	POINT(-729.54 354.2148)	POLYGON((-762.102 337.8804,-723.174 344.4936,-716.802 370.1076,-755.394 363.5466,-762.102 337.8804))		POINT(-51.8393 17.0308)	POLYGON((-54.93193 16.318885,-50.93827 16.318885,-50.93827 17.955515,-54.93193 17.955515,-54.93193 16.318885))		221	220.891	-59.0863	emx/hr	69.2486	-4.26062	emx	2.82417	degrees CCW from + pole west in local solar frame	3.05494	2.27003	0.378338	cm	2.30704	0.20771
EF	2013-03-03T18:11:15	POINT(-162.8556 -16.02936)	POLYGON((-173.7546 -24.85098,-157.392 -24.49062,-157.6638 -12.91008,-174.0552 -13.27122,-173.7546 -24.85098))		POINT(-9.73922 -8.0839)	POLYGON((-10.411755 -8.589281,-9.421705 -8.589281,-9.421705 -7.906639,-10.411755 -7.906639,-10.411755 -8.589281))		234	10.6361	-17.2058	emx/hr	9.02265	-5.18791	emx	-2.4488	degrees CCW from + pole west in local solar frame	1.06983	0.415224	0.508543	cm	2.31624	0.604993
EF	2013-03-03T18:11:15	POINT(-61.5624 -399.3348)	POLYGON((-70.4964 -407.6826,-56.47134 -407.5482,-56.95692 -395.2866,-71.103 -395.4222,-70.4964 -407.6826))		POINT(-4.25902 -31.4808)	POLYGON((-4.906963 -32.016168,-3.928978 -32.016168,-3.928978 -31.221832,-4.906963 -31.221832,-4.906963 -32.016168))		235	25.1084	-29.7704	emx/hr	29.2484	-19.467	emx	-1.70527	degrees CCW from + pole west in local solar frame	0.932895	0.629328	0.545014	cm	1.5888	0.276844
EF	2013-03-03T23:23:15	POINT(545.3898 -138.0222)	POLYGON((505.5924 -172.383,548.3346 -176.0598,559.8762 -95.7432,516.2364 -91.9776,505.5924 -172.383))		POINT(35.3681 -14.1068)	POLYGON((32.83755 -16.339315,36.02825 -16.339315,36.02825 -11.540285,32.83755 -11.540285,32.83755 -16.339315))		244	741.156	-73.5444	emx/hr	284.827	-51.0132	emx	-0.379519	degrees CCW from + pole west in local solar frame	2.31729	3.36227	0.864031	cm	1.0966	0.0707532
EF	2013-03-04T00:35:15	POINT(163.422 382.815)	POLYGON((105.8184 337.3494,189.4806 335.6604,180.6972 468.123,100.9134 469.7418,105.8184 337.3494))		POINT(10.0774 16.0684)	POLYGON((6.417605 13.110025,11.546175 13.110025,11.546175 21.711175,6.417605 21.711175,6.417605 13.110025))		246	1633.67	-25.3678	emx/hr	71.4758	-37.6712	emx	1.01065	degrees CCW from + pole west in local solar frame	7.0304	4.38508	0.843909	cm	2.68901	0.316042
EF	2013-03-04T01:47:15	POINT(518.3082 -109.2864)	POLYGON((470.487 -162.9084,519.117 -166.7214,530.0634 -83.01,480.4098 -79.1046,470.487 -162.9084))		POINT(33.1279 -12.55)	POLYGON((30.23476 -15.93821,33.75704 -15.93821,33.75704 -10.94599,30.23476 -10.94599,30.23476 -15.93821))		249	55.4491	-753.752	emx/hr	20.6458	-333.746	emx	-0.362127	degrees CCW from + pole west in local solar frame	4.17116	0.642448	3.14734	cm	2.20126	0.728311
EF	2013-03-04T03:47:15	POINT(627.432 -351.0438)	POLYGON((621.258 -370.521,623.214 -370.7766,634.518 -338.4774,632.526 -338.217,621.258 -370.521))		POINT(46.1421 -26.3239)	POLYGON((46.209096 -27.56279,46.398304 -27.56279,46.398304 -25.50421,46.209096 -25.50421,46.209096 -27.56279))		253	217.387	-92.3501	emx/hr	18.2973	-39.43	emx	-0.518443	degrees CCW from + pole west in local solar frame	2.20878	1.22403	0.738115	cm	2.2514	0.313437
EF	2013-03-04T04:11:15	POINT(-484.716 421.3482)	POLYGON((-507.5748 409.5102,-479.616 411.7962,-473.7774 441.0192,-501.396 438.7584,-507.5748 409.5102))		POINT(-31.9963 19.6207)	POLYGON((-33.547915 18.9579,-31.476485 18.9579,-31.476485 20.8839,-33.547915 20.8839,-33.547915 18.9579))		256	18.6025	-161.627	emx/hr	10.7742	-42.9236	emx	2.59151	degrees CCW from + pole west in local solar frame	3.06442	0.459687	1.48956	cm	3.14421	0.3415
EF	2013-03-04T04:35:15	POINT(-713.922 -220.1418)	POLYGON((-730.488 -233.8962,-699.816 -229.1448,-703.548 -213.7428,-734.382 -218.523,-730.488 -233.8962))		POINT(-50.5718 -17.788)	POLYGON((-52.50417 -18.44167,-49.45923 -18.44167,-49.45923 -17.50333,-52.50417 -17.50333,-52.50417 -18.44167))		259	64.3173	-70.2936	emx/hr	33.3262	-11.3497	emx	-2.80337	degrees CCW from + pole west in local solar frame	2.23177	0.7481	1.34866	cm	2.12878	0.551445
EF	2013-03-04T04:59:15	POINT(248.4762 448.362)	POLYGON((113.286 366.6426,319.3038 360.3618,304.6428 479.4756,108.0834 485.4942,113.286 366.6426))		POINT(15.8469 20.5264)	POLYGON((6.9297 14.972125,19.8857 14.972125,19.8857 22.788075,6.9297 22.788075,6.9297 14.972125))		260	350.591	-14.3086	emx/hr	96.9818	-102.76	emx	0.913348	degrees CCW from + pole west in local solar frame	9.44668	5.86848	1.22366	cm	2.66398	0.679697
EF	2013-03-04T08:00:00	POINT(58.63614 415.6566)	POLYGON((30.87198 401.9994,69.3648 401.733,68.8452 422.1432,30.64056 422.4078,30.87198 401.9994))		POINT(3.6392 18.0917)	POLYGON((1.905495 17.19203,4.284625 17.19203,4.284625 18.52197,1.905495 18.52197,1.905495 17.19203))		283	14.6597	-195.027	emx/hr	14.0554	-52.1967	emx	1.37229	degrees CCW from + pole west in local solar frame	1.68767	0.421523	1.19225	cm	2.09159	0.641022
EF	2013-03-04T08:00:00	POINT(33.0507 -401.8146)	POLYGON((21.0063 -412.329,35.50254 -412.3914,35.90502 -396.4074,21.24444 -396.3444,21.0063 -412.329))		POINT(2.28978 -31.6613)	POLYGON((1.466075 -32.347735,2.478305 -32.347735,2.478305 -31.310465,1.466075 -31.310465,1.466075 -32.347735))		282	100.714	-19.2012	emx/hr	36.1621	-13.9212	emx	-1.4986	degrees CCW from + pole west in local solar frame	1.08261	0.771285	0.545381	cm	1.64448	0.476395
EF	2013-03-04T08:00:00	POINT(527.5098 -47.1753)	POLYGON((518.5038 -51.98106,530.349 -52.95636,530.7846 -47.95764,518.9298 -46.98138,518.5038 -51.98106))		POINT(33.3331 -8.85312)	POLYGON((32.72432 -9.178976,33.57088 -9.178976,33.57088 -8.883064,32.72432 -8.883064,32.72432 -9.178976))		281	25.7379	-2.3293	emx/hr	21.1791	-11.2765	emx	-0.259602	degrees CCW from + pole west in local solar frame	0.616394	0.452103	0.553711	cm	1.22566	0.156728
EF	2013-03-04T08:00:00	POINT(-473.9664 292.491)	POLYGON((-486.2412 282.8304,-465.3096 284.367,-463.2624 304.5252,-484.1016 302.9946,-486.2412 282.8304))		POINT(-29.8331 11.2649)	POLYGON((-30.625545 10.71921,-29.174255 10.71921,-29.174255 11.96999,-30.625545 11.96999,-30.625545 10.71921))		276	11.7714	-26.8689	emx/hr	19.9555	-24.297	emx	2.78055	degrees CCW from + pole west in local solar frame	1.55037	0.771336	0.771336	cm	2.00999	0.603793
EF	2013-03-04T08:00:00	POINT(43.98648 405.4656)	POLYGON((30.86022 392.4768,51.63924 392.3586,51.0867 422.1648,30.52998 422.2818,30.86022 392.4768))		POINT(2.71889 17.4213)	POLYGON((1.898525 16.57633,3.177915 16.57633,3.177915 18.51367,1.898525 18.51367,1.898525 16.57633))		275	14.3982	-195.027	emx/hr	12.2461	-52.1967	emx	1.41598	degrees CCW from + pole west in local solar frame	1.44121	0.515049	1.18945	cm	1.69106	0.141305
EF	2013-03-04T08:00:00	POINT(269.0928 -614.412)	POLYGON((261.609 -625.452,268.4868 -625.818,274.8726 -609.036,267.8322 -608.658,261.609 -625.452))		POINT(23.4951 -45.9632)	POLYGON((23.189699 -46.82651,23.836901 -46.82651,23.836901 -45.53749,23.189699 -45.53749,23.189699 -46.82651))		274	8.86014	-9.51583	emx/hr	13.7665	-19.6061	emx	-1.09825	degrees CCW from + pole west in local solar frame	1.26231	0.515041	0.630794	cm	2.2033	0.648783
