event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2014-03-01T02:06:00	POINT(620.724 313.0638)	POLYGON((527.607 282.3066,675.546 266.892,648.888 400.8798,506.7738 415.7604,527.607 282.3066))		POINT(41.0466 13.4064)	POLYGON((33.5521 10.900375,45.0791 10.900375,45.0791 19.368625,33.5521 19.368625,33.5521 10.900375))		232	8022.31	-11.3416	emx/hr	98.8128	-18.1259	emx	0.315692	degrees CCW from + pole west in local solar frame	4.95203	6.06507	0.479486	cm	1.51333	0.217009
EF	2014-03-01T02:18:00	POINT(-296.2962 -67.4142)	POLYGON((-406.137 -134.2188,-234.4734 -126.4146,-239.9268 -13.31148,-415.5792 -21.33162,-406.137 -134.2188))		POINT(-18.0644 -10.8401)	POLYGON((-25.54485 -14.460375,-14.41115 -14.460375,-14.41115 -7.775425,-25.54485 -7.775425,-25.54485 -14.460375))		234	910.967	-28.3794	emx/hr	600.834	-44.5077	emx	-2.60111	degrees CCW from + pole west in local solar frame	9.45188	5.33604	0.849024	cm	3.05636	0.296711
EF	2014-03-01T02:30:00	POINT(596.6382 -137.9478)	POLYGON((579.3564 -149.7756,600.3 -151.8858,604.056 -127.6824,582.9816 -125.5566,579.3564 -149.7756))		POINT(39.1964 -13.7884)	POLYGON((38.010495 -14.586425,39.651905 -14.586425,39.651905 -13.139975,38.010495 -13.139975,38.010495 -14.586425))		238	28.6844	-24.8316	emx/hr	15.3408	-9.35052	emx	-0.338258	degrees CCW from + pole west in local solar frame	2.34755	0.473314	0.748376	cm	3.84312	0.646245
EF	2014-03-01T02:54:00	POINT(-328.9596 -133.6278)	POLYGON((-331.7832 -142.6188,-326.6184 -142.377,-327.7296 -130.0572,-332.9118 -130.3002,-331.7832 -142.6188))		POINT(-20.4599 -14.6684)	POLYGON((-20.696597 -15.193808,-20.359803 -15.193808,-20.359803 -14.460192,-20.696597 -14.460192,-20.696597 -15.193808))		242	42.4679	-12.9351	emx/hr	50.7415	-3.58215	emx	-2.51959	degrees CCW from + pole west in local solar frame	0.557641	0.609418	0.430924	cm	1.07203	0.176604
EF	2014-03-01T04:30:00	POINT(775.014 -113.0526)	POLYGON((728.13 -159.1464,799.62 -171.6528,815.31 -78.4356,742.428 -65.6376,728.13 -159.1464))		POINT(54.3651 -10.9393)	POLYGON((50.59801 -14.069595,58.10159 -14.069595,58.10159 -8.488205,50.59801 -8.488205,50.59801 -14.069595))		256	854.703	-34.9647	emx/hr	484.467	-109.365	emx	-0.198568	degrees CCW from + pole west in local solar frame	8.9305	4.74004	1.33184	cm	2.94159	0.295088
EF	2014-03-01T04:42:00	POINT(-389.7984 -108.768)	POLYGON((-405.1188 -135.5556,-377.808 -133.9932,-381.6204 -93.2028,-409.2066 -94.7832,-405.1188 -135.5556))		POINT(-24.2872 -13.0133)	POLYGON((-25.487215 -14.54435,-23.657985 -14.54435,-23.657985 -12.12165,-25.487215 -12.12165,-25.487215 -14.54435))		258	41.3636	-28.5078	emx/hr	2.91839	-26.9098	emx	-2.64971	degrees CCW from + pole west in local solar frame	2.1876	1.02115	0.68846	cm	2.55918	0.326974
EF	2014-03-01T05:06:00	POINT(-292.1874 472.8492)	POLYGON((-304.983 452.9124,-294.918 453.363,-288.7758 496.2474,-298.6314 495.8052,-304.983 452.9124))		POINT(-18.9539 22.2969)	POLYGON((-19.630993 20.98808,-18.957607 20.98808,-18.957607 23.89152,-19.630993 23.89152,-19.630993 20.98808))		259	18.7177	-72.3589	emx/hr	11.0813	-8.01565	emx	2.27533	degrees CCW from + pole west in local solar frame	2.60527	0.537358	1.16083	cm	3.0683	0.364203
EF	2014-03-01T05:18:00	POINT(-213.7116 310.515)	POLYGON((-261.084 277.65,-92.8674 281.6784,-90.3078 390.5226,-253.8894 386.589,-261.084 277.65))		POINT(-12.9602 11.588)	POLYGON((-15.79855 9.647415,-5.55645 9.647415,-5.55645 16.489385,-15.79855 16.489385,-15.79855 9.647415))		262	105.748	-3404.39	emx/hr	65.5816	-79.834	emx	2.41204	degrees CCW from + pole west in local solar frame	7.49503	1.18758	7.0258	cm	1.82508	0.095167
EF	2014-03-01T07:54:00	POINT(423.8958 83.7)	POLYGON((247.8312 -43.85754,451.3758 -53.93274,457.5432 133.6188,251.2188 143.9052,247.8312 -43.85754))		POINT(25.8493 -1.55861)	POLYGON((14.97045 -9.56124,28.07735 -9.56124,28.07735 1.53476,14.97045 1.53476,14.97045 -9.56124))		273	312.745	-8160.94	emx/hr	197.093	-308.333	emx	-0.0602232	degrees CCW from + pole west in local solar frame	5.42245	2.4473	8.02402	cm	1.03568	0.231584
EF	2014-03-01T08:09:00	POINT(-441.4482 -473.1114)	POLYGON((-459.3108 -487.2762,-432.8352 -485.0208,-438.4812 -469.761,-465.3018 -472.0476,-459.3108 -487.2762))		POINT(-33.7782 -35.2183)	POLYGON((-35.774455 -36.051255,-33.425345 -36.051255,-33.425345 -35.014145,-35.774455 -35.014145,-35.774455 -36.051255))		280	18.1279	-60.4468	emx/hr	11.188	-25.1035	emx	-2.33533	degrees CCW from + pole west in local solar frame	1.2322	0.498541	1.11477	cm	1.52754	0.288538
EF	2014-03-01T10:11:15	POINT(187.5336 -228.7074)	POLYGON((155.2104 -278.142,192.975 -279.078,198.5094 -212.4918,159.6618 -211.5258,155.2104 -278.142))		POINT(11.89 -20.6685)	POLYGON((10.03712 -23.728595,12.51528 -23.728595,12.51528 -19.671405,10.03712 -19.671405,10.03712 -23.728595))		310	12.7356	-948.801	emx/hr	7.5099	-188.796	emx	-1.04876	degrees CCW from + pole west in local solar frame	2.809	0.303091	2.4809	cm	2.01797	0.410619
EF	2014-03-01T10:59:15	POINT(560.775 159.975)	POLYGON((552.9438 155.8548,564.7398 154.8024,564.5496 160.0578,552.7572 161.1102,552.9438 155.8548))		POINT(35.3099 3.59482)	POLYGON((34.731788 3.305433,35.585212 3.305433,35.585212 3.620267,34.731788 3.620267,34.731788 3.305433))		320	30.1683	-49.5757	emx/hr	16.0517	-8.89553	emx	0.101458	degrees CCW from + pole west in local solar frame	0.670003	0.643267	0.643267	cm	1.04156	0.46674
