event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2013-11-01T00:22:30	POINT(-128.0022 -174.2604)	POLYGON((-142.0536 -187.3062,-97.2126 -187.7394,-97.5378 -156.9234,-142.5288 -156.4896,-142.0536 -187.3062))		POINT(-7.61505 -5.99738)	POLYGON((-8.470215 -6.79022,-5.785065 -6.79022,-5.785065 -4.94262,-8.470215 -4.94262,-8.470215 -6.79022))		239	65.4384	-13.8207	emx/hr	25.9037	-8.34774	emx	-2.47448	degrees CCW from + pole west in local solar frame	2.53275	1.49186	0.413766	cm	2.65819	0.367441
EF	2013-11-01T01:22:30	POINT(493.899 6.6519)	POLYGON((484.2972 -1.39776,503.3544 -0.535321,502.6062 18.76452,483.5778 17.90442,484.2972 -1.39776))		POINT(30.6725 4.15631)	POLYGON((29.995355 3.706875,31.307445 3.706875,31.307445 4.847005,29.995355 4.847005,29.995355 3.706875))		243	14.0243	-31.618	emx/hr	13.4575	-14.1987	emx	0.134686	degrees CCW from + pole west in local solar frame	1.1003	0.543596	1.08719	cm	1.34941	0.134339
EF	2013-11-01T01:34:30	POINT(304.3536 -363.801)	POLYGON((297.8196 -372.7446,309.1398 -372.4362,310.644 -359.1096,299.2686 -359.4192,297.8196 -372.7446))		POINT(19.2344 -17.8867)	POLYGON((18.868807 -18.44823,19.615193 -18.44823,19.615193 -17.59817,18.868807 -17.59817,18.868807 -18.44823))		246	13.4799	-18.2649	emx/hr	14.5339	-19.3656	emx	-0.74911	degrees CCW from + pole west in local solar frame	0.868315	0.685586	0.613207	cm	1.33711	0.547345
EF	2013-11-01T01:58:30	POINT(724.848 230.0784)	POLYGON((683.958 193.6572,820.59 207.8208,796.044 298.4838,663.48 284.8248,683.958 193.6572))		POINT(51.2249 16.4914)	POLYGON((46.7592 14.53268,61.0216 14.53268,61.0216 20.10272,46.7592 20.10272,46.7592 14.53268))		249	1679.69	-77.2504	emx/hr	135.401	-138.661	emx	0.311462	degrees CCW from + pole west in local solar frame	8.34334	5.09716	1.68048	cm	2.46202	0.182262
EF	2013-11-01T02:22:30	POINT(-540.588 -317.583)	POLYGON((-545.4066 -328.2936,-534.462 -328.9002,-537.3102 -311.712,-548.3124 -311.103,-545.4066 -328.2936))		POINT(-35.3328 -15.5578)	POLYGON((-35.84003 -16.253055,-35.01237 -16.253055,-35.01237 -15.176145,-35.84003 -15.176145,-35.84003 -16.253055))		251	59.4011	-24.2032	emx/hr	5.56936	-6.40495	emx	-2.72682	degrees CCW from + pole west in local solar frame	0.914822	0.80356	0.328052	cm	1.61685	0.434996
EF	2013-11-01T02:34:30	POINT(618.654 -297.9504)	POLYGON((593.9994 -324.2334,631.506 -321.6792,636.954 -292.9782,599.121 -295.5492,593.9994 -324.2334))		POINT(41.2323 -14.6231)	POLYGON((39.611195 -16.1818,42.683005 -16.1818,42.683005 -14.3908,39.611195 -14.3908,39.611195 -16.1818))		252	210.312	-47.6367	emx/hr	51.122	-95.0546	emx	-0.340813	degrees CCW from + pole west in local solar frame	4.954	1.92929	1.36422	cm	3.00834	0.629133
EF	2013-11-01T03:34:30	POINT(-120.1518 30.78798)	POLYGON((-145.3428 -43.32906,-105.7224 -43.72338,-104.841 55.37148,-144.132 55.76004,-145.3428 -43.32906))		POINT(-7.14666 6.14672)	POLYGON((-8.609655 1.758245,-6.251345 1.758245,-6.251345 7.606195,-8.609655 7.606195,-8.609655 1.758245))		258	7.07366	-1881.33	emx/hr	0.453887	-26.3852	emx	2.43127	degrees CCW from + pole west in local solar frame	3.56872	0.292473	2.75919	cm	2.33887	0.365139
EF	2013-11-01T03:46:30	POINT(574.3728 -306.936)	POLYGON((520.0878 -327.8622,577.2306 -324.6204,587.3142 -261.7374,529.1754 -265.0224,520.0878 -327.8622))		POINT(37.8016 -15.0136)	POLYGON((33.915775 -16.142995,38.272625 -16.142995,38.272625 -12.240005,33.915775 -12.240005,33.915775 -16.142995))		262	394.483	-17.1451	emx/hr	128.36	-41.9491	emx	-0.378063	degrees CCW from + pole west in local solar frame	4.58906	4.21165	0.941754	cm	1.78098	0.326302
EF	2013-11-01T05:22:30	POINT(-585.2778 -217.5786)	POLYGON((-605.712 -233.529,-570.759 -235.6464,-574.7916 -195.5316,-609.99 -193.4052,-605.712 -233.529))		POINT(-37.7049 -9.52255)	POLYGON((-39.426135 -10.57618,-36.752065 -10.57618,-36.752065 -8.14356,-39.426135 -8.14356,-39.426135 -10.57618))		274	136.911	-35.5052	emx/hr	2.87913	-24.5204	emx	-2.89421	degrees CCW from + pole west in local solar frame	2.36661	1.27517	0.658495	cm	2.4478	0.528116
EF	2013-11-01T05:22:30	POINT(29.45838 -272.955)	POLYGON((17.24814 -279.2664,35.33982 -279.228,35.4246 -268.8246,17.28948 -268.863,17.24814 -279.2664))		POINT(1.77674 -11.968)	POLYGON((1.04171 -12.355092,2.13475 -12.355092,2.13475 -11.715108,1.04171 -11.715108,1.04171 -12.355092))		272	25.5318	-14.0794	emx/hr	9.52324	-11.1726	emx	-1.42342	degrees CCW from + pole west in local solar frame	1.06282	0.719649	0.41549	cm	1.87258	0.70547
EF	2013-11-01T05:34:30	POINT(-429.8274 -296.6004)	POLYGON((-438.1248 -308.5032,-423.4266 -309.0918,-425.7636 -288.9348,-440.5428 -288.3438,-438.1248 -308.5032))		POINT(-27.1428 -13.925)	POLYGON((-27.81525 -14.689785,-26.80475 -14.689785,-26.80475 -13.437815,-27.81525 -13.437815,-27.81525 -14.689785))		275	57.7731	-33.3279	emx/hr	39.9226	-27.0827	emx	-2.66758	degrees CCW from + pole west in local solar frame	1.25838	0.699368	0.625534	cm	1.89959	0.431125
EF	2013-11-01T05:46:30	POINT(117.594 -359.976)	POLYGON((98.9178 -373.6806,133.9806 -373.3338,135.294 -345.4566,99.8874 -345.807,98.9178 -373.6806))		POINT(7.29249 -17.4405)	POLYGON((6.159485 -18.303915,8.356515 -18.303915,8.356515 -16.531885,6.159485 -16.531885,6.159485 -18.303915))		278	60.9688	-11.4187	emx/hr	29.6472	-7.72905	emx	-1.17475	degrees CCW from + pole west in local solar frame	1.55904	1.68961	0.517336	cm	1.41285	0.371412
EF	2013-11-01T05:58:30	POINT(-466.0812 -388.674)	POLYGON((-469.4748 -404.2146,-460.6518 -404.6262,-465.4074 -379.8906,-474.3216 -379.476,-469.4748 -404.2146))		POINT(-30.7132 -19.8846)	POLYGON((-31.193215 -20.91141,-30.542584 -20.91141,-30.542584 -19.31199,-31.193215 -19.31199,-31.193215 -20.91141))		282	14.527	-21.8643	emx/hr	8.51657	-7.25005	emx	-2.56703	degrees CCW from + pole west in local solar frame	1.58945	0.457348	0.457348	cm	3.47535	0.620158
EF	2013-11-01T06:10:30	POINT(405.1044 -531.669)	POLYGON((397.3302 -536.3616,409.3254 -535.8474,411.4842 -528.3504,399.426 -528.867,397.3302 -536.3616))		POINT(28.6495 -29.4343)	POLYGON((28.145287 -29.747435,29.075713 -29.747435,29.075713 -29.216565,28.145287 -29.216565,28.145287 -29.747435))		283	35.4142	-20.9293	emx/hr	8.17102	-17.0747	emx	-0.798909	degrees CCW from + pole west in local solar frame	0.606287	0.665419	0.470522	cm	1.06746	0.448621
EF	2013-11-01T07:22:30	POINT(-423.4806 -294.7176)	POLYGON((-431.6844 -308.0064,-418.4286 -308.5272,-420.876 -287.0304,-434.2086 -286.5078,-431.6844 -308.0064))		POINT(-26.6931 -13.7985)	POLYGON((-27.365129 -14.64866,-26.457271 -14.64866,-26.457271 -13.31414,-27.365129 -13.31414,-27.365129 -14.64866))		290	57.774	-19.337	emx/hr	10.457	-12.2003	emx	-2.66449	degrees CCW from + pole west in local solar frame	1.60763	0.697776	0.441312	cm	2.82266	0.388683
EF	2013-11-01T08:46:30	POINT(365.5152 -539.5098)	POLYGON((362.0808 -547.0104,363.9402 -546.9402,367.5204 -533.3292,365.643 -533.4,362.0808 -547.0104))		POINT(25.7547 -29.8912)	POLYGON((25.643687 -30.423159,25.785113 -30.423159,25.785113 -29.45324,25.643687 -29.45324,25.643687 -30.423159))		300	32.06	-24.6668	emx/hr	19.0816	0.970145	emx	-0.859598	degrees CCW from + pole west in local solar frame	1.47676	0.465381	0.329074	cm	3.71766	0.486762
EF	2013-11-01T09:10:30	POINT(382.1238 -103.32)	POLYGON((362.4702 -125.4534,403.7322 -124.098,404.2818 -94.6938,362.964 -96.0492,362.4702 -125.4534))		POINT(23.1901 -2.11957)	POLYGON((21.957715 -3.39906,24.615285 -3.39906,24.615285 -1.65186,21.957715 -1.65186,21.957715 -3.39906))		306	39.6064	-7.8849	emx/hr	-0.448942	-17.3302	emx	-0.0911466	degrees CCW from + pole west in local solar frame	2.23287	0.958665	0.606313	cm	2.85354	0.552332
EF	2013-11-01T09:46:30	POINT(624.024 -283.9638)	POLYGON((577.053 -318.8028,634.44 -315.0114,642.396 -270.4506,584.292 -274.2792,577.053 -318.8028))		POINT(41.4782 -13.7895)	POLYGON((38.176085 -15.79185,42.820915 -15.79185,42.820915 -13.02575,38.176085 -13.02575,38.176085 -15.79185))		309	483.617	-130.003	emx/hr	108.91	-113.215	emx	-0.320956	degrees CCW from + pole west in local solar frame	4.21965	4.52392	1.36401	cm	1.43332	0.134362
EF	2013-11-01T13:59:15	POINT(589.2876 157.0812)	POLYGON((574.257 150.2634,596.8344 151.5888,595.7436 159.414,573.207 158.091,574.257 150.2634))		POINT(38.4958 12.7087)	POLYGON((37.28016 12.3557,39.01924 12.3557,39.01924 12.8243,37.28016 12.8243,37.28016 12.3557))		1	28.4066	-25.3007	emx/hr	14.9392	-16.1705	emx	0.318866	degrees CCW from + pole west in local solar frame	1.23141	0.743928	0.743928	cm	1.65529	0.42398
EF	2013-11-01T13:59:15	POINT(419.1804 201.8364)	POLYGON((409.3458 185.1444,422.9262 185.6454,419.4906 213.0906,406.0206 212.595,409.3458 185.1444))		POINT(26.6683 15.8669)	POLYGON((25.862966 14.88711,26.789034 14.88711,26.789034 16.54329,25.862966 16.54329,25.862966 14.88711))		3	16.1992	-8.86847	emx/hr	9.66555	-7.58698	emx	0.536714	degrees CCW from + pole west in local solar frame	1.6544	0.626696	0.443141	cm	3.0928	0.711442
EF	2013-11-01T14:11:15	POINT(641.412 -296.8782)	POLYGON((595.1988 -323.073,637.914 -320.166,651.21 -242.4198,607.614 -245.3736,595.1988 -323.073))		POINT(43.1216 -14.6897)	POLYGON((39.69297 -16.147865,43.20663 -16.147865,43.20663 -11.339335,39.69297 -11.339335,39.69297 -16.147865))		5	115.814	-35.7228	emx/hr	24.0492	-32.8887	emx	-0.328328	degrees CCW from + pole west in local solar frame	4.39972	3.9917	0.692249	cm	1.87864	0.407018
EF	2013-11-01T14:47:15	POINT(675.714 -114.24)	POLYGON((661.218 -126.7032,678.228 -125.4612,679.278 -102.5136,662.244 -103.7562,661.218 -126.7032))		POINT(44.2607 -3.67738)	POLYGON((43.11652 -4.35988,44.51688 -4.35988,44.51688 -2.99314,43.11652 -2.99314,43.11652 -4.35988))		10	14.849	-38.5511	emx/hr	7.57457	-14.6013	emx	-0.0828942	degrees CCW from + pole west in local solar frame	1.31023	0.486462	1.08776	cm	1.6646	0.22053
EF	2013-11-01T14:59:15	POINT(221.5638 -310.2624)	POLYGON((202.7946 -317.9304,229.941 -317.436,231.0702 -299.9172,203.7912 -300.4134,202.7946 -317.9304))		POINT(13.6263 -14.4397)	POLYGON((12.478965 -14.89775,14.182635 -14.89775,14.182635 -13.80685,12.478965 -13.80685,12.478965 -14.89775))		11	34.8579	-11.1608	emx/hr	25.0942	-7.31771	emx	-0.814374	degrees CCW from + pole west in local solar frame	0.964182	1.1974	0.423344	cm	1.1898	0.203761
EF	2013-11-01T16:47:15	POINT(-186.0048 -149.0544)	POLYGON((-196.215 -158.5128,-179.9508 -158.757,-180.1242 -147.948,-196.4046 -147.7032,-196.215 -158.5128))		POINT(-11.0754 -4.59917)	POLYGON((-11.702086 -5.173789,-10.719914 -5.173789,-10.719914 -4.527991,-11.702086 -4.527991,-11.702086 -5.173789))		21	20.3525	-15.773	emx/hr	29.0425	-17.1634	emx	-2.748	degrees CCW from + pole west in local solar frame	0.87538	0.587123	0.508463	cm	1.59801	0.399811
EF	2013-11-01T16:59:15	POINT(-167.538 -288.6078)	POLYGON((-183.1986 -305.922,-159.6366 -306.2562,-160.41 -287.8638,-184.0854 -287.5284,-183.1986 -305.922))		POINT(-10.199 -13.0484)	POLYGON((-11.216605 -14.13672,-9.758595 -14.13672,-9.758595 -12.99648,-11.216605 -12.99648,-11.216605 -14.13672))		23	324.804	-183.864	emx/hr	164.211	-238.917	emx	-2.23423	degrees CCW from + pole west in local solar frame	1.04927	1.18621	1.32623	cm	0.835257	0.487806
EF	2013-11-01T20:11:15	POINT(307.3482 -235.2066)	POLYGON((301.9026 -246.7686,309.0378 -246.585,309.996 -230.4336,302.8386 -230.6172,301.9026 -246.7686))		POINT(18.7416 -9.95266)	POLYGON((18.439832 -10.649788,18.892168 -10.649788,18.892168 -9.666212,18.439832 -9.666212,18.439832 -10.649788))		35	10.9614	-14.6082	emx/hr	9.0515	-2.24843	emx	-0.488175	degrees CCW from + pole west in local solar frame	1.05461	0.425283	0.425283	cm	2.47978	0.535287
EF	2013-11-01T21:23:15	POINT(-589.8492 -461.8734)	POLYGON((-604.266 -472.4652,-570.882 -474.8244,-580.0098 -446.1624,-613.926 -443.7702,-604.266 -472.4652))		POINT(-42.2736 -25.3008)	POLYGON((-43.937345 -26.10703,-40.953055 -26.10703,-40.953055 -24.17837,-43.937345 -24.17837,-43.937345 -26.10703))		41	42.3099	-429.307	emx/hr	22.8206	-65.4607	emx	-2.60228	degrees CCW from + pole west in local solar frame	1.16654	0.616154	1.63019	cm	1.03861	0.247642
