event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2012-02-01T00:36:00	POINT(-335.373 -9.36522)	POLYGON((-344.7102 -19.35312,-330.9198 -18.82074,-331.4454 -4.78764,-345.258 -5.321232,-344.7102 -19.35312))		POINT(-20.1683 -6.16229)	POLYGON((-20.779821 -6.725526,-19.911979 -6.725526,-19.911979 -5.903134,-20.779821 -5.903134,-20.779821 -6.725526))		37	5.57144	-22.8207	emx/hr	3.83935	-11.8382	emx	-2.84506	degrees CCW from + pole west in local solar frame	0.88256	0.422103	0.596944	cm	1.73213	0.659602
EF	2012-02-01T01:36:00	POINT(-45.5976 399.2892)	POLYGON((-152.103 295.2252,5.58384 296.5068,5.373654 420.609,-146.3778 419.3688,-152.103 295.2252))		POINT(-2.8111 18.1169)	POLYGON((-9.133835 11.659975,0.333875 11.659975,0.333875 19.486025,-9.133835 19.486025,-9.133835 11.659975))		45	18.2319	-1111.49	emx/hr	47.1002	-549.389	emx	1.72473	degrees CCW from + pole west in local solar frame	6.79532	0.725091	5.83837	cm	2.07065	0.140031
EF	2012-02-01T02:24:00	POINT(-719.874 246.0564)	POLYGON((-790.194 194.757,-648.978 211.5984,-630.216 339.4284,-767.364 322.9782,-790.194 194.757))		POINT(-48.5767 10.6674)	POLYGON((-54.8142 8.090155,-42.122 8.090155,-42.122 15.933045,-54.8142 15.933045,-54.8142 8.090155))		52	255.953	-576.101	emx/hr	148.831	-13.6418	emx	2.92543	degrees CCW from + pole west in local solar frame	10.77	2.02677	7.97939	cm	2.15267	0.498732
EF	2012-02-01T03:48:00	POINT(641.43 285.0906)	POLYGON((622.218 273.2418,652.17 270.4092,648.108 296.5026,618.342 299.3214,622.218 273.2418))		POINT(42.2597 12.5665)	POLYGON((40.55692 11.717695,42.96808 11.717695,42.96808 13.321505,40.55692 13.321505,40.55692 11.717695))		59	92.9702	-61.8174	emx/hr	20.7487	-23.4712	emx	0.289037	degrees CCW from + pole west in local solar frame	1.52871	1.44147	0.759722	cm	1.38898	0.134292
EF	2012-02-01T04:24:00	POINT(298.9524 -244.5654)	POLYGON((230.1198 -317.799,360.039 -322.521,379.5114 -192.5508,242.5686 -187.5432,230.1198 -317.799))		POINT(18.9973 -20.1512)	POLYGON((15.012715 -24.750785,23.914085 -24.750785,23.914085 -16.841215,15.012715 -16.841215,15.012715 -24.750785))		63	450.639	-21.6296	emx/hr	103.091	-6.89321	emx	-0.814865	degrees CCW from + pole west in local solar frame	2.87254	5.18661	0.530277	cm	1.00493	0.157021
EF	2012-02-01T05:24:00	POINT(-109.134 384.6042)	POLYGON((-152.4408 293.1612,-40.9773 294.3594,-39.38508 422.583,-146.5182 421.4244,-152.4408 293.1612))		POINT(-6.70673 17.2021)	POLYGON((-9.14992 11.52251,-2.44974 11.52251,-2.44974 19.60909,-9.14992 19.60909,-9.14992 11.52251))		70	50.0405	-1111.46	emx/hr	13.9664	-111.751	emx	1.94255	degrees CCW from + pole west in local solar frame	2.57047	0.418747	5.68016	cm	0.842928	0.0305201
EF	2012-02-01T05:48:00	POINT(-535.8606 560.7456)	POLYGON((-549.0156 551.1756,-533.1456 552.5892,-524.7894 573.6942,-540.4116 572.301,-549.0156 551.1756))		POINT(-39.5421 30.4943)	POLYGON((-40.403685 29.87084,-39.005315 29.87084,-39.005315 31.39336,-40.403685 31.39336,-40.403685 29.87084))		75	74.2768	-18.8244	emx/hr	17.9201	-5.1721	emx	2.48467	degrees CCW from + pole west in local solar frame	1.93187	1.22783	0.354445	cm	2.44188	0.575729
EF	2012-02-01T05:48:00	POINT(-679.812 -49.5828)	POLYGON((-696.612 -66.78,-670.89 -64.0956,-672.864 -42.21816,-698.664 -44.91324,-696.612 -66.78))		POINT(-44.5167 -7.19708)	POLYGON((-46.05674 -8.096475,-43.89606 -8.096475,-43.89606 -6.808625,-46.05674 -6.808625,-46.05674 -8.096475))		73	69.48	-135.365	emx/hr	43.1577	-82.5591	emx	-2.98131	degrees CCW from + pole west in local solar frame	1.01761	0.908445	1.28474	cm	0.927973	0.193254
EF	2012-02-01T07:00:00	POINT(-299.5002 -3.838818)	POLYGON((-308.8746 -15.76044,-294.3744 -15.26592,-294.9672 3.238422,-309.4968 2.742522,-308.8746 -15.76044))		POINT(-17.9244 -5.93274)	POLYGON((-18.530747 -6.611605,-17.631053 -6.611605,-17.631053 -5.527395,-18.530747 -5.527395,-18.530747 -6.611605))		82	19.8599	-34.4756	emx/hr	13.6999	-14.4512	emx	-2.82195	degrees CCW from + pole west in local solar frame	0.871479	0.592905	0.726157	cm	1.32136	0.454533
EF	2012-02-01T10:12:00	POINT(-250.1016 6.81192)	POLYGON((-271.7616 -7.76508,-234.0624 -6.70254,-234.6552 19.16634,-272.4504 18.09984,-271.7616 -7.76508))		POINT(-14.8775 -5.40754)	POLYGON((-16.224575 -6.223885,-13.923825 -6.223885,-13.923825 -4.708535,-16.224575 -4.708535,-16.224575 -6.223885))		99	43.4003	-34.4628	emx/hr	43.2693	-33.2784	emx	-2.79297	degrees CCW from + pole west in local solar frame	2.04833	0.929488	0.719978	cm	2.48363	0.621123
EF	2012-02-01T11:24:45	POINT(679.872 88.8144)	POLYGON((670.278 83.6334,684.93 82.146,684.804 93.387,670.152 94.8744,670.278 83.6334))		POINT(44.0891 0.903689)	POLYGON((43.30415 0.540528,44.50045 0.540528,44.50045 1.204104,43.30415 1.204104,43.30415 0.540528))		103	28.6557	-19.8207	emx/hr	7.71949	-13.7412	emx	0.020494	degrees CCW from + pole west in local solar frame	1.0642	0.590164	0.590164	cm	1.80323	0.302199
EF	2012-02-01T11:36:45	POINT(23.30532 547.7646)	POLYGON((-2.294418 536.4618,48.7422 536.3154,48.30948 550.0044,-2.274048 550.1496,-2.294418 536.4618))		POINT(1.54773 28.0615)	POLYGON((-0.15124 27.261894,3.21462 27.261894,3.21462 28.228307,-0.15124 28.228307,-0.15124 27.261894))		107	16.2589	-50.5273	emx/hr	14.4632	-6.06292	emx	1.5157	degrees CCW from + pole west in local solar frame	3.65962	0.614329	1.06405	cm	4.3609	0.685131
