event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2012-01-01T12:23:15	POINT(598.0494 24.75462)	POLYGON((586.0818 13.95354,604.854 13.19694,605.076 34.71264,586.296 35.47104,586.0818 13.95354))		POINT(37.6317 -0.932446)	POLYGON((36.7618 -1.592254,38.1484 -1.592254,38.1484 -0.332734,36.7618 -0.332734,36.7618 -1.592254))		275	37.3349	-35.436	emx/hr	41.16	-27.0424	emx	-0.0247732	degrees CCW from + pole west in local solar frame	1.72612	0.647194	0.792647	cm	2.39766	0.492056
EF	2012-01-01T13:59:15	POINT(-752.358 271.2786)	POLYGON((-803.85 235.8648,-744.762 240.291,-725.052 332.3538,-782.586 328.0086,-803.85 235.8648))		POINT(-52.4944 14.2723)	POLYGON((-57.253695 12.333675,-51.163305 12.333675,-51.163305 17.979925,-57.253695 17.979925,-57.253695 12.333675))		283	951.995	-142.41	emx/hr	779.365	-177.921	emx	2.87613	degrees CCW from + pole west in local solar frame	8.98111	4.74921	2.12391	cm	2.6134	0.510685
EF	2012-01-01T15:59:15	POINT(-261.0306 380.7408)	POLYGON((-271.914 368.9286,-256.3824 369.1806,-254.436 388.1712,-269.85 387.9204,-271.914 368.9286))		POINT(-16.462 19.9643)	POLYGON((-17.0881 19.226295,-16.0843 19.226295,-16.0843 20.431105,-17.0881 20.431105,-17.0881 19.226295))		292	18.5203	-27.099	emx/hr	6.74244	-6.84864	emx	2.26034	degrees CCW from + pole west in local solar frame	1.63825	0.525021	0.606243	cm	2.89632	0.533152
EF	2012-01-01T16:47:15	POINT(-342.9072 -412.482)	POLYGON((-445.4688 -482.5842,-243.8874 -477.8826,-271.923 -275.5494,-496.65 -280.8924,-445.4688 -482.5842))		POINT(-23.2791 -27.6833)	POLYGON((-32.47085 -32.08895,-17.08535 -32.08895,-17.08535 -19.22265,-32.47085 -19.22265,-32.47085 -32.08895))		297	6666.32	-203.412	emx/hr	267.376	-99.1038	emx	-2.26999	degrees CCW from + pole west in local solar frame	8.49007	7.47922	1.39138	cm	1.9142	0.29533
EF	2012-01-01T16:47:15	POINT(-742.578 276.0006)	POLYGON((-799.308 226.3548,-738.984 230.7732,-711.894 355.1874,-770.022 350.8836,-799.308 226.3548))		POINT(-51.6089 14.5142)	POLYGON((-56.550315 11.720475,-50.451685 11.720475,-50.451685 19.370925,-56.550315 19.370925,-56.550315 11.720475))		298	951.918	-131.766	emx/hr	413.337	-155.87	emx	2.86744	degrees CCW from + pole west in local solar frame	9.96769	5.76153	2.10381	cm	2.53459	0.39623
EF	2012-01-01T17:11:15	POINT(614.622 -255.765)	POLYGON((609.084 -265.7742,610.5 -265.8378,615.234 -242.5368,613.806 -242.4726,609.084 -265.7742))		POINT(41.1321 -17.4308)	POLYGON((40.852898 -18.04822,40.968502 -18.04822,40.968502 -16.63538,40.852898 -16.63538,40.852898 -18.04822))		300	15.2723	-126.259	emx/hr	4.70819	-24.8599	emx	-0.400834	degrees CCW from + pole west in local solar frame	1.53898	0.339827	0.832403	cm	2.62572	0.589363
EF	2012-01-01T19:23:15	POINT(232.3806 202.6902)	POLYGON((165.9108 174.0708,314.7906 172.0182,311.211 238.9728,164.0238 241.0146,165.9108 174.0708))		POINT(13.8855 8.98201)	POLYGON((9.821435 7.231775,18.887165 7.231775,18.887165 11.236705,9.821435 11.236705,9.821435 7.231775))		322	58.495	-196.349	emx/hr	60.6713	-10.0124	emx	0.574165	degrees CCW from + pole west in local solar frame	2.21507	1.01775	4.5515	cm	0.795467	0.0852657
EF	2012-01-01T20:23:15	POINT(-85.632 -376.6698)	POLYGON((-189.576 -476.4912,37.50936 -475.4196,41.10288 -315.612,-207.7356 -316.8036,-189.576 -476.4912))		POINT(-5.56038 -25.6296)	POLYGON((-13.19621 -32.0625,2.58859 -32.0625,2.58859 -21.8223,-13.19621 -21.8223,-13.19621 -32.0625))		335	11346.7	-88.6012	emx/hr	513.572	-1441.74	emx	-1.78444	degrees CCW from + pole west in local solar frame	7.79987	6.98018	4.07555	cm	1.41101	0.0559524
EF	2012-01-01T21:59:15	POINT(284.0586 -268.7136)	POLYGON((275.9742 -280.0152,292.2498 -280.2882,294.5214 -259.0266,278.1192 -258.7506,275.9742 -280.0152))		POINT(17.8283 -18.8193)	POLYGON((17.380175 -19.51471,18.441425 -19.51471,18.441425 -18.22129,17.380175 -18.22129,17.380175 -19.51471))		342	34.36	-40.3034	emx/hr	24.7572	-39.2814	emx	-0.812432	degrees CCW from + pole west in local solar frame	1.07628	0.677931	0.958739	cm	1.31521	0.150852
EF	2012-01-01T22:23:15	POINT(-190.6056 -173.3568)	POLYGON((-197.1306 -184.4748,-183.312 -184.3272,-184.2918 -162.4542,-198.1842 -162.603,-197.1306 -184.4748))		POINT(-11.5177 -13.1782)	POLYGON((-11.951178 -13.83461,-11.102222 -13.83461,-11.102222 -12.53559,-11.951178 -12.53559,-11.951178 -13.83461))		345	24.5928	-16.3976	emx/hr	10.3636	-18.7775	emx	-2.28906	degrees CCW from + pole west in local solar frame	1.09769	0.589122	0.658659	cm	1.75943	0.418088
EF	2012-01-02T01:23:15	POINT(-556.4412 361.2684)	POLYGON((-568.3878 345.0342,-548.4186 345.8634,-543.363 370.2762,-563.1486 369.453,-568.3878 345.0342))		POINT(-36.989 19.2064)	POLYGON((-37.65992 18.20977,-36.11908 18.20977,-36.11908 19.74603,-37.65992 19.74603,-37.65992 18.20977))		373	157.143	-18.5018	emx/hr	48.7502	-20.2038	emx	2.66267	degrees CCW from + pole west in local solar frame	2.30858	0.93823	0.574546	cm	3.05211	0.609293
EF	2012-01-02T02:59:15	POINT(652.128 -274.2636)	POLYGON((592.92 -329.061,650.106 -331.8696,667.806 -262.7922,609.066 -259.8882,592.92 -329.061))		POINT(44.6027 -18.47)	POLYGON((40.761525 -21.978595,45.731275 -21.978595,45.731275 -17.729805,40.761525 -17.729805,40.761525 -21.978595))		380	387.907	-45.9642	emx/hr	36.2016	-46.3097	emx	-0.392603	degrees CCW from + pole west in local solar frame	2.57956	4.38099	0.992099	cm	0.960179	0.214793
EF	2012-01-02T03:47:15	POINT(-37.6782 -369.8556)	POLYGON((-53.69808 -378.4524,-15.19272 -378.3738,-15.28458 -366.93,-54.02274 -367.0086,-53.69808 -378.4524))		POINT(-2.43561 -25.2453)	POLYGON((-3.48804 -25.786582,-0.9863 -25.786582,-0.9863 -25.062818,-3.48804 -25.062818,-3.48804 -25.786582))		385	16.2915	-56.7743	emx/hr	10.0356	-16.4891	emx	-1.66698	degrees CCW from + pole west in local solar frame	1.72436	0.524453	0.957516	cm	2.32712	0.430818
EF	2012-01-02T04:47:15	POINT(-273.2814 121.914)	POLYGON((-282.1476 112.335,-266.7606 112.5798,-266.5992 121.2048,-281.9766 120.96,-282.1476 112.335))		POINT(-16.2303 4.18155)	POLYGON((-16.760856 3.625814,-15.821744 3.625814,-15.821744 4.133586,-16.760856 4.133586,-16.760856 3.625814))		394	29.5692	-14.8709	emx/hr	29.287	-16.5219	emx	2.88944	degrees CCW from + pole west in local solar frame	1.11599	0.720372	0.415907	cm	1.96428	0.522401
EF	2012-01-02T05:47:15	POINT(306.246 218.1576)	POLYGON((247.0116 166.4772,394.1964 163.656,388.77 244.9296,243.6108 247.7316,247.0116 166.4772))		POINT(18.4921 9.93006)	POLYGON((14.69877 6.788275,23.89303 6.788275,23.89303 11.650085,14.69877 11.650085,14.69877 6.788275))		402	54.6626	-447.462	emx/hr	543.438	-288.891	emx	0.492799	degrees CCW from + pole west in local solar frame	6.44529	2.22851	4.16916	cm	2.01489	0.340104
EF	2012-01-02T06:23:15	POINT(-234.243 -282.852)	POLYGON((-242.9922 -296.6646,-228.7674 -296.466,-231.6882 -263.1096,-246.0948 -263.3112,-242.9922 -296.6646))		POINT(-14.7097 -19.765)	POLYGON((-15.357037 -20.601915,-14.437563 -20.601915,-14.437563 -18.566485,-15.357037 -18.566485,-15.357037 -20.601915))		406	10.93	-208.635	emx/hr	4.69337	-36.3861	emx	-2.21059	degrees CCW from + pole west in local solar frame	1.90082	0.426665	0.739006	cm	3.26133	0.692293
EF	2012-01-02T06:23:15	POINT(-338.1048 279.1782)	POLYGON((-346.758 267.0468,-331.377 267.3696,-329.7102 286.95,-345.0144 286.6278,-346.758 267.0468))		POINT(-20.7943 13.6607)	POLYGON((-21.284926 12.93167,-20.297474 12.93167,-20.297474 14.12573,-21.284926 14.12573,-21.284926 12.93167))		407	18.7931	-14.5888	emx/hr	10.4341	-10.9363	emx	2.56035	degrees CCW from + pole west in local solar frame	1.27143	0.604059	0.523131	cm	2.25594	0.513403
EF	2012-01-02T07:23:15	POINT(-33.94572 -72.9342)	POLYGON((-45.15456 -83.2404,-29.47038 -83.208,-29.54082 -65.3874,-45.2625 -65.4198,-45.15456 -83.2404))		POINT(-2.00037 -7.36185)	POLYGON((-2.665096 -7.96455,-1.739024 -7.96455,-1.739024 -6.92021,-2.665096 -6.92021,-2.665096 -7.96455))		413	16.9763	-10.7022	emx/hr	4.99275	-14.6679	emx	-1.83611	degrees CCW from + pole west in local solar frame	1.51437	0.408711	0.408711	cm	3.70524	0.668213
EF	2012-01-02T07:59:15	POINT(-200.7852 -291.3606)	POLYGON((-214.989 -299.346,-187.3656 -299.0184,-187.9476 -291.3258,-215.6568 -291.6546,-214.989 -299.346))		POINT(-12.616 -20.3185)	POLYGON((-13.56848 -20.797074,-11.79772 -20.797074,-11.79772 -20.325326,-13.56848 -20.325326,-13.56848 -20.797074))		418	34.0544	-39.2558	emx/hr	22.2059	-15.2985	emx	-2.12645	degrees CCW from + pole west in local solar frame	1.27776	0.425484	0.601725	cm	2.48784	0.643571
EF	2012-01-02T08:47:15	POINT(-257.7324 -261.0924)	POLYGON((-276.7278 -275.0838,-232.926 -274.4202,-236.0244 -236.3358,-280.4094 -237.0102,-276.7278 -275.0838))		POINT(-16.0898 -18.4327)	POLYGON((-17.40118 -19.26368,-14.57862 -19.26368,-14.57862 -16.95692,-17.40118 -16.95692,-17.40118 -19.26368))		424	118.795	-21.8278	emx/hr	22.8214	-17.8685	emx	-2.28843	degrees CCW from + pole west in local solar frame	3.62614	1.70534	0.602927	cm	3.14188	0.444757
EF	2012-01-02T09:24:00	POINT(-212.5524 -281.994)	POLYGON((-223.5402 -292.6152,-209.649 -292.437,-211.2288 -272.9358,-225.2244 -273.1158,-223.5402 -292.6152))		POINT(-13.319 -19.7442)	POLYGON((-14.080151 -20.38449,-13.188649 -20.38449,-13.188649 -19.19351,-14.080151 -19.19351,-14.080151 -20.38449))		429	34.055	-53.0189	emx/hr	12.3176	-34.4364	emx	-2.16426	degrees CCW from + pole west in local solar frame	1.407	0.425311	0.672475	cm	2.56335	0.628237
EF	2012-01-02T16:12:00	POINT(734.154 -275.2056)	POLYGON((677.712 -329.6052,721.614 -332.4384,744.066 -250.9866,698.802 -248.0436,677.712 -329.6052))		POINT(52.1811 -18.2739)	POLYGON((48.20828 -21.787755,52.56812 -21.787755,52.56812 -16.783845,48.20828 -16.783845,48.20828 -21.787755))		471	404.97	-198.995	emx/hr	132.034	-208.374	emx	-0.336854	degrees CCW from + pole west in local solar frame	2.89457	4.59787	1.69021	cm	0.920653	0.152885
EF	2012-01-02T16:24:00	POINT(-95.1834 -386.406)	POLYGON((-118.8816 -442.728,-57.78786 -442.3914,-62.3766 -297.4638,-128.3214 -297.8322,-118.8816 -442.728))		POINT(-6.22064 -26.3408)	POLYGON((-8.04899 -29.967105,-3.90263 -29.967105,-3.90263 -20.797895,-8.04899 -20.797895,-8.04899 -29.967105))		472	1451.77	-55.1581	emx/hr	311.244	-20.7062	emx	-1.80271	degrees CCW from + pole west in local solar frame	7.47523	3.80793	1.05613	cm	3.07366	0.278799
EF	2012-01-02T16:24:00	POINT(624.204 -265.971)	POLYGON((595.0674 -330.4494,642.702 -332.8236,666.852 -233.2482,617.436 -230.763,595.0674 -330.4494))		POINT(42.1126 -18.1018)	POLYGON((40.9859 -22.106905,45.1151 -22.106905,45.1151 -16.009895,40.9859 -16.009895,40.9859 -22.106905))		473	24.4537	-412.057	emx/hr	73.7101	-177.714	emx	-0.405966	degrees CCW from + pole west in local solar frame	8.01395	1.37238	5.13499	cm	2.46304	0.284388
EF	2012-01-02T16:24:00	POINT(-106.0992 -252.8004)	POLYGON((-151.6512 -280.7334,-56.76102 -280.1562,-58.82328 -163.926,-157.161 -164.5308,-151.6512 -280.7334))		POINT(-6.53616 -18.0644)	POLYGON((-9.459515 -19.740215,-3.526545 -19.740215,-3.526545 -12.759985,-9.459515 -12.759985,-9.459515 -19.740215))		474	624.293	-30.9102	emx/hr	232.478	-69.7348	emx	-1.91797	degrees CCW from + pole west in local solar frame	2.32976	4.71769	0.888042	cm	0.831207	0.0591877
EF	2012-01-02T17:24:00	POINT(3.381018 -707.718)	POLYGON((-6.0129 -710.856,11.07414 -710.856,11.1651 -706.164,-6.06228 -706.164,-6.0129 -710.856))		POINT(0.304207 -49.4316)	POLYGON((-0.54399 -49.698636,1.00192 -49.698636,1.00192 -49.299364,-0.54399 -49.299364,-0.54399 -49.698636))		482	44.4256	-38.3757	emx/hr	12.3493	-8.42753	emx	-1.56464	degrees CCW from + pole west in local solar frame	0.670942	0.799097	0.505393	cm	1.02867	0.247772
EF	2012-01-02T19:12:00	POINT(-402.3696 373.3452)	POLYGON((-420.8826 358.224,-392.9316 358.9986,-389.274 382.947,-416.9652 382.1778,-420.8826 358.224))		POINT(-25.8381 19.5647)	POLYGON((-26.958535 18.6394,-25.037465 18.6394,-25.037465 20.154,-26.958535 20.154,-26.958535 18.6394))		498	223.992	-49.9631	emx/hr	75.9864	-53.1295	emx	2.4935	degrees CCW from + pole west in local solar frame	1.62128	1.43247	0.884138	cm	1.3997	0.161791
EF	2012-01-02T19:12:00	POINT(-156.3168 400.2024)	POLYGON((-173.4288 384.2586,-146.5002 384.5292,-145.176 405.9864,-171.8616 405.7182,-173.4288 384.2586))		POINT(-9.83571 20.9913)	POLYGON((-10.852375 19.984005,-9.151225 19.984005,-9.151225 21.355995,-10.852375 21.355995,-10.852375 19.984005))		497	70.8657	-73.5277	emx/hr	47.9026	-37.4488	emx	2.00898	degrees CCW from + pole west in local solar frame	0.972113	1.23702	0.600043	cm	1.05833	0.0996395
EF	2012-01-02T19:36:00	POINT(-115.311 -293.5452)	POLYGON((-129.2388 -303.7236,-100.776 -303.5298,-101.5902 -283.5462,-130.2834 -283.7412,-129.2388 -303.7236))		POINT(-7.21661 -20.5561)	POLYGON((-8.12758 -21.174555,-6.32912 -21.174555,-6.32912 -19.949845,-8.12758 -19.949845,-8.12758 -21.174555))		507	34.0351	-32.9643	emx/hr	-0.589898	-22.7585	emx	-1.90842	degrees CCW from + pole west in local solar frame	1.71684	0.597033	0.667503	cm	2.71537	0.684809
EF	2012-01-02T19:36:00	POINT(-254.193 618.498)	POLYGON((-265.8156 604.53,-248.8776 604.86,-243.6096 627.144,-260.1894 626.814,-265.8156 604.53))		POINT(-18.7579 36.1818)	POLYGON((-19.38554 35.145105,-18.10526 35.145105,-18.10526 36.826295,-19.38554 36.826295,-19.38554 35.145105))		505	33.0866	-37.5522	emx/hr	7.3124	-13.7402	emx	2.04908	degrees CCW from + pole west in local solar frame	2.22772	0.807002	0.570637	cm	3.23411	0.565327
EF	2012-01-02T20:12:00	POINT(-78.3168 -252.1572)	POLYGON((-130.3362 -290.1696,-39.91026 -289.7172,-41.5431 -161.256,-135.6684 -161.7324,-130.3362 -290.1696))		POINT(-4.81948 -18.0527)	POLYGON((-8.15178 -20.345615,-2.48842 -20.345615,-2.48842 -12.622985,-8.15178 -12.622985,-8.15178 -20.345615))		517	400.378	-67.0843	emx/hr	196.986	-171.427	emx	-1.83168	degrees CCW from + pole west in local solar frame	2.45116	4.75665	1.02386	cm	0.848079	0.0314071
EF	2012-01-02T21:24:00	POINT(640.776 -283.779)	POLYGON((564.1638 -342.5634,679.968 -348.5388,704.058 -261.2418,584.163 -255.0054,564.1638 -342.5634))		POINT(43.8445 -19.1437)	POLYGON((38.72565 -22.95729,48.97435 -22.95729,48.97435 -17.57091,38.72565 -17.57091,38.72565 -22.95729))		531	147.525	-412.093	emx/hr	119.768	-61.2102	emx	-0.411679	degrees CCW from + pole west in local solar frame	9.22396	2.41868	5.03487	cm	2.47505	0.540031
EF	2012-01-02T21:36:00	POINT(-79.1424 -270.9774)	POLYGON((-108.6126 -298.7898,-15.0951 -298.4484,-15.77604 -159.2238,-113.5116 -159.585,-108.6126 -298.7898))		POINT(-4.90359 -19.2007)	POLYGON((-6.81043 -20.889945,-0.94431 -20.889945,-0.94431 -12.511855,-6.81043 -12.511855,-6.81043 -20.889945))		533	517.762	-45.1264	emx/hr	210.284	-17.4028	emx	-1.82084	degrees CCW from + pole west in local solar frame	2.94888	4.88285	0.663245	cm	1.06341	0.177943
EF	2012-01-02T22:12:00	POINT(-341.9166 54.38364)	POLYGON((-345.3084 40.85076,-338.5086 40.99128,-338.5098 59.83824,-345.3096 59.69748,-345.3084 40.85076))		POINT(-20.4134 0.209669)	POLYGON((-20.626081 -0.578248,-20.201719 -0.578248,-20.201719 0.524992,-20.626081 0.524992,-20.626081 -0.578248))		541	5.42097	-35.8837	emx/hr	9.25479	-9.84361	emx	3.13132	degrees CCW from + pole west in local solar frame	0.941866	0.297229	0.594458	cm	2.11255	0.478295
EF	2012-01-02T23:48:00	POINT(466.1004 67.8186)	POLYGON((464.694 53.1615,464.9388 53.15412,464.6946 79.689,464.4498 79.6962,464.694 53.1615))		POINT(28.405 1.17382)	POLYGON((28.305261 0.31232,28.321539 0.31232,28.321539 1.86782,28.305261 1.86782,28.305261 0.31232))		552	27.731	-41.3491	emx/hr	22.7306	-17.1442	emx	0.0413011	degrees CCW from + pole west in local solar frame	1.31347	0.434093	0.434093	cm	3.02577	0.792955
EF	2012-01-03T00:24:00	POINT(180.18 -434.2308)	POLYGON((163.32 -450.1872,216.9438 -450.8478,223.206 -405.837,168.0348 -405.1548,163.32 -450.1872))		POINT(12.1841 -29.4115)	POLYGON((11.14855 -30.468905,14.88345 -30.468905,14.88345 -27.539295,11.14855 -27.539295,11.14855 -30.468905))		561	1173.78	-5.74875	emx/hr	34.5005	-5.94507	emx	-1.17806	degrees CCW from + pole west in local solar frame	2.43354	2.45643	0.311967	cm	1.75809	0.179969
EF	2012-01-03T00:24:00	POINT(-556.6326 -314.1078)	POLYGON((-559.2768 -324.3618,-549.6456 -323.961,-554.2524 -304.1238,-563.9646 -304.5282,-559.2768 -324.3618))		POINT(-37.5684 -21.2377)	POLYGON((-37.970546 -21.859775,-37.202854 -21.859775,-37.202854 -20.633425,-37.970546 -20.633425,-37.970546 -21.859775))		559	10.8682	-22.9989	emx/hr	12.511	-9.81808	emx	-2.62707	degrees CCW from + pole west in local solar frame	0.931609	0.580544	0.670355	cm	1.4895	0.0939176
EF	2012-01-03T02:00:00	POINT(498.8742 235.3302)	POLYGON((492.2004 224.3694,506.226 223.887,504.312 242.2272,490.3392 242.7084,492.2004 224.3694))		POINT(31.2658 11.1774)	POLYGON((30.723315 10.501595,31.700085 10.501595,31.700085 11.606605,30.723315 11.606605,30.723315 10.501595))		573	43.8947	-27.5071	emx/hr	41.2501	-1.77599	emx	0.343338	degrees CCW from + pole west in local solar frame	1.07941	0.628913	0.628913	cm	1.71632	0.163716
EF	2012-01-03T02:12:00	POINT(592.9434 228.666)	POLYGON((486.96 162.9432,655.008 155.9946,645.21 242.5938,479.6748 249.489,486.96 162.9432))		POINT(38.0746 10.9972)	POLYGON((30.03175 6.81389,42.34505 6.81389,42.34505 11.99559,30.03175 11.99559,30.03175 6.81389))		574	262.007	-405.866	emx/hr	138.51	-184.555	emx	0.28118	degrees CCW from + pole west in local solar frame	10.7379	2.27032	4.90445	cm	2.99323	0.411962
EF	2012-01-03T02:24:00	POINT(-11.57052 -262.6098)	POLYGON((-65.061 -286.3914,11.199 -286.2702,11.55996 -189.6654,-67.158 -189.7914,-65.061 -286.3914))		POINT(-0.713987 -18.7263)	POLYGON((-4.05403 -20.16724,0.69725 -20.16724,0.69725 -14.34316,-4.05403 -14.34316,-4.05403 -20.16724))		576	517.971	-46.6348	emx/hr	299.031	-44.698	emx	-1.60891	degrees CCW from + pole west in local solar frame	3.44127	4.25453	0.512185	cm	1.44388	0.0941579
EF	2012-01-03T03:36:00	POINT(311.064 -683.502)	POLYGON((299.706 -694.302,307.56 -694.518,318.0894 -672.774,309.9672 -672.552,299.706 -694.302))		POINT(27.8432 -47.1292)	POLYGON((27.250284 -48.036135,28.026916 -48.036135,28.026916 -46.251665,27.250284 -46.251665,27.250284 -48.036135))		584	44.824	-66.0246	emx/hr	5.4807	-55.9329	emx	-1.03718	degrees CCW from + pole west in local solar frame	2.08108	0.831477	1.11554	cm	2.13771	0.135548
EF	2012-01-03T04:36:00	POINT(580.5642 254.9574)	POLYGON((505.89 156.0318,638.784 150.5256,616.416 316.419,488.1654 321.8076,505.89 156.0318))		POINT(37.3898 12.5525)	POLYGON((31.30253 6.43105,41.02227 6.43105,41.02227 16.44955,31.30253 16.44955,31.30253 6.43105))		590	344.73	-484.036	emx/hr	224.974	-141.607	emx	0.323896	degrees CCW from + pole west in local solar frame	9.53542	2.44795	4.67223	cm	2.67842	0.333592
EF	2012-01-03T05:00:00	POINT(557.0202 218.3166)	POLYGON((530.0952 177.6162,621.072 173.7978,613.866 238.7016,523.9398 242.4966,530.0952 177.6162))		POINT(35.3001 10.269)	POLYGON((33.096435 7.765645,39.789965 7.765645,39.789965 11.653775,33.096435 11.653775,33.096435 7.765645))		591	138.07	-300.644	emx/hr	274.855	-488.642	emx	0.283092	degrees CCW from + pole west in local solar frame	3.93923	1.11339	4.31214	cm	1.45211	0.0798626
