event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2013-05-01T16:55:30	POINT(-324.0138 -424.0776)	POLYGON((-334.6686 -439.1166,-313.4946 -438.483,-318.7236 -414.3672,-340.251 -415.0128,-334.6686 -439.1166))		POINT(-23.0682 -30.1158)	POLYGON((-24.1336 -31.098935,-22.5184 -31.098935,-22.5184 -29.481665,-24.1336 -29.481665,-24.1336 -31.098935))		551	20.0059	-23.8419	emx/hr	3.80495	-12.9097	emx	-2.22445	degrees CCW from + pole west in local solar frame	1.92653	0.66154	0.467779	cm	3.41184	0.664813
EF	2013-05-01T17:43:30	POINT(699.408 -229.8156)	POLYGON((612.75 -311.856,716.448 -320.1948,750.138 -190.869,641.586 -182.0592,612.75 -311.856))		POINT(49.825 -16.5876)	POLYGON((43.78195 -22.034045,54.04465 -22.034045,54.04465 -13.956155,43.78195 -13.956155,43.78195 -22.034045))		558	2269.01	-189.333	emx/hr	191.527	-168.946	emx	-0.321376	degrees CCW from + pole west in local solar frame	1.93576	7.91778	1.30167	cm	0.41993	0.234552
EF	2013-05-01T17:55:30	POINT(665.952 -339.3792)	POLYGON((645.678 -346.2486,676.38 -348.7458,681.744 -332.622,650.802 -330.102,645.678 -346.2486))		POINT(49.5002 -23.5079)	POLYGON((47.75003 -24.04026,50.85477 -24.04026,50.85477 -23.00254,47.75003 -23.00254,47.75003 -24.04026))		561	46.915	-39.528	emx/hr	6.0691	-19.2984	emx	-0.443371	degrees CCW from + pole west in local solar frame	2.51355	0.76588	0.85628	cm	3.09902	0.664449
EF	2013-05-01T18:07:30	POINT(704.958 -231.8778)	POLYGON((609.558 -312.2604,704.31 -319.6674,738.882 -183.201,639.498 -175.3566,609.558 -312.2604))		POINT(50.4038 -16.6834)	POLYGON((43.510155 -22.07146,52.741445 -22.07146,52.741445 -13.55834,43.510155 -13.55834,43.510155 -22.07146))		567	1698.57	-110.004	emx/hr	589.048	-300.552	emx	-0.319645	degrees CCW from + pole west in local solar frame	1.98233	7.41064	1.36352	cm	0.451857	0.108813
EF	2013-05-01T18:43:30	POINT(496.0098 122.3304)	POLYGON((489.1626 113.1714,498.7038 112.7562,498.2172 126.8724,488.6856 127.2882,489.1626 113.1714))		POINT(31.3326 3.86198)	POLYGON((30.830042 3.289644,31.500358 3.289644,31.500358 4.143076,30.830042 4.143076,30.830042 3.289644))		569	28.2095	-36.4714	emx/hr	21.7745	-18.0833	emx	0.122639	degrees CCW from + pole west in local solar frame	0.859075	0.553561	0.553561	cm	1.55191	0.690887
EF	2013-05-01T22:09:00	POINT(642.036 -239.982)	POLYGON((532.1718 -318.9162,648.3 -326.274,685.776 -165.6408,562.9512 -157.7706,532.1718 -318.9162))		POINT(44.7907 -17.4617)	POLYGON((37.1519 -22.76385,47.4001 -22.76385,47.4001 -12.76035,37.1519 -12.76035,37.1519 -22.76385))		602	58.9232	-1321.53	emx/hr	71.3306	-359.689	emx	-0.371726	degrees CCW from + pole west in local solar frame	4.59596	1.24374	7.03565	cm	1.11022	0.0974859
EF	2013-05-01T22:45:00	POINT(729.438 -235.6074)	POLYGON((642.324 -316.2732,726.906 -323.5416,763.608 -183.1392,674.772 -175.4286,642.324 -316.2732))		POINT(52.9226 -16.766)	POLYGON((46.563365 -22.165795,55.302435 -22.165795,55.302435 -13.398805,46.563365 -13.398805,46.563365 -22.165795))		608	4154.61	-158.654	emx/hr	477.844	-359.055	emx	-0.306799	degrees CCW from + pole west in local solar frame	1.97613	7.52538	1.16738	cm	0.454661	0.103137
EF	2013-05-02T01:09:45	POINT(748.41 54.66876)	POLYGON((737.568 43.84446,757.5 42.05388,757.356 59.76558,737.424 61.5582,737.568 43.84446))		POINT(51.6079 0.761473)	POLYGON((50.561275 0.05214,52.492725 0.05214,52.492725 1.1181,50.561275 1.1181,50.561275 0.05214))		621	23.4037	-32.6106	emx/hr	1.96111	-9.38991	emx	0.0147539	degrees CCW from + pole west in local solar frame	2.33517	0.649692	0.530471	cm	3.95737	0.685109
EF	2013-05-02T01:45:45	POINT(128.112 -221.0784)	POLYGON((115.8972 -240.4332,133.41 -240.6024,134.5782 -215.4948,116.9118 -215.3238,115.8972 -240.4332))		POINT(8.06823 -17.3844)	POLYGON((7.344765 -18.58613,8.462315 -18.58613,8.462315 -17.03687,7.344765 -17.03687,7.344765 -18.58613))		627	28.4878	-43.3643	emx/hr	21.2829	-21.3825	emx	-1.13627	degrees CCW from + pole west in local solar frame	1.24372	0.606998	0.802982	cm	1.76416	0.266593
EF	2013-05-02T07:00:00	POINT(-287.5152 -274.0512)	POLYGON((-395.607 -440.9844,-238.473 -436.4466,-265.5384 -225.2784,-440.4906 -230.406,-395.607 -440.9844))		POINT(-18.7225 -20.4839)	POLYGON((-28.8902 -31.0349,-16.9262 -31.0349,-16.9262 -17.4917,-28.8902 -17.4917,-28.8902 -31.0349))		645	29.947	-978.234	emx/hr	81.6394	-108.565	emx	-2.3113	degrees CCW from + pole west in local solar frame	8.93223	0.886147	9.01522	cm	1.80424	0.0823769
EF	2013-05-02T07:24:00	POINT(-457.845 -485.4024)	POLYGON((-468.8118 -497.568,-444.4854 -496.3848,-451.3842 -477.7212,-476.0868 -478.9242,-468.8118 -497.568))		POINT(-35.251 -33.8631)	POLYGON((-36.63227 -34.66271,-34.44873 -34.66271,-34.44873 -33.35869,-36.63227 -33.35869,-36.63227 -34.66271))		647	39.3141	-27.4766	emx/hr	26.456	-6.52141	emx	-2.37627	degrees CCW from + pole west in local solar frame	1.51997	0.802308	0.621465	cm	2.13513	0.404899
EF	2013-05-02T07:36:00	POINT(-131.8056 -121.206)	POLYGON((-146.9274 -127.9734,-110.6232 -127.6218,-110.7882 -120.6606,-147.147 -121.0128,-146.9274 -127.9734))		POINT(-8.07745 -11.2754)	POLYGON((-9.02447 -11.674584,-6.78221 -11.674584,-6.78221 -11.254016,-9.02447 -11.254016,-9.02447 -11.674584))		649	24.3388	-16.2977	emx/hr	10.0192	-10.6793	emx	-2.19243	degrees CCW from + pole west in local solar frame	2.03189	0.733279	0.423359	cm	3.51344	0.583972
EF	2013-05-02T07:48:00	POINT(-597.4236 -339.4074)	POLYGON((-616.458 -375.7866,-572.4858 -372.8814,-584.4246 -333.2886,-629.31 -336.2622,-616.458 -375.7866))		POINT(-43.1161 -23.7851)	POLYGON((-45.90822 -26.01154,-41.82498 -26.01154,-41.82498 -23.45106,-45.90822 -23.45106,-45.90822 -26.01154))		651	198.491	-34.9297	emx/hr	18.4595	-56.1289	emx	-2.63748	degrees CCW from + pole west in local solar frame	1.99902	2.04527	1.25246	cm	1.21236	0.222907
EF	2013-05-02T08:48:45	POINT(-189.7656 -266.3568)	POLYGON((-228.435 -355.6266,-136.0116 -354.2532,-143.4918 -234.1014,-240.9966 -235.563,-228.435 -355.6266))		POINT(-12.2 -20.1133)	POLYGON((-15.3793 -25.725955,-9.0845 -25.725955,-9.0845 -18.149045,-15.3793 -18.149045,-15.3793 -25.725955))		657	2127.39	-10.5507	emx/hr	40.726	-12.5537	emx	-2.11603	degrees CCW from + pole west in local solar frame	4.9161	4.60927	0.533419	cm	1.91188	0.0713638
EF	2013-05-02T10:12:45	POINT(140.9388 195.4842)	POLYGON((112.8132 180.8148,152.676 180.4146,152.2308 200.958,112.4844 201.357,112.8132 180.8148))		POINT(8.55412 7.81537)	POLYGON((6.823525 6.90221,9.253235 6.90221,9.253235 8.15845,6.823525 8.15845,6.823525 6.90221))		666	53.838	-16.6038	emx/hr	23.7438	-16.8281	emx	0.740299	degrees CCW from + pole west in local solar frame	1.94501	1.42907	0.421411	cm	2.10216	0.165544
EF	2013-05-02T12:00:45	POINT(-489.2352 -254.61)	POLYGON((-576.7602 -354.6348,-429.8658 -347.4078,-463.4082 -140.8998,-621.738 -148.8042,-576.7602 -354.6348))		POINT(-32.7438 -18.8415)	POLYGON((-41.70025 -24.8188,-29.70615 -24.8188,-29.70615 -11.971,-41.70025 -11.971,-41.70025 -24.8188))		680	4099.93	-860.428	emx/hr	352.885	-325.125	emx	-2.61944	degrees CCW from + pole west in local solar frame	3.62011	6.6421	1.51622	cm	0.887465	0.0591217
EF	2013-05-02T14:12:45	POINT(413.9856 -151.7064)	POLYGON((403.9734 -158.3748,418.2618 -158.8614,419.6262 -145.3092,405.291 -144.8208,403.9734 -158.3748))		POINT(26.3555 -12.7266)	POLYGON((25.717422 -13.150996,26.698578 -13.150996,26.698578 -12.327804,25.717422 -12.327804,25.717422 -13.150996))		697	9.72103	-21.3101	emx/hr	10.6554	-8.4241	emx	-0.449861	degrees CCW from + pole west in local solar frame	1.39892	0.315591	0.54662	cm	3.24497	0.636232
EF	2013-05-02T15:00:45	POINT(691.668 323.6586)	POLYGON((671.106 306.564,713.268 303.0924,703.446 342.8874,661.86 346.3206,671.106 306.564))		POINT(49.3339 17.2339)	POLYGON((46.98737 16.01824,51.01643 16.01824,51.01643 18.56196,46.98737 18.56196,46.98737 16.01824))		704	24.878	-435.049	emx/hr	13.2792	-69.7057	emx	0.33608	degrees CCW from + pole west in local solar frame	0.918109	0.529816	2.36941	cm	0.633348	0.260719
EF	2013-05-02T15:12:45	POINT(124.7268 -445.1364)	POLYGON((115.1778 -451.8066,129.06 -451.95,129.939 -442.767,115.962 -442.6224,115.1778 -451.8066))		POINT(8.82216 -31.7093)	POLYGON((8.183104 -32.16867,9.177576 -32.16867,9.177576 -31.545129,8.183104 -31.545129,8.183104 -32.16867))		705	17.5635	-28.3245	emx/hr	11.3977	-18.7436	emx	-1.29944	degrees CCW from + pole west in local solar frame	0.923061	0.557434	0.643669	cm	1.53702	0.267909
EF	2013-05-02T15:36:45	POINT(-490.5426 -295.7136)	POLYGON((-499.9536 -309.3348,-474.8304 -308.2002,-479.0268 -288.0732,-504.372 -289.2192,-499.9536 -309.3348))		POINT(-33.4536 -21.3795)	POLYGON((-34.410485 -22.205815,-32.457715 -22.205815,-32.457715 -20.934185,-34.410485 -20.934185,-34.410485 -22.205815))		709	41.9845	-74.3286	emx/hr	4.55827	-23.7098	emx	-2.57293	degrees CCW from + pole west in local solar frame	1.37278	0.886089	0.580081	cm	1.87261	0.355888
EF	2013-05-02T15:48:45	POINT(669.282 -118.0248)	POLYGON((659.34 -125.0154,673.488 -126.0036,674.838 -115.3458,660.66 -114.3552,659.34 -125.0154))		POINT(45.3429 -9.92034)	POLYGON((44.56647 -10.381358,45.79473 -10.381358,45.79473 -9.736042,44.56647 -9.736042,44.56647 -10.381358))		711	22.3565	-25.4341	emx/hr	5.50226	-14.7877	emx	-0.215391	degrees CCW from + pole west in local solar frame	1.31965	0.614856	0.709974	cm	1.99218	0.32089
EF	2013-05-02T16:00:45	POINT(419.8758 218.325)	POLYGON((322.1004 93.5664,618.738 81.5136,584.7972 359.7954,304.4172 371.4054,322.1004 93.5664))		POINT(26.4563 9.62748)	POLYGON((19.69575 1.85105,40.38705 1.85105,40.38705 19.10455,19.69575 19.10455,19.69575 1.85105))		714	22.4002	-4387.5	emx/hr	288.206	-300.52	emx	0.349005	degrees CCW from + pole west in local solar frame	3.44805	1.53851	10.1326	cm	0.590873	0.0470651
EF	2013-05-02T18:00:45	POINT(-489.1782 -217.3032)	POLYGON((-530.1828 -283.7364,-379.5084 -277.6224,-396.7974 -134.6238,-554.325 -141.0804,-530.1828 -283.7364))		POINT(-32.2697 -16.5275)	POLYGON((-36.3292 -20.506735,-25.0796 -20.506735,-25.0796 -11.714065,-36.3292 -11.714065,-36.3292 -20.506735))		724	3905.11	-79.9112	emx/hr	99.979	-87.0917	emx	-2.66826	degrees CCW from + pole west in local solar frame	4.46004	6.25439	1.18197	cm	1.19952	0.0717848
EF	2013-05-02T18:12:45	POINT(685.572 73.1838)	POLYGON((676.002 65.457,694.602 64.1124,694.272 80.0886,675.678 81.4338,676.002 65.457))		POINT(45.8967 1.62096)	POLYGON((45.06198 1.113876,46.67022 1.113876,46.67022 2.076344,45.06198 2.076344,45.06198 1.113876))		727	37.7235	-35.5772	emx/hr	32.9711	-14.5994	emx	0.0353029	degrees CCW from + pole west in local solar frame	1.31709	0.708339	0.867534	cm	1.67157	0.524007
EF	2013-05-02T18:24:45	POINT(-528.744 -205.1598)	POLYGON((-663.294 -339.6474,-439.3332 -327.0042,-469.2948 -135.2364,-708.486 -148.9254,-663.294 -339.6474))		POINT(-35.077 -15.6737)	POLYGON((-49.23315 -23.47515,-30.07905 -23.47515,-30.07905 -11.59185,-49.23315 -11.59185,-49.23315 -23.47515))		729	49.7919	-2757.6	emx/hr	378.3	-137.788	emx	-2.72137	degrees CCW from + pole west in local solar frame	9.66884	2.30396	9.31133	cm	1.66485	0.422444
EF	2013-05-02T18:24:45	POINT(-633.792 451.3104)	POLYGON((-641.436 428.1906,-639.816 428.3172,-626.64 465.3042,-628.23 465.1806,-641.436 428.1906))		POINT(-47.3833 25.5514)	POLYGON((-47.340127 23.98168,-47.182473 23.98168,-47.182473 26.50052,-47.340127 26.50052,-47.340127 23.98168))		730	50.1544	-54.8532	emx/hr	36.61	-16.0137	emx	2.64704	degrees CCW from + pole west in local solar frame	3.15059	0.926408	0.756409	cm	3.74443	0.515696
EF	2013-05-02T21:00:45	POINT(-460.0416 -203.7876)	POLYGON((-475.9092 -219.8352,-450.2028 -218.8038,-453.7374 -193.3134,-479.6454 -194.3544,-475.9092 -219.8352))		POINT(-30.0091 -15.7644)	POLYGON((-31.32592 -16.706555,-29.45808 -16.706555,-29.45808 -15.140445,-31.32592 -15.140445,-31.32592 -16.706555))		750	16.1113	-58.142	emx/hr	11.1849	-30.4706	emx	-2.6579	degrees CCW from + pole west in local solar frame	2.30917	0.457227	0.72294	cm	3.91329	0.696409
EF	2013-05-02T21:24:45	POINT(466.7484 221.1054)	POLYGON((375.1836 102.6348,652.902 89.952,625.74 320.463,359.5602 332.8122,375.1836 102.6348))		POINT(29.722 9.92992)	POLYGON((23.1291 2.50754,43.1703 2.50754,43.1703 16.72754,23.1291 16.72754,23.1291 2.50754))		754	190.482	-10023.6	emx/hr	341.952	-494.835	emx	0.322435	degrees CCW from + pole west in local solar frame	3.74305	1.91463	10.7553	cm	0.590856	0.12314
EF	2013-05-03T00:12:45	POINT(-522.0336 -304.9188)	POLYGON((-590.7894 -354.9078,-388.7286 -345.432,-412.9416 -194.5884,-627.564 -204.7632,-590.7894 -354.9078))		POINT(-36.0592 -21.8339)	POLYGON((-42.93275 -24.745105,-26.60725 -24.745105,-26.60725 -15.297095,-42.93275 -15.297095,-42.93275 -24.745105))		770	144.723	-2759.4	emx/hr	90.5338	-238.569	emx	-2.59714	degrees CCW from + pole west in local solar frame	9.12434	1.36379	8.40696	cm	1.86768	0.507545
EF	2013-05-03T02:12:45	POINT(-664.224 212.9904)	POLYGON((-676.92 202.8672,-656.976 204.2718,-655.068 219.5172,-674.958 218.1156,-676.92 202.8672))		POINT(-44.9496 10.1009)	POLYGON((-45.953555 9.528298,-44.229445 9.528298,-44.229445 10.467662,-45.953555 10.467662,-45.953555 9.528298))		783	84.2077	-37.0525	emx/hr	59.5921	-23.4744	emx	2.92055	degrees CCW from + pole west in local solar frame	1.2225	1.00142	0.867258	cm	1.30841	0.199689
EF	2013-05-03T04:12:45	POINT(639.438 -188.1396)	POLYGON((626.286 -198.366,653.004 -200.1156,657.048 -177.3738,630.162 -175.6104,626.286 -198.366))		POINT(43.6843 -14.23)	POLYGON((42.727065 -14.90125,45.035535 -14.90125,45.035535 -13.50755,42.727065 -13.50755,42.727065 -14.90125))		791	117.87	-61.6976	emx/hr	96.5119	-85.1241	emx	-0.314907	degrees CCW from + pole west in local solar frame	1.73638	1.69279	0.789267	cm	1.39915	0.175835
EF	2013-05-03T06:00:45	POINT(-31.79082 -284.3682)	POLYGON((-60.9204 -367.1118,36.95706 -367.02,39.26454 -234.0048,-64.7238 -234.1032,-60.9204 -367.1118))		POINT(-2.04427 -21.239)	POLYGON((-4.083626 -26.511775,2.475974 -26.511775,2.475974 -18.101025,-4.083626 -18.101025,-4.083626 -26.511775))		800	1380.93	-19.8831	emx/hr	12.0311	-6.70722	emx	-1.66675	degrees CCW from + pole west in local solar frame	4.70415	5.02439	0.432431	cm	1.72413	0.135339
EF	2013-05-03T06:12:45	POINT(-640.722 354.354)	POLYGON((-661.134 334.6836,-644.394 335.9028,-629.76 392.235,-646.122 391.0392,-661.134 334.6836))		POINT(-45.2271 19.0373)	POLYGON((-46.67658 17.84379,-45.15462 17.84379,-45.15462 21.50881,-46.67658 21.50881,-46.67658 17.84379))		802	59.4629	-161.233	emx/hr	33.7718	-27.2797	emx	2.74318	degrees CCW from + pole west in local solar frame	3.40237	0.810137	2.31988	cm	2.17403	0.348756
EF	2013-05-03T08:00:45	POINT(-787.698 -221.9946)	POLYGON((-799.608 -228.099,-775.062 -225.318,-776.202 -220.4568,-800.784 -223.2426,-799.608 -228.099))		POINT(-58.9491 -15.5069)	POLYGON((-60.57124 -15.790962,-57.57176 -15.790962,-57.57176 -15.490238,-60.57124 -15.490238,-60.57124 -15.790962))		818	28.5877	-41.916	emx/hr	13.4401	-26.3145	emx	-2.88437	degrees CCW from + pole west in local solar frame	2.03947	0.72734	0.72734	cm	2.80402	0.526103
EF	2013-05-03T08:24:45	POINT(-640.212 355.4844)	POLYGON((-652.728 335.6298,-633.462 336.9876,-619.686 391.0548,-638.532 389.721,-652.728 335.6298))		POINT(-45.2103 19.1167)	POLYGON((-45.91775 17.872195,-44.19285 17.872195,-44.19285 21.389405,-45.91775 21.389405,-45.91775 17.872195))		823	24.7611	-409.549	emx/hr	39.0551	-85.8662	emx	2.74155	degrees CCW from + pole west in local solar frame	2.571	0.810165	2.26267	cm	1.67337	0.299418
EF	2013-05-03T08:24:45	POINT(-439.7646 -284.9316)	POLYGON((-548.8116 -319.3824,-365.4282 -311.8482,-383.097 -183.45,-575.3328 -191.4216,-548.8116 -319.3824))		POINT(-29.4861 -20.7793)	POLYGON((-38.49655 -22.62899,-24.47185 -22.62899,-24.47185 -14.64641,-38.49655 -14.64641,-38.49655 -22.62899))		821	80.5339	-1029.64	emx/hr	39.5565	-213.852	emx	-2.52771	degrees CCW from + pole west in local solar frame	4.18252	0.73189	7.73867	cm	0.987543	0.0340553
EF	2013-05-03T09:00:45	POINT(682.572 -208.3824)	POLYGON((670.932 -226.1166,677.622 -226.6086,684.588 -191.9718,677.826 -191.4732,670.932 -226.1166))		POINT(47.8158 -15.2611)	POLYGON((47.089056 -16.39125,47.709543 -16.39125,47.709543 -14.25775,47.089056 -14.25775,47.089056 -16.39125))		828	34.957	-100.22	emx/hr	12.7827	-173.359	emx	-0.308945	degrees CCW from + pole west in local solar frame	2.18844	0.519306	1.10161	cm	2.70025	0.706659
EF	2013-05-03T09:12:45	POINT(160.6014 418.5354)	POLYGON((152.1858 408.2796,165.948 408.1032,164.6742 424.4382,151.0176 424.6134,152.1858 408.2796))		POINT(10.4493 22.1107)	POLYGON((9.847794 21.42041,10.748606 21.42041,10.748606 22.50939,9.847794 22.50939,9.847794 21.42041))		831	20.449	-20.5633	emx/hr	5.27234	-15.6598	emx	1.12931	degrees CCW from + pole west in local solar frame	1.11387	0.618437	0.535582	cm	1.93042	0.533442
EF	2013-05-03T10:12:45	POINT(-454.7064 -275.1072)	POLYGON((-533.949 -307.9008,-364.9668 -301.182,-380.3748 -187.0446,-556.4796 -194.1048,-533.949 -307.9008))		POINT(-30.4505 -20.1245)	POLYGON((-37.05945 -21.950895,-24.31295 -21.950895,-24.31295 -14.863705,-37.05945 -14.863705,-37.05945 -21.950895))		835	75.2717	-600.17	emx/hr	138.993	-16.1952	emx	-2.5576	degrees CCW from + pole west in local solar frame	4.08368	1.3128	8.1192	cm	0.86592	0.161308
EF	2013-05-03T10:48:45	POINT(-609.306 207.1578)	POLYGON((-614.94 199.0128,-603.276 199.6986,-601.818 213.0906,-613.458 212.406,-614.94 199.0128))		POINT(-40.307 9.54827)	POLYGON((-40.690248 9.065086,-39.759752 9.065086,-39.759752 9.888814,-40.690248 9.888814,-40.690248 9.065086))		840	61.9647	-16.6929	emx/hr	28.9495	-15.2181	emx	2.90899	degrees CCW from + pole west in local solar frame	0.846952	0.834382	0.481731	cm	1.28705	0.223649
EF	2013-05-03T12:12:45	POINT(-576.5892 222.4374)	POLYGON((-589.0218 202.7916,-579.5682 203.3094,-574.3482 247.929,-583.7166 247.4142,-589.0218 202.7916))		POINT(-37.8549 10.3864)	POLYGON((-38.659581 9.21121,-37.926019 9.21121,-37.926019 11.96899,-38.659581 11.96899,-38.659581 9.21121))		849	117.136	-161.39	emx/hr	116.178	-153.882	emx	2.87381	degrees CCW from + pole west in local solar frame	1.69435	1.16081	1.64164	cm	1.20919	0.283439
EF	2013-05-03T13:48:45	POINT(-590.412 214.1394)	POLYGON((-607.782 205.9008,-580.692 207.4266,-579.5082 218.3436,-606.54 216.8196,-607.782 205.9008))		POINT(-38.8663 9.92413)	POLYGON((-40.17601 9.47519,-38.04779 9.47519,-38.04779 10.14769,-40.17601 10.14769,-40.17601 9.47519))		854	63.0657	-9.48424	emx/hr	42.9468	-9.1867	emx	2.89159	degrees CCW from + pole west in local solar frame	0.905218	1.3489	0.337225	cm	1.07373	0.386536
