event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2013-01-01T00:05:15	POINT(-84.54 471.2202)	POLYGON((-162.3426 447.1788,-36.40116 447.9564,-35.00532 514.6836,-156.1176 513.9312,-162.3426 447.1788))		POINT(-5.49471 25.7218)	POLYGON((-10.46119 24.16775,-2.33313 24.16775,-2.33313 28.65465,-10.46119 28.65465,-10.46119 24.16775))		836	470.757	-26.4013	emx/hr	100.414	-97.9764	emx	1.78125	degrees CCW from + pole west in local solar frame	5.50477	4.17872	1.1373	cm	2.07101	0.0918375
EF	2013-01-01T00:05:15	POINT(-53.8095 495.342)	POLYGON((-88.506 447.2976,9.37962 447.537,8.98566 520.0794,-84.789 519.849,-88.506 447.2976))		POINT(-3.54394 27.3365)	POLYGON((-5.679285 24.137615,0.600885 24.137615,0.600885 29.024185,-5.679285 29.024185,-5.679285 24.137615))		837	28.8099	-382.453	emx/hr	27.3755	-150.075	emx	1.69972	degrees CCW from + pole west in local solar frame	4.73847	0.748873	3.75683	cm	2.10332	0.0779505
EF	2013-01-01T00:41:15	POINT(-305.5158 310.3962)	POLYGON((-323.2872 272.4222,-302.1666 272.8206,-297.1254 330.7374,-317.8938 330.3438,-323.2872 272.4222))		POINT(-18.8826 15.5935)	POLYGON((-19.810365 13.283845,-18.466835 13.283845,-18.466835 16.845355,-19.810365 16.845355,-19.810365 13.283845))		840	175.87	-29.8176	emx/hr	344.664	-28.0826	emx	2.45131	degrees CCW from + pole west in local solar frame	2.47722	1.85875	0.603058	cm	2.01252	0.442611
EF	2013-01-01T02:17:15	POINT(-275.8752 -203.043)	POLYGON((-356.367 -249.4818,-239.0844 -247.4304,-244.245 -173.2536,-364.0578 -175.3638,-356.367 -249.4818))		POINT(-16.9279 -14.8672)	POLYGON((-22.419215 -17.56366,-14.821985 -17.56366,-14.821985 -13.12234,-22.419215 -13.12234,-22.419215 -17.56366))		851	7.30035	-1063.41	emx/hr	6.47457	-69.2252	emx	-2.42092	degrees CCW from + pole west in local solar frame	4.91159	0.423275	3.52871	cm	2.48564	0.111476
EF	2013-01-01T02:41:15	POINT(-296.3976 233.2728)	POLYGON((-354.45 178.3506,-266.0658 179.9622,-259.5126 298.4466,-345.7212 296.8584,-354.45 178.3506))		POINT(-17.9328 10.8713)	POLYGON((-21.399035 7.64979,-15.892965 7.64979,-15.892965 14.79941,-21.399035 14.79941,-21.399035 7.64979))		854	136.461	-505.643	emx/hr	189.329	-53.7045	emx	2.59661	degrees CCW from + pole west in local solar frame	5.97686	2.91732	4.12571	cm	1.69724	0.509523
EF	2013-01-01T02:53:15	POINT(-696.456 112.7646)	POLYGON((-739.902 51.7053,-684.57 54.85626,-681.042 137.3634,-736.092 134.205,-739.902 51.7053))		POINT(-45.5175 4.48224)	POLYGON((-49.1061 1.03452,-44.3623 1.03452,-44.3623 5.8906,-49.1061 5.8906,-49.1061 1.03452))		855	80.0541	-500.707	emx/hr	60.0339	3.07496	emx	3.04344	degrees CCW from + pole west in local solar frame	3.81141	1.19457	3.71407	cm	1.55294	0.353182
EF	2013-01-01T04:41:15	POINT(-355.3938 298.6908)	POLYGON((-423.1362 193.4946,-343.7376 195.354,-328.194 368.4996,-404.0052 366.6966,-423.1362 193.4946))		POINT(-22.0416 14.9161)	POLYGON((-25.894535 8.6413,-20.775665 8.6413,-20.775665 19.2357,-25.894535 19.2357,-25.894535 8.6413))		861	1107.34	-85.2019	emx/hr	34.4606	-106.289	emx	2.54666	degrees CCW from + pole west in local solar frame	9.53615	4.08116	1.36039	cm	3.50494	0.574469
EF	2013-01-01T06:29:15	POINT(53.01288 494.1024)	POLYGON((-30.43596 445.911,77.4732 445.7532,74.6178 510.6324,-29.31426 510.7854,-30.43596 445.911))		POINT(3.48776 27.2211)	POLYGON((-1.94808 24.001235,4.96406 24.001235,4.96406 28.354765,-1.94808 28.354765,-1.94808 24.001235))		869	62.4382	-356.536	emx/hr	79.1487	-340.301	emx	1.44336	degrees CCW from + pole west in local solar frame	2.36525	1.36664	4.61431	cm	0.790928	0.19392
EF	2013-01-01T06:53:15	POINT(727.848 136.1676)	POLYGON((723.156 125.0148,732.69 124.4334,731.25 142.9734,721.734 143.5548,723.156 125.0148))		POINT(48.3766 5.96415)	POLYGON((47.885879 5.2851,48.731922 5.2851,48.731922 6.38146,47.885879 6.38146,47.885879 5.2851))		872	44.5526	-43.1594	emx/hr	39.9113	-7.78544	emx	0.122667	degrees CCW from + pole west in local solar frame	0.973787	0.614377	0.709422	cm	1.4712	0.209237
EF	2013-01-01T09:41:15	POINT(375.4788 125.5092)	POLYGON((341.2146 100.83,388.5966 99.7968,385.7184 176.9514,338.6874 177.984,341.2146 100.83))		POINT(22.5977 4.51475)	POLYGON((20.399575 3.018155,23.391025 3.018155,23.391025 7.576685,20.399575 7.576685,20.399575 3.018155))		886	9.31714	-165.313	emx/hr	6.05916	-19.3706	emx	0.197191	degrees CCW from + pole west in local solar frame	2.84366	0.424296	2.32397	cm	2.06943	0.41479
