event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2013-12-01T14:16:30	POINT(675.936 168.7194)	POLYGON((671.1 159.84,694.038 160.1484,691.35 180.0264,668.502 179.721,671.1 159.84))		POINT(44.755 10.5235)	POLYGON((44.255585 9.999505,46.202615 9.999505,46.202615 11.184295,44.255585 11.184295,44.255585 9.999505))		295	16.2543	-79.8245	emx/hr	18.0884	-8.6144	emx	0.23094	degrees CCW from + pole west in local solar frame	0.912341	0.489099	1.4673	cm	0.932675	0.114468
EF	2013-12-01T14:52:30	POINT(4.443606 -318.7818)	POLYGON((-80.403 -354.7176,28.49046 -354.7668,28.97196 -310.5174,-81.7614 -310.4688,-80.403 -354.7176))		POINT(0.274195 -18.2277)	POLYGON((-5.03704 -20.476325,1.78282 -20.476325,1.78282 -17.716275,-5.03704 -17.716275,-5.03704 -20.476325))		299	137.894	-209.459	emx/hr	104.137	-219.915	emx	-1.55575	degrees CCW from + pole west in local solar frame	3.69847	1.18424	3.92767	cm	1.447	0.506925
EF	2013-12-01T15:40:30	POINT(676.29 -139.3422)	POLYGON((647.04 -210.1812,684.546 -209.634,695.598 -112.0338,657.492 -112.5726,647.04 -210.1812))		POINT(44.3276 -7.63226)	POLYGON((42.60892 -11.84107,45.75468 -11.84107,45.75468 -6.03097,42.60892 -6.03097,42.60892 -11.84107))		306	17.4579	-5685.96	emx/hr	12.219	-49.6514	emx	-0.170507	degrees CCW from + pole west in local solar frame	3.97071	0.594344	3.88224	cm	1.77399	0.0951179
EF	2013-12-01T15:40:30	POINT(-474.7134 162.6834)	POLYGON((-482.8014 150.7314,-473.3046 150.6594,-472.0452 165.1812,-481.5162 165.2526,-482.8014 150.7314))		POINT(-29.5851 10.2788)	POLYGON((-30.068909 9.565546,-29.417692 9.565546,-29.417692 10.428454,-30.068909 10.428454,-30.068909 9.565546))		305	14.0724	-31.0126	emx/hr	2.31749	-19.8371	emx	2.80721	degrees CCW from + pole west in local solar frame	0.744756	0.441329	0.624134	cm	1.39799	0.617227
EF	2013-12-01T15:52:30	POINT(-629.952 -452.4936)	POLYGON((-645.888 -458.3082,-621.648 -458.7306,-624.786 -450.2976,-649.146 -449.874,-645.888 -458.3082))		POINT(-46.4548 -27.0713)	POLYGON((-48.243155 -27.478934,-45.880645 -27.478934,-45.880645 -26.919066,-48.243155 -26.919066,-48.243155 -27.478934))		307	59.9418	-155.468	emx/hr	67.4899	-123.987	emx	-2.61396	degrees CCW from + pole west in local solar frame	1.51378	1.0442	1.47672	cm	1.20097	0.374599
EF	2013-12-01T16:29:15	POINT(35.00292 -318.315)	POLYGON((-67.6998 -353.3904,58.82208 -353.4,60.078 -295.8888,-69.1458 -295.8792,-67.6998 -353.3904))		POINT(2.16011 -18.2077)	POLYGON((-4.237468 -20.40005,3.680942 -20.40005,3.680942 -16.82375,-4.237468 -16.82375,-4.237468 -20.40005))		311	164.437	-209.446	emx/hr	179.026	-174.21	emx	-1.45271	degrees CCW from + pole west in local solar frame	3.88144	2.0517	3.9287	cm	1.29806	0.331768
EF	2013-12-01T17:42:45	POINT(28.8396 -325.044)	POLYGON((-22.85892 -351.126,49.16268 -351.1104,49.8429 -314.9028,-23.17524 -314.9184,-22.85892 -351.126))		POINT(1.78402 -18.6317)	POLYGON((-1.428315 -20.26182,3.073045 -20.26182,3.073045 -18.00318,-1.428315 -18.00318,-1.428315 -20.26182))		323	43.9098	-2433.04	emx/hr	61.9145	-94.1853	emx	-1.47534	degrees CCW from + pole west in local solar frame	1.18732	0.41928	2.6847	cm	0.765029	0.251999
EF	2013-12-01T17:54:45	POINT(-430.6236 -326.6826)	POLYGON((-447.9042 -345.048,-415.548 -345.3144,-420.2868 -315.2748,-453.0114 -315.0078,-447.9042 -345.048))		POINT(-27.7527 -18.8358)	POLYGON((-29.199115 -19.99398,-26.908485 -19.99398,-26.908485 -18.12122,-29.199115 -18.12122,-29.199115 -19.99398))		325	23.7823	-40.0102	emx/hr	17.341	-7.51325	emx	-2.54531	degrees CCW from + pole west in local solar frame	2.67438	0.546376	0.892229	cm	3.71802	0.624837
EF	2013-12-01T18:42:45	POINT(127.7196 -305.6082)	POLYGON((117.4398 -314.3076,133.2414 -314.2746,133.6578 -305.2512,117.807 -305.2836,117.4398 -314.3076))		POINT(7.87093 -17.4406)	POLYGON((7.255695 -17.977238,8.238425 -17.977238,8.238425 -17.419362,7.255695 -17.419362,7.255695 -17.977238))		333	21.4598	-12.2024	emx/hr	5.97298	-8.63922	emx	-1.14686	degrees CCW from + pole west in local solar frame	0.899062	0.51408	0.593608	cm	1.62331	0.374539
EF	2013-12-01T18:42:45	POINT(47.12988 98.7096)	POLYGON((42.29916 88.6008,48.03768 88.6044,47.92224 108.819,42.19752 108.8154,42.29916 88.6008))		POINT(2.78091 6.57621)	POLYGON((2.492814 5.981325,2.831266 5.981325,2.831266 7.171935,2.492814 7.171935,2.492814 5.981325))		331	19.1104	-18.8596	emx/hr	13.146	-8.23397	emx	1.17073	degrees CCW from + pole west in local solar frame	0.876338	0.579185	0.579185	cm	1.51305	0.283518
EF	2013-12-01T18:54:45	POINT(638.268 -267.6636)	POLYGON((576.6048 -361.5948,667.356 -360.2784,697.89 -224.3802,603 -225.6984,576.6048 -361.5948))		POINT(42.6681 -15.3339)	POLYGON((39.271315 -21.127565,47.131885 -21.127565,47.131885 -12.755235,39.271315 -12.755235,39.271315 -21.127565))		334	1615.01	-431.311	emx/hr	1654.57	-724.75	emx	-0.345004	degrees CCW from + pole west in local solar frame	3.07475	5.74258	2.27643	cm	0.766865	0.190836
EF	2013-12-01T19:18:45	POINT(-786.696 -224.2776)	POLYGON((-829.722 -311.1048,-707.394 -313.938,-740.676 -113.6862,-868.722 -110.9106,-829.722 -311.1048))		POINT(-55.7859 -12.8501)	POLYGON((-63.6307 -18.25865,-49.7441 -18.25865,-49.7441 -6.18375,-63.6307 -6.18375,-63.6307 -18.25865))		338	45.5857	-3627.3	emx/hr	140.447	-376.518	emx	-2.91519	degrees CCW from + pole west in local solar frame	0.485142	1.0339	7.59761	cm	0.112412	0.417466
EF	2013-12-01T22:07:30	POINT(778.044 43.44414)	POLYGON((754.56 -22.2402,818.598 -21.05466,816.45 64.8702,752.58 63.7242,754.56 -22.2402))		POINT(52.9625 3.01226)	POLYGON((50.627215 -0.81997,57.034785 -0.81997,57.034785 4.22857,50.627215 4.22857,50.627215 -0.81997))		356	16.3718	-768.066	emx/hr	9.19754	-25.8022	emx	0.0568142	degrees CCW from + pole west in local solar frame	5.85816	0.527351	3.67258	cm	2.78965	0.510905
EF	2013-12-01T22:07:30	POINT(571.7682 -305.8968)	POLYGON((496.3026 -382.3644,584.9076 -381.3522,611.34 -261.5802,518.739 -262.5978,496.3026 -382.3644))		POINT(37.9014 -17.648)	POLYGON((33.33746 -22.405305,40.38294 -22.405305,40.38294 -14.952895,33.33746 -14.952895,33.33746 -22.405305))		355	525.45	-458.8	emx/hr	-3.63247	-480.225	emx	-0.435776	degrees CCW from + pole west in local solar frame	8.97797	3.99772	2.30809	cm	2.84752	0.488124
EF	2013-12-01T22:31:30	POINT(690.246 -244.3638)	POLYGON((582.795 -345.3714,687.138 -343.8552,715.872 -211.578,607.182 -213.0894,582.795 -345.3714))		POINT(46.7641 -13.9724)	POLYGON((39.46094 -20.121955,48.56506 -20.121955,48.56506 -12.012245,39.46094 -12.012245,39.46094 -20.121955))		363	1353.47	-115.471	emx/hr	1044.63	-211.981	emx	-0.290341	degrees CCW from + pole west in local solar frame	5.31972	5.18724	1.37333	cm	1.62172	0.160179
EF	2013-12-01T23:55:30	POINT(478.3656 -363.837)	POLYGON((410.0694 -382.0098,499.8126 -381.2208,506.67 -349.782,415.6974 -350.574,410.0694 -382.0098))		POINT(31.6878 -21.223)	POLYGON((26.985015 -22.34212,33.586985 -22.34212,33.586985 -20.35228,26.985015 -20.35228,26.985015 -22.34212))		373	15.237	-171.141	emx/hr	157.063	-85.9669	emx	-0.590136	degrees CCW from + pole west in local solar frame	5.07601	1.45027	3.11049	cm	2.22595	0.328641
EF	2013-12-02T01:43:30	POINT(590.0208 -196.0848)	POLYGON((582.2664 -208.9878,601.128 -208.779,603 -194.0022,584.079 -194.211,582.2664 -208.9878))		POINT(37.9728 -10.9917)	POLYGON((37.505455 -11.761486,38.947345 -11.761486,38.947345 -10.875514,37.505455 -10.875514,37.505455 -11.761486))		385	44.5183	-48.3545	emx/hr	5.28474	-15.9796	emx	-0.281761	degrees CCW from + pole west in local solar frame	1.47558	0.32839	0.928828	cm	2.34737	0.27244
EF	2013-12-02T02:07:30	POINT(-420.6906 -177.3306)	POLYGON((-435.549 -187.3932,-406.5774 -187.59,-407.5002 -175.3338,-436.5372 -175.1376,-435.549 -187.3932))		POINT(-25.8985 -9.78402)	POLYGON((-26.94141 -10.391045,-25.01859 -10.391045,-25.01859 -9.659754,-26.94141 -9.659754,-26.94141 -10.391045))		391	42.7255	-21.5362	emx/hr	8.39826	-11.8416	emx	-2.78038	degrees CCW from + pole west in local solar frame	1.50225	0.969605	0.531075	cm	2.00209	0.0719709
EF	2013-12-02T02:07:30	POINT(52.01802 327.4422)	POLYGON((33.88422 307.113,59.97744 307.1286,59.27652 336.8364,33.48822 336.8214,33.88422 307.113))		POINT(3.25243 20.3112)	POLYGON((2.10128 19.05158,3.72122 19.05158,3.72122 20.89662,2.10128 20.89662,2.10128 19.05158))		390	55.2628	-31.6446	emx/hr	66.9945	-4.58894	emx	1.41201	degrees CCW from + pole west in local solar frame	2.35676	0.843623	1.19306	cm	2.31431	0.456979
EF	2013-12-02T02:31:30	POINT(625.104 -252.2022)	POLYGON((521.3436 -373.704,666.126 -371.8272,699.18 -230.3328,547.227 -232.2114,521.3436 -373.704))		POINT(41.3639 -14.4089)	POLYGON((35.11345 -21.887615,47.34035 -21.887615,47.34035 -13.143385,35.11345 -13.143385,35.11345 -21.887615))		395	1011.13	-53.0642	emx/hr	361.52	-103.088	emx	-0.335201	degrees CCW from + pole west in local solar frame	7.17789	7.04457	1.35573	cm	1.70896	0.665695
EF	2013-12-02T02:43:30	POINT(393.0606 -437.5188)	POLYGON((384.9444 -449.5962,391.8696 -449.544,398.3208 -420.1026,391.2816 -420.1548,384.9444 -449.5962))		POINT(26.5769 -25.9419)	POLYGON((26.179141 -26.734955,26.687459 -26.734955,26.687459 -24.804845,26.179141 -24.804845,26.179141 -26.734955))		397	10.7815	-64.1065	emx/hr	9.80012	-5.57517	emx	-0.773309	degrees CCW from + pole west in local solar frame	1.71059	0.455486	1.0185	cm	2.32104	0.467343
EF	2013-12-02T04:31:30	POINT(-220.5114 -495.6246)	POLYGON((-230.481 -506.1468,-206.7804 -506.244,-210.852 -477.3222,-235.0188 -477.2238,-230.481 -506.1468))		POINT(-15.069 -29.7722)	POLYGON((-15.887335 -30.495155,-14.216665 -30.495155,-14.216665 -28.529845,-15.887335 -28.529845,-15.887335 -30.495155))		414	61.6682	-59.9829	emx/hr	-6.56084	-29.1447	emx	-2.03935	degrees CCW from + pole west in local solar frame	1.43529	1.33828	0.705333	cm	1.40467	0.185324
EF	2013-12-02T05:19:30	POINT(39.9555 330.5616)	POLYGON((-56.2227 289.9224,147.204 290.0352,144.0936 344.961,-55.0347 344.853,-56.2227 289.9224))		POINT(2.5005 20.4885)	POLYGON((-3.46589 17.975025,9.10771 17.975025,9.10771 21.380975,-3.46589 21.380975,-3.46589 17.975025))		420	86.341	-149.056	emx/hr	98.6648	-31.327	emx	1.44935	degrees CCW from + pole west in local solar frame	11.2707	2.06705	3.15746	cm	4.31457	0.474287
EF	2013-12-02T06:31:30	POINT(-186.9588 62.3004)	POLYGON((-207.0192 53.77992,-178.3398 53.7087,-178.149 67.6452,-206.7978 67.716,-207.0192 53.77992))		POINT(-11.0548 4.36032)	POLYGON((-12.25083 3.857211,-10.53237 3.857211,-10.53237 4.67539,-12.25083 4.67539,-12.25083 3.857211))		430	41.1233	-19.2804	emx/hr	23.5501	-16.4133	emx	2.7659	degrees CCW from + pole west in local solar frame	1.30853	0.967434	0.652244	cm	1.61579	0.292409
EF	2013-12-02T07:31:30	POINT(-356.0574 158.9964)	POLYGON((-367.2804 147.7266,-348.6096 147.6384,-347.592 163.848,-366.2082 163.935,-367.2804 147.7266))		POINT(-21.7079 10.0253)	POLYGON((-22.3817 9.35342,-21.1865 9.35342,-21.1865 10.31586,-22.3817 10.31586,-22.3817 9.35342))		439	16.6337	-71.1404	emx/hr	26.4202	-33.3509	emx	2.70895	degrees CCW from + pole west in local solar frame	1.10642	0.603546	0.853543	cm	1.51867	0.28104
EF	2013-12-02T08:07:30	POINT(-376.1262 -66.975)	POLYGON((-385.9056 -78.3936,-371.643 -78.4704,-372.0396 -61.254,-386.3172 -61.1772,-385.9056 -78.3936))		POINT(-22.6671 -3.27116)	POLYGON((-23.309609 -3.94549,-22.399592 -3.94549,-22.399592 -2.93381,-23.309609 -2.93381,-23.309609 -3.94549))		442	21.5316	-22.6121	emx/hr	9.84756	-13.498	emx	-2.99827	degrees CCW from + pole west in local solar frame	1.20105	0.425265	0.520841	cm	2.53893	0.759835
EF	2013-12-02T09:19:30	POINT(-314.442 162.3912)	POLYGON((-333.7062 155.6586,-304.1424 155.5386,-303.3756 168.9738,-332.865 169.0932,-333.7062 155.6586))		POINT(-19.0761 10.2286)	POLYGON((-20.268705 9.824019,-18.404095 9.824019,-18.404095 10.622581,-20.268705 10.622581,-20.268705 9.824019))		448	18.4589	-90.1257	emx/hr	27.3379	-77.7016	emx	2.64941	degrees CCW from + pole west in local solar frame	1.26926	0.8463	0.946192	cm	1.4162	0.387092
EF	2013-12-02T09:55:30	POINT(-203.5992 -230.613)	POLYGON((-220.1622 -234.2862,-185.6418 -234.387,-186.0234 -225.9294,-220.6146 -225.8286,-220.1622 -234.2862))		POINT(-12.3378 -12.9561)	POLYGON((-13.372055 -13.180839,-11.244945 -13.180839,-11.244945 -12.670761,-13.372055 -12.670761,-13.372055 -13.180839))		452	6.1272	-59.806	emx/hr	8.11561	-41.3683	emx	-2.33175	degrees CCW from + pole west in local solar frame	1.78255	0.512223	0.836457	cm	2.64339	0.57899
EF	2013-12-02T11:55:30	POINT(67.8396 80.547)	POLYGON((59.4312 72.9258,71.6958 72.9354,71.6232 83.5542,59.37114 83.5446,59.4312 72.9258))		POINT(3.99557 5.41486)	POLYGON((3.497186 4.96733,4.220094 4.96733,4.220094 5.59149,3.497186 5.59149,3.497186 4.96733))		461	22.3966	-11.4903	emx/hr	21.286	-13.9908	emx	0.935091	degrees CCW from + pole west in local solar frame	0.749923	0.501329	0.501329	cm	1.49587	0.651786
EF	2013-12-02T12:31:30	POINT(-181.434 -231.4314)	POLYGON((-197.4576 -236.49,-166.2174 -236.5704,-166.4298 -231.4122,-197.7102 -231.3318,-197.4576 -236.49))		POINT(-10.9791 -13.0151)	POLYGON((-11.978015 -13.323098,-10.060985 -13.323098,-10.060985 -13.011702,-11.978015 -13.011702,-11.978015 -13.323098))		463	19.1893	-59.7896	emx/hr	12.1354	-14.9919	emx	-2.27154	degrees CCW from + pole west in local solar frame	1.70465	0.659635	0.722594	cm	2.46653	0.4725
EF	2013-12-02T13:07:30	POINT(-237.2928 482.4168)	POLYGON((-246.7176 469.7022,-238.3416 469.6782,-233.8518 497.1564,-242.0706 497.1798,-246.7176 469.7022))		POINT(-16.324 30.2397)	POLYGON((-16.842079 29.38363,-16.253921 29.38363,-16.253921 31.23997,-16.842079 31.23997,-16.842079 29.38363))		467	10.8318	-41.2826	emx/hr	14.3221	-8.3263	emx	2.06579	degrees CCW from + pole west in local solar frame	1.38033	0.549164	0.838862	cm	1.98892	0.528391
EF	2013-12-02T13:19:30	POINT(-174.2376 -230.6028)	POLYGON((-184.2504 -236.442,-166.2042 -236.4864,-166.431 -230.9886,-184.5012 -230.9442,-184.2504 -236.442))		POINT(-10.5364 -12.9681)	POLYGON((-11.165895 -13.322132,-10.060105 -13.322132,-10.060105 -12.990268,-11.165895 -12.990268,-11.165895 -13.322132))		470	29.5144	-59.7896	emx/hr	18.2003	-12.5718	emx	-2.2531	degrees CCW from + pole west in local solar frame	0.67336	0.416841	0.72199	cm	1.18255	0.27012
EF	2013-12-02T13:19:30	POINT(-430.9194 305.1396)	POLYGON((-437.6994 293.5248,-431.4048 293.49,-428.4342 312.4098,-434.6856 312.444,-437.6994 293.5248))		POINT(-27.762 18.8005)	POLYGON((-28.10937 18.08317,-27.66963 18.08317,-27.66963 19.25043,-28.10937 19.25043,-28.10937 18.08317))		472	13.5374	-26.8734	emx/hr	6.42426	-17.6463	emx	2.54633	degrees CCW from + pole west in local solar frame	1.27671	0.546283	0.630794	cm	2.16929	0.437521
EF	2013-12-02T13:55:30	POINT(194.5716 -457.3998)	POLYGON((142.5678 -492.6324,228.453 -492.3576,239.5494 -412.0422,149.493 -412.3224,142.5678 -492.6324))		POINT(12.939 -27.2404)	POLYGON((9.65819 -29.59796,15.59661 -29.59796,15.59661 -24.27724,9.65819 -24.27724,9.65819 -29.59796))		476	52.3128	-546.523	emx/hr	55.4319	-132.841	emx	-1.12736	degrees CCW from + pole west in local solar frame	1.01393	1.02839	4.26278	cm	0.383252	0.0815049
EF	2013-12-02T13:55:30	POINT(253.704 551.676)	POLYGON((244.0782 540.3528,263.0784 540.411,258.9618 558.5934,240.2586 558.537,244.0782 540.3528))		POINT(18.4882 35.0259)	POLYGON((17.585915 34.226325,19.005885 34.226325,19.005885 35.518275,17.585915 35.518275,17.585915 34.226325))		475	18.0102	-15.0197	emx/hr	6.66183	-10.7571	emx	1.08512	degrees CCW from + pole west in local solar frame	1.64856	0.567547	0.655347	cm	2.69617	0.377437
EF	2013-12-02T14:31:30	POINT(329.3004 -409.5294)	POLYGON((232.1358 -472.989,334.0374 -472.4856,349.296 -391.4466,242.7414 -391.9584,232.1358 -472.989))		POINT(21.6702 -24.1447)	POLYGON((15.65017 -28.29335,22.84563 -28.29335,22.84563 -22.98765,15.65017 -22.98765,15.65017 -28.29335))		483	834.292	-16.2848	emx/hr	259.806	-20.0369	emx	-0.839357	degrees CCW from + pole west in local solar frame	3.71802	4.75369	0.313449	cm	1.4675	0.0414637
