event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2012-06-01T13:39:45	POINT(-77.7606 254.1546)	POLYGON((-89.1798 244.7646,-71.73 244.7814,-71.4804 256.8732,-88.8696 256.8564,-89.1798 244.7646))		POINT(-4.85736 14.9463)	POLYGON((-5.557795 14.36024,-4.467785 14.36024,-4.467785 15.11616,-5.557795 15.11616,-5.557795 14.36024))		54	44.7973	-8.16762	emx/hr	2.28398	-12.039	emx	1.88502	degrees CCW from + pole west in local solar frame	0.965998	0.740843	0.523855	cm	1.52763	0.46447
EF	2012-06-01T14:39:45	POINT(244.767 776.328)	POLYGON((235.6164 767.016,256.92 766.872,248.4474 780.084,227.8458 780.216,235.6164 767.016))		POINT(26.3337 54.4289)	POLYGON((24.647935 53.44688,27.050265 53.44688,27.050265 54.83212,24.647935 54.83212,24.647935 53.44688))		57	47.6913	-42.178	emx/hr	-4.31652	-20.7072	emx	1.12018	degrees CCW from + pole west in local solar frame	1.93075	0.583002	0.824489	cm	2.74354	0.38894
EF	2012-06-01T14:39:45	POINT(-760.098 253.8066)	POLYGON((-797.478 178.728,-752.268 179.4522,-732.888 278.0286,-776.94 277.2906,-797.478 178.728))		POINT(-56.1332 15.2071)	POLYGON((-58.79154 10.571455,-53.75886 10.571455,-53.75886 16.709945,-58.79154 16.709945,-58.79154 10.571455))		58	2373.35	-36.9659	emx/hr	514.228	-80.0869	emx	2.87703	degrees CCW from + pole west in local solar frame	3.47713	5.667	1.0737	cm	1.03168	0.0696975
EF	2012-06-01T16:03:45	POINT(187.9266 431.9556)	POLYGON((176.9226 426.1494,195.6552 426.1002,194.3712 437.226,175.7616 437.2746,176.9226 426.1494))		POINT(12.7695 26.5035)	POLYGON((11.968495 26.108609,13.257905 26.108609,13.257905 26.862592,11.968495 26.862592,11.968495 26.108609))		62	20.7032	-24.0136	emx/hr	10.2881	-9.10728	emx	1.12181	degrees CCW from + pole west in local solar frame	1.01618	0.550407	0.710572	cm	1.61173	0.19916
EF	2012-06-01T18:15:45	POINT(580.7634 240.6276)	POLYGON((568.8054 213.006,601.506 212.7264,596.0226 247.4244,563.619 247.7064,568.8054 213.006))		POINT(39.1288 14.2596)	POLYGON((37.8503 12.53441,40.4633 12.53441,40.4633 14.69319,37.8503 14.69319,37.8503 12.53441))		75	10.2077	-63.0913	emx/hr	7.051	-12.373	emx	0.349468	degrees CCW from + pole west in local solar frame	2.28503	0.342635	1.18692	cm	2.98784	0.628887
EF	2012-06-01T18:39:45	POINT(-89.3064 341.2008)	POLYGON((-112.7424 333.7902,-78.9162 333.8304,-78.582 343.941,-112.2648 343.9008,-112.7424 333.7902))		POINT(-5.7582 20.5039)	POLYGON((-7.25414 20.027559,-5.07066 20.027559,-5.07066 20.680441,-7.25414 20.680441,-7.25414 20.027559))		79	34.7881	-24.8992	emx/hr	25.3068	-20.2702	emx	1.84458	degrees CCW from + pole west in local solar frame	1.23039	1.01971	0.813444	cm	1.34238	0.172651
EF	2012-06-01T19:51:45	POINT(-739.932 211.002)	POLYGON((-769.056 170.592,-739.95 170.9994,-720.618 274.1148,-748.968 273.699,-769.056 170.592))		POINT(-53.0221 12.5284)	POLYGON((-55.416045 10.056475,-52.370955 10.056475,-52.370955 16.466925,-55.416045 16.466925,-55.416045 10.056475))		83	1837.55	-350.73	emx/hr	266.337	-415.041	emx	2.90956	degrees CCW from + pole west in local solar frame	4.14118	6.01386	2.68948	cm	0.951631	0.17584
EF	2012-06-01T20:39:45	POINT(444.1314 191.8152)	POLYGON((427.3644 180.3636,456.6246 180.2046,455.073 196.4838,425.9118 196.644,427.3644 180.3636))		POINT(28.46 11.1829)	POLYGON((27.222235 10.47265,29.261765 10.47265,29.261765 11.47455,27.222235 11.47455,27.222235 10.47265))		88	62.5546	-57.7777	emx/hr	38.0375	-31.8084	emx	0.374399	degrees CCW from + pole west in local solar frame	1.87222	1.01113	0.553818	cm	2.3927	0.356691
EF	2012-06-01T20:51:45	POINT(-155.5584 418.0524)	POLYGON((-164.8512 404.7198,-149.1252 404.7522,-147.3492 426.189,-162.888 426.1566,-164.8512 404.7198))		POINT(-10.4585 25.5841)	POLYGON((-11.00902 24.692475,-9.94738 24.692475,-9.94738 26.131325,-11.00902 26.131325,-11.00902 24.692475))		90	51.0192	-7.95604	emx/hr	3.48189	-11.1776	emx	1.95886	degrees CCW from + pole west in local solar frame	1.62263	0.772135	0.545982	cm	2.46205	0.364559
EF	2012-06-01T21:15:45	POINT(-279.9126 181.9506)	POLYGON((-295.014 174.5982,-268.0038 174.684,-267.1248 190.9956,-294.0462 190.9092,-295.014 174.5982))		POINT(-17.4328 10.5354)	POLYGON((-18.37929 10.086955,-16.64411 10.086955,-16.64411 11.089245,-18.37929 11.089245,-18.37929 10.086955))		92	29.6798	-57.8275	emx/hr	34.1146	-13.5617	emx	2.59799	degrees CCW from + pole west in local solar frame	1.16016	0.612999	1.1051	cm	1.35052	0.338396
EF	2012-06-01T21:51:45	POINT(-340.1676 130.7754)	POLYGON((-357.8124 122.7858,-333.387 122.88,-332.76 136.5444,-357.1398 136.4502,-357.8124 122.7858))		POINT(-21.1608 7.42166)	POLYGON((-22.291575 6.939638,-20.696025 6.939638,-20.696025 7.771362,-22.291575 7.771362,-22.291575 6.939638))		99	17.2671	-23.3026	emx/hr	7.24185	-17.4066	emx	2.80427	degrees CCW from + pole west in local solar frame	1.44829	0.436546	0.75612	cm	2.42865	0.507769
EF	2012-06-01T23:51:45	POINT(104.0196 -288.4758)	POLYGON((99.1836 -293.2818,106.7388 -293.2878,107.2584 -279.8466,99.6666 -279.84,99.1836 -293.2818))		POINT(6.61527 -18.1804)	POLYGON((6.317626 -18.485134,6.801074 -18.485134,6.801074 -17.634866,6.317626 -17.634866,6.317626 -18.485134))		109	4.99625	-24.5138	emx/hr	5.28343	-13.2459	emx	-1.22182	degrees CCW from + pole west in local solar frame	0.747557	0.30555	0.683231	cm	1.51208	0.2306
EF	2012-06-02T00:17:15	POINT(106.5132 661.074)	POLYGON((96.7506 647.802,114.6012 647.772,111.7824 665.784,94.3704 665.82,96.7506 647.802))		POINT(8.91733 43.6299)	POLYGON((7.947355 42.519445,9.426125 42.519445,9.426125 44.029955,7.947355 44.029955,7.947355 42.519445))		111	25.1594	-65.5753	emx/hr	17.6853	-14.5329	emx	1.36919	degrees CCW from + pole west in local solar frame	1.06799	0.785968	0.785968	cm	1.35882	0.298498
EF	2012-06-02T01:05:15	POINT(-273.582 178.854)	POLYGON((-288.387 170.9316,-259.4268 171.0174,-258.39 191.0892,-287.2344 191.0028,-288.387 170.9316))		POINT(-17.0168 10.3626)	POLYGON((-17.9405 9.87925,-16.0863 9.87925,-16.0863 11.11215,-17.9405 11.11215,-17.9405 9.87925))		115	8.60401	-57.836	emx/hr	13.4653	-2.62317	emx	2.59461	degrees CCW from + pole west in local solar frame	2.22692	0.432874	1.10362	cm	2.89871	0.48496
EF	2012-06-02T01:05:15	POINT(7.54434 507.477)	POLYGON((2.020422 499.1154,8.52948 499.1148,8.45046 511.2126,2.001702 511.2132,2.020422 499.1154))		POINT(0.535328 31.7841)	POLYGON((0.142449 31.188524,0.601379 31.188524,0.601379 32.051476,0.142449 32.051476,0.142449 31.188524))		114	8.92756	-19.7243	emx/hr	11.1359	-5.12247	emx	1.55396	degrees CCW from + pole west in local solar frame	0.721909	0.557976	0.557976	cm	1.2938	0.147029
EF	2012-06-02T02:05:15	POINT(399.639 58.9578)	POLYGON((388.1724 52.52016,405.183 52.44948,404.8326 67.2306,387.837 67.302,388.1724 52.52016))		POINT(24.9109 3.10176)	POLYGON((24.140125 2.710004,25.271475 2.710004,25.271475 3.603116,24.140125 3.603116,24.140125 2.710004))		123	35.2711	-10.9597	emx/hr	2.03649	-10.04	emx	0.123877	degrees CCW from + pole west in local solar frame	1.24096	0.764249	0.441239	cm	2.05886	0.457783
EF	2012-06-02T02:17:15	POINT(-116.0832 169.6368)	POLYGON((-128.6748 154.302,-106.9956 154.3278,-106.5414 177.8376,-128.1282 177.8112,-128.6748 154.302))		POINT(-7.11905 9.78324)	POLYGON((-7.8746 8.84593,-6.54142 8.84593,-6.54142 10.28545,-7.8746 10.28545,-7.8746 8.84593))		124	24.9479	-33.5779	emx/hr	16.6584	-1.85107	emx	2.19986	degrees CCW from + pole west in local solar frame	1.79672	0.424493	0.794155	cm	2.94871	0.609627
EF	2012-06-02T02:29:15	POINT(310.6812 -419.8812)	POLYGON((296.244 -434.535,316.9062 -434.5884,321.0084 -413.2086,300.0786 -413.1534,296.244 -434.535))		POINT(21.4761 -26.6998)	POLYGON((20.62353 -27.692495,22.13607 -27.692495,22.13607 -26.249905,20.62353 -26.249905,20.62353 -27.692495))		126	29.745	-32.3559	emx/hr	-1.11087	-21.5847	emx	-0.893405	degrees CCW from + pole west in local solar frame	2.11888	0.651557	0.651557	cm	3.25203	0.614691
EF	2012-06-02T04:54:00	POINT(-626.562 220.2738)	POLYGON((-637.794 196.6176,-626.604 196.716,-621.642 229.4484,-632.748 229.3488,-637.794 196.6176))		POINT(-42.6503 13.0577)	POLYGON((-43.302598 11.598135,-42.359602 11.598135,-42.359602 13.625865,-43.302598 13.625865,-43.302598 11.598135))		137	26.7473	-72.8424	emx/hr	23.3539	-6.53852	emx	2.8445	degrees CCW from + pole west in local solar frame	1.42933	0.608296	1.36019	cm	1.45221	0.184378
EF	2012-06-02T05:42:00	POINT(-191.1354 362.8542)	POLYGON((-203.5254 349.2918,-185.2158 349.3338,-183.3264 371.7246,-201.4494 371.6832,-203.5254 349.2918))		POINT(-12.5287 21.9782)	POLYGON((-13.272905 21.097185,-12.059695 21.097185,-12.059695 22.557615,-13.272905 22.557615,-13.272905 21.097185))		142	30.0966	-19.0961	emx/hr	26.0825	-6.31657	emx	2.0889	degrees CCW from + pole west in local solar frame	1.97801	0.540565	0.540565	cm	3.65914	0.720423
EF	2012-06-02T06:30:00	POINT(44.07066 546.417)	POLYGON((32.3601 541.1466,50.95368 541.1358,50.3544 554.2974,31.97946 554.3082,32.3601 541.1466))		POINT(3.2332 34.6422)	POLYGON((2.3624 34.253228,3.72138 34.253228,3.72138 35.226972,2.3624 35.226972,2.3624 34.253228))		153	11.6011	-57.5699	emx/hr	11.5524	-1.11825	emx	1.47773	degrees CCW from + pole west in local solar frame	1.1722	0.463566	0.655581	cm	2.09481	0.685219
EF	2012-06-02T08:30:00	POINT(-683.088 169.215)	POLYGON((-705.606 147.2166,-653.466 147.7074,-646.854 200.1222,-698.466 199.6224,-705.606 147.2166))		POINT(-46.9444 9.94908)	POLYGON((-48.76233 8.614095,-44.12527 8.614095,-44.12527 11.833105,-48.76233 11.833105,-48.76233 8.614095))		164	29.983	-334.493	emx/hr	15.0517	-21.9123	emx	2.93275	degrees CCW from + pole west in local solar frame	4.19793	0.725245	2.83217	cm	2.3601	0.0752461
EF	2012-06-02T09:42:00	POINT(-129.5454 121.2402)	POLYGON((-137.0298 106.5432,-124.3842 106.5588,-124.0218 129.9132,-136.6302 129.8982,-137.0298 106.5432))		POINT(-7.89049 6.86865)	POLYGON((-8.334745 5.976765,-7.560795 5.976765,-7.560795 7.395775,-8.334745 7.395775,-8.334745 5.976765))		171	18.1375	-21.113	emx/hr	12.0211	-19.0752	emx	2.42532	degrees CCW from + pole west in local solar frame	1.41152	0.791854	0.51839	cm	2.15459	0.413522
EF	2012-06-02T09:54:00	POINT(-432.1158 -362.004)	POLYGON((-487.1118 -378.3798,-399.207 -378.0528,-407.6022 -333.8676,-497.3526 -334.2126,-487.1118 -378.3798))		POINT(-29.5777 -22.8096)	POLYGON((-34.124555 -23.868245,-27.363845 -23.868245,-27.363845 -20.990955,-34.124555 -20.990955,-34.124555 -23.868245))		173	19.8923	-500.577	emx/hr	55.2817	-239.856	emx	-2.48468	degrees CCW from + pole west in local solar frame	3.67458	0.87788	3.38379	cm	1.72448	0.278392
EF	2012-06-02T10:30:00	POINT(536.0622 -48.12252)	POLYGON((529.1964 -63.6282,536.3784 -63.666,537.2706 -37.4574,530.0766 -37.41894,529.1964 -63.6282))		POINT(34.4256 -3.28384)	POLYGON((33.964916 -4.22288,34.491283 -4.22288,34.491283 -2.6395,33.964916 -2.6395,33.964916 -4.22288))		175	38.6137	-44.5239	emx/hr	46.7826	-39.346	emx	-0.0951017	degrees CCW from + pole west in local solar frame	1.61976	0.654623	0.801746	cm	2.22438	0.467484
EF	2012-06-02T11:54:00	POINT(-730.17 260.1402)	POLYGON((-804.498 70.5252,-716.982 71.5146,-675.312 329.0256,-757.764 327.9528,-804.498 70.5252))		POINT(-53.0602 15.6429)	POLYGON((-58.245515 4.0259,-49.233085 4.0259,-49.233085 19.9941,-58.245515 19.9941,-58.245515 4.0259))		184	390.903	-11633.3	emx/hr	635.3	-3632.24	emx	2.8549	degrees CCW from + pole west in local solar frame	5.12961	2.70973	12.2189	cm	0.68722	0.196647
EF	2012-06-02T12:54:00	POINT(-750.096 -254.1516)	POLYGON((-767.688 -337.8786,-706.8 -337.3044,-735.396 -223.9938,-798.726 -224.6442,-767.688 -337.8786))		POINT(-55.266 -15.7968)	POLYGON((-60.204075 -21.098435,-52.997925 -21.098435,-52.997925 -13.926365,-60.204075 -13.926365,-60.204075 -21.098435))		190	157.457	-1201.26	emx/hr	163.091	-648.101	emx	-2.86318	degrees CCW from + pole west in local solar frame	6.01384	2.27378	4.82341	cm	1.69471	0.39537
EF	2012-06-02T13:06:00	POINT(595.389 489.075)	POLYGON((584.544 474.7734,616.29 474.4308,604.248 501.4086,573.1188 501.7488,584.544 474.7734))		POINT(46.892 30.7268)	POLYGON((45.179635 29.71058,48.414765 29.71058,48.414765 31.61262,45.179635 31.61262,45.179635 29.71058))		192	71.3308	-51.7694	emx/hr	69.4115	-70.7447	emx	0.58007	degrees CCW from + pole west in local solar frame	1.58537	0.86793	1.02695	cm	1.67332	0.431177
EF	2012-06-02T13:18:00	POINT(415.6158 45.65484)	POLYGON((393.21 40.94514,428.8944 40.80816,428.739 49.25376,393.0672 49.3914,393.21 40.94514))		POINT(25.9648 2.35327)	POLYGON((24.4635 2.063843,26.8549 2.063843,26.8549 2.573757,24.4635 2.573757,24.4635 2.063843))		198	148.662	-1.66635	emx/hr	23.864	-18.3825	emx	0.0903858	degrees CCW from + pole west in local solar frame	2.19446	0.767309	0.54257	cm	3.35063	0.589501
EF	2012-06-02T13:42:00	POINT(-750.594 -262.0374)	POLYGON((-774.894 -322.71,-717.714 -322.1604,-742.602 -220.7598,-801.75 -221.3736,-774.894 -322.71))		POINT(-55.5278 -16.2883)	POLYGON((-60.4971 -20.116815,-53.6837 -20.116815,-53.6837 -13.719385,-60.4971 -13.719385,-60.4971 -20.116815))		203	2.98998	-1363.43	emx/hr	265.998	-531.189	emx	-2.85626	degrees CCW from + pole west in local solar frame	6.19993	1.80584	3.9564	cm	2.15192	0.245965
EF	2012-06-02T13:42:00	POINT(-746.172 -259.6386)	POLYGON((-782.526 -334.8852,-677.358 -333.9264,-705.822 -212.796,-815.382 -213.891,-782.526 -334.8852))		POINT(-54.9748 -16.1405)	POLYGON((-62.06295 -20.89302,-49.83165 -20.89302,-49.83165 -13.24558,-62.06295 -13.24558,-62.06295 -20.89302))		202	155.111	-2887.4	emx/hr	332.404	-1186.43	emx	-2.85602	degrees CCW from + pole west in local solar frame	4.77234	1.96358	4.63976	cm	1.44543	0.0880347
EF	2012-06-02T14:06:00	POINT(-402.282 -361.3338)	POLYGON((-450.5226 -379.6554,-364.6614 -379.386,-373.0206 -331.119,-460.848 -331.4052,-450.5226 -379.6554))		POINT(-27.3428 -22.7544)	POLYGON((-31.27301 -23.944395,-24.84019 -23.944395,-24.84019 -20.802405,-31.27301 -20.802405,-31.27301 -23.944395))		207	21.8488	-500.422	emx/hr	70.2022	-206.555	emx	-2.44753	degrees CCW from + pole west in local solar frame	3.56179	1.1368	3.39459	cm	1.57205	0.209359
EF	2012-06-02T16:18:00	POINT(-736.452 -259.8126)	POLYGON((-764.094 -359.6376,-665.304 -358.8162,-699.51 -221.4588,-803.352 -222.4218,-764.094 -359.6376))		POINT(-53.9232 -16.1495)	POLYGON((-60.72805 -22.502215,-49.37635 -22.502215,-49.37635 -13.776985,-60.72805 -13.776985,-60.72805 -22.502215))		221	42.9774	-1375.73	emx/hr	171.185	-886.919	emx	-2.8506	degrees CCW from + pole west in local solar frame	7.54525	2.23804	6.12911	cm	1.80354	0.273128
EF	2012-06-02T17:06:00	POINT(-760.392 158.3328)	POLYGON((-815.646 59.28666,-666.294 60.7782,-629.922 317.9946,-771.162 316.3572,-815.646 59.28666))		POINT(-54.3276 9.35897)	POLYGON((-59.49115 3.3675,-44.67925 3.3675,-44.67925 19.2729,-59.49115 19.2729,-59.49115 3.3675))		228	3898.35	-7889.88	emx/hr	2027.22	-7670.91	emx	2.971	degrees CCW from + pole west in local solar frame	9.4111	3.80353	13.1231	cm	1.11199	0.0190113
EF	2012-06-02T17:42:00	POINT(-765.912 150.9906)	POLYGON((-815.676 51.39318,-675.246 52.797,-638.064 318.0216,-770.796 316.4718,-815.676 51.39318))		POINT(-54.812 8.91446)	POLYGON((-59.4507 2.89105,-45.4217 2.89105,-45.4217 19.28155,-59.4507 19.28155,-59.4507 2.89105))		233	50.3166	-8955.7	emx/hr	558.09	-1481.7	emx	2.98037	degrees CCW from + pole west in local solar frame	10.2236	2.23075	11.8828	cm	1.44876	0.0218306
EF	2012-06-02T19:18:00	POINT(475.1964 314.4528)	POLYGON((466.104 307.8318,484.0896 307.7334,482.5872 315.8814,464.6574 315.9792,466.104 307.8318))		POINT(31.9507 18.9848)	POLYGON((31.180205 18.558247,32.529795 18.558247,32.529795 19.078953,31.180205 19.078953,31.180205 18.558247))		240	56.841	-46.6243	emx/hr	72.6262	-47.1471	emx	0.536136	degrees CCW from + pole west in local solar frame	0.855404	0.663319	0.877489	cm	1.11033	0.133144
EF	2012-06-02T20:18:00	POINT(-755.904 150.0858)	POLYGON((-813.738 52.04022,-658.902 53.49924,-619.974 328.7106,-765.708 327.0912,-813.738 52.04022))		POINT(-53.7484 8.85996)	POLYGON((-59.2249 2.93545,-44.0301 2.93545,-44.0301 19.96915,-59.2249 19.96915,-59.2249 2.93545))		246	75.6102	-8956.61	emx/hr	571.364	-1127.32	emx	2.97822	degrees CCW from + pole west in local solar frame	9.86985	2.39934	12.0156	cm	1.36939	0.0403063
EF	2012-06-02T20:42:00	POINT(84.5892 177.7842)	POLYGON((69.381 165.4686,95.9316 165.45,95.6298 181.8822,69.1626 181.9014,69.381 165.4686))		POINT(5.19139 10.3742)	POLYGON((4.246155 9.61861,5.876065 9.61861,5.876065 10.62639,4.246155 10.62639,4.246155 9.61861))		253	16.325	-76.5863	emx/hr	8.49131	-26.1834	emx	1.10682	degrees CCW from + pole west in local solar frame	1.6424	0.424056	0.848112	cm	2.58205	0.491161
EF	2012-06-02T20:42:00	POINT(93.1584 173.0178)	POLYGON((83.8686 161.52,103.9182 161.5038,103.5216 181.6956,83.5482 181.7118,83.8686 161.52))		POINT(5.71371 10.0822)	POLYGON((5.131365 9.377485,6.362715 9.377485,6.362715 10.615335,5.131365 10.615335,5.131365 9.377485))		255	72.2479	-76.5892	emx/hr	25.7056	-39.1572	emx	1.05521	degrees CCW from + pole west in local solar frame	0.774346	0.599703	0.994494	cm	0.971456	0.333462
EF	2012-06-02T21:54:00	POINT(528.4428 282.9642)	POLYGON((514.5942 276.8466,536.9202 276.714,535.23 286.08,512.9742 286.2126,514.5942 276.8466))		POINT(35.592 17.0108)	POLYGON((34.440755 16.61882,36.166645 16.61882,36.166645 17.21078,34.440755 17.21078,34.440755 16.61882))		264	79.9101	-77.2778	emx/hr	68.9769	-51.9007	emx	0.445844	degrees CCW from + pole west in local solar frame	1.02753	0.753432	0.953025	cm	1.20428	0.122823
EF	2012-06-02T22:30:00	POINT(283.344 171.6228)	POLYGON((251.166 139.9452,328.872 139.752,325.9116 189.5016,248.9046 189.699,251.166 139.9452))		POINT(17.6267 10.0246)	POLYGON((15.483445 8.083285,20.462555 8.083285,20.462555 11.130175,15.483445 11.130175,15.483445 8.083285))		270	217.434	-209.788	emx/hr	1293.89	-939.2	emx	0.517097	degrees CCW from + pole west in local solar frame	2.77772	2.60018	2.80851	cm	1.02713	0.0645548
EF	2012-06-03T01:18:00	POINT(-593.9262 133.4748)	POLYGON((-610.056 120.8712,-588.4656 121.002,-586.3722 145.47,-607.884 145.338,-610.056 120.8712))		POINT(-39.1508 7.7824)	POLYGON((-40.34788 7.020445,-38.64252 7.020445,-38.64252 8.511895,-40.34788 8.511895,-40.34788 7.020445))		287	44.7593	-118.719	emx/hr	62.3952	-36.5096	emx	2.94537	degrees CCW from + pole west in local solar frame	1.60213	1.17446	1.35615	cm	1.2662	0.231033
EF	2012-06-03T02:54:00	POINT(3.832116 -203.3772)	POLYGON((-11.67156 -212.0514,14.74974 -212.052,14.78214 -203.2698,-11.69724 -203.2698,-11.67156 -212.0514))		POINT(0.23686 -12.7346)	POLYGON((-0.722994 -13.270643,0.913686 -13.270643,0.913686 -12.727957,-0.722994 -12.727957,-0.722994 -13.270643))		298	31.0611	-15.425	emx/hr	33.022	-16.7845	emx	-1.5522	degrees CCW from + pole west in local solar frame	1.63681	0.672172	0.520662	cm	2.7444	0.65168
EF	2012-06-03T03:42:00	POINT(-198.765 91.9122)	POLYGON((-207.5856 88.9176,-194.3406 88.9374,-194.2662 92.9598,-207.5064 92.9394,-207.5856 88.9176))		POINT(-12.123 5.18469)	POLYGON((-12.666242 5.004132,-11.845758 5.004132,-11.845758 5.247748,-12.666242 5.247748,-12.666242 5.004132))		306	9.6697	-14.2218	emx/hr	3.51285	-11.2653	emx	2.73746	degrees CCW from + pole west in local solar frame	0.705242	0.300868	0.521118	cm	1.71595	0.615676
