event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2012-05-01T15:40:30	POINT(289.3392 635.616)	POLYGON((284.6298 627.384,298.4388 626.958,293.2194 643.002,279.6522 643.422,284.6298 627.384))		POINT(22.5923 37.9648)	POLYGON((21.991585 37.28701,23.119415 37.28701,23.119415 38.57919,21.991585 38.57919,21.991585 37.28701))		1608	27.3019	-83.6601	emx/hr	31.2551	-25.6827	emx	1.034	degrees CCW from + pole west in local solar frame	0.888538	0.692169	0.84773	cm	1.15402	0.415737
EF	2012-05-01T16:04:30	POINT(74.9118 -472.8924)	POLYGON((68.8524 -481.1664,79.6116 -481.236,80.6712 -464.8452,69.7686 -464.7744,68.8524 -481.1664))		POINT(5.40391 -33.7)	POLYGON((4.999566 -34.27532,5.783354 -34.27532,5.783354 -33.14348,4.999566 -33.14348,4.999566 -34.27532))		1613	27.9417	-7.26427	emx/hr	9.34916	-8.74268	emx	-1.4118	degrees CCW from + pole west in local solar frame	1.61651	0.561485	0.324174	cm	3.65041	0.495495
EF	2012-05-01T17:28:30	POINT(519.1176 -275.5386)	POLYGON((495.3834 -301.4598,540.528 -303.7194,552.5232 -248.9742,506.379 -246.6552,495.3834 -301.4598))		POINT(35.334 -20.0909)	POLYGON((33.926855 -21.777425,37.523945 -21.777425,37.523945 -18.343575,33.926855 -18.343575,33.926855 -21.777425))		1619	484.871	-100.35	emx/hr	133.355	-60.4471	emx	-0.51701	degrees CCW from + pole west in local solar frame	3.11087	3.10882	0.892145	cm	1.55506	0.0485625
EF	2012-05-01T18:16:30	POINT(-504.5898 -315.3744)	POLYGON((-539.4828 -347.3412,-469.4586 -343.8762,-481.2834 -290.8722,-553.068 -294.438,-539.4828 -347.3412))		POINT(-34.8875 -22.6203)	POLYGON((-38.3586 -24.526455,-32.6768 -24.526455,-32.6768 -21.153145,-38.3586 -21.153145,-38.3586 -24.526455))		1622	648.609	-209.695	emx/hr	721.145	-73.1526	emx	-2.56636	degrees CCW from + pole west in local solar frame	1.82783	2.8783	1.79494	cm	0.782253	0.203406
EF	2012-05-01T19:45:45	POINT(-622.824 -221.3526)	POLYGON((-649.98 -234.2556,-607.602 -231.4428,-611.358 -212.1426,-654 -214.977,-649.98 -234.2556))		POINT(-42.804 -16.3914)	POLYGON((-45.37646 -17.066205,-41.69774 -17.066205,-41.69774 -15.874795,-45.37646 -15.874795,-45.37646 -17.066205))		1629	47.8141	-70.3749	emx/hr	20.7839	-2.75241	emx	-2.77588	degrees CCW from + pole west in local solar frame	2.47425	0.862171	1.16739	cm	2.43822	0.280421
EF	2012-05-01T22:33:45	POINT(-706.404 312.5898)	POLYGON((-715.686 296.3376,-707.274 297.0798,-702.114 319.5978,-710.466 318.8598,-715.686 296.3376))		POINT(-50.5215 16.5642)	POLYGON((-51.087018 15.565165,-50.256782 15.565165,-50.256782 16.995835,-51.087018 16.995835,-51.087018 15.565165))		1644	26.5158	-54.0869	emx/hr	19.4333	-3.81775	emx	2.82477	degrees CCW from + pole west in local solar frame	2.00502	0.65585	0.927511	cm	2.53262	0.311057
EF	2012-05-02T04:21:45	POINT(39.6264 -112.512)	POLYGON((29.00394 -122.1636,45.45288 -122.2086,45.62502 -103.425,29.11374 -103.3794,29.00394 -122.1636))		POINT(2.41685 -10.7732)	POLYGON((1.77227 -11.35737,2.77803 -11.35737,2.77803 -10.22423,1.77227 -10.22423,1.77227 -11.35737))		1666	21.2215	-41.0642	emx/hr	16.8022	-19.7465	emx	-1.35011	degrees CCW from + pole west in local solar frame	1.65336	0.515716	0.515716	cm	3.20595	0.585076
EF	2012-05-02T05:33:45	POINT(-416.076 -263.1786)	POLYGON((-452.2176 -284.2752,-395.0154 -282.1566,-399.1398 -256.032,-456.9378 -258.177,-452.2176 -284.2752))		POINT(-27.509 -19.5528)	POLYGON((-30.400265 -20.7796,-26.229135 -20.7796,-26.229135 -19.1464,-30.400265 -19.1464,-30.400265 -20.7796))		1673	6.16146	-1811.29	emx/hr	32.5762	-102.499	emx	-2.52367	degrees CCW from + pole west in local solar frame	3.05527	0.722016	2.60327	cm	1.8376	0.0725333
EF	2012-05-02T05:45:45	POINT(622.038 71.5314)	POLYGON((611.64 49.39296,634.332 48.01776,633.84 87.1176,611.166 88.4952,611.64 49.39296))		POINT(40.6299 1.24796)	POLYGON((39.799335 -0.121445,41.599065 -0.121445,41.599065 2.231965,39.799335 2.231965,39.799335 -0.121445))		1675	44.1595	-35.2362	emx/hr	23.6465	-7.22894	emx	0.0307057	degrees CCW from + pole west in local solar frame	2.03403	0.897092	0.830545	cm	2.35469	0.620227
EF	2012-05-02T06:57:45	POINT(-211.1256 -212.8344)	POLYGON((-283.728 -231.8832,-179.8188 -229.9962,-182.2782 -187.488,-287.6076 -189.4062,-283.728 -231.8832))		POINT(-13.3302 -16.7637)	POLYGON((-18.163 -17.849035,-11.3928 -17.849035,-11.3928 -15.238365,-18.163 -15.238365,-18.163 -17.849035))		1685	227.584	-26.2327	emx/hr	19.6787	-10.1221	emx	-2.24259	degrees CCW from + pole west in local solar frame	3.75099	3.37618	0.683489	cm	1.84793	0.0503713
EF	2012-05-02T08:09:45	POINT(488.1882 -463.923)	POLYGON((478.611 -472.0128,488.7882 -472.533,493.4748 -460.071,483.2004 -459.5448,478.611 -472.0128))		POINT(37.1894 -32.2765)	POLYGON((36.61511 -32.856862,37.52749 -32.856862,37.52749 -31.998538,36.61511 -31.998538,36.61511 -32.856862))		1691	45.5972	-56.347	emx/hr	21.266	-43.6554	emx	-0.714792	degrees CCW from + pole west in local solar frame	1.01419	0.720055	0.805046	cm	1.32999	0.113554
EF	2012-05-02T08:33:45	POINT(-285.8634 -225.7428)	POLYGON((-341.2548 -256.5948,-256.8726 -254.5578,-262.9686 -183.9426,-349.3518 -186.0378,-341.2548 -256.5948))		POINT(-18.264 -17.4615)	POLYGON((-22.21861 -19.281105,-16.53479 -19.281105,-16.53479 -14.931095,-22.21861 -14.931095,-22.21861 -19.281105))		1694	76.316	-436.964	emx/hr	159.402	-82.1052	emx	-2.37865	degrees CCW from + pole west in local solar frame	3.14372	0.820218	3.7459	cm	1.37697	0.0580026
EF	2012-05-02T08:57:45	POINT(-295.44 -227.841)	POLYGON((-342.6876 -256.5054,-267.3792 -254.6478,-274.047 -179.8158,-351.2316 -181.7298,-342.6876 -256.5054))		POINT(-18.9114 -17.5755)	POLYGON((-22.31569 -19.271555,-17.23111 -19.271555,-17.23111 -14.663845,-22.31569 -14.663845,-22.31569 -19.271555))		1699	21.9925	-436.972	emx/hr	55.6492	-63.2388	emx	-2.39279	degrees CCW from + pole west in local solar frame	2.03543	0.76108	3.83068	cm	0.886558	0.126624
EF	2012-05-02T09:33:45	POINT(569.751 -323.2644)	POLYGON((517.5078 -353.415,597.1704 -357.9948,619.674 -277.4718,537.0144 -272.6922,517.5078 -353.415))		POINT(40.3295 -22.8504)	POLYGON((36.67917 -24.9385,43.59123 -24.9385,43.59123 -19.8059,36.67917 -19.8059,36.67917 -24.9385))		1704	115.691	-472.887	emx/hr	190.891	-35.8438	emx	-0.515492	degrees CCW from + pole west in local solar frame	6.25589	2.44185	4.22941	cm	1.87548	0.566238
EF	2012-05-02T10:45:45	POINT(-110.7024 437.8464)	POLYGON((-179.9844 375.2214,-112.0944 376.0176,-106.2936 483.0702,-170.6712 482.3094,-179.9844 375.2214))		POINT(-7.24293 23.2964)	POLYGON((-11.49802 19.19517,-7.131 19.19517,-7.131 26.39303,-11.49802 26.39303,-11.49802 19.19517))		1716	199.624	-200.023	emx/hr	111.002	-59.6603	emx	1.87223	degrees CCW from + pole west in local solar frame	5.84139	1.74849	3.49699	cm	2.22721	0.625718
EF	2012-05-02T11:09:45	POINT(460.428 260.406)	POLYGON((389.6106 242.3832,492.0234 238.5096,482.4612 313.3122,382.0368 317.13,389.6106 242.3832))		POINT(29.5467 12.3449)	POLYGON((24.53607 11.060325,31.63873 11.060325,31.63873 15.751275,24.53607 15.751275,24.53607 11.060325))		1719	22.4159	-173.47	emx/hr	20.3928	-55.3755	emx	0.395765	degrees CCW from + pole west in local solar frame	3.84436	0.554509	4.22301	cm	1.60935	0.242994
EF	2012-05-02T11:21:45	POINT(-378.3492 -324.3384)	POLYGON((-424.8966 -393.3666,-307.6182 -389.532,-326.9328 -266.7378,-451.5666 -270.8484,-424.8966 -393.3666))		POINT(-25.5591 -23.4468)	POLYGON((-30.168115 -27.776385,-21.329485 -27.776385,-21.329485 -19.925015,-30.168115 -19.925015,-30.168115 -27.776385))		1723	577.126	-75.6904	emx/hr	97.5552	-298.359	emx	-2.39927	degrees CCW from + pole west in local solar frame	7.45383	5.65662	3.17875	cm	1.68727	0.102886
EF	2012-05-02T11:21:45	POINT(-485.9568 380.9886)	POLYGON((-503.4198 369.087,-487.0398 369.858,-482.8044 390.639,-499.0428 389.874,-503.4198 369.087))		POINT(-32.8064 20.1606)	POLYGON((-33.967205 19.43014,-32.718395 19.43014,-32.718395 20.79066,-33.967205 20.79066,-33.967205 19.43014))		1722	55.716	-57.0215	emx/hr	60.0485	-51.8416	emx	2.59056	degrees CCW from + pole west in local solar frame	1.10519	0.814133	1.05104	cm	1.18507	0.234386
EF	2012-05-02T12:33:45	POINT(-49.9731 394.9608)	POLYGON((-81.3726 375.7488,-35.9163 375.96,-35.16282 424.2048,-79.6656 423.9972,-81.3726 375.7488))		POINT(-3.19714 20.4188)	POLYGON((-5.16951 19.170305,-2.27919 19.170305,-2.27919 22.357095,-5.16951 22.357095,-5.16951 19.170305))		1732	71.202	-17.3222	emx/hr	9.66343	-8.67542	emx	1.72611	degrees CCW from + pole west in local solar frame	2.46604	1.99981	0.431291	cm	2.02874	0.196039
EF	2012-05-02T13:45:45	POINT(452.2548 -376.0194)	POLYGON((399.6996 -403.7616,466.3794 -406.4778,480.4332 -355.3062,411.747 -352.4982,399.6996 -403.7616))		POINT(31.9498 -26.5697)	POLYGON((28.423415 -28.510845,33.744985 -28.510845,33.744985 -25.159155,28.423415 -25.159155,28.423415 -28.510845))		1734	2432.3	-72.506	emx/hr	264.268	-49.0817	emx	-0.69372	degrees CCW from + pole west in local solar frame	2.87579	3.69711	1.07174	cm	1.20607	0.0320452
EF	2012-05-02T14:09:45	POINT(467.3256 150.8322)	POLYGON((458.9304 141.2472,472.3272 140.7204,471.3684 160.1178,457.9986 160.6446,458.9304 141.2472))		POINT(29.4237 5.61632)	POLYGON((28.81295 5.013555,29.73825 5.013555,29.73825 6.191845,28.81295 6.191845,28.81295 5.013555))		1735	28.0925	-14.4055	emx/hr	17.9867	-8.8632	emx	0.188609	degrees CCW from + pole west in local solar frame	1.01611	0.633857	0.548937	cm	1.71815	0.537314
EF	2012-05-02T15:21:45	POINT(637.986 -305.2698)	POLYGON((604.362 -349.6872,636.096 -351.8772,656.838 -281.0556,624.078 -278.7828,604.362 -349.6872))		POINT(45.8629 -21.4358)	POLYGON((44.000715 -24.3653,46.991685 -24.3653,46.991685 -19.8521,44.000715 -19.8521,44.000715 -24.3653))		1743	24.4505	-330.493	emx/hr	74.5283	-29.9073	emx	-0.43722	degrees CCW from + pole west in local solar frame	1.87454	0.820607	3.90112	cm	0.794007	0.0641554
EF	2012-05-02T19:09:45	POINT(-64.3764 152.4774)	POLYGON((-69.7962 144.3888,-61.8018 144.4272,-61.7226 157.785,-69.7068 157.7466,-69.7962 144.3888))		POINT(-3.87579 5.22436)	POLYGON((-4.199504 4.735367,-3.717776 4.735367,-3.717776 5.545913,-4.199504 5.545913,-4.199504 4.735367))		1758	30.3769	-14.0855	emx/hr	21.1262	-10.1731	emx	2.20907	degrees CCW from + pole west in local solar frame	1.15475	0.418421	0.418421	cm	2.75978	0.385426
EF	2012-05-02T20:57:45	POINT(-691.95 -397.8654)	POLYGON((-701.106 -403.3368,-683.838 -401.6946,-687.372 -392.946,-704.724 -394.5978,-701.106 -403.3368))		POINT(-54.4416 -26.9782)	POLYGON((-55.74186 -27.270769,-53.71274 -27.270769,-53.71274 -26.691831,-55.74186 -26.691831,-55.74186 -27.270769))		1767	35.3846	-37.9511	emx/hr	16.7014	-7.10342	emx	-2.68152	degrees CCW from + pole west in local solar frame	1.08929	0.711811	0.711811	cm	1.5303	0.644292
EF	2012-05-02T21:57:45	POINT(124.1622 -414.6432)	POLYGON((115.7412 -421.923,131.3748 -422.0808,132.2904 -411.6768,116.5476 -411.5178,115.7412 -421.923))		POINT(8.59193 -29.6103)	POLYGON((8.04503 -30.10113,9.14057 -30.10113,9.14057 -29.40747,8.04503 -29.40747,8.04503 -30.10113))		1769	20.756	-16.9418	emx/hr	5.31925	-8.11633	emx	-1.28839	degrees CCW from + pole west in local solar frame	0.745251	0.551303	0.63659	cm	1.25474	0.169463
EF	2012-05-02T22:57:45	POINT(-70.11 329.058)	POLYGON((-79.488 322.458,-67.6758 322.5246,-67.539 328.8462,-79.3266 328.7796,-79.488 322.458))		POINT(-4.37933 16.1998)	POLYGON((-4.956054 15.782221,-4.218106 15.782221,-4.218106 16.185379,-4.956054 16.185379,-4.956054 15.782221))		1773	38.9468	-14.9955	emx/hr	4.50218	-8.67695	emx	1.83482	degrees CCW from + pole west in local solar frame	0.600651	0.426375	0.426375	cm	1.40874	0.499115
EF	2012-05-02T23:09:45	POINT(-175.8156 -225.1494)	POLYGON((-246.9318 -255.1548,-151.0284 -253.6884,-155.3208 -166.3602,-253.9488 -167.8776,-246.9318 -255.1548))		POINT(-11.115 -17.488)	POLYGON((-15.87902 -19.272785,-9.63238 -19.272785,-9.63238 -13.905415,-15.87902 -13.905415,-15.87902 -19.272785))		1777	12.7215	-213.973	emx/hr	33.3674	-60.4531	emx	-2.13697	degrees CCW from + pole west in local solar frame	3.2341	0.609939	3.84552	cm	1.45175	0.0725334
EF	2012-05-02T23:45:45	POINT(803.586 48.588)	POLYGON((799.386 39.8139,809.724 38.69034,809.436 60.0126,799.104 61.1376,799.386 39.8139))		POINT(57.364 0.796513)	POLYGON((56.888045 0.240685,58.049555 0.240685,58.049555 1.524825,56.888045 1.524825,56.888045 0.240685))		1780	105.961	-166.425	emx/hr	79.6779	-77.3182	emx	0.0138844	degrees CCW from + pole west in local solar frame	1.09491	0.697879	1.5605	cm	0.969639	0.25755
EF	2012-05-03T00:09:45	POINT(-38.2473 322.8432)	POLYGON((-46.5741 303.3546,-24.33258 303.4146,-24.11922 331.9332,-46.16568 331.8738,-46.5741 303.3546))		POINT(-2.38264 15.8003)	POLYGON((-2.88474 14.56531,-1.50666 14.56531,-1.50666 16.37829,-2.88474 16.37829,-2.88474 14.56531))		1784	16.3636	-56.8101	emx/hr	18.0301	-24.4966	emx	1.72047	degrees CCW from + pole west in local solar frame	1.54981	0.601854	1.31171	cm	1.61982	0.336714
EF	2012-05-03T00:33:45	POINT(-55.2603 327.996)	POLYGON((-63.4332 320.5848,-51.87144 320.6358,-51.70296 330.7824,-63.2274 330.732,-63.4332 320.5848))		POINT(-3.44938 16.1346)	POLYGON((-3.951017 15.664546,-3.230003 15.664546,-3.230003 16.311654,-3.951017 16.311654,-3.951017 15.664546))		1786	13.3896	-9.09985	emx/hr	7.78489	-6.99283	emx	1.78141	degrees CCW from + pole west in local solar frame	0.728582	0.521879	0.521879	cm	1.39607	0.116029
EF	2012-05-03T00:33:45	POINT(6.76644 437.4282)	POLYGON((-37.67034 390.153,30.54708 390.1722,29.49192 462.042,-36.36918 462.0234,-37.67034 390.153))		POINT(0.441583 23.2975)	POLYGON((-2.405653 20.154125,1.950557 20.154125,1.950557 24.973875,-2.405653 24.973875,-2.405653 20.154125))		1787	55.4197	-507.693	emx/hr	114.948	-126.885	emx	1.55184	degrees CCW from + pole west in local solar frame	6.505	1.74195	2.46348	cm	3.09362	0.733743
EF	2012-05-03T00:45:45	POINT(-765.12 282.549)	POLYGON((-780.654 271.9128,-766.116 273.4776,-761.892 292.0884,-776.352 290.5296,-780.654 271.9128))		POINT(-56.1299 15.0567)	POLYGON((-57.67089 14.47929,-56.01311 14.47929,-56.01311 15.65171,-57.67089 15.65171,-57.67089 14.47929))		1791	31.1999	-124.056	emx/hr	11.8297	-12.6338	emx	2.87952	degrees CCW from + pole west in local solar frame	1.68684	0.570417	1.33775	cm	1.76802	0.196696
EF	2012-05-03T00:57:45	POINT(-295.2528 289.6434)	POLYGON((-303.5652 276.543,-289.3608 276.8772,-287.4144 301.6128,-301.5234 301.281,-303.5652 276.543))		POINT(-18.5536 13.9116)	POLYGON((-19.028364 13.099905,-18.105836 13.099905,-18.105836 14.656495,-19.028364 14.656495,-19.028364 13.099905))		1793	29.5614	-12.2341	emx/hr	14.6917	-4.6834	emx	2.49822	degrees CCW from + pole west in local solar frame	1.27687	0.753569	0.532854	cm	1.98514	0.551874
EF	2012-05-03T02:21:45	POINT(-545.4582 -47.15898)	POLYGON((-557.511 -54.52806,-537.4056 -53.55792,-537.9654 -44.40036,-558.0912 -45.37212,-557.511 -54.52806))		POINT(-35.0307 -6.04896)	POLYGON((-35.95718 -6.455212,-34.46942 -6.455212,-34.46942 -5.905008,-35.95718 -5.905008,-35.95718 -6.455212))		1800	25.1902	-28.7758	emx/hr	1.62012	-15.4603	emx	-2.9706	degrees CCW from + pole west in local solar frame	1.43344	0.566786	0.566786	cm	2.52907	0.255502
EF	2012-05-03T02:45:45	POINT(-119.334 -202.6578)	POLYGON((-124.9962 -212.1072,-114.4212 -212.0136,-115.0446 -194.5722,-125.6772 -194.6664,-124.9962 -212.1072))		POINT(-7.46437 -16.1292)	POLYGON((-7.844182 -16.70599,-7.176858 -16.70599,-7.176858 -15.63621,-7.844182 -15.63621,-7.844182 -16.70599))		1806	60.5267	-8.20119	emx/hr	47.4368	-3.50279	emx	-2.00423	degrees CCW from + pole west in local solar frame	1.44325	0.427587	0.302349	cm	3.95445	0.750474
EF	2012-05-03T03:33:45	POINT(486.045 -406.284)	POLYGON((466.971 -424.347,485.0628 -425.1888,492.8286 -400.4322,474.4476 -399.5754,466.971 -424.347))		POINT(35.3379 -28.3936)	POLYGON((34.22456 -29.6398,35.75104 -29.6398,35.75104 -27.9902,34.22456 -27.9902,34.22456 -29.6398))		1813	119.315	-7.41876	emx/hr	16.8188	-4.6311	emx	-0.676864	degrees CCW from + pole west in local solar frame	1.31916	1.30503	0.348783	cm	1.5953	0.649929
EF	2012-05-03T03:57:45	POINT(-317.421 -617.682)	POLYGON((-333.5028 -622.206,-306.8178 -621.282,-308.0934 -618.18,-334.8894 -619.104,-333.5028 -622.206))		POINT(-27.4245 -43.807)	POLYGON((-29.10853 -44.115784,-26.58407 -44.115784,-26.58407 -43.870217,-29.10853 -43.870217,-29.10853 -44.115784))		1816	35.9592	-22.8334	emx/hr	2.49104	-14.6997	emx	-2.13014	degrees CCW from + pole west in local solar frame	1.78919	0.522361	0.522361	cm	3.4252	0.821963
EF	2012-05-03T05:33:45	POINT(278.46 99.183)	POLYGON((270.567 90.4044,285.7218 90.0876,285.5238 107.1408,270.3798 107.4576,270.567 90.4044))		POINT(16.9451 2.21073)	POLYGON((16.445278 1.672045,17.395323 1.672045,17.395323 2.699715,16.445278 2.699715,16.445278 1.672045))		1828	32.0336	-24.2655	emx/hr	36.6431	-28.2552	emx	0.129731	degrees CCW from + pole west in local solar frame	0.921985	0.739246	0.603591	cm	1.37319	0.125433
EF	2012-05-03T06:45:45	POINT(-183.2844 50.92158)	POLYGON((-190.2072 36.99294,-177.438 37.16406,-177.507 63.6864,-190.281 63.5154,-190.2072 36.99294))		POINT(-11.0514 -0.783908)	POLYGON((-11.477947 -1.613749,-10.697853 -1.613749,-10.697853 -0.022169,-11.477947 -0.022169,-11.477947 -1.613749))		1832	47.0361	-46.9313	emx/hr	44.6288	-22.9755	emx	-3.07078	degrees CCW from + pole west in local solar frame	1.22119	1.03177	1.03177	cm	1.18358	0.318386
EF	2012-05-03T10:45:45	POINT(608.124 510.7596)	POLYGON((601.392 497.454,626.958 495.5046,614.478 523.7052,589.4196 525.6198,601.392 497.454))		POINT(47.2256 29.7581)	POLYGON((45.94719 28.74736,48.53461 28.74736,48.53461 30.75624,45.94719 30.75624,45.94719 28.74736))		1846	57.3866	-45.5771	emx/hr	19.0502	-20.4556	emx	0.562278	degrees CCW from + pole west in local solar frame	1.65198	0.77037	0.66716	cm	2.29836	0.558195
EF	2012-05-03T12:09:45	POINT(392.2482 -624.51)	POLYGON((379.4178 -637.122,389.1504 -637.56,400.6836 -616.11,390.663 -615.66,379.4178 -637.122))		POINT(34.8889 -44.083)	POLYGON((34.2787 -45.11628,35.2879 -45.11628,35.2879 -43.40352,34.2787 -43.40352,34.2787 -45.11628))		1854	29.3319	-25.5124	emx/hr	12.9879	-11.3493	emx	-0.901298	degrees CCW from + pole west in local solar frame	1.85332	0.667224	0.770443	cm	2.57823	0.525301
EF	2012-05-03T12:36:00	POINT(-302.8026 390.0444)	POLYGON((-318.3072 379.728,-296.7978 380.2728,-294.6876 396.9786,-316.0446 396.4368,-318.3072 379.728))		POINT(-19.7642 20.4398)	POLYGON((-20.731375 19.787215,-19.272025 19.787215,-19.272025 20.884785,-20.731375 20.884785,-20.731375 19.787215))		1858	36.5812	-28.265	emx/hr	9.69541	-24.3037	emx	2.33939	degrees CCW from + pole west in local solar frame	0.911522	0.831555	0.831555	cm	1.09617	0.682069
EF	2012-05-03T13:42:00	POINT(-215.8998 21.98442)	POLYGON((-226.3518 16.22622,-209.9754 16.48656,-210.0522 24.29712,-226.434 24.0366,-226.3518 16.22622))		POINT(-13.0623 -2.46138)	POLYGON((-13.710615 -2.796388,-12.701185 -2.796388,-12.701185 -2.328192,-13.710615 -2.328192,-13.710615 -2.796388))		1868	20.0176	-15.7072	emx/hr	13.3473	-0.63974	emx	-2.95534	degrees CCW from + pole west in local solar frame	0.989236	0.51791	0.51791	cm	1.91006	0.358985
