event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2012-12-02T04:53:15	POINT(221.0208 61.596)	POLYGON((203.4918 52.98732,226.5216 53.04924,226.3008 66.0552,203.2938 65.994,203.4918 52.98732))		POINT(13.0997 4.28984)	POLYGON((12.036665 3.787335,13.423335 3.787335,13.423335 4.550805,12.036665 4.550805,12.036665 3.787335))		169	32.3095	-13.2731	emx/hr	23.1878	-9.86873	emx	0.316471	degrees CCW from + pole west in local solar frame	1.06897	0.82799	0.413995	cm	1.72139	0.48219
EF	2012-12-02T07:17:15	POINT(-323.8428 275.3388)	POLYGON((-326.571 265.062,-324.099 265.0524,-322.515 280.1826,-324.975 280.1922,-326.571 265.062))		POINT(-20.2672 17.0003)	POLYGON((-20.375349 16.372931,-20.214251 16.372931,-20.214251 17.296669,-20.375349 17.296669,-20.375349 16.372931))		180	13.7627	-27.4524	emx/hr	17.1296	-1.83243	emx	2.44363	degrees CCW from + pole west in local solar frame	0.971458	0.609404	0.430913	cm	1.86762	0.275183
EF	2012-12-02T08:17:15	POINT(304.5834 -311.232)	POLYGON((279.0306 -338.7258,306.648 -338.601,311.3814 -296.0136,283.338 -296.1384,279.0306 -338.7258))		POINT(19.1146 -17.9232)	POLYGON((17.640085 -19.626515,19.453715 -19.626515,19.453715 -16.985885,17.640085 -16.985885,17.640085 -19.626515))		183	67.6889	-19.4435	emx/hr	7.13019	-12.3925	emx	-0.753242	degrees CCW from + pole west in local solar frame	2.57848	1.69471	0.430456	cm	2.42662	0.437222
EF	2012-12-02T08:29:15	POINT(340.5096 -291.6192)	POLYGON((329.6052 -304.7652,338.613 -304.719,341.7498 -276.084,332.6586 -276.1296,329.6052 -304.7652))		POINT(21.3285 -16.7254)	POLYGON((20.707573 -17.53186,21.301027 -17.53186,21.301027 -15.77334,20.707573 -15.77334,20.707573 -17.53186))		186	39.7754	-19.4353	emx/hr	46.8092	-24.6357	emx	-0.66502	degrees CCW from + pole west in local solar frame	1.40168	0.808283	0.611004	cm	1.97518	0.522452
EF	2012-12-02T08:41:15	POINT(397.065 325.9326)	POLYGON((389.8002 318.759,401.9526 318.8184,399.7554 332.577,387.6696 332.5182,389.8002 318.759))		POINT(25.6311 20.0901)	POLYGON((25.053382 19.646951,25.892018 19.646951,25.892018 20.502849,25.053382 20.502849,25.053382 19.646951))		187	20.6703	-22.0721	emx/hr	20.4849	-2.79802	emx	0.664796	degrees CCW from + pole west in local solar frame	1.03923	0.701476	0.543361	cm	1.66966	0.479979
EF	2012-12-02T09:29:15	POINT(-495.0504 22.89504)	POLYGON((-496.4394 10.65468,-495.6948 10.64958,-495.3156 33.46218,-496.0596 33.46728,-496.4394 10.65468))		POINT(-30.4485 1.92178)	POLYGON((-30.531559 1.20366,-30.480841 1.20366,-30.480841 2.5413,-30.531559 2.5413,-30.531559 1.20366))		191	26.1029	-11.3684	emx/hr	1.96851	-10.6106	emx	3.07856	degrees CCW from + pole west in local solar frame	0.97089	0.538597	0.439762	cm	1.98473	0.520352
EF	2012-12-02T09:53:15	POINT(-118.6434 -687.834)	POLYGON((-137.6682 -705.048,-115.203 -705.108,-119.121 -681.948,-142.35 -681.882,-137.6682 -705.048))		POINT(-9.74024 -44.1091)	POLYGON((-11.61508 -45.55965,-9.69932 -45.55965,-9.69932 -43.62275,-11.61508 -43.62275,-11.61508 -45.55965))		193	47.3158	-19.6764	emx/hr	85.1616	7.24927	emx	-1.78813	degrees CCW from + pole west in local solar frame	1.30737	1.18972	0.971406	cm	1.20989	0.629673
EF	2012-12-02T10:41:15	POINT(338.3106 32.34042)	POLYGON((328.7478 23.83578,342.4206 23.89332,342.1884 39.21708,328.5246 39.1599,328.7478 23.83578))		POINT(20.2629 2.52011)	POLYGON((19.65874 2.023922,20.51286 2.023922,20.51286 2.922338,19.65874 2.922338,19.65874 2.023922))		196	38.751	-28.7232	emx/hr	13.2514	-24.4162	emx	0.123736	degrees CCW from + pole west in local solar frame	0.887545	0.72995	0.72995	cm	1.2159	0.243637
EF	2012-12-02T14:41:15	POINT(-681.39 -128.2476)	POLYGON((-686.316 -141.3456,-678.756 -141.4356,-681.018 -115.7052,-688.602 -115.6158,-686.316 -141.3456))		POINT(-44.6671 -7.08653)	POLYGON((-45.18308 -7.86675,-44.54932 -7.86675,-44.54932 -6.34395,-45.18308 -6.34395,-45.18308 -7.86675))		214	41.1655	-25.3773	emx/hr	0.733825	-12.9668	emx	-2.98425	degrees CCW from + pole west in local solar frame	1.29614	0.595525	0.595525	cm	2.17647	0.563241
EF	2012-12-02T15:05:15	POINT(-771.246 184.1874)	POLYGON((-806.748 167.5668,-768.708 166.995,-762.414 205.9782,-800.142 206.535,-806.748 167.5668))		POINT(-53.6648 11.257)	POLYGON((-57.138995 10.23539,-53.146205 10.23539,-53.146205 12.56681,-57.138995 12.56681,-57.138995 10.23539))		215	399.947	-19.9915	emx/hr	204.684	-14.3536	emx	2.93483	degrees CCW from + pole west in local solar frame	3.26762	2.14555	0.536386	cm	2.43677	0.414442
EF	2012-12-02T17:05:15	POINT(498.9534 214.3746)	POLYGON((488.835 202.8282,510.7368 202.9638,507.9876 224.8614,486.2034 224.7276,488.835 202.8282))		POINT(31.6275 13.2088)	POLYGON((30.81907 12.52002,32.36553 12.52002,32.36553 13.83598,30.81907 13.83598,30.81907 12.52002))		220	29.4801	-33.3096	emx/hr	42.4583	-21.4285	emx	0.395616	degrees CCW from + pole west in local solar frame	1.28733	0.708829	0.776483	cm	1.73341	0.372251
EF	2012-12-02T17:17:15	POINT(313.6386 220.8228)	POLYGON((302.4492 197.7804,320.8524 197.844,318.6288 226.2,300.3534 226.1376,302.4492 197.7804))		POINT(19.2746 13.6483)	POLYGON((18.45417 12.268305,19.62223 12.268305,19.62223 13.970895,18.45417 13.970895,18.45417 12.268305))		221	57.2939	-13.3651	emx/hr	17.1074	-6.97578	emx	0.616138	degrees CCW from + pole west in local solar frame	1.1205	1.27783	0.425942	cm	1.31531	0.344881
EF	2012-12-02T18:17:15	POINT(-163.8492 -395.4882)	POLYGON((-175.401 -409.5108,-156.6264 -409.557,-158.0448 -391.2162,-176.9898 -391.17,-175.401 -409.5108))		POINT(-10.5096 -23.2463)	POLYGON((-11.339755 -24.15092,-10.112245 -24.15092,-10.112245 -22.97168,-11.339755 -22.97168,-11.339755 -24.15092))		225	41.0246	-13.9926	emx/hr	20.8831	-18.199	emx	-1.99539	degrees CCW from + pole west in local solar frame	0.792386	0.95982	0.525715	cm	1.0668	0.455078
EF	2012-12-02T19:05:15	POINT(-416.4678 -401.0172)	POLYGON((-419.4984 -411.4836,-411.591 -411.5376,-414.8076 -395.9436,-422.7774 -395.8896,-419.4984 -411.4836))		POINT(-27.7323 -23.6777)	POLYGON((-28.113546 -24.3553,-27.537454 -24.3553,-27.537454 -23.3505,-28.113546 -23.3505,-28.113546 -24.3553))		230	23.1022	-24.3523	emx/hr	17.7355	-2.74506	emx	-2.4349	degrees CCW from + pole west in local solar frame	1.00965	0.453398	0.641202	cm	1.84478	0.323692
EF	2012-12-02T20:41:15	POINT(-201.5766 163.1718)	POLYGON((-292.2378 61.3974,-167.9724 61.083,-162.8574 238.8348,-283.3398 239.1144,-292.2378 61.3974))		POINT(-12.0888 10.2037)	POLYGON((-17.435575 4.18426,-9.915625 4.18426,-9.915625 14.73956,-17.435575 14.73956,-17.435575 4.18426))		237	4705.24	-28.8116	emx/hr	288.464	-41.2378	emx	2.44055	degrees CCW from + pole west in local solar frame	2.87592	7.82277	1.01844	cm	0.650571	0.148636
EF	2012-12-02T23:29:15	POINT(99.5946 -515.3148)	POLYGON((93.0852 -532.4856,106.953 -532.4634,109.3182 -502.9248,95.1432 -502.947,93.0852 -532.4856))		POINT(6.84317 -31.2235)	POLYGON((6.477858 -32.41721,7.448122 -32.41721,7.448122 -30.37239,6.477858 -30.37239,6.477858 -32.41721))		246	35.7901	-43.886	emx/hr	18.4989	-12.1998	emx	-1.35504	degrees CCW from + pole west in local solar frame	1.51184	0.700429	1.0851	cm	1.69344	0.117251
EF	2012-12-03T00:17:15	POINT(471.3942 255.1326)	POLYGON((386.9088 190.5516,499.9992 191.112,484.0128 303.5802,374.5344 303.069,386.9088 190.5516))		POINT(30.056 15.6452)	POLYGON((23.84435 11.781935,31.50445 11.781935,31.50445 18.603865,23.84435 18.603865,23.84435 11.781935))		250	36.1364	-499.831	emx/hr	34.8155	-83.4455	emx	0.47994	degrees CCW from + pole west in local solar frame	2.67795	0.894279	5.29063	cm	0.865962	0.0658139
EF	2012-12-03T01:05:15	POINT(791.79 175.8996)	POLYGON((782.322 165.3486,799.464 165.5856,795.732 189.0756,778.668 188.8422,782.322 165.3486))		POINT(55.6453 10.7146)	POLYGON((54.488505 10.094505,56.297895 10.094505,56.297895 11.496895,54.488505 11.496895,54.488505 10.094505))		254	58.2682	-17.8914	emx/hr	12.8938	-14.2482	emx	0.190224	degrees CCW from + pole west in local solar frame	1.66243	0.776937	0.549378	cm	2.50684	0.795715
EF	2012-12-03T01:41:15	POINT(-442.3542 -280.4262)	POLYGON((-453.9966 -285.6318,-435.8658 -285.7458,-437.8296 -271.1592,-456.0414 -271.0458,-453.9966 -285.6318))		POINT(-28.1098 -16.1552)	POLYGON((-28.972065 -16.478951,-27.711335 -16.478951,-27.711335 -15.586649,-28.972065 -15.586649,-28.972065 -16.478951))		258	48.4688	-24.4629	emx/hr	33.9627	-11.2703	emx	-2.61997	degrees CCW from + pole west in local solar frame	0.802507	0.940806	0.313602	cm	1.2795	0.25742
EF	2012-12-03T02:53:15	POINT(-427.953 -268.4892)	POLYGON((-439.743 -283.4508,-420.9474 -283.563,-423.5682 -262.956,-442.4808 -262.8444,-439.743 -283.4508))		POINT(-27.0107 -15.4256)	POLYGON((-27.958405 -16.345135,-26.664795 -16.345135,-26.664795 -15.086665,-27.958405 -15.086665,-27.958405 -16.345135))		262	48.4716	-23.8232	emx/hr	21.8016	-18.0173	emx	-2.6227	degrees CCW from + pole west in local solar frame	1.02896	0.93439	0.440476	cm	1.49682	0.383651
EF	2012-12-03T03:29:15	POINT(160.0122 -323.9886)	POLYGON((150.5196 -333.9366,158.4012 -333.921,159.2154 -320.2566,151.293 -320.2722,150.5196 -333.9366))		POINT(9.95285 -18.7812)	POLYGON((9.392362 -19.399437,9.889058 -19.399437,9.889058 -18.549362,9.392362 -18.549362,9.392362 -19.399437))		265	17.8567	-27.3638	emx/hr	16.0814	-24.4067	emx	-1.08349	degrees CCW from + pole west in local solar frame	0.772006	0.422551	0.731879	cm	1.33747	0.590931
EF	2012-12-03T03:41:15	POINT(507.9828 255.8112)	POLYGON((432.1776 192.2286,536.8848 192.7914,521.1312 297.2196,419.493 296.7036,432.1776 192.2286))		POINT(32.6703 15.6585)	POLYGON((26.85334 11.85367,34.14686 11.85367,34.14686 18.18373,26.85334 18.18373,26.85334 11.85367))		266	74.9567	-499.937	emx/hr	35.8396	-89.5903	emx	0.446942	degrees CCW from + pole west in local solar frame	2.60361	0.907052	5.36619	cm	0.830068	0.223139
EF	2012-12-03T03:41:15	POINT(605.46 -440.742)	POLYGON((590.4474 -449.6826,614.646 -449.3976,621.246 -430.6944,596.7906 -430.98,590.4474 -449.6826))		POINT(43.8116 -26.4147)	POLYGON((42.730405 -26.995495,44.945795 -26.995495,44.945795 -25.765105,42.730405 -25.765105,42.730405 -26.995495))		268	71.0646	-26.5828	emx/hr	47.1844	-17.1869	emx	-0.542561	degrees CCW from + pole west in local solar frame	2.47318	0.95129	0.508486	cm	3.38844	0.567683
EF	2012-12-03T06:05:15	POINT(426.5952 166.8186)	POLYGON((409.6566 154.332,436.1904 154.4502,434.8812 170.697,408.4266 170.5806,409.6566 154.332))		POINT(26.3293 10.329)	POLYGON((25.146595 9.59173,26.903405 9.59173,26.903405 10.55747,25.146595 10.55747,25.146595 9.59173))		270	44.051	-23.7438	emx/hr	20.8735	-7.87288	emx	0.373851	degrees CCW from + pole west in local solar frame	1.54093	0.687233	0.532328	cm	2.52702	0.609767
EF	2012-12-03T08:05:15	POINT(-50.68542 -392.3058)	POLYGON((-60.7254 -404.4426,-44.15346 -404.454,-44.55336 -385.8156,-61.2756 -385.8042,-60.7254 -404.4426))		POINT(-3.23058 -23.1022)	POLYGON((-3.89453 -23.882095,-2.83067 -23.882095,-2.83067 -22.687105,-3.89453 -22.687105,-3.89453 -23.882095))		276	45.1415	-27.3515	emx/hr	12.5479	-23.571	emx	-1.70973	degrees CCW from + pole west in local solar frame	1.04796	0.952104	0.673239	cm	1.28952	0.24559
EF	2012-12-03T09:41:15	POINT(-10.89984 150.8346)	POLYGON((-18.41808 143.754,0.424259 143.7522,0.423682 151.8066,-18.393 151.8078,-18.41808 143.754))		POINT(-0.647182 9.41413)	POLYGON((-1.09232 8.994492,0.02516 8.994492,0.02516 9.471788,-1.09232 9.471788,-1.09232 8.994492))		282	25.4196	-7.4013	emx/hr	5.63053	-5.76951	emx	1.63943	degrees CCW from + pole west in local solar frame	1.08195	0.649306	0.290378	cm	2.30279	0.476752
EF	2012-12-03T09:53:15	POINT(523.899 234.4848)	POLYGON((468.2508 196.1784,580.158 196.8066,561.2412 309.2382,452.9772 308.6694,468.2508 196.1784))		POINT(33.5916 14.3341)	POLYGON((29.327205 12.050135,37.377995 12.050135,37.377995 18.882265,29.327205 18.882265,29.327205 12.050135))		287	36.363	-483.914	emx/hr	82.9788	-157.971	emx	0.403323	degrees CCW from + pole west in local solar frame	2.92763	1.01616	4.90503	cm	0.988866	0.10541
EF	2012-12-03T10:05:15	POINT(-211.2462 484.203)	POLYGON((-226.5834 473.2224,-204.6768 473.1816,-203.001 485.3058,-224.7288 485.3466,-226.5834 473.2224))		POINT(-14.483 30.2175)	POLYGON((-15.4421 29.47658,-13.9169 29.47658,-13.9169 30.29302,-15.4421 30.29302,-15.4421 29.47658))		288	47.0697	-11.4882	emx/hr	4.50159	-13.1199	emx	2.01774	degrees CCW from + pole west in local solar frame	1.25063	0.892497	0.54654	cm	1.73815	0.469266
EF	2012-12-03T11:53:15	POINT(630.066 394.2102)	POLYGON((619.074 387.6528,640.308 387.8094,636.456 399.777,615.354 399.6228,619.074 387.6528))		POINT(45.0097 24.1833)	POLYGON((43.836825 23.769308,45.760775 23.769308,45.760775 24.537092,43.836825 24.537092,43.836825 23.769308))		294	44.2635	-15.3116	emx/hr	13.3182	-19.947	emx	0.493033	degrees CCW from + pole west in local solar frame	1.26867	0.80459	0.623233	cm	1.77707	0.16333
EF	2012-12-03T12:05:15	POINT(532.1436 248.2806)	POLYGON((491.841 216.981,586.6218 217.5192,572.6724 297.7314,480.1422 297.2304,491.841 216.981))		POINT(34.3412 15.1556)	POLYGON((31.13127 13.280045,38.08473 13.280045,38.08473 18.159155,31.13127 18.159155,31.13127 13.280045))		295	19.6936	-478.653	emx/hr	74.0938	-99.3666	emx	0.415616	degrees CCW from + pole west in local solar frame	3.60563	1.29341	5.63784	cm	1.0404	0.256801
EF	2012-12-03T12:53:15	POINT(554.9886 207.6396)	POLYGON((534.0912 196.836,569.7348 197.0442,566.4138 221.5356,530.9772 221.3316,534.0912 196.836))		POINT(35.5994 12.6952)	POLYGON((33.97131 12.05531,36.59409 12.05531,36.59409 13.52569,33.97131 13.52569,33.97131 12.05531))		301	104.387	-35.4733	emx/hr	57.1357	-61.0038	emx	0.342552	degrees CCW from + pole west in local solar frame	1.09701	1.37508	0.793902	cm	1.01155	0.295729
EF	2012-12-03T13:41:15	POINT(651.222 -320.7912)	POLYGON((637.494 -337.5702,664.194 -337.281,669.888 -314.7222,642.96 -315.0108,637.494 -337.5702))		POINT(44.776 -18.8036)	POLYGON((43.93782 -19.843215,46.30538 -19.843215,46.30538 -18.438585,43.93782 -18.438585,43.93782 -19.843215))		305	25.623	-153.593	emx/hr	8.45216	-9.25477	emx	-0.397583	degrees CCW from + pole west in local solar frame	3.03121	0.498397	1.11445	cm	3.75883	0.669972
EF	2012-12-03T14:17:15	POINT(565.5642 236.031)	POLYGON((509.4084 207.5436,599.6766 208.0656,582.1824 306.816,494.5434 306.339,509.4084 207.5436))		POINT(36.691 14.3935)	POLYGON((32.2916 12.69811,38.9832 12.69811,38.9832 18.70589,32.2916 18.70589,32.2916 12.69811))		308	113.739	-499.552	emx/hr	86.6833	-86.9209	emx	0.373842	degrees CCW from + pole west in local solar frame	3.00196	1.31019	5.28154	cm	0.910827	0.096326
EF	2012-12-03T19:54:45	POINT(668.28 242.4216)	POLYGON((656.28 236.3922,675.954 236.5368,674.478 244.473,654.84 244.329,656.28 236.3922))		POINT(45.0186 14.7155)	POLYGON((43.90436 14.356406,45.58724 14.356406,45.58724 14.836794,43.90436 14.836794,43.90436 14.356406))		6	24.7989	-15.4541	emx/hr	17.0146	-2.39348	emx	0.315929	degrees CCW from + pole west in local solar frame	1.62014	0.605055	0.494025	cm	2.94818	0.63705
EF	2012-12-03T20:42:45	POINT(-287.814 -275.6748)	POLYGON((-300.651 -291.4878,-263.5398 -291.6042,-266.4426 -255.3888,-303.9624 -255.2736,-300.651 -291.4878))		POINT(-17.8213 -15.9124)	POLYGON((-18.74237 -16.8838,-16.35783 -16.8838,-16.35783 -14.6728,-18.74237 -14.6728,-18.74237 -16.8838))		12	23.8856	-123.89	emx/hr	15.2733	-57.5438	emx	-2.41272	degrees CCW from + pole west in local solar frame	2.23233	0.522163	1.59523	cm	2.10857	0.412026
