event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid	ef_pospeakfluxonsetrate	ef_negpeakfluxonsetrate	ef_onsetrateunit	ef_sumpossignedflux	ef_sumnegsignedflux	ef_fluxunit	ef_axisorientation	ef_axisorientationunit	ef_axislength	ef_posequivradius	ef_negequivradius	ef_lengthunit	ef_aspectratio	ef_proximityratio
EF	2012-11-01T09:10:30	POINT(-43.23528 -579.1944)	POLYGON((-48.0987 -586.3008,-40.7586 -586.3326,-41.1453 -574.8456,-48.55506 -574.8144,-48.0987 -586.3008))		POINT(-3.02144 -32.3251)	POLYGON((-3.381634 -32.852429,-2.865106 -32.852429,-2.865106 -32.004571,-3.381634 -32.004571,-3.381634 -32.852429))		312	17.8453	-31.8114	emx/hr	0.443933	-12.5583	emx	-1.664	degrees CCW from + pole west in local solar frame	0.574377	0.447421	0.447421	cm	1.28375	0.545336
EF	2012-11-01T11:22:30	POINT(703.644 -110.0766)	POLYGON((687.444 -115.2846,710.928 -113.4228,711.642 -96.7584,688.134 -98.6202,687.444 -115.2846))		POINT(46.6108 -3.56451)	POLYGON((45.24327 -3.799895,47.26073 -3.799895,47.26073 -2.808265,45.24327 -2.808265,45.24327 -3.799895))		324	65.8596	-15.978	emx/hr	4.5999	-15.8063	emx	-0.0763255	degrees CCW from + pole west in local solar frame	1.94208	1.05379	0.351262	cm	2.76444	0.730009
EF	2012-11-01T11:46:30	POINT(-463.0404 305.5038)	POLYGON((-474.6858 301.989,-453.1206 301.035,-451.5972 308.6718,-473.0898 309.6222,-474.6858 301.989))		POINT(-30.9709 22.0481)	POLYGON((-31.778505 21.799158,-30.177495 21.799158,-30.177495 22.274442,-31.778505 22.274442,-31.778505 21.799158))		325	27.9032	-6.32636	emx/hr	6.83931	-5.79834	emx	2.52293	degrees CCW from + pole west in local solar frame	1.91661	0.564635	0.325992	cm	4.30395	0.664845
EF	2012-11-01T14:58:30	POINT(491.7198 -344.7474)	POLYGON((485.8026 -356.2716,488.9598 -356.121,491.8896 -338.907,488.7138 -339.0576,485.8026 -356.2716))		POINT(32.0217 -17.1817)	POLYGON((31.731856 -17.900245,31.962744 -17.900245,31.962744 -16.810355,31.731856 -16.810355,31.731856 -17.900245))		334	69.4866	-19.8144	emx/hr	1.27996	-26.1991	emx	-0.492469	degrees CCW from + pole west in local solar frame	1.056	0.456553	0.559161	cm	2.07933	0.626108
EF	2012-11-01T20:33:00	POINT(158.7504 -79.2072)	POLYGON((147.2946 -87.2904,165.552 -87.0678,165.573 -75.7284,147.3132 -75.951,147.2946 -87.2904))		POINT(9.40374 -0.467384)	POLYGON((8.720485 -0.937792,9.811635 -0.937792,9.811635 -0.266668,8.720485 -0.266668,8.720485 -0.937792))		351	8.64753	-18.0449	emx/hr	12.2999	-6.83716	emx	-0.049661	degrees CCW from + pole west in local solar frame	1.15971	0.506213	0.506213	cm	2.29095	0.555409
EF	2012-11-01T23:33:00	POINT(-490.2966 -186.363)	POLYGON((-498.2958 -196.1328,-485.529 -196.7046,-486.6054 -180.9072,-499.3998 -180.3348,-498.2958 -196.1328))		POINT(-30.6096 -7.41088)	POLYGON((-31.215642 -8.023094,-30.328959 -8.023094,-30.328959 -7.071966,-31.215642 -7.071966,-31.215642 -8.023094))		364	44.5386	-21.2186	emx/hr	15.1813	-18.6659	emx	-2.90405	degrees CCW from + pole west in local solar frame	0.979196	0.628998	0.544728	cm	1.66853	0.381089
EF	2012-11-02T01:21:00	POINT(511.461 563.532)	POLYGON((500.562 552.1992,526.2024 553.86,517.6062 570.1116,492.384 568.4796,500.562 552.1992))		POINT(42.5024 38.7011)	POLYGON((40.87322 37.954665,43.47078 37.954665,43.47078 39.136335,40.87322 39.136335,40.87322 37.954665))		370	21.3667	-22.7603	emx/hr	15.6428	-3.23868	emx	0.73862	degrees CCW from + pole west in local solar frame	2.20964	0.664703	0.664703	cm	3.32426	0.648931
EF	2012-11-02T02:57:00	POINT(-26.95518 70.0116)	POLYGON((-40.58154 57.81318,-18.00114 57.7626,-17.9478 77.5866,-40.46136 77.637,-40.58154 57.81318))		POINT(-1.60661 8.36852)	POLYGON((-2.414885 7.645635,-1.070935 7.645635,-1.070935 8.817385,-2.414885 8.817385,-2.414885 7.645635))		379	10.8211	-19.7361	emx/hr	0.516636	-10.1006	emx	1.76047	degrees CCW from + pole west in local solar frame	1.74407	0.505705	0.505705	cm	3.44879	0.609726
EF	2012-11-02T03:21:00	POINT(597.7182 572.3838)	POLYGON((588.3012 553.1676,621.582 556.2078,603.906 584.3598,571.5738 581.4114,588.3012 553.1676))		POINT(52.327 38.8451)	POLYGON((49.9453 37.57341,53.9881 37.57341,53.9881 39.63879,49.9453 39.63879,49.9453 37.57341))		382	36.5272	-109.565	emx/hr	19.9245	0.986983	emx	0.638589	degrees CCW from + pole west in local solar frame	2.24457	0.731623	1.19474	cm	2.33037	0.465373
EF	2012-11-02T03:45:00	POINT(-545.1078 219.7116)	POLYGON((-556.17 206.4834,-541.671 205.7154,-538.5612 224.334,-552.9768 225.0972,-556.17 206.4834))		POINT(-35.8505 16.5273)	POLYGON((-36.518065 15.697865,-35.417735 15.697865,-35.417735 16.825935,-36.518065 16.825935,-36.518065 15.697865))		385	20.125	-11.956	emx/hr	10.8958	-4.26349	emx	2.70963	degrees CCW from + pole west in local solar frame	1.30052	0.737353	0.571151	cm	1.98779	0.154222
EF	2012-11-02T03:57:00	POINT(-176.0796 -296.4522)	POLYGON((-182.1084 -309.3792,-174.8046 -309.4854,-175.755 -289.2042,-183.0978 -289.0974,-182.1084 -309.3792))		POINT(-10.7476 -13.6087)	POLYGON((-11.160226 -14.417635,-10.707174 -14.417635,-10.707174 -13.159565,-11.160226 -13.159565,-11.160226 -14.417635))		387	19.4045	-9.42912	emx/hr	7.61166	-6.2568	emx	-2.23926	degrees CCW from + pole west in local solar frame	1.3367	0.514766	0.420305	cm	2.85902	0.697403
EF	2012-11-02T05:09:00	POINT(156.6714 -612.594)	POLYGON((145.5162 -626.004,161.0832 -625.764,164.7126 -602.1,148.7952 -602.34,145.5162 -626.004))		POINT(11.362 -34.9887)	POLYGON((10.680205 -36.00883,11.838595 -36.00883,11.838595 -34.20037,10.680205 -34.20037,10.680205 -36.00883))		395	78.7001	-26.6316	emx/hr	9.69392	-20.2048	emx	-1.25681	degrees CCW from + pole west in local solar frame	2.18005	0.858103	0.458676	cm	3.31119	0.613993
EF	2012-11-02T06:33:00	POINT(405.711 87.0072)	POLYGON((393.8022 75.9174,412.8966 76.5648,411.8496 92.3814,392.8032 91.7364,393.8022 75.9174))		POINT(25.0139 8.9698)	POLYGON((24.187575 8.338042,25.442825 8.338042,25.442825 9.275057,24.187575 9.275057,24.187575 8.338042))		400	17.4865	-15.9814	emx/hr	7.29388	-10.4004	emx	0.344309	degrees CCW from + pole west in local solar frame	1.57021	0.434177	0.531756	cm	3.25117	0.734287
EF	2012-11-02T09:09:00	POINT(-780.462 253.6068)	POLYGON((-794.91 236.7732,-775.596 234.561,-766.656 269.0508,-785.754 271.2324,-794.91 236.7732))		POINT(-57.5326 17.4548)	POLYGON((-58.69072 16.35402,-56.45868 16.35402,-56.45868 18.46878,-58.69072 18.46878,-58.69072 16.35402))		414	791.085	-242.076	emx/hr	341.166	-469.538	emx	2.84703	degrees CCW from + pole west in local solar frame	3.57177	2.81984	3.25607	cm	1.17571	0.452724
EF	2012-11-02T09:33:00	POINT(501.471 -308.889)	POLYGON((491.1564 -314.2044,504.4776 -313.5768,506.343 -300.8988,492.972 -301.5282,491.1564 -314.2044))		POINT(32.3258 -15.0059)	POLYGON((31.632907 -15.309486,32.596694 -15.309486,32.596694 -14.519714,31.632907 -14.519714,31.632907 -15.309486))		416	27.6963	-25.2946	emx/hr	15.443	-9.33309	emx	-0.434606	degrees CCW from + pole west in local solar frame	0.927703	0.643268	0.454859	cm	1.68961	0.4213
EF	2012-11-02T09:57:00	POINT(779.34 -245.3364)	POLYGON((718.926 -284.7258,801.246 -276.138,815.91 -196.0812,732.09 -204.7806,718.926 -284.7258))		POINT(55.3354 -12.2853)	POLYGON((49.917775 -14.383855,58.562025 -14.383855,58.562025 -9.492945,49.917775 -9.492945,49.917775 -14.383855))		417	1536.19	-70.624	emx/hr	1121.2	-22.4904	emx	-0.218472	degrees CCW from + pole west in local solar frame	3.20878	4.40036	0.676312	cm	1.26413	0.339073
EF	2012-11-02T10:09:00	POINT(-290.952 -404.1048)	POLYGON((-308.5578 -410.2326,-275.9166 -411.0714,-277.449 -398.151,-310.272 -397.3086,-308.5578 -410.2326))		POINT(-18.6665 -20.6078)	POLYGON((-19.90203 -21.038215,-17.72117 -21.038215,-17.72117 -20.198785,-19.90203 -20.198785,-19.90203 -21.038215))		419	17.2476	-55.8918	emx/hr	21.9852	-35.5625	emx	-2.30681	degrees CCW from + pole west in local solar frame	1.869	0.436192	0.872383	cm	2.85654	0.572746
EF	2012-11-02T10:21:00	POINT(346.3944 63.7554)	POLYGON((338.4624 53.13588,347.5212 53.38812,346.5606 73.2774,337.527 73.026,338.4624 53.13588))		POINT(21.0865 7.69008)	POLYGON((20.551212 7.076275,21.127588 7.076275,21.127588 8.252165,20.551212 8.252165,20.551212 7.076275))		420	13.0304	-34.5859	emx/hr	14.1457	-13.8343	emx	0.349702	degrees CCW from + pole west in local solar frame	0.920722	0.523016	0.739657	cm	1.45837	0.125408
EF	2012-11-02T10:33:00	POINT(-789.834 233.0166)	POLYGON((-813.93 217.4682,-796.86 215.3706,-785.598 260.5056,-802.434 262.5672,-813.93 217.4682))		POINT(-57.9989 16.1635)	POLYGON((-60.388945 15.069645,-58.325055 15.069645,-58.325055 17.826955,-60.388945 17.826955,-60.388945 15.069645))		423	819.937	-29.5051	emx/hr	27.9958	-31.4806	emx	2.8698	degrees CCW from + pole west in local solar frame	2.98934	3.16219	0.816475	cm	1.50268	0.159438
EF	2012-11-02T10:45:00	POINT(-320.6604 323.1786)	POLYGON((-327.5646 316.9446,-319.8936 316.731,-318.0132 329.187,-325.6392 329.3994,-327.5646 316.9446))		POINT(-21.0768 23.3658)	POLYGON((-21.485562 22.965608,-20.958038 22.965608,-20.958038 23.745392,-21.485562 23.745392,-21.485562 22.965608))		427	17.1214	-40.4354	emx/hr	-1.7919	-33.756	emx	2.30473	degrees CCW from + pole west in local solar frame	0.557155	0.627624	0.701705	cm	0.83825	0.303941
EF	2012-11-02T11:09:00	POINT(781.776 -216.5742)	POLYGON((718.938 -284.6766,801.258 -276.099,815.922 -196.0398,732.102 -204.729,718.938 -284.6766))		POINT(55.0751 -10.5184)	POLYGON((49.917775 -14.383855,58.562025 -14.383855,58.562025 -9.492945,49.917775 -9.492945,49.917775 -14.383855))		430	1536.19	-42.3396	emx/hr	696.522	-30.3069	emx	-0.188711	degrees CCW from + pole west in local solar frame	2.18466	4.37205	0.671961	cm	0.86624	0.100914
EF	2012-11-02T11:09:00	POINT(72.8346 -503.304)	POLYGON((64.1448 -517.0788,77.7246 -516.9936,78.7386 -496.2846,64.9812 -496.371,64.1448 -517.0788))		POINT(4.8294 -27.0262)	POLYGON((4.28929 -27.97938,5.19969 -27.97938,5.19969 -26.54502,4.28929 -26.54502,4.28929 -27.97938))		431	19.0419	-33.0192	emx/hr	20.2647	-16.2869	emx	-1.39397	degrees CCW from + pole west in local solar frame	1.37793	0.61648	0.871834	cm	1.85166	0.317648
EF	2012-11-02T11:45:00	POINT(-87.774 -515.0262)	POLYGON((-99.3006 -519.318,-81.276 -519.4626,-81.6654 -512.085,-99.7764 -511.9392,-99.3006 -519.318))		POINT(-5.86709 -27.8496)	POLYGON((-6.65997 -28.156082,-5.44697 -28.156082,-5.44697 -27.641518,-6.65997 -27.641518,-6.65997 -28.156082))		432	7.92116	-10.2784	emx/hr	11.079	-9.17583	emx	-1.77843	degrees CCW from + pole west in local solar frame	1.03439	0.619329	0.437932	cm	1.95674	0.467229
EF	2012-11-02T13:45:00	POINT(714.762 -222.18)	POLYGON((700.26 -233.382,717.138 -231.9798,719.964 -212.028,703.02 -213.4338,700.26 -233.382))		POINT(48.5206 -10.4788)	POLYGON((47.345495 -11.094995,48.872505 -11.094995,48.872505 -9.882405,47.345495 -9.882405,47.345495 -11.094995))		437	67.7385	-44.1689	emx/hr	36.9244	-18.168	emx	-0.212698	degrees CCW from + pole west in local solar frame	1.80825	0.624146	0.882676	cm	2.40008	0.341407
EF	2012-11-02T13:57:00	POINT(-73.227 274.8342)	POLYGON((-80.4594 257.76,-65.946 257.6766,-65.0118 292.8228,-79.32 292.905,-80.4594 257.76))		POINT(-4.61804 20.6081)	POLYGON((-5.041211 19.55832,-4.130069 19.55832,-4.130069 21.72028,-5.041211 21.72028,-5.041211 19.55832))		439	14.1002	-37.8658	emx/hr	8.65397	-16.7792	emx	1.79124	degrees CCW from + pole west in local solar frame	1.91212	0.424979	0.795062	cm	3.13451	0.634694
EF	2012-11-02T15:09:00	POINT(418.455 117.1074)	POLYGON((397.527 103.2762,429.765 104.3976,428.4816 120.1014,396.3402 118.9842,397.527 103.2762))		POINT(26.0004 10.6915)	POLYGON((24.544785 9.914578,26.687615 9.914578,26.687615 10.847622,24.544785 10.847622,24.544785 9.914578))		443	73.1621	-74.834	emx/hr	97.7138	-37.6709	emx	0.390127	degrees CCW from + pole west in local solar frame	1.4386	0.926807	0.873802	cm	1.59791	0.430729
EF	2012-11-02T17:09:00	POINT(393.8454 379.2696)	POLYGON((390.0816 366.6648,398.4024 366.9642,394.1418 386.1408,385.9098 385.845,390.0816 366.6648))		POINT(27.0045 26.7253)	POLYGON((26.528337 25.93365,27.140663 25.93365,27.140663 27.16275,26.528337 27.16275,26.528337 25.93365))		451	32.0034	-15.1859	emx/hr	4.24867	-8.42718	emx	0.780201	degrees CCW from + pole west in local solar frame	1.16001	0.563962	0.460473	cm	2.26469	0.521326
EF	2012-11-02T20:57:00	POINT(-176.5884 -159.9594)	POLYGON((-182.1504 -172.6206,-173.6112 -172.7382,-174.0468 -147.507,-182.6076 -147.39,-182.1504 -172.6206))		POINT(-10.5162 -5.38306)	POLYGON((-10.86634 -6.145675,-10.35106 -6.145675,-10.35106 -4.637165,-10.86634 -4.637165,-10.86634 -6.145675))		466	22.8302	-23.3009	emx/hr	18.1221	-21.357	emx	-2.66848	degrees CCW from + pole west in local solar frame	1.26234	0.586722	0.655975	cm	2.03161	0.539237
EF	2012-11-02T21:09:00	POINT(773.436 -225.1416)	POLYGON((761.898 -244.2018,770.13 -243.3654,774.594 -216.3108,766.308 -217.1502,761.898 -244.2018))		POINT(54.329 -11.0168)	POLYGON((53.457049 -12.12704,54.305552 -12.12704,54.305552 -10.47856,53.457049 -10.47856,53.457049 -12.12704))		467	41.3964	-43.229	emx/hr	10.4702	-29.394	emx	-0.200067	degrees CCW from + pole west in local solar frame	1.51143	0.942199	0.543979	cm	2.03398	0.406929
EF	2012-11-02T23:09:00	POINT(214.4826 352.9506)	POLYGON((204.4662 341.895,222.0174 342.204,220.4442 355.923,203.0172 355.617,204.4662 341.895))		POINT(14.1375 25.3321)	POLYGON((13.38768 24.645652,14.56152 24.645652,14.56152 25.513348,13.38768 25.513348,13.38768 24.645652))		471	16.3322	-24.3468	emx/hr	11.2693	-20.3803	emx	1.06177	degrees CCW from + pole west in local solar frame	0.955587	0.62036	0.62036	cm	1.54037	0.346922
EF	2012-11-02T23:21:00	POINT(484.6014 110.7576)	POLYGON((476.2488 99.837,495.921 100.671,493.8954 122.6424,474.3036 121.8132,476.2488 99.837))		POINT(30.4511 10.1318)	POLYGON((29.80914 9.50633,31.17646 9.50633,31.17646 10.81207,29.80914 10.81207,29.80914 9.50633))		474	15.1524	-45.3982	emx/hr	11.1912	-37.5953	emx	0.321201	degrees CCW from + pole west in local solar frame	1.19697	0.546126	0.891819	cm	1.66484	0.544477
EF	2012-11-03T01:21:00	POINT(456.8946 71.6004)	POLYGON((449.5254 58.66554,474.3972 59.64396,472.1088 92.46,447.357 91.4886,449.5254 58.66554))		POINT(28.3463 7.87629)	POLYGON((27.796315 7.129745,29.482885 7.129745,29.482885 9.072635,27.796315 9.072635,27.796315 7.129745))		487	89.3476	-7.49217	emx/hr	36.9903	-1.02221	emx	0.271023	degrees CCW from + pole west in local solar frame	2.24433	1.3198	0.31108	cm	2.7523	0.457081
EF	2012-11-03T03:58:30	POINT(472.9998 89.3022)	POLYGON((459.972 68.6184,490.983 69.8832,489.2502 93.0804,458.349 91.8222,459.972 68.6184))		POINT(29.5254 8.87387)	POLYGON((28.53971 7.683145,30.66529 7.683145,30.66529 9.057235,28.53971 9.057235,28.53971 7.683145))		496	89.3448	-16.5717	emx/hr	50.5774	-17.7794	emx	0.291961	degrees CCW from + pole west in local solar frame	1.51032	1.40099	0.542601	cm	1.55415	0.0973373
EF	2012-11-03T05:34:30	POINT(-41.4825 -291.8388)	POLYGON((-45.82074 -302.0826,-41.00832 -302.0988,-41.18478 -285.6114,-46.01796 -285.5952,-45.82074 -302.0826))		POINT(-2.51444 -13.3555)	POLYGON((-2.785158 -13.99104,-2.492442 -13.99104,-2.492442 -12.97076,-2.785158 -12.97076,-2.785158 -13.99104))		504	27.6361	-22.5229	emx/hr	29.4128	-22.5725	emx	-1.75689	degrees CCW from + pole west in local solar frame	0.935267	0.588902	0.588902	cm	1.58815	0.391175
EF	2012-11-03T06:10:30	POINT(-509.8656 446.4108)	POLYGON((-514.9902 427.7802,-510.2784 427.5288,-502.0806 451.4646,-506.7168 451.7112,-514.9902 427.7802))		POINT(-37.6371 30.6724)	POLYGON((-37.528758 29.442895,-37.126442 29.442895,-37.126442 31.030505,-37.528758 31.030505,-37.528758 29.442895))		508	133.565	-17.2303	emx/hr	40.4133	0.718134	emx	2.4578	degrees CCW from + pole west in local solar frame	1.44844	1.11416	0.352328	cm	1.97539	0.366104
EF	2012-11-03T06:47:15	POINT(163.2378 -362.8704)	POLYGON((155.7456 -379.608,168.8586 -379.4346,170.4114 -354.4596,157.1778 -354.6342,155.7456 -379.608))		POINT(10.1672 -17.8764)	POLYGON((9.756856 -18.93995,10.587544 -18.93995,10.587544 -17.34805,9.756856 -17.34805,9.756856 -18.93995))		515	15.4459	-20.7155	emx/hr	10.7901	-4.82524	emx	-1.05367	degrees CCW from + pole west in local solar frame	1.45027	0.59999	0.519607	cm	2.59069	0.701069
EF	2012-11-03T12:12:45	POINT(-451.0032 -337.0464)	POLYGON((-460.7826 -345.2886,-444.5958 -345.951,-446.901 -330.4482,-463.1718 -329.7828,-460.7826 -345.2886))		POINT(-29.0046 -16.7347)	POLYGON((-29.79315 -17.283586,-28.64585 -17.283586,-28.64585 -16.306814,-29.79315 -16.306814,-29.79315 -17.283586))		527	21.6291	-19.234	emx/hr	17.4961	-4.92946	emx	-2.61828	degrees CCW from + pole west in local solar frame	1.25789	0.448781	0.549642	cm	2.51976	0.490273
EF	2012-11-03T14:12:45	POINT(204.75 -35.56176)	POLYGON((202.1088 -46.63788,206.28 -46.5738,206.1666 -29.09808,201.9978 -29.1621,202.1088 -46.63788))		POINT(12.1667 1.89806)	POLYGON((12.003604 1.246965,12.255196 1.246965,12.255196 2.277975,12.003604 2.277975,12.003604 1.246965))		536	16.6262	-4.48893	emx/hr	11.1845	-1.36036	emx	0.154757	degrees CCW from + pole west in local solar frame	0.996952	0.508437	0.508437	cm	1.96082	0.156816
EF	2012-11-03T16:00:45	POINT(-160.02 -419.2014)	POLYGON((-169.3272 -422.2422,-155.781 -422.424,-156.1284 -417.5256,-169.7046 -417.3438,-169.3272 -422.2422))		POINT(-10.1988 -21.5467)	POLYGON((-10.814843 -21.754332,-9.940356 -21.754332,-9.940356 -21.433668,-10.814843 -21.433668,-10.814843 -21.754332))		542	25.3266	-9.77551	emx/hr	10.6188	-12.0955	emx	-2.01288	degrees CCW from + pole west in local solar frame	0.792028	0.429003	0.606702	cm	1.52945	0.117119
EF	2012-11-03T16:00:45	POINT(-73.4334 149.9652)	POLYGON((-82.587 141.9366,-70.2396 141.8664,-69.9972 156.3102,-82.302 156.3798,-82.587 141.9366))		POINT(-4.44548 12.941)	POLYGON((-4.991444 12.459186,-4.243676 12.459186,-4.243676 13.320815,-4.991444 13.320815,-4.991444 12.459186))		541	33.3105	-24.0801	emx/hr	45.5084	-29.1046	emx	1.90169	degrees CCW from + pole west in local solar frame	0.929151	0.778713	0.588652	cm	1.35904	0.139876
EF	2012-11-03T16:36:45	POINT(-85.5018 -595.425)	POLYGON((-107.9334 -602.994,-78.537 -603.252,-79.3272 -591.9246,-109.02 -591.6678,-107.9334 -602.994))		POINT(-6.07892 -33.7619)	POLYGON((-7.7362 -34.346443,-5.621 -34.346443,-5.621 -33.496757,-7.7362 -33.496757,-7.7362 -34.346443))		544	25.7871	-71.629	emx/hr	15.9881	-9.59674	emx	-1.74894	degrees CCW from + pole west in local solar frame	1.44918	0.451669	0.903338	cm	2.139	0.42079
EF	2012-11-03T17:24:45	POINT(-103.5258 143.601)	POLYGON((-111.6018 135.4812,-97.2504 135.3696,-96.8196 154.3554,-111.1074 154.4664,-111.6018 135.4812))		POINT(-6.26356 12.5435)	POLYGON((-6.741764 12.05609,-5.871476 12.05609,-5.871476 13.18791,-6.741764 13.18791,-6.741764 12.05609))		546	19.1654	-22.1444	emx/hr	20.4073	-15.8602	emx	2.03392	degrees CCW from + pole west in local solar frame	1.52858	0.589071	0.416536	cm	3.04011	0.531231
EF	2012-11-03T18:00:45	POINT(616.29 -373.9116)	POLYGON((598.6536 -388.1652,627.474 -386.2416,635.016 -356.2848,605.85 -358.2276,598.6536 -388.1652))		POINT(42.3988 -19.6766)	POLYGON((41.190255 -20.53316,43.657945 -20.53316,43.657945 -18.61524,41.190255 -18.61524,41.190255 -20.53316))		548	61.6694	-260.535	emx/hr	14.0746	-49.771	emx	-0.434504	degrees CCW from + pole west in local solar frame	1.66192	0.492882	1.8442	cm	1.42222	0.25076
