event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2012-08-01T16:16:08	POINT(122.894 -57.2398)	POLYGON((54.9 -180.3,185.7 -180.3,185.7 56.7,54.9 56.7,54.9 -180.3))	POLYGON((54.9 -48.9,55.5 -48.3,76.5 -25.5,65.7 5.1,100.5 48.3,130.5 56.7,162.9 25.5,139.5 -55.5,152.1 -83.1,185.7 -102.3,153.3 -175.5,104.7 -165.9,92.7 -131.7,114.9 -113.1,112.5 -83.1,54.9 -48.9))	POINT(7.4448886 2.3435584)	POLYGON((3.328946 -5.109857,11.330399 -5.216243,11.429655 9.159897,3.359317 9.264226,3.328946 -5.109857))	POLYGON((3.319662 2.887308,3.356091 2.923354,4.635352 4.291522,3.99157 6.143603,6.148926 8.733166,8.005954 9.217991,9.963218 7.301854,8.458454 2.434426,9.221416 0.751702,11.282546 -0.450822,9.328769 -4.88374,6.350346 -4.25219,5.608286 -2.15349,6.953566 -1.036374,6.807039 0.786277,3.319662 2.887308))	SPoCA_v1.0_CH_0000005508
CH	2012-08-01T20:16:08	POINT(156.01 -43.5936)	POLYGON((89.1 -171.9,209.1 -171.9,209.1 56.7,89.1 56.7,89.1 -171.9))	POLYGON((89.1 8.7,89.7 9.3,164.7 56.7,203.1 22.5,182.1 -53.7,186.9 -86.7,209.1 -104.1,192.9 -168.3,150.3 -171.9,112.5 -117.3,141.3 -101.7,147.3 -80.7,128.7 -57.3,91.5 -53.1,107.7 -18.9,89.1 8.7))	POINT(9.4739406 3.1498071)	POLYGON((5.403502 -4.598142,12.771026 -4.719511,12.892571 9.140443,5.457012 9.259798,5.403502 -4.598142))	POLYGON((5.419106 6.36088,5.456094 6.396741,10.12323 9.196107,12.45144 7.083406,11.070941 2.509713,11.356191 0.506085,12.727017 -0.579368,11.762494 -4.476174,9.141208 -4.647517,6.80807 -1.27804,8.560773 -0.35417,8.92812 0.913749,7.798632 2.346986,5.537047 2.627849,6.53635 4.683036,5.419106 6.36088))	SPoCA_v1.0_CH_0000005508
CH	2012-08-01T20:16:08	POINT(610.903 -115.279)	POLYGON((355.5 -264.9,855.3 -264.9,855.3 57.3,355.5 57.3,355.5 -264.9))	POLYGON((355.5 -210.3,356.1 -209.7,371.7 -180.3,488.1 -147.9,531.3 -91.5,618.9 -67.5,634.5 -35.7,677.7 -29.7,699.9 4.5,752.1 23.1,784.5 3.3,801.9 44.1,830.7 57.3,855.3 21.9,834.9 -36.9,849.3 -109.5,831.9 -92.7,803.7 -104.1,788.7 -66.9,768.9 -83.7,654.9 -89.7,635.7 -126.9,619.5 -100.5,589.5 -95.7,576.9 -137.7,609.3 -153.9,603.3 -181.5,617.7 -205.5,599.7 -246.9,543.3 -243.9,521.7 -218.7,480.3 -216.3,393.3 -264.9,355.5 -210.3))	POINT(40.155574 -2.5113883)	POLYGON((22.422934 -10.803301,68.792283 -14.204222,65.263114 5.944594,22.281977 8.891006,22.422934 -10.803301))	POLYGON((22.196569 -7.384389,22.234157 -7.348692,23.177687 -5.570964,31.04826 -3.955446,34.067085 -0.68358,40.745062 0.356485,42.041067 2.19735,45.680296 2.302585,47.764017 4.220529,52.81247 4.952361,56.056613 3.481228,58.304051 5.76614,61.933981 6.248377,64.871652 3.827394,61.843398 0.531395,64.067456 -4.098785,61.588048 -2.843843,58.195153 -3.236505,56.368622 -0.809825,54.278856 -1.655451,43.702728 -1.197865,42.192925 -3.360142,40.813666 -1.654689,38.444059 -1.20627,37.560251 -3.712388,40.158668 -4.874735,39.824027 -6.550835,41.155614 -8.12652,40.057751 -10.634565,35.592343 -10.157745,33.788468 -8.476547,30.764567 -8.157678,24.972736 -10.911815,22.196569 -7.384389))	SPoCA_v1.0_CH_0000005429
CH	2012-08-02T00:16:08	POINT(636.325 -110.016)	POLYGON((390.9 -251.7,873.3 -251.7,873.3 56.7,390.9 56.7,390.9 -251.7))	POLYGON((390.9 -199.5,391.5 -198.9,417.3 -176.7,507.9 -153.3,545.1 -110.7,649.5 -63.9,747.3 19.5,774.9 18.3,795.9 -14.1,817.5 12.3,816.9 54.3,850.5 55.5,873.3 15.9,855.3 -69.9,785.7 -89.1,758.1 -71.7,618.3 -95.7,606.9 -130.5,618.3 -155.7,596.1 -189.9,608.1 -238.5,569.1 -241.5,551.1 -219.9,503.7 -213.3,438.9 -251.7,390.9 -199.5))	POINT(42.195495 -2.320503)	POLYGON((24.736056 -10.060642,71.774239 -13.659537,67.979101 5.658356,24.633204 8.770975,24.736056 -10.060642))	POLYGON((24.512756 -6.801046,24.550954 -6.765615,26.220643 -5.471373,32.478086 -4.354477,35.10037 -1.902884,43.239239 0.412041,52.310441 4.781878,55.12058 4.477396,57.229038 2.331199,59.871253 3.702973,60.179671 6.228108,64.556899 5.905325,67.513597 3.2199,64.656306 -1.730621,56.090469 -2.131494,53.142638 -0.823136,40.709462 -1.346279,39.877278 -3.413238,40.888854 -5.025528,39.300469 -7.025418,40.657935 -10.139802,37.56252 -10.121533,36.002687 -8.674503,32.433286 -8.052905,28.041068 -10.216139,24.512756 -6.801046))	SPoCA_v1.0_CH_0000005429
CH	2012-08-02T00:16:08	POINT(-45.47 941.326)	POLYGON((-78.9 936.3,-4.5 936.3,-4.5 945.3,-78.9 945.3,-78.9 936.3))	POLYGON((-78.9 939.3,-78.3 939.9,-4.5 942.3,-50.1 936.3,-78.9 939.3))	POINT(-63.39725 86.916371)	POLYGON((-83.785537 85.184671,-7.201593 87.82441,-2.787294 84.38225,-40.489451 82.640295,-83.785537 85.184671))	POLYGON((-72.357265 84.975353,-66.950357 84.835239,-11.891065 88.676251,-63.004249 86.590909,-72.357265 84.975353))	SPoCA_v1.0_CH_0000005520
CH	2012-08-02T00:16:08	POINT(-1.78975 -114.245)	POLYGON((-380.7 -286.5,240.3 -286.5,240.3 56.7,-380.7 56.7,-380.7 -286.5))	POLYGON((-380.7 -80.7,-380.1 -80.1,-377.1 -67.5,-308.1 -63.9,-291.9 -117.9,-170.1 -129.9,-151.5 -117.3,-150.3 -85.5,-113.1 -68.1,-18.3 -117.3,1.5 -95.7,-0.9 -65.1,62.1 -80.7,89.1 -54.3,75.9 -26.1,11.7 -13.5,12.9 5.1,80.1 -11.1,103.5 -39.3,133.5 -38.7,150.9 -17.1,154.5 40.5,213.3 56.7,239.7 11.7,216.9 -56.1,220.5 -87.3,240.3 -104.7,221.7 -152.7,180.9 -159.3,114.3 -102.9,69.3 -117.3,14.1 -99.3,-1.5 -119.1,9.3 -151.5,-48.9 -150.9,-65.1 -183.3,-44.7 -216.9,-3.9 -225.9,65.1 -277.5,-105.9 -264.3,-149.7 -286.5,-146.7 -245.7,-120.3 -207.9,-129.9 -183.3,-307.5 -127.5,-380.7 -80.7))	POINT(-0.10803819 -1.0384499)	POLYGON((-24.241932 -12.233612,14.997862 -11.903372,14.856222 9.104392,-23.950905 8.799362,-24.241932 -12.233612))	POLYGON((-23.652885 0.500716,-23.613454 0.538735,-23.421014 1.310388,-18.951581 1.69464,-17.918892 -1.548953,-10.330035 -2.087786,-9.186076 -1.300411,-9.110722 0.631734,-6.845626 1.717949,-1.104829 -1.225328,0.090532 0.08783,-0.054349 1.941486,3.751281 0.984481,5.391002 2.568601,4.598645 4.279347,0.708915 5.05838,0.783137 6.180886,4.860064 5.18268,6.270737 3.465936,8.09941 3.478756,9.178696 4.766636,9.465487 8.239768,13.156114 9.145942,14.720722 6.38861,13.220195 2.329839,13.43299 0.435436,14.666111 -0.651638,13.53412 -3.549014,11.012579 -3.897142,6.915762 -0.392264,4.1874 -1.240081,0.851039 -0.131259,-0.090559 -1.333732,0.562268 -3.310019,-2.957634 -3.281,-3.949227 -5.274313,-2.721471 -7.342138,-0.237663 -7.89419,4.008598 -11.141076,-6.5122 -10.333677,-9.27209 -11.775173,-9.008298 -9.203179,-7.333474 -6.82712,-7.899829 -5.317028,-18.91935 -2.166585,-23.652885 0.500716))	SPoCA_v1.0_CH_0000005508
CH	2012-08-02T04:16:08	POINT(-42.7759 940.802)	POLYGON((-86.7 934.5,8.7 934.5,8.7 945.3,-86.7 945.3,-86.7 934.5))	POLYGON((-86.7 941.1,-82.5 941.7,8.7 945.3,-24.3 938.1,-86.7 941.1))	POINT(-71.377431 87.263289)	POLYGON((-77.931592 84.61971,10.26591 87.040904,5.365995 84.35253,-43.1137 82.320374,-77.931592 84.61971))	POLYGON((-43.241062 82.304553,-41.805272 82.477236,5.365995 84.35253,-51.984544 88.130624,-43.241062 82.304553))	SPoCA_v1.0_CH_0000005520
CH	2012-08-02T04:16:08	POINT(670.875 -102.786)	POLYGON((432.3 -241.5,888.9 -241.5,888.9 60.3,432.3 60.3,432.3 -241.5))	POLYGON((432.3 -203.1,432.9 -202.5,449.1 -178.5,565.5 -134.7,608.1 -86.7,680.1 -74.1,696.3 -29.7,734.7 -14.7,758.1 23.7,820.5 26.7,837.9 54.9,872.1 54.9,888.9 21.9,868.5 -70.5,735.9 -84.9,698.1 -73.5,644.7 -93.3,624.3 -132.3,631.5 -234.9,597.9 -241.5,575.7 -213.3,550.5 -208.5,524.7 -209.1,495.3 -233.7,449.1 -233.7,432.3 -203.1))	POINT(45.08147 -2.0776951)	POLYGON((27.52015 -9.540751,74.944218 -13.331475,70.68575 5.622779,27.459115 8.873942,27.52015 -9.540751))	POLYGON((27.336125 -7.142726,27.374981 -7.107463,28.404522 -5.676472,36.678766 -3.454328,39.888447 -0.7346,45.841279 -0.387696,47.313461 2.197313,50.909611 2.82737,53.418957 4.953471,60.34213 4.541771,62.836938 6.031674,67.759715 5.574,70.177517 3.33407,66.625205 -1.947829,50.963708 -1.441485,47.432158 -0.470921,42.854047 -1.339332,41.277059 -3.609013,42.567159 -10.039345,39.853245 -10.263493,37.851223 -8.371345,35.878898 -7.948559,33.948666 -7.869406,31.944377 -9.285478,28.648862 -9.109664,27.336125 -7.142726))	SPoCA_v1.0_CH_0000005429
CH	2012-08-02T04:16:08	POINT(772.516 526.077)	POLYGON((748.5 504.9,797.7 504.9,797.7 551.1,748.5 551.1,748.5 504.9))	POLYGON((748.5 549.9,753.9 550.5,797.7 504.9,764.7 524.1,748.5 549.9))	POINT(83.404446 34.679664)	POLYGON((72.909686 34.155782,89.624403 32.440341,86.263816 34.462867,81.081761 36.767255,72.909686 34.155782))	POLYGON((80.788177 36.705918,82.879192 36.545373,89.624403 32.440341,80.139374 34.856115,80.788177 36.705918))	SPoCA_v1.0_CH_0000005525
CH	2012-08-02T04:16:08	POINT(-68.6235 -165.676)	POLYGON((-231.3 -292.5,103.5 -292.5,103.5 -36.9,-231.3 -36.9,-231.3 -292.5))	POLYGON((-231.3 -143.1,-230.7 -142.5,-194.7 -97.5,-161.1 -84.3,-127.5 -91.5,-108.9 -57.3,-66.9 -37.5,-29.1 -78.3,44.7 -84.9,56.7 -115.5,42.9 -131.7,0.9 -137.1,-10.5 -187.5,6.3 -223.5,78.9 -248.7,99.9 -276.3,-36.3 -280.5,-70.5 -266.1,-120.3 -292.5,-100.5 -192.9,-144.9 -161.1,-201.9 -164.7,-231.3 -143.1))	POINT(-4.156619 -4.1814195)	POLYGON((-14.442852 -12.257216,6.403357 -12.101887,6.271664 3.622697,-14.13003 3.479993,-14.442852 -12.257216))	POLYGON((-14.123465 -2.96513,-14.085565 -2.927517,-11.836044 -0.135605,-9.771597 0.705036,-7.718819 0.300797,-6.592848 2.386135,-4.049002 3.606965,-1.756909 1.151637,2.699033 0.748024,3.424798 -1.113412,2.59185 -2.095115,0.054369 -2.418281,-0.636706 -5.506897,0.383761 -7.733014,4.832143 -9.32546,6.156791 -11.073437,-2.235188 -11.308161,-4.33105 -10.412865,-7.448675 -12.115361,-6.109718 -5.873489,-8.801553 -3.955811,-12.315374 -4.243824,-14.123465 -2.96513))	SPoCA_v1.0_CH_0000005508
CH	2012-08-02T04:16:08	POINT(199.888 -15.2596)	POLYGON((103.5 -113.1,273.3 -113.1,273.3 54.9,103.5 54.9,103.5 -113.1))	POLYGON((103.5 -18.3,104.1 -17.7,173.1 -21.9,185.1 37.5,207.3 53.1,245.7 54.3,260.1 40.5,273.3 9.3,255.9 -23.7,188.7 -54.9,191.7 -113.1,123.9 -77.7,132.3 -42.9,103.5 -18.3))	POINT(12.199939 4.8321246)	POLYGON((6.26021 -0.992336,16.738799 -1.208953,16.946913 8.948886,6.340381 9.165202,6.26021 -0.992336))	POLYGON((6.280684 4.745747,6.317574 4.781554,10.538904 4.464671,11.357219 8.035444,12.772169 8.948377,15.191631 8.961778,16.068595 8.103454,16.835643 6.196487,15.684245 4.236464,11.476619 2.452364,11.653225 -1.07948,7.500931 1.140133,8.023956 3.237835,6.280684 4.745747))	SPoCA_v1.0_CH_0000005523
CH	2012-08-02T08:16:08	POINT(-29.3109 -166.132)	POLYGON((-215.1 -279.9,144.9 -279.9,144.9 -38.1,-215.1 -38.1,-215.1 -279.9))	POLYGON((-215.1 -144.3,-213.9 -143.7,-137.7 -98.7,-122.7 -68.7,-93.9 -75.9,-48.9 -42.9,-6.3 -42.9,8.7 -60.9,-18.9 -96.3,-0.9 -120.3,33.3 -124.5,82.5 -89.7,78.3 -117.3,50.7 -125.7,41.1 -153.9,104.7 -213.9,143.1 -279.3,54.9 -258.3,0.9 -279.9,-27.3 -259.5,-57.9 -269.1,-72.3 -189.3,-117.3 -162.9,-188.1 -169.5,-215.1 -144.3))	POINT(-1.7740786 -4.1844917)	POLYGON((-13.368992 -11.419371,8.95736 -11.328116,8.796461 3.527923,-13.120936 3.443398,-13.368992 -11.419371))	POLYGON((-13.115827 -3.002036,-13.040874 -2.963608,-8.340372 -0.133248,-7.429478 1.697737,-5.677864 1.282546,-2.9574 3.299412,-0.380849 3.307132,0.525459 2.219033,-1.140735 0.074092,-0.054334 -1.382844,2.011008 -1.642154,4.985579 0.453072,4.732161 -1.220664,3.062769 -1.720075,2.485833 -3.438174,6.382562 -7.16274,8.843929 -11.288318,3.36593 -9.903786,0.055393 -11.253435,-1.673382 -9.971177,-3.557782 -10.583917,-4.389221 -5.623067,-7.115715 -4.029787,-11.465492 -4.50818,-13.115827 -3.002036))	SPoCA_v1.0_CH_0000005508
CH	2012-08-02T08:16:08	POINT(774.997 525.361)	POLYGON((709.5 449.1,831.9 449.1,831.9 605.1,709.5 605.1,709.5 449.1))	POLYGON((709.5 601.5,710.1 602.1,762.9 558.9,831.9 449.1,709.5 601.5))	POINT(84.254736 34.543885)	POLYGON((61.235611 31.27994,87.121198 28.228952,86.047296 35.843573,82.38917 40.811189,61.235611 31.27994))	POLYGON((81.293174 40.633019,81.680516 40.642597,86.017465 36.037504,87.121198 28.228952,81.293174 40.633019))	SPoCA_v1.0_CH_0000005525
CH	2012-08-02T08:16:08	POINT(247.597 -18.2116)	POLYGON((135.9 -120.9,330.3 -120.9,330.3 56.7,135.9 56.7,135.9 -120.9))	POLYGON((135.9 -20.7,136.5 -20.1,213.9 -31.5,229.5 -11.1,225.3 47.1,280.5 56.7,309.3 23.7,284.1 -33.3,286.5 -67.5,330.3 -83.1,304.5 -120.9,276.9 -108.9,258.9 -65.1,195.3 -72.9,135.9 -20.7))	POINT(15.169853 4.5933625)	POLYGON((8.233428 -1.48086,20.377053 -1.792876,20.628277 8.948724,8.339849 9.259778,8.233428 -1.48086))	POLYGON((8.256984 4.586942,8.294116 4.622619,13.052316 3.843739,14.046727 5.051848,13.8881 8.570921,17.412517 9.05503,19.167132 7.004051,17.452181 3.616047,17.575041 1.543732,20.36701 0.504544,18.721855 -1.735166,16.964094 -0.948915,15.835804 1.740679,11.876056 1.366446,8.256984 4.586942))	SPoCA_v1.0_CH_0000005523
CH	2012-08-02T08:16:08	POINT(-36.6433 940.228)	POLYGON((-87.9 932.1,13.5 932.1,13.5 945.3,-87.9 945.3,-87.9 932.1))	POLYGON((-87.9 940.5,-86.7 941.1,13.5 943.5,-49.5 932.1,-87.9 940.5))	POINT(-82.339182 87.7588)	POLYGON((-67.447714 84.223448,12.106044 86.09733,8.275586 84.306422,-43.447357 82.262615,-67.447714 84.223448))	POLYGON((-54.003228 83.399404,-43.181496 82.295941,18.291102 87.391845,-41.733185 85.490209,-54.003228 83.399404))	SPoCA_v1.0_CH_0000005520
