event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2014-03-01T04:50:43	POINT(487.613 -394.562)	POLYGON((410.7 -468.9,590.1 -468.9,590.1 -337.5,410.7 -337.5,410.7 -468.9))	POLYGON((410.7 -339.3,411.3 -338.7,522.3 -380.1,588.9 -369.9,567.3 -425.1,536.7 -408.9,501.3 -413.1,461.1 -468.9,439.5 -416.7,420.9 -407.1,410.7 -339.3))	POINT(35.362811 -29.912661)	POLYGON((31.092291 -35.097634,47.064132 -33.926923,42.387223 -25.742243,28.219656 -26.714349,31.092291 -35.097634))	POLYGON((28.250033 -26.82607,28.284218 -26.78634,37.826456 -28.806087,43.213463 -27.735918,43.119238 -31.32937,39.873492 -30.520345,36.996432 -31.005398,35.309024 -34.830093,32.049443 -31.569666,30.353691 -31.045721,28.250033 -26.82607))	SPoCA_v1.0_CH_0000014525
CH	2014-03-01T04:50:43	POINT(367.581 -586.772)	POLYGON((201.3 -681.9,477.3 -681.9,477.3 -516.9,201.3 -516.9,201.3 -681.9))	POLYGON((201.3 -596.1,201.9 -595.5,262.5 -560.7,306.9 -567.3,341.7 -525.9,378.3 -541.5,425.7 -516.9,431.1 -558.3,477.3 -590.7,461.7 -614.1,440.1 -596.1,407.1 -608.7,408.3 -641.1,427.5 -655.5,419.1 -668.1,399.3 -681.9,377.1 -662.1,341.7 -672.3,363.9 -611.7,346.5 -593.1,245.1 -583.5,201.3 -596.1))	POINT(31.380016 -43.409517)	POLYGON((19.409373 -51.432661,49.326691 -49.593842,38.505422 -37.908802,15.472113 -39.094901,19.409373 -51.432661))	POLYGON((16.958304 -44.762777,16.996371 -44.716637,21.307861 -41.998478,25.272843 -42.301888,26.998748 -39.252505,30.618314 -40.159003,33.888297 -38.22248,36.024217 -41.028527,42.186348 -42.970829,42.019594 -44.756287,38.746895 -43.629529,36.166685 -44.760044,38.165367 -47.138364,41.203038 -48.071346,41.224788 -49.094144,40.084873 -50.319057,36.239672 -48.950813,33.160882 -49.97797,32.134972 -45.24256,29.702953 -43.977136,20.414108 -43.702261,16.958304 -44.762777))	SPoCA_v1.0_CH_0000014524
CH	2014-03-01T04:50:43	POINT(216.482 -429.352)	POLYGON((-5.7 -688.5,453.9 -688.5,453.9 -141.9,-5.7 -141.9,-5.7 -688.5))	POLYGON((-5.7 -665.7,-4.5 -665.1,-2.7 -649.5,47.7 -620.7,59.7 -578.1,22.5 -530.1,39.3 -489.3,89.1 -477.9,111.9 -443.7,201.9 -377.1,300.9 -324.9,326.7 -243.9,313.5 -197.7,339.3 -164.1,381.3 -151.5,422.1 -164.7,453.9 -144.3,428.1 -224.1,384.9 -255.9,371.7 -297.9,345.9 -321.3,346.5 -368.7,395.7 -429.3,327.3 -448.5,279.9 -422.7,254.7 -443.7,235.5 -495.3,209.1 -454.5,180.3 -454.5,140.1 -497.7,137.7 -546.3,106.5 -572.1,140.1 -605.1,189.9 -602.1,160.5 -640.5,68.1 -657.3,14.1 -688.5,-5.7 -665.7))	POINT(15.423701 -33.175027)	POLYGON((-0.549988 -52.331713,47.09041 -50.336797,28.855516 -14.734533,-0.348475 -15.602479,-0.549988 -52.331713))	POLYGON((-0.527777 -50.451369,-0.416231 -50.402787,-0.243348 -49.150614,4.117392 -46.885408,4.870962 -43.680933,1.737392 -40.250797,2.916641 -37.417553,6.55385 -36.608147,8.005691 -34.295682,13.844839 -29.832841,20.190303 -26.31227,21.127296 -21.274004,19.870932 -18.528917,21.327462 -16.450115,24.013463 -15.570889,26.87059 -16.210612,28.87627 -14.876541,27.883538 -19.73313,25.232237 -21.812876,24.819513 -24.420105,23.300847 -25.95071,24.019897 -28.91017,28.885454 -32.58441,23.989943 -34.108911,19.973431 -32.578275,18.422627 -34.022141,17.782502 -37.525604,15.189607 -34.848477,13.066523 -34.907939,10.519427 -37.892056,10.864464 -41.28714,8.641879 -43.192187,11.883523 -45.579013,16.108783 -45.240076,14.358328 -48.245022,6.224232 -49.737234,1.360535 -52.330274,-0.527777 -50.451369))	SPoCA_v1.0_CH_0000014401
CH	2014-03-01T04:50:43	POINT(690.016 -319.306)	POLYGON((641.1 -377.7,746.7 -377.7,746.7 -274.5,641.1 -274.5,641.1 -377.7))	POLYGON((641.1 -326.1,641.7 -325.5,663.3 -287.7,714.9 -274.5,740.1 -288.3,743.1 -310.5,719.7 -323.1,697.5 -374.1,657.9 -359.7,641.1 -326.1))	POINT(50.956576 -23.847454)	POLYGON((48.252822 -27.806388,59.440409 -26.722025,55.247493 -20.638358,45.193153 -21.576227,48.252822 -27.806388))	POLYGON((46.563619 -24.67271,46.600477 -24.631747,47.50388 -22.190878,52.01142 -20.955804,55.003638 -21.518501,56.104985 -22.793385,54.080969 -23.786051,53.756508 -27.062032,49.217723 -26.565551,46.563619 -24.67271))	SPoCA_v1.0_CH_0000014314
CH	2014-03-01T08:53:31	POINT(-798.742 509.696)	POLYGON((-886.5 357.9,-649.5 357.9,-649.5 716.1,-886.5 716.1,-886.5 357.9))	POLYGON((-886.5 384.9,-885.9 385.5,-798.3 545.7,-681.9 685.5,-650.7 708.9,-713.1 627.3,-744.9 554.7,-750.3 582.3,-777.3 555.9,-789.3 486.9,-841.5 431.1,-867.3 359.7,-882.9 361.5,-886.5 384.9))	POINT(-71.48626 29.670623)	POLYGON((-77.091319 20.22198,-44.21778 16.518983,-76.85094 46.489619,-83.847024 38.5187,-77.091319 20.22198))	POLYGON((-82.597179 22.669222,-82.296243 22.669636,-80.991752 33.452973,-77.938573 43.963945,-72.721912 45.312582,-69.158499 38.083048,-65.044317 32.091286,-70.492931 34.802712,-73.485203 33.230179,-66.535721 27.472094,-72.408626 24.416123,-71.792455 19.673835,-76.296122 20.352754,-82.597179 22.669222))	SPoCA_v1.0_CH_0000014498
CH	2014-03-01T08:53:31	POINT(-504.62 -690.044)	POLYGON((-648.3 -858.3,-299.7 -858.3,-299.7 -518.7,-648.3 -518.7,-648.3 -858.3))	POLYGON((-648.3 -590.1,-647.7 -589.5,-626.1 -541.5,-590.7 -518.7,-559.5 -617.7,-524.7 -629.1,-494.7 -608.7,-484.5 -576.3,-466.5 -615.9,-398.7 -635.1,-337.5 -680.7,-303.3 -722.1,-300.3 -761.7,-349.5 -738.3,-382.5 -750.3,-400.5 -822.3,-481.5 -772.5,-540.9 -764.1,-490.5 -828.3,-449.1 -839.1,-433.5 -855.3,-444.9 -857.1,-637.5 -725.1,-627.3 -672.3,-648.3 -590.1))	POINT(-53.797546 -49.889138)	POLYGON((-81.007521 -52.39528,-52.751004 -67.162649,-23.347877 -38.927487,-56.199026 -36.525004,-81.007521 -52.39528))	POLYGON((-62.411245 -41.08318,-62.260328 -41.053842,-55.195054 -38.242587,-49.723241 -37.132286,-53.347126 -44.080735,-50.14673 -45.255672,-45.17895 -44.098945,-42.086437 -41.911891,-42.647942 -44.850111,-36.809718 -46.761565,-33.247804 -50.672275,-32.343958 -54.286107,-35.435605 -57.760926,-39.238573 -55.315532,-44.836712 -56.025059,-61.540587 -61.989058,-63.933022 -56.456549,-74.046163 -54.537833,-89.310514 -59.587188,-80.261529 -61.960815,-85.775611 -63.351187,-86.120601 -62.596203,-89.007022 -48.845776,-70.532967 -46.688781,-62.411245 -41.08318))	SPoCA_v1.0_CH_0000014467
CH	2014-03-01T08:53:31	POINT(266.979 898.108)	POLYGON((-93.9 830.1,389.1 830.1,389.1 967.5,-93.9 967.5,-93.9 830.1))	POLYGON((-93.9 962.1,-92.1 962.7,92.1 963.3,266.7 930.3,384.3 886.5,369.9 863.7,377.7 830.1,266.1 848.1,262.5 881.1,277.5 902.7,144.3 950.1,-93.9 962.1))	POINT(36.516698 62.438468)	POLYGON((-8.969043 51.653337,42.906722 53.898243,71.965121 66.896166,-36.620533 80.680567,-8.969043 51.653337))	POLYGON((-27.005018 77.67479,-27.488206 78.113419,29.241816 78.776792,59.302161 71.325533,64.687436 63.972721,46.905859 58.504684,41.149527 53.720873,28.377041 54.758705,32.169027 59.44833,39.978844 63.545653,30.682366 73.033497,-27.005018 77.67479))	SPoCA_v1.0_CH_0000014490
CH	2014-03-01T08:53:31	POINT(458.83 561.592)	POLYGON((418.5 488.7,498.9 488.7,498.9 638.7,418.5 638.7,418.5 488.7))	POLYGON((418.5 541.5,419.1 542.1,446.7 582.9,441.9 637.5,494.1 618.9,495.3 566.1,466.5 499.5,430.5 488.7,418.5 541.5))	POINT(32.801297 29.330802)	POLYGON((28.090918 23.869504,34.290513 24.305211,39.241696 35.686828,31.768782 35.07823,28.090918 23.869504))	POLYGON((29.083037 27.621486,29.142526 27.668268,32.389767 30.863718,33.806321 35.138849,37.870503 34.022669,36.033115 29.910839,31.948874 24.87434,28.98681 23.927676,29.083037 27.621486))	SPoCA_v1.0_CH_0000014466
CH	2014-03-01T08:53:31	POINT(415.791 -207.829)	POLYGON((347.1 -302.7,491.7 -302.7,491.7 -135.9,347.1 -135.9,347.1 -302.7))	POLYGON((347.1 -269.1,347.7 -268.5,377.7 -240.3,362.1 -194.1,391.5 -154.5,453.9 -165.9,489.3 -135.9,452.1 -228.9,413.1 -249.3,401.7 -300.9,380.1 -275.1,347.1 -269.1))	POINT(26.850719 -18.807752)	POLYGON((23.152276 -24.80122,33.678693 -24.204868,31.443272 -14.219468,21.654489 -14.754547,23.152276 -24.80122))	POLYGON((22.767116 -22.744465,22.801923 -22.706017,24.56399 -20.896945,23.068853 -18.172912,24.718675 -15.716837,29.075331 -16.158633,31.273855 -14.230281,29.639751 -19.924882,27.128338 -21.311458,26.998272 -24.495511,25.125712 -22.998859,22.767116 -22.744465))	SPoCA_v1.0_CH_0000014531
CH	2014-03-01T08:53:31	POINT(510.438 -398.115)	POLYGON((435.9 -466.5,605.7 -466.5,605.7 -337.5,435.9 -337.5,435.9 -466.5))	POLYGON((435.9 -341.7,436.5 -341.1,543.3 -383.1,601.5 -375.9,588.9 -419.7,557.1 -405.9,525.9 -414.9,505.5 -462.3,482.7 -463.5,435.9 -341.7))	POINT(37.336845 -30.007773)	POLYGON((33.111565 -34.814396,48.508018 -33.641168,43.74142 -25.633936,30.096327 -26.608671,33.111565 -34.814396))	POLYGON((30.172751 -26.869004,30.206862 -26.8291,39.670502 -28.865152,44.527453 -28.014951,44.903054 -30.830066,41.5555 -30.197705,39.13505 -30.970797,38.937538 -34.132728,36.988616 -34.353372,30.172751 -26.869004))	SPoCA_v1.0_CH_0000014525
CH	2014-03-01T08:53:31	POINT(222.873 -513.202)	POLYGON((27.9 -677.7,455.1 -677.7,455.1 -327.3,27.9 -327.3,27.9 -677.7))	POLYGON((27.9 -665.7,28.5 -665.1,75.3 -620.7,68.1 -595.5,83.7 -564.3,56.7 -535.5,68.1 -488.7,101.1 -482.7,188.7 -402.3,277.5 -364.5,295.5 -334.5,333.3 -327.3,374.7 -374.1,383.7 -432.9,350.7 -451.5,305.1 -445.5,269.7 -485.1,255.9 -451.5,225.9 -447.9,171.3 -507.3,203.1 -540.3,164.7 -539.1,149.7 -575.1,203.7 -593.1,276.9 -560.7,324.9 -573.3,363.3 -534.9,408.3 -551.1,438.3 -539.7,455.1 -575.7,414.3 -609.9,422.7 -641.1,389.1 -642.9,374.1 -596.7,265.5 -585.3,169.5 -642.9,35.1 -677.7,27.9 -665.7))	POINT(17.103815 -38.788968)	POLYGON((2.63951 -51.431544,46.20423 -49.506638,31.354698 -25.890876,1.842593 -26.876867,2.63951 -51.431544))	POLYGON((2.584162 -50.449624,2.63705 -50.400675,6.506061 -46.865229,5.682457 -44.965776,6.722924 -42.656628,4.40625 -40.619385,5.054974 -37.36312,7.472611 -36.924461,13.150192 -31.477226,19.014682 -28.860684,19.925176 -26.927865,22.48996 -26.366404,26.184109 -29.150248,28.030143 -32.872251,25.865748 -34.220628,22.239106 -33.991827,20.252791 -36.739352,18.631578 -34.536434,16.348004 -34.375693,13.009943 -38.499931,16.003049 -40.729369,12.918099 -40.730713,12.225005 -43.343356,17.098773 -44.537733,22.522963 -41.951131,27.038278 -42.656613,29.104182 -39.778846,33.639281 -40.667211,35.895385 -39.703933,39.141626 -42.086492,36.945946 -44.802868,39.683664 -47.035354,36.292811 -47.4111,32.417984 -44.093448,22.226352 -43.765777,15.234818 -48.413768,3.321084 -51.427758,2.584162 -50.449624))	SPoCA_v1.0_CH_0000014401
CH	2014-03-01T08:53:31	POINT(707.979 -326.221)	POLYGON((665.7 -380.1,759.9 -380.1,759.9 -283.5,665.7 -283.5,665.7 -380.1))	POLYGON((665.7 -329.1,666.3 -328.5,686.7 -295.5,718.5 -283.5,759.3 -299.1,713.1 -380.1,681.3 -362.1,665.7 -329.1))	POINT(52.989492 -24.090955)	POLYGON((50.746888 -27.736453,61.192938 -26.694849,56.973088 -21.02324,47.614162 -21.922745,50.746888 -27.736453))	POLYGON((48.938681 -24.652244,48.976353 -24.611008,49.90199 -22.459563,52.640912 -21.454551,57.468621 -21.943514,55.704384 -27.25958,51.611334 -26.499688,48.938681 -24.652244))	SPoCA_v1.0_CH_0000014314
CH	2014-03-01T12:53:31	POINT(-785.006 465.353)	POLYGON((-872.1 316.5,-638.7 316.5,-638.7 726.3,-872.1 726.3,-872.1 316.5))	POLYGON((-872.1 393.3,-871.5 393.9,-863.7 435.3,-793.5 552.9,-638.7 726.3,-711.3 618.9,-726.9 516.9,-711.9 481.5,-750.3 510.9,-770.7 474.9,-749.1 389.7,-714.9 330.9,-761.7 345.9,-776.1 378.9,-826.5 317.1,-872.1 393.3))	POINT(-63.895483 25.679873)	POLYGON((-69.857125 16.689254,-42.595632 13.755334,-77.215931 47.460391,-83.670721 39.365082,-69.857125 16.689254))	POLYGON((-76.879665 22.487384,-76.749118 22.510017,-82.861219 26.027993,-81.104441 33.992362,-77.215931 47.460391,-67.014006 37.159799,-58.596349 28.624304,-54.495279 25.706943,-61.723712 28.565861,-62.245577 26.135114,-55.029115 19.65059,-49.761659 15.339424,-55.065785 16.841501,-57.899853 19.266932,-62.295869 15.827573,-76.879665 22.487384))	SPoCA_v1.0_CH_0000014498
CH	2014-03-01T12:53:31	POINT(-483.953 -684.993)	POLYGON((-635.7 -845.1,-264.3 -845.1,-264.3 -528.9,-635.7 -528.9,-635.7 -845.1))	POLYGON((-635.7 -727.5,-633.9 -726.9,-619.5 -691.5,-629.7 -590.1,-600.9 -537.9,-534.9 -528.9,-523.5 -542.1,-543.3 -558.3,-544.5 -593.1,-497.1 -609.9,-474.9 -599.7,-464.7 -547.5,-413.1 -628.5,-324.9 -673.5,-264.3 -755.7,-267.9 -773.1,-282.3 -773.1,-317.7 -732.3,-348.3 -732.3,-382.5 -797.7,-375.9 -824.7,-420.9 -815.1,-453.9 -780.3,-560.7 -737.7,-545.1 -792.3,-468.3 -845.1,-635.7 -727.5))	POINT(-50.509893 -49.759242)	POLYGON((-80.957951 -52.505138,-42.601094 -66.271035,-20.71298 -39.758745,-55.428559 -37.323878,-80.957951 -52.505138))	POLYGON((-88.183094 -48.965273,-89.988739 -49.136164,-72.865227 -48.049321,-59.80936 -41.354001,-52.038366 -38.285606,-44.561206 -38.295463,-44.121203 -39.270622,-47.085189 -40.193739,-49.570358 -42.550186,-45.528489 -44.165599,-42.495815 -43.630583,-38.686801 -40.071449,-37.89266 -46.17546,-31.489957 -50.182837,-30.418903 -57.480935,-32.448891 -59.051364,-34.308429 -58.943967,-34.836826 -55.058231,-38.509405 -54.821554,-52.343976 -60.137361,-57.506105 -62.650209,-63.483364 -60.989599,-60.732974 -57.564582,-71.172241 -52.348775,-88.093024 -55.746861,-85.614664 -60.999801,-88.183094 -48.965273))	SPoCA_v1.0_CH_0000014467
CH	2014-03-01T12:53:31	POINT(-36.1824 965.454)	POLYGON((-68.1 962.699975,-1.5 962.699975,-1.5 967.500025,-68.1 967.500025,-68.1 962.699975))	POLYGON((-68.1 964.5,-67.5 965.1,-1.5 966.9,-50.7 962.7,-68.1 964.5))	POINT(-10.656239 78.347552)	POLYGON((-18.3518 77.100106,-0.373586 76.265589,-0.509658 79.97448,-28.340593 81.494416,-18.3518 77.100106))	POLYGON((-20.71809 78.538288,-21.737999 79.155294,-0.476524 79.270025,-13.141264 76.693557,-20.71809 78.538288))	SPoCA_v1.0_CH_0000014536
