event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2013-06-01T05:35:55	POINT(198.664 81.4597)	POLYGON((27.9 3.3,297.9 3.3,297.9 158.1,27.9 158.1,27.9 3.3))	POLYGON((27.9 149.1,28.5 149.7,37.5 158.1,134.7 92.7,178.5 105.3,192.9 138.9,220.5 139.5,254.7 112.5,279.9 117.9,296.1 6.3,189.9 87.9,129.9 68.7,129.9 23.7,102.3 30.3,89.1 50.1,101.1 94.5,63.9 121.5,32.1 112.5,27.9 149.1))	POINT(12.097163 4.2927248)	POLYGON((1.681671 -0.438025,18.265206 -0.40615,18.500364 8.970986,1.702399 8.936024,1.681671 -0.438025))	POLYGON((1.6999 8.386317,1.736633 8.422951,2.288448 8.936266,8.176478 4.965099,10.877721 5.733887,11.818311 7.778392,13.541106 7.819421,15.635647 6.183486,17.240829 6.516738,18.150603 -0.225712,11.56213 4.68119,7.868227 3.512837,7.85403 0.797285,6.178534 1.192904,5.382277 2.386365,6.128656 5.071162,3.880584 6.706853,1.946161 6.159105,1.6999 8.386317))	SPoCA_v1.0_CH_0000009931
CH	2013-06-01T05:35:55	POINT(533.64 44.539)	POLYGON((337.5 -278.7,689.7 -278.7,689.7 300.3,337.5 300.3,337.5 -278.7))	POLYGON((337.5 252.3,338.1 252.9,386.1 287.7,442.5 300.3,467.7 277.5,510.9 281.7,540.9 237.3,572.7 248.7,614.7 240.3,654.9 211.5,689.7 110.1,656.1 67.5,675.3 27.9,649.5 -23.1,660.3 -146.7,630.9 -162.3,614.7 -237.3,596.7 -236.7,578.7 -270.3,553.5 -278.7,536.7 -257.7,572.1 -247.5,565.5 -211.5,504.3 -180.3,469.5 -222.3,469.5 -174.3,401.1 -135.9,405.3 -88.5,429.9 -62.7,461.7 49.5,419.1 102.3,390.9 191.7,337.5 252.3))	POINT(34.203942 2.1603318)	POLYGON((21.882782 -17.646575,49.634622 -17.490057,49.844988 18.036823,21.907492 17.832285,21.882782 -17.646575))	POLYGON((21.552334 14.804127,21.596571 14.841867,25.153372 17.049247,29.302383 17.872598,30.88552 16.438407,34.170411 16.725696,35.930909 13.9527,38.566381 14.684,41.893739 14.185844,44.939295 12.421591,46.955724 6.225273,43.817878 3.616911,45.351532 1.236193,43.185902 -1.858621,44.814571 -9.340843,42.479914 -10.311734,42.071226 -14.946022,40.564159 -14.918525,39.595195 -17.029098,37.687254 -17.570321,36.059463 -16.258765,38.717301 -15.604291,37.735547 -13.371427,32.798493 -11.476565,30.630934 -14.08079,30.240277 -11.12188,25.284432 -8.798312,25.390385 -5.919304,26.982168 -4.351121,29.100653 2.429493,26.305582 5.609005,24.780919 11.060109,21.552334 14.804127))	SPoCA_v1.0_CH_0000009849
CH	2013-06-01T09:35:55	POINT(-730.279 -191.385)	POLYGON((-801.3 -333.3,-647.7 -333.3,-647.7 -78.3,-801.3 -78.3,-801.3 -333.3))	POLYGON((-801.3 -217.5,-800.7 -216.9,-776.1 -191.1,-752.1 -78.9,-690.3 -113.1,-647.7 -113.7,-718.5 -296.1,-756.3 -299.1,-766.5 -332.7,-777.3 -330.9,-770.7 -261.9,-801.3 -217.5))	POINT(-51.885063 -12.016086)	POLYGON((-64.737852 -20.846153,-46.958395 -20.980049,-43.230492 -5.179898,-57.992739 -5.061739,-64.737852 -20.846153))	POLYGON((-60.352705 -13.562894,-60.261391 -13.526425,-56.743539 -11.959726,-52.725172 -5.143086,-47.142968 -7.262469,-43.453702 -7.325711,-53.011642 -18.555516,-57.329698 -18.713392,-59.861306 -20.846879,-61.203598 -20.720071,-57.859198 -16.356254,-60.352705 -13.562894))	SPoCA_v1.0_CH_0000009961
CH	2013-06-01T09:35:55	POINT(-611.894 710.714)	POLYGON((-660.9 668.7,-544.5 668.7,-544.5 770.7,-660.9 770.7,-660.9 668.7))	POLYGON((-660.9 675.3,-660.3 675.9,-549.3 758.7,-634.5 674.1,-660.9 675.3))	POINT(-77.224105 48.503355)	POLYGON((-79.75391 44.822083,-53.606667 44.486734,-81.198195 54.40795,-88.876733 49.376957,-79.75391 44.822083))	POLYGON((-84.442026 45.454739,-84.451181 45.506741,-74.963387 53.086175,-71.845894 45.17791,-84.442026 45.454739))	SPoCA_v1.0_CH_0000009955
CH	2013-06-01T09:35:55	POINT(242.184 347.304)	POLYGON((162.9 283.5,319.5 283.5,319.5 413.1,162.9 413.1,162.9 283.5))	POLYGON((162.9 372.3,163.5 372.9,215.7 410.7,317.7 329.1,315.9 284.1,284.7 284.7,236.1 326.1,192.3 332.7,162.9 372.3))	POINT(15.82558 20.84383)	POLYGON((10.310623 16.747279,20.559666 16.780479,21.820621 25.202808,10.918455 25.163393,10.310623 16.747279))	POLYGON((10.689638 22.45859,10.732589 22.498044,14.507667 25.012786,20.800802 19.687999,20.321723 16.817391,18.241524 16.846946,15.279189 19.473969,12.426368 19.889952,10.689638 22.45859))	SPoCA_v1.0_CH_0000009943
CH	2013-06-01T09:35:55	POINT(-425.554 579.574)	POLYGON((-545.7 458.7,-282.9 458.7,-282.9 713.1,-545.7 713.1,-545.7 458.7))	POLYGON((-545.7 603.9,-545.1 604.5,-501.9 635.7,-480.3 675.3,-411.9 710.1,-398.1 711.3,-407.1 689.1,-388.5 672.3,-318.9 687.9,-314.1 608.7,-282.9 587.7,-306.3 527.1,-370.5 503.1,-411.3 515.1,-459.9 458.7,-485.7 474.3,-510.3 466.5,-545.7 494.7,-545.7 603.9))	POINT(-34.213909 37.123147)	POLYGON((-40.823724 28.430733,-19.767929 28.292654,-26.552093 48.168601,-60.333994 48.498013,-40.823724 28.430733))	POLYGON((-47.867406 39.128671,-47.839891 39.175486,-45.072355 41.643147,-45.704816 44.967958,-40.468443 48.004182,-38.93371 48.099854,-38.232778 46.099797,-35.110972 44.612604,-28.885892 45.920453,-25.32017 39.321423,-22.110493 37.667921,-22.655735 33.143095,-27.212938 31.442514,-30.838703 32.324964,-33.39914 28.372232,-35.989662 29.473614,-37.899022 28.946146,-42.104236 30.958005,-47.867406 39.128671))	SPoCA_v1.0_CH_0000009936
CH	2013-06-01T09:35:55	POINT(233.779 83.9165)	POLYGON((64.5 -22.5,375.9 -22.5,375.9 155.1,64.5 155.1,64.5 -22.5))	POLYGON((64.5 141.3,65.1 141.9,76.5 155.1,101.1 125.7,178.5 92.7,261.3 146.1,286.5 107.7,321.9 90.9,319.5 58.5,342.3 20.7,369.9 7.5,368.7 -22.5,237.3 81.9,204.9 86.7,160.5 62.1,138.3 96.3,109.5 101.7,80.1 78.9,64.5 141.3))	POINT(14.281544 4.4667128)	POLYGON((3.8925 -1.971794,23.313335 -1.923346,23.597223 8.828018,3.93657 8.774282,3.8925 -1.971794))	POLYGON((3.928028 7.93215,3.964982 7.968752,4.670481 8.774917,6.150665 6.984662,10.864531 4.990117,16.128028 8.249219,17.640378 5.918177,19.87284 4.907876,19.669974 2.947711,21.111362 0.672326,22.905872 -0.116265,22.8409 -1.92532,14.498951 4.345302,12.489198 4.630531,9.734718 3.137272,8.399952 5.20355,6.645234 5.528217,4.845904 4.145735,3.928028 7.93215))	SPoCA_v1.0_CH_0000009931
CH	2013-06-01T09:35:55	POINT(563.239 45.1175)	POLYGON((366.9 -227.7,708.9 -227.7,708.9 297.3,366.9 297.3,366.9 -227.7))	POLYGON((366.9 249.9,367.5 250.5,462.3 297.3,540.3 278.1,563.7 217.5,628.5 239.7,677.1 218.7,707.1 140.7,708.9 94.5,687.9 58.5,705.3 18.9,675.9 -29.7,689.1 -101.1,638.1 -227.7,611.1 -225.3,549.3 -171.9,500.1 -219.3,497.1 -176.1,446.1 -153.3,439.5 -100.5,468.3 -59.1,470.7 -12.3,502.5 50.1,446.1 106.5,426.3 188.1,366.9 249.9))	POINT(36.400246 2.2258927)	POLYGON((23.496512 -14.430447,50.422082 -14.275687,51.718379 17.877101,23.9085 17.6703,23.496512 -14.430447))	POLYGON((23.525713 14.68221,23.570883 14.719943,30.722992 17.708598,36.401981 16.531077,37.484963 12.749771,43.059974 14.173138,47.036117 12.90023,48.807285 8.118368,48.594096 5.305637,46.525204 3.108417,47.992528 0.727894,45.435159 -2.22574,46.940396 -6.53501,43.920959 -14.321676,41.59315 -14.187764,36.085971 -10.925864,32.838339 -13.866537,32.238491 -11.205004,28.457342 -9.82764,27.751779 -6.61762,29.613312 -4.102734,29.704388 -1.277759,31.966754 2.499392,28.16344 5.891576,27.184803 10.869391,23.525713 14.68221))	SPoCA_v1.0_CH_0000009849
CH	2013-06-01T13:35:55	POINT(-689.558 -176.976)	POLYGON((-786.9 -342.3,-529.5 -342.3,-529.5 -50.1,-786.9 -50.1,-786.9 -342.3))	POLYGON((-786.9 -190.5,-786.3 -189.9,-749.1 -188.1,-730.5 -72.3,-638.1 -107.1,-596.7 -96.3,-579.3 -60.3,-530.7 -52.5,-531.3 -71.7,-585.3 -132.3,-617.7 -122.1,-633.3 -134.7,-694.5 -302.1,-737.7 -298.5,-752.7 -342.3,-786.9 -190.5))	POINT(-47.767798 -11.147043)	POLYGON((-63.071159 -21.433467,-36.852593 -21.607411,-33.949216 -3.518485,-56.185089 -3.35935,-63.071159 -21.433467))	POLYGON((-57.97015 -11.902195,-57.887669 -11.865857,-53.75406 -11.787369,-50.564483 -4.748302,-42.606075 -6.915994,-39.205896 -6.282626,-37.698995 -4.112552,-34.042985 -3.662926,-34.145423 -4.822948,-38.543004 -8.474829,-41.043228 -7.838102,-42.419427 -8.596539,-50.693177 -18.942084,-55.168951 -18.680894,-58.514333 -21.468241,-57.97015 -11.902195))	SPoCA_v1.0_CH_0000009961
CH	2013-06-01T13:35:55	POINT(-599.667 719.786)	POLYGON((-690.9 641.7,-512.1 641.7,-512.1 794.1,-690.9 794.1,-690.9 641.7))	POLYGON((-690.9 642.3,-690.3 642.9,-599.1 731.1,-516.9 783.9,-634.5 671.7,-655.5 672.3,-690.9 642.3))	POINT(-76.364622 49.336047)	POLYGON((-82.480472 42.598134,-46.753737 42.166229,-82.805249 56.955447,-88.913496 48.966965,-82.480472 42.598134))	POLYGON((-82.884358 42.652999,-82.846527 42.701964,-84.468882 50.514255,-75.856881 55.739341,-71.221935 44.9708,-78.852888 45.123493,-82.884358 42.652999))	SPoCA_v1.0_CH_0000009955
CH	2013-06-01T13:35:55	POINT(275.104 343.103)	POLYGON((194.1 280.5,359.1 280.5,359.1 403.5,194.1 403.5,194.1 280.5))	POLYGON((194.1 358.5,194.7 359.1,206.1 390.3,232.5 403.5,285.3 360.3,329.1 348.9,357.3 282.3,320.1 284.1,294.9 317.7,258.3 319.5,194.1 358.5))	POINT(18.017072 20.599423)	POLYGON((12.303674 16.582663,23.229875 16.62201,24.566644 24.593785,12.97797 24.547462,12.303674 16.582663))	POLYGON((12.688958 21.581888,12.73237 21.621099,13.699691 23.672704,15.606906 24.555537,18.857604 21.719696,21.777828 20.990554,23.121113 16.735194,20.607153 16.837868,19.15806 18.969084,16.715137 19.075314,12.688958 21.581888))	SPoCA_v1.0_CH_0000009943
CH	2013-06-01T13:35:55	POINT(-397.241 577.693)	POLYGON((-531.9 458.1,-243.9 458.1,-243.9 713.7,-531.9 713.7,-531.9 458.1))	POLYGON((-531.9 605.7,-531.3 606.3,-431.1 693.9,-382.5 713.1,-390.9 679.5,-369.3 662.7,-313.5 678.9,-281.7 660.9,-283.5 619.5,-244.5 593.7,-263.1 531.9,-330.3 493.5,-371.1 511.5,-397.5 504.3,-429.9 458.7,-483.3 464.7,-514.5 476.7,-506.7 534.3,-531.9 605.7))	POINT(-31.589897 36.978335)	POLYGON((-39.565928 28.394984,-16.946855 28.259698,-22.690731 48.220706,-57.942368 48.535914,-39.565928 28.394984))	POLYGON((-46.408326 39.270254,-46.38075 39.317159,-41.38411 46.569868,-37.283905 48.267887,-35.823917 45.257438,-32.624907 43.79348,-27.929606 45.147608,-24.187993 43.586168,-23.009435 40.184719,-19.109628 38.136951,-19.402278 33.496731,-23.874014 30.761359,-27.461119 32.063172,-29.425612 31.560404,-30.966136 28.373306,-35.522171 28.819886,-38.596865 29.67844,-39.979564 33.804863,-46.408326 39.270254))	SPoCA_v1.0_CH_0000009936
CH	2013-06-01T13:35:55	POINT(284.037 91.5464)	POLYGON((147.3 24.3,361.5 24.3,361.5 156.3,147.3 156.3,147.3 24.3))	POLYGON((147.3 123.9,147.9 124.5,169.5 125.1,200.7 93.9,236.7 97.5,257.1 114.9,263.7 156.3,299.1 150.9,343.5 114.3,361.5 48.9,348.3 24.3,261.3 83.1,186.3 48.3,188.1 84.3,147.3 123.9))	POINT(17.455282 4.9576483)	POLYGON((8.914886 0.874956,22.360395 0.913066,22.647517 8.915848,9.023297 8.87432,8.914886 0.874956))	POLYGON((8.979742 6.899498,9.017335 6.936043,10.348879 6.974998,12.237894 5.085666,14.482992 5.309432,15.793491 6.36872,16.309222 8.892196,18.557747 8.56982,21.326048 6.351624,22.378166 2.397405,21.50178 0.909687,16.005831 4.441782,11.311529 2.327054,11.448712 4.502684,8.979742 6.899498))	SPoCA_v1.0_CH_0000009931
CH	2013-06-01T13:35:55	POINT(590.081 45.9308)	POLYGON((399.3 -221.7,728.1 -221.7,728.1 293.7,399.3 293.7,399.3 -221.7))	POLYGON((399.3 251.7,399.9 252.3,490.5 293.7,570.9 275.7,602.1 223.5,641.7 236.7,698.7 221.1,728.1 153.9,727.5 84.9,701.1 -26.7,708.9 -143.1,683.1 -165.3,672.3 -210.9,654.3 -221.7,620.1 -206.7,590.7 -171.9,528.3 -203.1,520.5 -174.3,475.5 -137.7,470.1 -107.7,531.9 44.7,475.5 100.5,461.7 182.7,399.3 251.7))	POINT(38.448811 2.3044996)	POLYGON((25.669187 -14.031519,52.219061 -13.877223,53.654445 17.67944,26.143705 17.471853,25.669187 -14.031519))	POLYGON((25.768608 14.824513,25.815084 14.862285,32.786789 17.510661,38.811668 16.413581,40.632531 13.161148,44.159815 14.009897,49.094373 13.080826,50.957449 8.956868,50.278828 4.750802,47.649132 -2.014018,49.141137 -9.062199,47.030992 -10.435634,46.68629 -13.24681,45.243713 -13.926118,42.091466 -13.017105,39.30374 -10.89106,34.782747 -12.837355,33.941714 -11.06892,30.432998 -8.848675,29.903687 -7.026566,34.079954 2.202671,30.188804 5.556228,29.627862 10.568639,25.768608 14.824513))	SPoCA_v1.0_CH_0000009849
CH	2013-06-01T17:35:55	POINT(-662.873 -178.448)	POLYGON((-769.5 -353.1,-497.7 -353.1,-497.7 -57.3,-769.5 -57.3,-769.5 -353.1))	POLYGON((-769.5 -221.7,-768.9 -221.1,-758.7 -191.7,-739.5 -198.9,-725.7 -185.1,-709.5 -72.3,-627.3 -103.5,-572.7 -102.9,-549.3 -62.1,-505.5 -60.3,-497.7 -72.9,-515.1 -102.3,-614.7 -172.5,-656.1 -252.3,-649.5 -298.5,-717.9 -299.1,-726.9 -351.9,-745.5 -324.9,-733.5 -284.1,-769.5 -221.7))	POINT(-45.391729 -11.240132)	POLYGON((-61.1741 -22.140633,-34.504793 -22.303998,-31.677585 -3.948928,-54.368639 -3.798398,-61.1741 -22.140633))	POLYGON((-56.657118 -13.832825,-56.575125 -13.796164,-54.836185 -11.989653,-52.949951 -12.4479,-51.323802 -11.608651,-48.596325 -4.7502,-41.695011 -6.688612,-37.381814 -6.67844,-35.441818 -4.218693,-32.242184 -4.127292,-31.72282 -4.891809,-33.088851 -6.665711,-41.244405 -10.901022,-45.92176 -15.815907,-46.265094 -18.729127,-53.027391 -18.722992,-55.799051 -22.10074,-56.955119 -20.346143,-54.275619 -17.762083,-56.657118 -13.832825))	SPoCA_v1.0_CH_0000009961
CH	2013-06-01T17:35:55	POINT(-601.184 718.725)	POLYGON((-672.9 657.9,-531.9 657.9,-531.9 779.1,-672.9 779.1,-672.9 657.9))	POLYGON((-672.9 661.5,-672.3 662.1,-554.7 765.3,-531.9 774.3,-552.3 747.9,-672.9 661.5))	POINT(-76.537207 49.245689)	POLYGON((-80.687502 43.927366,-50.727866 43.567596,-80.7173 55.29696,-88.905581 49.174781,-80.687502 43.927366))	POLYGON((-83.001934 44.261768,-82.987489 44.31238,-84.014439 53.896484,-76.637802 54.732754,-71.178028 51.97001,-83.001934 44.261768))	SPoCA_v1.0_CH_0000009955
CH	2013-06-01T17:35:55	POINT(307.825 345.837)	POLYGON((219.9 280.5,392.7 280.5,392.7 401.7,219.9 401.7,219.9 280.5))	POLYGON((219.9 353.1,220.5 353.7,232.5 401.1,310.5 388.5,391.5 328.5,390.9 288.9,357.3 280.5,332.7 316.5,294.9 316.5,219.9 353.1))	POINT(20.278771 20.804855)	POLYGON((13.972823 16.607101,25.55877 16.651948,27.024968 24.505682,14.729115 24.452857,13.972823 16.607101))	POLYGON((14.377589 21.255383,14.421615 21.294514,15.589442 24.415618,20.895564 23.599484,25.961608 19.712015,25.510446 17.182919,23.109546 16.64038,21.726155 18.92223,19.1517 18.911756,14.377589 21.255383))	SPoCA_v1.0_CH_0000009943
