event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2013-09-01T04:52:19	POINT(536.002 538.416)	POLYGON((462.9 471.3,632.7 471.3,632.7 594.3,462.9 594.3,462.9 471.3))	POLYGON((462.9 563.7,463.5 564.3,492.9 592.5,519.3 594.3,549.9 554.1,568.5 560.1,573.3 581.1,595.5 581.7,631.5 545.1,585.9 531.3,534.3 471.3,488.1 497.1,462.9 563.7))	POINT(46.746923 39.486049)	POLYGON((36.573016 35.483624,53.278287 34.109798,63.527452 42.106305,42.472933 44.036414,36.573016 35.483624))	POLYGON((40.655722 41.843067,40.749124 41.881116,45.597824 43.650341,48.703249 43.529706,49.261642 40.428781,51.813461 40.648817,54.071016 42.030079,56.950061 41.800556,58.375762 38.904725,51.771532 38.523938,43.141434 34.995028,39.879085 37.054832,40.655722 41.843067))	SPoCA_v1.0_CH_0000011279
CH	2013-09-01T04:52:19	POINT(164.836 -705.679)	POLYGON((-55.5 -813.9,345.9 -813.9,345.9 -585.9,-55.5 -585.9,-55.5 -813.9))	POLYGON((-55.5 -811.5,-53.7 -810.9,-42.3 -776.7,18.3 -732.3,70.5 -712.5,126.9 -660.3,169.5 -666.3,214.5 -610.5,269.1 -585.9,328.5 -589.5,345.9 -618.9,294.3 -686.1,199.5 -761.1,190.5 -795.9,96.3 -780.3,-55.5 -811.5))	POINT(13.18567 -40.741213)	POLYGON((-5.364684 -51.480298,37.363586 -53.24591,25.148126 -31.435398,-3.877893 -30.696335,-5.364684 -51.480298))	POLYGON((-5.332 -51.201874,-5.150526 -51.130151,-3.756316 -47.374227,1.502654 -42.968546,5.63564 -41.176574,9.551501 -36.714358,12.908929 -37.311236,15.525832 -32.872496,19.236203 -31.124627,23.856158 -31.636484,25.957148 -34.053136,23.569414 -39.48441,17.585333 -46.162625,18.053423 -49.839956,8.653845 -47.831318,-5.332 -51.201874))	SPoCA_v1.0_CH_0000011222
CH	2013-09-01T04:52:19	POINT(-143.745 -835.564)	POLYGON((-228.9 -886.5,-71.1 -886.5,-71.1 -795.3,-228.9 -795.3,-228.9 -886.5))	POLYGON((-228.9 -825.3,-228.3 -824.7,-220.5 -807.9,-173.7 -795.3,-145.5 -813.9,-71.1 -815.7,-95.1 -884.7,-228.9 -825.3))	POINT(-15.007655 -54.369881)	POLYGON((-31.733606 -62.800409,-8.992371 -61.471999,-6.581027 -49.400393,-21.928524 -49.975582,-31.733606 -62.800409))	POLYGON((-23.855682 -53.558482,-23.741381 -53.478354,-21.759242 -51.380145,-16.363793 -49.697669,-14.264837 -51.715724,-6.915234 -51.716075,-11.987585 -61.267135,-23.855682 -53.558482))	SPoCA_v1.0_CH_0000011294
CH	2013-09-01T09:28:31	POINT(97.6855 -218.48)	POLYGON((-30.3 -484.5,249.3 -484.5,249.3 -11.7,-30.3 -11.7,-30.3 -484.5))	POLYGON((-30.3 -72.9,-29.1 -72.3,-25.5 -58.5,15.9 -51.9,33.9 -12.3,66.3 -27.3,99.9 -71.1,126.3 -75.3,162.9 -11.7,180.3 -88.5,249.3 -146.1,212.1 -180.3,195.9 -271.5,138.3 -294.3,77.1 -478.5,20.1 -484.5,-3.3 -465.9,30.9 -396.9,16.5 -362.1,56.7 -304.5,56.1 -232.5,6.9 -190.5,5.1 -114.3,-30.3 -72.9))	POINT(5.902874 -6.0629309)	POLYGON((-1.980281 -23.302345,16.562088 -23.621275,15.221711 6.245884,-1.829266 6.492759,-1.980281 -23.302345))	POLYGON((-1.819754 2.81804,-1.747716 2.854412,-1.53271 3.684818,0.956068 4.082895,2.046543 6.455855,3.99827 5.543172,6.010304 2.89031,7.605368 2.613825,9.880458 6.390518,10.884895 1.752543,15.138162 -1.852617,12.859809 -3.865712,12.002693 -9.478989,8.4781 -10.830277,5.029685 -22.910138,1.313482 -23.299736,-0.213595 -22.009035,1.942892 -17.36521,1.0253 -15.084693,3.472054 -11.406776,3.391598 -6.902344,0.415037 -4.305363,0.305886 0.326262,-1.819754 2.81804))	SPoCA_v1.0_CH_0000011240
CH	2013-09-01T09:28:31	POINT(-74.5959 -938.571)	POLYGON((-177.9 -948.9,47.7 -948.9,47.7 -926.1,-177.9 -926.1,-177.9 -948.9))	POLYGON((-177.9 -931.5,-170.1 -930.9,-59.7 -928.5,41.7 -948.3,-177.9 -931.5))	POINT(-16.345926 -73.826685)	POLYGON((-55.24221 -77.039113,16.319779 -79.719198,8.241449 -69.539084,-36.342452 -71.609442,-55.24221 -77.039113))	POLYGON((-42.990669 -74.082166,-38.487592 -73.304392,-10.710394 -70.2765,13.048099 -78.803551,-42.990669 -74.082166))	SPoCA_v1.0_CH_0000011266
CH	2013-09-01T09:28:31	POINT(-501.147 688.094)	POLYGON((-553.5 637.5,-420.9 637.5,-420.9 738.3,-553.5 738.3,-553.5 637.5))	POLYGON((-553.5 680.7,-552.9 681.3,-538.5 713.7,-495.3 738.3,-453.3 701.7,-418.5 701.7,-483.9 665.1,-503.7 637.5,-539.1 643.5,-553.5 680.7))	POINT(-55.94954 50.599039)	POLYGON((-57.057291 46.203939,-40.874122 47.58423,-51.470502 55.624177,-75.814827 53.152684,-57.057291 46.203939))	POLYGON((-62.918236 49.264914,-62.916242 49.317452,-66.305782 51.871047,-63.527672 54.48596,-50.990888 52.258344,-46.353237 52.645235,-50.810303 49.07843,-50.533755 46.805801,-55.758939 46.820935,-62.918236 49.264914))	SPoCA_v1.0_CH_0000011292
CH	2013-09-01T09:28:31	POINT(-422.554 838.733)	POLYGON((-463.5 812.7,-374.7 812.7,-374.7 870.9,-463.5 870.9,-463.5 812.7))	POLYGON((-463.5 821.7,-462.9 822.3,-377.1 862.5,-414.3 826.5,-446.7 812.7,-463.5 821.7))	POINT(-83.613815 63.46154)	POLYGON((-81.242376 60.478632,-59.404295 62.803673,-85.160379 66.715696,-77.297655 61.2104,-81.242376 60.478632))	POLYGON((-87.542449 60.818907,-87.771239 60.865255,-85.445139 66.575176,-73.640235 63.027564,-76.013762 61.079412,-87.542449 60.818907))	SPoCA_v1.0_CH_0000011258
CH	2013-09-01T09:28:31	POINT(190.939 -700.535)	POLYGON((-28.5 -823.5,371.1 -823.5,371.1 -572.7,-28.5 -572.7,-28.5 -823.5))	POLYGON((-28.5 -817.5,-27.9 -816.9,-11.7 -771.3,22.5 -765.3,161.1 -652.5,192.3 -650.1,239.1 -602.7,311.7 -572.7,347.1 -578.1,371.1 -602.1,318.3 -677.1,258.9 -716.7,207.9 -781.5,141.9 -776.1,99.3 -801.3,57.9 -792.9,-28.5 -817.5))	POINT(15.229016 -40.349089)	POLYGON((-2.820499 -52.57965,42.671874 -54.906214,26.846895 -30.532028,-1.969563 -29.678609,-2.820499 -52.57965))	POLYGON((-2.775338 -51.865701,-2.712562 -51.794685,-1.026908 -46.791992,1.953077 -46.183764,12.067365 -36.128778,14.428669 -36.007952,17.250424 -32.327104,22.224372 -30.265921,25.068432 -30.832423,27.580317 -32.830761,25.360772 -38.807874,21.461947 -42.09361,19.150826 -48.332636,12.726802 -47.499633,9.349171 -50.116683,5.323524 -49.111448,-2.775338 -51.865701))	SPoCA_v1.0_CH_0000011222
CH	2013-09-01T09:28:31	POINT(-136.443 -839.503)	POLYGON((-209.1 -883.5,-69.9 -883.5,-69.9 -797.1,-209.1 -797.1,-209.1 -883.5))	POLYGON((-209.1 -828.9,-208.5 -828.3,-146.1 -797.1,-128.1 -819.3,-75.3 -835.5,-83.7 -882.3,-165.3 -864.9,-209.1 -828.9))	POINT(-14.397013 -54.839232)	POLYGON((-27.855878 -61.969051,-8.695154 -60.960896,-6.49451 -49.590118,-19.982483 -50.061752,-27.855878 -61.969051))	POLYGON((-21.850358 -53.871102,-21.740471 -53.790865,-13.731833 -49.784874,-12.692334 -52.286416,-7.74918 -54.127611,-10.380832 -60.813726,-19.417368 -58.536379,-21.850358 -53.871102))	SPoCA_v1.0_CH_0000011294
CH	2013-09-01T09:28:31	POINT(560.489 538.596)	POLYGON((474.3 465.3,652.5 465.3,652.5 594.3,474.3 594.3,474.3 465.3))	POLYGON((474.3 567.3,474.9 567.9,539.1 594.3,571.5 564.3,596.1 588.3,634.5 574.5,649.5 542.1,602.7 518.7,566.1 465.3,515.7 498.3,474.3 567.3))	POINT(49.404018 39.270705)	POLYGON((37.371045 35.013431,55.175749 33.511089,66.690772 41.767588,43.69139 43.942167,37.371045 35.013431))	POLYGON((42.015493 42.011464,42.111861 42.049261,51.020773 43.326458,52.482953 40.902863,57.655249 42.238899,61.576271 40.785282,60.514495 38.466205,52.841669 37.51081,45.964924 34.348146,42.563746 36.935829,42.015493 42.011464))	SPoCA_v1.0_CH_0000011279
CH	2013-09-01T13:28:31	POINT(-112.442 -845.677)	POLYGON((-188.1 -881.7,-47.1 -881.7,-47.1 -807.9,-188.1 -807.9,-188.1 -881.7))	POLYGON((-188.1 -833.7,-187.5 -833.1,-138.3 -807.9,-49.5 -833.1,-66.9 -881.7,-150.3 -869.7,-159.9 -843.3,-188.1 -833.7))	POINT(-12.039407 -55.549098)	POLYGON((-24.377076 -61.411327,-5.780386 -60.599448,-4.48019 -50.764902,-18.352843 -51.188102,-24.377076 -61.411327))	POLYGON((-19.795242 -54.347427,-19.689008 -54.266559,-13.32237 -50.976408,-5.041628 -53.772522,-8.237852 -60.65036,-17.923846 -59.158353,-17.209158 -55.446003,-19.795242 -54.347427))	SPoCA_v1.0_CH_0000011294
CH	2013-09-01T13:28:31	POINT(576.087 543.913)	POLYGON((486.9 483.3,669.9 483.3,669.9 597.9,486.9 597.9,486.9 483.3))	POLYGON((486.9 575.7,487.5 576.3,564.9 597.9,593.7 570.9,617.1 595.5,650.7 575.7,668.1 540.9,567.9 483.3,488.7 539.1,486.9 575.7))	POINT(51.514468 39.473023)	POLYGON((39.192669 36.135412,58.454485 34.443192,70.276604 41.652273,45.311921 44.092397,39.192669 36.135412))	POLYGON((43.832333 42.505357,43.93361 42.542905,54.502817 43.286711,55.739431 41.094507,61.326493 42.42755,64.109893 40.610871,63.022659 38.116275,47.016413 35.513744,41.921614 39.925244,43.832333 42.505357))	SPoCA_v1.0_CH_0000011279
CH	2013-09-01T13:28:31	POINT(-425.177 832.691)	POLYGON((-462.3 786.9,-378.3 786.9,-378.3 869.7,-462.3 869.7,-462.3 786.9))	POLYGON((-462.3 827.7,-461.7 828.3,-378.3 866.7,-435.3 786.9,-462.3 827.7))	POINT(-80.333988 63.054341)	POLYGON((-69.715057 58.828802,-53.529224 60.411338,-84.649158 66.459231,-77.262063 61.235732,-69.715057 58.828802))	POLYGON((-86.845226 60.876961,-86.46265 60.905475,-89.290574 66.569743,-63.971751 59.427082,-86.845226 60.876961))	SPoCA_v1.0_CH_0000011258
CH	2013-09-01T13:28:31	POINT(138.694 -212.49)	POLYGON((12.9 -487.5,281.1 -487.5,281.1 -15.3,12.9 -15.3,12.9 -487.5))	POLYGON((12.9 -77.7,13.5 -77.1,65.1 -51.3,70.5 -15.3,152.7 -61.5,174.3 -55.5,198.9 -15.9,227.7 -95.1,279.3 -141.3,248.1 -189.9,235.5 -267.3,174.3 -301.5,149.1 -402.3,120.3 -429.9,108.9 -477.3,62.7 -487.5,30.9 -474.3,36.9 -447.3,82.5 -407.1,68.1 -327.3,87.3 -302.7,73.5 -270.9,88.5 -236.1,47.1 -176.1,57.3 -133.5,16.5 -119.1,12.9 -77.7))	POINT(8.3908829 -5.7310257)	POLYGON((0.844212 -23.504262,18.793617 -23.919584,17.210976 5.962834,0.778336 6.28226,0.844212 -23.504262))	POLYGON((0.774431 2.534828,0.810476 2.570869,3.917337 4.105676,4.25738 6.263206,9.214324 3.416747,10.535693 3.748901,12.086756 6.088502,13.794026 1.278694,17.009959 -1.624563,15.103575 -4.519919,14.469046 -9.286717,10.726867 -11.331259,9.439628 -17.818213,7.686736 -19.62549,7.110142 -22.853069,4.107278 -23.523482,2.008766 -22.589997,2.36826 -20.739529,5.213798 -18.064412,4.194141 -12.860153,5.348356 -11.3086,4.472073 -9.297821,5.357696 -7.141611,2.831142 -3.431081,3.439014 -0.845504,0.989623 0.037898,0.774431 2.534828))	SPoCA_v1.0_CH_0000011240
CH	2013-09-01T13:28:31	POINT(-490.84 689.935)	POLYGON((-546.9 618.3,-417.3 618.3,-417.3 751.5,-546.9 751.5,-546.9 618.3))	POLYGON((-546.9 702.3,-546.3 702.9,-494.1 743.1,-452.7 751.5,-450.9 713.1,-418.5 692.1,-538.5 618.3,-531.3 656.1,-546.9 702.3))	POINT(-54.711101 50.875971)	POLYGON((-54.138724 44.929438,-39.178072 46.161704,-53.063734 56.776689,-78.64395 54.126567,-54.138724 44.929438))	POLYGON((-65.572255 50.905412,-65.579233 50.95898,-64.346884 54.86822,-58.792954 56.249605,-52.156273 53.191898,-45.318116 51.871666,-53.066564 45.02859,-56.145693 47.831405,-65.572255 50.905412))	SPoCA_v1.0_CH_0000011292
CH	2013-09-01T13:28:31	POINT(-55.1256 -939.455)	POLYGON((-147.3 -949.5,97.5 -949.5,97.5 -927.3,-147.3 -927.3,-147.3 -949.5))	POLYGON((-147.3 -935.1,-145.5 -934.5,-33.9 -927.3,0.3 -945.3,97.5 -944.1,-147.3 -935.1))	POINT(-12.06428 -73.90952)	POLYGON((-50.043605 -78.463699,38.31739 -80.517384,17.668141 -70.275509,-28.588171 -71.127864,-50.043605 -78.463699))	POLYGON((-34.836366 -74.274321,-33.458567 -73.896603,-5.917256 -69.792039,0.07611 -76.274086,28.233769 -77.487136,-34.836366 -74.274321))	SPoCA_v1.0_CH_0000011266
CH	2013-09-01T13:28:31	POINT(228.052 -693.376)	POLYGON((-2.1 -812.1,398.7 -812.1,398.7 -566.7,-2.1 -566.7,-2.1 -812.1))	POLYGON((-2.1 -808.5,-1.5 -807.9,3.3 -790.5,57.3 -780.3,68.7 -748.5,166.5 -666.9,217.5 -654.3,254.7 -608.7,306.9 -602.1,341.7 -567.3,383.1 -576.3,398.7 -600.9,353.1 -669.9,222.9 -777.3,118.5 -774.3,59.1 -805.5,-2.1 -808.5))	POINT(18.141058 -39.832493)	POLYGON((-0.201514 -51.219636,45.129231 -53.791003,28.921652 -30.211215,-0.144435 -29.220018,-0.201514 -51.219636))	POLYGON((-0.199733 -50.806232,-0.142457 -50.737796,0.301124 -48.807629,5.128385 -47.755123,5.80158 -44.549465,12.681282 -37.344805,16.460192 -36.427674,18.526006 -32.845961,22.426529 -32.522421,24.420441 -29.976699,27.893991 -30.867013,29.851443 -32.885738,28.181463 -38.370165,20.432575 -47.95079,10.547969 -47.240844,5.594056 -50.507566,-0.199733 -50.806232))	SPoCA_v1.0_CH_0000011222
CH	2013-09-01T17:28:31	POINT(-25.1194 -940.667)	POLYGON((-122.7 -949.5,103.5 -949.5,103.5 -925.5,-122.7 -925.5,-122.7 -949.5))	POLYGON((-122.7 -940.5,-120.9 -939.9,-23.7 -925.5,6.3 -941.1,103.5 -943.5,-122.7 -940.5))	POINT(-5.5431644 -74.14193)	POLYGON((-44.765706 -79.514415,39.920059 -80.278437,18.37144 -69.819698,-22.235956 -70.084235,-44.765706 -79.514415))	POLYGON((-32.687124 -76.183117,-30.958303 -75.698108,-4.032371 -69.26712,1.398406 -74.260339,29.692319 -77.31196,-32.687124 -76.183117))	SPoCA_v1.0_CH_0000011266
CH	2013-09-01T17:28:31	POINT(594.667 548.895)	POLYGON((504.3 500.7,683.1 500.7,683.1 599.1,504.3 599.1,504.3 500.7))	POLYGON((504.3 545.7,504.9 546.3,527.1 587.7,583.5 599.1,609.3 580.5,623.7 594.3,660.9 581.1,682.5 549.3,651.3 503.7,584.1 501.3,508.5 531.3,504.3 545.7))	POINT(54.059451 39.605423)	POLYGON((41.571179 37.184061,61.511302 35.360695,73.073724 41.428599,47.346105 44.018004,41.571179 37.184061))	POLYGON((43.857639 40.259322,43.953365 40.295946,49.088541 42.986523,57.031257 43.137854,58.661247 41.538974,62.156309 42.24803,66.369735 40.780906,66.09218 38.409096,57.595973 35.974874,49.68442 36.552383,43.49402 39.233097,43.857639 40.259322))	SPoCA_v1.0_CH_0000011279
CH	2013-09-01T17:28:31	POINT(-93.364 -845.895)	POLYGON((-157.5 -899.1,-32.7 -899.1,-32.7 -788.1,-157.5 -788.1,-157.5 -899.1))	POLYGON((-157.5 -839.7,-156.3 -839.1,-84.9 -788.1,-89.7 -812.7,-32.7 -844.5,-56.1 -872.7,-33.3 -898.5,-133.5 -870.3,-157.5 -839.7))	POINT(-9.9623624 -55.507616)	POLYGON((-22.412484 -64.290969,-4.422156 -63.559215,-2.970041 -48.555064,-14.531936 -48.822848,-22.412484 -64.290969))	POLYGON((-16.726099 -54.950936,-16.55899 -54.866351,-7.74187 -48.623059,-8.671911 -51.384867,-3.446915 -55.202411,-6.604037 -59.203776,-4.486146 -63.449617,-15.854849 -59.141563,-16.726099 -54.950936))	SPoCA_v1.0_CH_0000011294
CH	2013-09-01T17:28:31	POINT(-429.061 826.846)	POLYGON((-501.3 785.1,-373.5 785.1,-373.5 869.1,-501.3 869.1,-501.3 785.1))	POLYGON((-501.3 796.5,-500.7 797.1,-383.7 869.1,-374.1 852.3,-395.1 822.3,-429.3 795.9,-444.9 810.3,-495.3 785.1,-501.3 796.5))	POINT(-78.071478 62.568704)	POLYGON((-79.148636 57.573794,-52.33677 60.317709,-88.855731 66.88207,-78.269515 59.316518,-79.148636 57.573794))	POLYGON((-85.414063 58.098751,-85.564268 58.148575,-80.857762 65.885351,-76.322024 66.142539,-66.99702 63.208419,-65.389642 60.277401,-74.379361 60.972773,-77.36999 57.779047,-85.414063 58.098751))	SPoCA_v1.0_CH_0000011297
