event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2012-10-01T06:00:43	POINT(473.74 -822.567)	POLYGON((380.1 -877.5,579.3 -877.5,579.3 -760.5,380.1 -760.5,380.1 -877.5))	POLYGON((380.1 -877.5,380.7 -876.9,424.5 -836.7,576.9 -763.5,380.1 -877.5))	POINT(64.248644 -56.72207)	POLYGON((66.77297 -64.42791,79.52128 -55.924945,75.113624 -51.279493,35.569487 -47.106116,66.77297 -64.42791))	POLYGON((66.77297 -64.42791,66.182677 -64.261777,55.281526 -57.412078,76.598941 -51.762308,66.77297 -64.42791))	SPoCA_v1.0_CH_0000006307
CH	2012-10-01T10:00:43	POINT(401.995 749.271)	POLYGON((322.5 714.9,467.1 714.9,467.1 783.9,322.5 783.9,322.5 714.9))	POLYGON((322.5 779.1,323.1 779.7,383.7 764.7,412.5 780.3,466.5 736.5,459.9 719.7,410.7 714.9,380.1 737.7,350.7 734.1,344.7 765.9,322.5 779.1))	POINT(48.509758 56.015143)	POLYGON((34.591663 53.74603,52.964649 52.446928,66.51951 57.938503,42.130475 59.951628,34.591663 53.74603))	POLYGON((41.434227 59.4981,41.605376 59.548944,48.163511 57.558511,55.494773 58.563831,56.128497 54.173058,52.598731 52.91352,45.346442 53.043603,43.975546 55.244492,39.769403 55.190977,42.745221 58.067536,41.434227 59.4981))	SPoCA_v1.0_CH_0000006302
CH	2012-10-01T10:00:43	POINT(-574.981 -757.259)	POLYGON((-605.7 -788.1,-540.9 -788.1,-540.9 -736.5,-605.7 -736.5,-605.7 -788.1))	POLYGON((-605.7 -738.9,-601.5 -738.3,-576.3 -743.1,-541.5 -788.1,-605.7 -738.9))	POINT(-70.017938 -50.338358)	POLYGON((-80.961732 -51.900489,-73.525591 -53.943403,-55.198284 -46.636457,-73.300835 -48.717035,-80.961732 -51.900489))	POLYGON((-75.171913 -49.17185,-72.113572 -48.745522,-64.679058 -48.325888,-74.05387 -54.007842,-75.171913 -49.17185))	SPoCA_v1.0_CH_0000006438
CH	2012-10-01T10:00:43	POINT(-370.51 -874.432)	POLYGON((-395.7 -897.9,-328.5 -897.9,-328.5 -858.3,-395.7 -858.3,-395.7 -897.9))	POLYGON((-395.7 -869.7,-395.1 -869.1,-375.9 -860.7,-328.5 -897.9,-395.7 -869.7))	POINT(-58.011065 -62.889791)	POLYGON((-74.589177 -65.272349,-62.770589 -67.324447,-41.363923 -58.788952,-56.698504 -60.408806,-74.589177 -65.272349))	POLYGON((-66.169516 -63.167885,-64.932686 -62.927573,-52.133888 -60.227292,-62.770589 -67.324447,-66.169516 -63.167885))	SPoCA_v1.0_CH_0000006435
CH	2012-10-01T10:00:43	POINT(485.898 -816.727)	POLYGON((405.9 -866.7,580.5 -866.7,580.5 -760.5,405.9 -760.5,405.9 -866.7))	POLYGON((405.9 -864.3,406.5 -863.7,440.7 -833.7,577.5 -763.5,405.9 -864.3))	POINT(65.663733 -56.198306)	POLYGON((69.928189 -63.193154,79.677808 -55.553386,76.235177 -51.413303,38.620866 -47.357173,69.928189 -63.193154))	POLYGON((65.830335 -62.340452,65.468053 -62.210291,58.577883 -57.41035,77.319244 -51.847229,65.830335 -62.340452))	SPoCA_v1.0_CH_0000006307
CH	2012-10-01T10:00:43	POINT(56.3572 932.332)	POLYGON((-218.7 878.7,375.9 878.7,375.9 957.9,-218.7 957.9,-218.7 878.7))	POLYGON((-218.7 931.5,-217.5 932.1,-70.5 955.5,86.1 954.3,241.5 927.3,374.7 878.7,117.3 944.7,-68.7 948.9,-182.7 914.7,-209.1 915.3,-218.7 931.5))	POINT(27.681641 82.732789)	POLYGON((-45.783836 71.456292,85.111178 66.816712,74.140986 67.68186,-63.92923 75.653056,-45.783836 71.456292))	POLYGON((-75.46454 76.362727,-73.738588 76.323348,-33.420643 82.322592,38.902598 81.77366,66.791218 74.08486,86.074786 66.92745,89.374531 82.970406,-85.263072 85.875971,-57.828896 76.993811,-67.392991 76.33715,-75.46454 76.362727))	SPoCA_v1.0_CH_0000006432
CH	2012-10-01T10:00:43	POINT(-792.654 -216.636)	POLYGON((-839.7 -297.9,-755.7 -297.9,-755.7 -127.5,-839.7 -127.5,-839.7 -297.9))	POLYGON((-839.7 -128.7,-839.1 -128.1,-765.9 -179.1,-755.7 -250.5,-770.1 -289.5,-800.7 -290.7,-839.7 -128.7))	POINT(-56.794462 -9.427395)	POLYGON((-65.155492 -15.370026,-54.273059 -14.23849,-52.009481 -3.53171,-61.313037 -4.450891,-65.155492 -15.370026))	POLYGON((-61.323801 -4.52466,-61.241939 -4.479837,-53.416031 -6.796804,-53.320978 -11.179769,-55.683924 -13.848746,-59.393157 -14.301612,-61.323801 -4.52466))	SPoCA_v1.0_CH_0000006451
CH	2012-10-01T14:00:43	POINT(62.5789 933.719)	POLYGON((-210.9 880.5,350.1 880.5,350.1 958.5,-210.9 958.5,-210.9 880.5))	POLYGON((-210.9 932.7,-210.3 933.3,-65.1 956.1,87.9 954.3,268.5 920.1,349.5 891.9,341.7 880.5,115.5 948.3,-96.3 947.1,-176.1 918.3,-210.9 932.7))	POINT(32.114015 82.949438)	POLYGON((-44.696552 71.790291,83.062726 68.416159,73.040982 68.980822,-63.111474 76.058257,-44.696552 71.790291))	POLYGON((-77.820176 76.989293,-75.747078 76.913763,-31.371547 82.502162,39.518617 81.712608,69.090237 72.549818,76.530379 67.97056,79.765969 68.768579,73.695052 82.786841,-89.235567 84.23372,-59.193212 77.65576,-77.820176 76.989293))	SPoCA_v1.0_CH_0000006432
CH	2012-10-01T14:00:43	POINT(399.161 747.093)	POLYGON((335.1 708.9,468.9 708.9,468.9 786.3,335.1 786.3,335.1 708.9))	POLYGON((335.1 776.1,335.7 776.7,360.9 784.5,401.7 764.1,423.9 781.5,468.3 741.9,452.7 708.9,382.5 729.9,350.1 723.3,335.1 776.1))	POINT(47.781344 55.85102)	POLYGON((35.559989 53.142508,52.399012 51.945286,67.579325 58.081276,44.344538 60.043032,35.559989 53.142508))	POLYGON((42.793684 59.088117,42.966739 59.138039,47.966298 59.592942,50.743031 57.289602,57.686266 58.491767,57.316275 54.573136,50.170115 52.126363,43.368797 54.548156,38.606991 54.256711,42.793684 59.088117))	SPoCA_v1.0_CH_0000006302
CH	2012-10-01T14:00:43	POINT(480.884 -819.355)	POLYGON((410.7 -864.3,587.1 -864.3,587.1 -753.9,410.7 -753.9,410.7 -864.3))	POLYGON((410.7 -864.3,411.3 -863.7,422.1 -839.7,584.7 -758.1,410.7 -864.3))	POINT(65.167306 -56.445284)	POLYGON((69.756491 -62.819855,79.828451 -55.189337,74.651041 -50.56198,38.599966 -46.709872,69.756491 -62.819855))	POLYGON((69.756491 -62.819855,69.127427 -62.655943,55.798291 -57.844951,77.62027 -51.33944,69.756491 -62.819855))	SPoCA_v1.0_CH_0000006307
CH	2012-10-01T14:00:43	POINT(-781.413 388.807)	POLYGON((-799.5 359.7,-762.3 359.7,-762.3 421.5,-799.5 421.5,-799.5 359.7))	POLYGON((-799.5 414.3,-798.9 414.9,-774.9 413.7,-768.9 365.1,-792.9 362.1,-799.5 414.3))	POINT(-65.772535 26.788861)	POLYGON((-66.576465 24.806144,-61.440841 25.326044,-65.239183 29.011315,-71.269653 28.382019,-66.576465 24.806144))	POLYGON((-70.622745 27.969737,-70.569073 28.015466,-66.547866 28.356525,-62.589946 25.56217,-65.748173 25.047306,-70.622745 27.969737))	SPoCA_v1.0_CH_0000006458
CH	2012-10-01T14:00:43	POINT(-771.397 -216.113)	POLYGON((-820.5 -305.7,-719.1 -305.7,-719.1 -123.9,-820.5 -123.9,-820.5 -305.7))	POLYGON((-820.5 -149.7,-819.9 -149.1,-817.5 -123.9,-783.3 -137.1,-744.9 -180.9,-718.5 -258.9,-752.1 -305.1,-773.7 -299.1,-820.5 -149.7))	POINT(-54.439107 -9.1666853)	POLYGON((-62.551117 -15.584717,-50.604165 -14.383484,-48.533695 -3.002868,-58.926006 -3.991845,-62.551117 -15.584717))	POLYGON((-59.150768 -5.578063,-59.07291 -5.533714,-58.573742 -3.956252,-54.871604 -4.388968,-51.323883 -6.713655,-49.71225 -11.366575,-54.045755 -14.674713,-56.333353 -14.522231,-59.150768 -5.578063))	SPoCA_v1.0_CH_0000006451
CH	2012-10-01T14:00:43	POINT(-358.111 -878.699)	POLYGON((-383.1 -897.3,-327.9 -897.3,-327.9 -862.5,-383.1 -862.5,-383.1 -897.3))	POLYGON((-383.1 -875.7,-381.3 -875.1,-363.3 -862.5,-327.9 -897.3,-383.1 -875.7))	POINT(-56.380556 -63.347845)	POLYGON((-74.138061 -65.908564,-61.167286 -67.011673,-42.266952 -59.454708,-54.968109 -60.794468,-74.138061 -65.908564))	POLYGON((-65.928623 -64.035769,-63.821047 -63.685323,-49.686045 -60.211001,-61.167286 -67.011673,-65.928623 -64.035769))	SPoCA_v1.0_CH_0000006435
CH	2012-10-01T14:00:43	POINT(-559.828 -767.654)	POLYGON((-594.9 -809.1,-509.1 -809.1,-509.1 -740.1,-594.9 -740.1,-594.9 -809.1))	POLYGON((-594.9 -744.3,-592.5 -743.7,-561.9 -752.7,-509.1 -809.1,-594.9 -744.3))	POINT(-68.8938 -51.246549)	POLYGON((-80.577213 -53.09656,-72.36946 -56.124164,-50.388662 -46.477286,-69.957036 -48.657744,-80.577213 -53.09656))	POLYGON((-72.262293 -49.337002,-70.713718 -49.0936,-63.565708 -49.128118,-72.36946 -56.124164,-72.262293 -49.337002))	SPoCA_v1.0_CH_0000006438
CH	2012-10-01T18:00:43	POINT(-536.485 -783.197)	POLYGON((-579.9 -826.50005,-479.1 -826.50005,-479.1 -748.49995,-579.9 -748.49995,-579.9 -826.50005))	POLYGON((-579.9 -759.9,-578.1 -759.3,-558.9 -748.5,-479.1 -826.5,-579.9 -759.9))	POINT(-67.340235 -52.670959)	POLYGON((-80.134697 -54.340149,-70.15059 -57.897341,-46.986964 -46.946559,-67.788674 -49.209477,-80.134697 -54.340149))	POLYGON((-74.817324 -51.175327,-72.966661 -50.891565,-61.545573 -48.48654,-70.150478 -57.897318,-74.817324 -51.175327))	SPoCA_v1.0_CH_0000006438
CH	2012-10-01T18:00:43	POINT(-762.425 382.323)	POLYGON((-793.5 341.7,-719.1 341.7,-719.1 432.3,-793.5 432.3,-793.5 341.7))	POLYGON((-793.5 420.9,-792.9 421.5,-768.3 426.9,-720.3 356.1,-750.3 341.7,-784.5 356.7,-793.5 420.9))	POINT(-62.698861 26.669154)	POLYGON((-64.63771 23.838839,-55.504142 24.727282,-60.090124 30.240603,-71.1721 29.113636,-64.63771 23.838839))	POLYGON((-70.134449 28.458055,-70.082601 28.503707,-66.52752 29.236456,-56.244616 25.5858,-59.071413 24.390935,-64.22363 24.848233,-70.134449 28.458055))	SPoCA_v1.0_CH_0000006458
CH	2012-10-01T18:00:43	POINT(-747.08 -209.984)	POLYGON((-809.7 -314.7,-681.3 -314.7,-681.3 -120.3,-809.7 -120.3,-809.7 -314.7))	POLYGON((-809.7 -138.9,-809.1 -138.3,-803.7 -120.3,-777.9 -136.5,-758.7 -130.5,-711.9 -176.1,-681.3 -268.5,-713.1 -282.9,-720.3 -308.7,-736.5 -312.3,-760.5 -248.7,-783.9 -242.1,-809.7 -138.9))	POINT(-51.845679 -8.5464255)	POLYGON((-61.350367 -16.030964,-47.123928 -14.640459,-45.192591 -2.503017,-57.647565 -3.649632,-61.350367 -16.030964))	POLYGON((-57.782699 -4.788656,-57.709113 -4.74494,-56.972758 -3.582611,-54.297878 -4.301583,-52.314262 -3.750625,-48.165696 -6.139199,-46.379388 -11.670996,-49.578343 -12.857349,-50.785127 -14.594248,-52.53618 -14.988233,-53.791468 -11.121313,-56.237612 -10.951934,-57.782699 -4.788656))	SPoCA_v1.0_CH_0000006451
CH	2012-10-01T18:00:43	POINT(242.177 918.573)	POLYGON((129.3 878.1,357.9 878.1,357.9 948.9,129.3 948.9,129.3 878.1))	POLYGON((129.3 948.9,129.9 948.9,295.5 911.7,357.3 888.9,345.3 878.1,280.5 907.5,159.3 927.3,129.3 948.9))	POINT(84.915058 75.308909)	POLYGON((26.370775 72.34456,83.832401 67.946737,73.597271 68.415561,59.206396 80.962696,26.370775 72.34456))	POLYGON((59.206396 80.962696,58.415846 80.843456,71.077707 70.977622,76.445483 67.444534,78.912338 68.472268,85.192616 72.925483,64.396328 79.385205,59.206396 80.962696))	SPoCA_v1.0_CH_0000006464
CH	2012-10-01T18:00:43	POINT(423.091 742.184)	POLYGON((351.3 705.9,488.7 705.9,488.7 773.7,351.3 773.7,351.3 705.9))	POLYGON((351.3 767.7,351.9 768.3,452.1 765.3,488.7 739.5,469.5 707.1,373.5 728.1,351.3 767.7))	POINT(50.479707 55.162982)	POLYGON((37.186137 52.768307,54.793818 51.467247,68.103941 56.704234,44.762734 58.696326,37.186137 52.768307))	POLYGON((43.890568 58.149246,44.060812 58.197829,59.085323 56.698458,60.209232 54.076983,52.232643 51.789532,41.9996 54.466071,43.890568 58.149246))	SPoCA_v1.0_CH_0000006302
CH	2012-10-01T18:00:43	POINT(471.674 -823.327)	POLYGON((407.7 -863.7,568.5 -863.7,568.5 -767.7,407.7 -767.7,407.7 -863.7))	POLYGON((407.7 -863.1,408.3 -862.5,455.1 -816.9,501.3 -812.7,568.5 -770.1,407.7 -863.1))	POINT(63.816136 -56.754192)	POLYGON((66.153318 -62.285517,79.507831 -56.003356,73.657736 -51.82171,39.541682 -48.157801,66.153318 -62.285517))	POLYGON((65.402459 -62.108348,65.069586 -61.982632,56.037342 -55.102254,70.557004 -56.313969,76.628292 -52.42784,65.402459 -62.108348))	SPoCA_v1.0_CH_0000006307
CH	2012-10-01T18:00:43	POINT(-66.1458 945.871)	POLYGON((-212.7 924.9,107.7 924.9,107.7 957.9,-212.7 957.9,-212.7 924.9))	POLYGON((-212.7 933.3,-212.1 933.9,-54.9 956.7,107.7 951.9,-89.1 947.7,-153.9 924.9,-212.7 933.3))	POINT(-64.767054 85.625884)	POLYGON((-82.612289 77.072821,41.639544 80.270891,45.283173 80.953779,-63.390218 75.96911,-82.612289 77.072821))	POLYGON((-73.425547 76.610212,-70.345867 76.406436,-27.264557 82.815847,50.016642 81.564835,-88.291155 84.664565,-58.926301 79.201331,-73.425547 76.610212))	SPoCA_v1.0_CH_0000006432
CH	2012-10-01T18:00:43	POINT(-344.982 -883.141)	POLYGON((-373.5 -905.1,-309.3 -905.1,-309.3 -867.3,-373.5 -867.3,-373.5 -905.1))	POLYGON((-373.5 -879.3,-372.3 -878.7,-342.9 -867.3,-309.3 -905.1,-373.5 -879.3))	POINT(-54.730945 -63.850612)	POLYGON((-73.613614 -66.571601,-61.946964 -68.549536,-40.036904 -59.921328,-54.530625 -61.427229,-73.613614 -66.571601))	POLYGON((-64.411243 -64.40127,-62.834447 -64.114762,-46.695769 -60.575983,-61.946964 -68.549536,-64.411243 -64.40127))	SPoCA_v1.0_CH_0000006435
CH	2012-10-01T22:13:55	POINT(-526.896 -790.329)	POLYGON((-581.1 -833.1,-468.9 -833.1,-468.9 -759.3,-581.1 -759.3,-581.1 -833.1))	POLYGON((-581.1 -759.3,-580.5 -759.3,-531.3 -768.3,-470.1 -833.1,-581.1 -759.3))	POINT(-67.239994 -53.418185)	POLYGON((-80.088689 -54.496431,-70.615846 -58.760537,-46.889272 -47.994059,-75.143828 -51.152116,-80.088689 -54.496431))	POLYGON((-75.143828 -51.152116,-74.637382 -51.090802,-60.107468 -50.288401,-71.686372 -58.891445,-75.143828 -51.152116))	SPoCA_v1.0_CH_0000006438
CH	2012-10-01T22:13:55	POINT(428.988 744.71)	POLYGON((377.1 710.7,485.1 710.7,485.1 767.7,377.1 767.7,377.1 710.7))	POLYGON((377.1 735.9,377.7 736.5,383.1 765.9,468.9 759.3,485.1 734.1,479.7 710.7,447.9 736.5,377.1 735.9))	POINT(51.701104 55.296922)	POLYGON((40.674025 52.962929,54.924871 51.87652,65.714388 56.316261,47.602777 57.871691,40.674025 52.962929))	POLYGON((43.322931 55.091178,43.471787 55.137159,48.207635 57.64552,60.732315 55.94172,58.611882 53.702364,54.141642 51.943206,53.245673 54.390694,43.322931 55.091178))	SPoCA_v1.0_CH_0000006302
CH	2012-10-01T22:13:55	POINT(-722.303 -211.395)	POLYGON((-794.1 -323.7,-642.9 -323.7,-642.9 -113.7,-794.1 -113.7,-794.1 -323.7))	POLYGON((-794.1 -130.5,-793.5 -129.9,-789.9 -113.7,-734.7 -125.1,-701.7 -155.7,-673.5 -188.7,-644.7 -278.7,-683.7 -286.5,-690.9 -318.9,-710.1 -323.7,-741.3 -254.7,-765.3 -245.7,-794.1 -130.5))	POINT(-49.452028 -8.4170911)	POLYGON((-59.567052 -16.420074,-43.81169 -14.930826,-41.993299 -1.85135,-55.880281 -3.0811,-59.567052 -16.420074))	POLYGON((-55.977033 -4.105681,-55.907986 -4.062635,-55.429627 -3.037283,-49.973686 -3.214217,-47.111184 -4.812389,-44.861356 -6.62765,-43.302036 -12.051935,-46.862395 -12.843934,-48.107349 -14.999484,-50.08082 -15.485027,-51.897164 -11.317374,-54.249128 -10.983695,-55.977033 -4.105681))	SPoCA_v1.0_CH_0000006451
CH	2012-10-01T22:13:55	POINT(-286.698 310.61)	POLYGON((-395.7 164.7,-171.9 164.7,-171.9 414.9,-395.7 414.9,-395.7 164.7))	POLYGON((-395.7 368.1,-395.1 368.7,-333.3 414.9,-305.7 398.7,-282.9 355.5,-218.7 324.9,-207.3 297.9,-243.3 262.5,-239.1 229.5,-210.9 201.9,-171.9 217.5,-211.5 164.7,-228.3 164.7,-237.9 197.1,-287.1 237.9,-303.3 294.9,-395.7 368.1))	POINT(-19.21754 25.141552)	POLYGON((-25.316416 15.895446,-10.729752 16.401454,-12.171668 32.067885,-28.832614 31.441816,-25.316416 15.895446))	POLYGON((-27.892512 28.429706,-27.858141 28.47024,-24.026097 31.672689,-21.690853 30.703476,-19.450302 27.986921,-14.672015 26.189053,-13.695781 24.514462,-15.852955 22.248586,-15.354375 20.229344,-13.368313 18.596918,-10.929621 19.606181,-13.238569 16.342987,-14.309838 16.314349,-15.088025 18.25744,-18.591677 20.640415,-20.204786 24.118113,-27.892512 28.429706))	SPoCA_v1.0_CH_0000006469
CH	2012-10-01T22:13:55	POINT(-332.851 -887.107)	POLYGON((-363.3 -908.7,-298.5 -908.7,-298.5 -872.7,-363.3 -872.7,-363.3 -908.7))	POLYGON((-363.3 -883.5,-362.7 -882.9,-328.5 -872.7,-298.5 -908.7,-363.3 -883.5))	POINT(-53.212118 -64.312478)	POLYGON((-73.136242 -67.175658,-60.887964 -69.115846,-39.397001 -60.644748,-54.302359 -62.190676,-73.136242 -67.175658))	POLYGON((-63.568294 -64.958782,-62.360266 -64.714874,-45.35063 -61.223385,-60.887964 -69.115846,-63.568294 -64.958782))	SPoCA_v1.0_CH_0000006435
CH	2012-10-01T22:13:55	POINT(-742.437 375.637)	POLYGON((-784.5 326.1,-680.1 326.1,-680.1 432.9,-784.5 432.9,-784.5 326.1))	POLYGON((-784.5 417.9,-783.9 418.5,-776.7 432.9,-742.5 420.9,-720.3 369.9,-681.9 335.1,-733.5 326.1,-754.5 341.7,-773.1 360.3,-784.5 417.9))	POINT(-59.761733 26.514512)	POLYGON((-62.600191 23.04015,-50.858025 24.138865,-55.436976 30.710308,-69.625399 29.312898,-62.600191 23.04015))	POLYGON((-68.357523 28.439176,-68.308419 28.484381,-68.322926 29.449149,-62.404698 29.244367,-56.857777 26.416672,-51.347292 24.670757,-56.459996 23.634515,-59.56765 24.337223,-62.864581 25.212726,-68.357523 28.439176))	SPoCA_v1.0_CH_0000006458
CH	2012-10-01T22:13:55	POINT(135.1 920.479)	POLYGON((-206.7 827.1,482.7 827.1,482.7 957.9,-206.7 957.9,-206.7 827.1))	POLYGON((-206.7 932.1,-206.1 932.7,-40.5 957.3,148.5 946.5,321.3 902.7,482.7 827.1,311.7 899.1,135.3 942.9,-81.3 950.1,-146.7 926.1,-206.7 932.1))	POINT(47.159392 78.925871)	POLYGON((-31.085991 65.359541,82.845129 59.492561,77.619458 62.566753,-62.761891 76.276779,-31.085991 65.359541))	POLYGON((-83.519532 77.46559,-81.964544 77.458254,-20.831875 83.173993,57.825748 79.450174,72.695028 69.438229,82.845129 59.492561,87.928334 71.013594,89.046494 81.885306,-81.027305 85.074403,-57.673978 79.571337,-83.519532 77.46559))	SPoCA_v1.0_CH_0000006464
