event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2013-02-01T00:13:31	POINT(347.536 -899.714)	POLYGON((312.9 -911.7,389.7 -911.7,389.7 -888.9,312.9 -888.9,312.9 -911.7))	POLYGON((312.9 -904.5,313.5 -903.9,388.5 -890.7,335.7 -911.7,312.9 -904.5))	POINT(82.71922 -68.93032)	POLYGON((81.393764 -71.051762,76.839766 -66.194244,88.737911 -66.41739,63.539576 -68.995482,81.393764 -71.051762))	POLYGON((74.154947 -70.508166,73.844479 -70.437858,86.426586 -66.45,85.98236 -69.792557,74.154947 -70.508166))	SPoCA_v1.0_CH_0000008324
CH	2013-02-01T00:13:31	POINT(-276.761 -902.31)	POLYGON((-394.5 -966.9,-64.5 -966.9,-64.5 -838.5,-394.5 -838.5,-394.5 -966.9))	POLYGON((-394.5 -887.1,-390.9 -886.5,-318.3 -839.7,-271.5 -861.3,-280.5 -881.7,-253.5 -916.5,-171.9 -955.5,-93.3 -939.9,-64.5 -956.7,-90.3 -966.9,-248.7 -939.3,-394.5 -887.1))	POINT(-61.738147 -71.200806)	POLYGON((-76.231448 -67.11135,-89.741335 -86.204494,-9.049426 -65.161977,-61.464812 -62.587156,-76.231448 -67.11135))	POLYGON((-88.261462 -66.102975,-88.527127 -66.340399,-47.54069 -63.75681,-44.453678 -66.587612,-52.618651 -68.782045,-65.12015 -73.344283,-83.733084 -79.776117,-33.30546 -79.964372,-41.209503 -84.235455,-75.414256 -84.504329,-83.507946 -75.112521,-88.261462 -66.102975))	SPoCA_v1.0_CH_0000008317
CH	2013-02-01T00:13:31	POINT(-755.423 -586.373)	POLYGON((-823.5 -650.1,-710.7 -650.1,-710.7 -503.7,-823.5 -503.7,-823.5 -650.1))	POLYGON((-823.5 -511.5,-820.5 -510.9,-801.9 -518.1,-761.7 -594.9,-755.1 -575.7,-716.1 -591.3,-715.5 -650.1,-823.5 -511.5))	POINT(-80.500587 -38.212147)	POLYGON((-85.599944 -38.074512,-83.602386 -42.795452,-61.566349 -34.098195,-84.45208 -31.897711,-85.599944 -38.074512))	POLYGON((-86.95707 -32.182618,-85.141893 -32.326774,-79.988645 -33.351093,-85.382089 -38.355096,-78.073206 -37.665844,-71.886856 -39.420542,-85.705127 -42.582852,-86.95707 -32.182618))	SPoCA_v1.0_CH_0000008313
CH	2013-02-01T00:13:31	POINT(-183.385 32.7938)	POLYGON((-438.3 -243.3,93.9 -243.3,93.9 279.9,-438.3 279.9,-438.3 -243.3))	POLYGON((-438.3 115.5,-437.7 116.1,-414.9 174.9,-385.5 187.5,-369.9 224.7,-318.3 174.9,-343.5 132.3,-292.5 72.3,-293.7 36.3,-258.3 24.3,-235.5 55.5,-240.9 85.5,-207.9 88.5,-159.9 136.5,-177.9 168.3,-281.7 197.1,-281.7 232.5,-255.3 267.9,-228.3 279.9,-189.9 270.3,-134.7 207.9,-137.7 174.9,-109.5 161.7,-86.1 186.3,-111.3 218.1,-101.7 268.5,-63.9 279.9,-26.1 239.1,-59.7 155.1,-12.3 103.5,-13.5 47.7,-71.1 63.9,-109.5 48.9,-118.5 17.7,-75.9 -15.3,-65.7 -59.7,-15.9 -107.7,-11.1 -137.7,92.1 -198.9,61.5 -205.5,48.3 -238.5,-9.9 -242.1,-25.5 -177.3,-67.5 -153.3,-90.9 -99.3,-133.5 -78.9,-231.9 -137.1,-249.3 -197.1,-285.9 -230.7,-302.1 -134.1,-347.7 -126.3,-305.7 -83.7,-309.3 -13.5,-345.9 36.9,-420.3 68.1,-438.3 115.5))	POINT(-10.829246 -4.0023057)	POLYGON((-28.436026 -19.732132,5.877271 -20.398815,5.604171 10.624372,-27.19887 11.285902,-28.436026 -19.732132))	POLYGON((-26.634107 1.395766,-26.595166 1.429352,-25.198437 4.852368,-23.327373 5.521742,-22.436322 7.716236,-19.053259 4.603984,-20.573057 2.130394,-17.402998 -1.51556,-17.506387 -3.625129,-15.35444 -4.392488,-13.94263 -2.600638,-14.255806 -0.830443,-12.26915 -0.70227,-9.41202 2.07129,-10.501969 3.977315,-16.826698 5.855673,-16.905771 7.985136,-15.372257 10.085486,-13.743426 10.773567,-11.37297 10.131025,-7.961765 6.297574,-8.11388 4.328581,-6.437804 3.520951,-5.06756 4.970439,-6.579784 6.890896,-6.057991 9.93356,-3.810184 10.608299,-1.544106 8.117507,-3.503153 3.102016,-0.720237 0.042221,-0.791754 -3.235324,-4.170145 -2.269762,-6.43484 -3.127553,-6.981983 -4.949037,-4.481283 -6.907627,-3.903663 -9.514032,-0.953108 -12.348292,-0.67023 -14.119539,5.671585 -17.730632,3.792567 -18.141443,3.013953 -20.131011,-0.618388 -20.356196,-1.557278 -16.467733,-4.096061 -15.028861,-5.446348 -11.827835,-7.978679 -10.597645,-14.133908 -13.90697,-15.492622 -17.44034,-18.049393 -19.383983,-18.525495 -13.603001,-21.399206 -13.041058,-18.538577 -10.63009,-18.554984 -6.509798,-20.747547 -3.478276,-25.458831 -1.451512,-26.634107 1.395766))	SPoCA_v1.0_CH_0000008306
CH	2013-02-01T00:13:31	POINT(-379.098 521.187)	POLYGON((-689.1 332.7,-109.5 332.7,-109.5 668.7,-689.1 668.7,-689.1 332.7))	POLYGON((-689.1 602.1,-688.5 602.7,-659.7 633.9,-638.1 629.1,-570.9 668.7,-513.3 656.7,-485.7 588.3,-416.1 559.5,-359.7 571.5,-327.3 618.3,-285.3 609.9,-218.1 660.9,-191.7 660.3,-109.5 582.9,-133.5 482.1,-155.7 438.3,-224.7 371.1,-229.5 337.5,-281.1 336.3,-255.3 393.9,-264.9 432.9,-283.5 444.9,-329.1 435.9,-382.5 394.5,-490.5 386.7,-625.5 519.9,-671.1 540.3,-689.1 602.1))	POINT(-25.763514 26.828606)	POLYGON((-47.175221 15.868829,-6.621603 13.894801,-8.088364 37.214332,-71.042014 41.622607,-47.175221 15.868829))	POLYGON((-59.906443 35.268457,-59.87124 35.310184,-58.566241 37.572763,-54.801535 36.841612,-49.282494 39.481973,-41.777327 37.894751,-36.002803 32.231573,-29.363761 29.724172,-25.253971 30.373587,-23.763947 33.774867,-20.368887 32.991021,-16.183032 36.789423,-14.15868 36.678928,-7.479472 30.628072,-8.566459 23.57914,-9.798324 20.688389,-13.859873 16.450065,-14.015375 14.340152,-17.258477 14.36151,-15.927963 17.962249,-16.812619 20.515485,-18.137388 21.348301,-21.113907 20.868668,-24.337141 18.322402,-31.889991 18.217424,-46.579493 28.122618,-52.608388 30.073537,-59.906443 35.268457))	SPoCA_v1.0_CH_0000008302
CH	2013-02-01T00:13:31	POINT(236.71 41.5676)	POLYGON((111.3 -65.7,350.7 -65.7,350.7 155.1,111.3 155.1,111.3 -65.7))	POLYGON((111.3 13.5,111.9 14.1,114.3 41.1,197.7 75.9,240.3 151.5,335.7 155.1,350.7 136.5,318.3 85.5,293.1 -35.1,243.3 -65.1,192.3 -56.7,160.5 -27.9,119.7 -19.5,111.3 13.5))	POINT(14.026393 -3.415693)	POLYGON((6.629286 -9.840222,21.313395 -9.4742,21.051081 3.499818,6.541458 3.130475,6.629286 -9.840222))	POLYGON((6.558374 -5.200248,6.593516 -5.164688,6.721329 -3.581351,11.661268 -1.456288,14.239406 3.065376,20.10942 3.464388,21.028897 2.396232,18.989621 -0.68706,17.601766 -7.806747,14.610632 -9.652917,11.485407 -9.232968,9.52504 -7.581655,7.081604 -7.126317,6.558374 -5.200248))	SPoCA_v1.0_CH_0000008301
CH	2013-02-01T04:13:31	POINT(352.303 -897.614)	POLYGON((312.3 -911.1,405.3 -911.1,405.3 -881.1,312.3 -881.1,312.3 -911.1))	POLYGON((312.3 -904.5,312.9 -903.9,405.3 -882.9,338.1 -911.1,312.3 -904.5))	POINT(82.582177 -68.619936)	POLYGON((80.508736 -71.041098,77.31643 -65.37954,89.997215 -65.419,59.569394 -68.19763,80.508736 -71.041098))	POLYGON((74.005212 -70.531544,73.696163 -70.461079,87.138093 -65.38369,85.263369 -69.620302,74.005212 -70.531544))	SPoCA_v1.0_CH_0000008324
CH	2013-02-01T04:13:31	POINT(-247.567 -915.817)	POLYGON((-389.1 -968.1,-56.7 -968.1,-56.7 -861.9,-389.1 -861.9,-389.1 -968.1))	POLYGON((-389.1 -888.9,-388.5 -888.3,-362.1 -870.3,-281.7 -863.7,-242.1 -913.5,-193.5 -911.7,-182.7 -935.7,-148.5 -951.9,-90.3 -933.9,-59.7 -965.7,-229.5 -944.1,-389.1 -888.9))	POINT(-62.826228 -73.415285)	POLYGON((-76.00202 -67.3976,-81.775005 -86.629131,-8.920578 -67.998453,-69.513935 -64.784994,-76.00202 -67.3976))	POLYGON((-89.083995 -66.458445,-89.625206 -66.500637,-66.636558 -66.138425,-47.006724 -66.747738,-59.530728 -73.256541,-45.585494 -73.872666,-60.382313 -77.550375,-72.764444 -80.819948,-28.56383 -78.83283,-77.412789 -86.400891,-82.970117 -76.26944,-89.083995 -66.458445))	SPoCA_v1.0_CH_0000008317
CH	2013-02-01T04:13:31	POINT(-743.933 -586.002)	POLYGON((-822.3 -656.1,-680.1 -656.1,-680.1 -500.1,-822.3 -500.1,-822.3 -656.1))	POLYGON((-822.3 -500.1,-821.7 -500.1,-766.5 -572.1,-758.1 -555.9,-739.5 -579.3,-726.9 -567.9,-692.1 -575.7,-680.1 -608.7,-714.3 -612.9,-715.5 -656.1,-801.3 -549.3,-822.3 -500.1))	POINT(-77.210622 -38.515757)	POLYGON((-85.541422 -38.368067,-75.987271 -44.034696,-57.404111 -34.215291,-83.060541 -31.793737,-85.541422 -38.368067))	POLYGON((-83.060541 -31.793737,-82.831873 -31.817026,-80.608087 -37.153329,-75.286469 -36.504307,-74.929456 -38.244063,-70.637852 -37.821585,-65.634018 -38.855742,-67.741246 -41.122251,-75.188624 -40.735762,-88.962403 -42.733852,-88.953643 -34.650523,-83.060541 -31.793737))	SPoCA_v1.0_CH_0000008313
CH	2013-02-01T04:13:31	POINT(-138.413 46.6644)	POLYGON((-414.3 -334.5,146.7 -334.5,146.7 376.5,-414.3 376.5,-414.3 -334.5))	POLYGON((-414.3 118.5,-413.7 119.1,-383.7 168.9,-396.9 225.9,-371.7 185.7,-324.9 215.1,-275.7 188.7,-257.1 201.9,-248.7 242.7,-185.1 282.3,-87.3 225.9,-64.5 273.3,-23.1 297.3,-24.9 336.3,59.7 374.7,65.7 357.9,-7.5 283.5,11.7 251.7,-2.1 213.3,14.7 186.3,-3.3 138.9,16.5 108.9,12.9 56.7,-27.9 66.3,-60.3 20.1,-29.1 -12.9,-12.9 -80.7,17.1 -96.3,21.3 -135.3,109.5 -190.5,99.9 -224.7,120.3 -252.3,67.5 -245.7,57.9 -282.3,146.1 -333.3,77.1 -324.3,9.3 -284.7,8.1 -270.3,41.1 -266.7,54.3 -238.5,15.3 -173.1,-18.9 -153.3,-14.1 -91.5,-39.9 -69.3,-146.1 -86.7,-169.5 -123.9,-195.9 -134.7,-228.9 -212.7,-248.1 -216.9,-275.1 -137.1,-302.1 -121.5,-263.7 -78.3,-274.5 -14.1,-347.1 78.3,-414.3 118.5))	POINT(-8.1455436 -3.2474632)	POLYGON((-27.966533 -25.371507,9.601862 -25.957647,9.007844 16.674933,-26.342686 17.257594,-27.966533 -25.371507))	POLYGON((-25.0715 1.489878,-25.033076 1.52359,-23.170249 4.39511,-24.184899 7.852964,-22.439528 5.366405,-19.552637 7.016008,-16.442927 5.330579,-15.325892 6.087107,-14.897193 8.530717,-11.108244 10.847316,-5.161676 7.332893,-3.840964 10.193957,-1.381508 11.651862,-1.50369 14.068036,3.64955 16.49497,3.995558 15.43543,-0.447176 10.803473,0.693498 8.866708,-0.123786 6.550326,0.864059 4.935466,-0.193371 2.119319,0.966237 0.348992,0.756229 -2.719418,-1.635061 -2.154226,-3.545823 -4.853316,-1.71624 -6.794544,-0.768935 -10.772099,1.02256 -11.68896,1.285491 -13.988596,6.729179 -17.229056,6.210417 -19.2852,7.565459 -20.936168,4.226106 -20.570844,3.681003 -22.80172,9.556133 -25.883566,5.004608 -25.380734,0.591542 -22.960165,0.511929 -22.080412,2.594306 -21.855415,3.389079 -20.141109,0.933181 -16.231214,-1.146152 -15.054712,-0.842299 -11.40688,-2.37379 -10.09802,-8.751173 -11.05637,-10.250958 -13.222598,-11.900219 -13.828325,-14.277556 -18.418742,-15.52491 -18.638533,-16.835458 -13.844703,-18.468244 -12.871503,-15.9054 -10.40466,-16.407573 -6.623689,-20.787293 -1.056782,-25.0715 1.489878))	SPoCA_v1.0_CH_0000008306
CH	2013-02-01T04:13:31	POINT(-352.327 520.323)	POLYGON((-672.3 335.1,-75.9 335.1,-75.9 677.1,-672.3 677.1,-672.3 335.1))	POLYGON((-672.3 594.3,-671.7 594.9,-647.1 626.1,-614.1 633.3,-570.3 671.1,-498.3 675.9,-489.9 620.1,-450.9 584.1,-404.1 570.9,-372.3 597.3,-326.7 588.3,-308.7 623.1,-246.3 618.9,-199.5 656.1,-170.1 648.9,-157.5 628.5,-81.9 595.5,-75.9 572.1,-116.7 436.5,-178.5 377.1,-179.1 341.7,-221.7 335.1,-248.1 347.7,-228.9 384.3,-230.7 420.3,-255.3 441.9,-293.7 425.1,-307.5 393.9,-336.3 403.5,-386.7 387.3,-413.1 399.9,-459.9 384.3,-587.7 510.3,-625.5 515.7,-672.3 594.3))	POINT(-23.788623 26.664543)	POLYGON((-45.692533 15.893902,-4.586827 14.011249,-5.645095 37.850589,-68.137713 42.003526,-45.692533 15.893902))	POLYGON((-56.584079 34.359855,-56.549563 34.401371,-55.813843 36.699753,-51.895133 36.895618,-49.408218 39.68268,-41.347014 39.407141,-37.612929 34.722006,-32.85705 31.709155,-28.684184 30.499685,-26.805965 32.33744,-23.081769 31.489255,-22.419681 34.069585,-17.603911 33.556948,-14.68384 36.349921,-12.379459 35.717211,-11.222682 34.10423,-5.64039 31.520603,-5.13312 29.801284,-7.319934 20.517884,-10.987278 16.751281,-10.902796 14.517584,-13.519337 14.166288,-15.225614 15.001548,-14.189137 17.287343,-14.50364 19.613279,-16.248871 21.077431,-18.648481 20.05817,-19.315528 18.065824,-21.299232 18.759689,-24.553516 17.861047,-26.504816 18.763018,-29.635198 17.926513,-42.541706 27.129529,-46.404506 27.809183,-56.584079 34.359855))	SPoCA_v1.0_CH_0000008302
