event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2013-04-01T04:35:43	POINT(-315.275 895.892)	POLYGON((-385.5 867.9,-230.1 867.9,-230.1 930.9,-385.5 930.9,-385.5 867.9))	POLYGON((-385.5 877.5,-384.3 878.1,-230.1 930.9,-318.9 877.5,-385.5 877.5))	POINT(-51.844007 65.341714)	POLYGON((-57.553713 61.618726,-27.519694 58.822297,-54.795122 72.952987,-73.97128 66.542076,-57.553713 61.618726))	POLYGON((-66.921264 64.137985,-66.983924 64.237138,-54.795122 72.952987,-44.223896 61.60275,-66.921264 64.137985))	SPoCA_v1.0_CH_0000009024
CH	2013-04-01T04:35:43	POINT(625.023 -721.266)	POLYGON((594.3 -752.1,650.1 -752.1,650.1 -702.9,594.3 -702.9,594.3 -752.1))	POLYGON((594.3 -751.5,594.9 -750.9,626.1 -710.7,650.1 -704.1,594.3 -751.5))	POINT(87.396345 -49.370998)	POLYGON((87.782744 -51.74813,82.91873 -48.779373,89.878861 -47.414331,71.696584 -49.387173,87.782744 -51.74813))	POLYGON((88.48421 -51.767741,88.627519 -51.725311,82.608154 -48.935939,88.787203 -47.399496,88.48421 -51.767741))	SPoCA_v1.0_CH_0000008864
CH	2013-04-01T08:35:43	POINT(-484.395 -524.526)	POLYGON((-626.1 -656.7,-290.7 -656.7,-290.7 -399.3,-626.1 -399.3,-626.1 -656.7))	POLYGON((-626.1 -606.9,-625.5 -606.3,-562.5 -444.3,-524.1 -439.5,-503.1 -470.1,-444.9 -464.7,-404.1 -484.5,-333.3 -411.3,-293.1 -399.9,-311.7 -472.5,-375.3 -506.1,-372.3 -540.9,-439.5 -551.7,-470.1 -605.1,-561.3 -602.7,-590.1 -656.7,-618.3 -635.7,-626.1 -606.9))	POINT(-39.726687 -38.114865)	POLYGON((-68.841186 -45.729793,-27.299416 -48.853226,-20.504829 -30.598845,-47.985442 -28.962309,-68.841186 -45.729793))	POLYGON((-61.835876 -42.430323,-61.678673 -42.39857,-43.687402 -32.285106,-40.017594 -32.223262,-39.234615 -34.349411,-33.983605 -34.311205,-31.144658 -35.829169,-23.854602 -31.252641,-20.689197 -30.631229,-23.365333 -35.377094,-29.366128 -37.425035,-30.219085 -39.855034,-36.719728 -40.267127,-42.624452 -43.874605,-52.762851 -42.910943,-62.65449 -46.327962,-64.24363 -44.471256,-61.835876 -42.430323))	SPoCA_v1.0_CH_0000009036
CH	2013-04-01T08:35:43	POINT(-148.411 545.262)	POLYGON((-473.1 179.1,309.3 179.1,309.3 786.9,-473.1 786.9,-473.1 179.1))	POLYGON((-473.1 495.9,-472.5 496.5,-450.3 605.7,-419.7 657.3,-432.3 711.3,-357.3 782.7,-326.7 780.9,-308.1 756.3,-300.3 653.1,-283.5 639.3,-250.5 642.9,-264.9 600.9,-224.7 579.3,-174.9 603.3,-179.7 654.3,-73.5 642.3,14.7 719.7,6.9 761.7,81.3 746.7,91.5 728.7,50.1 730.5,19.5 707.7,28.5 679.5,74.1 679.5,148.5 631.5,254.1 612.9,261.9 575.1,309.3 549.3,245.7 550.5,253.5 569.1,236.7 586.5,204.3 577.5,204.3 554.7,228.9 543.9,203.7 522.9,207.3 488.7,147.9 444.9,147.9 365.1,126.3 328.5,154.5 249.3,193.5 242.7,246.3 180.3,176.7 233.7,129.3 226.5,61.5 315.9,55.5 358.5,97.5 436.5,197.1 547.5,131.1 612.9,65.7 614.1,14.1 548.1,-36.9 537.3,-36.9 507.3,6.3 482.7,-72.9 400.5,-98.1 397.5,-114.9 419.1,-147.9 416.7,-186.9 437.1,-260.1 397.5,-284.1 452.1,-337.5 468.3,-365.1 460.5,-398.1 489.3,-443.7 457.5,-473.1 495.9))	POINT(-10.045444 28.033014)	POLYGON((-29.512624 5.040682,18.765871 4.530604,29.522398 49.293478,-51.722409 51.192006,-29.512624 5.040682))	POLYGON((-32.980155 25.565981,-32.945255 25.605444,-34.177476 33.661958,-33.427991 37.702554,-37.615023 42.621621,-34.643961 49.220633,-31.001322 48.771608,-27.481429 46.08779,-22.889513 36.726348,-21.19976 35.533779,-18.676533 35.712004,-19.011244 32.442469,-15.731616 30.689569,-12.412654 32.400176,-13.406558 36.445876,-5.363268 35.310129,1.173383 41.822521,0.58833 45.75126,6.780971 44.362426,7.426902 42.699714,4.066391 42.819923,1.531285 40.756762,2.161162 38.333604,5.629206 38.364159,10.783931 34.549121,18.400823 33.339568,18.380837 30.474326,21.465868 28.711023,16.881193 28.610644,17.682705 30.002652,16.699048 31.262636,14.243514 30.507087,14.000616 28.820483,15.61625 28.088723,13.66122 26.525156,13.628381 24.131275,9.459803 21.048889,9.17152 15.809841,7.738172 13.452279,9.321396 8.544014,11.693688 8.189168,14.840616 4.471355,10.650602 7.613444,7.763486 7.11873,3.746256 12.610089,3.420476 15.310871,6.19437 20.432848,13.426891 28.280583,9.341905 33.064543,4.666989 33.084929,0.950343 28.129641,-2.470067 27.357201,-2.424946 25.231936,0.408297 23.519628,-4.559881 18.03727,-6.135238 17.859035,-7.252558 19.292939,-9.345284 19.171148,-11.949991 20.583298,-16.487579 18.103857,-18.505604 21.79929,-22.368334 23.062232,-24.227764 22.621586,-27.056387 24.744679,-29.948659 22.735512,-32.980155 25.565981))	SPoCA_v1.0_CH_0000009022
CH	2013-04-01T08:35:43	POINT(-667.232 -672.219)	POLYGON((-699.9 -710.1,-638.7 -710.1,-638.7 -639.9,-699.9 -639.9,-699.9 -710.1))	POLYGON((-699.9 -653.7,-699.3 -653.1,-678.3 -642.3,-641.1 -683.7,-641.1 -709.5,-699.9 -653.7))	POINT(-82.698813 -45.576974)	POLYGON((-83.798603 -45.081724,-87.926985 -48.301563,-68.36423 -44.407114,-83.324 -42.839181,-83.798603 -45.081724))	POLYGON((-89.968002 -43.232744,-89.093008 -43.280496,-77.320107 -43.679807,-78.149257 -47.043378,-88.97533 -48.131935,-89.968002 -43.232744))	SPoCA_v1.0_CH_0000009080
CH	2013-04-01T08:35:43	POINT(173.074 -362.627)	POLYGON((20.1 -501.3,287.1 -501.3,287.1 -251.1,20.1 -251.1,20.1 -501.3))	POLYGON((20.1 -454.5,20.7 -453.9,124.5 -390.9,160.5 -310.5,154.5 -268.5,176.1 -252.3,217.5 -257.7,235.5 -300.3,287.1 -323.1,213.3 -414.9,95.7 -442.5,54.3 -501.3,20.1 -454.5))	POINT(11.781289 -28.480067)	POLYGON((1.512916 -37.849535,22.026625 -37.419642,18.631891 -21.285257,1.284235 -21.609236,1.512916 -37.849535))	POLYGON((1.451864 -34.642562,1.49448 -34.601981,8.605435 -30.366326,10.597564 -25.196472,9.990814 -22.590557,11.321415 -21.563924,14.059419 -21.831607,15.558135 -24.436596,19.302124 -25.749306,15.086628 -31.7978,6.859035 -33.795291,4.089434 -37.836577,1.451864 -34.642562))	SPoCA_v1.0_CH_0000009043
CH	2013-04-01T08:35:43	POINT(-308.729 898.988)	POLYGON((-425.7 857.7,-220.5 857.7,-220.5 932.7,-425.7 932.7,-425.7 857.7))	POLYGON((-425.7 858.9,-425.1 859.5,-220.5 929.7,-282.9 891.9,-338.7 872.7,-379.5 879.9,-425.7 858.9))	POINT(-51.867953 65.89311)	POLYGON((-67.741319 61.391862,-25.094822 57.288061,-52.338394 73.144179,-75.424583 64.595007,-67.741319 61.391862))	POLYGON((-69.566177 61.775399,-70.09437 61.92175,-47.031203 71.720654,-41.446809 63.603068,-46.956818 61.177896,-66.289425 64.438103,-69.566177 61.775399))	SPoCA_v1.0_CH_0000009024
CH	2013-04-01T08:35:43	POINT(629.101 -718.176)	POLYGON((610.5 -738.3,648.3 -738.3,648.3 -705.3,610.5 -705.3,610.5 -738.3))	POLYGON((610.5 -738.3,611.1 -737.7,630.3 -708.3,648.3 -705.9,610.5 -738.3))	POINT(87.696449 -49.057329)	POLYGON((88.716835 -50.529055,83.024376 -48.33799,89.160116 -47.549867,76.113849 -49.145013,88.716835 -50.529055))	POLYGON((88.716835 -50.529055,88.830981 -50.484946,83.18313 -48.659317,88.566574 -47.537386,88.716835 -50.529055))	SPoCA_v1.0_CH_0000008864
CH	2013-04-01T12:35:43	POINT(199.228 -366.774)	POLYGON((59.1 -500.7,312.9 -500.7,312.9 -253.5,59.1 -253.5,59.1 -500.7))	POLYGON((59.1 -450.3,60.3 -449.7,145.5 -389.7,203.7 -264.9,258.3 -258.9,261.9 -294.9,311.1 -323.7,309.9 -339.9,239.1 -416.7,120.3 -446.7,87.3 -500.1,59.1 -450.3))	POINT(13.623043 -28.695762)	POLYGON((4.448714 -37.784631,24.083052 -37.287514,20.39018 -21.36156,3.782029 -21.736693,4.448714 -37.784631))	POLYGON((4.256985 -34.337472,4.341451 -34.296449,10.060111 -30.255615,13.194875 -22.2902,16.768399 -21.819675,17.299932 -24.038112,20.984675 -25.717468,21.093931 -26.740069,16.97566 -31.8542,8.660317 -34.043954,6.573765 -37.721858,4.256985 -34.337472))	SPoCA_v1.0_CH_0000009043
CH	2013-04-01T12:35:43	POINT(-301.763 903.776)	POLYGON((-415.5 861.9,-213.9 861.9,-213.9 933.9,-415.5 933.9,-415.5 861.9))	POLYGON((-415.5 864.3,-414.3 864.9,-250.5 926.1,-215.1 933.9,-236.1 915.9,-270.3 918.3,-415.5 864.3))	POINT(-53.242016 66.920308)	POLYGON((-66.257493 61.80237,-24.694048 57.842842,-50.799881 73.300559,-75.085889 65.123928,-66.257493 61.80237))	POLYGON((-69.972512 62.584986,-69.962448 62.668832,-59.070354 72.299004,-51.621199 73.401751,-40.854558 67.940835,-55.76786 70.102438,-69.972512 62.584986))	SPoCA_v1.0_CH_0000009024
CH	2013-04-01T12:35:43	POINT(-111.598 553.461)	POLYGON((-441.9 221.7,320.7 221.7,320.7 784.5,-441.9 784.5,-441.9 221.7))	POLYGON((-441.9 531.9,-441.3 532.5,-395.7 650.7,-404.1 723.9,-380.1 760.5,-336.3 783.3,-296.1 772.5,-276.3 745.5,-272.1 654.9,-251.1 638.1,-219.3 651.3,-177.9 643.5,-156.9 663.9,-41.7 641.1,44.7 728.7,30.3 748.5,-14.1 751.5,23.7 771.3,80.1 758.7,102.9 732.9,51.9 708.3,59.1 677.7,168.9 653.1,202.5 621.3,286.5 608.7,292.5 575.1,320.7 548.7,258.3 539.7,251.1 492.9,188.7 439.5,165.9 317.1,176.1 278.1,210.9 253.5,169.5 221.7,138.3 240.3,133.5 272.7,97.5 315.3,94.5 356.7,120.3 396.9,110.1 428.7,138.3 449.1,142.5 475.5,233.1 551.7,223.5 572.7,159.3 606.3,89.7 600.3,67.5 548.7,28.5 522.9,33.9 480.9,-39.9 406.5,-74.1 429.3,-108.9 422.7,-141.3 437.7,-223.5 398.7,-253.5 456.3,-282.3 450.9,-300.3 471.3,-335.1 466.5,-367.5 489.3,-416.1 468.3,-441.9 488.7,-441.9 531.9))	POINT(-7.5770235 28.591177)	POLYGON((-27.538555 7.532395,19.582839 7.161106,30.614415 49.128503,-46.116592 50.398217,-27.538555 7.532395))	POLYGON((-31.302011 28.007324,-31.267916 28.048124,-30.968415 37.007803,-35.431825 43.598883,-35.432617 47.055678,-32.27336 49.119684,-27.188666 47.681244,-23.88212 44.858377,-20.650375 36.777589,-18.633125 35.337674,-16.409195 36.312744,-13.12169 35.577018,-11.797536 37.197793,-3.035932 35.20401,3.618464 42.663627,2.52817 44.499652,-1.181885 44.779652,2.057301 46.716957,6.818666 45.52574,8.416116 43.115306,4.083792 40.838136,4.477764 38.211592,12.569423 36.335702,14.661589 33.86833,20.798662 33.127957,20.646069 30.579692,22.301585 28.716553,17.648363 27.86898,16.638978 24.528933,12.081547 20.75732,10.159942 12.78788,10.696988 10.361651,12.787129 8.890388,10.195358 6.879547,8.324909 7.982854,8.078952 9.976369,5.945868 12.604499,5.828736 15.229114,7.531027 17.850245,6.976478 19.935018,8.858101 21.329745,9.248945 23.127778,16.002629 28.67751,15.566085 30.204019,11.317782 32.612618,6.305005 32.056941,4.557643 28.205764,1.89045 26.338962,2.195853 23.411708,-2.499593 18.425208,-4.689244 19.946662,-6.882656 19.535851,-9.005301 20.568626,-14.116227 18.116829,-16.478206 22.018698,-18.374905 21.723476,-19.807764 23.164354,-22.18065 22.94084,-24.804175 24.633745,-28.05864 23.367728,-30.375573 24.907933,-31.302011 28.007324))	SPoCA_v1.0_CH_0000009022
CH	2013-04-01T12:35:43	POINT(629.981 -719.557)	POLYGON((614.7 -735.3,644.7 -735.3,644.7 -708.3,614.7 -708.3,614.7 -735.3))	POLYGON((614.7 -734.1,615.3 -733.5,636.3 -709.5,638.7 -715.5,614.7 -734.1))	POINT(89.221044 -49.016934)	POLYGON((88.168952 -50.187455,83.023947 -48.381033,89.345942 -47.840477,78.145928 -49.199149,88.168952 -50.187455))	POLYGON((89.411746 -50.212396,89.508451 -50.166784,86.33519 -48.424237,87.308225 -48.263002,89.411746 -50.212396))	SPoCA_v1.0_CH_0000008864
CH	2013-04-01T12:35:43	POINT(-669.85 -672.666)	POLYGON((-705.9 -709.5,-639.3 -709.5,-639.3 -638.7,-705.9 -638.7,-705.9 -709.5))	POLYGON((-705.9 -641.1,-704.1 -640.5,-646.5 -680.1,-643.5 -709.5,-705.9 -641.1))	POINT(-83.881688 -45.486826)	POLYGON((-83.866782 -44.817246,-87.914901 -48.250697,-68.283503 -44.316731,-85.376047 -42.518325,-83.866782 -44.817246))	POLYGON((-86.429229 -42.596611,-85.305975 -42.671517,-78.637821 -46.683135,-89.232158 -47.935405,-86.429229 -42.596611))	SPoCA_v1.0_CH_0000009080
CH	2013-04-01T12:35:43	POINT(-453.417 -519.768)	POLYGON((-609.3 -655.5,-255.3 -655.5,-255.3 -402.3,-609.3 -402.3,-609.3 -655.5))	POLYGON((-609.3 -609.9,-608.7 -609.3,-571.5 -543.3,-546.3 -443.1,-521.7 -452.7,-498.3 -435.3,-458.1 -465.3,-421.5 -455.7,-377.7 -474.9,-311.7 -418.5,-257.1 -402.3,-264.9 -459.9,-333.3 -515.7,-338.7 -539.7,-375.3 -531.3,-413.7 -545.7,-462.9 -614.7,-552.9 -594.3,-572.1 -655.5,-609.3 -609.9))	POINT(-36.656676 -37.969259)	POLYGON((-65.636455 -45.943373,-23.775909 -48.900759,-17.969837 -30.876017,-46.486163 -29.272855,-65.636455 -45.943373))	POLYGON((-59.74147 -42.853913,-59.591965 -42.820958,-49.548035 -38.735796,-42.144725 -32.31074,-40.268186 -33.089788,-37.623966 -32.095384,-35.12507 -34.277709,-31.767514 -33.820395,-28.695126 -35.290344,-22.356551 -31.782605,-18.100127 -30.871757,-19.516427 -34.659256,-26.129491 -38.250277,-27.272582 -39.908445,-30.155116 -39.16254,-34.085337 -39.983347,-42.485124 -44.622483,-51.061412 -42.403849,-59.737754 -46.495354,-59.74147 -42.853913))	SPoCA_v1.0_CH_0000009036
