event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2014-02-01T04:05:07	POINT(-357.155 895.329)	POLYGON((-506.1 826.5,-198.9 826.5,-198.9 950.1,-506.1 950.1,-506.1 826.5))	POLYGON((-506.1 826.5,-505.5 827.1,-359.1 903.9,-199.5 947.7,-342.9 904.5,-506.1 826.5))	POINT(-56.469111 63.919305)	POLYGON((-69.73464 56.379431,-19.429621 52.227034,-47.432886 73.907118,-78.306337 61.308266,-69.73464 56.379431))	POLYGON((-69.73464 56.379431,-69.90738 56.466323,-67.467997 66.478357,-44.069676 72.88038,-58.28918 65.565962,-69.73464 56.379431))	SPoCA_v1.0_CH_0000014089
CH	2014-02-01T04:05:07	POINT(87.9798 -462.905)	POLYGON((-153.3 -674.1,272.1 -674.1,272.1 -218.1,-153.3 -218.1,-153.3 -674.1))	POLYGON((-153.3 -576.9,-152.7 -576.3,-136.5 -557.1,-41.1 -578.1,-27.9 -528.3,23.1 -494.7,30.9 -468.3,69.3 -467.1,89.7 -440.1,141.9 -423.9,181.5 -362.7,200.1 -289.5,260.7 -218.1,264.3 -348.3,225.3 -353.1,183.3 -409.5,197.1 -436.5,195.9 -501.3,176.1 -471.3,141.3 -465.3,85.5 -470.7,54.9 -500.7,18.3 -503.1,-4.5 -533.1,12.9 -607.5,-34.5 -674.1,-80.7 -660.3,-98.7 -624.3,-148.5 -627.3,-140.1 -596.1,-153.3 -576.9))	POINT(6.2477392 -34.241631)	POLYGON((-13.974108 -49.483176,25.195303 -49.13784,17.072197 -18.64873,-9.52915 -18.823824,-13.974108 -49.483176))	POLYGON((-12.195305 -42.066415,-12.138562 -42.023882,-10.607482 -40.66818,-3.25679 -42.266674,-2.096036 -38.724268,1.682064 -36.411605,2.20071 -34.630267,4.934756 -34.533719,6.25961 -32.733395,9.810998 -31.626043,12.093827 -27.662443,12.848793 -23.092903,16.338255 -18.670044,17.594265 -26.616925,14.981715 -26.990889,12.582071 -30.63996,13.805806 -32.369635,14.469324 -36.689878,12.653277 -34.700881,10.079417 -34.348766,6.109366 -34.763488,4.021122 -36.809478,1.342486 -36.985564,-0.339615 -39.063277,1.059204 -44.446685,-3.124475 -49.63041,-7.157008 -48.486501,-8.307801 -45.663152,-12.5928 -45.82059,-11.394541 -43.492051,-12.195305 -42.066415))	SPoCA_v1.0_CH_0000014028
CH	2014-02-01T08:05:07	POINT(10.037 -597.955)	POLYGON((-65.7 -673.5,39.3 -673.5,39.3 -510.9,-65.7 -510.9,-65.7 -673.5))	POLYGON((-65.7 -647.1,-65.1 -646.5,-32.1 -651.9,-10.5 -638.7,0.3 -549.9,25.5 -510.9,37.5 -614.1,-0.9 -668.1,-22.5 -673.5,-65.7 -647.1))	POINT(0.81440902 -43.747724)	POLYGON((-5.951198 -49.574415,3.557028 -49.592556,2.905012 -37.528058,-4.859431 -37.515399,-5.951198 -49.574415))	POLYGON((-5.707486 -47.470298,-5.650158 -47.423762,-2.80641 -47.867839,-0.899909 -46.840233,0.023043 -40.260703,1.884563 -37.532134,3.107441 -44.949427,-0.080707 -49.16591,-2.035858 -49.599346,-5.707486 -47.470298))	SPoCA_v1.0_CH_0000014107
CH	2014-02-01T08:05:07	POINT(232.268 -359.179)	POLYGON((71.1 -502.5,318.9 -502.5,318.9 -187.5,71.1 -187.5,71.1 -502.5))	POLYGON((71.1 -474.3,71.7 -473.7,196.5 -406.5,225.9 -352.5,245.1 -263.7,312.3 -187.5,293.1 -373.5,242.1 -372.3,204.9 -426.9,242.7 -486.3,213.9 -502.5,186.3 -473.7,118.5 -467.1,81.3 -485.7,71.1 -474.3))	POINT(15.511366 -27.371971)	POLYGON((5.21943 -36.935964,23.938306 -36.484761,19.904082 -16.735593,4.359721 -17.066711,5.21943 -36.935964))	POLYGON((5.093926 -35.026877,5.134462 -34.986281,13.476651 -30.438862,15.019268 -26.964263,15.618906 -21.459944,19.476641 -16.750254,19.872168 -28.147172,16.31033 -28.180145,14.263712 -31.743337,17.774343 -35.593432,15.845605 -36.749779,13.425901 -34.857309,8.45614 -34.506657,5.882711 -35.787351,5.093926 -35.026877))	SPoCA_v1.0_CH_0000014028
CH	2014-02-01T08:05:07	POINT(339.396 863.979)	POLYGON((235.5 803.1,526.5 803.1,526.5 940.5,235.5 940.5,235.5 803.1))	POLYGON((235.5 933.3,236.7 933.9,368.1 900.9,526.5 818.1,455.7 831.9,397.5 879.9,348.3 881.1,339.9 869.1,354.3 849.9,337.5 837.3,333.3 803.7,257.7 818.1,243.3 851.7,291.3 860.1,307.5 883.5,235.5 933.3))	POINT(41.150649 58.072835)	POLYGON((21.953374 49.814806,64.586202 53.268438,78.832134 60.139018,50.412674 71.721377,21.953374 49.814806))	POLYGON((43.298221 69.368812,44.10585 69.575622,69.823059 66.258497,75.68161 56.094122,55.643339 55.514545,60.636192 62.092973,47.308826 60.919373,42.348805 58.841952,40.879996 56.288592,36.512631 54.450499,32.451534 50.472105,25.134676 51.567592,26.099261 55.475292,33.214362 56.967252,39.981591 60.609733,43.298221 69.368812))	SPoCA_v1.0_CH_0000014088
CH	2014-02-01T08:05:07	POINT(-320.917 908.599)	POLYGON((-492.3 833.7,-121.5 833.7,-121.5 965.1,-492.3 965.1,-492.3 833.7))	POLYGON((-492.3 836.7,-491.7 837.3,-324.3 917.1,-123.9 962.7,-324.3 910.5,-492.3 836.7))	POINT(-53.169547 65.70667)	POLYGON((-68.231242 57.040939,-11.871096 52.768361,-38.426177 78.422763,-77.787042 62.295374,-68.231242 57.040939))	POLYGON((-70.99173 57.69315,-71.245694 57.791597,-65.547667 68.547911,-33.867398 76.80852,-55.969112 66.323098,-70.99173 57.69315))	SPoCA_v1.0_CH_0000014089
CH	2014-02-01T08:05:07	POINT(216.354 -3.08745)	POLYGON((109.5 -147.3,285.3 -147.3,285.3 123.9,109.5 123.9,109.5 -147.3))	POLYGON((109.5 1.5,110.1 2.1,189.9 56.1,225.9 56.7,281.7 121.5,270.3 -16.5,228.3 -85.5,242.7 -119.1,228.9 -146.7,210.9 -86.7,152.7 -89.7,177.9 -43.5,171.9 -5.1,109.5 1.5))	POINT(12.848978 -6.0658885)	POLYGON((6.642852 -14.654377,17.526007 -14.421666,16.962476 1.50546,6.427333 1.278141,6.642852 -14.654377))	POLYGON((6.459951 -5.909196,6.495084 -5.873644,11.203802 -2.633111,13.363435 -2.549433,16.740852 1.356846,16.154686 -6.765237,13.746397 -10.878647,14.740252 -12.832962,13.984387 -14.484502,12.684406 -10.974288,9.155266 -11.219717,10.59335 -8.481653,10.179896 -6.239463,6.459951 -5.909196))	SPoCA_v1.0_CH_0000014048
CH	2014-02-01T08:05:07	POINT(-91.3558 -592.212)	POLYGON((-138.9 -625.5,-49.5 -625.5,-49.5 -564.9,-138.9 -564.9,-138.9 -625.5))	POLYGON((-138.9 -587.1,-138.3 -586.5,-106.5 -564.9,-56.1 -573.9,-53.1 -602.1,-71.7 -625.5,-104.7 -620.1,-138.9 -587.1))	POINT(-7.3754309 -43.278573)	POLYGON((-11.743573 -45.712181,-4.166532 -45.809601,-3.865702 -41.320474,-10.891044 -41.23527,-11.743573 -45.712181))	POLYGON((-11.174865 -42.844477,-11.118098 -42.801433,-8.334682 -41.275622,-4.426488 -41.966874,-4.333976 -44.041405,-6.03941 -45.794131,-8.767473 -45.349613,-11.174865 -42.844477))	SPoCA_v1.0_CH_0000014109
CH	2014-02-01T08:05:07	POINT(-778.706 553.926)	POLYGON((-834.3 484.5,-696.3 484.5,-696.3 678.3,-834.3 678.3,-834.3 484.5))	POLYGON((-834.3 487.5,-833.7 488.1,-779.1 581.7,-696.3 678.3,-733.5 627.3,-779.1 515.7,-799.5 491.7,-834.3 487.5))	POINT(-72.239416 32.982069)	POLYGON((-77.329622 28.65884,-52.657446 26.203923,-79.045543 43.278323,-84.770309 38.816916,-77.329622 28.65884))	POLYGON((-78.057067 28.94172,-77.933414 28.969538,-81.191529 35.970108,-79.045543 43.278323,-74.761394 38.728025,-66.918239 29.72086,-68.522805 28.226205,-78.057067 28.94172))	SPoCA_v1.0_CH_0000014086
CH	2014-02-01T12:05:07	POINT(338.164 870.96)	POLYGON((236.1 804.3,520.5 804.3,520.5 943.5,236.1 943.5,236.1 804.3))	POLYGON((236.1 936.9,236.7 937.5,372.9 899.1,519.9 820.5,443.7 846.9,395.1 884.7,396.9 861.3,370.5 857.1,347.1 804.3,302.1 809.7,278.1 851.7,285.3 878.7,252.9 888.9,266.7 900.9,236.1 936.9))	POINT(42.465101 59.093605)	POLYGON((22.071533 49.936604,63.17902 53.245261,78.652931 60.484225,57.03197 73.208014,22.071533 49.936604))	POLYGON((46.4453 70.468346,47.269423 70.688815,70.794178 66.082887,72.854362 56.048373,57.940543 57.512906,63.716365 63.110594,51.520802 58.664249,45.046316 57.528942,34.114277 50.640216,29.394007 50.901504,30.410099 55.729196,35.266491 59.560216,32.074197 60.77044,36.975081 62.95113,46.4453 70.468346))	SPoCA_v1.0_CH_0000014088
CH	2014-02-01T12:05:07	POINT(258.499 -370.657)	POLYGON((95.7 -504.3,347.7 -504.3,347.7 -193.5,95.7 -193.5,95.7 -504.3))	POLYGON((95.7 -477.3,96.3 -476.7,197.7 -434.7,234.3 -404.1,278.1 -267.9,346.5 -193.5,330.9 -224.7,327.9 -360.9,267.9 -372.3,246.3 -408.3,275.7 -438.9,256.5 -501.9,197.1 -468.9,152.7 -468.9,127.5 -495.3,95.7 -477.3))	POINT(17.429271 -28.05584)	POLYGON((7.04443 -37.053085,26.273791 -36.524083,21.827519 -17.035856,5.884397 -17.423269,7.04443 -37.053085))	POLYGON((6.880678 -35.222909,6.920526 -35.182121,13.834601 -32.275492,16.099555 -30.230612,17.814794 -21.664065,21.748653 -17.038839,20.958496 -18.940979,22.166024 -27.279676,18.099603 -28.139817,16.992777 -30.476532,19.507533 -32.392144,19.082644 -36.627363,14.163337 -34.531052,10.936069 -34.598983,9.324236 -36.407305,6.880678 -35.222909))	SPoCA_v1.0_CH_0000014028
CH	2014-02-01T12:05:07	POINT(-363.483 894.43)	POLYGON((-491.1 833.7,-246.9 833.7,-246.9 940.5,-491.1 940.5,-491.1 833.7))	POLYGON((-491.1 837.3,-490.5 837.9,-367.5 900.9,-249.9 933.9,-491.1 837.3))	POINT(-58.174303 63.959308)	POLYGON((-67.640384 56.976321,-25.038049 53.289706,-57.544064 72.51971,-78.036771 61.762031,-67.640384 56.976321))	POLYGON((-70.837056 57.746973,-71.089354 57.845444,-69.071291 66.175495,-48.690833 70.036599,-70.837056 57.746973))	SPoCA_v1.0_CH_0000014089
CH	2014-02-01T12:05:07	POINT(-64.9687 -596.403)	POLYGON((-103.5 -629.1,-25.5 -629.1,-25.5 -569.1,-103.5 -569.1,-103.5 -629.1))	POLYGON((-103.5 -609.3,-102.9 -608.7,-96.3 -572.1,-36.3 -578.1,-26.1 -595.5,-46.5 -629.1,-103.5 -609.3))	POINT(-5.2681045 -43.623292)	POLYGON((-8.77687 -46.050165,-2.156695 -46.108775,-2.000375 -41.645057,-8.138656 -41.593807,-8.77687 -46.050165))	POLYGON((-8.545109 -44.549135,-8.48868 -44.504839,-7.595672 -41.817853,-2.877488 -42.294288,-2.112148 -43.575419,-3.934354 -46.100004,-8.545109 -44.549135))	SPoCA_v1.0_CH_0000014111
CH	2014-02-01T12:05:07	POINT(-757.548 569.023)	POLYGON((-806.7 492.3,-695.7 492.3,-695.7 677.1,-806.7 677.1,-806.7 492.3))	POLYGON((-806.7 526.5,-806.1 527.1,-782.1 578.1,-695.7 676.5,-728.1 623.1,-756.9 515.7,-778.5 492.3,-786.9 522.3,-806.7 526.5))	POINT(-69.1531 33.750541)	POLYGON((-70.214201 28.439503,-52.959656 26.756717,-77.641093 43.025758,-84.598804 39.703584,-70.214201 28.439503))	POLYGON((-75.93307 31.419932,-75.841067 31.452363,-81.617339 35.750626,-77.247577 42.933229,-71.581775 38.061807,-62.857669 29.308332,-64.528632 27.858201,-69.40407 30.435539,-75.93307 31.419932))	SPoCA_v1.0_CH_0000014086
CH	2014-02-01T12:05:07	POINT(40.8098 -594.357)	POLYGON((-3.9 -677.1,73.5 -677.1,73.5 -516.9,-3.9 -516.9,-3.9 -677.1))	POLYGON((-3.9 -658.5,-2.1 -657.9,32.7 -629.1,21.3 -575.7,35.7 -533.7,59.7 -516.9,73.5 -525.9,50.1 -557.7,62.7 -623.1,15.9 -677.1,-3.9 -658.5))	POINT(3.2986996 -43.485538)	POLYGON((-0.355088 -49.908648,6.702336 -49.872917,5.469364 -37.936724,-0.289869 -37.961616,-0.355088 -49.908648))	POLYGON((-0.344469 -48.410172,-0.185303 -48.362504,2.765943 -46.106346,1.683417 -42.124163,2.697789 -39.124853,4.440655 -37.945229,5.516826 -38.560795,3.882722 -40.816749,5.26362 -45.630831,1.447745 -49.90707,-0.344469 -48.410172))	SPoCA_v1.0_CH_0000014107
CH	2014-02-01T12:05:07	POINT(245.111 -51.6541)	POLYGON((214.5 -115.5,283.5 -115.5,283.5 -14.7,214.5 -14.7,214.5 -115.5))	POLYGON((214.5 -75.3,215.1 -74.7,226.5 -19.5,281.1 -23.7,283.5 -45.9,249.3 -75.3,262.5 -115.5,214.5 -75.3))	POINT(14.6897 -8.8783374)	POLYGON((12.987061 -12.675408,17.272399 -12.560206,16.963381 -6.647061,12.754941 -6.759927,12.987061 -12.675408))	POLYGON((12.876418 -10.311441,12.911562 -10.275376,13.489432 -7.023725,16.834921 -7.178436,17.03761 -8.473976,15.008983 -10.25819,15.959296 -12.598897,12.876418 -10.311441))	SPoCA_v1.0_CH_0000014048
CH	2014-02-01T16:05:07	POINT(300.046 -370.158)	POLYGON((170.1 -503.1,370.5 -503.1,370.5 -219.9,170.1 -219.9,170.1 -503.1))	POLYGON((170.1 -464.1,170.7 -463.5,258.3 -417.3,289.5 -384.3,297.9 -292.5,359.1 -219.9,370.5 -302.1,360.3 -350.7,350.7 -378.9,319.5 -362.1,291.3 -380.7,306.3 -462.9,280.5 -501.9,224.1 -467.7,170.1 -464.1))	POINT(20.324535 -27.943235)	POLYGON((12.564659 -36.892969,28.086514 -36.372956,23.555679 -18.563268,10.593813 -18.94919,12.564659 -36.892969))	POLYGON((12.151631 -34.267207,12.189142 -34.226443,17.957812 -31.042614,19.758223 -28.861949,19.343691 -23.132433,22.793061 -18.593809,24.410267 -23.533964,24.329072 -26.563538,24.054215 -28.358995,21.591746 -27.38829,19.840106 -28.629662,22.177459 -33.899511,20.935457 -36.578123,16.130597 -34.413097,12.151631 -34.267207))	SPoCA_v1.0_CH_0000014028
CH	2014-02-01T16:05:07	POINT(-738.18 540.217)	POLYGON((-785.7 365.1,-683.1 365.1,-683.1 692.1,-785.7 692.1,-785.7 365.1))	POLYGON((-785.7 572.7,-785.1 573.3,-683.1 690.9,-716.1 626.1,-713.7 571.5,-735.3 496.5,-699.3 419.7,-730.5 365.1,-744.9 477.9,-782.1 510.9,-767.1 575.7,-785.7 572.7))	POINT(-61.921792 30.936758)	POLYGON((-58.298666 18.870092,-47.311755 17.906134,-79.271514 44.459203,-84.333061 41.056106,-58.298666 18.870092))	POLYGON((-81.332765 35.32258,-81.16092 35.347887,-78.155806 44.235377,-68.772124 37.994838,-60.839459 33.083273,-58.183964 27.521417,-50.422705 21.68103,-52.004624 18.301098,-58.356509 26.269226,-66.999266 29.388679,-73.095995 34.653481,-81.332765 35.32258))	SPoCA_v1.0_CH_0000014086
CH	2014-02-01T16:05:07	POINT(-360.879 895.529)	POLYGON((-489.9 836.1,-242.7 836.1,-242.7 940.5,-489.9 940.5,-489.9 836.1))	POLYGON((-489.9 836.1,-489.3 836.7,-357.3 905.1,-246.3 933.3,-489.9 836.1))	POINT(-58.011802 64.109923)	POLYGON((-68.945447 57.398323,-24.739627 53.540463,-54.455584 72.170351,-77.98708 61.815488,-68.945447 57.398323))	POLYGON((-68.945447 57.398323,-69.13726 57.489675,-68.851893 66.838838,-46.799324 69.712121,-68.945447 57.398323))	SPoCA_v1.0_CH_0000014089
CH	2014-02-01T16:05:07	POINT(487.027 835.663)	POLYGON((430.5 812.1,526.5 812.1,526.5 872.7,430.5 872.7,430.5 812.1))	POLYGON((430.5 872.7,431.1 872.7,521.1 812.1,480.3 822.9,430.5 872.7))	POINT(67.139327 57.149919)	POLYGON((46.382156 52.434314,69.434361 54.750274,79.571973 58.315582,72.717755 62.426804,46.382156 52.434314))	POLYGON((72.717755 62.426804,73.671687 62.534233,67.014133 54.487683,58.743946 54.803794,72.717755 62.426804))	SPoCA_v1.0_CH_0000014116
CH	2014-02-01T16:05:07	POINT(-51.5043 -600.275)	POLYGON((-92.7 -644.1,-9.3 -644.1,-9.3 -558.9,-92.7 -558.9,-92.7 -644.1))	POLYGON((-92.7 -578.1,-92.1 -577.5,-53.7 -558.9,-10.5 -582.9,-12.9 -644.1,-85.5 -627.9,-92.7 -578.1))	POINT(-4.1959141 -43.93209)	POLYGON((-8.030685 -47.235527,-0.803812 -47.287087,-0.721428 -40.927357,-7.205382 -40.884834,-8.030685 -47.235527))	POLYGON((-7.362868 -42.269261,-7.309909 -42.226201,-4.168407 -40.913404,-0.836972 -42.663716,-1.114996 -47.286606,-7.233646 -45.990903,-7.362868 -42.269261))	SPoCA_v1.0_CH_0000014111
CH	2014-02-01T16:05:07	POINT(345.048 872.59)	POLYGON((243.9 804.3,431.1 804.3,431.1 941.7,243.9 941.7,243.9 804.3))	POLYGON((243.9 941.7,244.5 941.7,414.3 878.1,407.7 867.3,430.5 846.3,392.1 852.9,369.9 807.3,339.3 804.3,317.7 884.7,243.9 941.7))	POINT(44.1263 59.452279)	POLYGON((22.856656 49.965458,45.236034 51.504388,76.404608 64.644168,58.579634 72.93706,22.856656 49.965458))	POLYGON((58.579634 72.93706,59.216825 73.011376,67.465602 62.585293,56.671655 59.957811,54.330969 57.072577,48.060469 57.27538,37.202543 51.171437,33.189881 50.569524,42.155866 60.955879,58.579634 72.93706))	SPoCA_v1.0_CH_0000014088
CH	2014-02-01T20:05:07	POINT(-719.885 532.298)	POLYGON((-779.1 350.1,-653.7 350.1,-653.7 719.7,-779.1 719.7,-779.1 350.1))	POLYGON((-779.1 581.7,-778.5 582.3,-653.7 719.7,-702.9 629.1,-684.9 568.5,-715.5 495.9,-665.7 419.1,-690.9 397.5,-694.5 363.9,-731.1 356.1,-711.9 396.9,-718.5 447.3,-769.5 513.3,-761.1 569.7,-779.1 581.7))	POINT(-58.46436 30.034315)	POLYGON((-56.963321 17.789185,-44.326329 16.712657,-78.315313 46.740832,-84.058042 42.395025,-56.963321 17.789185))	POLYGON((-81.253534 35.977263,-81.089413 36.00375,-78.315313 46.740832,-66.096355 37.945727,-56.259492 32.417944,-55.54262 27.227138,-47.049643 21.352555,-48.891299 20.103422,-48.365445 17.909229,-51.818385 17.707526,-51.001859 20.244245,-53.543434 23.766205,-64.830465 29.331416,-70.167127 33.90157,-81.253534 35.977263))	SPoCA_v1.0_CH_0000014086
CH	2014-02-01T20:05:07	POINT(-342.789 903.167)	POLYGON((-459.3 848.1,-234.3 848.1,-234.3 942.9,-459.3 942.9,-459.3 848.1))	POLYGON((-459.3 857.1,-458.7 857.7,-234.9 940.5,-454.5 848.1,-459.3 857.1))	POINT(-57.049301 65.213776)	POLYGON((-63.608417 58.252179,-24.708383 54.940016,-54.075803 72.721487,-77.165931 63.311744,-63.608417 58.252179))	POLYGON((-72.246459 60.323128,-72.760548 60.457036,-50.143154 71.69439,-61.84325 58.063422,-72.246459 60.323128))	SPoCA_v1.0_CH_0000014089
