event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2012-02-01T08:49:08	POINT(527.541 330.511)	POLYGON((474.3 228.9,566.7 228.9,566.7 416.7,474.3 416.7,474.3 228.9))	POLYGON((474.3 383.7,474.9 384.3,511.5 377.1,532.5 416.1,551.1 372.9,543.9 297.3,563.1 228.9,492.3 332.1,474.3 383.7))	POINT(33.962164 14.827128)	POLYGON((29.376822 8.330155,35.93555 8.711141,38.315347 20.601125,31.145341 20.148788,29.376822 8.330155))	POLYGON((30.696519 17.995881,30.747646 18.037129,33.350669 17.729652,35.566856 20.379192,36.308438 17.647997,34.820963 12.817837,35.669796 8.6944,31.409067 14.775652,30.696519 17.995881))	SPoCA_v1.0_CH_0000003721
CH	2012-02-01T08:49:08	POINT(462.253 -846.897)	POLYGON((383.1 -893.7,500.1 -893.7,500.1 -820.5,383.1 -820.5,383.1 -893.7))	POLYGON((383.1 -891.3,384.3 -890.7,442.5 -861.9,473.1 -825.3,497.1 -820.5,500.1 -834.3,383.1 -891.3))	POINT(84.635366 -61.528738)	POLYGON((83.146182 -66.649684,79.948068 -60.26874,81.712209 -58.745366,54.460711 -61.126794,83.146182 -66.649684))	POLYGON((88.398898 -66.820936,88.552461 -66.745949,89.106178 -62.96847,75.426257 -59.885623,80.61413 -58.852356,84.436727 -58.925276,88.398898 -66.820936))	SPoCA_v1.0_CH_0000003763
CH	2012-02-01T08:49:08	POINT(241.421 253.707)	POLYGON((160.5 44.7,395.7 44.7,395.7 362.7,160.5 362.7,160.5 44.7))	POLYGON((160.5 324.3,161.1 324.9,165.3 347.7,219.3 362.7,255.9 327.9,366.9 321.3,395.7 281.7,279.3 266.1,277.5 220.5,223.5 150.9,203.7 47.7,183.3 45.9,190.5 224.7,160.5 324.3))	POINT(14.488973 9.2339679)	POLYGON((9.462914 -3.30085,23.910648 -2.867238,24.964298 16.365693,9.828352 15.868704,9.462914 -3.30085))	POLYGON((9.71908 13.460489,9.757349 13.498505,10.07897 14.928947,13.493903 15.950345,15.641082 13.826804,22.728846 13.670835,24.386735 11.298646,16.868589 10.057681,16.628881 7.288254,13.232994 3.036757,12.041724 -3.074431,10.821536 -3.205389,11.331402 7.403449,9.71908 13.460489))	SPoCA_v1.0_CH_0000003761
CH	2012-02-01T08:49:08	POINT(-34.1932 -234.27)	POLYGON((-204.9 -376.5,118.5 -376.5,118.5 -27.9,-204.9 -27.9,-204.9 -376.5))	POLYGON((-204.9 -236.1,-204.3 -235.5,-158.7 -221.7,-146.1 -155.7,-47.7 -183.9,-23.1 -146.7,8.1 -153.3,54.3 -133.5,115.5 -27.9,114.9 -131.1,86.7 -235.5,68.7 -261.9,21.3 -273.3,-7.5 -298.5,-14.1 -347.1,-66.9 -375.3,-116.7 -376.5,-144.9 -284.7,-204.9 -236.1))	POINT(-2.1308638 -19.861023)	POLYGON((-13.799184 -28.493269,7.936437 -28.601445,7.022135 -7.592768,-12.20207 -7.5032,-13.799184 -28.493269))	POLYGON((-12.873098 -19.831116,-12.831838 -19.795786,-9.886105 -19.021857,-8.902658 -15.094296,-2.921402 -16.835012,-1.398986 -14.628825,0.491403 -15.021739,3.278506 -13.839438,6.843521 -7.595001,6.945584 -13.664198,5.411693 -19.913668,4.331762 -21.52313,1.348575 -22.23271,-0.480305 -23.779079,-0.925844 -26.798137,-4.46898 -28.561834,-7.815236 -28.60307,-9.255743 -22.857449,-12.873098 -19.831116))	SPoCA_v1.0_CH_0000003701
CH	2012-02-01T08:49:08	POINT(118.286 -917.799)	POLYGON((-263.1 -972.3,349.5 -972.3,349.5 -837.3,-263.1 -837.3,-263.1 -972.3))	POLYGON((-263.1 -935.7,-252.3 -935.1,-138.9 -953.1,-117.3 -938.7,41.7 -927.3,88.5 -883.5,198.9 -837.3,278.7 -851.7,332.1 -882.3,312.3 -904.5,349.5 -907.5,191.7 -953.7,-29.7 -972.3,-263.1 -935.7))	POINT(29.55995 -75.760162)	POLYGON((-69.772154 -73.837353,74.515157 -69.45137,52.5844 -63.170963,-38.107082 -64.079681,-69.772154 -73.837353))	POLYGON((-80.73265 -74.108324,-89.445024 -74.982911,-72.33853 -81.39247,-41.183282 -79.465902,11.850249 -77.97524,15.999701 -70.777041,28.315632 -64.540279,43.54395 -65.488429,65.262959 -67.961082,74.438717 -70.562241,81.797792 -68.732597,71.723015 -78.030761,-24.688474 -85.811229,-80.73265 -74.108324))	SPoCA_v1.0_CH_0000003724
CH	2012-02-01T08:49:08	POINT(807.318 -539.836)	POLYGON((790.5 -567.3,822.9 -567.3,822.9 -518.7,790.5 -518.7,790.5 -567.3))	POLYGON((790.5 -565.5,791.1 -564.9,812.7 -525.3,822.3 -520.5,790.5 -565.5))	POINT(89.141921 -33.974521)	POLYGON((87.804115 -35.642143,86.201736 -34.399514,88.847438 -32.274928,77.164532 -33.689572,87.804115 -35.642143))	POLYGON((89.750813 -35.710394,89.560843 -35.647198,86.23524 -33.241904,87.567848 -32.269651,89.750813 -35.710394))	SPoCA_v1.0_CH_0000003758
CH	2012-02-01T12:49:08	POINT(450.396 -855.304)	POLYGON((399.3 -887.1,498.9 -887.1,498.9 -824.1,399.3 -824.1,399.3 -887.1))	POLYGON((399.3 -887.1,399.9 -886.5,408.3 -864.9,493.5 -824.1,493.5 -838.5,399.3 -887.1))	POINT(86.466766 -62.394622)	POLYGON((81.639676 -65.505783,79.977333 -60.1467,83.577269 -58.970545,58.352813 -61.23948,81.639676 -65.505783))	POLYGON((81.639676 -65.505783,82.858643 -65.543235,77.130652 -64.536554,81.450027 -59.179622,83.317138 -59.306524,81.639676 -65.505783))	SPoCA_v1.0_CH_0000003763
CH	2012-02-01T12:49:08	POINT(1.73057 -232.53)	POLYGON((-176.7 -374.7,153.9 -374.7,153.9 -36.9,-176.7 -36.9,-176.7 -374.7))	POLYGON((-176.7 -234.9,-176.1 -234.3,-109.5 -221.7,-111.9 -153.3,-9.3 -188.1,13.5 -167.7,10.5 -135.3,73.5 -143.1,120.3 -107.1,134.7 -39.3,150.3 -36.9,152.1 -132.9,119.7 -236.7,103.5 -262.5,51.3 -269.7,24.3 -297.9,19.5 -347.1,-42.9 -374.1,-75.3 -363.3,-108.3 -320.1,-111.3 -279.3,-176.7 -234.9))	POINT(0.10776228 -19.772265)	POLYGON((-11.863079 -28.433274,10.31698 -28.462454,9.147459 -8.10141,-10.516601 -8.077177,-11.863079 -28.433274))	POLYGON((-11.075404 -19.808138,-11.034821 -19.772682,-6.80568 -19.078994,-6.804008 -14.993086,-0.570175 -17.105213,0.822488 -15.889037,0.633992 -13.967292,4.451134 -14.411817,7.232555 -12.255563,8.001331 -8.259868,8.931765 -8.104923,9.215267 -13.75017,7.484881 -19.975039,6.535475 -21.551096,3.244539 -22.017798,1.556075 -23.752643,1.280637 -26.809943,-2.862625 -28.508181,-4.996127 -27.809817,-7.025852 -25.084222,-7.081701 -22.569785,-11.075404 -19.808138))	SPoCA_v1.0_CH_0000003701
CH	2012-02-01T12:49:08	POINT(552.027 326.874)	POLYGON((500.1 235.5,593.7 235.5,593.7 410.7,500.1 410.7,500.1 235.5))	POLYGON((500.1 395.1,500.7 395.7,536.1 376.5,570.9 407.7,575.7 390.3,552.3 369.9,545.1 336.9,590.7 235.5,552.9 279.9,500.1 395.1))	POINT(35.753531 14.702736)	POLYGON((31.195197 8.818212,38.010714 9.236027,40.432257 20.351272,32.982769 19.857999,31.195197 8.818212))	POLYGON((32.749525 18.83664,32.803081 18.878443,35.203408 17.797172,38.480594 20.019372,38.546673 18.901586,36.355137 17.451212,35.351519 15.304112,37.782344 9.220879,35.321538 11.768955,32.749525 18.83664))	SPoCA_v1.0_CH_0000003721
CH	2012-02-01T12:49:08	POINT(123.868 -919.095)	POLYGON((-279.9 -972.9,343.5 -972.9,343.5 -838.5,-279.9 -838.5,-279.9 -972.9))	POLYGON((-279.9 -930.9,-276.3 -930.3,-146.7 -953.1,-116.7 -936.9,39.9 -931.5,137.1 -864.9,228.9 -838.5,297.3 -853.5,343.5 -909.9,148.5 -961.5,-66.9 -970.5,-279.9 -930.9))	POINT(31.524796 -75.933219)	POLYGON((-70.851652 -72.982132,74.215926 -69.759207,51.830267 -63.375844,-41.023123 -64.069771,-70.851652 -72.982132))	POLYGON((-80.93096 -73.073123,-86.002752 -73.472797,-76.315778 -81.081521,-39.516869 -79.151182,12.189822 -78.820357,22.174364 -68.133342,33.016111 -64.48755,47.303528 -65.487924,81.067175 -69.07207,65.044222 -80.313099,-45.041278 -84.426541,-80.93096 -73.073123))	SPoCA_v1.0_CH_0000003724
CH	2012-02-01T12:49:08	POINT(279.811 252.841)	POLYGON((191.7 54.9,443.7 54.9,443.7 355.5,191.7 355.5,191.7 54.9))	POLYGON((191.7 345.3,192.3 345.9,254.1 353.7,296.7 311.1,393.3 326.7,443.7 272.7,379.5 287.7,315.3 259.5,316.5 217.5,263.1 159.9,236.7 55.5,221.1 75.9,231.3 209.7,191.7 345.3))	POINT(16.858251 9.2395104)	POLYGON((11.318816 -2.67889,27.019055 -2.138308,28.201756 16.060157,11.739526 15.442706,11.318816 -2.67889))	POLYGON((11.703309 14.800865,11.742599 14.839375,15.646212 15.43131,18.140916 12.852175,24.514966 14.074807,27.541157 10.887211,23.354922 11.610911,19.102921 9.719469,19.046515 7.176353,15.643596 3.62393,14.024306 -2.581277,13.07334 -1.406186,13.776865 6.547214,11.703309 14.800865))	SPoCA_v1.0_CH_0000003761
CH	2012-02-01T16:49:08	POINT(583.204 333.801)	POLYGON((528.3 239.1,621.9 239.1,621.9 411.9,528.3 411.9,528.3 239.1))	POLYGON((528.3 388.5,528.9 389.1,537.3 400.5,566.1 386.7,591.3 410.7,620.1 239.1,581.1 282.3,552.9 363.3,528.3 388.5))	POINT(38.25033 15.291486)	POLYGON((33.21046 9.142713,40.227567 9.596659,42.888284 20.601996,35.162749 20.062357,33.21046 9.142713))	POLYGON((34.784604 18.528818,34.839759 18.570785,35.671444 19.357385,37.710236 18.604872,40.228598 20.328371,40.085659 9.586754,37.4705 12.045945,36.302845 17.019891,34.784604 18.528818))	SPoCA_v1.0_CH_0000003721
CH	2012-02-01T16:49:08	POINT(313.941 255.296)	POLYGON((221.1 54.3,471.9 54.3,471.9 358.5,221.1 358.5,221.1 54.3))	POLYGON((221.1 334.5,221.7 335.1,285.3 358.5,329.1 316.5,424.5 321.9,471.3 279.9,462.9 270.9,412.5 288.9,347.7 257.7,274.5 54.9,258.3 58.5,258.3 90.9,275.1 219.9,221.1 334.5))	POINT(19.001982 9.4492962)	POLYGON((13.084172 -2.686453,28.894025 -2.091451,30.225465 16.348604,13.587809 15.665416,13.084172 -2.686453))	POLYGON((13.490441 14.156816,13.53011 14.195307,17.659569 15.78661,20.239479 13.251598,26.581848 13.863462,29.478772 11.418732,28.838491 10.833701,25.543291 11.773014,21.154084 9.675764,16.32287 -2.564639,15.332563 -2.381685,15.319732 -0.476848,16.479259 7.225225,13.490441 14.156816))	SPoCA_v1.0_CH_0000003761
CH	2012-02-01T16:49:08	POINT(35.8664 -231.937)	POLYGON((-156.3 -371.1,190.5 -371.1,190.5 -48.3,-156.3 -48.3,-156.3 -371.1))	POLYGON((-156.3 -229.5,-155.7 -228.9,-75.9 -223.5,-66.9 -198.9,-80.7 -156.9,41.7 -188.7,54.9 -169.5,44.7 -122.7,115.5 -143.1,160.5 -105.9,188.7 -48.3,189.9 -131.1,140.7 -267.9,67.5 -272.7,44.7 -307.5,50.7 -344.7,18.3 -371.1,-42.9 -356.7,-75.3 -321.9,-76.5 -275.7,-156.3 -229.5))	POINT(2.2336424 -19.744364)	POLYGON((-10.458045 -28.243756,12.77629 -28.19783,11.368579 -8.740979,-9.308088 -8.779314,-10.458045 -28.243756))	POLYGON((-9.765456 -19.518118,-9.725439 -19.482615,-4.715683 -19.220668,-4.119732 -17.748462,-4.907103 -15.238569,2.55806 -17.14774,3.348513 -15.998946,2.691578 -13.228419,7.004902 -14.397884,9.666623 -12.160061,11.259796 -8.743191,11.527473 -13.613055,8.920736 -21.860155,4.276667 -22.206389,2.876778 -24.351902,3.327049 -26.663754,1.218736 -28.336051,-2.833857 -27.42038,-4.88458 -25.230318,-4.854426 -22.385033,-9.765456 -19.518118))	SPoCA_v1.0_CH_0000003701
CH	2012-02-01T16:49:08	POINT(469.308 -846.114)	POLYGON((413.7 -880.5,521.7 -880.5,521.7 -815.1,413.7 -815.1,413.7 -880.5))	POLYGON((413.7 -880.5,414.3 -879.9,491.1 -826.5,519.3 -822.9,413.7 -880.5))	POINT(87.509537 -61.157435)	POLYGON((81.802157 -64.571219,80.478631 -58.878214,87.611031 -57.573098,58.716544 -60.226746,81.802157 -64.571219))	POLYGON((81.802157 -64.571219,82.977926 -64.607529,82.062284 -59.396592,83.201848 -57.500982,81.802157 -64.571219))	SPoCA_v1.0_CH_0000003763
CH	2012-02-01T16:49:08	POINT(14.39 968.318)	POLYGON((-2.7 962.7,30.3 962.7,30.3 974.1,-2.7 974.1,-2.7 962.7))	POLYGON((-2.7 974.1,-2.1 974.1,25.5 973.5,10.5 962.7,-2.7 974.1))	POINT(4.0632674 77.961984)	POLYGON((-0.624269 75.25956,7.06176 75.341403,15.815351 83.449715,-1.44593 83.693784,-0.624269 75.25956))	POLYGON((-1.44593 83.693784,-1.124707 83.694557,13.416407 83.520294,2.42987 75.268704,-1.44593 83.693784))	SPoCA_v1.0_CH_0000003766
CH	2012-02-01T16:49:08	POINT(121.87 -923.475)	POLYGON((-294.9 -972.9,351.9 -972.9,351.9 -848.7,-294.9 -848.7,-294.9 -972.9))	POLYGON((-294.9 -925.5,-293.7 -924.9,-141.3 -954.9,-38.1 -931.5,59.7 -934.5,116.7 -902.1,119.1 -882.9,248.1 -848.7,317.1 -860.1,349.5 -908.1,173.7 -957.3,15.9 -972.9,-147.3 -961.5,-294.9 -925.5))	POINT(32.931912 -76.702125)	POLYGON((-71.751198 -72.215503,74.566633 -69.338048,56.286727 -64.279223,-45.723838 -65.012264,-71.751198 -72.215503))	POLYGON((-83.815751 -72.261028,-86.386511 -72.406824,-78.845117 -81.495566,-11.656828 -78.843884,19.319938 -79.329232,24.66624 -73.331693,21.551656 -70.579823,37.794893 -65.4721,52.943717 -65.945158,78.686114 -68.520016,67.8197 -78.889143,11.727551 -85.390452,-66.482584 -80.501129,-83.815751 -72.261028))	SPoCA_v1.0_CH_0000003724
CH	2012-02-01T20:49:08	POINT(121.109 -925.045)	POLYGON((-303.3 -972.3,358.5 -972.3,358.5 -845.1,-303.3 -845.1,-303.3 -972.3))	POLYGON((-303.3 -923.1,-117.3 -953.1,-74.7 -930.9,67.5 -936.3,86.1 -922.5,131.7 -908.1,127.5 -879.3,224.7 -864.9,253.5 -845.1,321.3 -866.1,317.1 -890.7,358.5 -903.9,131.1 -963.9,-87.3 -968.7,-303.3 -923.1))	POINT(33.513505 -76.992863)	POLYGON((-72.179372 -71.772466,74.797966 -68.99278,56.519469 -63.836172,-46.372841 -64.54862,-72.179372 -71.772466))	POLYGON((-82.992836 -71.705845,-62.276307 -82.180669,-22.645451 -78.516886,22.681066 -79.651319,22.900272 -76.878547,29.625454 -74.138436,22.548703 -70.063899,37.10934 -67.545571,38.025061 -65.039686,55.833251 -66.521701,66.11057 -69.148676,82.013123 -68.167941,62.929709 -81.300486,-54.163401 -83.648568,-82.992836 -71.705845))	SPoCA_v1.0_CH_0000003724
CH	2012-02-01T20:49:08	POINT(24.1239 966.159)	POLYGON((4.5 958.5,45.3 958.5,45.3 973.5,4.5 973.5,4.5 958.5))	POLYGON((4.5 973.5,5.1 973.5,42.9 968.7,26.7 958.5,4.5 973.5))	POINT(6.2516669 76.85046)	POLYGON((0.943922 73.713633,9.628451 73.855417,22.950356 83.153777,2.408828 83.685898,0.943922 73.713633))	POLYGON((2.408828 83.685898,2.729547 83.684323,12.7567 78.48983,5.625422 73.761261,2.408828 83.685898))	SPoCA_v1.0_CH_0000003766
CH	2012-02-01T20:49:08	POINT(467.116 -847.39)	POLYGON((415.5 -879.3,521.7 -879.3,521.7 -818.7,415.5 -818.7,415.5 -879.3))	POLYGON((415.5 -878.1,416.1 -877.5,488.7 -827.7,519.9 -822.3,415.5 -878.1))	POINT(87.623925 -61.306554)	POLYGON((83.013236 -64.530217,80.457773 -58.841137,88.574489 -57.586592,60.030875 -60.525259,83.013236 -64.530217))	POLYGON((86.00442 -64.669667,86.634863 -64.650325,81.936733 -59.551105,83.938032 -57.512065,86.00442 -64.669667))	SPoCA_v1.0_CH_0000003763
CH	2012-02-01T20:49:08	POINT(615.946 344.573)	POLYGON((592.5 280.5,632.7 280.5,632.7 416.1,592.5 416.1,592.5 280.5))	POLYGON((592.5 351.9,593.1 352.5,616.5 410.7,630.3 280.5,592.5 351.9))	POINT(41.053283 16.155615)	POLYGON((38.32962 11.984027,41.523687 12.207595,43.950991 20.948581,40.443195 20.686636,38.32962 11.984027))	POLYGON((39.256125 16.489657,39.313912 16.531559,42.385197 20.478305,41.328309 12.193497,39.256125 16.489657))	SPoCA_v1.0_CH_0000003721
