event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2012-03-01T09:01:20	POINT(-251.171 -719.818)	POLYGON((-302.7 -761.7,-194.7 -761.7,-194.7 -677.7,-302.7 -677.7,-302.7 -761.7))	POLYGON((-302.7 -726.9,-302.1 -726.3,-212.1 -677.7,-194.7 -694.5,-228.3 -731.7,-287.7 -761.7,-302.7 -726.9))	POINT(-26.429842 -54.449363)	POLYGON((-35.837344 -57.79815,-22.565622 -58.476526,-18.650875 -51.164486,-29.485691 -50.685993,-35.837344 -57.79815))	POLYGON((-32.715725 -54.749383,-32.599896 -54.702194,-20.360494 -51.102914,-19.259226 -52.55156,-24.603281 -55.596882,-33.933911 -57.913558,-32.715725 -54.749383))	SPoCA_v1.0_CH_0000004035
CH	2012-03-01T09:01:20	POINT(-544.15 -264.63)	POLYGON((-789.3 -521.7,-255.3 -521.7,-255.3 -59.7,-789.3 -59.7,-789.3 -521.7))	POLYGON((-789.3 -482.1,-788.7 -481.5,-763.5 -435.9,-766.5 -402.9,-734.1 -381.9,-729.9 -354.3,-718.5 -353.7,-708.3 -393.9,-687.9 -393.9,-688.5 -340.5,-673.5 -315.3,-518.7 -183.9,-465.3 -173.7,-457.5 -130.5,-413.7 -70.5,-362.7 -61.5,-297.9 -80.7,-279.9 -69.3,-255.3 -105.3,-312.3 -104.7,-330.9 -140.1,-276.3 -196.5,-332.1 -183.9,-359.1 -154.5,-446.7 -158.1,-465.3 -226.5,-500.7 -242.7,-542.7 -311.7,-573.9 -336.9,-624.9 -321.9,-656.1 -338.7,-669.9 -425.1,-735.3 -488.1,-733.5 -521.7,-750.9 -500.7,-770.7 -521.1,-789.3 -482.1))	POINT(-37.062263 -21.633441)	POLYGON((-79.896604 -34.143596,-19.859458 -39.317109,-15.490736 -10.488031,-55.163479 -7.688193,-79.896604 -34.143596))	POLYGON((-73.994642 -32.078229,-73.800776 -32.05963,-65.315046 -29.9353,-63.48205 -27.954913,-58.250547 -27.140961,-56.492476 -25.546089,-55.219117 -25.635256,-55.896572 -28.157779,-53.679861 -28.375429,-51.599966 -25.146481,-49.303997 -23.770837,-33.928096 -16.943845,-29.977775 -16.585335,-29.035781 -14.057457,-25.670524 -10.684599,-22.29061 -10.322126,-18.233401 -11.631664,-17.057245 -11.001209,-15.648373 -13.18206,-19.254071 -13.013678,-20.643558 -15.061263,-17.449511 -18.567467,-21.014488 -17.667052,-22.584862 -15.83379,-28.529046 -15.736259,-30.583792 -19.737638,-33.395288 -20.544666,-37.881759 -24.491741,-41.043974 -25.834772,-45.046722 -24.561787,-48.399735 -25.327868,-53.220983 -30.465361,-65.378658 -33.468786,-68.326418 -35.491633,-69.01563 -33.938858,-75.222015 -34.65767,-73.994642 -32.078229))	SPoCA_v1.0_CH_0000004042
CH	2012-03-01T09:01:20	POINT(-253.341 88.0307)	POLYGON((-303.9 -35.7,-173.7 -35.7,-173.7 198.9,-303.9 198.9,-303.9 -35.7))	POLYGON((-303.9 21.3,-303.3 21.9,-277.5 55.5,-261.9 147.9,-173.7 195.9,-258.3 95.7,-266.1 -27.9,-282.3 -30.9,-303.9 21.3))	POINT(-15.113564 -1.7792497)	POLYGON((-18.451366 -8.963623,-10.427883 -9.211846,-10.328054 4.700181,-18.290711 4.954047,-18.451366 -8.963623))	POLYGON((-18.308678 -5.606302,-18.270139 -5.572418,-16.621382 -3.651034,-15.637928 1.796326,-10.325367 4.519456,-15.413384 -1.314911,-16.071595 -8.591079,-17.086142 -8.732104,-18.308678 -5.606302))	SPoCA_v1.0_CH_0000004050
CH	2012-03-01T09:01:20	POINT(257.103 -882.215)	POLYGON((-205.5 -966.9,499.5 -966.9,499.5 -714.3,-205.5 -714.3,-205.5 -966.9))	POLYGON((-205.5 -944.1,-201.3 -943.5,-47.7 -949.5,36.3 -927.9,107.1 -929.1,143.1 -901.5,203.7 -905.7,217.5 -887.1,260.7 -878.7,288.3 -839.7,369.3 -820.5,448.5 -714.3,481.5 -776.7,441.9 -803.1,441.3 -825.3,498.9 -828.3,312.9 -915.3,42.9 -966.3,-205.5 -944.1))	POINT(52.871211 -70.56543)	POLYGON((-60.344533 -76.159369,76.867201 -61.881794,56.404499 -51.801628,-21.211704 -54.187409,-60.344533 -76.159369))	POLYGON((-73.662888 -77.219096,-79.150132 -77.777121,-36.499866 -85.250937,12.935337 -80.366617,38.566876 -79.787327,34.266452 -74.798481,51.53919 -74.427716,45.978709 -71.816382,52.218876 -70.103088,45.739413 -65.468451,55.401856 -62.432769,49.326938 -52.436066,65.173149 -56.813649,64.441836 -59.642602,71.806032 -61.351834,83.058223 -58.719249,75.334428 -70.47806,26.350996 -84.269178,-73.662888 -77.219096))	SPoCA_v1.0_CH_0000003991
CH	2012-03-01T13:01:20	POINT(240.64 -895.723)	POLYGON((-215.1 -966.9,504.9 -966.9,504.9 -756.9,-215.1 -756.9,-215.1 -966.9))	POLYGON((-215.1 -942.3,-135.3 -953.1,-9.3 -941.7,42.3 -925.5,117.9 -929.1,150.3 -905.1,216.3 -908.1,242.7 -882.3,284.1 -877.5,312.3 -842.7,375.9 -839.1,405.3 -789.3,471.3 -756.9,487.5 -775.5,455.1 -798.3,447.3 -826.5,504.9 -825.3,379.5 -890.1,248.1 -935.1,32.7 -966.9,-215.1 -942.3))	POINT(55.447948 -72.451048)	POLYGON((-61.452019 -75.687675,77.000968 -61.637866,64.923507 -54.891844,-24.67962 -57.934273,-61.452019 -75.687675))	POLYGON((-72.693038 -76.540185,-82.629216 -81.899434,-4.972561 -83.641225,14.351171 -79.856573,42.372148 -79.597409,37.502854 -75.242145,56.489818 -74.470058,49.703378 -70.832946,56.987451 -69.53684,50.823053 -65.444055,62.185493 -63.989179,54.565988 -59.131647,59.072592 -55.478672,66.049032 -56.605826,65.743561 -58.99824,73.853545 -61.271048,81.062037 -58.122377,75.881689 -66.149507,69.765737 -74.144601,18.906566 -84.014673,-72.693038 -76.540185))	SPoCA_v1.0_CH_0000003991
CH	2012-03-01T13:01:20	POINT(-595.25 -328.928)	POLYGON((-783.9 -588.9,-339.9 -588.9,-339.9 -92.1,-783.9 -92.1,-783.9 -588.9))	POLYGON((-783.9 -479.1,-783.3 -478.5,-714.9 -348.9,-675.9 -359.1,-608.1 -272.1,-573.3 -266.7,-490.5 -180.3,-437.1 -170.1,-396.3 -95.1,-360.9 -108.9,-340.5 -141.9,-416.1 -167.1,-428.1 -220.5,-464.7 -238.5,-528.9 -325.5,-547.5 -338.1,-606.3 -324.9,-632.7 -338.1,-640.5 -411.9,-713.7 -494.7,-677.1 -588.9,-717.9 -563.7,-734.7 -523.5,-755.1 -532.5,-770.7 -518.1,-783.9 -479.1))	POINT(-42.654562 -25.205255)	POLYGON((-84.932139 -36.615896,-28.9871 -43.749298,-20.964293 -12.195885,-55.026337 -9.632842,-84.932139 -36.615896))	POLYGON((-72.589565 -32.037667,-72.408237 -32.017506,-54.641539 -25.388358,-51.027576 -26.386526,-42.373212 -21.685801,-39.409699 -21.587452,-31.841197 -16.867265,-27.977872 -16.48931,-24.658189 -12.197326,-22.414165 -13.126805,-21.280984 -15.14272,-26.509257 -16.391348,-27.872208 -19.535481,-30.699155 -20.463209,-37.08129 -25.417225,-38.880391 -26.07893,-43.500859 -24.882275,-46.220478 -25.48462,-49.602093 -29.935716,-62.855844 -34.199852,-66.833341 -40.560035,-70.624867 -38.2641,-68.728148 -35.576501,-73.558003 -35.665944,-74.808183 -34.495912,-72.589565 -32.037667))	SPoCA_v1.0_CH_0000004042
CH	2012-03-01T13:01:20	POINT(-246.704 -717.842)	POLYGON((-318.3 -749.7,-195.3 -749.7,-195.3 -681.9,-318.3 -681.9,-318.3 -749.7))	POLYGON((-318.3 -709.5,-317.7 -708.9,-259.5 -714.9,-198.9 -681.9,-215.7 -705.9,-209.7 -727.5,-253.5 -749.7,-318.3 -709.5))	POINT(-25.828607 -54.306974)	POLYGON((-36.59794 -56.61229,-21.914414 -57.36921,-18.858581 -51.510034,-31.359202 -50.935919,-36.59794 -56.61229))	POLYGON((-33.186943 -53.185108,-33.076309 -53.139343,-27.050949 -53.989579,-19.214352 -51.497542,-21.901039 -53.433076,-22.31647 -55.319006,-28.718307 -57.0639,-33.186943 -53.185108))	SPoCA_v1.0_CH_0000004035
CH	2012-03-01T13:01:20	POINT(-241.463 -24.7337)	POLYGON((-278.1 -104.1,-204.3 -104.1,-204.3 54.3,-278.1 54.3,-278.1 -104.1))	POLYGON((-278.1 -29.7,-277.5 -29.1,-263.1 17.7,-227.1 51.9,-204.3 -72.9,-225.3 -103.5,-234.9 -71.7,-263.7 -59.1,-278.1 -29.7))	POINT(-14.543818 -8.4561878)	POLYGON((-17.07965 -13.063262,-12.466439 -13.207667,-12.159393 -3.863191,-16.660432 -3.722043,-17.07965 -13.063262))	POLYGON((-16.822141 -8.672593,-16.783193 -8.638588,-15.789455 -5.91287,-13.542894 -3.966142,-12.377754 -11.362649,-13.768079 -13.135825,-14.262438 -11.238108,-16.012015 -10.436883,-16.822141 -8.672593))	SPoCA_v1.0_CH_0000004050
CH	2012-03-01T13:01:20	POINT(217.978 -308.122)	POLYGON((84.9 -390.9,348.9 -390.9,348.9 -234.3,84.9 -234.3,84.9 -390.9))	POLYGON((84.9 -331.5,85.5 -330.9,155.1 -315.9,206.7 -252.3,242.7 -254.1,270.9 -234.3,307.5 -253.5,346.5 -250.5,346.5 -280.5,320.1 -314.1,273.3 -297.3,253.5 -347.7,206.1 -342.9,131.1 -390.9,104.7 -389.1,84.9 -331.5))	POINT(14.387437 -25.495259)	POLYGON((5.843916 -30.908856,24.588724 -30.337429,22.560865 -20.646837,5.373052 -21.143291,5.843916 -30.908856))	POLYGON((5.632795 -27.135429,5.670791 -27.097341,10.234279 -26.08456,13.267519 -22.086814,15.637839 -22.126032,17.353995 -20.860518,19.94335 -21.931836,22.555704 -21.634883,22.874363 -23.461944,21.426146 -25.611426,18.031801 -24.702424,17.165759 -27.888077,13.856804 -27.689025,9.041558 -30.860704,7.203292 -30.774933,5.632795 -27.135429))	SPoCA_v1.0_CH_0000004010
CH	2012-03-01T13:01:20	POINT(-226.98 618.304)	POLYGON((-309.9 572.7,-161.1 572.7,-161.1 675.9,-309.9 675.9,-309.9 572.7))	POLYGON((-309.9 595.5,-309.3 596.1,-284.7 610.5,-278.7 636.3,-247.5 636.3,-199.5 675.9,-162.3 620.1,-167.7 602.1,-257.7 572.7,-309.9 595.5))	POINT(-16.114852 32.632714)	POLYGON((-21.500406 29.455887,-10.9365 29.045482,-12.002888 37.069769,-23.760568 37.587388,-21.500406 29.455887))	POLYGON((-21.900627 31.167075,-21.866571 31.210319,-20.278106 32.218939,-20.312345 34.214922,-17.92999 34.104318,-14.944276 37.168388,-11.444093 32.613619,-11.652714 31.249036,-17.710851 29.278937,-21.900627 31.167075))	SPoCA_v1.0_CH_0000004049
CH	2012-03-01T17:01:32	POINT(-199.206 621.001)	POLYGON((-270.9 572.7,-129.9 572.7,-129.9 680.1,-270.9 680.1,-270.9 572.7))	POLYGON((-270.9 591.3,-270.3 591.9,-262.5 633.9,-168.9 680.1,-132.9 611.1,-224.7 572.7,-270.9 591.3))	POINT(-14.120948 32.766966)	POLYGON((-18.659644 29.320288,-8.795257 28.994339,-9.6905 37.355261,-20.674838 37.768986,-18.659644 29.320288))	POLYGON((-18.933971 30.708248,-18.899268 30.751473,-19.026112 33.965997,-12.657004 37.438181,-9.273183 31.87021,-15.367764 29.186106,-18.933971 30.708248))	SPoCA_v1.0_CH_0000004049
CH	2012-03-01T17:01:32	POINT(222.924 -906.547)	POLYGON((-181.5 -966.9,489.9 -966.9,489.9 -785.1,-181.5 -785.1,-181.5 -966.9))	POLYGON((-181.5 -948.9,-177.9 -948.3,-20.1 -952.5,11.7 -933.9,228.3 -907.5,346.5 -845.7,389.1 -839.1,455.1 -785.1,451.5 -830.1,489.9 -833.1,471.3 -845.1,311.7 -915.9,150.9 -955.5,-30.9 -966.9,-181.5 -948.9))	POINT(57.308895 -74.133709)	POLYGON((-57.216705 -77.323938,76.633454 -62.319255,69.179479 -57.255596,-22.543723 -60.793703,-57.216705 -77.323938))	POLYGON((-71.585127 -78.601454,-76.836611 -79.121007,-20.861965 -86.659002,4.842934 -81.776269,59.455251 -74.120639,58.35625 -65.167961,65.045083 -63.711459,62.291364 -57.970458,76.684807 -61.380748,83.87191 -59.399076,78.653908 -60.215861,73.476635 -70.36928,58.879891 -79.505948,-18.085119 -84.096543,-71.585127 -78.601454))	SPoCA_v1.0_CH_0000003991
CH	2012-03-01T17:01:32	POINT(-228.466 -718.136)	POLYGON((-306.3 -759.9,-143.7 -759.9,-143.7 -671.7,-306.3 -671.7,-306.3 -759.9))	POLYGON((-306.3 -734.7,-305.7 -734.1,-283.5 -702.3,-243.3 -711.3,-150.3 -671.7,-147.9 -704.7,-255.3 -759.9,-301.5 -752.1,-306.3 -734.7))	POINT(-23.868261 -54.42489)	POLYGON((-36.123076 -57.61594,-16.47542 -58.523794,-13.552354 -50.829974,-29.534594 -50.195059,-36.123076 -57.61594))	POLYGON((-33.777241 -55.401573,-33.65615 -55.354067,-28.894936 -52.804289,-25.09715 -53.770165,-14.182586 -50.813715,-14.866611 -53.569679,-29.756066 -57.981932,-34.747566 -56.957984,-33.777241 -55.401573))	SPoCA_v1.0_CH_0000004035
CH	2012-03-01T17:01:32	POINT(-579.181 -340.903)	POLYGON((-773.1 -593.7,-308.7 -593.7,-308.7 -69.3,-773.1 -69.3,-773.1 -593.7))	POLYGON((-773.1 -488.7,-772.5 -488.1,-733.5 -397.5,-689.1 -341.7,-654.3 -356.7,-579.3 -269.1,-543.3 -269.1,-489.9 -198.9,-444.9 -166.5,-393.3 -165.3,-366.9 -80.7,-318.9 -69.3,-311.1 -138.9,-386.7 -164.7,-391.5 -208.5,-455.1 -262.5,-501.9 -350.1,-565.5 -321.9,-602.7 -341.7,-615.9 -416.1,-681.3 -480.3,-659.1 -548.7,-664.5 -593.7,-680.7 -579.9,-693.3 -590.1,-773.1 -488.7))	POINT(-41.602273 -26.048164)	POLYGON((-84.827857 -37.217119,-26.34939 -44.248572,-18.873341 -10.935558,-53.645757 -8.416095,-84.827857 -37.217119))	POLYGON((-71.644237 -32.810444,-71.467936 -32.789257,-58.993358 -28.081797,-51.710744 -25.216073,-48.839511 -26.436624,-39.943494 -21.69611,-37.08211 -21.911256,-32.017042 -17.979034,-28.485329 -16.245957,-24.95011 -16.367899,-22.655034 -11.444667,-19.520342 -10.909255,-19.356867 -15.047373,-24.501447 -16.354826,-25.213721 -18.954426,-30.33731 -21.956004,-35.482031 -27.085849,-39.975068 -24.977482,-43.654252 -25.932195,-47.375799 -30.41222,-57.645193 -33.749839,-60.027264 -38.31946,-65.410903 -41.079164,-66.329875 -39.94337,-69.769029 -40.327699,-71.644237 -32.810444))	SPoCA_v1.0_CH_0000004042
CH	2012-03-01T17:01:32	POINT(-202.521 -56.2305)	POLYGON((-243.9 -144.3,-166.5 -144.3,-166.5 29.1,-243.9 29.1,-243.9 -144.3))	POLYGON((-243.9 -36.9,-243.3 -36.3,-192.3 27.3,-166.5 -100.5,-194.1 -143.7,-206.7 -139.5,-209.1 -97.5,-242.1 -83.7,-243.9 -36.9))	POINT(-12.227859 -10.383345)	POLYGON((-15.095052 -15.523474,-10.24606 -15.653133,-9.906186 -5.406033,-14.594583 -5.281199,-15.095052 -15.523474))	POLYGON((-14.723624 -9.170055,-14.685131 -9.13586,-11.462175 -5.476,-10.126187 -13.052388,-11.96358 -15.577032,-12.736088 -15.306535,-12.744011 -12.810823,-14.747674 -11.934869,-14.723624 -9.170055))	SPoCA_v1.0_CH_0000004050
CH	2012-03-01T17:01:32	POINT(250.811 -309.467)	POLYGON((119.1 -387.9,381.9 -387.9,381.9 -231.9,119.1 -231.9,119.1 -387.9))	POLYGON((119.1 -336.9,119.7 -336.3,125.1 -305.7,152.1 -322.5,184.5 -317.1,297.9 -231.9,339.3 -261.3,381.3 -252.3,359.7 -311.7,302.7 -329.1,287.7 -349.5,243.3 -342.9,158.7 -387.9,135.9 -386.1,119.1 -336.9))	POINT(16.616579 -25.510789)	POLYGON((8.193077 -30.68491,27.004162 -30.023135,24.790813 -20.395076,7.539849 -20.97054,8.193077 -30.68491))	POLYGON((7.937047 -27.445158,7.974501 -27.406812,8.19782 -25.490476,10.071376 -26.502657,12.205868 -26.11656,19.121525 -20.650279,22.174681 -22.315535,24.969785 -21.630267,24.180028 -25.337293,20.388247 -26.596481,19.576789 -27.914993,16.412568 -27.612991,10.940776 -30.631748,9.345307 -30.548647,7.937047 -27.445158))	SPoCA_v1.0_CH_0000004010
