event_type	event_starttime	hpc_coord	hpc_bbox	hpc_boundcc	hgs_coord	hgs_bbox	hgs_boundcc	frm_specificid
CH	2013-05-01T04:40:19	POINT(-103.68 -498.657)	POLYGON((-309.9 -668.7,117.9 -668.7,117.9 -346.5,-309.9 -346.5,-309.9 -668.7))	POLYGON((-309.9 -567.9,-309.3 -567.3,-289.5 -516.9,-294.9 -435.9,-264.3 -346.5,-239.7 -403.5,-180.9 -419.1,-143.7 -384.9,-65.1 -471.3,40.5 -426.9,93.3 -426.3,117.9 -491.7,88.5 -548.7,60.9 -561.3,15.9 -623.1,-7.5 -612.9,-7.5 -590.7,-25.5 -577.5,-86.7 -573.3,-121.5 -592.5,-137.7 -552.3,-189.9 -528.3,-281.1 -578.7,-293.7 -637.5,-269.7 -655.5,-277.5 -668.7,-304.5 -650.7,-294.3 -624.3,-309.9 -567.9))	POINT(-7.6584712 -35.54707)	POLYGON((-29.058629 -48.092085,10.73014 -48.493355,7.839114 -25.349511,-20.97311 -25.125714,-29.058629 -48.092085))	POLYGON((-25.135962 -40.234865,-25.066864 -40.19198,-22.160155 -36.591224,-21.090645 -31.004537,-17.783519 -25.198399,-16.643699 -28.938494,-12.622287 -30.04396,-9.781019 -27.820889,-4.691643 -33.663566,2.821572 -30.654625,6.507486 -30.59415,8.662584 -35.049487,6.855258 -39.145671,4.776344 -40.088843,1.344193 -44.834481,-0.625333 -44.0317,-0.607945 -42.314695,-2.03515 -41.310851,-6.898893 -40.970054,-9.911178 -42.396557,-10.738385 -39.37082,-14.513536 -37.569029,-22.975888 -41.104432,-26.066705 -45.608091,-24.511149 -47.122658,-25.830421 -48.18853,-27.658735 -46.63683,-25.61422 -44.563459,-25.135962 -40.234865))	SPoCA_v1.0_CH_0000009418
CH	2013-05-01T04:40:19	POINT(539.899 223.642)	POLYGON((432.3 128.7,627.3 128.7,627.3 303.3,432.3 303.3,432.3 128.7))	POLYGON((432.3 245.1,432.9 245.7,481.5 295.5,546.3 303.3,588.9 289.5,621.3 264.3,602.1 216.3,627.3 173.7,614.7 129.9,564.3 132.9,515.7 182.7,456.9 192.3,432.3 245.1))	POINT(35.012386 10.141949)	POLYGON((26.946899 4.038817,41.186413 4.623529,42.945205 15.492214,27.887471 14.837631,26.946899 4.038817))	POLYGON((27.441186 11.177317,27.486549 11.21611,31.343601 14.473373,36.315071 15.174443,39.521361 14.45092,41.855446 12.983703,39.756632 9.903312,41.44265 7.372041,40.186149 4.648302,36.317322 4.653994,32.963876 7.542919,28.847897 7.973526,27.441186 11.177317))	SPoCA_v1.0_CH_0000009386
CH	2013-05-01T08:40:19	POINT(-14.6608 -948.866)	POLYGON((-62.1 -950.1,28.5 -950.1,28.5 -947.1,-62.1 -947.1,-62.1 -950.1))	POLYGON((-62.1 -947.1,-61.5 -947.1,27.9 -947.7,-29.7 -950.1,-62.1 -947.1))	POINT(-41.630101 -88.672752)	POLYGON((-56.430987 -85.512361,81.064089 -88.264658,41.571553 -87.416449,-76.603195 -86.158247,-56.430987 -85.512361))	POLYGON((-76.603195 -86.158247,-76.06622 -86.186786,46.807414 -87.698274,-80.319624 -88.187739,-76.603195 -86.158247))	SPoCA_v1.0_CH_0000009444
CH	2013-05-01T08:40:19	POINT(236.638 -192.403)	POLYGON((201.3 -325.5,271.5 -325.5,271.5 -97.5,201.3 -97.5,201.3 -325.5))	POLYGON((201.3 -203.1,201.9 -202.5,224.7 -101.7,257.1 -99.3,264.3 -186.3,242.1 -220.5,271.5 -251.1,250.5 -277.5,258.9 -325.5,227.7 -285.9,201.3 -203.1))	POINT(14.88251 -15.599013)	POLYGON((13.311339 -23.920529,18.08046 -23.832061,16.739733 -9.808416,12.332466 -9.886835,13.311339 -23.920529))	POLYGON((12.663922 -16.291005,12.699844 -16.253671,13.803164 -10.116227,15.833789 -9.934843,16.637181 -15.192587,15.373516 -17.314377,17.488307 -19.165163,16.273852 -20.83614,17.216586 -23.850034,14.813348 -21.390023,12.663922 -16.291005))	SPoCA_v1.0_CH_0000009420
CH	2013-05-01T08:40:19	POINT(580.574 216.249)	POLYGON((494.7 119.1,658.5 119.1,658.5 299.7,494.7 299.7,494.7 119.1))	POLYGON((494.7 202.5,495.3 203.1,503.7 270.9,531.3 298.5,600.9 290.7,648.9 258.9,644.1 207.9,658.5 166.5,642.3 126.3,601.5 119.7,549.9 178.5,494.7 202.5))	POINT(38.061646 9.8347465)	POLYGON((31.22719 3.625759,43.707144 4.179653,45.648466 15.418423,32.36153 14.793893,31.22719 3.625759))	POLYGON((31.566057 8.714986,31.612508 8.753613,32.736397 12.998033,35.101772 14.832038,40.526482 14.588469,44.141191 12.775574,43.124958 9.564314,43.98359 7.072477,42.396733 4.55011,39.113579 3.993889,35.457493 7.404157,31.566057 8.714986))	SPoCA_v1.0_CH_0000009386
CH	2013-05-01T08:40:19	POINT(-362.899 131.766)	POLYGON((-449.7 -69.3,-277.5 -69.3,-277.5 321.3,-449.7 321.3,-449.7 -69.3))	POLYGON((-449.7 264.9,-449.1 265.5,-431.1 318.3,-409.5 321.3,-278.1 224.1,-309.3 160.5,-318.9 93.3,-302.1 32.1,-306.9 -59.1,-367.5 -67.5,-405.9 -14.7,-400.5 67.5,-419.7 103.5,-405.3 146.7,-449.7 264.9))	POINT(-22.35849 4.0995173)	POLYGON((-28.336318 -7.796326,-17.038449 -8.106279,-17.541861 15.695636,-29.305706 16.046902,-28.336318 -7.796326))	POLYGON((-28.797722 12.472731,-28.760079 12.508842,-27.94588 15.806913,-26.45169 15.946544,-17.150458 9.604374,-18.965575 5.754217,-19.483551 1.703136,-18.421323 -1.997239,-18.878751 -7.453366,-22.822005 -7.857779,-25.200647 -4.620816,-24.756638 0.295788,-26.058017 2.503103,-25.181015 5.087706,-28.797722 12.472731))	SPoCA_v1.0_CH_0000009435
CH	2013-05-01T08:40:19	POINT(-442.48 602.949)	POLYGON((-499.5 564.3,-380.7 564.3,-380.7 657.3,-499.5 657.3,-499.5 564.3))	POLYGON((-499.5 611.7,-498.9 612.3,-459.9 657.3,-456.9 623.1,-380.7 569.7,-405.3 565.5,-457.5 610.5,-499.5 611.7))	POINT(-34.827157 35.789624)	POLYGON((-38.591658 33.026315,-28.218926 32.580747,-31.35434 39.997701,-43.551159 40.585899,-38.591658 33.026315))	POLYGON((-40.762713 36.758288,-40.732753 36.803835,-39.206262 40.358281,-37.074984 37.475988,-28.361294 32.989447,-30.290576 32.749469,-36.554756 36.457556,-40.762713 36.758288))	SPoCA_v1.0_CH_0000009424
CH	2013-05-01T08:40:19	POINT(-32.1204 -57.9409)	POLYGON((-133.5 -210.9,67.5 -210.9,67.5 98.7,-133.5 98.7,-133.5 -210.9))	POLYGON((-133.5 21.3,-132.9 21.9,-96.9 76.5,-11.7 98.7,-37.5 77.7,-41.1 52.5,38.1 -44.1,40.5 -101.7,66.3 -150.3,12.9 -141.9,-0.9 -162.9,4.5 -201.3,-29.1 -210.9,-68.7 -107.7,-62.7 -75.9,-102.9 -47.1,-133.5 21.3))	POINT(-1.9408658 -7.601206)	POLYGON((-8.382888 -16.824202,4.227832 -16.85601,4.047516 1.799608,-8.025052 1.83009,-8.382888 -16.824202))	POLYGON((-8.030498 -2.815714,-7.993922 -2.78014,-5.812919 0.47551,-0.700992 1.789505,-2.246274 0.529399,-2.462281 -0.982585,2.298146 -6.770238,2.465215 -10.229692,4.080952 -13.159746,0.791788 -12.660518,-0.055531 -13.934935,0.28075 -16.277947,-1.821385 -16.864861,-4.188973 -10.584107,-3.800883 -8.672703,-6.219566 -6.929307,-8.030498 -2.815714))	SPoCA_v1.0_CH_0000009421
CH	2013-05-01T08:40:19	POINT(-71.2638 -496.059)	POLYGON((-284.7 -620.7,143.1 -620.7,143.1 -362.7,-284.7 -362.7,-284.7 -620.7))	POLYGON((-284.7 -566.7,-284.1 -566.1,-240.3 -366.3,-225.3 -366.9,-210.9 -401.7,-169.5 -420.3,-146.7 -407.1,-148.5 -376.5,-125.7 -362.7,-77.1 -419.7,-48.9 -426.3,-47.7 -453.9,-27.9 -471.3,125.1 -416.7,143.1 -487.5,118.5 -549.3,87.3 -566.7,70.5 -600.9,36.3 -620.7,15.3 -591.3,-81.3 -578.7,-159.3 -523.5,-252.3 -567.9,-269.1 -614.1,-284.7 -566.7))	POINT(-5.2440471 -35.367417)	POLYGON((-24.599874 -44.292861,12.128567 -44.547955,9.612432 -26.361199,-19.377813 -26.194747,-24.599874 -44.292861))	POLYGON((-22.952377 -40.190361,-22.885814 -40.147305,-16.305328 -26.492467,-15.269467 -26.55063,-14.582414 -28.842061,-11.824645 -30.120257,-10.127474 -29.263962,-10.058759 -27.253115,-8.435314 -26.373776,-5.349314 -30.14541,-3.405529 -30.596749,-3.389182 -32.46161,-2.008823 -33.65871,8.680495 -29.917894,10.491342 -34.720634,9.198225 -39.153183,6.893882 -40.461448,5.794397 -43.06472,3.059043 -44.625591,1.240924 -42.345044,-6.506938 -41.364677,-12.082581 -37.24628,-20.264788 -40.345163,-22.972339 -43.815559,-22.952377 -40.190361))	SPoCA_v1.0_CH_0000009418
CH	2013-05-01T12:40:19	POINT(-325.977 130.053)	POLYGON((-419.7 -83.1,-231.3 -83.1,-231.3 327.3,-419.7 327.3,-419.7 -83.1))	POLYGON((-419.7 263.7,-419.1 264.3,-397.5 320.7,-375.3 326.7,-231.3 228.9,-272.7 142.5,-267.3 -59.1,-319.5 -82.5,-377.1 -5.1,-367.5 72.3,-384.9 108.9,-369.9 150.3,-400.5 197.7,-399.3 246.9,-419.7 263.7))	POINT(-19.975909 3.9490249)	POLYGON((-26.35658 -8.676114,-14.169045 -8.97441,-14.574647 16.03335,-27.229597 16.371407,-26.35658 -8.676114))	POLYGON((-26.701233 12.340705,-26.66401 12.376904,-25.61284 15.896613,-24.13061 16.232407,-14.20786 9.858315,-16.619926 4.625685,-16.369792 -7.491535,-19.75684 -8.822978,-23.28403 -4.086508,-22.597921 0.537002,-23.761599 2.773883,-22.855341 5.252542,-25.033785 8.207539,-25.199063 11.246392,-26.701233 12.340705))	SPoCA_v1.0_CH_0000009435
CH	2013-05-01T12:40:19	POINT(-383.404 604.745)	POLYGON((-489.3 560.7,-290.7 560.7,-290.7 656.7,-489.3 656.7,-489.3 560.7))	POLYGON((-489.3 617.7,-488.7 618.3,-467.1 654.3,-432.3 656.7,-382.5 584.7,-353.1 577.5,-320.1 590.7,-303.9 621.9,-290.7 585.9,-309.3 560.7,-343.5 576.3,-376.5 567.3,-409.5 587.7,-436.5 644.1,-489.3 617.7))	POINT(-29.629921 35.727224)	POLYGON((-37.511432 32.721182,-21.042802 32.096258,-23.287689 39.669987,-42.370713 40.486592,-37.511432 32.721182))	POLYGON((-40.04672 37.208656,-40.01702 37.254572,-39.800269 40.154253,-36.342514 40.184586,-28.936793 34.159588,-26.312689 33.518869,-23.968182 34.443829,-23.423996 36.855169,-21.528536 34.003536,-22.471716 32.137612,-25.506841 33.400805,-27.960106 32.811549,-31.335158 34.482368,-36.10953 39.136751,-40.04672 37.208656))	SPoCA_v1.0_CH_0000009424
CH	2013-05-01T12:40:19	POINT(276.588 -211.382)	POLYGON((242.7 -321.9,308.7 -321.9,308.7 -117.9,242.7 -117.9,242.7 -321.9))	POLYGON((242.7 -192.9,243.3 -192.3,270.9 -117.9,308.7 -132.3,282.9 -207.9,308.7 -257.7,295.5 -321.9,261.9 -284.1,242.7 -192.9))	POINT(17.571783 -16.69452)	POLYGON((16.080918 -23.627664,20.615532 -23.530075,19.192604 -10.969339,14.981697 -11.056466,16.080918 -23.627664))	POLYGON((15.274306 -15.606546,15.310138 -15.569187,16.769656 -11.022021,19.253916 -11.838294,17.964965 -16.472296,20.025238 -19.503828,19.699524 -23.551667,17.082881 -21.218612,15.274306 -15.606546))	SPoCA_v1.0_CH_0000009420
CH	2013-05-01T12:40:19	POINT(612.151 213.384)	POLYGON((546.9 128.1,678.9 128.1,678.9 292.5,546.9 292.5,546.9 128.1))	POLYGON((546.9 249.9,547.5 250.5,557.7 281.7,587.1 292.5,667.5 259.5,657.3 210.3,678.3 171.3,670.5 130.5,628.5 128.1,551.1 183.9,546.9 249.9))	POINT(40.545928 9.7879563)	POLYGON((35.012566 4.33551,45.489434 4.82825,47.399892 15.070269,36.236161 14.517054,35.012566 4.33551))	POLYGON((35.77583 11.829861,35.827257 11.869407,36.947087 13.868828,39.426231 14.662786,45.79747 12.912362,44.277351 9.78338,45.730858 7.468101,44.779827 4.937054,41.286572 4.61787,35.582027 7.753594,35.77583 11.829861))	SPoCA_v1.0_CH_0000009386
CH	2013-05-01T12:40:19	POINT(-11.0237 -948.525)	POLYGON((-58.5 -950.69998,39.3 -950.69998,39.3 -945.30002,-58.5 -945.30002,-58.5 -950.69998))	POLYGON((-58.5 -947.7,-56.7 -947.1,27.3 -946.5,39.3 -949.5,-58.5 -947.7))	POINT(-27.928111 -88.584467)	POLYGON((-42.503131 -84.784493,58.906752 -87.238465,41.027794 -86.397686,-58.254396 -85.859789,-42.503131 -84.784493))	POLYGON((-80.370796 -86.429295,-71.877054 -86.409893,35.608379 -87.179478,87.865817 -87.634096,-80.370796 -86.429295))	SPoCA_v1.0_CH_0000009444
CH	2013-05-01T12:40:19	POINT(12.4165 -80.706)	POLYGON((-72.3 -208.5,95.1 -208.5,95.1 23.1,-72.3 23.1,-72.3 -208.5))	POLYGON((-72.3 1.5,-71.7 2.1,-59.1 23.1,-47.1 -4.5,-21.3 -12.9,9.9 14.7,72.9 -36.9,95.1 -143.1,60.3 -133.5,43.5 -143.7,42.3 -208.5,-6.9 -178.5,-32.1 -75.9,-67.5 -48.3,-72.3 1.5))	POINT(0.75275858 -8.9534765)	POLYGON((-4.525335 -16.690857,5.956723 -16.681777,5.710958 -2.7111,-4.338718 -2.719732,-4.525335 -16.690857))	POLYGON((-4.344489 -4.013371,-4.308178 -3.977635,-3.545457 -2.723648,-2.829971 -4.379465,-1.280295 -4.886491,0.59381 -3.23443,4.396582 -6.313261,5.848316 -12.696226,3.696212 -12.127691,2.67193 -12.749118,2.645878 -16.699021,-0.427552 -14.868087,-1.944871 -8.662703,-4.076032 -6.998335,-4.344489 -4.013371))	SPoCA_v1.0_CH_0000009421
CH	2013-05-01T12:40:19	POINT(-32.6566 -497.44)	POLYGON((-254.1 -615.3,162.3 -615.3,162.3 -365.7,-254.1 -365.7,-254.1 -615.3))	POLYGON((-254.1 -569.7,-253.5 -569.1,-245.7 -530.1,-220.5 -501.3,-202.5 -378.9,-159.3 -418.5,-125.1 -420.3,-101.1 -398.7,-101.1 -365.7,-78.9 -369.3,-47.1 -418.5,-15.9 -422.7,5.7 -464.7,144.9 -419.7,162.3 -443.7,145.5 -555.9,72.9 -615.3,-3.3 -572.7,-74.1 -581.7,-137.7 -520.5,-246.3 -580.5,-254.1 -569.7))	POINT(-2.4033235 -35.461713)	POLYGON((-21.668614 -43.928417,13.676263 -44.085615,10.933384 -26.524162,-17.260086 -26.419641,-21.668614 -43.928417))	POLYGON((-20.453782 -40.461393,-20.389497 -40.41797,-18.92771 -37.585677,-16.475445 -35.580813,-13.791252 -27.342039,-11.089797 -29.994651,-8.700788 -30.142382,-6.923867 -28.725095,-6.787488 -26.567456,-5.303571 -26.81183,-3.262176 -30.060327,-1.103925 -30.346316,0.408131 -33.191463,10.085733 -30.087129,11.505434 -31.682868,11.393446 -39.59835,6.104549 -44.169686,-0.261777 -40.922376,-5.948657 -41.580556,-10.395622 -37.038115,-20.057603 -41.283076,-20.453782 -40.461393))	SPoCA_v1.0_CH_0000009418
CH	2013-05-01T16:40:19	POINT(0.425977 -947.908)	POLYGON((-57.9 -950.7,51.9 -950.7,51.9 -944.7,-57.9 -944.7,-57.9 -950.7))	POLYGON((-57.9 -946.5,-56.7 -945.9,45.9 -944.7,51.3 -948.9,-57.9 -946.5))	POINT(0.87184006 -88.316375)	POLYGON((-42.431659 -84.83084,49.837196 -85.911061,49.033668 -85.863326,-54.050131 -85.6951,-42.431659 -84.83084))	POLYGON((-67.24856 -86.221425,-61.114752 -86.102856,43.881744 -86.015018,88.493433 -86.912045,-67.24856 -86.221425))	SPoCA_v1.0_CH_0000009444
CH	2013-05-01T16:40:19	POINT(-404.82 614.114)	POLYGON((-481.5 567.3,-304.5 567.3,-304.5 663.3,-481.5 663.3,-481.5 567.3))	POLYGON((-481.5 624.9,-480.9 625.5,-410.7 663.3,-347.1 582.3,-308.7 572.7,-351.3 567.3,-396.3 614.7,-432.9 605.1,-481.5 624.9))	POINT(-31.849964 36.564763)	POLYGON((-37.052034 33.206645,-22.235444 32.639283,-24.701626 40.282961,-41.963758 41.030253,-37.052034 33.206645))	POLYGON((-39.642813 37.774253,-39.613474 37.820619,-34.545745 40.6682,-25.952598 33.886512,-22.671891 33.056705,-25.92497 32.75639,-31.110063 36.580558,-34.050964 35.953549,-39.642813 37.774253))	SPoCA_v1.0_CH_0000009424
CH	2013-05-01T16:40:19	POINT(3.30073 -498.138)	POLYGON((-217.5 -617.7,195.3 -617.7,195.3 -371.1,-217.5 -371.1,-217.5 -617.7))	POLYGON((-217.5 -558.3,-216.9 -557.7,-182.7 -453.3,-158.1 -431.1,-161.1 -401.7,-110.1 -422.1,-59.7 -371.1,-15.3 -417.3,24.9 -419.1,25.5 -447.9,46.5 -462.9,184.5 -417.3,191.7 -486.9,173.7 -549.9,108.9 -617.1,27.3 -575.7,-44.7 -582.9,-102.3 -526.5,-139.5 -534.3,-154.5 -554.7,-210.9 -569.7,-217.5 -558.3))	POINT(0.24296586 -35.498736)	POLYGON((-18.503551 -44.173836,16.567424 -44.211478,13.229912 -26.827054,-14.763164 -26.802011,-18.503551 -44.173836))	POLYGON((-17.19561 -39.667446,-17.135599 -39.624203,-13.065338 -32.297727,-11.10097 -30.822825,-11.090986 -28.863788,-7.660104 -30.257084,-4.014523 -26.920189,-1.058247 -29.970245,1.724492 -30.089203,1.802547 -32.027269,3.325969 -33.046182,12.857149 -29.874702,14.099037 -34.597714,13.544832 -39.111399,9.157094 -44.27046,2.173123 -41.130144,-3.589435 -41.669312,-7.749999 -37.481043,-10.674229 -38.013284,-12.089213 -39.485757,-16.875676 -40.522018,-17.19561 -39.667446))	SPoCA_v1.0_CH_0000009418
